denominator_type,deployable_at_stage_2_decision_time,stage,split,candidate_id,candidate_family,single_feature_comparison_role,complex_comparison_role,feature_list,feature_orientation_json,feature_list_hash,history_policy_id,history_window_mode,trailing_history_window_sessions,stage1_anchor_rule_id,stage1_anchor_selected_n,stage2_budget_X,denominator_n,rank_evaluable_n,rank_not_evaluable_n,denominator_positive_n,rank_evaluable_positive_n,selected_n,selected_positive_n,selected_budget_total,selected_budget_rank_evaluable,selected_continuation_rate,base_continuation_rate,delta_vs_base,random_p05,random_p50,random_p95,delta_vs_random_p50,delta_vs_random_p50_ci95_low,delta_vs_random_p50_ci95_high,single_feature_matched_rate,delta_vs_single_feature,delta_vs_single_feature_ci95_low,delta_vs_single_feature_ci95_high,complex_model_matched_rate,delta_vs_complex_model,delta_vs_complex_model_ci95_low,delta_vs_complex_model_ci95_high,bootstrap_denominator_positive_n,bootstrap_replicate_valid_n,rank_not_evaluable_rate,budget_abs_delta_total_vs_X,budget_abs_delta_rank_evaluable_vs_X,readout_status,diagnostic_only_flag,valid_seed_n
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,4827,4707,120,753,746,1426,286,0.29542158690698156,0.3029530486509454,0.2005610098176718,0.1559975139838409,0.0445634958338309,0.14740532959326788,0.15988779803646563,0.1718092566619916,0.04067321178120617,0.0203366058906031,0.06241234221598879,,,,,,,,,286,2000,0.024860161591050343,0.00457841309301843,0.0029530486509454223,random_replay_failed,True,65
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,1420,1414,6,123,123,305,39,0.2147887323943662,0.2157001414427157,0.12786885245901639,0.08661971830985915,0.041249134149157235,0.04,0.05901639344262295,0.08196721311475409,0.06885245901639343,0.0360655737704918,0.11147540983606556,,,,,,,,,39,2000,0.004225352112676056,0.0852112676056338,0.08429985855728428,random_replay_failed,True,65
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,3234,3223,11,435,433,959,181,0.29653679653679654,0.2975488675147378,0.18873826903023982,0.1345083487940631,0.05422992023617673,0.10239833159541188,0.11678832116788321,0.13180396246089676,0.07194994786235662,0.045881126173096975,0.09595933263816461,,,,,,,,,181,2000,0.003401360544217687,0.003463203463203446,0.0024511324852621863,random_replay_failed,True,65
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,9481,9344,137,1311,1302,4496,746,0.4742115810568505,0.4811643835616438,0.1659252669039146,0.13827655310621242,0.027648713797702174,,,,,,,,,,,,,,,746,0,0.014449952536652252,0.025788418943149483,0.018835616438356184,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,4827,4707,120,753,746,2323,427,0.4812512948000829,0.4935202889313788,0.18381403357727077,0.1559975139838409,0.027816519593429873,,,,,,,,,,,,,,,427,0,0.024860161591050343,0.018748705199917115,0.006479711068621219,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,1420,1414,6,123,123,613,68,0.4316901408450704,0.4335219236209335,0.11092985318107668,0.08661971830985915,0.024310134871217526,,,,,,,,,,,,,,,68,0,0.004225352112676056,0.0683098591549296,0.0664780763790665,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,3234,3223,11,435,433,1560,251,0.48237476808905383,0.48402109835556933,0.1608974358974359,0.1345083487940631,0.026389087103372816,,,,,,,,,,,,,,,251,0,0.003401360544217687,0.01762523191094617,0.015978901644430665,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,9481,9344,137,1311,1302,6414,974,0.6765109165699821,0.686429794520548,0.15185531649516681,0.13827655310621242,0.01357876338895439,,,,,,,,,,,,,,,974,0,0.014449952536652252,0.023489083430017876,0.01357020547945198,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,4827,4707,120,753,746,3227,559,0.6685311787859954,0.6855746760144465,0.1732259064146266,0.1559975139838409,0.017228392430785694,,,,,,,,,,,,,,,559,0,0.024860161591050343,0.031468821214004516,0.014425323985553407,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,959,95,0.6753521126760563,0.6782178217821783,0.09906152241918666,0.08661971830985915,0.012441804109327506,,,,,,,,,,,,,,,95,0,0.004225352112676056,0.02464788732394363,0.02178217821782169,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2228,320,0.6889301175015461,0.6912814148309029,0.1436265709156194,0.1345083487940631,0.009118222121556302,,,,,,,,,,,,,,,320,0,0.003401360544217687,0.011069882498453865,0.00871858516909707,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,9481,9344,137,1311,1302,2841,512,0.2996519354498471,0.3040453767123288,0.18021823301654347,0.13827655310621242,0.04194167991033104,0.12800070397747274,0.1351636747624076,0.14716649067229848,0.045054558254135874,0.031151003167898622,0.06036606828581487,,,,,,,,,512,2000,0.014449952536652252,0.0003480645501529045,0.0040453767123287965,random_replay_failed,True,40
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,4827,4707,120,753,746,1489,267,0.308473171742283,0.3163373698746548,0.17931497649429148,0.1559975139838409,0.02331746251045058,0.14701141705842846,0.16218938885157824,0.17330423102753525,0.01712558764271324,-0.002014775016789788,0.03760913364674279,,,,,,,,,267,2000,0.024860161591050343,0.008473171742283014,0.016337369874654784,random_replay_failed,True,40
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,1420,1414,6,123,123,301,36,0.2119718309859155,0.21287128712871287,0.11960132890365449,0.08661971830985915,0.03298161059379534,0.03986710963455149,0.06312292358803986,0.08355481727574748,0.05647840531561463,0.01993355481727574,0.09472591362126223,,,,,,,,,36,2000,0.004225352112676056,0.0880281690140845,0.08712871287128712,random_replay_failed,True,40
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,3234,3223,11,435,433,1051,209,0.32498453927025356,0.3260937015203227,0.1988582302568982,0.1345083487940631,0.0643498814628351,0.10746907706945766,0.12131303520456709,0.13358705994291148,0.07754519505233111,0.05375832540437679,0.10323501427212177,,,,,,,,,209,2000,0.003401360544217687,0.02498453927025357,0.0260937015203227,random_replay_failed,True,40
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,9481,9344,137,1311,1302,4721,760,0.49794325493091446,0.505244006849315,0.1609828426180894,0.13827655310621242,0.022706289511876976,0.12997246346113112,0.1327049353950434,0.13633764033043846,0.02827790722304599,0.017048824401609847,0.03876297394619785,,,,,,,,,760,2000,0.014449952536652252,0.0020567450690855416,0.0052440068493150305,random_replay_failed,True,4
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,4827,4707,120,753,746,2397,408,0.49658172778123055,0.5092415551306565,0.1702127659574468,0.1559975139838409,0.014215251973605902,0.15550688360450565,0.15936587400917812,0.16357947434292866,0.010846891948268683,-0.005423445974134328,0.026282853566958697,,,,,,,,,408,2000,0.024860161591050343,0.003418272218769447,0.009241555130656498,random_replay_failed,True,4
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,1420,1414,6,123,123,595,60,0.41901408450704225,0.4207920792079208,0.10084033613445378,0.08661971830985915,0.014220617824594634,0.04907563025210084,0.06050420168067227,0.07336134453781512,0.040336134453781515,0.013445378151260505,0.06890756302521008,,,,,,,,,60,2000,0.004225352112676056,0.08098591549295775,0.07920792079207922,random_replay_failed,True,4
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,3234,3223,11,435,433,1729,292,0.5346320346320347,0.5364567173440894,0.16888374783111626,0.1345083487940631,0.03437539903705317,0.11602082128397918,0.12145748987854252,0.1254193175245807,0.04742625795257374,0.03007518796992481,0.0670908039329092,,,,,,,,,292,2000,0.003401360544217687,0.03463203463203468,0.036456717344089395,random_replay_failed,True,4
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,9481,9344,137,1311,1302,6576,982,0.6935977217593081,0.7037671232876712,0.149330900243309,0.13827655310621242,0.011054347137096576,,,,,,,,,,,,,,,982,0,0.014449952536652252,0.006402278240691839,0.003767123287671259,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,4827,4707,120,753,746,3255,547,0.6743318831572406,0.691523263224984,0.16804915514592933,0.1559975139838409,0.012051641162088428,,,,,,,,,,,,,,,547,0,0.024860161591050343,0.02566811684275938,0.008476736775015925,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,939,82,0.6612676056338028,0.6640735502121641,0.08732694355697551,0.08661971830985915,0.0007072252471163609,,,,,,,,,,,,,,,82,0,0.004225352112676056,0.03873239436619713,0.03592644978783588,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2382,353,0.7365491651205937,0.7390629847967732,0.1481947942905122,0.1345083487940631,0.013686445496449096,,,,,,,,,,,,,,,353,0,0.003401360544217687,0.036549165120593696,0.03906298479677328,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,9481,9344,137,1311,1302,2950,530,0.31114861301550467,0.3157106164383562,0.17966101694915254,0.13827655310621242,0.04138446384294012,0.11371186440677966,0.11932203389830509,0.1267966101694915,0.06033898305084745,0.04660593220338983,0.07406779661016949,,,,,,,,,530,2000,0.014449952536652252,0.011148613015504683,0.015710616438356195,random_replay_failed,True,30
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,4827,4707,120,753,746,1528,296,0.31655272425937436,0.32462290206076055,0.193717277486911,0.1559975139838409,0.0377197635030701,0.13229712041884817,0.14332460732984292,0.15517015706806284,0.05039267015706808,0.030431937172774898,0.0706806282722513,,,,,,,,,296,2000,0.024860161591050343,0.016552724259374374,0.024622902060760565,random_replay_failed,True,30
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,1420,1414,6,123,123,321,41,0.22605633802816902,0.22701555869872703,0.1277258566978193,0.08661971830985915,0.04110613838796015,0.04672897196261682,0.062305295950155756,0.0892523364485981,0.06542056074766354,0.031152647975077885,0.10436137071651089,,,,,,,,,41,2000,0.004225352112676056,0.07394366197183097,0.07298444130127296,random_replay_failed,True,30
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,3234,3223,11,435,433,1101,193,0.3404452690166976,0.34160719826248837,0.17529518619436876,0.1345083487940631,0.04078683740030567,0.0880108991825613,0.10036330608537694,0.1137148047229791,0.07493188010899182,0.053587647593097185,0.09854677565849226,,,,,,,,,193,2000,0.003401360544217687,0.040445269016697594,0.041607198262488376,random_replay_failed,True,30
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,9481,9344,137,1311,1302,4792,818,0.5054319164645079,0.5128424657534246,0.17070116861435727,0.13827655310621242,0.03242461550814485,0.12479131886477463,0.12479131886477463,0.12479131886477463,0.04590984974958265,0.03484974958263773,0.05655258764607679,,,,,,,,,818,2000,0.014449952536652252,0.005431916464507913,0.012842465753424626,random_replay_failed,True,1
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,4827,4707,120,753,746,2411,469,0.4994820799668531,0.5122158487359252,0.1945250933222729,0.1559975139838409,0.03852757933843201,0.15304852758191623,0.15304852758191623,0.15304852758191623,0.041476565740356686,0.025715470759021142,0.05682289506428867,,,,,,,,,469,2000,0.024860161591050343,0.0005179200331468792,0.012215848735925183,random_replay_failed,True,1
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,1420,1414,6,123,123,638,71,0.44929577464788734,0.4512022630834512,0.11128526645768025,0.08661971830985915,0.024665548147821098,0.07836990595611286,0.07836990595611286,0.07836990595611286,0.03291536050156739,0.009404388714733536,0.057993730407523494,,,,,,,,,71,2000,0.004225352112676056,0.050704225352112664,0.04879773691654882,random_replay_failed,True,1
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,3234,3223,11,435,433,1743,278,0.538961038961039,0.5408004964318958,0.15949512335054503,0.1345083487940631,0.024986774556481933,0.10269650028686174,0.10269650028686174,0.10269650028686174,0.05679862306368329,0.03958691910499139,0.07458405048766494,,,,,,,,,278,2000,0.003401360544217687,0.038961038961038974,0.04080049643189576,random_replay_failed,True,1
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,9481,9344,137,1311,1302,6648,1047,0.7011918573990086,0.711472602739726,0.15749097472924187,0.13827655310621242,0.019214421623029443,,,,,,,,,,,,,,,1047,0,0.014449952536652252,0.0011918573990086223,0.011472602739726057,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,4827,4707,120,753,746,3317,593,0.6871762999792832,0.70469513490546,0.1787760024118179,0.1559975139838409,0.022778488427977,,,,,,,,,,,,,,,593,0,0.024860161591050343,0.012823700020716755,0.00469513490546003,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,942,96,0.6633802816901408,0.6661951909476662,0.10191082802547771,0.08661971830985915,0.015291109715618562,,,,,,,,,,,,,,,96,0,0.004225352112676056,0.036619718309859106,0.03380480905233374,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2389,358,0.7387136672850959,0.7412348743406764,0.14985349518627042,0.1345083487940631,0.015345146392207326,,,,,,,,,,,,,,,358,0,0.003401360544217687,0.038713667285095954,0.04123487434067641,random_replay_failed,True,0
