denominator_type,deployable_at_stage_2_decision_time,stage,split,candidate_id,candidate_family,single_feature_comparison_role,complex_comparison_role,feature_list,feature_orientation_json,feature_list_hash,history_policy_id,history_window_mode,trailing_history_window_sessions,stage1_anchor_rule_id,stage1_anchor_selected_n,stage2_budget_X,denominator_n,rank_evaluable_n,rank_not_evaluable_n,denominator_positive_n,rank_evaluable_positive_n,selected_n,selected_positive_n,selected_budget_total,selected_budget_rank_evaluable,selected_continuation_rate,base_continuation_rate,delta_vs_base,random_p05,random_p50,random_p95,delta_vs_random_p50,delta_vs_random_p50_ci95_low,delta_vs_random_p50_ci95_high,single_feature_matched_rate,delta_vs_single_feature,delta_vs_single_feature_ci95_low,delta_vs_single_feature_ci95_high,complex_model_matched_rate,delta_vs_complex_model,delta_vs_complex_model_ci95_low,delta_vs_complex_model_ci95_high,bootstrap_denominator_positive_n,bootstrap_replicate_valid_n,rank_not_evaluable_rate,budget_abs_delta_total_vs_X,budget_abs_delta_rank_evaluable_vs_X,readout_status,diagnostic_only_flag,valid_seed_n
stage1_anchor_chained_survivor,True,stage_2,all,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,3616,3490,126,373,358,1670,206,0.4618362831858407,0.4785100286532951,0.12335329341317365,0.10315265486725664,0.020200638545917013,,,,,,,,,,,,,,,206,0,0.03484513274336283,0.03816371681415931,0.021489971346704884,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,1582,1471,111,193,178,689,96,0.43552465233881166,0.46838885112168593,0.13933236574746008,0.12199747155499367,0.017334894192466407,,,,,,,,,,,,,,,96,0,0.07016434892541087,0.06447534766118834,0.031611148878314066,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,769,757,12,62,62,397,43,0.5162548764629389,0.52443857331572,0.10831234256926953,0.08062418725617686,0.02768815531309267,,,,,,,,,,,,,,,43,0,0.015604681404421327,0.016254876462938883,0.02443857331571997,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,1265,1262,3,118,118,584,67,0.4616600790513834,0.46275752773375595,0.11472602739726027,0.0932806324110672,0.021445394986193078,,,,,,,,,,,,,,,67,0,0.0023715415019762848,0.0383399209486166,0.03724247226624405,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,3616,3490,126,373,358,2373,263,0.65625,0.6799426934097421,0.11083017277707544,0.10315265486725664,0.0076775179098187984,,,,,,,,,,,,,,,263,0,0.03484513274336283,0.043749999999999956,0.02005730659025784,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,1582,1471,111,193,178,969,123,0.6125158027812895,0.6587355540448674,0.12693498452012383,0.12199747155499367,0.004937512965130161,,,,,,,,,,,,,,,123,0,0.07016434892541087,0.08748419721871048,0.04126444595513257,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,769,757,12,62,62,540,51,0.7022106631989596,0.71334214002642,0.09444444444444444,0.08062418725617686,0.013820257188267585,,,,,,,,,,,,,,,51,0,0.015604681404421327,0.0022106631989596837,0.01334214002642009,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,1265,1262,3,118,118,864,89,0.68300395256917,0.6846275752773375,0.10300925925925926,0.0932806324110672,0.009728626848192062,,,,,,,,,,,,,,,89,0,0.0023715415019762848,0.01699604743082994,0.015372424722662426,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,3616,3490,126,373,358,1026,148,0.28373893805309736,0.29398280802292265,0.1442495126705653,0.10315265486725664,0.041096857803308656,,,,,,,,,,,,,,,148,0,0.03484513274336283,0.016261061946902633,0.006017191977077341,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,1582,1471,111,193,178,448,69,0.2831858407079646,0.30455472467709044,0.15401785714285715,0.12199747155499367,0.03202038558786348,,,,,,,,,,,,,,,69,0,0.07016434892541087,0.01681415929203539,0.004554724677090449,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,769,757,12,62,62,180,24,0.2340702210663199,0.23778071334214002,0.13333333333333333,0.08062418725617686,0.052709146077156474,,,,,,,,,,,,,,,24,0,0.015604681404421327,0.0659297789336801,0.062219286657859973,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,1265,1262,3,118,118,398,55,0.31462450592885377,0.3153724247226624,0.13819095477386933,0.0932806324110672,0.04491032236280214,,,,,,,,,,,,,,,55,0,0.0023715415019762848,0.014624505928853782,0.015372424722662426,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,3616,3490,126,373,358,1731,209,0.47870575221238937,0.4959885386819484,0.12073945696129405,0.10315265486725664,0.017586802094037415,,,,,,,,,,,,,,,209,0,0.03484513274336283,0.021294247787610632,0.004011461318051579,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,1582,1471,111,193,178,715,94,0.45195954487989887,0.4860639021074099,0.13146853146853146,0.12199747155499367,0.009471059913537791,,,,,,,,,,,,,,,94,0,0.07016434892541087,0.04804045512010113,0.013936097892590094,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,769,757,12,62,62,327,34,0.42522756827048114,0.4319682959048877,0.10397553516819572,0.08062418725617686,0.023351347912018858,,,,,,,,,,,,,,,34,0,0.015604681404421327,0.07477243172951886,0.06803170409511228,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,1265,1262,3,118,118,689,81,0.5446640316205533,0.5459587955625991,0.11756168359941944,0.0932806324110672,0.02428105118835225,,,,,,,,,,,,,,,81,0,0.0023715415019762848,0.044664031620553324,0.045958795562599075,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,3616,3490,126,373,358,2466,280,0.6819690265486725,0.7065902578796561,0.11354420113544202,0.10315265486725664,0.010391546268185378,,,,,,,,,,,,,,,280,0,0.03484513274336283,0.018030973451327426,0.0065902578796561695,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,1582,1471,111,193,178,1020,134,0.6447534766118836,0.6934058463630184,0.13137254901960785,0.12199747155499367,0.009375077464614176,,,,,,,,,,,,,,,134,0,0.07016434892541087,0.05524652338811631,0.00659415363698157,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,769,757,12,62,62,488,46,0.6345903771131339,0.6446499339498019,0.0942622950819672,0.08062418725617686,0.01363810782579035,,,,,,,,,,,,,,,46,0,0.015604681404421327,0.06540962288686603,0.0553500660501981,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_cc5e98a85126998e,single_feature_stage2,self,matched_complex,realized_ma_5_20_spread_at_day20,"{""realized_ma_5_20_spread_at_day20"": ""desc""}",e7be5d832f2d5679d91aa77fa0298b46e7053c48b5ea3f910e61b96282467673,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,1265,1262,3,118,118,958,100,0.7573122529644268,0.7591125198098256,0.10438413361169102,0.0932806324110672,0.011103501200623825,,,,,,,,,,,,,,,100,0,0.0023715415019762848,0.05731225296442688,0.05911251980982568,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,3616,3490,126,373,358,1110,141,0.3069690265486726,0.31805157593123207,0.12702702702702703,0.10315265486725664,0.023874372159770396,,,,,,,,,,,,,,,141,0,0.03484513274336283,0.006969026548672597,0.018051575931232078,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,1582,1471,111,193,178,444,73,0.2806573957016435,0.3018354860639021,0.16441441441441443,0.12199747155499367,0.042416942859420756,,,,,,,,,,,,,,,73,0,0.07016434892541087,0.01934260429835649,0.0018354860639021031,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,769,757,12,62,62,262,25,0.34070221066319895,0.34610303830911493,0.09541984732824428,0.08062418725617686,0.014795660072067424,,,,,,,,,,,,,,,25,0,0.015604681404421327,0.04070221066319896,0.04610303830911494,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,1265,1262,3,118,118,404,43,0.3193675889328063,0.3201267828843106,0.10643564356435643,0.0932806324110672,0.013155011153289237,,,,,,,,,,,,,,,43,0,0.0023715415019762848,0.019367588932806323,0.020126782884310634,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,3616,3490,126,373,358,1807,219,0.4997234513274336,0.5177650429799427,0.12119535141117875,0.10315265486725664,0.018042696543922113,,,,,,,,,,,,,,,219,0,0.03484513274336283,0.00027654867256637905,0.017765042979942747,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,1582,1471,111,193,178,704,105,0.4450063211125158,0.4785859959211421,0.14914772727272727,0.12199747155499367,0.027150255717733593,,,,,,,,,,,,,,,105,0,0.07016434892541087,0.05499367888748419,0.021414004078857907,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,769,757,12,62,62,430,43,0.5591677503250976,0.5680317040951123,0.1,0.08062418725617686,0.019375812743823148,,,,,,,,,,,,,,,43,0,0.015604681404421327,0.05916775032509758,0.06803170409511228,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,1265,1262,3,118,118,673,71,0.5320158102766799,0.5332805071315373,0.10549777117384844,0.0932806324110672,0.012217138762781243,,,,,,,,,,,,,,,71,0,0.0023715415019762848,0.03201581027667988,0.033280507131537296,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,all,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,3616,3490,126,373,358,2488,283,0.6880530973451328,0.712893982808023,0.1137459807073955,0.10315265486725664,0.010593325840138862,,,,,,,,,,,,,,,283,0,0.03484513274336283,0.011946902654867197,0.012893982808023008,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,train,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,1582,1471,111,193,178,989,134,0.6251580278128951,0.672331747110809,0.13549039433771487,0.12199747155499367,0.013492922782721198,,,,,,,,,,,,,,,134,0,0.07016434892541087,0.07484197218710487,0.027668252889190947,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,validation,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,769,757,12,62,62,571,56,0.7425227568270482,0.7542932628797886,0.09807355516637478,0.08062418725617686,0.017449367910197924,,,,,,,,,,,,,,,56,0,0.015604681404421327,0.0425227568270482,0.05429326287978864,random_replay_failed,False,0
stage1_anchor_chained_survivor,True,stage_2,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,self,matched_complex,distance_to_120d_low,"{""distance_to_120d_low"": ""desc""}",95c9676b9e162d2252c0cd1ebcfb12dd95e1d1ef702f19dab8a21d90d73ede0f,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,1265,1262,3,118,118,928,93,0.733596837944664,0.7353407290015848,0.10021551724137931,0.0932806324110672,0.006934884830312113,,,,,,,,,,,,,,,93,0,0.0023715415019762848,0.03359683794466406,0.0353407290015848,random_replay_failed,False,0
