split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,step_status,included_in_primary_fresh_count
train,df78ae7bbe05d53d,SZ002027,2020-08-17,18,oscillator|pullback_drawdown|volume_money,3,after_observable_failure,False
train,df78ae7bbe05d53d,SZ002027,2020-08-24,23,oscillator|pullback_drawdown|volume_money,3,after_observable_failure,False
train,df78ae7bbe05d53d,SZ002027,2020-08-25,24,oscillator|pullback_drawdown,2,after_observable_failure,False
train,ce8609e297d4bf2f,SZ002027,2020-09-16,1,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,ce8609e297d4bf2f,SZ002027,2020-09-17,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,ce8609e297d4bf2f,SZ002027,2020-09-18,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
train,205099501240e361,SZ002027,2020-12-01,18,momentum_rps|oscillator|volatility_band,3,after_observable_failure,False
train,205099501240e361,SZ002027,2020-12-02,19,momentum_rps|oscillator|volatility_band,3,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-06,12,oscillator|price_trend|range_breakout|volume_money,4,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-07,13,oscillator|price_trend|range_breakout,3,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-08,14,oscillator|price_trend|range_breakout,3,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-11,15,oscillator|price_trend|range_breakout,3,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-18,20,price_trend|range_breakout,2,after_observable_failure,False
train,59870462359f21d2,SZ002027,2021-01-25,25,price_trend|range_breakout,2,after_observable_failure,False
train,1d785eb379bcf525,SZ002027,2021-02-18,2,momentum_rps|volume_money,2,outside_primary_fresh_window,False
train,748ee888aaa7f486,SZ002027,2021-04-22,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,748ee888aaa7f486,SZ002027,2021-04-23,4,oscillator|volume_money,2,same_offset_multi_family_step,True
train,d5fe9e815bc45c45,SZ002027,2021-08-09,29,volatility_band|volume_money,2,after_observable_failure,False
train,d5fe9e815bc45c45,SZ002027,2021-08-10,30,oscillator|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,ea545a86ee2d1c06,SZ002027,2021-10-08,4,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,ea545a86ee2d1c06,SZ002027,2021-10-13,7,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,ea545a86ee2d1c06,SZ002027,2021-10-14,8,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,ea545a86ee2d1c06,SZ002027,2021-11-04,23,momentum_rps|volatility_band,2,after_observable_failure,False
train,ea545a86ee2d1c06,SZ002027,2021-11-08,25,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,fef2eb1504dd6d91,SZ002027,2021-12-10,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,fef2eb1504dd6d91,SZ002027,2021-12-13,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,0531c2665fad1f84,SZ002027,2022-02-10,1,momentum_rps|price_trend|range_breakout|volatility_band,4,outside_primary_fresh_window,False
validation,0531c2665fad1f84,SZ002027,2022-02-15,4,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,707052e9189666e8,SZ002027,2022-05-05,1,price_trend|pullback_drawdown|range_breakout|volume_money,4,outside_primary_fresh_window,False
validation,707052e9189666e8,SZ002027,2022-05-09,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,707052e9189666e8,SZ002027,2022-05-31,19,oscillator|price_trend|volume_money,3,after_observable_failure,False
validation,707052e9189666e8,SZ002027,2022-06-01,20,oscillator|price_trend,2,after_observable_failure,False
validation,ce32dc3a6e3add23,SZ002027,2022-06-28,1,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
validation,ce32dc3a6e3add23,SZ002027,2022-06-29,2,oscillator|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
validation,ce32dc3a6e3add23,SZ002027,2022-06-30,3,oscillator|pullback_drawdown|range_breakout,3,same_offset_multi_family_step,True
validation,5276fdf137b25251,SZ002027,2022-09-30,1,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
validation,5276fdf137b25251,SZ002027,2022-10-14,6,price_trend|range_breakout|volatility_band,3,same_offset_multi_family_step,True
validation,5276fdf137b25251,SZ002027,2022-10-17,7,oscillator|pullback_drawdown,2,same_offset_multi_family_step,True
validation,300da145fd97db8a,SZ002027,2022-11-29,7,volatility_band|volume_money,2,after_observable_failure,False
validation,300da145fd97db8a,SZ002027,2022-11-30,8,price_trend|volatility_band,2,after_observable_failure,False
validation,300da145fd97db8a,SZ002027,2022-12-01,9,oscillator|price_trend|volatility_band|volume_money,4,after_observable_failure,False
validation,300da145fd97db8a,SZ002027,2022-12-05,11,price_trend|volatility_band,2,after_observable_failure,False
validation,300da145fd97db8a,SZ002027,2022-12-08,14,price_trend|volatility_band,2,after_observable_failure,False
validation,300da145fd97db8a,SZ002027,2022-12-09,15,price_trend|volatility_band,2,after_observable_failure,False
validation,328b93815766a8ae,SZ002027,2023-01-05,2,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
validation,7a84f017424a3aac,SZ002027,2023-03-28,19,range_breakout|volume_money,2,after_observable_failure,False
validation,6773415b8d901221,SZ002027,2023-05-04,1,momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money,6,outside_primary_fresh_window,False
validation,6773415b8d901221,SZ002027,2023-05-05,2,momentum_rps|price_trend|range_breakout|volatility_band|volume_money,5,outside_primary_fresh_window,False
validation,6773415b8d901221,SZ002027,2023-05-08,3,momentum_rps|price_trend,2,same_offset_multi_family_step,True
validation,6773415b8d901221,SZ002027,2023-06-09,27,oscillator|range_breakout,2,after_observable_failure,False
validation,6773415b8d901221,SZ002027,2023-06-13,29,oscillator|range_breakout|volatility_band,3,after_observable_failure,False
validation,6773415b8d901221,SZ002027,2023-06-14,30,oscillator|range_breakout|volatility_band|volume_money,4,after_observable_failure,False
validation,2d22b3986d90e291,SZ002027,2023-08-30,21,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
validation,e5ac478ceea51383,SZ002027,2023-12-29,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,e5ac478ceea51383,SZ002027,2024-02-07,28,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,e5ac478ceea51383,SZ002027,2024-02-19,30,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
robustness,bf61fcdb906294f6,SZ002027,2024-04-08,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,bf61fcdb906294f6,SZ002027,2024-04-09,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,623a55439cf8b1af,SZ002027,2024-09-24,11,oscillator|price_trend|volatility_band,3,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-09-25,12,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-09-26,13,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-09-27,14,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-08,16,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-22,26,momentum_rps|price_trend,2,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-23,27,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-24,28,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-25,29,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,623a55439cf8b1af,SZ002027,2024-10-28,30,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-05,13,oscillator|volatility_band,2,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-06,14,oscillator|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-12,18,oscillator|volatility_band,2,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-13,19,oscillator|price_trend|volatility_band,3,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-14,20,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-17,21,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,a7f48d2bf3be4713,SZ002027,2025-03-18,22,momentum_rps|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,41bb2e0f402b6063,SZ002027,2025-04-14,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,41bb2e0f402b6063,SZ002027,2025-04-15,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,41bb2e0f402b6063,SZ002027,2025-05-06,15,oscillator|price_trend,2,same_offset_multi_family_step,True
robustness,f0d87a0af7b0ac7d,SZ002027,2025-07-07,27,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
robustness,f0d87a0af7b0ac7d,SZ002027,2025-07-08,28,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
robustness,f0d87a0af7b0ac7d,SZ002027,2025-07-09,29,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
robustness,f0d87a0af7b0ac7d,SZ002027,2025-07-10,30,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,f222b83750b2571e,SZ002027,2025-08-05,17,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,same_offset_multi_family_step,True
robustness,3735434a1fdb71c3,SZ002027,2025-09-01,5,momentum_rps|oscillator|price_trend,3,same_offset_multi_family_step,True
robustness,18884c1a65ecc8cf,SZ002028,2024-06-06,2,oscillator|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
robustness,1f5b328a3d5fc342,SZ002028,2024-07-31,3,momentum_rps|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
robustness,1f5b328a3d5fc342,SZ002028,2024-08-13,12,oscillator|volume_money,2,same_offset_multi_family_step,True
robustness,b18f5e59dd4f1e87,SZ002028,2024-09-30,8,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,b18f5e59dd4f1e87,SZ002028,2024-10-08,9,price_trend|pullback_drawdown,2,after_observable_failure,False
robustness,b18f5e59dd4f1e87,SZ002028,2024-10-09,10,price_trend|pullback_drawdown,2,after_observable_failure,False
robustness,b18f5e59dd4f1e87,SZ002028,2024-10-22,19,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,b18f5e59dd4f1e87,SZ002028,2024-10-30,25,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,e930a3bee9e0c205,SZ002028,2025-01-17,1,oscillator|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
robustness,e930a3bee9e0c205,SZ002028,2025-01-20,2,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,outside_primary_fresh_window,False
robustness,e930a3bee9e0c205,SZ002028,2025-01-21,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
robustness,ed5fddc341b37e28,SZ002028,2025-03-25,7,price_trend|volatility_band|volume_money,3,same_offset_multi_family_step,True
robustness,ed5fddc341b37e28,SZ002028,2025-03-26,8,oscillator|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,8091e337a659424c,SZ002028,2025-05-22,7,oscillator|price_trend|volatility_band|volume_money,4,same_offset_multi_family_step,True
robustness,dc1116aebdf020c1,SZ002028,2025-07-15,1,oscillator|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,dc1116aebdf020c1,SZ002028,2025-07-16,2,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,85193b4d956e049a,SZ002028,2025-09-01,1,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
robustness,85193b4d956e049a,SZ002028,2025-09-03,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
robustness,bc64260003050cc8,SZ002028,2025-12-05,2,momentum_rps|price_trend|volatility_band|volume_money,4,outside_primary_fresh_window,False
train,de2402a20ef73183,SZ002032,2019-04-19,1,momentum_rps|range_breakout,2,outside_primary_fresh_window,False
train,de2402a20ef73183,SZ002032,2019-05-23,22,momentum_rps|oscillator|range_breakout|volatility_band|volume_money,5,after_observable_failure,False
train,1ba425f6042620db,SZ002032,2019-06-13,2,momentum_rps|range_breakout,2,outside_primary_fresh_window,False
train,1ba425f6042620db,SZ002032,2019-06-19,6,oscillator|range_breakout,2,same_offset_multi_family_step,True
train,1ba425f6042620db,SZ002032,2019-06-20,7,price_trend|volatility_band|volume_money,3,same_offset_multi_family_step,True
train,7cdd01ca70508453,SZ002032,2019-08-30,14,oscillator|price_trend|pullback_drawdown|volume_money,4,same_offset_multi_family_step,True
train,7cf6db3842d84df2,SZ002032,2019-10-14,7,oscillator|price_trend,2,same_offset_multi_family_step,True
train,7cf6db3842d84df2,SZ002032,2019-10-15,8,momentum_rps|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
train,2e9b52e85631b2f1,SZ002032,2019-12-09,1,oscillator|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
train,1bfa2880023bed8e,SZ002032,2020-02-24,10,oscillator|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,1bfa2880023bed8e,SZ002032,2020-02-25,11,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,03e5779f79264d87,SZ002032,2020-03-31,2,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,outside_primary_fresh_window,False
train,03e5779f79264d87,SZ002032,2020-04-01,3,momentum_rps|pullback_drawdown|range_breakout,3,same_offset_multi_family_step,True
train,553bc01d1940888e,SZ002032,2020-05-20,2,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
train,553bc01d1940888e,SZ002032,2020-06-23,26,price_trend|volume_money,2,after_observable_failure,False
train,553bc01d1940888e,SZ002032,2020-06-24,27,oscillator|price_trend,2,after_observable_failure,False
train,553bc01d1940888e,SZ002032,2020-06-29,28,momentum_rps|price_trend|volatility_band,3,after_observable_failure,False
train,553bc01d1940888e,SZ002032,2020-07-01,30,momentum_rps|volatility_band,2,after_observable_failure,False
train,2290c81c4759af0b,SZ002032,2020-08-31,11,range_breakout|volume_money,2,after_observable_failure,False
train,4dccc9803aa0202d,SZ002032,2021-04-01,3,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
train,4dccc9803aa0202d,SZ002032,2021-04-02,4,momentum_rps|price_trend,2,same_offset_multi_family_step,True
train,04c3750c099e1538,SZ002044,2018-01-09,14,momentum_rps|oscillator|price_trend,3,same_offset_multi_family_step,True
train,a60bd38697fea12a,SZ002044,2018-04-25,12,oscillator|price_trend|range_breakout|volume_money,4,after_observable_failure,False
train,a60bd38697fea12a,SZ002044,2018-04-27,14,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,after_observable_failure,False
train,a60bd38697fea12a,SZ002044,2018-05-02,15,price_trend|range_breakout,2,after_observable_failure,False
train,a60bd38697fea12a,SZ002044,2018-05-15,24,oscillator|price_trend|range_breakout,3,after_observable_failure,False
train,7697470ae279c6c6,SZ002044,2018-07-10,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,7697470ae279c6c6,SZ002044,2018-07-11,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,7697470ae279c6c6,SZ002044,2018-07-12,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,5d6af5e01d211628,SZ002044,2018-08-29,2,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,4dbf4ccab592460a,SZ002044,2019-02-12,1,momentum_rps|volatility_band,2,outside_primary_fresh_window,False
train,4dbf4ccab592460a,SZ002044,2019-03-18,25,momentum_rps|volatility_band,2,same_offset_multi_family_step,True
train,20104d763b230572,SZ002044,2020-03-05,20,range_breakout|volatility_band|volume_money,3,same_offset_multi_family_step,True
train,20104d763b230572,SZ002044,2020-03-06,21,momentum_rps|price_trend,2,same_offset_multi_family_step,True
train,061f42a8f5bb68ad,SZ002044,2020-08-21,3,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,same_offset_multi_family_step,True
train,2e9dddf36340a4fc,SZ002044,2020-10-13,1,momentum_rps|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
train,2e9dddf36340a4fc,SZ002044,2020-10-26,10,momentum_rps|range_breakout,2,after_observable_failure,False
train,2e9dddf36340a4fc,SZ002044,2020-10-27,11,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,after_observable_failure,False
train,2e9dddf36340a4fc,SZ002044,2020-10-28,12,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,after_observable_failure,False
train,2e9dddf36340a4fc,SZ002044,2020-10-29,13,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,after_observable_failure,False
train,2e9dddf36340a4fc,SZ002044,2020-10-30,14,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,f309d964d51b5542,SZ002044,2021-03-26,15,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,after_observable_failure,False
train,f309d964d51b5542,SZ002044,2021-03-29,16,price_trend|pullback_drawdown,2,after_observable_failure,False
train,2cf84d7414444a8e,SZ002049,2020-10-13,10,oscillator|pullback_drawdown,2,after_observable_failure,False
train,2cf84d7414444a8e,SZ002049,2020-11-09,29,oscillator|pullback_drawdown,2,after_observable_failure,False
train,863f8e355ea78596,SZ002049,2020-12-03,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,863f8e355ea78596,SZ002049,2020-12-07,3,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
train,e25e577860732e3a,SZ002049,2021-03-29,20,oscillator|pullback_drawdown|volume_money,3,after_observable_failure,False
train,e25e577860732e3a,SZ002049,2021-03-30,21,oscillator|pullback_drawdown,2,after_observable_failure,False
train,80f64617083c79d5,SZ002049,2021-04-30,7,oscillator|pullback_drawdown|volume_money,3,after_observable_failure,False
train,80f64617083c79d5,SZ002049,2021-05-06,8,oscillator|pullback_drawdown,2,after_observable_failure,False
train,80f64617083c79d5,SZ002049,2021-05-17,15,oscillator|pullback_drawdown,2,after_observable_failure,False
train,80f64617083c79d5,SZ002049,2021-06-01,26,oscillator|pullback_drawdown,2,after_observable_failure,False
train,2ab05a7b756afdda,SZ002049,2021-07-07,19,oscillator|volatility_band,2,after_observable_failure,False
train,69dcec305b0298b9,SZ002049,2021-07-26,1,momentum_rps|oscillator|price_trend|range_breakout|volume_money,5,outside_primary_fresh_window,False
train,69dcec305b0298b9,SZ002049,2021-07-27,2,momentum_rps|volume_money,2,outside_primary_fresh_window,False
train,69dcec305b0298b9,SZ002049,2021-07-29,4,momentum_rps|price_trend|range_breakout|volatility_band,4,same_offset_multi_family_step,True
train,69dcec305b0298b9,SZ002049,2021-08-20,20,oscillator|volume_money,2,same_offset_multi_family_step,True
train,7e1e5fb391ca0be1,SZ002049,2021-11-02,10,oscillator|volume_money,2,after_observable_failure,False
train,7e1e5fb391ca0be1,SZ002049,2021-11-30,30,pullback_drawdown|volatility_band|volume_money,3,after_observable_failure,False
validation,1562ef7daa961b75,SZ002049,2022-01-19,2,oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,outside_primary_fresh_window,False
validation,1562ef7daa961b75,SZ002049,2022-02-23,22,oscillator|pullback_drawdown|range_breakout|volume_money,4,after_observable_failure,False
validation,1562ef7daa961b75,SZ002049,2022-02-24,23,oscillator|pullback_drawdown|range_breakout,3,after_observable_failure,False
validation,1562ef7daa961b75,SZ002049,2022-02-28,25,pullback_drawdown|range_breakout|volatility_band,3,after_observable_failure,False
validation,1562ef7daa961b75,SZ002049,2022-03-01,26,pullback_drawdown|range_breakout|volatility_band,3,after_observable_failure,False
validation,ff7b01d1edd8f3e4,SZ002049,2022-04-29,27,momentum_rps|price_trend|range_breakout|volatility_band,4,after_observable_failure,False
validation,ff7b01d1edd8f3e4,SZ002049,2022-05-05,28,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,5,after_observable_failure,False
validation,06169c90f2245593,SZ002049,2022-06-06,18,oscillator|price_trend|range_breakout|volatility_band,4,after_observable_failure,False
validation,06169c90f2245593,SZ002049,2022-06-10,22,price_trend|range_breakout|volatility_band|volume_money,4,after_observable_failure,False
validation,fe2a33be0d5a6e47,SZ002049,2022-07-04,1,momentum_rps|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
validation,fe2a33be0d5a6e47,SZ002049,2022-07-05,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,fe2a33be0d5a6e47,SZ002049,2022-07-06,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,ba83b3286de759d9,SZ002049,2022-10-24,5,oscillator|volume_money,2,same_offset_multi_family_step,True
validation,ed5a441bc0a4b4c1,SZ002049,2022-12-28,12,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,after_observable_failure,False
validation,ed5a441bc0a4b4c1,SZ002049,2022-12-29,13,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,after_observable_failure,False
validation,ed5a441bc0a4b4c1,SZ002049,2022-12-30,14,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,ed5a441bc0a4b4c1,SZ002049,2023-01-03,15,momentum_rps|pullback_drawdown|range_breakout,3,after_observable_failure,False
validation,ed5a441bc0a4b4c1,SZ002049,2023-01-30,29,pullback_drawdown|range_breakout,2,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-03-24,1,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
validation,c8d84d75e7807715,SZ002049,2023-03-30,5,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-03-31,6,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-04-03,7,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-04-04,8,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-04-06,9,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,c8d84d75e7807715,SZ002049,2023-04-07,10,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,655b6bbfcd866485,SZ002049,2023-06-20,12,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,5,after_observable_failure,False
validation,655b6bbfcd866485,SZ002049,2023-06-30,18,price_trend|pullback_drawdown|volume_money,3,after_observable_failure,False
validation,655b6bbfcd866485,SZ002049,2023-07-05,21,momentum_rps|price_trend|pullback_drawdown|volume_money,4,after_observable_failure,False
validation,655b6bbfcd866485,SZ002049,2023-07-06,22,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,f3b1a95d05b9d29f,SZ002049,2023-08-01,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
validation,f3b1a95d05b9d29f,SZ002049,2023-08-03,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,d5b71f4509379a6e,SZ002049,2023-12-29,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,f44bf47990fcf148,SZ002049,2024-02-26,1,momentum_rps|price_trend,2,outside_primary_fresh_window,False
robustness,f44bf47990fcf148,SZ002049,2024-02-27,2,momentum_rps|oscillator|price_trend|volume_money,4,outside_primary_fresh_window,False
robustness,f44bf47990fcf148,SZ002049,2024-02-28,3,momentum_rps|oscillator|price_trend|volume_money,4,same_offset_multi_family_step,True
robustness,c9b22e4fff425f65,SZ002049,2024-06-17,26,momentum_rps|pullback_drawdown|range_breakout,3,after_observable_failure,False
robustness,7021493684f3e14d,SZ002049,2024-12-19,5,price_trend|pullback_drawdown|volume_money,3,same_offset_multi_family_step,True
robustness,04c582a20a04f3e1,SZ002049,2025-02-06,1,oscillator|price_trend|range_breakout,3,outside_primary_fresh_window,False
robustness,04c582a20a04f3e1,SZ002049,2025-02-07,2,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,outside_primary_fresh_window,False
robustness,04c582a20a04f3e1,SZ002049,2025-02-10,3,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,same_offset_multi_family_step,True
robustness,36bb2a766e5dc307,SZ002049,2025-04-10,1,price_trend|range_breakout,2,outside_primary_fresh_window,False
robustness,36bb2a766e5dc307,SZ002049,2025-04-11,2,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,outside_primary_fresh_window,False
robustness,36bb2a766e5dc307,SZ002049,2025-04-14,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,6e68ca6e70400c08,SZ002049,2025-06-30,17,momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
robustness,6e68ca6e70400c08,SZ002049,2025-07-17,30,volatility_band|volume_money,2,after_observable_failure,False
robustness,5a60ac53010e9250,SZ002049,2025-07-29,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,same_offset_multi_family_step,True
robustness,4751eb6ebe6a6c45,SZ002049,2025-09-18,2,range_breakout|volume_money,2,outside_primary_fresh_window,False
robustness,4751eb6ebe6a6c45,SZ002049,2025-09-25,7,oscillator|price_trend,2,same_offset_multi_family_step,True
robustness,4751eb6ebe6a6c45,SZ002049,2025-09-26,8,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,cc7a8226c3e57a45,SZ002050,2020-03-03,1,range_breakout|volatility_band,2,outside_primary_fresh_window,False
train,cc7a8226c3e57a45,SZ002050,2020-03-04,2,momentum_rps|price_trend,2,outside_primary_fresh_window,False
train,cc7a8226c3e57a45,SZ002050,2020-04-14,30,price_trend|range_breakout|volume_money,3,after_observable_failure,False
train,8df10ae7dcf97697,SZ002050,2020-07-31,1,momentum_rps|price_trend|range_breakout,3,outside_primary_fresh_window,False
train,8df10ae7dcf97697,SZ002050,2020-08-03,2,momentum_rps|price_trend|range_breakout,3,outside_primary_fresh_window,False
train,8df10ae7dcf97697,SZ002050,2020-08-31,22,range_breakout|volume_money,2,after_observable_failure,False
train,8df10ae7dcf97697,SZ002050,2020-09-01,23,momentum_rps|oscillator|price_trend|range_breakout|volume_money,5,after_observable_failure,False
train,47eda9c514f29896,SZ002050,2020-09-21,1,oscillator|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
train,47eda9c514f29896,SZ002050,2020-10-09,9,momentum_rps|oscillator|price_trend,3,same_offset_multi_family_step,True
train,47eda9c514f29896,SZ002050,2020-10-12,10,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
train,6c8f1a5cf244d716,SZ002050,2020-12-08,20,range_breakout|volume_money,2,after_observable_failure,False
train,6c8f1a5cf244d716,SZ002050,2020-12-21,29,momentum_rps|price_trend|volatility_band|volume_money,4,after_observable_failure,False
train,6c8f1a5cf244d716,SZ002050,2020-12-22,30,momentum_rps|price_trend|volatility_band,3,after_observable_failure,False
