split,offset,fresh_family_id,kth_fresh_step_index,at_risk_episode_count,fresh_event_count,fresh_hazard_rate,failed_before_offset_count,censored_before_offset_count
validation,15,oscillator,3,1158,5,0.004317789291882556,1221,1
validation,15,oscillator,4plus,1158,1,0.0008635578583765112,1221,1
validation,15,price_trend,1,1047,1,0.0009551098376313276,944,1
validation,15,price_trend,2,1047,3,0.0028653295128939827,944,1
validation,15,price_trend,3,1047,3,0.0028653295128939827,944,1
validation,15,price_trend,4plus,1047,3,0.0028653295128939827,944,1
validation,15,pullback_drawdown,1,1108,2,0.0018050541516245488,1006,1
validation,15,pullback_drawdown,2,1108,5,0.004512635379061372,1006,1
validation,15,pullback_drawdown,3,1108,6,0.005415162454873646,1006,1
validation,15,pullback_drawdown,4plus,1108,1,0.0009025270758122744,1006,1
validation,15,range_breakout,1,276,1,0.0036231884057971015,403,0
validation,15,range_breakout,2,276,1,0.0036231884057971015,403,0
validation,15,volatility_band,1,1059,2,0.0018885741265344666,1094,2
validation,15,volatility_band,2,1059,8,0.007554296506137866,1094,2
validation,15,volatility_band,3,1059,3,0.0028328611898017,1094,2
validation,15,volatility_band,4plus,1059,5,0.004721435316336166,1094,2
validation,15,volume_money,1,867,8,0.00922722029988466,895,1
validation,15,volume_money,2,867,10,0.011534025374855825,895,1
validation,15,volume_money,3,867,4,0.00461361014994233,895,1
validation,16,momentum_rps,2,1040,4,0.0038461538461538464,987,2
validation,16,momentum_rps,3,1040,4,0.0038461538461538464,987,2
validation,16,momentum_rps,4plus,1040,4,0.0038461538461538464,987,2
validation,16,oscillator,1,1117,7,0.006266786034019696,1262,1
validation,16,oscillator,2,1117,12,0.010743061772605193,1262,1
validation,16,oscillator,3,1117,2,0.0017905102954341987,1262,1
validation,16,price_trend,1,1014,3,0.0029585798816568047,977,1
validation,16,price_trend,2,1014,6,0.005917159763313609,977,1
validation,16,price_trend,3,1014,3,0.0029585798816568047,977,1
validation,16,price_trend,4plus,1014,5,0.004930966469428008,977,1
validation,16,pullback_drawdown,1,1070,2,0.001869158878504673,1044,1
validation,16,pullback_drawdown,2,1070,5,0.004672897196261682,1044,1
validation,16,pullback_drawdown,3,1070,2,0.001869158878504673,1044,1
validation,16,pullback_drawdown,4plus,1070,1,0.0009345794392523365,1044,1
validation,16,range_breakout,1,267,4,0.0149812734082397,412,0
validation,16,range_breakout,2,267,1,0.003745318352059925,412,0
validation,16,range_breakout,3,267,1,0.003745318352059925,412,0
validation,16,volatility_band,1,1023,3,0.002932551319648094,1130,2
validation,16,volatility_band,2,1023,6,0.005865102639296188,1130,2
validation,16,volatility_band,3,1023,2,0.0019550342130987292,1130,2
validation,16,volume_money,1,840,4,0.004761904761904762,922,1
validation,16,volume_money,2,840,9,0.010714285714285714,922,1
validation,16,volume_money,3,840,1,0.0011904761904761906,922,1
validation,16,volume_money,4plus,840,1,0.0011904761904761906,922,1
validation,17,momentum_rps,2,1017,2,0.0019665683382497543,1010,2
validation,17,momentum_rps,3,1017,2,0.0019665683382497543,1010,2
validation,17,momentum_rps,4plus,1017,1,0.0009832841691248771,1010,2
validation,17,oscillator,1,1090,3,0.0027522935779816515,1289,1
validation,17,oscillator,2,1090,4,0.003669724770642202,1289,1
validation,17,oscillator,3,1090,5,0.0045871559633027525,1289,1
validation,17,oscillator,4plus,1090,1,0.0009174311926605505,1289,1
validation,17,price_trend,2,989,1,0.0010111223458038423,1002,1
validation,17,price_trend,3,989,1,0.0010111223458038423,1002,1
validation,17,pullback_drawdown,2,1047,4,0.0038204393505253103,1067,1
validation,17,pullback_drawdown,3,1047,4,0.0038204393505253103,1067,1
validation,17,range_breakout,1,260,2,0.007692307692307693,419,0
validation,17,volatility_band,1,997,3,0.003009027081243731,1156,2
validation,17,volatility_band,2,997,4,0.004012036108324975,1156,2
validation,17,volatility_band,3,997,4,0.004012036108324975,1156,2
validation,17,volatility_band,4plus,997,1,0.0010030090270812437,1156,2
validation,17,volume_money,1,821,3,0.0036540803897685747,941,1
validation,17,volume_money,2,821,2,0.00243605359317905,941,1
validation,17,volume_money,3,821,3,0.0036540803897685747,941,1
validation,17,volume_money,4plus,821,2,0.00243605359317905,941,1
validation,18,momentum_rps,2,997,4,0.004012036108324975,1030,2
validation,18,momentum_rps,3,997,3,0.003009027081243731,1030,2
validation,18,oscillator,1,1066,7,0.006566604127579738,1313,1
validation,18,oscillator,2,1066,13,0.012195121951219513,1313,1
validation,18,oscillator,3,1066,5,0.004690431519699813,1313,1
validation,18,oscillator,4plus,1066,2,0.001876172607879925,1313,1
validation,18,price_trend,2,968,7,0.007231404958677686,1023,1
validation,18,price_trend,3,968,3,0.0030991735537190084,1023,1
validation,18,pullback_drawdown,2,1024,2,0.001953125,1090,1
validation,18,pullback_drawdown,3,1024,4,0.00390625,1090,1
validation,18,range_breakout,none,249,0,0.0,430,0
validation,18,volatility_band,1,974,3,0.003080082135523614,1179,2
validation,18,volatility_band,2,974,7,0.007186858316221766,1179,2
validation,18,volatility_band,3,974,5,0.00513347022587269,1179,2
validation,18,volatility_band,4plus,974,1,0.001026694045174538,1179,2
validation,18,volume_money,1,801,5,0.006242197253433208,961,1
validation,18,volume_money,2,801,10,0.012484394506866416,961,1
validation,18,volume_money,3,801,1,0.0012484394506866417,961,1
validation,18,volume_money,4plus,801,1,0.0012484394506866417,961,1
validation,19,momentum_rps,1,973,1,0.0010277492291880781,1054,2
validation,19,momentum_rps,2,973,1,0.0010277492291880781,1054,2
validation,19,momentum_rps,3,973,4,0.0041109969167523125,1054,2
validation,19,momentum_rps,4plus,973,2,0.0020554984583761563,1054,2
validation,19,oscillator,1,1039,4,0.0038498556304138597,1340,1
validation,19,oscillator,2,1039,8,0.007699711260827719,1340,1
validation,19,oscillator,3,1039,5,0.004812319538017324,1340,1
validation,19,price_trend,1,948,1,0.0010548523206751054,1043,1
validation,19,price_trend,2,948,2,0.002109704641350211,1043,1
validation,19,price_trend,3,948,5,0.005274261603375527,1043,1
validation,19,pullback_drawdown,2,998,3,0.003006012024048096,1116,1
validation,19,pullback_drawdown,3,998,6,0.006012024048096192,1116,1
validation,19,range_breakout,3,240,1,0.004166666666666667,439,0
validation,19,volatility_band,1,949,2,0.002107481559536354,1204,2
validation,19,volatility_band,2,949,6,0.006322444678609062,1204,2
validation,19,volatility_band,3,949,4,0.004214963119072708,1204,2
validation,19,volatility_band,4plus,949,5,0.005268703898840885,1204,2
validation,19,volume_money,1,782,4,0.005115089514066497,980,1
validation,19,volume_money,2,782,10,0.01278772378516624,980,1
validation,19,volume_money,3,782,5,0.00639386189258312,980,1
validation,19,volume_money,4plus,782,2,0.0025575447570332483,980,1
validation,20,momentum_rps,2,957,2,0.0020898641588296763,1070,2
validation,20,momentum_rps,3,957,5,0.00522466039707419,1070,2
validation,20,momentum_rps,4plus,957,2,0.0020898641588296763,1070,2
validation,20,oscillator,1,1019,1,0.0009813542688910696,1360,1
validation,20,oscillator,2,1019,13,0.012757605495583905,1360,1
validation,20,oscillator,3,1019,4,0.003925417075564278,1360,1
validation,20,oscillator,4plus,1019,1,0.0009813542688910696,1360,1
validation,20,price_trend,2,931,4,0.004296455424274973,1060,1
validation,20,price_trend,3,931,2,0.0021482277121374865,1060,1
validation,20,pullback_drawdown,2,981,6,0.0061162079510703364,1133,1
validation,20,pullback_drawdown,3,981,3,0.0030581039755351682,1133,1
validation,20,pullback_drawdown,4plus,981,1,0.0010193679918450561,1133,1
validation,20,range_breakout,1,236,1,0.00423728813559322,443,0
validation,20,range_breakout,2,236,1,0.00423728813559322,443,0
validation,20,volatility_band,1,929,3,0.0032292787944025836,1224,2
validation,20,volatility_band,2,929,8,0.008611410118406888,1224,2
validation,20,volatility_band,3,929,4,0.004305705059203444,1224,2
validation,20,volatility_band,4plus,929,1,0.001076426264800861,1224,2
validation,20,volume_money,1,766,1,0.0013054830287206266,996,1
validation,20,volume_money,2,766,5,0.006527415143603133,996,1
validation,20,volume_money,3,766,3,0.0039164490861618795,996,1
validation,21,momentum_rps,1,943,1,0.0010604453870625664,1084,2
validation,21,momentum_rps,2,943,1,0.0010604453870625664,1084,2
validation,21,momentum_rps,3,943,3,0.003181336161187699,1084,2
validation,21,momentum_rps,4plus,943,1,0.0010604453870625664,1084,2
validation,21,oscillator,1,997,5,0.0050150451354062184,1382,1
validation,21,oscillator,2,997,7,0.007021063189568706,1382,1
validation,21,oscillator,3,997,5,0.0050150451354062184,1382,1
validation,21,oscillator,4plus,997,2,0.0020060180541624875,1382,1
validation,21,price_trend,1,919,1,0.001088139281828074,1072,1
validation,21,price_trend,2,919,1,0.001088139281828074,1072,1
validation,21,price_trend,3,919,3,0.003264417845484222,1072,1
validation,21,price_trend,4plus,919,1,0.001088139281828074,1072,1
validation,21,pullback_drawdown,1,962,1,0.0010395010395010396,1152,1
validation,21,pullback_drawdown,2,962,2,0.002079002079002079,1152,1
validation,21,pullback_drawdown,3,962,1,0.0010395010395010396,1152,1
validation,21,range_breakout,1,231,1,0.004329004329004329,448,0
validation,21,volatility_band,1,915,2,0.002185792349726776,1238,2
validation,21,volatility_band,2,915,5,0.00546448087431694,1238,2
validation,21,volatility_band,3,915,3,0.003278688524590164,1238,2
validation,21,volatility_band,4plus,915,1,0.001092896174863388,1238,2
validation,21,volume_money,1,755,3,0.003973509933774834,1007,1
validation,21,volume_money,2,755,6,0.007947019867549669,1007,1
validation,21,volume_money,3,755,4,0.005298013245033113,1007,1
validation,21,volume_money,4plus,755,1,0.0013245033112582781,1007,1
validation,22,momentum_rps,2,929,4,0.004305705059203444,1098,2
validation,22,momentum_rps,3,929,2,0.002152852529601722,1098,2
validation,22,oscillator,1,978,5,0.005112474437627812,1401,1
validation,22,oscillator,2,978,5,0.005112474437627812,1401,1
validation,22,oscillator,3,978,7,0.007157464212678937,1401,1
validation,22,oscillator,4plus,978,3,0.003067484662576687,1401,1
validation,22,price_trend,2,903,5,0.005537098560354375,1088,1
validation,22,price_trend,3,903,1,0.0011074197120708748,1088,1
validation,22,price_trend,4plus,903,1,0.0011074197120708748,1088,1
validation,22,pullback_drawdown,2,944,4,0.00423728813559322,1170,1
validation,22,pullback_drawdown,3,944,2,0.00211864406779661,1170,1
validation,22,pullback_drawdown,4plus,944,1,0.001059322033898305,1170,1
validation,22,range_breakout,none,226,0,0.0,453,0
validation,22,volatility_band,1,894,1,0.0011185682326621924,1259,2
validation,22,volatility_band,2,894,5,0.005592841163310962,1259,2
validation,22,volatility_band,3,894,5,0.005592841163310962,1259,2
validation,22,volatility_band,4plus,894,1,0.0011185682326621924,1259,2
validation,22,volume_money,1,740,3,0.004054054054054054,1022,1
validation,22,volume_money,2,740,7,0.00945945945945946,1022,1
validation,22,volume_money,4plus,740,3,0.004054054054054054,1022,1
validation,23,momentum_rps,2,913,1,0.001095290251916758,1114,2
validation,23,momentum_rps,3,913,1,0.001095290251916758,1114,2
validation,23,oscillator,2,959,3,0.0031282586027111575,1420,1
validation,23,oscillator,3,959,3,0.0031282586027111575,1420,1
validation,23,oscillator,4plus,959,1,0.0010427528675703858,1420,1
validation,23,price_trend,2,890,1,0.0011235955056179776,1101,1
validation,23,price_trend,3,890,3,0.0033707865168539327,1101,1
validation,23,price_trend,4plus,890,4,0.0044943820224719105,1101,1
validation,23,pullback_drawdown,3,928,3,0.003232758620689655,1186,1
validation,23,range_breakout,none,221,0,0.0,458,0
validation,23,volatility_band,1,880,3,0.003409090909090909,1273,2
validation,23,volatility_band,2,880,1,0.0011363636363636363,1273,2
validation,23,volatility_band,3,880,3,0.003409090909090909,1273,2
validation,23,volatility_band,4plus,880,1,0.0011363636363636363,1273,2
validation,23,volume_money,1,730,2,0.0027397260273972603,1032,1
validation,23,volume_money,3,730,2,0.0027397260273972603,1032,1
validation,23,volume_money,4plus,730,1,0.0013698630136986301,1032,1
validation,24,momentum_rps,2,901,1,0.0011098779134295228,1126,2
validation,24,momentum_rps,3,901,1,0.0011098779134295228,1126,2
validation,24,momentum_rps,4plus,901,5,0.005549389567147614,1126,2
validation,24,oscillator,1,937,1,0.0010672358591248667,1442,1
validation,24,oscillator,2,937,2,0.0021344717182497333,1442,1
validation,24,oscillator,3,937,1,0.0010672358591248667,1442,1
validation,24,oscillator,4plus,937,2,0.0021344717182497333,1442,1
validation,24,price_trend,2,877,1,0.0011402508551881414,1114,1
validation,24,price_trend,3,877,2,0.002280501710376283,1114,1
validation,24,price_trend,4plus,877,2,0.002280501710376283,1114,1
validation,24,pullback_drawdown,2,907,3,0.0033076074972436605,1207,1
validation,24,pullback_drawdown,4plus,907,1,0.0011025358324145535,1207,1
validation,24,range_breakout,none,213,0,0.0,466,0
validation,24,volatility_band,1,863,1,0.0011587485515643105,1290,2
validation,24,volatility_band,2,863,1,0.0011587485515643105,1290,2
validation,24,volatility_band,3,863,4,0.004634994206257242,1290,2
validation,24,volatility_band,4plus,863,1,0.0011587485515643105,1290,2
validation,24,volume_money,1,717,2,0.002789400278940028,1045,1
validation,24,volume_money,3,717,1,0.001394700139470014,1045,1
validation,24,volume_money,4plus,717,1,0.001394700139470014,1045,1
validation,25,momentum_rps,2,884,2,0.0022624434389140274,1143,2
validation,25,momentum_rps,3,884,2,0.0022624434389140274,1143,2
validation,25,momentum_rps,4plus,884,3,0.003393665158371041,1143,2
validation,25,oscillator,1,914,2,0.002188183807439825,1465,1
validation,25,oscillator,2,914,4,0.00437636761487965,1465,1
validation,25,oscillator,3,914,1,0.0010940919037199124,1465,1
validation,25,price_trend,2,863,4,0.004634994206257242,1128,1
validation,25,price_trend,3,863,3,0.0034762456546929316,1128,1
validation,25,price_trend,4plus,863,1,0.0011587485515643105,1128,1
validation,25,pullback_drawdown,2,888,2,0.0022522522522522522,1226,1
validation,25,pullback_drawdown,4plus,888,2,0.0022522522522522522,1226,1
validation,25,range_breakout,none,206,0,0.0,473,0
validation,25,volatility_band,1,846,1,0.001182033096926714,1307,2
validation,25,volatility_band,2,846,4,0.004728132387706856,1307,2
validation,25,volatility_band,3,846,3,0.0035460992907801418,1307,2
validation,25,volatility_band,4plus,846,2,0.002364066193853428,1307,2
validation,25,volume_money,2,706,3,0.00424929178470255,1056,1
validation,25,volume_money,3,706,3,0.00424929178470255,1056,1
validation,26,momentum_rps,2,874,1,0.0011441647597254005,1153,2
validation,26,momentum_rps,4plus,874,1,0.0011441647597254005,1153,2
validation,26,oscillator,1,900,2,0.0022222222222222222,1479,1
validation,26,oscillator,2,900,2,0.0022222222222222222,1479,1
validation,26,oscillator,3,900,3,0.0033333333333333335,1479,1
validation,26,price_trend,2,853,2,0.0023446658851113715,1138,1
validation,26,price_trend,3,853,2,0.0023446658851113715,1138,1
validation,26,pullback_drawdown,2,876,2,0.00228310502283105,1238,1
validation,26,pullback_drawdown,3,876,3,0.003424657534246575,1238,1
validation,26,pullback_drawdown,4plus,876,1,0.001141552511415525,1238,1
validation,26,range_breakout,1,202,1,0.0049504950495049506,477,0
validation,26,volatility_band,2,835,2,0.0023952095808383233,1318,2
validation,26,volatility_band,3,835,5,0.005988023952095809,1318,2
validation,26,volatility_band,4plus,835,1,0.0011976047904191617,1318,2
validation,26,volume_money,1,695,2,0.0028776978417266188,1067,1
validation,26,volume_money,2,695,1,0.0014388489208633094,1067,1
validation,26,volume_money,3,695,4,0.0057553956834532375,1067,1
validation,27,momentum_rps,2,861,2,0.0023228803716608595,1166,2
validation,27,momentum_rps,3,861,3,0.003484320557491289,1166,2
validation,27,momentum_rps,4plus,861,2,0.0023228803716608595,1166,2
validation,27,oscillator,1,886,1,0.001128668171557562,1493,1
validation,27,oscillator,2,886,4,0.004514672686230248,1493,1
validation,27,oscillator,3,886,1,0.001128668171557562,1493,1
validation,27,oscillator,4plus,886,1,0.001128668171557562,1493,1
validation,27,price_trend,2,843,1,0.0011862396204033216,1148,1
validation,27,price_trend,3,843,4,0.004744958481613286,1148,1
validation,27,pullback_drawdown,3,861,1,0.0011614401858304297,1253,1
validation,27,range_breakout,none,198,0,0.0,481,0
validation,27,volatility_band,1,822,2,0.0024330900243309003,1331,2
validation,27,volatility_band,2,822,3,0.0036496350364963502,1331,2
validation,27,volatility_band,3,822,2,0.0024330900243309003,1331,2
validation,27,volume_money,1,685,2,0.00291970802919708,1077,1
validation,27,volume_money,2,685,3,0.004379562043795621,1077,1
validation,27,volume_money,3,685,4,0.00583941605839416,1077,1
validation,28,momentum_rps,3,848,1,0.0011792452830188679,1179,2
validation,28,momentum_rps,4plus,848,1,0.0011792452830188679,1179,2
validation,28,oscillator,2,871,1,0.001148105625717566,1508,1
validation,28,oscillator,3,871,2,0.002296211251435132,1508,1
validation,28,oscillator,4plus,871,1,0.001148105625717566,1508,1
validation,28,price_trend,3,830,3,0.0036144578313253013,1161,1
validation,28,price_trend,4plus,830,2,0.0024096385542168677,1161,1
validation,28,pullback_drawdown,3,851,3,0.0035252643948296123,1263,1
validation,28,pullback_drawdown,4plus,851,1,0.0011750881316098707,1263,1
validation,28,range_breakout,3,193,1,0.0051813471502590676,486,0
validation,28,volatility_band,2,814,4,0.004914004914004914,1339,2
validation,28,volatility_band,3,814,2,0.002457002457002457,1339,2
validation,28,volatility_band,4plus,814,2,0.002457002457002457,1339,2
validation,28,volume_money,2,674,4,0.005934718100890208,1088,1
validation,28,volume_money,3,674,1,0.001483679525222552,1088,1
validation,29,momentum_rps,2,836,1,0.0011961722488038277,1191,2
validation,29,momentum_rps,3,836,5,0.005980861244019139,1191,2
validation,29,momentum_rps,4plus,836,1,0.0011961722488038277,1191,2
validation,29,oscillator,1,859,1,0.0011641443538998836,1520,1
validation,29,oscillator,2,859,3,0.0034924330616996507,1520,1
validation,29,oscillator,3,859,3,0.0034924330616996507,1520,1
validation,29,oscillator,4plus,859,1,0.0011641443538998836,1520,1
validation,29,price_trend,2,817,1,0.0012239902080783353,1174,1
validation,29,price_trend,3,817,5,0.006119951040391677,1174,1
validation,29,price_trend,4plus,817,4,0.004895960832313341,1174,1
validation,29,pullback_drawdown,2,837,1,0.0011947431302270011,1277,1
validation,29,pullback_drawdown,3,837,2,0.0023894862604540022,1277,1
validation,29,range_breakout,none,190,0,0.0,489,0
validation,29,volatility_band,2,801,1,0.0012484394506866417,1352,2
validation,29,volume_money,1,663,2,0.0030165912518853697,1099,1
validation,29,volume_money,2,663,2,0.0030165912518853697,1099,1
validation,29,volume_money,3,663,1,0.0015082956259426848,1099,1
validation,29,volume_money,4plus,663,1,0.0015082956259426848,1099,1
validation,30,momentum_rps,2,820,4,0.004878048780487805,1207,2
validation,30,momentum_rps,3,820,1,0.0012195121951219512,1207,2
validation,30,oscillator,1,845,2,0.002366863905325444,1534,1
validation,30,oscillator,2,845,2,0.002366863905325444,1534,1
validation,30,oscillator,3,845,3,0.0035502958579881655,1534,1
validation,30,oscillator,4plus,845,1,0.001183431952662722,1534,1
validation,30,price_trend,2,802,4,0.004987531172069825,1189,1
validation,30,price_trend,3,802,2,0.0024937655860349127,1189,1
validation,30,price_trend,4plus,802,1,0.0012468827930174563,1189,1
validation,30,pullback_drawdown,2,823,5,0.006075334143377886,1291,1
validation,30,pullback_drawdown,3,823,4,0.004860267314702308,1291,1
validation,30,pullback_drawdown,4plus,823,1,0.001215066828675577,1291,1
validation,30,range_breakout,none,185,0,0.0,494,0
validation,30,volatility_band,2,789,4,0.005069708491761723,1364,2
validation,30,volatility_band,3,789,3,0.0038022813688212928,1364,2
validation,30,volume_money,2,651,1,0.0015360983102918587,1111,1
robustness,3,momentum_rps,1,1966,395,0.20091556459816887,252,7
robustness,3,oscillator,1,1957,216,0.11037301992846194,292,10
robustness,3,price_trend,1,1903,182,0.09563846558066211,213,8
robustness,3,pullback_drawdown,1,1931,552,0.2858622475401347,236,6
robustness,3,range_breakout,1,486,156,0.32098765432098764,87,1
robustness,3,volatility_band,1,1843,232,0.12588171459576777,271,9
robustness,3,volume_money,1,1569,102,0.06500956022944551,258,11
robustness,4,momentum_rps,1,1895,59,0.031134564643799472,323,7
robustness,4,momentum_rps,2,1895,48,0.025329815303430078,323,7
robustness,4,oscillator,1,1885,53,0.028116710875331564,364,10
robustness,4,oscillator,2,1885,35,0.01856763925729443,364,10
robustness,4,price_trend,1,1840,32,0.017391304347826087,276,8
robustness,4,price_trend,2,1840,34,0.01847826086956522,276,8
robustness,4,pullback_drawdown,1,1863,67,0.035963499731615674,304,6
robustness,4,pullback_drawdown,2,1863,21,0.011272141706924315,304,6
robustness,4,range_breakout,1,464,49,0.10560344827586207,109,1
robustness,4,range_breakout,2,464,15,0.032327586206896554,109,1
robustness,4,volatility_band,1,1772,74,0.0417607223476298,342,9
robustness,4,volatility_band,2,1772,61,0.034424379232505645,342,9
robustness,4,volume_money,1,1511,71,0.04698874917273329,316,11
robustness,4,volume_money,2,1511,37,0.024487094639311716,316,11
robustness,5,momentum_rps,1,1827,10,0.005473453749315818,391,7
robustness,5,momentum_rps,2,1827,15,0.008210180623973728,391,7
robustness,5,momentum_rps,3,1827,1,0.0005473453749315818,391,7
robustness,5,oscillator,1,1814,46,0.025358324145534728,435,10
robustness,5,oscillator,2,1814,31,0.017089305402425578,435,10
robustness,5,oscillator,3,1814,6,0.0033076074972436605,435,10
robustness,5,price_trend,1,1776,26,0.01463963963963964,340,8
robustness,5,price_trend,2,1776,23,0.01295045045045045,340,8
robustness,5,price_trend,3,1776,9,0.005067567567567568,340,8
robustness,5,pullback_drawdown,1,1795,20,0.011142061281337047,372,6
robustness,5,pullback_drawdown,2,1795,13,0.0072423398328690805,372,6
robustness,5,pullback_drawdown,3,1795,1,0.0005571030640668524,372,6
robustness,5,range_breakout,1,441,31,0.07029478458049887,132,1
robustness,5,range_breakout,2,441,10,0.022675736961451247,132,1
robustness,5,volatility_band,1,1704,48,0.028169014084507043,410,9
robustness,5,volatility_band,2,1704,35,0.020539906103286387,410,9
robustness,5,volatility_band,3,1704,8,0.004694835680751174,410,9
robustness,5,volume_money,1,1455,52,0.03573883161512027,372,11
robustness,5,volume_money,2,1455,21,0.01443298969072165,372,11
robustness,5,volume_money,3,1455,7,0.004810996563573883,372,11
robustness,6,momentum_rps,1,1782,12,0.006734006734006734,436,8
robustness,6,momentum_rps,2,1782,19,0.010662177328843996,436,8
robustness,6,momentum_rps,3,1782,4,0.002244668911335578,436,8
robustness,6,oscillator,1,1760,45,0.02556818181818182,489,11
robustness,6,oscillator,2,1760,31,0.017613636363636363,489,11
robustness,6,oscillator,3,1760,1,0.0005681818181818182,489,11
robustness,6,price_trend,1,1728,23,0.013310185185185185,388,9
robustness,6,price_trend,2,1728,19,0.01099537037037037,388,9
robustness,6,price_trend,3,1728,7,0.004050925925925926,388,9
robustness,6,price_trend,4plus,1728,1,0.0005787037037037037,388,9
robustness,6,pullback_drawdown,1,1748,22,0.012585812356979404,419,7
robustness,6,pullback_drawdown,2,1748,23,0.013157894736842105,419,7
robustness,6,pullback_drawdown,3,1748,6,0.003432494279176201,419,7
robustness,6,range_breakout,1,424,18,0.04245283018867924,149,1
robustness,6,range_breakout,2,424,6,0.014150943396226415,149,1
robustness,6,range_breakout,3,424,1,0.0023584905660377358,149,1
robustness,6,volatility_band,1,1650,43,0.026060606060606062,464,10
robustness,6,volatility_band,2,1650,19,0.011515151515151515,464,10
robustness,6,volatility_band,3,1650,3,0.0018181818181818182,464,10
robustness,6,volume_money,1,1415,48,0.03392226148409894,412,12
robustness,6,volume_money,2,1415,15,0.01060070671378092,412,12
robustness,6,volume_money,3,1415,3,0.0021201413427561835,412,12
robustness,6,volume_money,4plus,1415,1,0.0007067137809187279,412,12
robustness,7,momentum_rps,1,1735,8,0.004610951008645533,483,8
robustness,7,momentum_rps,2,1735,20,0.011527377521613832,483,8
robustness,7,momentum_rps,3,1735,6,0.00345821325648415,483,8
robustness,7,momentum_rps,4plus,1735,2,0.0011527377521613833,483,8
robustness,7,oscillator,1,1707,34,0.01991798476859988,542,11
robustness,7,oscillator,2,1707,28,0.016403046280023433,542,11
robustness,7,oscillator,3,1707,5,0.0029291154071470417,542,11
robustness,7,price_trend,1,1681,14,0.008328375966686495,435,9
robustness,7,price_trend,2,1681,17,0.010113027959547887,435,9
robustness,7,price_trend,3,1681,4,0.002379535990481856,435,9
robustness,7,price_trend,4plus,1681,1,0.000594883997620464,435,9
robustness,7,pullback_drawdown,1,1698,5,0.002944640753828033,469,7
robustness,7,pullback_drawdown,2,1698,16,0.009422850412249705,469,7
robustness,7,pullback_drawdown,3,1698,2,0.001177856301531213,469,7
robustness,7,pullback_drawdown,4plus,1698,1,0.0005889281507656066,469,7
robustness,7,range_breakout,1,415,17,0.04096385542168675,158,1
robustness,7,range_breakout,2,415,2,0.004819277108433735,158,1
robustness,7,range_breakout,3,415,1,0.0024096385542168677,158,1
robustness,7,volatility_band,1,1605,27,0.016822429906542057,509,10
robustness,7,volatility_band,2,1605,28,0.017445482866043614,509,10
robustness,7,volatility_band,3,1605,6,0.003738317757009346,509,10
robustness,7,volatility_band,4plus,1605,1,0.0006230529595015577,509,10
robustness,7,volume_money,1,1377,39,0.02832244008714597,450,12
robustness,7,volume_money,2,1377,14,0.010167029774872912,450,12
robustness,7,volume_money,3,1377,5,0.0036310820624546117,450,12
robustness,7,volume_money,4plus,1377,1,0.0007262164124909223,450,12
robustness,8,momentum_rps,1,1682,6,0.0035671819262782403,536,8
robustness,8,momentum_rps,2,1682,22,0.013079667063020214,536,8
robustness,8,momentum_rps,3,1682,9,0.00535077288941736,536,8
robustness,8,oscillator,1,1653,19,0.011494252873563218,596,11
robustness,8,oscillator,2,1653,28,0.01693889897156685,596,11
robustness,8,oscillator,3,1653,9,0.0054446460980036296,596,11
robustness,8,oscillator,4plus,1653,3,0.0018148820326678765,596,11
robustness,8,price_trend,1,1628,8,0.004914004914004914,488,9
robustness,8,price_trend,2,1628,20,0.012285012285012284,488,9
robustness,8,price_trend,3,1628,3,0.0018427518427518428,488,9
robustness,8,pullback_drawdown,1,1645,6,0.00364741641337386,522,7
robustness,8,pullback_drawdown,2,1645,23,0.01398176291793313,522,7
robustness,8,pullback_drawdown,3,1645,2,0.0012158054711246201,522,7
robustness,8,range_breakout,1,404,10,0.024752475247524754,169,1
robustness,8,range_breakout,2,404,3,0.007425742574257425,169,1
robustness,8,volatility_band,1,1549,13,0.008392511297611363,565,10
robustness,8,volatility_band,2,1549,21,0.01355713363460297,565,10
robustness,8,volatility_band,3,1549,5,0.0032278889606197547,565,10
robustness,8,volume_money,1,1330,33,0.02481203007518797,497,12
robustness,8,volume_money,2,1330,25,0.018796992481203006,497,12
robustness,8,volume_money,3,1330,8,0.006015037593984963,497,12
robustness,8,volume_money,4plus,1330,1,0.0007518796992481203,497,12
robustness,9,momentum_rps,1,1647,5,0.0030358227079538553,571,8
robustness,9,momentum_rps,2,1647,10,0.006071645415907711,571,8
robustness,9,momentum_rps,3,1647,10,0.006071645415907711,571,8
robustness,9,momentum_rps,4plus,1647,1,0.0006071645415907711,571,8
robustness,9,oscillator,1,1620,24,0.014814814814814815,629,11
robustness,9,oscillator,2,1620,27,0.016666666666666666,629,11
robustness,9,oscillator,3,1620,8,0.0049382716049382715,629,11
robustness,9,oscillator,4plus,1620,1,0.0006172839506172839,629,11
robustness,9,price_trend,1,1595,15,0.009404388714733543,521,9
robustness,9,price_trend,2,1595,7,0.00438871473354232,521,9
robustness,9,price_trend,3,1595,3,0.0018808777429467085,521,9
robustness,9,price_trend,4plus,1595,1,0.0006269592476489029,521,9
robustness,9,pullback_drawdown,1,1614,5,0.0030978934324659233,553,7
robustness,9,pullback_drawdown,2,1614,18,0.011152416356877323,553,7
robustness,9,pullback_drawdown,3,1614,5,0.0030978934324659233,553,7
robustness,9,range_breakout,1,391,6,0.015345268542199489,182,1
robustness,9,range_breakout,2,391,1,0.0025575447570332483,182,1
