winner_episode_id,instrument,winner_label_id,split,lifecycle_stage_id,retrospective_stage_date,observable_signal_date,observable_anchor_candidate,days_to_first_50pct_target,days_from_observable_start,stage_extraction_rule_id,stage_extraction_rule_hash,winner_start_anchor_status,anchor_family_id,anchor_window_measure,eligible_for_primary_gate
EP3_WINNER_54e0dd9cc6ca,SZ002230,winner_50h120,train,failure_lookalike,2021-01-15,2021-01-15,False,102.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_598bde855c7b,SZ002230,winner_50h120,validation,first_acceleration,2023-01-30,2023-01-30,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_598bde855c7b,SZ002230,winner_50h120,validation,confirmation_anchor,2023-02-01,2023-02-01,True,3.0,2,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,2.0,True
EP3_WINNER_598bde855c7b,SZ002230,winner_50h120,validation,confirmation_anchor,2023-02-06,2023-02-06,True,0.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_598bde855c7b,SZ002230,winner_50h120,validation,failure_lookalike,2023-02-02,2023-02-02,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_3847bf279f85,SZ002230,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_3847bf279f85,SZ002230,winner_50h120,robustness,confirmation_anchor,2024-11-11,2024-11-11,True,-23.0,24,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,24.0,True
EP3_WINNER_3847bf279f85,SZ002230,winner_50h120,robustness,confirmation_anchor,2024-11-13,2024-11-13,True,-25.0,26,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,26.0,True
EP3_WINNER_3847bf279f85,SZ002230,winner_50h120,robustness,failure_lookalike,2024-10-18,2024-10-18,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,8.0,True
EP3_WINNER_d34a00b2c327,SZ002236,winner_50h120,validation,first_acceleration,2023-03-13,2023-03-13,False,15.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_d34a00b2c327,SZ002236,winner_50h120,validation,confirmation_anchor,2023-03-17,2023-03-17,True,11.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,4.0,True
EP3_WINNER_d34a00b2c327,SZ002236,winner_50h120,validation,failure_lookalike,2023-03-17,2023-03-17,False,15.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_f60777a41824,SZ002236,winner_50h120,validation,first_acceleration,2023-03-13,2023-03-13,False,16.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f60777a41824,SZ002236,winner_50h120,validation,confirmation_anchor,2023-03-17,2023-03-17,True,12.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,4.0,True
EP3_WINNER_f60777a41824,SZ002236,winner_50h120,validation,failure_lookalike,2023-03-17,2023-03-17,False,16.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_cf2ac3094256,SZ002241,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_4a8a7cf53ac4,SZ002241,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_fa3fee7ba397,SZ002241,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_32c766161cdf,SZ002241,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_0ffe65fd9340,SZ002241,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_efece58d54fb,SZ002241,winner_50h120,robustness,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_528cf45eb314,SZ002241,winner_50h120,robustness,first_acceleration,2024-07-15,2024-07-15,False,81.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_528cf45eb314,SZ002241,winner_50h120,robustness,confirmation_anchor,2024-10-08,2024-10-08,True,27.0,54,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,54.0,True
EP3_WINNER_528cf45eb314,SZ002241,winner_50h120,robustness,failure_lookalike,2024-07-26,2024-07-26,False,81.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_adcb841f923b,SZ002241,winner_50h120,robustness,first_acceleration,2025-07-22,2025-07-22,False,19.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_adcb841f923b,SZ002241,winner_50h120,robustness,confirmation_anchor,2025-08-11,2025-08-11,True,5.0,14,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,14.0,True
EP3_WINNER_adcb841f923b,SZ002241,winner_50h120,robustness,confirmation_anchor,2025-08-14,2025-08-14,True,2.0,17,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,17.0,True
EP3_WINNER_adcb841f923b,SZ002241,winner_50h120,robustness,failure_lookalike,2025-08-04,2025-08-04,False,19.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_c2f466cd2dfa,SZ002271,winner_50h120,train,first_acceleration,2020-03-02,2020-03-02,False,84.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c2f466cd2dfa,SZ002271,winner_50h120,train,confirmation_anchor,2020-04-07,2020-04-07,True,59.0,25,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,25.0,True
EP3_WINNER_c2f466cd2dfa,SZ002271,winner_50h120,train,failure_lookalike,2020-03-23,2020-03-23,False,84.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,15.0,True
EP3_WINNER_b43897affbbe,SZ002271,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_5dbd248e527e,SZ002304,winner_50h120,train,first_acceleration,2017-07-28,2017-07-28,False,78.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_5dbd248e527e,SZ002304,winner_50h120,train,confirmation_anchor,2017-08-10,2017-08-10,True,69.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_5dbd248e527e,SZ002304,winner_50h120,train,confirmation_anchor,2017-09-25,2017-09-25,True,37.0,41,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,41.0,True
EP3_WINNER_5dbd248e527e,SZ002304,winner_50h120,train,failure_lookalike,2017-08-04,2017-08-04,False,78.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_1e9e759daa23,SZ002304,winner_50h120,train,first_acceleration,2019-02-14,2019-02-14,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_1e9e759daa23,SZ002304,winner_50h120,train,confirmation_anchor,2019-03-01,2019-03-01,True,20.0,11,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,11.0,True
EP3_WINNER_1e9e759daa23,SZ002304,winner_50h120,train,confirmation_anchor,2019-03-29,2019-03-29,True,0.0,31,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,31.0,True
EP3_WINNER_1e9e759daa23,SZ002304,winner_50h120,train,failure_lookalike,2019-02-25,2019-02-25,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_c81b61896c3f,SZ002304,winner_50h120,train,first_acceleration,2019-02-14,2019-02-14,False,92.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c81b61896c3f,SZ002304,winner_50h120,train,confirmation_anchor,2019-03-01,2019-03-01,True,81.0,11,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,11.0,True
EP3_WINNER_c81b61896c3f,SZ002304,winner_50h120,train,confirmation_anchor,2019-03-29,2019-03-29,True,61.0,31,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,31.0,True
EP3_WINNER_c81b61896c3f,SZ002304,winner_50h120,train,failure_lookalike,2019-02-25,2019-02-25,False,92.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_cdd6101c6ee9,SZ002304,winner_50h120,train,first_acceleration,2020-07-01,2020-07-01,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_cdd6101c6ee9,SZ002304,winner_50h120,train,confirmation_anchor,2020-07-06,2020-07-06,True,-2.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_cdd6101c6ee9,SZ002304,winner_50h120,train,failure_lookalike,2020-07-03,2020-07-03,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_0057083c8c0d,SZ002304,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_ed0b9d542752,SZ002304,winner_50h120,robustness,first_acceleration,2024-09-27,2024-09-27,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ed0b9d542752,SZ002304,winner_50h120,robustness,failure_lookalike,2024-10-11,2024-10-11,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_180d8778c0e4,SZ002311,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_db51496f4af5,SZ002311,winner_50h120,train,first_acceleration,2021-02-04,2021-02-04,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_db51496f4af5,SZ002311,winner_50h120,train,failure_lookalike,2021-02-08,2021-02-08,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_780b10385e9f,SZ002311,winner_50h120,robustness,first_acceleration,2024-04-18,2024-04-18,False,112.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_780b10385e9f,SZ002311,winner_50h120,robustness,confirmation_anchor,2024-04-23,2024-04-23,True,109.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_780b10385e9f,SZ002311,winner_50h120,robustness,failure_lookalike,2024-04-22,2024-04-22,False,112.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_df8139ea0462,SZ002352,winner_50h120,train,first_acceleration,2019-08-27,2019-08-27,False,30.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_df8139ea0462,SZ002352,winner_50h120,train,confirmation_anchor,2019-10-09,2019-10-09,True,5.0,25,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,25.0,True
EP3_WINNER_df8139ea0462,SZ002352,winner_50h120,train,failure_lookalike,2019-09-18,2019-09-18,False,30.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,15.0,True
EP3_WINNER_808751455a44,SZ002352,winner_50h120,train,first_acceleration,2020-02-06,2020-02-06,False,88.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_808751455a44,SZ002352,winner_50h120,train,confirmation_anchor,2020-02-17,2020-02-17,True,81.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,7.0,True
EP3_WINNER_808751455a44,SZ002352,winner_50h120,train,failure_lookalike,2020-02-10,2020-02-10,False,88.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_655db5a49c62,SZ002371,winner_50h120,train,first_acceleration,2020-01-14,2020-01-14,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_655db5a49c62,SZ002371,winner_50h120,train,failure_lookalike,2020-01-16,2020-01-16,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_b8cd0ae0361d,SZ002371,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,3.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b8cd0ae0361d,SZ002371,winner_50h120,train,confirmation_anchor,2021-01-18,2021-01-18,True,0.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,3.0,True
EP3_WINNER_b8cd0ae0361d,SZ002371,winner_50h120,train,failure_lookalike,2021-01-15,2021-01-15,False,3.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_9af0e4ded8bd,SZ002371,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,90.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_9af0e4ded8bd,SZ002371,winner_50h120,train,confirmation_anchor,2021-01-18,2021-01-18,True,87.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,3.0,True
EP3_WINNER_9af0e4ded8bd,SZ002371,winner_50h120,train,failure_lookalike,2021-01-15,2021-01-15,False,90.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_767aa28d9f10,SZ002371,winner_50h120,validation,first_acceleration,2022-07-06,2022-07-06,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_767aa28d9f10,SZ002371,winner_50h120,validation,confirmation_anchor,2022-08-05,2022-08-05,True,0.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,22.0,True
EP3_WINNER_767aa28d9f10,SZ002371,winner_50h120,validation,failure_lookalike,2022-07-08,2022-07-08,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_d57497004509,SZ002371,winner_50h120,validation,first_acceleration,2023-03-14,2023-03-14,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_d57497004509,SZ002371,winner_50h120,validation,confirmation_anchor,2023-04-03,2023-04-03,True,9.0,14,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,14.0,True
EP3_WINNER_d57497004509,SZ002371,winner_50h120,validation,failure_lookalike,2023-03-17,2023-03-17,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_0067cfc310fc,SZ002371,winner_50h120,robustness,first_acceleration,2024-02-29,2024-02-29,False,92.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_0067cfc310fc,SZ002371,winner_50h120,robustness,failure_lookalike,2024-03-08,2024-03-08,False,92.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_c60e3a1f1d39,SZ002371,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c60e3a1f1d39,SZ002371,winner_50h120,robustness,confirmation_anchor,2024-11-07,2024-11-07,True,-21.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,22.0,True
EP3_WINNER_c60e3a1f1d39,SZ002371,winner_50h120,robustness,failure_lookalike,2024-10-11,2024-10-11,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_94374a9f7506,SZ002371,winner_50h120,robustness,first_acceleration,2025-08-21,2025-08-21,False,24.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_94374a9f7506,SZ002371,winner_50h120,robustness,failure_lookalike,2025-08-28,2025-08-28,False,24.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_827008015c0c,SZ002384,winner_50h120,validation,first_acceleration,2025-03-18,2025-03-18,False,72.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_827008015c0c,SZ002384,winner_50h120,validation,confirmation_anchor,2025-06-18,2025-06-18,True,11.0,61,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,61.0,True
EP3_WINNER_827008015c0c,SZ002384,winner_50h120,validation,failure_lookalike,2025-03-20,2025-03-20,False,72.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_f16eb42ed8de,SZ002384,winner_50h120,robustness,first_acceleration,2025-03-18,2025-03-18,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f16eb42ed8de,SZ002384,winner_50h120,robustness,confirmation_anchor,2025-06-18,2025-06-18,True,12.0,61,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,61.0,True
EP3_WINNER_f16eb42ed8de,SZ002384,winner_50h120,robustness,failure_lookalike,2025-03-20,2025-03-20,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_648129acbfb0,SZ002384,winner_50h120,robustness,first_acceleration,2025-03-18,2025-03-18,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_648129acbfb0,SZ002384,winner_50h120,robustness,confirmation_anchor,2025-06-18,2025-06-18,True,12.0,61,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,61.0,True
EP3_WINNER_648129acbfb0,SZ002384,winner_50h120,robustness,failure_lookalike,2025-03-20,2025-03-20,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_7ca861c6f2f6,SZ002384,winner_50h120,robustness,first_acceleration,2025-03-18,2025-03-18,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_7ca861c6f2f6,SZ002384,winner_50h120,robustness,confirmation_anchor,2025-06-18,2025-06-18,True,12.0,61,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,61.0,True
EP3_WINNER_7ca861c6f2f6,SZ002384,winner_50h120,robustness,failure_lookalike,2025-03-20,2025-03-20,False,73.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_7308f5d23516,SZ002410,winner_50h120,train,first_acceleration,2020-05-18,2020-05-18,False,25.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_7308f5d23516,SZ002410,winner_50h120,train,confirmation_anchor,2020-05-29,2020-05-29,True,16.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_7308f5d23516,SZ002410,winner_50h120,train,confirmation_anchor,2020-06-17,2020-06-17,True,3.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_7308f5d23516,SZ002410,winner_50h120,train,failure_lookalike,2020-05-25,2020-05-25,False,25.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_98588a0ab71b,SZ002410,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_37d2350c696f,SZ002410,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_8816e0a52876,SZ002414,winner_50h120,train,first_acceleration,2020-07-23,2020-07-23,False,113.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8816e0a52876,SZ002414,winner_50h120,train,confirmation_anchor,2020-08-05,2020-08-05,True,104.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_8816e0a52876,SZ002414,winner_50h120,train,failure_lookalike,2020-07-27,2020-07-27,False,113.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_5e9697bf0cfe,SZ002414,winner_50h120,train,first_acceleration,2020-07-23,2020-07-23,False,113.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
