episode_split,duration_bucket,metric,captured_count,target_episode_count,recall
robustness,medium,captured_by_reclaim_based_raw_low_to_plus_120d,49,84,0.5833333333333334
robustness,medium,captured_by_reclaim_based_canonical_low_to_plus_120d,49,84,0.5833333333333334
robustness,medium,captured_by_reclaim_based_density_kept_low_to_plus_120d,48,84,0.5714285714285714
robustness,medium,captured_by_setup_inclusive_raw_before_first_50pct,44,84,0.5238095238095238
robustness,medium,captured_by_setup_inclusive_canonical_before_first_50pct,44,84,0.5238095238095238
robustness,medium,captured_by_setup_inclusive_density_kept_before_first_50pct,35,84,0.4166666666666667
robustness,medium,captured_by_reclaim_based_raw_before_first_50pct,44,84,0.5238095238095238
robustness,medium,captured_by_reclaim_based_canonical_before_first_50pct,44,84,0.5238095238095238
robustness,medium,captured_by_reclaim_based_density_kept_before_first_50pct,43,84,0.5119047619047619
robustness,medium,captured_by_setup_inclusive_raw_before_episode_high,44,84,0.5238095238095238
robustness,medium,captured_by_setup_inclusive_canonical_before_episode_high,44,84,0.5238095238095238
robustness,medium,captured_by_setup_inclusive_density_kept_before_episode_high,35,84,0.4166666666666667
robustness,medium,captured_by_reclaim_based_raw_before_episode_high,44,84,0.5238095238095238
robustness,medium,captured_by_reclaim_based_canonical_before_episode_high,44,84,0.5238095238095238
robustness,medium,captured_by_reclaim_based_density_kept_before_episode_high,43,84,0.5119047619047619
robustness,medium,captured_by_E0_raw_pre_low_20d,38,84,0.4523809523809524
robustness,medium,captured_by_E0_raw_low_to_plus_10d,38,84,0.4523809523809524
robustness,medium,captured_by_E0_raw_low_to_plus_20d,38,84,0.4523809523809524
robustness,medium,captured_by_E0_raw_low_to_plus_30d,41,84,0.4880952380952381
robustness,medium,captured_by_E0_raw_low_to_plus_60d,43,84,0.5119047619047619
robustness,medium,captured_by_E0_raw_low_to_plus_120d,62,84,0.7380952380952381
robustness,medium,captured_by_E0_raw_before_first_50pct,43,84,0.5119047619047619
robustness,medium,captured_by_E0_raw_before_episode_high,43,84,0.5119047619047619
robustness,medium,captured_by_E0,43,84,0.5119047619047619
robustness,medium,captured_by_E1_raw_pre_low_20d,1,84,0.011904761904761904
robustness,medium,captured_by_E1_raw_low_to_plus_10d,10,84,0.11904761904761904
robustness,medium,captured_by_E1_raw_low_to_plus_20d,24,84,0.2857142857142857
robustness,medium,captured_by_E1_raw_low_to_plus_30d,29,84,0.34523809523809523
robustness,medium,captured_by_E1_raw_low_to_plus_60d,43,84,0.5119047619047619
robustness,medium,captured_by_E1_raw_low_to_plus_120d,49,84,0.5833333333333334
robustness,medium,captured_by_E1_raw_before_first_50pct,44,84,0.5238095238095238
robustness,medium,captured_by_E1_raw_before_episode_high,44,84,0.5238095238095238
robustness,medium,captured_by_E1,44,84,0.5238095238095238
robustness,medium,captured_by_E2_raw_pre_low_20d,1,84,0.011904761904761904
robustness,medium,captured_by_E2_raw_low_to_plus_10d,9,84,0.10714285714285714
robustness,medium,captured_by_E2_raw_low_to_plus_20d,23,84,0.27380952380952384
robustness,medium,captured_by_E2_raw_low_to_plus_30d,28,84,0.3333333333333333
robustness,medium,captured_by_E2_raw_low_to_plus_60d,42,84,0.5
robustness,medium,captured_by_E2_raw_low_to_plus_120d,48,84,0.5714285714285714
robustness,medium,captured_by_E2_raw_before_first_50pct,43,84,0.5119047619047619
robustness,medium,captured_by_E2_raw_before_episode_high,43,84,0.5119047619047619
robustness,medium,captured_by_E2,43,84,0.5119047619047619
robustness,medium,captured_by_E3_raw_pre_low_20d,2,84,0.023809523809523808
robustness,medium,captured_by_E3_raw_low_to_plus_10d,5,84,0.05952380952380952
robustness,medium,captured_by_E3_raw_low_to_plus_20d,15,84,0.17857142857142858
robustness,medium,captured_by_E3_raw_low_to_plus_30d,26,84,0.30952380952380953
robustness,medium,captured_by_E3_raw_low_to_plus_60d,41,84,0.4880952380952381
robustness,medium,captured_by_E3_raw_low_to_plus_120d,47,84,0.5595238095238095
robustness,medium,captured_by_E3_raw_before_first_50pct,34,84,0.40476190476190477
robustness,medium,captured_by_E3_raw_before_episode_high,38,84,0.4523809523809524
robustness,medium,captured_by_E3,34,84,0.40476190476190477
robustness,medium,captured_by_E4_raw_pre_low_20d,0,84,0.0
robustness,medium,captured_by_E4_raw_low_to_plus_10d,8,84,0.09523809523809523
robustness,medium,captured_by_E4_raw_low_to_plus_20d,19,84,0.2261904761904762
robustness,medium,captured_by_E4_raw_low_to_plus_30d,24,84,0.2857142857142857
robustness,medium,captured_by_E4_raw_low_to_plus_60d,34,84,0.40476190476190477
robustness,medium,captured_by_E4_raw_low_to_plus_120d,41,84,0.4880952380952381
robustness,medium,captured_by_E4_raw_before_first_50pct,34,84,0.40476190476190477
robustness,medium,captured_by_E4_raw_before_episode_high,35,84,0.4166666666666667
robustness,medium,captured_by_E4,34,84,0.40476190476190477
robustness,medium,captured_by_E5_raw_pre_low_20d,4,84,0.047619047619047616
robustness,medium,captured_by_E5_raw_low_to_plus_10d,1,84,0.011904761904761904
robustness,medium,captured_by_E5_raw_low_to_plus_20d,1,84,0.011904761904761904
robustness,medium,captured_by_E5_raw_low_to_plus_30d,7,84,0.08333333333333333
robustness,medium,captured_by_E5_raw_low_to_plus_60d,27,84,0.32142857142857145
robustness,medium,captured_by_E5_raw_low_to_plus_120d,34,84,0.40476190476190477
robustness,medium,captured_by_E5_raw_before_first_50pct,21,84,0.25
robustness,medium,captured_by_E5_raw_before_episode_high,26,84,0.30952380952380953
robustness,medium,captured_by_E5,21,84,0.25
train,fast,captured_by_setup_inclusive_raw_pre_low_20d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_pre_low_20d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_pre_low_20d,10,18,0.5555555555555556
train,fast,captured_by_reclaim_based_raw_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_reclaim_based_canonical_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_reclaim_based_density_kept_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_setup_inclusive_raw_low_to_plus_10d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_low_to_plus_10d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_low_to_plus_10d,4,18,0.2222222222222222
train,fast,captured_by_reclaim_based_raw_low_to_plus_10d,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_canonical_low_to_plus_10d,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_density_kept_low_to_plus_10d,6,18,0.3333333333333333
train,fast,captured_by_setup_inclusive_raw_low_to_plus_20d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_low_to_plus_20d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_low_to_plus_20d,5,18,0.2777777777777778
train,fast,captured_by_reclaim_based_raw_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_reclaim_based_canonical_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_reclaim_based_density_kept_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_setup_inclusive_raw_low_to_plus_30d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_low_to_plus_30d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_low_to_plus_30d,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_raw_low_to_plus_30d,9,18,0.5
train,fast,captured_by_reclaim_based_canonical_low_to_plus_30d,9,18,0.5
train,fast,captured_by_reclaim_based_density_kept_low_to_plus_30d,9,18,0.5
train,fast,captured_by_setup_inclusive_raw_low_to_plus_60d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_low_to_plus_60d,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_low_to_plus_60d,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_raw_low_to_plus_60d,9,18,0.5
train,fast,captured_by_reclaim_based_canonical_low_to_plus_60d,9,18,0.5
train,fast,captured_by_reclaim_based_density_kept_low_to_plus_60d,9,18,0.5
train,fast,captured_by_setup_inclusive_raw_low_to_plus_120d,15,18,0.8333333333333334
train,fast,captured_by_setup_inclusive_canonical_low_to_plus_120d,15,18,0.8333333333333334
train,fast,captured_by_setup_inclusive_density_kept_low_to_plus_120d,15,18,0.8333333333333334
train,fast,captured_by_reclaim_based_raw_low_to_plus_120d,13,18,0.7222222222222222
train,fast,captured_by_reclaim_based_canonical_low_to_plus_120d,13,18,0.7222222222222222
train,fast,captured_by_reclaim_based_density_kept_low_to_plus_120d,13,18,0.7222222222222222
train,fast,captured_by_setup_inclusive_raw_before_first_50pct,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_before_first_50pct,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_before_first_50pct,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_raw_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_reclaim_based_canonical_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_reclaim_based_density_kept_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_setup_inclusive_raw_before_episode_high,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_canonical_before_episode_high,10,18,0.5555555555555556
train,fast,captured_by_setup_inclusive_density_kept_before_episode_high,6,18,0.3333333333333333
train,fast,captured_by_reclaim_based_raw_before_episode_high,9,18,0.5
train,fast,captured_by_reclaim_based_canonical_before_episode_high,9,18,0.5
train,fast,captured_by_reclaim_based_density_kept_before_episode_high,9,18,0.5
train,fast,captured_by_E0_raw_pre_low_20d,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_low_to_plus_10d,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_low_to_plus_20d,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_low_to_plus_30d,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_low_to_plus_60d,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_low_to_plus_120d,15,18,0.8333333333333334
train,fast,captured_by_E0_raw_before_first_50pct,10,18,0.5555555555555556
train,fast,captured_by_E0_raw_before_episode_high,10,18,0.5555555555555556
train,fast,captured_by_E0,10,18,0.5555555555555556
train,fast,captured_by_E1_raw_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_E1_raw_low_to_plus_10d,6,18,0.3333333333333333
train,fast,captured_by_E1_raw_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_E1_raw_low_to_plus_30d,9,18,0.5
train,fast,captured_by_E1_raw_low_to_plus_60d,9,18,0.5
train,fast,captured_by_E1_raw_low_to_plus_120d,13,18,0.7222222222222222
train,fast,captured_by_E1_raw_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_E1_raw_before_episode_high,9,18,0.5
train,fast,captured_by_E1,8,18,0.4444444444444444
train,fast,captured_by_E2_raw_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_E2_raw_low_to_plus_10d,6,18,0.3333333333333333
train,fast,captured_by_E2_raw_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_E2_raw_low_to_plus_30d,9,18,0.5
train,fast,captured_by_E2_raw_low_to_plus_60d,9,18,0.5
train,fast,captured_by_E2_raw_low_to_plus_120d,13,18,0.7222222222222222
train,fast,captured_by_E2_raw_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_E2_raw_before_episode_high,9,18,0.5
train,fast,captured_by_E2,8,18,0.4444444444444444
train,fast,captured_by_E3_raw_pre_low_20d,1,18,0.05555555555555555
train,fast,captured_by_E3_raw_low_to_plus_10d,0,18,0.0
train,fast,captured_by_E3_raw_low_to_plus_20d,6,18,0.3333333333333333
train,fast,captured_by_E3_raw_low_to_plus_30d,7,18,0.3888888888888889
train,fast,captured_by_E3_raw_low_to_plus_60d,8,18,0.4444444444444444
train,fast,captured_by_E3_raw_low_to_plus_120d,11,18,0.6111111111111112
train,fast,captured_by_E3_raw_before_first_50pct,6,18,0.3333333333333333
train,fast,captured_by_E3_raw_before_episode_high,7,18,0.3888888888888889
train,fast,captured_by_E3,6,18,0.3333333333333333
train,fast,captured_by_E4_raw_pre_low_20d,0,18,0.0
train,fast,captured_by_E4_raw_low_to_plus_10d,5,18,0.2777777777777778
train,fast,captured_by_E4_raw_low_to_plus_20d,7,18,0.3888888888888889
train,fast,captured_by_E4_raw_low_to_plus_30d,9,18,0.5
train,fast,captured_by_E4_raw_low_to_plus_60d,9,18,0.5
train,fast,captured_by_E4_raw_low_to_plus_120d,12,18,0.6666666666666666
train,fast,captured_by_E4_raw_before_first_50pct,8,18,0.4444444444444444
train,fast,captured_by_E4_raw_before_episode_high,9,18,0.5
train,fast,captured_by_E4,8,18,0.4444444444444444
train,fast,captured_by_E5_raw_pre_low_20d,0,18,0.0
train,fast,captured_by_E5_raw_low_to_plus_10d,0,18,0.0
train,fast,captured_by_E5_raw_low_to_plus_20d,0,18,0.0
train,fast,captured_by_E5_raw_low_to_plus_30d,4,18,0.2222222222222222
train,fast,captured_by_E5_raw_low_to_plus_60d,8,18,0.4444444444444444
train,fast,captured_by_E5_raw_low_to_plus_120d,8,18,0.4444444444444444
train,fast,captured_by_E5_raw_before_first_50pct,1,18,0.05555555555555555
train,fast,captured_by_E5_raw_before_episode_high,3,18,0.16666666666666666
train,fast,captured_by_E5,1,18,0.05555555555555555
train,long,captured_by_setup_inclusive_raw_pre_low_20d,103,187,0.5508021390374331
train,long,captured_by_setup_inclusive_canonical_pre_low_20d,103,187,0.5508021390374331
train,long,captured_by_setup_inclusive_density_kept_pre_low_20d,102,187,0.5454545454545454
train,long,captured_by_reclaim_based_raw_pre_low_20d,11,187,0.058823529411764705
train,long,captured_by_reclaim_based_canonical_pre_low_20d,11,187,0.058823529411764705
train,long,captured_by_reclaim_based_density_kept_pre_low_20d,9,187,0.0481283422459893
train,long,captured_by_setup_inclusive_raw_low_to_plus_10d,104,187,0.5561497326203209
train,long,captured_by_setup_inclusive_canonical_low_to_plus_10d,104,187,0.5561497326203209
train,long,captured_by_setup_inclusive_density_kept_low_to_plus_10d,26,187,0.13903743315508021
train,long,captured_by_reclaim_based_raw_low_to_plus_10d,32,187,0.1711229946524064
train,long,captured_by_reclaim_based_canonical_low_to_plus_10d,32,187,0.1711229946524064
train,long,captured_by_reclaim_based_density_kept_low_to_plus_10d,30,187,0.16042780748663102
train,long,captured_by_setup_inclusive_raw_low_to_plus_20d,104,187,0.5561497326203209
train,long,captured_by_setup_inclusive_canonical_low_to_plus_20d,104,187,0.5561497326203209
train,long,captured_by_setup_inclusive_density_kept_low_to_plus_20d,45,187,0.24064171122994651
train,long,captured_by_reclaim_based_raw_low_to_plus_20d,66,187,0.35294117647058826
train,long,captured_by_reclaim_based_canonical_low_to_plus_20d,66,187,0.35294117647058826
train,long,captured_by_reclaim_based_density_kept_low_to_plus_20d,64,187,0.3422459893048128
train,long,captured_by_setup_inclusive_raw_low_to_plus_30d,113,187,0.6042780748663101
train,long,captured_by_setup_inclusive_canonical_low_to_plus_30d,113,187,0.6042780748663101
train,long,captured_by_setup_inclusive_density_kept_low_to_plus_30d,74,187,0.39572192513368987
train,long,captured_by_reclaim_based_raw_low_to_plus_30d,84,187,0.44919786096256686
train,long,captured_by_reclaim_based_canonical_low_to_plus_30d,84,187,0.44919786096256686
train,long,captured_by_reclaim_based_density_kept_low_to_plus_30d,82,187,0.4385026737967914
train,long,captured_by_setup_inclusive_raw_low_to_plus_60d,126,187,0.6737967914438503
train,long,captured_by_setup_inclusive_canonical_low_to_plus_60d,126,187,0.6737967914438503
train,long,captured_by_setup_inclusive_density_kept_low_to_plus_60d,100,187,0.5347593582887701
train,long,captured_by_reclaim_based_raw_low_to_plus_60d,111,187,0.5935828877005348
train,long,captured_by_reclaim_based_canonical_low_to_plus_60d,111,187,0.5935828877005348
train,long,captured_by_reclaim_based_density_kept_low_to_plus_60d,109,187,0.5828877005347594
train,long,captured_by_setup_inclusive_raw_low_to_plus_120d,140,187,0.7486631016042781
train,long,captured_by_setup_inclusive_canonical_low_to_plus_120d,140,187,0.7486631016042781
train,long,captured_by_setup_inclusive_density_kept_low_to_plus_120d,119,187,0.6363636363636364
train,long,captured_by_reclaim_based_raw_low_to_plus_120d,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_canonical_low_to_plus_120d,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_density_kept_low_to_plus_120d,133,187,0.7112299465240641
train,long,captured_by_setup_inclusive_raw_before_first_50pct,134,187,0.7165775401069518
train,long,captured_by_setup_inclusive_canonical_before_first_50pct,134,187,0.7165775401069518
train,long,captured_by_setup_inclusive_density_kept_before_first_50pct,112,187,0.5989304812834224
train,long,captured_by_reclaim_based_raw_before_first_50pct,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_canonical_before_first_50pct,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_density_kept_before_first_50pct,133,187,0.7112299465240641
train,long,captured_by_setup_inclusive_raw_before_episode_high,134,187,0.7165775401069518
train,long,captured_by_setup_inclusive_canonical_before_episode_high,134,187,0.7165775401069518
train,long,captured_by_setup_inclusive_density_kept_before_episode_high,112,187,0.5989304812834224
train,long,captured_by_reclaim_based_raw_before_episode_high,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_canonical_before_episode_high,134,187,0.7165775401069518
train,long,captured_by_reclaim_based_density_kept_before_episode_high,133,187,0.7112299465240641
train,long,captured_by_E0_raw_pre_low_20d,101,187,0.5401069518716578
train,long,captured_by_E0_raw_low_to_plus_10d,102,187,0.5454545454545454
train,long,captured_by_E0_raw_low_to_plus_20d,102,187,0.5454545454545454
train,long,captured_by_E0_raw_low_to_plus_30d,111,187,0.5935828877005348
train,long,captured_by_E0_raw_low_to_plus_60d,124,187,0.6631016042780749
train,long,captured_by_E0_raw_low_to_plus_120d,138,187,0.7379679144385026
train,long,captured_by_E0_raw_before_first_50pct,132,187,0.7058823529411765
train,long,captured_by_E0_raw_before_episode_high,132,187,0.7058823529411765
train,long,captured_by_E0,132,187,0.7058823529411765
train,long,captured_by_E1_raw_pre_low_20d,9,187,0.0481283422459893
train,long,captured_by_E1_raw_low_to_plus_10d,31,187,0.1657754010695187
train,long,captured_by_E1_raw_low_to_plus_20d,65,187,0.34759358288770054
train,long,captured_by_E1_raw_low_to_plus_30d,83,187,0.44385026737967914
train,long,captured_by_E1_raw_low_to_plus_60d,110,187,0.5882352941176471
train,long,captured_by_E1_raw_low_to_plus_120d,133,187,0.7112299465240641
train,long,captured_by_E1_raw_before_first_50pct,133,187,0.7112299465240641
train,long,captured_by_E1_raw_before_episode_high,133,187,0.7112299465240641
train,long,captured_by_E1,133,187,0.7112299465240641
train,long,captured_by_E2_raw_pre_low_20d,9,187,0.0481283422459893
train,long,captured_by_E2_raw_low_to_plus_10d,30,187,0.16042780748663102
train,long,captured_by_E2_raw_low_to_plus_20d,64,187,0.3422459893048128
train,long,captured_by_E2_raw_low_to_plus_30d,82,187,0.4385026737967914
train,long,captured_by_E2_raw_low_to_plus_60d,109,187,0.5828877005347594
train,long,captured_by_E2_raw_low_to_plus_120d,133,187,0.7112299465240641
train,long,captured_by_E2_raw_before_first_50pct,133,187,0.7112299465240641
train,long,captured_by_E2_raw_before_episode_high,133,187,0.7112299465240641
train,long,captured_by_E2,133,187,0.7112299465240641
train,long,captured_by_E3_raw_pre_low_20d,24,187,0.12834224598930483
train,long,captured_by_E3_raw_low_to_plus_10d,9,187,0.0481283422459893
train,long,captured_by_E3_raw_low_to_plus_20d,51,187,0.2727272727272727
train,long,captured_by_E3_raw_low_to_plus_30d,74,187,0.39572192513368987
train,long,captured_by_E3_raw_low_to_plus_60d,106,187,0.5668449197860963
train,long,captured_by_E3_raw_low_to_plus_120d,133,187,0.7112299465240641
train,long,captured_by_E3_raw_before_first_50pct,132,187,0.7058823529411765
train,long,captured_by_E3_raw_before_episode_high,133,187,0.7112299465240641
train,long,captured_by_E3,132,187,0.7058823529411765
train,long,captured_by_E4_raw_pre_low_20d,10,187,0.053475935828877004
train,long,captured_by_E4_raw_low_to_plus_10d,23,187,0.12299465240641712
train,long,captured_by_E4_raw_low_to_plus_20d,59,187,0.3155080213903743
train,long,captured_by_E4_raw_low_to_plus_30d,78,187,0.41711229946524064
train,long,captured_by_E4_raw_low_to_plus_60d,107,187,0.5721925133689839
train,long,captured_by_E4_raw_low_to_plus_120d,131,187,0.7005347593582888
train,long,captured_by_E4_raw_before_first_50pct,131,187,0.7005347593582888
train,long,captured_by_E4_raw_before_episode_high,131,187,0.7005347593582888
train,long,captured_by_E4,131,187,0.7005347593582888
train,long,captured_by_E5_raw_pre_low_20d,18,187,0.0962566844919786
train,long,captured_by_E5_raw_low_to_plus_10d,3,187,0.016042780748663103
train,long,captured_by_E5_raw_low_to_plus_20d,4,187,0.0213903743315508
train,long,captured_by_E5_raw_low_to_plus_30d,15,187,0.08021390374331551
train,long,captured_by_E5_raw_low_to_plus_60d,66,187,0.35294117647058826
train,long,captured_by_E5_raw_low_to_plus_120d,112,187,0.5989304812834224
train,long,captured_by_E5_raw_before_first_50pct,91,187,0.48663101604278075
train,long,captured_by_E5_raw_before_episode_high,104,187,0.5561497326203209
train,long,captured_by_E5,91,187,0.48663101604278075
train,medium,captured_by_setup_inclusive_raw_pre_low_20d,45,80,0.5625
train,medium,captured_by_setup_inclusive_canonical_pre_low_20d,45,80,0.5625
train,medium,captured_by_setup_inclusive_density_kept_pre_low_20d,45,80,0.5625
train,medium,captured_by_reclaim_based_raw_pre_low_20d,1,80,0.0125
train,medium,captured_by_reclaim_based_canonical_pre_low_20d,1,80,0.0125
train,medium,captured_by_reclaim_based_density_kept_pre_low_20d,1,80,0.0125
train,medium,captured_by_setup_inclusive_raw_low_to_plus_10d,45,80,0.5625
train,medium,captured_by_setup_inclusive_canonical_low_to_plus_10d,45,80,0.5625
train,medium,captured_by_setup_inclusive_density_kept_low_to_plus_10d,8,80,0.1
train,medium,captured_by_reclaim_based_raw_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_reclaim_based_canonical_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_reclaim_based_density_kept_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_setup_inclusive_raw_low_to_plus_20d,45,80,0.5625
train,medium,captured_by_setup_inclusive_canonical_low_to_plus_20d,45,80,0.5625
train,medium,captured_by_setup_inclusive_density_kept_low_to_plus_20d,14,80,0.175
train,medium,captured_by_reclaim_based_raw_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_reclaim_based_canonical_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_reclaim_based_density_kept_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_setup_inclusive_raw_low_to_plus_30d,48,80,0.6
train,medium,captured_by_setup_inclusive_canonical_low_to_plus_30d,48,80,0.6
train,medium,captured_by_setup_inclusive_density_kept_low_to_plus_30d,34,80,0.425
train,medium,captured_by_reclaim_based_raw_low_to_plus_30d,43,80,0.5375
train,medium,captured_by_reclaim_based_canonical_low_to_plus_30d,43,80,0.5375
train,medium,captured_by_reclaim_based_density_kept_low_to_plus_30d,43,80,0.5375
train,medium,captured_by_setup_inclusive_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_setup_inclusive_canonical_low_to_plus_60d,48,80,0.6
train,medium,captured_by_setup_inclusive_density_kept_low_to_plus_60d,36,80,0.45
train,medium,captured_by_reclaim_based_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_reclaim_based_canonical_low_to_plus_60d,48,80,0.6
train,medium,captured_by_reclaim_based_density_kept_low_to_plus_60d,48,80,0.6
train,medium,captured_by_setup_inclusive_raw_low_to_plus_120d,69,80,0.8625
train,medium,captured_by_setup_inclusive_canonical_low_to_plus_120d,69,80,0.8625
train,medium,captured_by_setup_inclusive_density_kept_low_to_plus_120d,67,80,0.8375
train,medium,captured_by_reclaim_based_raw_low_to_plus_120d,54,80,0.675
train,medium,captured_by_reclaim_based_canonical_low_to_plus_120d,54,80,0.675
train,medium,captured_by_reclaim_based_density_kept_low_to_plus_120d,54,80,0.675
train,medium,captured_by_setup_inclusive_raw_before_first_50pct,48,80,0.6
train,medium,captured_by_setup_inclusive_canonical_before_first_50pct,48,80,0.6
train,medium,captured_by_setup_inclusive_density_kept_before_first_50pct,36,80,0.45
train,medium,captured_by_reclaim_based_raw_before_first_50pct,48,80,0.6
train,medium,captured_by_reclaim_based_canonical_before_first_50pct,48,80,0.6
train,medium,captured_by_reclaim_based_density_kept_before_first_50pct,48,80,0.6
train,medium,captured_by_setup_inclusive_raw_before_episode_high,48,80,0.6
train,medium,captured_by_setup_inclusive_canonical_before_episode_high,48,80,0.6
train,medium,captured_by_setup_inclusive_density_kept_before_episode_high,36,80,0.45
train,medium,captured_by_reclaim_based_raw_before_episode_high,48,80,0.6
train,medium,captured_by_reclaim_based_canonical_before_episode_high,48,80,0.6
train,medium,captured_by_reclaim_based_density_kept_before_episode_high,48,80,0.6
train,medium,captured_by_E0_raw_pre_low_20d,45,80,0.5625
train,medium,captured_by_E0_raw_low_to_plus_10d,45,80,0.5625
train,medium,captured_by_E0_raw_low_to_plus_20d,45,80,0.5625
train,medium,captured_by_E0_raw_low_to_plus_30d,48,80,0.6
train,medium,captured_by_E0_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_E0_raw_low_to_plus_120d,69,80,0.8625
train,medium,captured_by_E0_raw_before_first_50pct,48,80,0.6
train,medium,captured_by_E0_raw_before_episode_high,48,80,0.6
train,medium,captured_by_E0,48,80,0.6
train,medium,captured_by_E1_raw_pre_low_20d,1,80,0.0125
train,medium,captured_by_E1_raw_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_E1_raw_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_E1_raw_low_to_plus_30d,43,80,0.5375
train,medium,captured_by_E1_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_E1_raw_low_to_plus_120d,54,80,0.675
train,medium,captured_by_E1_raw_before_first_50pct,48,80,0.6
train,medium,captured_by_E1_raw_before_episode_high,48,80,0.6
train,medium,captured_by_E1,48,80,0.6
train,medium,captured_by_E2_raw_pre_low_20d,1,80,0.0125
train,medium,captured_by_E2_raw_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_E2_raw_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_E2_raw_low_to_plus_30d,43,80,0.5375
train,medium,captured_by_E2_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_E2_raw_low_to_plus_120d,54,80,0.675
train,medium,captured_by_E2_raw_before_first_50pct,48,80,0.6
train,medium,captured_by_E2_raw_before_episode_high,48,80,0.6
train,medium,captured_by_E2,48,80,0.6
train,medium,captured_by_E3_raw_pre_low_20d,2,80,0.025
train,medium,captured_by_E3_raw_low_to_plus_10d,1,80,0.0125
train,medium,captured_by_E3_raw_low_to_plus_20d,15,80,0.1875
train,medium,captured_by_E3_raw_low_to_plus_30d,37,80,0.4625
train,medium,captured_by_E3_raw_low_to_plus_60d,48,80,0.6
train,medium,captured_by_E3_raw_low_to_plus_120d,52,80,0.65
train,medium,captured_by_E3_raw_before_first_50pct,47,80,0.5875
train,medium,captured_by_E3_raw_before_episode_high,48,80,0.6
train,medium,captured_by_E3,47,80,0.5875
train,medium,captured_by_E4_raw_pre_low_20d,1,80,0.0125
train,medium,captured_by_E4_raw_low_to_plus_10d,7,80,0.0875
train,medium,captured_by_E4_raw_low_to_plus_20d,23,80,0.2875
train,medium,captured_by_E4_raw_low_to_plus_30d,41,80,0.5125
train,medium,captured_by_E4_raw_low_to_plus_60d,47,80,0.5875
train,medium,captured_by_E4_raw_low_to_plus_120d,53,80,0.6625
train,medium,captured_by_E4_raw_before_first_50pct,47,80,0.5875
