split,grouping,J,K,skip_mode,month_count,loser_monthly_mean_return,winner_monthly_mean_return,monthly_mean_return,loser_long_only_after_cost_monthly_mean_return,loser_long_only_after_cost_t_stat_newey_west,loser_minus_winner_monthly_mean_return
robustness,decile,12,24,no_skip,28,0.004382305512014718,0.018541809216874167,-0.014159503704859444,0.0036373658465985925,0.6904524708125443,-0.014159503704859449
robustness,decile,18,1,no_skip,24,0.0039950048272002665,0.009982299215555617,-0.005987294388355355,0.00047041466628763964,0.030607098027103877,-0.00598729438835535
robustness,decile,18,6,no_skip,28,0.0021068123126190734,0.022273908431424634,-0.020167096118805565,0.0007500872810374017,0.08200908715283366,-0.02016709611880556
robustness,decile,18,12,no_skip,28,0.0031920443535245926,0.017039955107761368,-0.013847910754236779,0.002079576330693013,0.30809787319821286,-0.013847910754236775
robustness,decile,18,18,no_skip,28,0.00413251949654355,0.01842507410110538,-0.01429255460456183,0.003132338208206628,0.450946268587524,-0.01429255460456183
robustness,decile,18,18,skip1,28,0.004483611224880576,0.020155551323801393,-0.015671940098920818,0.0035280453520283995,0.45887419665110085,-0.015671940098920818
robustness,decile,18,24,no_skip,28,0.007165296805433763,0.020644498657482635,-0.013479201852048876,0.006414288331868898,0.9961483881049403,-0.013479201852048872
robustness,decile,24,1,no_skip,24,0.003458064204797088,0.011992768431278404,-0.008534704226481317,0.00039853256125276074,0.0246923188013777,-0.008534704226481317
robustness,decile,24,6,no_skip,28,0.0016028220209551587,0.020511734456801243,-0.018908912435846078,0.00036429424458549897,0.03748672557090243,-0.018908912435846085
robustness,decile,24,12,no_skip,28,0.0025558924700978705,0.013630789468825243,-0.011074896998727374,0.001500530783338374,0.19942953369548924,-0.011074896998727372
robustness,decile,24,18,no_skip,28,0.0075855244710707126,0.015805410467921065,-0.008219885996850352,0.006629979822423725,0.7940981297917807,-0.008219885996850352
robustness,decile,24,24,no_skip,28,0.00892894910738894,0.017724281920150083,-0.008795332812761134,0.00820655980078911,1.0794710738508213,-0.008795332812761143
robustness,decile,24,24,skip1,28,0.008336539302077919,0.017598641461342497,-0.009262102159264584,0.007631119502579169,0.939708663397001,-0.009262102159264578
robustness,decile,30,1,no_skip,24,0.003838046685163485,0.018795597018868255,-0.014957550333704767,0.0007646992395334307,0.05080289133875193,-0.01495755033370477
robustness,decile,30,6,no_skip,28,0.0005237476988618598,0.021845380367848038,-0.021321632668986176,-0.000716133364117028,-0.06720065123336816,-0.02132163266898618
robustness,decile,30,12,no_skip,28,0.008506105819697804,0.013795209933804968,-0.005289104114107165,0.007434718242561085,0.865218410036413,-0.005289104114107164
robustness,decile,30,18,no_skip,28,0.008602352151940303,0.015174453028106476,-0.006572100876166173,0.007633337896239549,0.8389653465534198,-0.0065721008761661735
robustness,decile,30,24,no_skip,28,0.00952838374447935,0.017824393370527145,-0.008296009626047797,0.008778973612005308,1.090441437799408,-0.008296009626047795
robustness,decile,36,1,no_skip,24,0.009576650114049958,0.013804861603328033,-0.004228211489278078,0.006480548654452121,0.46227296098997667,-0.0042282114892780755
robustness,decile,36,6,no_skip,28,0.008170844142518096,0.015837488632278077,-0.007666644489759981,0.006864146031278059,0.7500026180474767,-0.007666644489759981
robustness,decile,36,12,no_skip,28,0.010017163119631564,0.012281156200441882,-0.0022639930808103156,0.008919476155368788,1.2324795096758474,-0.0022639930808103174
