instrument,qfq_path,qfq_row_n,required_by_labelable_step_n,missing_qfq_file_flag,missing_required_columns,nonfinite_close_n,nonpositive_close_n,step_bounds_out_of_qfq_n,qfq_row_n_15a,qfq_row_n_15b,qfq_price_source_status,blocking_reason
SH600064,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600064.csv,2280,832,False,,0,0,0,2280,2280,pass,
SH600100,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600100.csv,2175,17,False,,0,0,0,2175,2175,pass,
SH600104,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600104.csv,2281,62,False,,0,0,0,2281,2281,pass,
SH600110,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600110.csv,2265,15,False,,0,0,0,2265,2265,pass,
SH600120,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600120.csv,2281,887,False,,0,0,0,2281,2281,pass,
SH600171,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600171.csv,2248,173,False,,0,0,0,2248,2248,pass,
SH600216,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600216.csv,2281,312,False,,0,0,0,2281,2281,pass,
SH600226,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600226.csv,2012,864,False,,0,0,0,2012,2012,pass,
SH600256,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600256.csv,2268,63,False,,0,0,0,2268,2268,pass,
SH600258,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600258.csv,2281,272,False,,0,0,0,2281,2281,pass,
SH600266,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600266.csv,2281,561,False,,0,0,0,2281,2281,pass,
SH600271,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600271.csv,2276,79,False,,0,0,0,2276,2276,pass,
SH600295,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600295.csv,2280,462,False,,0,0,0,2280,2280,pass,
SH600307,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600307.csv,2281,424,False,,0,0,0,2281,2281,pass,
SH600320,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600320.csv,2281,758,False,,0,0,0,2281,2281,pass,
SH600329,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600329.csv,2280,558,False,,0,0,0,2280,2280,pass,
SH600332,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600332.csv,2233,45,False,,0,0,0,2233,2233,pass,
SH600348,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600348.csv,2281,443,False,,0,0,0,2281,2281,pass,
SH600369,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600369.csv,2281,22,False,,0,0,0,2281,2281,pass,
SH600372,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600372.csv,2258,629,False,,0,0,0,2258,2258,pass,
SH600373,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600373.csv,2278,664,False,,0,0,0,2278,2278,pass,
SH600376,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600376.csv,2281,832,False,,0,0,0,2281,2281,pass,
SH600378,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600378.csv,2144,176,False,,0,0,0,2144,2144,pass,
SH600383,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600383.csv,2281,290,False,,0,0,0,2281,2281,pass,
SH600398,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600398.csv,2276,27,False,,0,0,0,2276,2276,pass,
SH600438,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600438.csv,2271,126,False,,0,0,0,2271,2271,pass,
SH600456,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600456.csv,2281,114,False,,0,0,0,2281,2281,pass,
SH600507,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600507.csv,2281,460,False,,0,0,0,2281,2281,pass,
SH600517,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600517.csv,2270,100,False,,0,0,0,2270,2270,pass,
SH600518,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600518.csv,2246,277,False,,0,0,0,2246,2246,pass,
SH600546,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600546.csv,2235,501,False,,0,0,0,2235,2235,pass,
SH600578,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600578.csv,2281,896,False,,0,0,0,2281,2281,pass,
SH600582,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600582.csv,2281,767,False,,0,0,0,2281,2281,pass,
SH600601,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600601.csv,2277,85,False,,0,0,0,2277,2277,pass,
SH600606,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600606.csv,2276,343,False,,0,0,0,2276,2276,pass,
SH600643,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600643.csv,2206,3,False,,0,0,0,2206,2206,pass,
SH600648,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600648.csv,2271,12,False,,0,0,0,2271,2271,pass,
SH600649,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600649.csv,2223,9,False,,0,0,0,2223,2223,pass,
SH600657,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600657.csv,2158,382,False,,0,0,0,2158,2158,pass,
SH600663,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600663.csv,2271,303,False,,0,0,0,2271,2271,pass,
SH600682,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600682.csv,2131,182,False,,0,0,0,2131,2131,pass,
SH600688,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600688.csv,2281,405,False,,0,0,0,2281,2281,pass,
SH600718,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600718.csv,2271,9,False,,0,0,0,2271,2271,pass,
SH600729,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600729.csv,2247,525,False,,0,0,0,2247,2247,pass,
SH600737,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600737.csv,2281,953,False,,0,0,0,2281,2281,pass,
SH600741,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600741.csv,2281,349,False,,0,0,0,2281,2281,pass,
SH600745,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600745.csv,2095,63,False,,0,0,0,2095,2095,pass,
SH600748,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600748.csv,2280,16,False,,0,0,0,2280,2280,pass,
SH600764,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600764.csv,2150,84,False,,0,0,0,2150,2150,pass,
SH600771,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600771.csv,2281,439,False,,0,0,0,2281,2281,pass,
SH600801,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600801.csv,2279,71,False,,0,0,0,2279,2279,pass,
SH600820,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600820.csv,2281,904,False,,0,0,0,2281,2281,pass,
SH600839,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600839.csv,2281,722,False,,0,0,0,2281,2281,pass,
SH600845,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600845.csv,2279,74,False,,0,0,0,2279,2279,pass,
SH600848,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600848.csv,2204,321,False,,0,0,0,2204,2204,pass,
SH600863,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600863.csv,2273,256,False,,0,0,0,2273,2273,pass,
SH600867,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600867.csv,2269,86,False,,0,0,0,2269,2269,pass,
SH600873,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600873.csv,2281,541,False,,0,0,0,2281,2281,pass,
SH600882,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600882.csv,2265,46,False,,0,0,0,2265,2265,pass,
SH600901,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600901.csv,2000,194,False,,0,0,0,2000,2000,pass,
SH600917,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600917.csv,2276,395,False,,0,0,0,2276,2276,pass,
SH600959,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600959.csv,2179,14,False,,0,0,0,2179,2179,pass,
SH600967,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600967.csv,2281,15,False,,0,0,0,2281,2281,pass,
SH600984,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600984.csv,2271,30,False,,0,0,0,2271,2271,pass,
SH600998,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600998.csv,2281,136,False,,0,0,0,2281,2281,pass,
SH601000,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601000.csv,2279,763,False,,0,0,0,2279,2279,pass,
SH601003,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601003.csv,2207,874,False,,0,0,0,2207,2207,pass,
SH601005,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601005.csv,2080,455,False,,0,0,0,2080,2080,pass,
SH601012,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601012.csv,2275,136,False,,0,0,0,2275,2275,pass,
SH601018,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601018.csv,2281,16,False,,0,0,0,2281,2281,pass,
SH601019,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601019.csv,2065,647,False,,0,0,0,2065,2065,pass,
SH601059,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601059.csv,786,178,False,,0,0,0,786,786,pass,
SH601068,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601068.csv,1874,41,False,,0,0,0,1874,1874,pass,
SH601111,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601111.csv,2280,17,False,,0,0,0,2280,2280,pass,
SH601127,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601127.csv,2266,56,False,,0,0,0,2266,2266,pass,
SH601162,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601162.csv,1839,129,False,,0,0,0,1839,1839,pass,
SH601179,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601179.csv,2281,149,False,,0,0,0,2281,2281,pass,
SH601198,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601198.csv,2261,24,False,,0,0,0,2261,2261,pass,
SH601225,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601225.csv,2281,134,False,,0,0,0,2281,2281,pass,
SH601318,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601318.csv,2281,320,False,,0,0,0,2281,2281,pass,
SH601333,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601333.csv,2281,421,False,,0,0,0,2281,2281,pass,
SH601375,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601375.csv,2281,240,False,,0,0,0,2281,2281,pass,
SH601567,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601567.csv,2281,100,False,,0,0,0,2281,2281,pass,
SH601606,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601606.csv,1893,9,False,,0,0,0,1893,1893,pass,
SH601696,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601696.csv,1517,14,False,,0,0,0,1517,1517,pass,
SH601699,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601699.csv,2281,54,False,,0,0,0,2281,2281,pass,
SH601718,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601718.csv,2281,746,False,,0,0,0,2281,2281,pass,
SH601727,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601727.csv,2150,50,False,,0,0,0,2150,2150,pass,
SH601801,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601801.csv,2268,539,False,,0,0,0,2268,2268,pass,
SH601828,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601828.csv,2020,179,False,,0,0,0,2020,2020,pass,
SH601865,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601865.csv,1767,7,False,,0,0,0,1767,1767,pass,
SH601901,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601901.csv,2271,374,False,,0,0,0,2271,2271,pass,
SH601908,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601908.csv,2281,71,False,,0,0,0,2281,2281,pass,
SH601919,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601919.csv,2231,172,False,,0,0,0,2231,2231,pass,
SH601933,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601933.csv,2275,23,False,,0,0,0,2275,2275,pass,
SH601952,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601952.csv,2195,325,False,,0,0,0,2195,2195,pass,
SH601998,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH601998.csv,2281,157,False,,0,0,0,2281,2281,pass,
SH603043,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603043.csv,2166,187,False,,0,0,0,2166,2166,pass,
SH603087,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603087.csv,1435,16,False,,0,0,0,1435,1435,pass,
SH603103,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603103.csv,2094,1011,False,,0,0,0,2094,2094,pass,
SH603119,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603119.csv,683,3,False,,0,0,0,683,683,pass,
SH603127,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603127.csv,2123,45,False,,0,0,0,2123,2123,pass,
SH603179,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603179.csv,2233,33,False,,0,0,0,2233,2233,pass,
SH603233,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603233.csv,2142,54,False,,0,0,0,2142,2142,pass,
SH603298,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603298.csv,2281,244,False,,0,0,0,2281,2281,pass,
SH603328,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603328.csv,2280,1033,False,,0,0,0,2280,2280,pass,
SH603379,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603379.csv,1735,831,False,,0,0,0,1735,1735,pass,
SH603489,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603489.csv,1587,157,False,,0,0,0,1587,1587,pass,
SH603515,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603515.csv,2281,134,False,,0,0,0,2281,2281,pass,
SH603516,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603516.csv,2014,24,False,,0,0,0,2014,2014,pass,
SH603529,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603529.csv,1201,54,False,,0,0,0,1201,1201,pass,
SH603596,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603596.csv,1961,125,False,,0,0,0,1961,1961,pass,
SH603688,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603688.csv,2281,276,False,,0,0,0,2281,2281,pass,
SH603728,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603728.csv,2199,110,False,,0,0,0,2199,2199,pass,
SH603806,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603806.csv,2281,128,False,,0,0,0,2281,2281,pass,
SH603833,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603833.csv,2220,107,False,,0,0,0,2220,2220,pass,
SH603858,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603858.csv,2281,178,False,,0,0,0,2281,2281,pass,
SH603881,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603881.csv,2258,715,False,,0,0,0,2258,2258,pass,
SH603888,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603888.csv,2279,501,False,,0,0,0,2279,2279,pass,
SH603920,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603920.csv,2204,42,False,,0,0,0,2204,2204,pass,
SH603983,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH603983.csv,1658,50,False,,0,0,0,1658,1658,pass,
SH605111,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH605111.csv,1370,50,False,,0,0,0,1370,1370,pass,
SZ000002,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000002.csv,2276,57,False,,0,0,0,2276,2276,pass,
SZ000028,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000028.csv,2281,531,False,,0,0,0,2281,2281,pass,
SZ000032,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000032.csv,2132,48,False,,0,0,0,2132,2132,pass,
SZ000035,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000035.csv,2061,816,False,,0,0,0,2061,2061,pass,
SZ000069,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000069.csv,2281,196,False,,0,0,0,2281,2281,pass,
SZ000089,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000089.csv,2281,208,False,,0,0,0,2281,2281,pass,
SZ000157,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000157.csv,2281,15,False,,0,0,0,2281,2281,pass,
SZ000166,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000166.csv,2264,326,False,,0,0,0,2264,2264,pass,
SZ000301,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000301.csv,2110,240,False,,0,0,0,2110,2110,pass,
SZ000426,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000426.csv,2232,542,False,,0,0,0,2232,2232,pass,
SZ000501,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000501.csv,2281,315,False,,0,0,0,2281,2281,pass,
SZ000563,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000563.csv,2256,136,False,,0,0,0,2256,2256,pass,
SZ000564,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000564.csv,2114,314,False,,0,0,0,2114,2114,pass,
SZ000581,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000581.csv,2281,531,False,,0,0,0,2281,2281,pass,
SZ000661,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000661.csv,2272,127,False,,0,0,0,2272,2272,pass,
SZ000672,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000672.csv,2274,50,False,,0,0,0,2274,2274,pass,
SZ000681,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000681.csv,2281,850,False,,0,0,0,2281,2281,pass,
SZ000683,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000683.csv,2281,232,False,,0,0,0,2281,2281,pass,
SZ000685,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000685.csv,2281,966,False,,0,0,0,2281,2281,pass,
SZ000686,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000686.csv,2281,311,False,,0,0,0,2281,2281,pass,
SZ000708,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000708.csv,2275,175,False,,0,0,0,2275,2275,pass,
SZ000709,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000709.csv,2281,203,False,,0,0,0,2281,2281,pass,
SZ000717,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000717.csv,2280,326,False,,0,0,0,2280,2280,pass,
SZ000728,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000728.csv,2275,299,False,,0,0,0,2275,2275,pass,
SZ000750,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000750.csv,2262,292,False,,0,0,0,2262,2262,pass,
SZ000762,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000762.csv,2281,12,False,,0,0,0,2281,2281,pass,
SZ000776,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000776.csv,2281,489,False,,0,0,0,2281,2281,pass,
SZ000778,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000778.csv,2281,769,False,,0,0,0,2281,2281,pass,
SZ000813,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000813.csv,2279,155,False,,0,0,0,2279,2279,pass,
SZ000826,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000826.csv,2256,14,False,,0,0,0,2256,2256,pass,
SZ000831,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000831.csv,2280,209,False,,0,0,0,2280,2280,pass,
SZ000877,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000877.csv,2268,37,False,,0,0,0,2268,2268,pass,
SZ000930,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000930.csv,2142,349,False,,0,0,0,2142,2142,pass,
SZ000963,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000963.csv,2281,182,False,,0,0,0,2281,2281,pass,
SZ000966,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000966.csv,2270,3,False,,0,0,0,2270,2270,pass,
SZ000970,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000970.csv,2275,555,False,,0,0,0,2275,2275,pass,
SZ000981,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000981.csv,2120,24,False,,0,0,0,2120,2120,pass,
SZ000983,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000983.csv,2271,455,False,,0,0,0,2271,2271,pass,
SZ000997,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000997.csv,2281,767,False,,0,0,0,2281,2281,pass,
SZ001979,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001979.csv,2265,73,False,,0,0,0,2265,2265,pass,
