datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2025-07-03,73741.51257511368,889107.9988718033,962849.511446917,961780.5175447105,0.0011114738578146266,0.0,0.0,20
2025-07-04,73741.51257511368,904427.9920816422,978169.5046567558,962849.511446917,0.015911098284525194,0.0,0.0,20
2025-07-07,73741.51257511368,913877.0046234131,987618.5171985268,978169.5046567558,0.009659892786257673,0.0,0.0,20
2025-07-08,159049.35749336472,831219.0042734146,990268.3617667793,987618.5171985268,0.0026830648900437737,128.15399837493896,0.08650708490052744,18
2025-07-09,67728.71827589265,920498.0034589767,988226.7217348694,990268.3617667793,-0.0020617037873120747,45.637500858306886,0.09217198614097517,20
2025-07-10,67728.71827589265,920379.994726181,988108.7130020737,988226.7217348694,-0.00011941463451681233,0.0,0.0,20
2025-07-11,96345.72888532869,881097.0082521439,977442.7371374725,988108.7130020737,-0.01079433439281774,42.99000091552735,0.029004906275218133,19
2025-07-14,93968.91258941882,891143.9954280853,985112.9080175041,977442.7371374725,0.007847181823146476,88.81599836349488,0.09203608057462669,19
2025-07-15,47436.659219133784,933862.0032072067,981298.6624263405,985112.9080175041,-0.003871886724984286,23.254499435424805,0.04721184596438483,20
2025-07-16,91794.02376762622,883251.9952774048,975046.019045031,981298.6624263405,-0.0063718046510420345,66.63600082397461,0.0452706217284292,19
2025-07-17,89062.41799679988,894513.0048274994,983575.4228242993,975046.019045031,0.008747693557707104,87.60600352287292,0.09120390388714325,19
2025-07-18,86297.29783822292,901186.0015869141,987483.299425137,983575.4228242993,0.003973133640952975,86.12350025177003,0.08892352996152136,19
2025-07-21,81586.43443242305,912464.9902105331,994051.4246429562,987483.299425137,0.006651378531305596,86.86400089263915,0.09030633798769716,19
2025-07-22,35909.60657750361,961635.9982967377,997545.6048742413,994051.4246429562,0.0035150900090910042,22.827000427246094,0.045927202278182144,20
2025-07-23,35909.60657750361,971607.9993724823,1007517.6059499859,997545.6048742413,0.009996536526269084,0.0,0.0,20
2025-07-24,35909.60657750361,980542.0025348663,1016451.60911237,1007517.6059499859,0.008867341979557963,0.0,0.0,20
2025-07-25,79404.2659490227,939547.9962348938,1018952.2621839165,1016451.60911237,0.002460179165568288,65.33999905586242,0.04285496621783531,19
2025-07-28,35184.16737648241,997555.0087213516,1032739.176097834,1018952.2621839165,0.01353048069628704,22.098999786376954,0.04337592762002854,20
2025-07-29,35184.16737648241,1004735.006570816,1039919.1739472984,1032739.176097834,0.006952382572135818,0.0,0.0,20
2025-07-30,35184.16737648241,999483.0111265182,1034667.1785030006,1039919.1739472984,-0.00505038812234071,0.0,0.0,20
2025-07-31,35184.16737648241,990356.996846199,1025541.1642226814,1034667.1785030006,-0.008820241397357487,0.0,0.0,20
2025-08-01,124817.51731144183,890236.9963645935,1015054.5136760353,1025541.1642226814,-0.010225479885631494,134.65200290679934,0.08753232446393969,18
2025-08-04,28566.41230779879,997622.994184494,1026189.4064922928,1015054.5136760353,0.010969748586144634,48.10150175094604,0.09477619399325801,20
2025-08-05,28566.41230779879,1011909.9982738495,1040476.4105816482,1026189.4064922928,0.013922385086970523,0.0,0.0,20
2025-08-06,28566.41230779879,1020914.0065193176,1049480.4188271165,1040476.4105816482,0.008653736071185802,0.0,0.0,20
2025-08-07,28566.41230779879,1023237.9992961884,1051804.4116039872,1049480.4188271165,0.0022144222371180966,0.0,0.0,20
2025-08-08,28566.41230779879,1035261.9984388351,1063828.410746634,1051804.4116039872,0.011431782382724798,0.0,0.0,20
2025-08-11,72264.76662775272,997265.996837616,1069530.7634653687,1063828.410746634,0.005360218491187396,65.64600048065185,0.041138213529867455,19
2025-08-12,26616.954127752717,1050247.008395195,1076863.9625229477,1069530.7634653687,0.0068564638887234075,22.8125,0.0426588944970327,20
2025-08-13,73846.00431820148,1017454.0002822876,1091300.004600489,1076863.9625229477,0.013405632076051388,70.9500002861023,0.04392383981344989,19
2025-08-14,66484.31538220638,1025630.9918165207,1092115.307198727,1091300.004600489,0.0007470930035746726,92.6864984035492,0.08826262184210917,19
2025-08-15,61395.68651665443,1056755.0067901611,1118150.6933068156,1092115.307198727,0.023839411403242083,95.62649853229523,0.08984673968858682,19
2025-08-18,62004.57264453166,1073633.000946045,1135637.5735905766,1118150.6933068156,0.015639108743066954,107.11600263118744,0.09547729318148293,18
