fold,arm_order,arm_id,score_variant,aggregation_role,seed_a,seed_b,decision_date,metric_id,metric_value,row_n,status
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-15,top30_overlap,4.0,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-15,daily_score_spearman,0.12014333859054106,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-15,top30_overlap,6.0,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-16,daily_score_spearman,0.12169908825579207,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-16,top30_overlap,5.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-16,daily_score_spearman,0.08724800697511956,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-16,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-16,daily_score_spearman,0.1616206763422347,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-16,top30_overlap,0.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-17,daily_score_spearman,0.08223786055329688,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-17,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-17,daily_score_spearman,0.0924970088523011,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-17,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-17,daily_score_spearman,0.09859057619125391,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-17,top30_overlap,0.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-18,daily_score_spearman,0.0373442556457783,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-18,top30_overlap,5.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-18,daily_score_spearman,0.17046570476177417,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-18,top30_overlap,5.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-18,daily_score_spearman,0.11384553335103711,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-18,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-19,daily_score_spearman,0.1253223353850591,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-19,top30_overlap,0.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-19,daily_score_spearman,0.08453103915733375,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-19,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-19,daily_score_spearman,0.1439504635188032,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-19,top30_overlap,3.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-22,daily_score_spearman,0.11165648597008278,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-22,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-22,daily_score_spearman,0.1199874345297971,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-22,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-22,daily_score_spearman,0.14694538594000195,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-22,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-23,daily_score_spearman,0.09998857922113423,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-23,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-23,daily_score_spearman,0.09689529916037673,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-23,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-23,daily_score_spearman,0.1158120814068936,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-23,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-24,daily_score_spearman,0.13362396220877945,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-24,top30_overlap,5.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-24,daily_score_spearman,0.07285433739666793,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-24,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-24,daily_score_spearman,0.15519434688444372,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-24,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-25,daily_score_spearman,-0.023050372429769393,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-25,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-25,daily_score_spearman,-0.017361204215286644,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-25,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-25,daily_score_spearman,0.14214353645332284,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-25,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-26,daily_score_spearman,0.15230676811841745,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-26,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-26,daily_score_spearman,0.08882981398157395,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-26,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-26,daily_score_spearman,0.19257557453100593,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-26,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-29,daily_score_spearman,0.01389817317193708,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-29,top30_overlap,0.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-29,daily_score_spearman,0.07762423755847267,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-29,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-29,daily_score_spearman,0.15210151478206824,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-29,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-30,daily_score_spearman,0.16127451710620982,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-30,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-30,daily_score_spearman,0.16748041676173092,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-30,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-30,daily_score_spearman,0.10842594748689288,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-30,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-31,daily_score_spearman,0.025697987897300614,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-05-31,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-31,daily_score_spearman,0.09758187940006122,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-05-31,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-31,daily_score_spearman,0.12243585495694209,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-05-31,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-01,daily_score_spearman,0.0729816124380323,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-01,top30_overlap,6.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-01,daily_score_spearman,0.0923945273835933,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-01,top30_overlap,1.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-01,daily_score_spearman,0.1419621603939005,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-01,top30_overlap,2.0,485,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-02,daily_score_spearman,0.09443206975613108,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-02,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-02,daily_score_spearman,0.16636081454981091,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-02,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-02,daily_score_spearman,0.09790409106934293,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-02,top30_overlap,0.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-05,daily_score_spearman,0.14180585529369766,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-05,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-05,daily_score_spearman,0.08497363343303134,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-05,top30_overlap,3.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-05,daily_score_spearman,0.15916407032137334,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-05,top30_overlap,0.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-06,daily_score_spearman,0.1460404002865387,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-06,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-06,daily_score_spearman,0.20852141683516887,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-06,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-06,daily_score_spearman,0.2112915698709922,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-06,top30_overlap,5.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-07,daily_score_spearman,0.0977392575304403,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-07,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-07,daily_score_spearman,0.02835138411489664,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-07,top30_overlap,3.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-07,daily_score_spearman,0.1404619686842732,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-07,top30_overlap,2.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-08,daily_score_spearman,0.13688161513334215,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-08,top30_overlap,6.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-08,daily_score_spearman,0.1590010242112671,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-08,top30_overlap,6.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-08,daily_score_spearman,0.1271400305094216,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-08,top30_overlap,7.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-09,daily_score_spearman,0.15813889914668222,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-09,top30_overlap,5.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-09,daily_score_spearman,0.05734616119397055,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-09,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-09,daily_score_spearman,0.13895042258188528,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-09,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-12,daily_score_spearman,0.07052704673032509,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-12,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-12,daily_score_spearman,0.0811416283730826,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-12,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-12,daily_score_spearman,0.1199747854291769,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-12,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-13,daily_score_spearman,0.12140528371749748,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-13,top30_overlap,5.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-13,daily_score_spearman,0.11110222537927045,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-13,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-13,daily_score_spearman,0.14226710039491852,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-13,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-15,daily_score_spearman,0.09069859885076124,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-15,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-15,daily_score_spearman,0.19490617581883976,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-15,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-15,daily_score_spearman,0.16001462486922946,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-15,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-16,daily_score_spearman,0.18688340790968483,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-16,top30_overlap,3.0,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-16,daily_score_spearman,0.2410018419157576,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-16,top30_overlap,1.0,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-16,daily_score_spearman,0.30290210668985706,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-16,top30_overlap,2.0,488,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-19,daily_score_spearman,0.08600975496549068,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-19,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-19,daily_score_spearman,0.11489643287522157,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-19,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-19,daily_score_spearman,0.16392748301975843,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-19,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-20,daily_score_spearman,0.11040192517220677,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-20,top30_overlap,5.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-20,daily_score_spearman,0.15423754017853525,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-20,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-20,daily_score_spearman,0.26738750859498545,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-20,top30_overlap,3.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-21,daily_score_spearman,0.05680726769234146,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-21,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-21,daily_score_spearman,0.11424641545657373,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-21,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-21,daily_score_spearman,0.14422154324777156,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-21,top30_overlap,2.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-26,daily_score_spearman,0.10644298824694019,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-26,top30_overlap,3.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-26,daily_score_spearman,0.10857512902765987,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-26,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-26,daily_score_spearman,0.050406397128830674,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-26,top30_overlap,1.0,487,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-28,daily_score_spearman,0.11407361410677877,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-28,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-28,daily_score_spearman,0.180722561578775,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-28,top30_overlap,6.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-28,daily_score_spearman,0.17088375659471572,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-28,top30_overlap,5.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-29,daily_score_spearman,0.18241001432432238,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-29,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-29,daily_score_spearman,0.07782160534335643,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260715.0,2023-06-29,top30_overlap,1.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-29,daily_score_spearman,0.0950456034052215,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260714.0,20260715.0,2023-06-29,top30_overlap,4.0,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-30,daily_score_spearman,0.19535527115986764,486,pass
validation_early,4,D4_R2_REPAIR_COMBINED_V1,prefix64,seed_pair,20260713.0,20260714.0,2023-06-30,top30_overlap,1.0,486,pass
