fold_order,fold,arm_order,arm_id,model_seed,is_ensemble,score_variant,aggregation_role,decision_date,metric_id,metric_value,row_n,status
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-08,rankic,0.05919597098539824,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-09,rankic,-0.08874947841210094,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-10,rankic,0.023364164950236292,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-11,rankic,-0.03626969706167637,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-12,rankic,0.0030202106795908378,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-15,rankic,0.06014971718222876,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-16,rankic,-0.03560973744526007,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-17,rankic,0.006422111272542408,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-18,rankic,0.020830879885811195,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-19,rankic,-0.009344619704171489,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-22,rankic,-0.010079043630848593,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-23,rankic,0.04132155722351915,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-24,rankic,-0.0005098571152495666,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-25,rankic,0.0613586539055877,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-26,rankic,0.00494611556447704,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-29,rankic,0.025646044868211457,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-30,rankic,-0.01492874646862884,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-05-31,rankic,-0.0044355957414072035,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-01,rankic,-0.033256999825923644,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-02,rankic,0.03639712904782934,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-05,rankic,-0.014979332081188465,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-06,rankic,0.019065471289642623,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-07,rankic,0.020714273933298142,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-08,rankic,-0.04925963461680497,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-09,rankic,-0.041192052867060035,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-12,rankic,0.06837600639882206,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-13,rankic,-0.016783378936355422,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-15,rankic,-0.016569148749268625,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-16,rankic,0.022859531103716642,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-19,rankic,-0.015006702375279844,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-20,rankic,0.04891324914689664,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-21,rankic,0.054999269148054086,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-26,rankic,0.026774214084828062,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-28,rankic,-0.03600515863115152,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-29,rankic,-0.034119040176976353,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,day,2023-06-30,rankic,0.11483321138099656,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,fold_summary,,mean_rankic,0.0032657540115966863,107,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,fold_summary,,positive_day_rate,0.5420560747663551,107,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,fold_summary,,rankic_std_ddof1,0.041848964476830806,107,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix64,fold_summary,,rankicir,0.07803667432212649,107,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-04,rankic,0.023618658393063204,481,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-06,rankic,-0.0026786496886092187,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-10,rankic,-0.08345424503196813,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-11,rankic,-0.07104278672767077,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-12,rankic,-0.0024531114954327534,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-13,rankic,0.0023839310482697386,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-16,rankic,-0.06170003841559488,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-17,rankic,0.08200747060732579,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-18,rankic,0.040641304597685834,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-19,rankic,0.030436908275912024,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-01-20,rankic,-0.051228536512269954,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-01,rankic,-0.05313077019681946,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-02,rankic,-0.05353009625222181,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-03,rankic,0.06398209375295873,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-06,rankic,0.042215397599906765,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-08,rankic,0.0377061586739926,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-09,rankic,0.028637805662197438,481,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-10,rankic,0.06755793362683875,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-13,rankic,0.011761185068966796,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-14,rankic,0.033517468598305386,483,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-15,rankic,0.0642182437400076,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-16,rankic,0.006401842460256343,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-17,rankic,0.022344229178971088,480,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-20,rankic,0.06569045360659458,480,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-21,rankic,0.007407914989650371,480,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-22,rankic,-0.018276031619998218,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-23,rankic,-0.024070798685590006,481,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-24,rankic,-0.12178793243006443,482,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-02-27,rankic,0.03665105729346593,481,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-01,rankic,0.030940527310635697,484,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-03,rankic,-0.024053373566370006,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-06,rankic,-0.007292431973838696,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-07,rankic,0.02485665806854319,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-08,rankic,0.032636334015887024,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-09,rankic,-0.08416978944051975,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-10,rankic,-0.04903019633864853,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-13,rankic,-0.05378571392049854,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-14,rankic,-0.04239983241644034,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-15,rankic,-0.03514550152916825,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-16,rankic,0.03231445834610258,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-17,rankic,-0.026757662624403503,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-20,rankic,-0.012719068594553653,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-21,rankic,-0.010062805150510515,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-22,rankic,-0.060175416765906924,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-23,rankic,0.01264054277019231,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-24,rankic,0.024401178580195606,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-27,rankic,0.02274024163370894,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-28,rankic,0.007481279131480474,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-29,rankic,0.0775496590488232,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-30,rankic,-0.035261539448061166,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-03-31,rankic,0.134976878565363,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-03,rankic,-0.10632658252247684,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-04,rankic,0.05561449053486158,489,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-06,rankic,0.08297263852833389,489,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-07,rankic,-0.04666751628197785,489,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-10,rankic,0.020283778094363533,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-11,rankic,0.01721242103673693,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-12,rankic,-0.0017030137832755362,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-13,rankic,0.08797484721091724,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-14,rankic,-0.012410004648627257,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-17,rankic,-0.008727848463343358,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-18,rankic,0.042473091818649805,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-19,rankic,0.09274425352316662,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-20,rankic,0.04926813481259847,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-21,rankic,0.05584180749006706,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-24,rankic,-0.057471615239378035,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-25,rankic,0.02507472113268565,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-26,rankic,0.026643168246267106,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-27,rankic,0.03189216839298068,484,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-04-28,rankic,-0.04549745191404926,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-05,rankic,0.07728956603396614,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-08,rankic,0.019949007247626212,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-09,rankic,-0.00845122553212642,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-10,rankic,0.049807412548088945,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-11,rankic,-0.060139156698854536,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-12,rankic,-0.024507198203419032,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-15,rankic,-0.047071606333679655,488,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-16,rankic,-0.004486678863466612,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-17,rankic,0.016853652279693116,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-18,rankic,0.07104500059559682,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-19,rankic,0.008945489664994104,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-22,rankic,0.011589567314341274,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-23,rankic,0.03055471750246358,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-24,rankic,-0.10100188456605624,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-25,rankic,0.09894312669507781,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-26,rankic,0.07021274214609188,487,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-29,rankic,0.003871089277548187,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-30,rankic,-0.001795405332605999,486,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-05-31,rankic,-0.00010355824339345929,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-06-01,rankic,-0.05959188978342396,485,pass
1,validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713,False,prefix8,day,2023-06-02,rankic,0.023809272419773025,486,pass
