fold_order,fold,model_seed,decision_date,row_n,daily_spearman,top30_overlap,mean_abs_score_delta,selector_entropy_mean,effective_operator_count_mean,switching_rate,status
1,validation_early,20260714,2023-03-03,485,0.9999987377681849,30,4.2103661002101944e-08,1.3862776802987167,3.999933480724846,0.0,pass
1,validation_early,20260714,2023-03-06,486,0.9999994773098917,30,5.403896707889544e-08,1.3862776797985343,3.999933486612736,0.0,pass
1,validation_early,20260714,2023-03-07,486,0.9999988500817616,30,7.82268898547045e-08,1.3862776839684066,3.9999334949524803,0.0,pass
1,validation_early,20260714,2023-03-08,486,0.9999988500817616,30,4.704225631257941e-08,1.3862776847042664,3.9999334954430537,0.0,pass
1,validation_early,20260714,2023-03-09,487,0.999998233778712,30,5.140988790230949e-08,1.386277683216933,3.999933494434709,0.0,pass
1,validation_early,20260714,2023-03-10,487,0.9999985454648217,30,7.594778850261719e-08,1.3862776939873822,3.999933517933871,0.0,pass
1,validation_early,20260714,2023-03-13,487,0.999998337674082,30,4.725696101104404e-08,1.3862776810138866,3.999933486112089,0.0,pass
1,validation_early,20260714,2023-03-14,487,0.9999986493601916,30,5.990712992343106e-08,1.386277679789972,3.9999334846433916,0.0,pass
1,validation_early,20260714,2023-03-15,488,0.9999991739362005,30,4.4423185130426646e-08,1.3862776841785087,3.9999334963618733,0.0,pass
1,validation_early,20260714,2023-03-16,487,0.9999988571509315,30,7.469747487220957e-08,1.3862776817482354,3.9999334895390506,0.0,pass
1,validation_early,20260714,2023-03-17,488,0.9999986576463257,30,5.3078132111750165e-08,1.3862776839342275,3.9999334948961853,0.0,pass
1,validation_early,20260714,2023-03-20,487,0.9999986493601916,30,6.545575814698168e-08,1.3862776908052041,3.9999335086321195,0.0,pass
1,validation_early,20260714,2023-03-21,488,0.9999986576463257,30,4.681608700707329e-08,1.3862776841785087,3.9999334944076224,0.0,pass
1,validation_early,20260714,2023-03-22,488,0.9999990706782252,30,4.4336907478736975e-08,1.386277685155634,3.999933498316124,0.0,pass
1,validation_early,20260714,2023-03-23,488,0.9999985543883504,30,4.437767486820121e-08,1.3862776927283553,3.9999335134615666,0.0,pass
1,validation_early,20260714,2023-03-24,488,0.9999980380984755,30,5.554556636866437e-08,1.3862776878427288,3.999933502713188,0.0,pass
1,validation_early,20260714,2023-03-27,488,0.9999972120346758,30,6.373897321054756e-08,1.3862776934611993,3.999933511018753,0.0,pass
1,validation_early,20260714,2023-03-28,488,0.9999985543883504,30,6.256180995478644e-08,1.3862776900412606,3.999933504178876,0.0,pass
1,validation_early,20260714,2023-03-29,487,0.9999979220926024,30,5.446907280770574e-08,1.3862777001069557,3.999933525277359,0.0,pass
1,validation_early,20260714,2023-03-30,488,0.9999984511303757,30,4.6226109162716966e-08,1.38627769175123,3.999933500758937,0.0,pass
