token_id,split_bucket,upper_first_rate,treated_fast_fail_rate,control_fast_fail_rate,fast_fail_uplift,treated_same_bar_conflict_rate,treated_lower_first_rate,control_lower_first_rate,lower_first_uplift,median_upper_barrier_return,median_abs_lower_barrier_return,utility_proxy_per_entry,utility_proxy_unit,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,native_baseline_utility_total_indexed,native_baseline_utility_total_indexed_ci_high,cost_buffer_return,utility_gate_status,badside_status
rebound_from_20d_low__bottom_20pct,validation,0.10212845407020164,0.4434901667911377,0.3835849598797498,0.0599052069113879,0.0,0.4434901667911377,0.3835849598797498,0.0599052069113879,0.1372430303788449,0.06862151518942244,-0.026416548692316404,return,-0.006923534088899147,-0.007030588112470528,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
rebound_from_20d_low__bottom_20pct,robustness,0.1436284171737081,0.3204501956751507,0.2510067254489734,0.0694434702261773,0.0,0.3204501956751507,0.2510067254489734,0.0694434702261773,0.1267771980962046,0.0633885990481023,-0.01210408067226255,return,-0.003244120477849963,-0.0032781045641899218,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
rebound_from_20d_low__top_20pct,train,0.11377107405613598,0.28808321225120503,0.3306751809411241,-0.042591968689919046,0.0,0.28808321225120503,0.3306751809411241,-0.042591968689919046,0.3220506339101955,0.16102531695509775,-0.019748644041770604,return,-0.003949747027164643,-0.00398692500152252,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
rebound_from_20d_low__top_20pct,validation,0.05211244451750781,0.2687818510603321,0.331413148565904,-0.06263129750557189,0.0,0.2687818510603321,0.331413148565904,-0.06263129750557189,0.29611493102814007,0.14805746551407004,-0.034363886730163426,return,-0.003409651801255715,-0.0034953372732926323,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
rebound_from_20d_low__top_20pct,robustness,0.10695295487922216,0.17045627183876033,0.2415350235031209,-0.07107875166436056,0.0,0.17045627183876033,0.2415350235031209,-0.07107875166436056,0.33531127153771423,0.16765563576885711,-0.002715423330648741,return,-0.0004105338211089216,-0.000416259862061823,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
rebound_from_20d_low__top_10pct,train,0.10839483394833949,0.2792435424354244,0.2702991577112983,0.008944384724126064,0.0,0.2792435424354244,0.2702991577112983,0.008944384724126064,0.3580004256426247,0.17900021282131234,-0.02117925683395097,return,-0.0021179842991967354,-0.0021461778105769038,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
rebound_from_20d_low__top_10pct,validation,0.04870940882597835,0.23646960865945046,0.2655906645449723,-0.029121055885521857,0.0,0.23646960865945046,0.2655906645449723,-0.029121055885521857,0.34837941505081393,0.17418970752540697,-0.03422121661677183,return,-0.0013407826563603818,-0.0013944027975670537,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
rebound_from_20d_low__top_10pct,robustness,0.10783736004714202,0.1593007267727362,0.17375946173254836,-0.014458734959812147,0.0,0.1593007267727362,0.17375946173254836,-0.014458734959812147,0.38018662258755265,0.19009331129377632,0.0007163190613462562,return,5.5840573618659415e-05,5.4755924179807105e-05,-0.009724509119859117,-0.009671770483718532,0.01,utility_pass_per_entry,pass
distance_to_20d_high__bottom_10pct,train,0.0727859778597786,0.2666512915129151,0.3487373125021651,-0.08208602098925,0.0,0.2666512915129151,0.3487373125021651,-0.08208602098925,0.3111192358517201,0.15555961792586004,-0.02883505521473167,return,-0.0028835853254950902,-0.002921970121700079,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
distance_to_20d_high__bottom_10pct,validation,0.053217821782178217,0.34375,0.3721279471392101,-0.028377947139210102,0.0,0.34375,0.3721279471392101,-0.028377947139210102,0.2590870173928955,0.12954350869644776,-0.040742534396712694,return,-0.0021478766074049527,-0.0022219274020652867,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
distance_to_20d_high__bottom_10pct,robustness,0.0641025641025641,0.18021091811414391,0.2531326875768758,-0.07292176946273188,0.0,0.18021091811414391,0.2531326875768758,-0.07292176946273188,0.32682186513749134,0.16341093256874567,-0.018498314628006524,return,-0.0013698049143436315,-0.001397104537204857,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
distance_to_20d_high__bottom_20pct,train,0.08621047533384073,0.28879817338960767,0.35404597701149426,-0.06524780362188659,0.0,0.28879817338960767,0.35404597701149426,-0.06524780362188659,0.2868797982066471,0.14343989910332355,-0.02669313708515811,return,-0.005338652042378342,-0.0053889034299664865,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
distance_to_20d_high__bottom_20pct,validation,0.05445105736355578,0.3643155628719767,0.3902142230523248,-0.025898660180348088,0.0,0.3643155628719767,0.3902142230523248,-0.025898660180348088,0.23053068646863173,0.11526534323431586,-0.039440318767078014,return,-0.005080336622304387,-0.005192388075138082,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
distance_to_20d_high__bottom_20pct,robustness,0.06336652997461434,0.1931751611013474,0.27233926872366454,-0.07916410762231715,0.0,0.1931751611013474,0.27233926872366454,-0.07916410762231715,0.29386760005779666,0.14693380002889833,-0.019762590404185244,return,-0.0030993377573562604,-0.00314178188332737,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
distance_to_20d_high__top_20pct,train,0.19352831362787803,0.37548687455345825,0.33338082347912806,0.042106051074330186,0.0,0.37548687455345825,0.33338082347912806,0.042106051074330186,0.18087075368218888,0.09043537684109444,-0.008953685054409423,return,-0.001791984283816759,-0.0018088459484547422,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
distance_to_20d_high__top_20pct,validation,0.1308324496288441,0.3984623541887593,0.3995542958523551,-0.0010919416635957746,0.0,0.3984623541887593,0.3995542958523551,-0.0010919416635957746,0.14027858341606292,0.07013929170803146,-0.01959487659632668,return,-0.0048224101340038975,-0.004899359381466969,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
distance_to_20d_high__top_20pct,robustness,0.1854818123803446,0.304211869814933,0.2568493150684932,0.0473625547464398,0.0,0.304211869814933,0.2568493150684932,0.0473625547464398,0.13382127488135315,0.06691063744067657,-0.005533597526295614,return,-0.0013277515922803418,-0.0013424517977883158,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
distance_to_20d_high__top_10pct,train,0.19986162361623616,0.3708948339483395,0.33664583964749495,0.03424899430084455,0.0,0.3708948339483395,0.33664583964749495,0.03424899430084455,0.18433625977037696,0.09216812988518848,-0.007342939060044148,return,-0.000734314228353908,-0.0007440890395088194,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
distance_to_20d_high__top_10pct,validation,0.1422683153835926,0.382262996941896,0.3853969497204273,-0.0031339527785312904,0.0,0.382262996941896,0.3853969497204273,-0.0031339527785312904,0.1350573207893529,0.06752866039467645,-0.01659933059301784,return,-0.00203636722380947,-0.002082390165591969,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
distance_to_20d_high__top_10pct,robustness,0.18534325082307035,0.3112425313986099,0.2545394326683292,0.05670309873028073,0.0,0.3112425313986099,0.2545394326683292,0.05670309873028073,0.1345696038696088,0.0672848019348044,-0.006000324235676485,return,-0.0007534974666847788,-0.0007650290638867223,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_5d__bottom_10pct,train,0.09289667896678967,0.29354243542435426,0.35446198453608246,-0.0609195491117282,0.0,0.29354243542435426,0.35446198453608246,-0.0609195491117282,0.2846417536520085,0.14232087682600425,-0.025334943185680164,return,-0.0025335644356649445,-0.002567289934846596,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_5d__bottom_10pct,validation,0.054261279858448835,0.3465054556178119,0.37389733554117116,-0.027391879923359286,0.0,0.3465054556178119,0.37389733554117116,-0.027391879923359286,0.2439702427537205,0.12198512137686025,-0.03903037244208972,return,-0.002158839821735303,-0.002231502700014572,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_5d__bottom_10pct,robustness,0.07871080903310677,0.18460863845647885,0.2556655932924236,-0.07105695483594476,0.0,0.18460863845647885,0.2556655932924236,-0.07105695483594476,0.27716444064808576,0.13858222032404288,-0.01376763764967799,return,-0.0009615231953723385,-0.000981255181562413,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_5d__bottom_20pct,train,0.10887915129151292,0.3146448339483395,0.356019104687167,-0.041374270738827545,0.0,0.3146448339483395,0.356019104687167,-0.041374270738827545,0.2551357093376231,0.12756785466881154,-0.022359606952575585,return,-0.004472045155602449,-0.004514138905340021,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_5d__bottom_20pct,validation,0.06003486598387448,0.37546306384833295,0.39804404385801895,-0.022580980009686002,0.0,0.37546306384833295,0.39804404385801895,-0.022580980009686002,0.20949500375887742,0.10474750187943871,-0.03675181351115758,return,-0.005501951561900017,-0.005614515377825098,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_5d__bottom_20pct,robustness,0.09296296296296297,0.21509259259259259,0.27470318549545,-0.05961059290285739,0.0,0.21509259259259259,0.27470318549545,-0.05961059290285739,0.2287831268025583,0.11439156340127915,-0.013336420599203975,return,-0.002205480920443489,-0.0022348934584139318,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_5d__top_20pct,train,0.1460596415969003,0.32021033695426554,0.3366017136087238,-0.01639137665445828,0.0,0.32021033695426554,0.3366017136087238,-0.01639137665445828,0.2754342222141001,0.13771711110705004,-0.013868618771844065,return,-0.0027737365486516547,-0.0027998450324537945,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_5d__top_20pct,validation,0.07665336718655544,0.3376858904606456,0.3669421487603306,-0.02925625829968498,0.0,0.3376858904606456,0.3669421487603306,-0.02925625829968498,0.2338623956423566,0.1169311978211783,-0.03155967557457344,return,-0.004257753220305951,-0.004349514095483407,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_5d__top_20pct,robustness,0.1394374021514065,0.2444826018887935,0.24588436718029763,-0.0014017652915041257,0.0,0.2444826018887935,0.24588436718029763,-0.0014017652915041257,0.26564368382073295,0.13282184191036647,-0.005431964328015784,return,-0.0008234823652827456,-0.0008349524549430609,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_5d__top_10pct,train,0.12933579335793358,0.3154981549815498,0.31422450467971313,0.0012736503018366818,0.0,0.3154981549815498,0.31422450467971313,0.0012736503018366818,0.3078428211189521,0.15392141055947606,-0.01874682554470824,return,-0.0018747344382652408,-0.0018996899333272536,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_5d__top_10pct,validation,0.07427373465109315,0.29979035639413,0.32437858159652516,-0.024588225202395175,0.0,0.29979035639413,0.32437858159652516,-0.024588225202395175,0.27241779829563484,0.13620889914781742,-0.030600627154731296,return,-0.0016666203544399138,-0.0017231510778934025,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_5d__top_10pct,robustness,0.13717974581400041,0.23804720597135365,0.20800527820541015,0.0300419277659435,0.0,0.23804720597135365,0.20800527820541015,0.0300419277659435,0.3052577169630001,0.15262885848150004,-0.0044576972913717965,return,-0.00033835278719478764,-0.00034501320345548144,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_20d__bottom_10pct,train,0.09958027766246945,0.34329597343295976,0.3590667493963474,-0.015770775963387662,0.0,0.34329597343295976,0.3590667493963474,-0.015770775963387662,0.24008754997308854,0.12004377498654427,-0.027302559698950735,return,-0.0027304574703771825,-0.0027668030695671537,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_20d__bottom_10pct,validation,0.07208466453674121,0.4355031948881789,0.3917133023304695,0.043789892557709376,0.0,0.4355031948881789,0.3917133023304695,0.043789892557709376,0.19128875368664178,0.09564437684332089,-0.03786444604920231,return,-0.0030930423249287227,-0.0031787085784533964,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_20d__bottom_10pct,robustness,0.08304353873974127,0.3139518709138962,0.2851085966965795,0.028843274217316694,0.0,0.3139518709138962,0.2851085966965795,0.028843274217316694,0.2225231273630738,0.1112615636815369,-0.026451668130960317,return,-0.0014559009156252293,-0.0014895562297716726,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_20d__bottom_20pct,train,0.11741506953573652,0.356857861113033,0.3510875947385116,0.005770266374521438,0.0,0.356857861113033,0.3510875947385116,0.005770266374521438,0.22254232352516584,0.11127116176258292,-0.023578166398805923,return,-0.004715655031439182,-0.004760042305012318,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_20d__bottom_20pct,validation,0.08170691366192524,0.444260668210387,0.38929570895522386,0.05496495925516315,0.0,0.444260668210387,0.38929570895522386,0.05496495925516315,0.17151087693676564,0.08575543846838282,-0.03408414398268509,return,-0.006722649437072897,-0.006842474445165015,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_20d__bottom_20pct,robustness,0.10268537495401756,0.31635924115823216,0.2740801426971419,0.042279098461090237,0.0,0.31635924115823216,0.2740801426971419,0.042279098461090237,0.18613393549392743,0.09306696774696371,-0.020329362335466256,return,-0.002961760882306547,-0.0030038430479157464,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_20d__top_20pct,train,0.12094374870269148,0.2904126017666459,0.33930420880686757,-0.04889160704022166,0.0,0.2904126017666459,0.33930420880686757,-0.04889160704022166,0.3064458065988205,0.15322290329941024,-0.01743515737313959,return,-0.0034870475591665794,-0.0035198702599238117,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_20d__top_20pct,validation,0.06108202443280977,0.28970331588132636,0.35755541931528506,-0.0678521034339587,0.0,0.28970331588132636,0.35755541931528506,-0.0678521034339587,0.27290287654944956,0.13645143827472478,-0.03286097395178635,return,-0.003685583324783189,-0.003772698611766932,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_20d__top_20pct,robustness,0.11763620427180883,0.17451676892558934,0.24605578148885235,-0.071539012563263,0.0,0.17451676892558934,0.24605578148885235,-0.071539012563263,0.31738902240834416,0.15869451120417208,-0.0003584134679201611,return,-5.948312389257914e-05,-6.027498725734006e-05,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
ret_20d__top_10pct,train,0.11143911439114391,0.27527675276752767,0.28846335350315133,-0.013186600735623666,0.0,0.27527675276752767,0.28846335350315133,-0.013186600735623666,0.34395822133889253,0.17197911066944627,-0.019011451555373197,return,-0.0019011977717118135,-0.0019265055329794663,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
ret_20d__top_10pct,validation,0.051419800460475826,0.24251726784343822,0.27905483498137923,-0.03653756713794101,0.0,0.24251726784343822,0.27905483498137923,-0.03653756713794101,0.3337810571278279,0.16689052856391395,-0.033310879661268104,return,-0.0014159582494211865,-0.0014703232395755367,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
ret_20d__top_10pct,robustness,0.11638449440281247,0.15570358034970858,0.19180718475073313,-0.03610360440102456,0.0,0.15570358034970858,0.19180718475073313,-0.03610360440102456,0.37187587585675136,0.18593793792837568,0.004329383133901096,return,0.0003582793750619148,0.0003515250008063034,-0.009724509119859117,-0.009671770483718532,0.01,utility_pass_per_entry,pass
trend_ma_5_20_spread__bottom_10pct,train,0.09893911439114392,0.30553505535055353,0.3473156691285513,-0.041780613777997744,0.0,0.30553505535055353,0.3473156691285513,-0.041780613777997744,0.2548664521030588,0.1274332260515294,-0.023719056716064092,return,-0.002371971316569045,-0.0024035457717396925,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
trend_ma_5_20_spread__bottom_10pct,validation,0.05550541516245487,0.4016245487364621,0.3865883447714319,0.015036203965030193,0.0,0.4016245487364621,0.3865883447714319,0.015036203965030193,0.20622443739345353,0.10311221869672677,-0.03996582528912095,return,-0.002889205762496682,-0.002974267581938796,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
trend_ma_5_20_spread__bottom_10pct,robustness,0.08349821923229125,0.26540034296266984,0.28381430715919137,-0.018413964196521526,0.0,0.26540034296266984,0.28381430715919137,-0.018413964196521526,0.24302864515394326,0.12151432257697163,-0.02195748379401409,return,-0.001274439835258248,-0.0013031286205888908,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
trend_ma_5_20_spread__bottom_20pct,train,0.11584676768375654,0.33107313360547985,0.3512028668546283,-0.020129733249148463,0.0,0.33107313360547985,0.3512028668546283,-0.020129733249148463,0.23177631979802543,0.11588815989901272,-0.021516918771301137,return,-0.004303403604365647,-0.0043439104590463,-0.015987285279449523,-0.015919986503260784,0.01,utility_fail,fail
trend_ma_5_20_spread__bottom_20pct,validation,0.07071704208920399,0.4222381764336355,0.3895815302566022,0.03265664617703329,0.0,0.4222381764336355,0.3895815302566022,0.03265664617703329,0.183264471788978,0.091632235894489,-0.03573070682166886,return,-0.006494319834828912,-0.006614903555252973,-0.027763349045990995,-0.02754357677694963,0.01,utility_fail,fail
trend_ma_5_20_spread__bottom_20pct,robustness,0.09289589777394655,0.28223720906647737,0.275052046111301,0.00718516295517635,0.0,0.28223720906647737,0.275052046111301,0.00718516295517635,0.20189792050264563,0.10094896025132281,-0.019736064215709954,return,-0.0029798867073821795,-0.00302147694079433,-0.009724509119859117,-0.009671770483718532,0.01,utility_fail,fail
