token_id,split_bucket,decision_point,execution_point,coverage_share,captured_positive_n,captured_positive_share,winner_rate,lift_vs_native_baseline,utility_proxy_per_entry,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,native_baseline_utility_total_indexed,native_baseline_utility_total_indexed_ci_high,cost_buffer_return,precision_recall_frontier_status,deployability_status
max_drawdown_20d__top_10pct,validation,reference_date_close,next_open,0.1596555042654183,1474,0.2506802721088435,0.15059256232120966,0.054681818034260365,-0.01686929811472291,-0.0026932762971097566,-0.0027466331246938504,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
max_drawdown_20d__top_10pct,robustness,reference_date_close,next_open,0.1616289218613625,4329,0.243038401077925,0.20505897399459996,0.06868768148384308,-0.005834614112742274,-0.0009430423885196239,-0.0009557637291809168,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_low__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,3207,0.101893626485353,0.14792435424354244,0.0027450596136172623,-0.017115103643275315,-0.0017115577321614474,-0.00173434110332138,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_low__bottom_10pct,validation,reference_date_close,next_open,0.12819090805291403,721,0.12261904761904761,0.09174195190227764,-0.004168792384671646,-0.028012773028930946,-0.003590982811658837,-0.003670376458901864,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_low__bottom_10pct,robustness,reference_date_close,next_open,0.14113341601972224,2495,0.14007410734336403,0.13534772702614734,-0.001023565484609551,-0.013667636186552522,-0.001928960183922927,-0.0019568066150765975,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_low__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,6733,0.21392260278324968,0.15528494660854725,0.010105651978622066,-0.015495577103238156,-0.0030991297158560805,-0.0031283010436184418,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_low__bottom_20pct,validation,reference_date_close,next_open,0.2620907889800512,1641,0.27908163265306124,0.10212845407020164,0.006217709783252354,-0.026416548692316404,-0.006923534088899147,-0.007030588112470528,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_low__bottom_20pct,robustness,reference_date_close,next_open,0.26801874224815103,5028,0.2822816079047833,0.1436284171737081,0.007257124662951225,-0.01210408067226255,-0.003244120477849963,-0.0032781045641899218,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_low__top_20pct,train,reference_date_close,next_open,0.2000009225347565,4933,0.15673254114507212,0.11377107405613598,-0.0314082205737892,-0.019748644041770604,-0.003949747027164643,-0.00398692500152252,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_low__top_20pct,validation,reference_date_close,next_open,0.09922194855399873,317,0.05391156462585034,0.05211244451750781,-0.04379829976944148,-0.034363886730163426,-0.003409651801255715,-0.0034953372732926323,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_low__top_20pct,robustness,reference_date_close,next_open,0.15118593718896903,2112,0.1185717493824388,0.10695295487922216,-0.02941833763153473,-0.002715423330648741,-0.0004105338211089216,-0.000416259862061823,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_low__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2350,0.07466480269428735,0.10839483394833949,-0.036784460681585696,-0.02117925683395097,-0.0021179842991967354,-0.0021461778105769038,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_low__top_10pct,validation,reference_date_close,next_open,0.03917986526824017,117,0.01989795918367347,0.04870940882597835,-0.04720133546097094,-0.03422121661677183,-0.0013407826563603818,-0.0013944027975670537,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_low__top_10pct,robustness,reference_date_close,next_open,0.07795488998116588,1098,0.06164383561643835,0.10783736004714202,-0.028533932463614867,0.0007163190613462562,5.5840573618659415e-05,5.4755924179807105e-05,-0.009724509119859117,-0.009671770483718532,0.01,reported,pass
rebound_from_20d_low__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,3207,0.101893626485353,0.14792435424354244,0.0027450596136172623,-0.017115103643275315,-0.0017115577321614474,-0.00173434110332138,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
rebound_from_20d_low__bottom_10pct,validation,reference_date_close,next_open,0.12819090805291403,721,0.12261904761904761,0.09174195190227764,-0.004168792384671646,-0.028012773028930946,-0.003590982811658837,-0.003670376458901864,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
rebound_from_20d_low__bottom_10pct,robustness,reference_date_close,next_open,0.14113341601972224,2495,0.14007410734336403,0.13534772702614734,-0.001023565484609551,-0.013667636186552522,-0.001928960183922927,-0.0019568066150765975,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
rebound_from_20d_low__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,6733,0.21392260278324968,0.15528494660854725,0.010105651978622066,-0.015495577103238156,-0.0030991297158560805,-0.0031283010436184418,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
rebound_from_20d_low__bottom_20pct,validation,reference_date_close,next_open,0.2620907889800512,1641,0.27908163265306124,0.10212845407020164,0.006217709783252354,-0.026416548692316404,-0.006923534088899147,-0.007030588112470528,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
rebound_from_20d_low__bottom_20pct,robustness,reference_date_close,next_open,0.26801874224815103,5028,0.2822816079047833,0.1436284171737081,0.007257124662951225,-0.01210408067226255,-0.003244120477849963,-0.0032781045641899218,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
rebound_from_20d_low__top_20pct,train,reference_date_close,next_open,0.2000009225347565,4933,0.15673254114507212,0.11377107405613598,-0.0314082205737892,-0.019748644041770604,-0.003949747027164643,-0.00398692500152252,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
rebound_from_20d_low__top_20pct,validation,reference_date_close,next_open,0.09922194855399873,317,0.05391156462585034,0.05211244451750781,-0.04379829976944148,-0.034363886730163426,-0.003409651801255715,-0.0034953372732926323,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
rebound_from_20d_low__top_20pct,robustness,reference_date_close,next_open,0.15118593718896903,2112,0.1185717493824388,0.10695295487922216,-0.02941833763153473,-0.002715423330648741,-0.0004105338211089216,-0.000416259862061823,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
rebound_from_20d_low__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2350,0.07466480269428735,0.10839483394833949,-0.036784460681585696,-0.02117925683395097,-0.0021179842991967354,-0.0021461778105769038,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
rebound_from_20d_low__top_10pct,validation,reference_date_close,next_open,0.03917986526824017,117,0.01989795918367347,0.04870940882597835,-0.04720133546097094,-0.03422121661677183,-0.0013407826563603818,-0.0013944027975670537,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
rebound_from_20d_low__top_10pct,robustness,reference_date_close,next_open,0.07795488998116588,1098,0.06164383561643835,0.10783736004714202,-0.028533932463614867,0.0007163190613462562,5.5840573618659415e-05,5.4755924179807105e-05,-0.009724509119859117,-0.009671770483718532,0.01,reported,pass
distance_to_20d_high__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,1578,0.050136620702802316,0.0727859778597786,-0.07239331677014658,-0.02883505521473167,-0.0028835853254950902,-0.002921970121700079,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_high__bottom_10pct,validation,reference_date_close,next_open,0.05271828665568369,172,0.029251700680272108,0.053217821782178217,-0.04269292250477107,-0.040742534396712694,-0.0021478766074049527,-0.0022219274020652867,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_high__bottom_10pct,robustness,reference_date_close,next_open,0.0740502549496991,620,0.03480799461037503,0.0641025641025641,-0.07226872840819279,-0.018498314628006524,-0.0013698049143436315,-0.001397104537204857,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_high__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,3738,0.11876469466861536,0.08621047533384073,-0.058968819296084454,-0.02669313708515811,-0.005338652042378342,-0.0053889034299664865,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_high__bottom_20pct,validation,reference_date_close,next_open,0.12881073939354395,430,0.07312925170068027,0.05445105736355578,-0.04145968692339351,-0.039440318767078014,-0.005080336622304387,-0.005192388075138082,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_high__bottom_20pct,robustness,reference_date_close,next_open,0.15682851761679453,1298,0.07287222097462386,0.06336652997461434,-0.07300476253614255,-0.019762590404185244,-0.0030993377573562604,-0.00314178188332737,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_high__top_20pct,train,reference_date_close,next_open,0.20013930274823105,8397,0.2667916375420982,0.19352831362787803,0.04834901899795285,-0.008953685054409423,-0.001791984283816759,-0.0018088459484547422,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_high__top_20pct,validation,reference_date_close,next_open,0.24610566493222633,1974,0.3357142857142857,0.1308324496288441,0.034921705341894815,-0.01959487659632668,-0.0048224101340038975,-0.004899359381466969,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_high__top_20pct,robustness,reference_date_close,next_open,0.23994365075719296,5813,0.32635302043566133,0.1854818123803446,0.049110519869587727,-0.005533597526295614,-0.0013277515922803418,-0.0013424517977883158,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
distance_to_20d_high__top_10pct,train,reference_date_close,next_open,0.10000276760426949,4333,0.13766918726567962,0.19986162361623616,0.05468232898631098,-0.007342939060044148,-0.000734314228353908,-0.0007440890395088194,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
distance_to_20d_high__top_10pct,validation,reference_date_close,next_open,0.12267767139152136,1070,0.18197278911564627,0.1422683153835926,0.04635757109664332,-0.01659933059301784,-0.00203636722380947,-0.002082390165591969,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
distance_to_20d_high__top_10pct,robustness,reference_date_close,next_open,0.12557612507081936,3040,0.1706714574444195,0.18534325082307035,0.04897195831231346,-0.006000324235676485,-0.0007534974666847788,-0.0007650290638867223,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_5d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,2014,0.06398932452182754,0.09289667896678967,-0.05228261566313551,-0.025334943185680164,-0.0025335644356649445,-0.002567289934846596,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_5d__bottom_10pct,validation,reference_date_close,next_open,0.05531179147568793,184,0.031292517006802724,0.054261279858448835,-0.041649464428500454,-0.03903037244208972,-0.002158839821735303,-0.002231502700014572,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_5d__bottom_10pct,robustness,reference_date_close,next_open,0.06983937403341142,718,0.04030990343588592,0.07871080903310677,-0.05766048347765011,-0.01376763764967799,-0.0009615231953723385,-0.000981255181562413,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_5d__bottom_20pct,train,reference_date_close,next_open,0.20000553520853898,4721,0.14999682277435344,0.10887915129151292,-0.036300143338412263,-0.022359606952575585,-0.004472045155602449,-0.004514138905340021,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_5d__bottom_20pct,validation,reference_date_close,next_open,0.1497055801132008,551,0.09370748299319728,0.06003486598387448,-0.03587587830307481,-0.03675181351115758,-0.005501951561900017,-0.005614515377825098,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_5d__bottom_20pct,robustness,reference_date_close,next_open,0.16537277780329826,2008,0.11273298899618235,0.09296296296296297,-0.04340832954779392,-0.013336420599203975,-0.002205480920443489,-0.0022348934584139318,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_5d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,6333,0.20121370019698798,0.1460596415969003,0.0008803469669751152,-0.013868618771844065,-0.0027737365486516547,-0.0027998450324537945,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_5d__top_20pct,validation,reference_date_close,next_open,0.13491118469342817,634,0.10782312925170068,0.07665336718655544,-0.019257377100393852,-0.03155967557457344,-0.004257753220305951,-0.004349514095483407,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_5d__top_20pct,robustness,reference_date_close,next_open,0.15159936913347727,2761,0.15500785986975074,0.1394374021514065,0.0030661096406496002,-0.005431964328015784,-0.0008234823652827456,-0.0008349524549430609,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_5d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2804,0.08908940712969435,0.12933579335793358,-0.015843501271991606,-0.01874682554470824,-0.0018747344382652408,-0.0018996899333272536,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_5d__top_10pct,validation,reference_date_close,next_open,0.05446360122008906,248,0.04217687074829932,0.07427373465109315,-0.021637009635856144,-0.030600627154731296,-0.0016666203544399138,-0.0017231510778934025,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_5d__top_10pct,robustness,reference_date_close,next_open,0.0759030425528657,1360,0.07635302043566135,0.13717974581400041,0.0008084533032435282,-0.0044576972913717965,-0.00033835278719478764,-0.00034501320345548144,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_20d__bottom_10pct,train,reference_date_close,next_open,0.10000738027805198,2159,0.0685963017093474,0.09958027766246945,-0.04559901696745573,-0.027302559698950735,-0.0027304574703771825,-0.0027668030695671537,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_20d__bottom_10pct,validation,reference_date_close,next_open,0.08168724615459899,361,0.061394557823129255,0.07208466453674121,-0.023826079750208076,-0.03786444604920231,-0.0030930423249287227,-0.0031787085784533964,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_20d__bottom_10pct,robustness,reference_date_close,next_open,0.05504004164944033,597,0.0335167302941837,0.08304353873974127,-0.05332775377101562,-0.026451668130960317,-0.0014559009156252293,-0.0014895562297716726,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,5091,0.16175255766664548,0.11741506953573652,-0.02776422509418866,-0.023578166398805923,-0.004715655031439182,-0.004760042305012318,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_20d__bottom_20pct,validation,reference_date_close,next_open,0.19723685712887598,988,0.16802721088435374,0.08170691366192524,-0.014203830625024047,-0.03408414398268509,-0.006722649437072897,-0.006842474445165015,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_20d__bottom_20pct,robustness,reference_date_close,next_open,0.14568882355643345,1954,0.10970132494947227,0.10268537495401756,-0.03368591755673933,-0.020329362335466256,-0.002961760882306547,-0.0030038430479157464,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_20d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,5244,0.16661371290589058,0.12094374870269148,-0.024235545927233704,-0.01743515737313959,-0.0034870475591665794,-0.0035198702599238117,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_20d__top_20pct,validation,reference_date_close,next_open,0.11215684995188152,420,0.07142857142857142,0.06108202443280977,-0.03482871985413952,-0.03286097395178635,-0.003685583324783189,-0.003772698611766932,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_20d__top_20pct,robustness,reference_date_close,next_open,0.16596230113157853,2550,0.14316191331686504,0.11763620427180883,-0.018735088238948053,-0.0003584134679201611,-5.948312389257914e-05,-6.027498725734006e-05,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
ret_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2416,0.07676177162102052,0.11143911439114391,-0.03374018023878127,-0.019011451555373197,-0.0019011977717118135,-0.0019265055329794663,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
ret_20d__top_10pct,validation,reference_date_close,next_open,0.04250738088635882,134,0.022789115646258504,0.051419800460475826,-0.044490943826473464,-0.033310879661268104,-0.0014159582494211865,-0.0014703232395755367,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
ret_20d__top_10pct,robustness,reference_date_close,next_open,0.08275529422573384,1258,0.07062654390298675,0.11638449440281247,-0.019986798107944417,0.004329383133901096,0.0003582793750619148,0.0003515250008063034,-0.009724509119859117,-0.009671770483718532,0.01,reported,pass
trend_ma_5_20_spread__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,2145,0.06815149011882823,0.09893911439114392,-0.046240180238781264,-0.023719056716064092,-0.002371971316569045,-0.0024035457717396925,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_5_20_spread__bottom_10pct,validation,reference_date_close,next_open,0.07229190793873456,246,0.04183673469387755,0.05550541516245487,-0.04040532912449442,-0.03996582528912095,-0.002889205762496682,-0.002974267581938796,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_5_20_spread__bottom_10pct,robustness,reference_date_close,next_open,0.058041251320685376,633,0.03553783965865708,0.08349821923229125,-0.05287307327846563,-0.02195748379401409,-0.001274439835258248,-0.0013031286205888908,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_5_20_spread__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,5023,0.159592044226981,0.11584676768375654,-0.02933252694616864,-0.021516918771301137,-0.004303403604365647,-0.0043439104590463,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_5_20_spread__bottom_20pct,validation,reference_date_close,next_open,0.18175738496419658,788,0.13401360544217686,0.07071704208920399,-0.025193702197745305,-0.03573070682166886,-0.006494319834828912,-0.006614903555252973,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_5_20_spread__bottom_20pct,robustness,reference_date_close,next_open,0.15098687736383543,1832,0.10285200988097912,0.09289589777394655,-0.043475394736810336,-0.019736064215709954,-0.0029798867073821795,-0.00302147694079433,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_5_20_spread__top_20pct,train,reference_date_close,next_open,0.2000009225347565,5513,0.17516044989515156,0.12714776632302405,-0.018031528306901135,-0.01604672752296757,-0.0032093603082573815,-0.00323956920883379,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_5_20_spread__top_20pct,validation,reference_date_close,next_open,0.12523855350938717,441,0.075,0.05743683250846575,-0.03847391177848354,-0.03317191430033774,-0.004154402564111653,-0.004247329281289756,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_5_20_spread__top_20pct,robustness,reference_date_close,next_open,0.1539651185937189,2348,0.13182124410509768,0.11675783192441572,-0.01961346058634117,-0.003750987870462472,-0.0005775212923193556,-0.0005855034083526642,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_5_20_spread__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2547,0.08092393721802123,0.11748154981549816,-0.027697744814427022,-0.017520411267147172,-0.0017520896162797432,-0.0017754125269143464,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_5_20_spread__top_10pct,validation,reference_date_close,next_open,0.04728660674963707,149,0.02534013605442177,0.05139703345981373,-0.04451371082713556,-0.032001312370980924,-0.0015132334735588708,-0.001568319050607264,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_5_20_spread__top_10pct,robustness,reference_date_close,next_open,0.0745785291010152,1133,0.06360880305412082,0.11631249358382097,-0.02005879892693592,0.0022251523279083352,0.0001659485876411035,0.00016265303798174125,-0.009724509119859117,-0.009671770483718532,0.01,reported,pass
trend_ma_20_60_spread__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,2654,0.08432356865984622,0.12241697416974169,-0.02276232046018349,-0.021773632258229723,-0.0021774234866205723,-0.0022064082217164676,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_20_60_spread__bottom_10pct,validation,reference_date_close,next_open,0.08067594238830803,261,0.044387755102040814,0.05276991508289527,-0.04314082920405402,-0.046561692558655145,-0.003756408426364173,-0.0038610976119838798,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_20_60_spread__bottom_10pct,robustness,reference_date_close,next_open,0.04148866124611451,679,0.03812036829103975,0.12529987082487543,-0.01107142168588146,-0.008902814020154063,-0.0003693658350193308,-0.0003792003561583525,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_20_60_spread__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,6003,0.1907288555633221,0.13844876496229155,-0.006730529667633628,-0.01816655747538498,-0.003633328254357673,-0.0036675278584703515,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_20_60_spread__bottom_20pct,validation,reference_date_close,next_open,0.18289917953904122,833,0.14166666666666666,0.07428877196111656,-0.021621972325832725,-0.0387737859275725,-0.007091693633775434,-0.007222957480062208,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_20_60_spread__bottom_20pct,robustness,reference_date_close,next_open,0.1167638997350973,1816,0.10195373905232427,0.11907415907153629,-0.017297133439220597,-0.012758295817113895,-0.0014897083735801982,-0.0015133516777665783,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_20_60_spread__top_20pct,train,reference_date_close,next_open,0.2000009225347565,4616,0.14666073584545974,0.10646001983440577,-0.03871927479551941,-0.02549366746410983,-0.005098757011616272,-0.0051467503276770715,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_20_60_spread__top_20pct,validation,reference_date_close,next_open,0.09734614318103968,391,0.06649659863945578,0.06551608579088472,-0.03039465849606457,-0.03215421086857924,-0.0031300884150860567,-0.003209502634105322,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_20_60_spread__top_20pct,robustness,reference_date_close,next_open,0.17999601880349733,2435,0.13670559173590838,0.10357294768183752,-0.03279834482891937,-0.006925073913882739,-0.0012464857344188464,-0.0012624194503166577,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
trend_ma_20_60_spread__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2001,0.06357628518777404,0.0922970479704797,-0.05288224665944548,-0.030551016469576087,-0.003055186200081227,-0.0030958552583613998,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
trend_ma_20_60_spread__top_10pct,validation,reference_date_close,next_open,0.03813593879981079,151,0.02568027210884354,0.06458511548331908,-0.03132562880363021,-0.030602397353189932,-0.001167051152588743,-0.0012143579676193626,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
trend_ma_20_60_spread__top_10pct,robustness,reference_date_close,next_open,0.08993676022478447,1059,0.059454300471592184,0.09015067676853665,-0.046220615742220236,-0.00788236039674616,-0.0007089139570074964,-0.0007217339005837891,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_20d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,5044,0.16025926161275975,0.2326568265682657,0.08747753193834051,-0.009128565694356798,-0.0009128818336930698,-0.0009250336444391342,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_20d__bottom_10pct,validation,reference_date_close,next_open,0.18007731580406805,1885,0.320578231292517,0.17074275362318841,0.07483200933623912,-0.01620329970991033,-0.0029178467189294867,-0.002972276176759713,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_20d__bottom_10pct,robustness,reference_date_close,next_open,0.20294149172370496,5870,0.3295531102627442,0.22145093748821065,0.08507964497745377,-0.006041061220777749,-0.0012259819757388624,-0.0012407410754765615,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,9978,0.3170235750142975,0.2301252335155331,0.08494593888560792,-0.008322650107236066,-0.0016645376993812033,-0.001680205573672823,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_20d__bottom_20pct,validation,reference_date_close,next_open,0.3453113021351559,3171,0.5392857142857143,0.1497874350495985,0.0538766907626492,-0.020080937473537876,-0.006934174667082011,-0.007027584032005124,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_20d__bottom_20pct,robustness,reference_date_close,next_open,0.35807800082686386,9170,0.5148214686728049,0.19606585418002995,0.05969456166927306,-0.00746364786960617,-0.002672568108024259,-0.0026967896154535638,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_20d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,2955,0.09388701785600813,0.06815194077354182,-0.07702735385638336,-0.029104831745686975,-0.005820993199356262,-0.005875784742818325,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_20d__top_20pct,validation,reference_date_close,next_open,0.07816399432364983,184,0.031292517006802724,0.038397328881469114,-0.057513415405480176,-0.035923543595385396,-0.0028079276576750915,-0.0028874306694753275,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_20d__top_20pct,robustness,reference_date_close,next_open,0.15404933621204464,1383,0.07764428475185269,0.06873415834203071,-0.06763713416872617,-0.00930732079937729,-0.0014337865910566282,-0.001453598020191496,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,1274,0.04047785473724344,0.058763837638376386,-0.08641545699154879,-0.030332336714329652,-0.0030333176193375593,-0.0030736955743832567,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_20d__top_10pct,validation,reference_date_close,next_open,0.03281843835124863,110,0.01870748299319728,0.05467196819085487,-0.04123877609609442,-0.02334008383370497,-0.0007659851024094214,-0.0007994556183002022,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_20d__top_10pct,robustness,reference_date_close,next_open,0.08453152035769519,699,0.0392432068268583,0.06330948283669957,-0.07306180967405732,-0.008984224759143991,-0.0007594501781256895,-0.000773616305901051,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_60d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,4599,0.14612060748554362,0.2121309963099631,0.06695170168003792,-0.009561385903915845,-0.0009561650525240344,-0.0009688930270892282,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_60d__bottom_10pct,validation,reference_date_close,next_open,0.15022754334741548,1415,0.24064625850340135,0.15363735070575463,0.05772660641880534,-0.015130772961022705,-0.0022730588508819405,-0.002319482249998081,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_60d__bottom_10pct,robustness,reference_date_close,next_open,0.1818488064066639,4573,0.2567370312149113,0.19253115527113507,0.05615986276037818,-0.006749024085562379,-0.001227301974369345,-0.001242910339351266,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_60d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,8624,0.27400393975980175,0.1988975760511082,0.05371828142118301,-0.009982121374975209,-0.0019964334838489537,-0.002015225409599962,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
volatility_60d__bottom_20pct,validation,reference_date_close,next_open,0.3050385763452787,2597,0.44166666666666665,0.13886957916688947,0.04295883487994018,-0.01848455406849959,-0.005638502057432444,-0.005719316205587726,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
volatility_60d__bottom_20pct,robustness,reference_date_close,next_open,0.3183502534184697,7807,0.43830002245677074,0.18775402226978669,0.0513827297590298,-0.005919110058000927,-0.0018843501869764078,-0.001902462345958869,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
volatility_60d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,3842,0.1220690093410434,0.08860905463686893,-0.05657023999305626,-0.031527054960311815,-0.0063054400768663334,-0.006364791596819536,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
