target_industry,instrument,fold_id,task,stage_name,stage_order,row_count,weighted_row_count,positive_count,distinct_signal_dates,distinct_event_effective_dates,pass,first_failure_stage,first_failure_reason,last_stage_passed,raw_row_count_before_failure,weighted_row_count_before_failure,positive_count_before_failure,unknown_or_unclassified_loss_weight_share
汽车,SH601238,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,94,94,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,194,148.33530183727035,30,0.0
汽车,SH601238,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,94,94,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,194,148.33530183727035,30,0.0
汽车,SH601633,fold_2024,launch_winner,pit_automotive_member,1,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,has_qlib_pit_calendar,2,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,has_required_ohlcv,3,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,has_raw_source_event,4,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,label_window_available,6,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_label_truncation,7,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,81,81,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_feature_asof,10,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_scope_lock,11,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,eligible_for_trainability_denominator,13,167,130.8707349081365,55,81,81,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,81,81,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601633,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,81,81,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,167,130.8707349081365,55,0.0
汽车,SH601689,fold_2024,launch_winner,pit_automotive_member,1,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,has_qlib_pit_calendar,2,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,has_required_ohlcv,3,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,has_raw_source_event,4,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,label_window_available,6,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_label_truncation,7,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,42,42,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_feature_asof,10,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_scope_lock,11,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,eligible_for_trainability_denominator,13,80,34.81561679790026,28,42,42,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,42,42,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601689,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,42,42,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,80,34.81561679790026,28,0.0
汽车,SH601799,fold_2024,launch_winner,pit_automotive_member,1,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,has_qlib_pit_calendar,2,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,has_required_ohlcv,3,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,has_raw_source_event,4,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,label_window_available,6,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_label_truncation,7,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_feature_asof,10,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_scope_lock,11,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,eligible_for_trainability_denominator,13,15,8.73228346456693,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601799,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SH601966,fold_2024,launch_winner,pit_automotive_member,1,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,has_qlib_pit_calendar,2,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,has_required_ohlcv,3,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,has_raw_source_event,4,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,label_window_available,6,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_label_truncation,7,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_feature_asof,10,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_scope_lock,11,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,eligible_for_trainability_denominator,13,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH601966,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ000338,fold_2024,launch_winner,pit_automotive_member,1,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,has_qlib_pit_calendar,2,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,has_required_ohlcv,3,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,has_raw_source_event,4,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,label_window_available,6,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_label_truncation,7,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_feature_asof,10,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_scope_lock,11,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,eligible_for_trainability_denominator,13,195,183.26443569553805,25,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000338,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,195,183.26443569553805,25,0.0
汽车,SZ000625,fold_2024,launch_winner,pit_automotive_member,1,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,has_qlib_pit_calendar,2,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,has_required_ohlcv,3,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,has_raw_source_event,4,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,label_window_available,6,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_label_truncation,7,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,65,65,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_feature_asof,10,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_scope_lock,11,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,eligible_for_trainability_denominator,13,142,113.40616797900265,48,65,65,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,65,65,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000625,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,65,65,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,113.40616797900265,48,0.0
汽车,SZ000800,fold_2024,launch_winner,pit_automotive_member,1,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,has_qlib_pit_calendar,2,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,has_required_ohlcv,3,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,has_raw_source_event,4,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,label_window_available,6,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_label_truncation,7,0,0.0,0,6,6,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,6,6,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_feature_asof,10,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_scope_lock,11,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,eligible_for_trainability_denominator,13,15,8.73228346456693,0,6,6,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,6,6,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ000800,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,6,6,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.73228346456693,0,0.0
汽车,SZ002085,fold_2024,launch_winner,pit_automotive_member,1,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,has_qlib_pit_calendar,2,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,has_required_ohlcv,3,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,has_raw_source_event,4,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,label_window_available,6,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_label_truncation,7,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_feature_asof,10,0,0.0,0,0,0,True,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_scope_lock,11,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,eligible_for_trainability_denominator,13,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002085,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SZ002594,fold_2024,launch_winner,pit_automotive_member,1,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,has_qlib_pit_calendar,2,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,has_required_ohlcv,3,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,has_raw_source_event,4,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,label_window_available,6,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_label_truncation,7,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_label_window_purge,8,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_observed_reference_decision_feature,9,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_feature_asof,10,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_scope_lock,11,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,passes_feature_bank_v1_required_availability,12,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,eligible_for_trainability_denominator,13,142,104.67388451443568,41,83,83,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,eligible_for_model_fit,14,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002594,fold_2024,launch_winner,eligible_for_path_extraction,15,0,0.0,0,83,83,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,142,104.67388451443568,41,0.0
汽车,SZ002607,fold_2024,launch_winner,pit_automotive_member,1,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,has_qlib_pit_calendar,2,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,has_required_ohlcv,3,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,has_raw_source_event,4,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,has_launch_or_failure_scope_row,5,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,label_window_available,6,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
汽车,SZ002607,fold_2024,launch_winner,passes_label_truncation,7,1,8.73228346456693,1,1,1,True,eligible_for_model_fit,eligible_for_model_fit,eligible_for_trainability_denominator,1,8.73228346456693,1,0.0
