source_experiment,source_artifact,source_metric,scope_or_arm_id,split,market_regime_bucket,upstream_value,d_recomputed_pre_replay_value,absolute_diff,tolerance,reconciliation_status,membership_basis,source_partial_flag
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,train,risk_on,0.9422222222222222,0.9422222222222222,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,robustness,risk_on,0.8729281767955801,0.8729281767955801,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,validation,risk_on,0.8636363636363636,0.8636363636363636,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,train,transition,0.6513157894736842,0.6513157894736842,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,robustness,transition,0.31,0.31,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,validation,transition,0.8888888888888888,0.8888888888888888,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,cross_family_collision_suppression,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,train,risk_on,0.3822222222222222,0.38222222222222224,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,robustness,risk_on,0.0220994475138121,0.022099447513812154,5.204170427930421e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,validation,risk_on,0.0909090909090909,0.09090909090909091,1.3877787807814457e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,train,transition,0.6019736842105263,0.6019736842105263,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,robustness,transition,0.02,0.02,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,validation,transition,0.2962962962962963,0.2962962962962963,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,fast_fail_rejector_overlay_train_only,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,train,risk_on,0.3822222222222222,0.38222222222222224,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,robustness,risk_on,0.0220994475138121,0.022099447513812154,5.204170427930421e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,validation,risk_on,0.0909090909090909,0.09090909090909091,1.3877787807814457e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,train,transition,0.6019736842105263,0.6019736842105263,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,robustness,transition,0.02,0.02,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,validation,transition,0.2962962962962963,0.2962962962962963,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,false_repair_rejector_overlay_train_only,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,train,risk_on,0.3822222222222222,0.38222222222222224,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,robustness,risk_on,0.0220994475138121,0.022099447513812154,5.204170427930421e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,validation,risk_on,0.0909090909090909,0.09090909090909091,1.3877787807814457e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,train,transition,0.5986842105263158,0.5986842105263158,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,robustness,transition,0.02,0.02,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,validation,transition,0.2962962962962963,0.2962962962962963,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,bridge_positive_ranker_with_fast_fail_penalty,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,train,risk_on,0.3822222222222222,0.38222222222222224,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,robustness,risk_on,0.0220994475138121,0.022099447513812154,5.204170427930421e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,validation,risk_on,0.0909090909090909,0.09090909090909091,1.3877787807814457e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,train,transition,0.5986842105263158,0.5986842105263158,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,robustness,transition,0.02,0.02,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,validation,transition,0.2962962962962963,0.2962962962962963,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,supervised_bridge_ranker,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,train,risk_on,0.1688888888888889,0.1688888888888889,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,robustness,risk_on,0.005524861878453,0.0055248618784530384,3.8163916471489756e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,validation,risk_on,0.0909090909090909,0.09090909090909091,1.3877787807814457e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,train,transition,0.2171052631578947,0.21710526315789475,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,robustness,transition,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,validation,transition,0.3209876543209876,0.32098765432098764,5.551115123125783e-17,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_budget_only_arm,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,train,risk_on,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,robustness,risk_on,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,validation,risk_on,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,train,transition,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,robustness,transition,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,validation,transition,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,train,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,robustness,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
C,risk_on_r_series_ranker_bridge_recall_readout.csv,pre_replay_any_recall,r2_diagnostic_only_arm,validation,risk_off,0.0,0.0,0.0,0.0001,pass,D_selected_events_replay_anchor_low_to_first_50pct_vs_C_readout_basis,True
