source_kind,source_id,split,market_regime_bucket,window,replay_policy_id,e1_episode_denominator_n,e1_pre_replay_captured_episode_n,e1_post_replay_captured_episode_n,e1_missed_episode_n,source_pre_replay_captures_e1_missed_n,source_post_replay_captures_e1_missed_n,e1_missed_capture_retention,incremental_post_replay_capture_over_e1_n,incremental_post_replay_capture_over_e1_rate,cell_sample_status,retention_source_status
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,225,142,142,83,78,71,0.9102564102564102,71,0.8554216867469879,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,225,142,142,83,78,66,0.8461538461538461,66,0.7951807228915663,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_high,pre_replay_capture_only,225,145,145,80,78,78,1.0,78,0.975,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_executable_horizon_complete,225,145,145,80,78,78,1.0,78,0.975,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,225,145,145,80,78,70,0.8974358974358975,70,0.875,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,225,145,145,80,78,73,0.9358974358974359,73,0.9125,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,225,145,145,80,78,68,0.8717948717948718,68,0.85,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_high,pre_replay_capture_only,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,22,9,9,13,10,10,1.0,10,0.7692307692307693,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,10,8,0.8,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_first_50pct,pre_replay_capture_only,100,40,40,60,4,4,1.0,4,0.06666666666666667,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,100,40,40,60,4,4,1.0,4,0.06666666666666667,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,100,40,40,60,4,4,1.0,4,0.06666666666666667,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,100,40,40,60,4,4,1.0,4,0.06666666666666667,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,100,40,40,60,4,4,1.0,4,0.06666666666666667,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_high,pre_replay_capture_only,100,41,41,59,5,5,1.0,5,0.0847457627118644,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_executable_horizon_complete,100,41,41,59,5,5,1.0,5,0.0847457627118644,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,100,41,41,59,5,5,1.0,5,0.0847457627118644,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,100,41,41,59,5,5,1.0,5,0.0847457627118644,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,100,41,41,59,5,5,1.0,5,0.0847457627118644,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_first_50pct,pre_replay_capture_only,304,189,189,115,77,77,1.0,77,0.6695652173913044,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,304,189,189,115,77,77,1.0,77,0.6695652173913044,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,304,189,189,115,77,68,0.8831168831168831,68,0.591304347826087,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,304,189,189,115,77,69,0.8961038961038961,69,0.6,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,77,66,0.8571428571428571,66,0.5739130434782609,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_high,pre_replay_capture_only,304,189,189,115,91,91,1.0,91,0.7913043478260869,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_high,post_replay_executable_horizon_complete,304,189,189,115,91,91,1.0,91,0.7913043478260869,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,304,189,189,115,91,81,0.8901098901098901,81,0.7043478260869566,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,304,189,189,115,91,83,0.9120879120879121,83,0.7217391304347827,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,91,79,0.8681318681318682,79,0.6869565217391305,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_first_50pct,pre_replay_capture_only,81,57,57,24,23,23,1.0,23,0.9583333333333334,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,81,57,57,24,23,23,1.0,23,0.9583333333333334,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,81,57,57,24,23,18,0.782608695652174,18,0.75,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,81,57,57,24,23,19,0.8260869565217391,19,0.7916666666666666,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,81,57,57,24,23,18,0.782608695652174,18,0.75,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_high,pre_replay_capture_only,81,58,58,23,23,23,1.0,23,1.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_high,post_replay_executable_horizon_complete,81,58,58,23,23,23,1.0,23,1.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,81,58,58,23,23,18,0.782608695652174,18,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,81,58,58,23,23,19,0.8260869565217391,19,0.8260869565217391,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_20d_ranked_within_bucket,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,81,58,58,23,23,18,0.782608695652174,18,0.782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,477,386,386,91,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_high,pre_replay_capture_only,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,477,396,396,81,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_first_50pct,pre_replay_capture_only,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,761,577,577,184,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_high,pre_replay_capture_only,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_high,post_replay_executable_horizon_complete,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,761,583,583,178,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,342,284,284,58,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_high,pre_replay_capture_only,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,342,296,296,46,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,181,89,89,92,68,68,1.0,68,0.7391304347826086,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,181,89,89,92,68,68,1.0,68,0.7391304347826086,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,181,89,89,92,68,47,0.6911764705882353,47,0.5108695652173914,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,181,89,89,92,68,48,0.7058823529411765,48,0.5217391304347826,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,181,89,89,92,68,44,0.6470588235294118,44,0.4782608695652174,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_high,pre_replay_capture_only,181,90,90,91,71,71,1.0,71,0.7802197802197802,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,181,90,90,91,71,71,1.0,71,0.7802197802197802,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,181,90,90,91,71,47,0.6619718309859155,47,0.5164835164835165,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,181,90,90,91,71,48,0.676056338028169,48,0.5274725274725275,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,181,90,90,91,71,44,0.6197183098591549,44,0.4835164835164835,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_first_50pct,pre_replay_capture_only,225,142,142,83,68,68,1.0,68,0.8192771084337349,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,225,142,142,83,68,67,0.9852941176470589,67,0.8072289156626506,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,225,142,142,83,68,55,0.8088235294117647,55,0.6626506024096386,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,225,142,142,83,68,57,0.8382352941176471,57,0.6867469879518072,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,225,142,142,83,68,54,0.7941176470588235,54,0.6506024096385542,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_high,pre_replay_capture_only,225,145,145,80,73,73,1.0,73,0.9125,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_executable_horizon_complete,225,145,145,80,73,72,0.9863013698630136,72,0.9,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,225,145,145,80,73,61,0.8356164383561644,61,0.7625,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,225,145,145,80,73,62,0.8493150684931506,62,0.775,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,225,145,145,80,73,59,0.8082191780821918,59,0.7375,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,22,9,9,13,8,8,1.0,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,22,9,9,13,8,8,1.0,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,22,9,9,13,8,8,1.0,8,0.6153846153846154,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,22,9,9,13,8,6,0.75,6,0.46153846153846156,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,8,6,0.75,6,0.46153846153846156,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_high,pre_replay_capture_only,22,9,9,13,9,9,1.0,9,0.6923076923076923,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,22,9,9,13,9,9,1.0,9,0.6923076923076923,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,22,9,9,13,9,9,1.0,9,0.6923076923076923,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,22,9,9,13,9,6,0.6666666666666666,6,0.46153846153846156,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,9,6,0.6666666666666666,6,0.46153846153846156,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_first_50pct,pre_replay_capture_only,100,40,40,60,3,3,1.0,3,0.05,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,100,40,40,60,3,3,1.0,3,0.05,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,100,40,40,60,3,3,1.0,3,0.05,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,100,40,40,60,3,3,1.0,3,0.05,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,100,40,40,60,3,3,1.0,3,0.05,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_high,pre_replay_capture_only,100,41,41,59,4,4,1.0,4,0.06779661016949153,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_executable_horizon_complete,100,41,41,59,4,4,1.0,4,0.06779661016949153,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,100,41,41,59,4,4,1.0,4,0.06779661016949153,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,100,41,41,59,4,4,1.0,4,0.06779661016949153,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,100,41,41,59,4,4,1.0,4,0.06779661016949153,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_first_50pct,pre_replay_capture_only,304,189,189,115,71,71,1.0,71,0.6173913043478261,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,304,189,189,115,71,71,1.0,71,0.6173913043478261,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,304,189,189,115,71,61,0.8591549295774648,61,0.5304347826086957,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,304,189,189,115,71,62,0.8732394366197183,62,0.5391304347826087,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,304,189,189,115,71,59,0.8309859154929577,59,0.5130434782608696,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
arm,cooldown_40d_ranked_within_bucket,train,transition,low_to_high,pre_replay_capture_only,304,189,189,115,87,87,1.0,87,0.7565217391304347,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream
