candidate_scope_id,split,market_regime_bucket,window,replay_policy_id,oracle_future_label_used,entry_support_allowed,pre_replay_source_reference,post_replay_membership_source_hash,membership_basis,target_episode_denominator_n,bridge_episode_denominator_n,pre_replay_any_captured_episode_n,post_replay_any_captured_episode_n,pre_replay_any_recall,post_replay_any_recall,any_recall_retention,pre_replay_bridge_captured_episode_n,post_replay_bridge_captured_episode_n,pre_replay_bridge_recall,post_replay_bridge_recall,bridge_recall_retention,e1_missed_pre_replay_capture_n,e1_missed_post_replay_capture_n,e1_missed_capture_retention,selected_event_n,post_replay_event_n,filtered_event_n,filter_drop_rate,cell_sample_status,retention_source_status
08_selected_T4_T7_union,robustness,transition,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,20,20,0.2,0.2,1.0,20,20,0.2,0.2,1.0,3,3,1.0,61,61,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,20,20,0.2,0.2,1.0,20,20,0.2,0.2,1.0,3,3,1.0,61,60,1,0.01639344262295082,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,20,7,0.2,0.07,0.35000000000000003,20,7,0.2,0.07,0.35000000000000003,3,1,0.3333333333333333,61,50,11,0.18032786885245902,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,20,10,0.2,0.1,0.5,20,10,0.2,0.1,0.5,3,1,0.3333333333333333,61,46,15,0.2459016393442623,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,20,5,0.2,0.05,0.25,20,5,0.2,0.05,0.25,3,0,0.0,61,44,17,0.2786885245901639,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,139,139,0.18265440210249673,0.18265440210249673,1.0,139,139,0.18265440210249673,0.18265440210249673,1.0,25,25,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,139,139,0.18265440210249673,0.18265440210249673,1.0,139,139,0.18265440210249673,0.18265440210249673,1.0,25,25,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,139,113,0.18265440210249673,0.14848883048620237,0.8129496402877697,139,113,0.18265440210249673,0.14848883048620237,0.8129496402877697,25,20,0.8,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,139,114,0.18265440210249673,0.1498028909329829,0.8201438848920862,139,114,0.18265440210249673,0.1498028909329829,0.8201438848920862,25,21,0.84,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,139,105,0.18265440210249673,0.13797634691195795,0.7553956834532374,139,105,0.18265440210249673,0.13797634691195795,0.7553956834532374,25,20,0.8,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,263,263,0.3455978975032852,0.3455978975032852,1.0,263,263,0.3455978975032852,0.3455978975032852,1.0,56,56,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,263,263,0.3455978975032852,0.3455978975032852,1.0,263,263,0.3455978975032852,0.3455978975032852,1.0,56,56,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,263,199,0.3455978975032852,0.2614980289093298,0.7566539923954372,263,199,0.3455978975032852,0.2614980289093298,0.7566539923954372,56,40,0.7142857142857143,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,263,194,0.3455978975032852,0.25492772667542707,0.7376425855513308,263,194,0.3455978975032852,0.25492772667542707,0.7376425855513308,56,43,0.7678571428571429,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,263,177,0.3455978975032852,0.2325886990801577,0.6730038022813688,263,177,0.3455978975032852,0.2325886990801577,0.6730038022813688,56,38,0.6785714285714286,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,49,49,0.21777777777777776,0.21777777777777776,1.0,49,49,0.21777777777777776,0.21777777777777776,1.0,15,15,1.0,899,899,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,49,49,0.21777777777777776,0.21777777777777776,1.0,49,49,0.21777777777777776,0.21777777777777776,1.0,15,15,1.0,899,893,6,0.006674082313681869,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,49,41,0.21777777777777776,0.18222222222222223,0.8367346938775511,49,41,0.21777777777777776,0.18222222222222223,0.8367346938775511,15,14,0.9333333333333333,899,533,366,0.407119021134594,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,49,35,0.21777777777777776,0.15555555555555556,0.7142857142857143,49,35,0.21777777777777776,0.15555555555555556,0.7142857142857143,15,12,0.8,899,496,403,0.4482758620689655,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,49,35,0.21777777777777776,0.15555555555555556,0.7142857142857143,49,35,0.21777777777777776,0.15555555555555556,0.7142857142857143,15,12,0.8,899,439,460,0.5116796440489433,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,85,85,0.37777777777777777,0.37777777777777777,1.0,85,85,0.37777777777777777,0.37777777777777777,1.0,31,31,1.0,899,899,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,85,85,0.37777777777777777,0.37777777777777777,1.0,85,85,0.37777777777777777,0.37777777777777777,1.0,31,31,1.0,899,893,6,0.006674082313681869,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,85,69,0.37777777777777777,0.30666666666666664,0.8117647058823529,85,69,0.37777777777777777,0.30666666666666664,0.8117647058823529,31,26,0.8387096774193549,899,533,366,0.407119021134594,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,85,63,0.37777777777777777,0.28,0.7411764705882354,85,63,0.37777777777777777,0.28,0.7411764705882354,31,25,0.8064516129032258,899,496,403,0.4482758620689655,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,85,62,0.37777777777777777,0.27555555555555555,0.7294117647058823,85,62,0.37777777777777777,0.27555555555555555,0.7294117647058823,31,24,0.7741935483870968,899,439,460,0.5116796440489433,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,70,70,0.23026315789473684,0.23026315789473684,1.0,70,70,0.23026315789473684,0.23026315789473684,1.0,25,25,1.0,249,249,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,70,70,0.23026315789473684,0.23026315789473684,1.0,70,70,0.23026315789473684,0.23026315789473684,1.0,25,25,1.0,249,247,2,0.008032128514056224,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,70,51,0.23026315789473684,0.16776315789473684,0.7285714285714285,70,51,0.23026315789473684,0.16776315789473684,0.7285714285714285,25,19,0.76,249,176,73,0.2931726907630522,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,70,50,0.23026315789473684,0.16447368421052633,0.7142857142857143,70,50,0.23026315789473684,0.16447368421052633,0.7142857142857143,25,20,0.8,249,173,76,0.30522088353413657,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,70,48,0.23026315789473684,0.15789473684210525,0.6857142857142857,70,48,0.23026315789473684,0.15789473684210525,0.6857142857142857,25,19,0.76,249,163,86,0.3453815261044177,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,107,107,0.3519736842105263,0.3519736842105263,1.0,107,107,0.3519736842105263,0.3519736842105263,1.0,46,46,1.0,249,249,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,107,107,0.3519736842105263,0.3519736842105263,1.0,107,107,0.3519736842105263,0.3519736842105263,1.0,46,46,1.0,249,247,2,0.008032128514056224,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,107,73,0.3519736842105263,0.24013157894736842,0.6822429906542056,107,73,0.3519736842105263,0.24013157894736842,0.6822429906542056,46,29,0.6304347826086957,249,176,73,0.2931726907630522,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,107,74,0.3519736842105263,0.24342105263157895,0.6915887850467289,107,74,0.3519736842105263,0.24342105263157895,0.6915887850467289,46,34,0.7391304347826086,249,173,76,0.30522088353413657,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,107,68,0.3519736842105263,0.2236842105263158,0.6355140186915887,107,68,0.3519736842105263,0.2236842105263158,0.6355140186915887,46,29,0.6304347826086957,249,163,86,0.3453815261044177,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,43,43,0.12573099415204678,0.12573099415204678,1.0,43,43,0.12573099415204678,0.12573099415204678,1.0,6,6,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,43,43,0.12573099415204678,0.12573099415204678,1.0,43,43,0.12573099415204678,0.12573099415204678,1.0,6,6,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,43,40,0.12573099415204678,0.11695906432748537,0.9302325581395349,43,40,0.12573099415204678,0.11695906432748537,0.9302325581395349,6,6,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,43,38,0.12573099415204678,0.1111111111111111,0.8837209302325582,43,38,0.12573099415204678,0.1111111111111111,0.8837209302325582,6,6,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,43,38,0.12573099415204678,0.1111111111111111,0.8837209302325582,43,38,0.12573099415204678,0.1111111111111111,0.8837209302325582,6,6,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,78,78,0.22807017543859648,0.22807017543859648,1.0,78,78,0.22807017543859648,0.22807017543859648,1.0,8,8,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,78,78,0.22807017543859648,0.22807017543859648,1.0,78,78,0.22807017543859648,0.22807017543859648,1.0,8,8,1.0,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,78,66,0.22807017543859648,0.19298245614035087,0.8461538461538461,78,66,0.22807017543859648,0.19298245614035087,0.8461538461538461,8,7,0.875,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,78,64,0.22807017543859648,0.1871345029239766,0.8205128205128205,78,64,0.22807017543859648,0.1871345029239766,0.8205128205128205,8,7,0.875,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,342,342,78,61,0.22807017543859648,0.1783625730994152,0.782051282051282,78,61,0.22807017543859648,0.1783625730994152,0.782051282051282,8,7,0.875,0,0,0,,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,3,3,0.13636363636363635,0.13636363636363635,1.0,3,3,0.13636363636363635,0.13636363636363635,1.0,2,2,1.0,94,94,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,3,3,0.13636363636363635,0.13636363636363635,1.0,3,3,0.13636363636363635,0.13636363636363635,1.0,2,2,1.0,94,94,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,3,3,0.13636363636363635,0.13636363636363635,1.0,3,3,0.13636363636363635,0.13636363636363635,1.0,2,2,1.0,94,70,24,0.2553191489361702,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,3,3,0.13636363636363635,0.13636363636363635,1.0,3,3,0.13636363636363635,0.13636363636363635,1.0,2,2,1.0,94,60,34,0.3617021276595745,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,3,3,0.13636363636363635,0.13636363636363635,1.0,3,3,0.13636363636363635,0.13636363636363635,1.0,2,2,1.0,94,57,37,0.39361702127659576,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,4,4,0.18181818181818182,0.18181818181818182,1.0,4,4,0.18181818181818182,0.18181818181818182,1.0,3,3,1.0,94,94,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,4,4,0.18181818181818182,0.18181818181818182,1.0,4,4,0.18181818181818182,0.18181818181818182,1.0,3,3,1.0,94,94,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,4,4,0.18181818181818182,0.18181818181818182,1.0,4,4,0.18181818181818182,0.18181818181818182,1.0,3,3,1.0,94,70,24,0.2553191489361702,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,4,4,0.18181818181818182,0.18181818181818182,1.0,4,4,0.18181818181818182,0.18181818181818182,1.0,3,3,1.0,94,60,34,0.3617021276595745,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,22,22,4,4,0.18181818181818182,0.18181818181818182,1.0,4,4,0.18181818181818182,0.18181818181818182,1.0,3,3,1.0,94,57,37,0.39361702127659576,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,transition,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,81,81,7,7,0.08641975308641975,0.08641975308641975,1.0,7,7,0.08641975308641975,0.08641975308641975,1.0,0,0,,157,157,0,0.0,diagnostic_only,post_replay_event_membership_materialized
08_selected_T4_T7_union,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,81,81,7,7,0.08641975308641975,0.08641975308641975,1.0,7,7,0.08641975308641975,0.08641975308641975,1.0,0,0,,157,157,0,0.0,diagnostic_only,post_replay_event_membership_materialized
