source_kind,source_id,split,market_regime_bucket,window,base_policy_id,replay_policy_id,event_drop_n,event_drop_rate,any_recall_delta_pp,bridge_recall_delta_pp,e1_missed_capture_delta_n,policy_effect_interpretation
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-6.498951781970652,-6.498951781970652,-2,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-3.983228511530401,-3.983228511530401,-2,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-7.3375262054507395,-7.3375262054507395,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-4.402515723270439,-4.402515723270439,-2,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-3.3542976939203384,-3.3542976939203384,-2,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-5.241090146750526,-5.241090146750526,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,2343,0.24127278344145814,-8.287292817679559,-8.287292817679559,-15,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,2723,0.2804036659458346,-8.287292817679559,-8.287292817679559,-15,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,3129,0.3222119246215632,-9.392265193370164,-9.392265193370164,-17,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,2343,0.24127278344145814,-8.287292817679559,-8.287292817679559,-15,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,2723,0.2804036659458346,-7.734806629834257,-7.734806629834257,-14,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,3129,0.3222119246215632,-9.392265193370164,-9.392265193370164,-17,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,420,0.13031337263419174,-3.9999999999999982,-3.9999999999999982,-2,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,645,0.20012410797393732,-3.0000000000000027,-3.0000000000000027,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,691,0.21439652497672976,-6.0,-6.0,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,420,0.13031337263419174,-3.0000000000000027,-3.0000000000000027,0,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,645,0.20012410797393732,-4.0000000000000036,-4.0000000000000036,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,691,0.21439652497672976,-5.000000000000004,-5.000000000000004,-1,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-3.0223390275952666,-3.0223390275952666,-10,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-3.6793692509855425,-3.6793692509855425,-10,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-4.46780551905388,-4.46780551905388,-14,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-2.23390275952694,-2.23390275952694,-7,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-3.0223390275952666,-3.0223390275952666,-9,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-3.285151116951379,-3.285151116951379,-10,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,4938,0.29799046527065354,-1.7777777777777781,-1.7777777777777781,-2,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,6342,0.3827167943998552,-0.8888888888888835,-0.8888888888888835,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,6969,0.4205539798443063,-2.2222222222222254,-2.2222222222222254,-2,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,4938,0.29799046527065354,-1.3333333333333308,-1.3333333333333308,-2,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,6342,0.3827167943998552,-1.3333333333333308,-1.3333333333333308,-2,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,6969,0.4205539798443063,-1.7777777777777781,-1.7777777777777781,-2,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,1718,0.22361056878823377,-1.6447368421052655,-1.6447368421052655,-4,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,2047,0.2664323831836522,-1.6447368421052655,-1.6447368421052655,-4,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,2357,0.3067812052583626,-3.618421052631582,-3.618421052631582,-9,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,1718,0.22361056878823377,-0.6578947368421018,-0.6578947368421018,-1,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,2047,0.2664323831836522,-0.3289473684210509,-0.3289473684210509,0,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,2357,0.3067812052583626,-1.6447368421052655,-1.6447368421052655,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-1.1695906432748537,-1.1695906432748537,0,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-2.3391812865497075,-2.3391812865497075,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-2.923976608187129,-2.923976608187129,-1,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-1.1695906432748537,-1.1695906432748537,0,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-2.046783625730997,-2.046783625730997,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-2.6315789473684292,-2.6315789473684292,-1,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,870,0.19528619528619529,0.0,0.0,0,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1301,0.2920314253647587,-4.545454545454541,-4.545454545454541,0,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1401,0.31447811447811447,-9.090909090909093,-9.090909090909093,0,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,870,0.19528619528619529,0.0,0.0,0,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1301,0.2920314253647587,-4.545454545454541,-4.545454545454541,0,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1401,0.31447811447811447,-9.090909090909093,-9.090909090909093,0,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,1289,0.20770222365452787,-1.2345679012345734,-1.2345679012345734,-1,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1831,0.29503706090879794,-3.703703703703709,-3.703703703703709,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1943,0.3130841121495327,-3.703703703703709,-3.703703703703709,-1,audit_only_fast_fail_and_false_repair_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_R_core_event_regime_gated,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,1289,0.20770222365452787,-1.2345679012345623,-1.2345679012345623,-1,audit_only_fast_fail_cost_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1831,0.29503706090879794,-2.4691358024691357,-2.4691358024691357,-1,audit_only_false_repair_cost_removed
scope,08_R_core_event_regime_gated,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1943,0.3130841121495327,-2.4691358024691357,-2.4691358024691357,-1,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,105,0.12,-3.563941299790352,-3.563941299790352,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,130,0.14857142857142858,-6.079664570230603,-6.079664570230603,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,154,0.176,-6.91823899371069,-6.91823899371069,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,105,0.12,-3.563941299790352,-3.563941299790352,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,130,0.14857142857142858,-6.498951781970641,-6.498951781970641,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,154,0.176,-7.127882599580704,-7.127882599580704,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,311,0.15016900048285853,-0.5524861878453025,-0.5524861878453025,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,456,0.22018348623853212,-1.1049723756906105,-1.1049723756906105,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,508,0.24529212940608403,-1.1049723756906105,-1.1049723756906105,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,311,0.15016900048285853,0.0,0.0,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,456,0.22018348623853212,-0.552486187845308,-0.552486187845308,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,508,0.24529212940608403,-0.552486187845308,-0.552486187845308,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,47,0.06359945872801083,-4.0000000000000036,-4.0000000000000036,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,95,0.12855209742895804,-2.0000000000000018,-2.0000000000000018,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,99,0.13396481732070364,-5.000000000000004,-5.000000000000004,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,47,0.06359945872801083,-4.999999999999999,-4.999999999999999,0,audit_only_fast_fail_cost_removed
scope,07_full_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,95,0.12855209742895804,-2.9999999999999973,-2.9999999999999973,0,audit_only_false_repair_cost_removed
scope,07_full_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,99,0.13396481732070364,-6.0,-6.0,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,308,0.17886178861788618,-4.336399474375819,-4.336399474375819,-1,audit_only_fast_fail_cost_removed
scope,07_full_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,429,0.24912891986062718,-5.9132720105124825,-5.9132720105124825,-1,audit_only_false_repair_cost_removed
scope,07_full_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,469,0.27235772357723576,-6.438896189224696,-6.438896189224696,-1,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,308,0.17886178861788618,-4.467805519053869,-4.467805519053869,-4,audit_only_fast_fail_cost_removed
scope,07_full_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,429,0.24912891986062718,-6.044678055190533,-6.044678055190533,-4,audit_only_false_repair_cost_removed
scope,07_full_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,469,0.27235772357723576,-6.570302233902758,-6.570302233902758,-4,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,716,0.1896186440677966,-4.444444444444451,-4.444444444444451,-1,audit_only_fast_fail_cost_removed
scope,07_full_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1017,0.2693326271186441,-4.444444444444451,-4.444444444444451,0,audit_only_false_repair_cost_removed
scope,07_full_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1118,0.2960805084745763,-5.777777777777782,-5.777777777777782,-1,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,716,0.1896186440677966,-4.0000000000000036,-4.0000000000000036,-1,audit_only_fast_fail_cost_removed
scope,07_full_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,1017,0.2693326271186441,-4.0000000000000036,-4.0000000000000036,0,audit_only_false_repair_cost_removed
scope,07_full_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,1118,0.2960805084745763,-5.333333333333334,-5.333333333333334,-1,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,321,0.17618002195389681,-2.960526315789469,-2.960526315789469,0,audit_only_fast_fail_cost_removed
scope,07_full_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,403,0.221185510428101,-3.618421052631582,-3.618421052631582,0,audit_only_false_repair_cost_removed
scope,07_full_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,468,0.25686059275521406,-4.6052631578947345,-4.6052631578947345,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,321,0.17618002195389681,-2.631578947368418,-2.631578947368418,0,audit_only_fast_fail_cost_removed
scope,07_full_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,403,0.221185510428101,-3.9473684210526216,-3.9473684210526216,0,audit_only_false_repair_cost_removed
scope,07_full_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,468,0.25686059275521406,-4.6052631578947345,-4.6052631578947345,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,297,0.2091549295774648,-2.92397660818714,-2.92397660818714,0,audit_only_fast_fail_cost_removed
scope,07_full_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,353,0.24859154929577465,-2.631578947368418,-2.631578947368418,0,audit_only_false_repair_cost_removed
scope,07_full_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,412,0.29014084507042254,-3.508771929824561,-3.508771929824561,0,audit_only_fast_fail_and_false_repair_removed
scope,07_full_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_full_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,297,0.2091549295774648,-3.2163742690058394,-3.2163742690058394,0,audit_only_fast_fail_cost_removed
scope,07_full_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,353,0.24859154929577465,-3.2163742690058394,-3.2163742690058394,0,audit_only_false_repair_cost_removed
