arm_id,target_regime,arm_family_set,split,market_regime_bucket,window,replay_policy_id,oracle_future_label_used,entry_support_allowed,c_arm_tier,c_arm_final_decision_copy,membership_basis,target_episode_denominator_n,bridge_episode_denominator_n,pre_replay_any_captured_episode_n,post_replay_any_captured_episode_n,pre_replay_any_recall,post_replay_any_recall,any_recall_retention,pre_replay_bridge_captured_episode_n,post_replay_bridge_captured_episode_n,pre_replay_bridge_recall,post_replay_bridge_recall,bridge_recall_retention,e1_missed_pre_replay_capture_n,e1_missed_post_replay_capture_n,e1_missed_capture_retention,selected_event_n,post_replay_event_n,filtered_event_n,filter_drop_rate,cell_sample_status,retention_source_status,post_replay_membership_source_hash
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,72,67,0.8888888888888888,0.8271604938271605,0.9305555555555556,72,67,0.8888888888888888,0.8271604938271605,0.9305555555555556,23,21,0.9130434782608695,6210,4263,1947,0.3135265700483092,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,74,74,0.9135802469135802,0.9135802469135802,1.0,74,74,0.9135802469135802,0.9135802469135802,1.0,23,23,1.0,6210,6210,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,74,74,0.9135802469135802,0.9135802469135802,1.0,74,74,0.9135802469135802,0.9135802469135802,1.0,23,23,1.0,6210,6206,4,0.0006441223832528181,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,74,71,0.9135802469135802,0.8765432098765432,0.9594594594594595,74,71,0.9135802469135802,0.8765432098765432,0.9594594594594595,23,21,0.9130434782608695,6210,4917,1293,0.20821256038647343,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,74,70,0.9135802469135802,0.8641975308641975,0.9459459459459459,74,70,0.9135802469135802,0.8641975308641975,0.9459459459459459,23,22,0.9565217391304348,6210,4375,1835,0.29549114331723025,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
cross_family_collision_suppression,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,74,69,0.9135802469135802,0.8518518518518519,0.9324324324324325,74,69,0.9135802469135802,0.8518518518518519,0.9324324324324325,23,21,0.9130434782608695,6210,4263,1947,0.3135265700483092,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,4,4,0.022099447513812154,0.022099447513812154,1.0,4,4,0.022099447513812154,0.022099447513812154,1.0,4,4,1.0,428,428,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,4,4,0.022099447513812154,0.022099447513812154,1.0,4,4,0.022099447513812154,0.022099447513812154,1.0,4,4,1.0,428,428,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.5,428,278,150,0.35046728971962615,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.5,428,266,162,0.37850467289719625,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.022099447513812154,0.011049723756906077,0.5,4,2,0.5,428,244,184,0.42990654205607476,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,5,5,0.027624309392265192,0.027624309392265192,1.0,5,5,0.027624309392265192,0.027624309392265192,1.0,5,5,1.0,428,428,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,5,5,0.027624309392265192,0.027624309392265192,1.0,5,5,0.027624309392265192,0.027624309392265192,1.0,5,5,1.0,428,428,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.4,428,278,150,0.35046728971962615,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.4,428,266,162,0.37850467289719625,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.027624309392265192,0.011049723756906077,0.4,5,2,0.4,428,244,184,0.42990654205607476,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,train,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,225,225,86,86,0.38222222222222224,0.38222222222222224,1.0,86,86,0.38222222222222224,0.38222222222222224,1.0,45,45,1.0,9435,9435,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
false_repair_rejector_overlay_train_only,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,225,225,86,86,0.38222222222222224,0.38222222222222224,1.0,86,86,0.38222222222222224,0.38222222222222224,1.0,45,45,1.0,9435,9374,61,0.006465288818229995,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
