decision_date,arm_id,registered_denominator_n,signal_eligible_n,signal_coverage,decile_eligible,minimum_bucket_n_observed,missing_reason_mode,status
2019-02-15,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-02-15,SRC3_MKT_RESID_CONT_5D,500,458,0.916,True,45,formation_missing_value,pass
2019-02-15,SRC4_MKT_RESID_CONT_10D,500,457,0.914,True,45,formation_missing_value,pass
2019-02-15,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-02-22,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-02-22,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-02-22,SRC3_MKT_RESID_CONT_5D,500,460,0.92,True,46,formation_missing_value,pass
2019-02-22,SRC4_MKT_RESID_CONT_10D,500,459,0.918,True,45,formation_missing_value,pass
2019-02-22,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-03-01,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2019-03-01,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-03-01,SRC3_MKT_RESID_CONT_5D,500,455,0.91,True,45,formation_missing_value,pass
2019-03-01,SRC4_MKT_RESID_CONT_10D,500,455,0.91,True,45,formation_missing_value,pass
2019-03-01,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-03-08,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-03-08,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-03-08,SRC3_MKT_RESID_CONT_5D,500,459,0.918,True,45,formation_missing_value,pass
2019-03-08,SRC4_MKT_RESID_CONT_10D,500,457,0.914,True,45,formation_missing_value,pass
2019-03-08,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-03-15,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-03-15,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-03-15,SRC3_MKT_RESID_CONT_5D,500,459,0.918,True,45,formation_missing_value,pass
2019-03-15,SRC4_MKT_RESID_CONT_10D,500,458,0.916,True,45,formation_missing_value,pass
2019-03-15,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-03-22,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-03-22,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-03-22,SRC3_MKT_RESID_CONT_5D,500,456,0.912,True,45,formation_missing_value,pass
2019-03-22,SRC4_MKT_RESID_CONT_10D,500,455,0.91,True,45,formation_missing_value,pass
2019-03-22,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-03-29,SRC1_TOTAL_CONT_5D,500,496,0.992,True,49,formation_missing_value,pass
2019-03-29,SRC2_TOTAL_CONT_10D,500,495,0.99,True,49,formation_missing_value,pass
2019-03-29,SRC3_MKT_RESID_CONT_5D,500,456,0.912,True,45,formation_missing_value,pass
2019-03-29,SRC4_MKT_RESID_CONT_10D,500,455,0.91,True,45,formation_missing_value,pass
2019-03-29,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-04-04,SRC1_TOTAL_CONT_5D,500,495,0.99,True,49,formation_missing_value,pass
2019-04-04,SRC2_TOTAL_CONT_10D,500,492,0.984,True,49,formation_missing_value,pass
2019-04-04,SRC3_MKT_RESID_CONT_5D,500,454,0.908,True,45,formation_missing_value,pass
2019-04-04,SRC4_MKT_RESID_CONT_10D,500,453,0.906,True,45,formation_missing_value,pass
2019-04-04,SRC5_LOWVOL_20D_COMPARATOR,500,490,0.98,True,49,formation_missing_value,pass
2019-04-12,SRC1_TOTAL_CONT_5D,500,496,0.992,True,49,formation_missing_value,pass
2019-04-12,SRC2_TOTAL_CONT_10D,500,490,0.98,True,49,formation_missing_value,pass
2019-04-12,SRC3_MKT_RESID_CONT_5D,500,456,0.912,True,45,formation_missing_value,pass
2019-04-12,SRC4_MKT_RESID_CONT_10D,500,450,0.9,True,45,formation_missing_value,pass
2019-04-12,SRC5_LOWVOL_20D_COMPARATOR,500,487,0.974,True,48,formation_missing_value,pass
2019-04-19,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-04-19,SRC2_TOTAL_CONT_10D,500,495,0.99,True,49,formation_missing_value,pass
2019-04-19,SRC3_MKT_RESID_CONT_5D,500,458,0.916,True,45,formation_missing_value,pass
2019-04-19,SRC4_MKT_RESID_CONT_10D,500,453,0.906,True,45,formation_missing_value,pass
2019-04-19,SRC5_LOWVOL_20D_COMPARATOR,500,487,0.974,True,48,formation_missing_value,pass
2019-04-26,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2019-04-26,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-04-26,SRC3_MKT_RESID_CONT_5D,500,457,0.914,True,45,formation_missing_value,pass
2019-04-26,SRC4_MKT_RESID_CONT_10D,500,456,0.912,True,45,formation_missing_value,pass
2019-04-26,SRC5_LOWVOL_20D_COMPARATOR,500,487,0.974,True,48,formation_missing_value,pass
2019-04-30,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2019-04-30,SRC2_TOTAL_CONT_10D,500,495,0.99,True,49,formation_missing_value,pass
2019-04-30,SRC3_MKT_RESID_CONT_5D,500,457,0.914,True,45,formation_missing_value,pass
2019-04-30,SRC4_MKT_RESID_CONT_10D,500,456,0.912,True,45,formation_missing_value,pass
2019-04-30,SRC5_LOWVOL_20D_COMPARATOR,500,489,0.978,True,48,formation_missing_value,pass
2019-05-10,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-05-10,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-05-10,SRC3_MKT_RESID_CONT_5D,500,459,0.918,True,45,formation_missing_value,pass
2019-05-10,SRC4_MKT_RESID_CONT_10D,500,456,0.912,True,45,formation_missing_value,pass
2019-05-10,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-05-17,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-05-17,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-05-17,SRC3_MKT_RESID_CONT_5D,500,459,0.918,True,45,formation_missing_value,pass
2019-05-17,SRC4_MKT_RESID_CONT_10D,500,457,0.914,True,45,formation_missing_value,pass
2019-05-17,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-05-24,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-05-24,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-05-24,SRC3_MKT_RESID_CONT_5D,500,459,0.918,True,45,formation_missing_value,pass
2019-05-24,SRC4_MKT_RESID_CONT_10D,500,457,0.914,True,45,formation_missing_value,pass
2019-05-24,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-05-31,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-05-31,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-05-31,SRC3_MKT_RESID_CONT_5D,500,461,0.922,True,46,formation_missing_value,pass
2019-05-31,SRC4_MKT_RESID_CONT_10D,500,458,0.916,True,45,formation_missing_value,pass
2019-05-31,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-06-06,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-06-06,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-06-06,SRC3_MKT_RESID_CONT_5D,500,461,0.922,True,46,formation_missing_value,pass
2019-06-06,SRC4_MKT_RESID_CONT_10D,500,460,0.92,True,46,formation_missing_value,pass
2019-06-06,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-06-14,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-06-14,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-06-14,SRC3_MKT_RESID_CONT_5D,500,461,0.922,True,46,formation_missing_value,pass
2019-06-14,SRC4_MKT_RESID_CONT_10D,500,459,0.918,True,45,formation_missing_value,pass
2019-06-14,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-06-21,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-06-21,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-06-21,SRC3_MKT_RESID_CONT_5D,500,463,0.926,True,46,formation_missing_value,pass
2019-06-21,SRC4_MKT_RESID_CONT_10D,500,461,0.922,True,46,formation_missing_value,pass
2019-06-21,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-06-28,SRC1_TOTAL_CONT_5D,500,495,0.99,True,49,formation_missing_value,pass
2019-06-28,SRC2_TOTAL_CONT_10D,500,494,0.988,True,49,formation_missing_value,pass
2019-06-28,SRC3_MKT_RESID_CONT_5D,500,463,0.926,True,46,formation_missing_value,pass
2019-06-28,SRC4_MKT_RESID_CONT_10D,500,460,0.92,True,46,formation_missing_value,pass
2019-06-28,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-07-05,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-07-05,SRC2_TOTAL_CONT_10D,500,494,0.988,True,49,formation_missing_value,pass
2019-07-05,SRC3_MKT_RESID_CONT_5D,500,465,0.93,True,46,formation_missing_value,pass
2019-07-05,SRC4_MKT_RESID_CONT_10D,500,461,0.922,True,46,formation_missing_value,pass
2019-07-05,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-07-12,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2019-07-12,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-07-12,SRC3_MKT_RESID_CONT_5D,500,463,0.926,True,46,formation_missing_value,pass
2019-07-12,SRC4_MKT_RESID_CONT_10D,500,462,0.924,True,46,formation_missing_value,pass
2019-07-12,SRC5_LOWVOL_20D_COMPARATOR,500,490,0.98,True,49,formation_missing_value,pass
2019-07-19,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-07-19,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-07-19,SRC3_MKT_RESID_CONT_5D,500,464,0.928,True,46,formation_missing_value,pass
2019-07-19,SRC4_MKT_RESID_CONT_10D,500,463,0.926,True,46,formation_missing_value,pass
2019-07-19,SRC5_LOWVOL_20D_COMPARATOR,500,491,0.982,True,49,formation_missing_value,pass
2019-07-26,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-07-26,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-07-26,SRC3_MKT_RESID_CONT_5D,500,464,0.928,True,46,formation_missing_value,pass
2019-07-26,SRC4_MKT_RESID_CONT_10D,500,463,0.926,True,46,formation_missing_value,pass
2019-07-26,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2019-08-02,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-08-02,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-08-02,SRC3_MKT_RESID_CONT_5D,500,464,0.928,True,46,formation_missing_value,pass
2019-08-02,SRC4_MKT_RESID_CONT_10D,500,462,0.924,True,46,formation_missing_value,pass
2019-08-02,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-08-09,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-08-09,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-08-09,SRC3_MKT_RESID_CONT_5D,500,465,0.93,True,46,formation_missing_value,pass
2019-08-09,SRC4_MKT_RESID_CONT_10D,500,463,0.926,True,46,formation_missing_value,pass
2019-08-09,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-08-16,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2019-08-16,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-08-16,SRC3_MKT_RESID_CONT_5D,500,466,0.932,True,46,formation_missing_value,pass
2019-08-16,SRC4_MKT_RESID_CONT_10D,500,463,0.926,True,46,formation_missing_value,pass
2019-08-16,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2019-08-23,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-08-23,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-08-23,SRC3_MKT_RESID_CONT_5D,500,469,0.938,True,46,formation_missing_value,pass
2019-08-23,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-08-23,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2019-08-30,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2019-08-30,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-08-30,SRC3_MKT_RESID_CONT_5D,500,467,0.934,True,46,formation_missing_value,pass
2019-08-30,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-08-30,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-09-06,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-09-06,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-09-06,SRC3_MKT_RESID_CONT_5D,500,468,0.936,True,46,formation_missing_value,pass
2019-09-06,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-09-06,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-09-12,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-09-12,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2019-09-12,SRC3_MKT_RESID_CONT_5D,500,469,0.938,True,46,formation_missing_value,pass
2019-09-12,SRC4_MKT_RESID_CONT_10D,500,467,0.934,True,46,formation_missing_value,pass
2019-09-12,SRC5_LOWVOL_20D_COMPARATOR,500,498,0.996,True,49,formation_missing_value,pass
2019-09-20,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-09-20,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-09-20,SRC3_MKT_RESID_CONT_5D,500,468,0.936,True,46,formation_missing_value,pass
2019-09-20,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-09-20,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-09-27,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-09-27,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-09-27,SRC3_MKT_RESID_CONT_5D,500,467,0.934,True,46,formation_missing_value,pass
2019-09-27,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-09-27,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-09-30,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2019-09-30,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-09-30,SRC3_MKT_RESID_CONT_5D,500,466,0.932,True,46,formation_missing_value,pass
2019-09-30,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-09-30,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-10-11,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-10-11,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-10-11,SRC3_MKT_RESID_CONT_5D,500,468,0.936,True,46,formation_missing_value,pass
2019-10-11,SRC4_MKT_RESID_CONT_10D,500,466,0.932,True,46,formation_missing_value,pass
2019-10-11,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2019-10-18,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-10-18,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-10-18,SRC3_MKT_RESID_CONT_5D,500,468,0.936,True,46,formation_missing_value,pass
2019-10-18,SRC4_MKT_RESID_CONT_10D,500,467,0.934,True,46,formation_missing_value,pass
2019-10-18,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2019-10-25,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-10-25,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-10-25,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2019-10-25,SRC4_MKT_RESID_CONT_10D,500,469,0.938,True,46,formation_missing_value,pass
2019-10-25,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2019-11-01,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2019-11-01,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-11-01,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2019-11-01,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2019-11-01,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-11-08,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-11-08,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-11-08,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2019-11-08,SRC4_MKT_RESID_CONT_10D,500,470,0.94,True,47,formation_missing_value,pass
2019-11-08,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2019-11-15,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-11-15,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2019-11-15,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2019-11-15,SRC4_MKT_RESID_CONT_10D,500,469,0.938,True,46,formation_missing_value,pass
2019-11-15,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2019-11-22,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-11-22,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-11-22,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2019-11-22,SRC4_MKT_RESID_CONT_10D,500,468,0.936,True,46,formation_missing_value,pass
2019-11-22,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2019-11-29,SRC1_TOTAL_CONT_5D,500,496,0.992,True,49,formation_missing_value,pass
2019-11-29,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2019-11-29,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2019-11-29,SRC4_MKT_RESID_CONT_10D,500,468,0.936,True,46,formation_missing_value,pass
2019-11-29,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-12-06,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2019-12-06,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-12-06,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2019-12-06,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2019-12-06,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2019-12-13,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-12-13,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2019-12-13,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2019-12-13,SRC4_MKT_RESID_CONT_10D,500,474,0.948,True,47,formation_missing_value,pass
2019-12-13,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2019-12-20,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2019-12-20,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-12-20,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2019-12-20,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2019-12-20,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2019-12-27,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2019-12-27,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2019-12-27,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2019-12-27,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2019-12-27,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2020-01-03,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2020-01-03,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2020-01-03,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2020-01-03,SRC4_MKT_RESID_CONT_10D,500,473,0.946,True,47,formation_missing_value,pass
2020-01-03,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2020-01-10,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2020-01-10,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2020-01-10,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2020-01-10,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2020-01-10,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2020-01-17,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2020-01-17,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2020-01-17,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2020-01-17,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2020-01-17,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2020-01-23,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2020-01-23,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2020-01-23,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2020-01-23,SRC4_MKT_RESID_CONT_10D,500,474,0.948,True,47,formation_missing_value,pass
2020-01-23,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2020-02-07,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2020-02-07,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2020-02-07,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2020-02-07,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2020-02-07,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2020-02-14,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2020-02-14,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2020-02-14,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2020-02-14,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2020-02-14,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2020-02-21,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2020-02-21,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2020-02-21,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2020-02-21,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2020-02-21,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2020-02-28,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2020-02-28,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2020-02-28,SRC3_MKT_RESID_CONT_5D,500,478,0.956,True,47,formation_missing_value,pass
2020-02-28,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2020-02-28,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2020-03-06,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2020-03-06,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2020-03-06,SRC3_MKT_RESID_CONT_5D,500,480,0.96,True,48,formation_missing_value,pass
2020-03-06,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2020-03-06,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2020-03-13,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2020-03-13,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2020-03-13,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2020-03-13,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2020-03-13,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2020-03-20,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2020-03-20,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2020-03-20,SRC3_MKT_RESID_CONT_5D,500,478,0.956,True,47,formation_missing_value,pass
