target_component,split,feature_id,feature_family,single_feature_auc,fit_scope,importance_status
false_repair_20d_component,validation,close_position_in_range,FS3_vol_range_stop_distance,0.5189861657622601,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,upper_shadow_pct,FS3_vol_range_stop_distance,0.5680308997281158,train_only_single_feature_logistic,pass
false_repair_20d_component,train,upper_shadow_pct,FS3_vol_range_stop_distance,0.539491839506909,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,upper_shadow_pct,FS3_vol_range_stop_distance,0.5594389480361822,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,gap_open_pct,FS3_vol_range_stop_distance,0.5114145095537617,train_only_single_feature_logistic,pass
false_repair_20d_component,train,gap_open_pct,FS3_vol_range_stop_distance,0.49618778059237434,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,gap_open_pct,FS3_vol_range_stop_distance,0.47194096902819804,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.5000018432032303,train_only_single_feature_logistic,pass
false_repair_20d_component,train,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.5576661939542636,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.49927067877211634,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.5167567735507298,train_only_single_feature_logistic,pass
false_repair_20d_component,train,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.5070546727534264,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.516134421298752,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.5254469718703323,train_only_single_feature_logistic,pass
false_repair_20d_component,train,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.5723342810675417,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.599073744978073,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.5024827574407258,train_only_single_feature_logistic,pass
false_repair_20d_component,train,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.5080941282300959,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.4673238192066371,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5344294679272188,train_only_single_feature_logistic,pass
false_repair_20d_component,train,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5549677271695347,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5207298093502277,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.5111398132125979,train_only_single_feature_logistic,pass
false_repair_20d_component,train,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.502429430292892,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.5392202431317893,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.5120828462622313,train_only_single_feature_logistic,pass
false_repair_20d_component,train,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.5382193871654992,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.5071756470425979,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,quality_amount_flag,FS4_amount_volume_vwap_dib,0.509282796961409,train_only_single_feature_logistic,pass
false_repair_20d_component,train,quality_amount_flag,FS4_amount_volume_vwap_dib,0.5288786343829632,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,quality_amount_flag,FS4_amount_volume_vwap_dib,0.5069161987456351,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,market_return_20d,FS5_market_industry_riskon_quality,0.5055215267294634,train_only_single_feature_logistic,pass
false_repair_20d_component,train,market_return_20d,FS5_market_industry_riskon_quality,0.5108429255332736,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,market_return_20d,FS5_market_industry_riskon_quality,0.48592389198905317,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,market_drawdown_60d,FS5_market_industry_riskon_quality,0.550312544939961,train_only_single_feature_logistic,pass
false_repair_20d_component,train,market_drawdown_60d,FS5_market_industry_riskon_quality,0.5122043728806771,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,market_drawdown_60d,FS5_market_industry_riskon_quality,0.4968115956518254,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,market_volatility_20d,FS5_market_industry_riskon_quality,0.6317819268550392,train_only_single_feature_logistic,pass
false_repair_20d_component,train,market_volatility_20d,FS5_market_industry_riskon_quality,0.5684444610849917,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,market_volatility_20d,FS5_market_industry_riskon_quality,0.5405156905372737,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,universe_up_share,FS5_market_industry_riskon_quality,0.5317837318293549,train_only_single_feature_logistic,pass
false_repair_20d_component,train,universe_up_share,FS5_market_industry_riskon_quality,0.5318631886587929,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,universe_up_share,FS5_market_industry_riskon_quality,0.5440796971066286,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,universe_up_share_z,FS5_market_industry_riskon_quality,0.5400451503413978,train_only_single_feature_logistic,pass
false_repair_20d_component,train,universe_up_share_z,FS5_market_industry_riskon_quality,0.5321702441914045,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,universe_up_share_z,FS5_market_industry_riskon_quality,0.5497805861479044,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5227134205450603,train_only_single_feature_logistic,pass
false_repair_20d_component,train,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5330808000086658,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5335823977748959,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.47814980394115697,train_only_single_feature_logistic,pass
false_repair_20d_component,train,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.5085602711928047,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.4909414591017265,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.614615420406512,train_only_single_feature_logistic,pass
false_repair_20d_component,train,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.5902586706215002,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.5840225394359597,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,prior_event_count_20d,FS6_recurrence_local_density,0.5443072108550627,train_only_single_feature_logistic,pass
false_repair_20d_component,train,prior_event_count_20d,FS6_recurrence_local_density,0.5297178384581167,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,prior_event_count_20d,FS6_recurrence_local_density,0.5263044247229035,train_only_single_feature_logistic,pass
false_repair_20d_component,robustness,prior_event_count_60d,FS6_recurrence_local_density,0.5632723574389533,train_only_single_feature_logistic,pass
false_repair_20d_component,train,prior_event_count_60d,FS6_recurrence_local_density,0.5551459606263739,train_only_single_feature_logistic,pass
false_repair_20d_component,validation,prior_event_count_60d,FS6_recurrence_local_density,0.528981770734268,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,return_10d,FS0_baseline_h_features,0.5492663889557889,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,return_10d,FS0_baseline_h_features,0.5477940862330215,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,return_10d,FS0_baseline_h_features,0.5555225319476381,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,return_60d,FS0_baseline_h_features,0.6150658875788759,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,return_60d,FS0_baseline_h_features,0.6183791627677251,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,return_60d,FS0_baseline_h_features,0.5898265928190175,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,stock_vs_market_5d,FS0_baseline_h_features,0.5572428878113553,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,stock_vs_market_5d,FS0_baseline_h_features,0.5607545154059368,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,stock_vs_market_5d,FS0_baseline_h_features,0.549604204550199,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,stock_vs_market_10d,FS0_baseline_h_features,0.5627995825035326,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,stock_vs_market_10d,FS0_baseline_h_features,0.5623825745589413,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,stock_vs_market_10d,FS0_baseline_h_features,0.5620100019816581,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,close_to_high_120,FS0_baseline_h_features,0.44111010522527677,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,close_to_high_120,FS0_baseline_h_features,0.5112551138529093,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,close_to_high_120,FS0_baseline_h_features,0.4585781898053295,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,direction_entropy_20d,FS0_baseline_h_features,0.4948920166202625,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,direction_entropy_20d,FS0_baseline_h_features,0.5244753700900578,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,direction_entropy_20d,FS0_baseline_h_features,0.5059928466608009,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,ema60_positive_run,FS0_baseline_h_features,0.5541044795143208,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,ema60_positive_run,FS0_baseline_h_features,0.5749273161956259,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,ema60_positive_run,FS0_baseline_h_features,0.5538133376387546,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,panel_return_20d_rolling_z_60d,FS0_baseline_h_features,0.5679903658366501,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,panel_return_20d_rolling_z_60d,FS0_baseline_h_features,0.5267059103282514,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,panel_return_20d_rolling_z_60d,FS0_baseline_h_features,0.5582086452714086,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,panel_return_20d_rolling_pct_60d,FS0_baseline_h_features,0.5734145694503141,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,panel_return_20d_rolling_pct_60d,FS0_baseline_h_features,0.5340101480131736,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,panel_return_20d_rolling_pct_60d,FS0_baseline_h_features,0.5575919936157296,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,log_close_fracdiff_d04,FS0_baseline_h_features,0.5849606299264724,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,log_close_fracdiff_d04,FS0_baseline_h_features,0.5273331206503485,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,log_close_fracdiff_d04,FS0_baseline_h_features,0.616968854344078,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,family_count,FS1_event_intrinsic,0.5083927812148841,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,family_count,FS1_event_intrinsic,0.5134336086984381,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,family_count,FS1_event_intrinsic,0.49053057397736693,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,channel_count,FS1_event_intrinsic,0.511780353361931,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,channel_count,FS1_event_intrinsic,0.5201824986388079,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,channel_count,FS1_event_intrinsic,0.49578036157237776,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,raw_cluster_event_count,FS1_event_intrinsic,0.511780353361931,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,raw_cluster_event_count,FS1_event_intrinsic,0.5201824986388079,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,raw_cluster_event_count,FS1_event_intrinsic,0.49578036157237776,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,event_family_priority,FS1_event_intrinsic,0.5046845528584992,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,event_family_priority,FS1_event_intrinsic,0.5031747724700222,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,event_family_priority,FS1_event_intrinsic,0.5030938976936014,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,close_to_ema20,FS2_basis_path_quality,0.555065618325496,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,close_to_ema20,FS2_basis_path_quality,0.5644199813178459,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,close_to_ema20,FS2_basis_path_quality,0.5559837039343951,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,close_to_ema60,FS2_basis_path_quality,0.6012374805248605,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,close_to_ema60,FS2_basis_path_quality,0.6002923930976319,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,close_to_ema60,FS2_basis_path_quality,0.6000437993932632,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,ema20_slope_20d,FS2_basis_path_quality,0.5623209268368139,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,ema20_slope_20d,FS2_basis_path_quality,0.5683504643669213,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,ema20_slope_20d,FS2_basis_path_quality,0.5644117378418656,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,ema60_slope_20d,FS2_basis_path_quality,0.6072687165118633,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,ema60_slope_20d,FS2_basis_path_quality,0.5964498240424377,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,ema60_slope_20d,FS2_basis_path_quality,0.570772722845823,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,return_5d,FS2_basis_path_quality,0.5528633764787783,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,return_5d,FS2_basis_path_quality,0.5444685134707355,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,return_5d,FS2_basis_path_quality,0.5370626946369896,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,return_20d,FS2_basis_path_quality,0.5739492779369155,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,return_20d,FS2_basis_path_quality,0.5894103802490239,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,return_20d,FS2_basis_path_quality,0.5798162631975952,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,stock_vs_market_20d,FS2_basis_path_quality,0.5924250141500577,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,stock_vs_market_20d,FS2_basis_path_quality,0.592340035593929,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,stock_vs_market_20d,FS2_basis_path_quality,0.5869987748733875,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,stock_vs_board_20d,FS2_basis_path_quality,0.6021973547849707,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,stock_vs_board_20d,FS2_basis_path_quality,0.5893324003989173,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,stock_vs_board_20d,FS2_basis_path_quality,0.5790989406374065,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,close_to_high_60,FS2_basis_path_quality,0.5908277223504007,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,close_to_high_60,FS2_basis_path_quality,0.5203390872015381,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,close_to_high_60,FS2_basis_path_quality,0.563088348752315,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,relative_cusum_20d,FS2_basis_path_quality,0.6103544976953486,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,relative_cusum_20d,FS2_basis_path_quality,0.6003878196985251,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,relative_cusum_20d,FS2_basis_path_quality,0.5958731639045514,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,atr_20_pct,FS3_vol_range_stop_distance,0.6847020597574253,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,atr_20_pct,FS3_vol_range_stop_distance,0.6501122218407469,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,atr_20_pct,FS3_vol_range_stop_distance,0.6917573126119789,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,atr_pct_rank_60d,FS3_vol_range_stop_distance,0.5061948588896237,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,atr_pct_rank_60d,FS3_vol_range_stop_distance,0.5811762539484463,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,atr_pct_rank_60d,FS3_vol_range_stop_distance,0.5367332366344293,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,intraday_range_pct,FS3_vol_range_stop_distance,0.6039703673567166,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,intraday_range_pct,FS3_vol_range_stop_distance,0.5906912540008322,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,intraday_range_pct,FS3_vol_range_stop_distance,0.6141501453431002,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,close_position_in_range,FS3_vol_range_stop_distance,0.5297926177183034,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,close_position_in_range,FS3_vol_range_stop_distance,0.500811215452047,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,close_position_in_range,FS3_vol_range_stop_distance,0.5164640879514122,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,upper_shadow_pct,FS3_vol_range_stop_distance,0.5566690030829218,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,upper_shadow_pct,FS3_vol_range_stop_distance,0.5331242885102576,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,upper_shadow_pct,FS3_vol_range_stop_distance,0.5490392171117218,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,gap_open_pct,FS3_vol_range_stop_distance,0.507013711641365,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,gap_open_pct,FS3_vol_range_stop_distance,0.49541258313748043,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,gap_open_pct,FS3_vol_range_stop_distance,0.4751977540606444,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.47836741657405096,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.5450194287978193,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,range_width_ratio_20d_60d,FS3_vol_range_stop_distance,0.4749826612161135,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.522163239441688,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.5100612559277192,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,intraday_range_atr_norm,FS3_vol_range_stop_distance,0.5212385656425479,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.49415677919095846,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.5552403248914972,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,return_20d_sigma_norm,FS3_vol_range_stop_distance,0.5665623728233558,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.492355019476766,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.5019736496674898,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,amount_ratio_20d,FS4_amount_volume_vwap_dib,0.46336688189729547,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5178949400921948,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5458760862931369,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,amount_ratio_60d,FS4_amount_volume_vwap_dib,0.5088247406740789,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.5183998737675548,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.5070579684554306,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,turnover_ratio_20d,FS4_amount_volume_vwap_dib,0.5410210435031431,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.4993965469518129,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.5309503472088297,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,turnover_ratio_60d,FS4_amount_volume_vwap_dib,0.49748313157182467,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,quality_amount_flag,FS4_amount_volume_vwap_dib,0.5007122735118745,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,quality_amount_flag,FS4_amount_volume_vwap_dib,0.5231242696228334,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,quality_amount_flag,FS4_amount_volume_vwap_dib,0.4996985791310622,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,market_return_20d,FS5_market_industry_riskon_quality,0.530412435804915,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,market_return_20d,FS5_market_industry_riskon_quality,0.516946423262958,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,market_return_20d,FS5_market_industry_riskon_quality,0.5016176936892035,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,market_drawdown_60d,FS5_market_industry_riskon_quality,0.5574107855076413,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,market_drawdown_60d,FS5_market_industry_riskon_quality,0.5115129248660784,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,market_drawdown_60d,FS5_market_industry_riskon_quality,0.49616478845150036,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,market_volatility_20d,FS5_market_industry_riskon_quality,0.6147129070094988,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,market_volatility_20d,FS5_market_industry_riskon_quality,0.5621333868235747,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,market_volatility_20d,FS5_market_industry_riskon_quality,0.5338744888452842,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,universe_up_share,FS5_market_industry_riskon_quality,0.5389813218990074,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,universe_up_share,FS5_market_industry_riskon_quality,0.5277108495280839,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,universe_up_share,FS5_market_industry_riskon_quality,0.5469184375283729,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,universe_up_share_z,FS5_market_industry_riskon_quality,0.5460418461509298,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,universe_up_share_z,FS5_market_industry_riskon_quality,0.5292920446151459,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,universe_up_share_z,FS5_market_industry_riskon_quality,0.5526794981814224,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5212379531663967,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5264622134498462,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,universe_up_share_change_5d,FS5_market_industry_riskon_quality,0.5360873865455664,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.4661968021114341,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.5066035690697862,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,board_relative_cusum_20d,FS5_market_industry_riskon_quality,0.4886312871829783,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.5932971272805188,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.5796510827465234,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,momentum_percentile_20d,FS5_market_industry_riskon_quality,0.5552514481053399,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,prior_event_count_20d,FS6_recurrence_local_density,0.5352219057525687,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,prior_event_count_20d,FS6_recurrence_local_density,0.5230527804848218,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,prior_event_count_20d,FS6_recurrence_local_density,0.5157018651650197,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,robustness,prior_event_count_60d,FS6_recurrence_local_density,0.5505982153706236,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,train,prior_event_count_60d,FS6_recurrence_local_density,0.5513035645552684,train_only_single_feature_logistic,pass
hybrid_cost_bad_10_20,validation,prior_event_count_60d,FS6_recurrence_local_density,0.5238788916156949,train_only_single_feature_logistic,pass
