primitive_id,industry,task,fold_id,baseline_name,candidate_event_count,baseline_event_count,candidate_positive_rate,baseline_positive_rate,lift
E10P_393a0903ecddc5d6,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,350,1027,0.2870054832142715,0.4527456393373958,0.6339221370178428
E10P_393a0903ecddc5d6,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,442,1200,0.4642464920350503,0.5736149640457191,0.8093346951075151
E10P_393a0903ecddc5d6,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,496,1039,0.7265455927687885,0.7023441613397531,1.034458080185176
E10P_393a0903ecddc5d6,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,53,1043,0.4731281628333342,0.44445076643134734,1.0645232240957707
E10P_5b155243c948f3c4,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,412,1027,0.27994911850271437,0.4527456393373958,0.6183364215554382
E10P_5b155243c948f3c4,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,432,1200,0.495867720910062,0.5736149640457191,0.8644609223802251
E10P_5b155243c948f3c4,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,335,1039,0.7882885194111843,0.7023441613397531,1.1223678686350698
E10P_5b155243c948f3c4,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,346,1043,0.37395484471133417,0.44445076643134734,0.8413864323239897
E10P_56e76a63f8e95934,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,303,1027,0.2865997106867584,0.4527456393373958,0.633025888678252
E10P_56e76a63f8e95934,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,534,1200,0.4254917155445699,0.5736149640457191,0.7417723424500074
E10P_56e76a63f8e95934,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,329,1039,0.544342851367427,0.7023441613397531,0.7750371987560465
E10P_56e76a63f8e95934,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,0,1043,,0.44445076643134734,
E10P_e7813e8d95a95984,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,464,1027,0.42998780948723736,0.4527456393373958,0.9497337403769033
E10P_e7813e8d95a95984,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,725,1200,0.5918390594546991,0.5736149640457191,1.0317706066809085
E10P_e7813e8d95a95984,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,743,1039,0.716247652584116,0.7023441613397531,1.0197958380088779
E10P_e7813e8d95a95984,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,242,1043,0.7705988483804557,0.44445076643134734,1.7338227461454658
