relaxed_feature_set_pattern_id,industry,task,feature_family_set,feature_name_set,operator_direction_set,quantile_bucket_set,path_count,supporting_fold_count,path_train_weighted_support,candidate_rank_score_train_only
be805356a272cdad,电子,launch_winner,industry_market_context,industry_relative_strength_vs_market_60d;market_breadth_20d,greater_than;less_than,q20;q60;q80,1,1,249.7171704046704,561.7171704046705
17a8005b07ff20ea,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,amplitude_60;gap_close_pct;volume_zscore_60,greater_than;less_than,q50;q90,1,1,248.61774701066327,560.6177470106633
e96b6b1e086d0783,电子,launch_winner,industry_market_context;volatility_range,amplitude_60;atr20_pct;market_volatility_regime,greater_than;less_than,q10;q70;q90,1,1,222.26491935570849,554.2649193557085
bf758434545fe0dc,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;volatility_return_std_60,greater_than;less_than,q60;q70;q80,1,1,251.42295166901263,551.4229516690126
d3da56393ea80062,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,atr_like_20;close_over_close_20d;gap_open_pct,less_than,q30;q60;q80,3,1,227.92064913377934,542.9206491337793
fb46596b1e41338b,电子,launch_winner,volatility_range,atr_like_10;atr_like_20;volatility_return_std_60,greater_than;less_than,q40;q70;q95,1,1,230.55398005210242,541.5539800521024
8889aa8b99c57450,电子,launch_winner,kbar_candle_shape;price_distance;volatility_range,close_over_median_120;gap_open_pct;volatility_return_std_60,less_than,q40;q80,1,1,248.29808702933704,540.298087029337
bd59c0b900e35289,电子,launch_winner,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_5,less_than,q20,5,2,243.54088181861292,533.5408818186129
b8c576e135d831a2,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,less_than,q05;q80,5,2,212.4418005377827,533.4418005377827
37f5c82a0803d367,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_industry_rank;atr_like_10;atr_like_20,less_than,q20;q50;q80,1,1,283.1868679187876,530.1868679187876
94db8a11fa15c9a5,电子,launch_winner,volatility_range,atr20_pct;atr_like_10;volatility_return_std_60,greater_than;less_than,q10;q70;q80,1,1,238.196128544658,527.196128544658
52806dcbeec306d2,电子,launch_winner,cross_section_rank;kbar_candle_shape;price_distance,distance_to_low_5;intraday_range_pct;rank_evaporation_2d,less_than,q30;q70,1,1,253.73149802680393,524.7314980268039
06308c9db33ba6bf,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;volatility_return_std_60,greater_than;less_than,q05;q60,1,1,225.24041785784826,522.2404178578482
e7cb3ded73112315,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,greater_than;less_than,q05;q40;q90,1,1,226.53226865338212,521.5322686533821
893de949e97c401a,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct;market_volatility_regime;ret_5d_market_rank,greater_than;less_than,q10;q40;q80,1,1,241.456415603829,513.456415603829
deadf89a4f7e7876,电子,launch_winner,cross_section_rank;price_distance,atr20_pct_market_rank;close_over_median_10;ret_5d_market_rank,greater_than;less_than,q60;q70,1,1,211.48553468881727,512.4855346888173
357d11735a1f227a,电子,launch_winner,volatility_range,atr20_pct;volatility_return_std_10;volatility_return_std_20,greater_than;less_than,q05;q30;q70,1,1,240.568653006153,510.568653006153
1837169b6b6d7658,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,greater_than;less_than,q10;q60;q80,1,1,214.4710979321799,505.4710979321799
b67ed327b397aaf1,电子,launch_winner,rolling_return;volatility_range,atr_like_20;close_over_close_20d;volatility_return_std_60,less_than,q50;q90,1,1,230.33267923913937,505.33267923913934
33f6f09e754e0585,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;money_20d_market_rank;range_expansion_ratio_20_60,greater_than;less_than,q60;q80,1,1,244.6927154864655,502.6927154864655
cae1c304127520ad,电子,launch_winner,industry_market_context;volatility_range,market_volatility_regime;volatility_return_std_60,greater_than;less_than,q20;q80,1,1,212.3872571736543,497.3872571736543
bb3870d96e99fcb2,电子,launch_winner,industry_market_context;rolling_return;volume_money,close_over_close_40d;market_volatility_regime;volume_zscore_5,greater_than;less_than,q20;q60;q80,1,1,218.89109964498624,496.89109964498624
30b2d1364dbc89a6,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,amplitude_60;close_over_close_5d;gap_close_pct,greater_than;less_than,q50;q90,1,1,250.40003296336016,496.40003296336016
97e05c71bcd9ef43,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,atr_like_20;open_close_ratio;volume_over_mean_5,greater_than;less_than,q30;q70;q90,1,1,229.55245954442387,494.55245954442387
66225dc663790233,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr_like_10;close_over_close_60d;ret_60d_industry_rank,greater_than,q20;q70,1,1,208.3196353672588,489.3196353672588
dbf1bf73aad93cf5,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20;volatility_return_std_5,greater_than;less_than,q10;q60,1,1,204.5250514075094,488.5250514075094
e4f22d15defe044c,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q10;q60;q80,1,1,208.076865585978,487.076865585978
22c82eca25a2be72,电子,launch_winner,industry_market_context;rolling_return;volatility_range,amplitude_60;market_volatility_regime;ret_20d,greater_than;less_than,q20;q40;q90,2,1,210.022869635908,484.022869635908
5c2133bac939f150,电子,launch_winner,rolling_return;volatility_range,atr_like_10;atr_like_20;close_over_close_40d,less_than,q30;q80,1,1,221.8264144826645,483.8264144826645
5c1d0f15dcb43a46,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;atr_like_20,greater_than;less_than,q05;q60;q70,1,1,203.96636437208923,480.96636437208923
349859c7fdc64fa9,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,atr_like_20;gap_open_pct;money_over_mean_5,greater_than;less_than,q30;q70;q80,1,1,224.3571905277263,480.3571905277263
7e75b5e69eece682,电子,launch_winner,price_distance;volatility_range,amplitude_60;atr_like_20;close_over_min_low_120,greater_than;less_than,q20;q80;q90,1,1,204.01384742052414,480.01384742052414
24f6bbd76bf6eb28,电子,launch_winner,industry_market_context;kbar_candle_shape;volatility_range,atr_like_20;gap_open_pct;market_volatility_regime,greater_than;less_than,q30;q80,1,1,204.62666579840953,479.62666579840953
14294d4eaa57bc5d,电子,launch_winner,cross_section_rank;kbar_candle_shape,gap_open_pct;high_close_ratio;money_5d_market_rank,greater_than;less_than,q30;q70;q90,1,1,212.3844417020888,479.3844417020888
67148829e2232c66,电子,launch_winner,kbar_candle_shape;volume_money,gap_open_pct;intraday_range_pct;money_zscore_20,less_than,q40;q70,1,1,211.44890511140505,477.44890511140505
bc04f1f93ea9a369,电子,launch_winner,industry_market_context;volume_money,industry_relative_strength_vs_market_60d;money_price_coherence_5,greater_than;less_than,q05;q70,1,1,205.77061926436926,476.77061926436926
a16b861c9354fabe,电子,launch_winner,cross_section_rank;kbar_candle_shape;volatility_range,atr20_pct_industry_rank;atr_like_20;intraday_range_pct,greater_than,q05;q40;q70,1,1,195.50162221721442,473.5016222172144
2a0fe38a08576177,电子,launch_winner,industry_market_context;volatility_range,amplitude_60;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q20;q40;q80,1,1,205.23351869108174,473.2335186910817
74d84e9a289e6f36,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;volatility_return_std_60,greater_than;less_than,q05;q60;q70,1,1,201.1203969699768,470.1203969699768
63d50b3ef042ef07,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_20;open_close_ratio,greater_than;less_than,q30;q40;q70,1,1,196.1987882987883,465.19878829878826
425b89ee5406b843,电子,launch_winner,cross_section_rank;price_distance;volatility_range,atr20_pct_market_rank;distance_to_low_10;range_expansion_ratio_20_60,greater_than;less_than,q50;q60;q80,1,1,201.84177418636455,464.84177418636455
7353dfb4ffdcb22d,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;ret_5d_market_rank,greater_than;less_than,q05;q60;q70,1,1,199.0365881725651,463.0365881725651
5ba59a6a6b54b2c0,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,close_over_close_40d;gap_open_pct;volatility_return_std_60,greater_than;less_than,q40;q50;q80,1,1,216.95687566937568,462.9568756693757
7653f22d97d9bb0b,电子,launch_winner,volatility_range;volume_money,atr20_pct;atr_like_10;money_price_coherence_5,greater_than;less_than,q50;q70;q80,1,1,171.53516170599943,462.5351617059994
c5a296700fe165b6,电子,launch_winner,rolling_return;volatility_range,atr20_pct;close_over_close_20d;volatility_return_std_10,greater_than;less_than,q05;q70;q90,1,1,207.18610572985574,462.18610572985574
15798a97ace3ea58,电子,launch_winner,cross_section_rank;kbar_candle_shape;volatility_range,intraday_range_pct;rank_evaporation_3d;volatility_return_std_5,greater_than,q10;q50;q70,1,1,186.83701736522116,461.8370173652212
73f590c9dc366cbe,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr20_pct_market_rank;atr_like_20;close_over_close_60d,greater_than;less_than,q05;q40;q60,1,1,207.06685186060184,461.06685186060184
0078ab62442cc2b4,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,atr_like_10;intraday_range_pct;money_price_coherence_60,greater_than;less_than,q10;q70;q90,1,1,195.0564428064428,461.05644280644276
d643d10544d6a8a6,电子,launch_winner,cross_section_rank;kbar_candle_shape,atr20_pct_industry_rank;intraday_range_pct;money_20d_industry_rank,greater_than,q05;q40;q70,1,1,190.9231354138392,460.9231354138392
0c94807f8fd63128,电子,launch_winner,kbar_candle_shape;price_distance;volatility_range,close_over_median_40;gap_open_pct;volatility_return_std_60,less_than,q40;q60;q80,1,1,210.90174575799574,459.90174575799574
a553fa1e1ed1ae35,电子,launch_winner,cross_section_rank;kbar_candle_shape;volume_money,atr20_pct_industry_rank;gap_close_pct;turnover_proxy_ratio_10,greater_than;less_than,q40;q50,1,1,232.51433881317683,457.51433881317683
7a56d763f53ffac5,电子,launch_winner,industry_market_context;kbar_candle_shape;volatility_range,atr_like_20;market_volatility_regime;open_close_ratio,greater_than;less_than,q30;q90,2,1,211.8663267948982,453.8663267948982
751f4fe7b70771c1,电子,launch_winner,cross_section_rank;price_distance,atr20_pct_industry_rank;atr20_pct_market_rank;close_over_min_low_5,greater_than;less_than,q10;q40;q70,1,1,233.28824930699932,453.2882493069993
b9e45500f803acef,电子,launch_winner,cross_section_rank;industry_market_context,industry_relative_strength_vs_market_60d;market_volatility_regime;ret_20d_industry_rank,greater_than;less_than,q05;q20;q30,1,1,219.859547003297,450.859547003297
2ebd2eb256401329,电子,launch_winner,cross_section_rank;price_distance;volatility_range,close_over_min_low_10;range_expansion_ratio_20_60;ret_20d_industry_rank,greater_than;less_than,q70;q80,1,1,206.81943267983183,449.81943267983183
18932e4af0435ea8,电子,launch_winner,cross_section_rank;industry_market_context;price_distance,distance_to_high_40;market_breadth_20d;ret_5d_market_rank,greater_than;less_than,q60;q70;q80,1,1,204.461144371793,447.461144371793
9fa3ced1b54cf5aa,电子,launch_winner,rolling_return;volatility_range,atr20_pct;atr_like_10;close_over_close_2d,greater_than;less_than,q20;q30;q80,1,1,187.6000792663608,446.6000792663608
d68bb719ee34e447,电子,launch_winner,cross_section_rank;volatility_range,amplitude_60;atr20_pct_market_rank;atr_like_20,greater_than;less_than,q05;q70;q80,1,1,182.26951522450474,445.26951522450474
e92e2b1471d73ed0,电子,launch_winner,volatility_range,atr_like_20;volatility_return_std_60,less_than,q50;q80;q90,1,1,191.87801748904693,443.8780174890469
bb9f03c858911a60,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_20;gap_open_pct;volatility_return_std_5,greater_than;less_than,q30;q80,3,1,157.14846689258457,442.14846689258457
b6a725c6d4c304a7,电子,launch_winner,volatility_range,amplitude_20;atr20_pct;volatility_return_std_60,greater_than;less_than,q20;q40;q80,1,1,202.79807616519804,441.79807616519804
29c2dd86d7621a96,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_10;gap_open_pct;volatility_return_std_60,greater_than;less_than,q50;q80,1,1,199.2914399267866,441.2914399267866
76ff5747b9af08df,电子,launch_winner,volatility_range,amplitude_20;atr_like_20;volatility_return_std_60,greater_than;less_than,q50;q70;q90,1,1,161.0867026523605,439.0867026523605
283a71677a49100b,电子,launch_winner,cross_section_rank;rolling_return;volume_money,atr20_pct_market_rank;return_acceleration_5_20;turnover_proxy_ratio_5,greater_than;less_than,q60,1,1,210.47974232974232,434.4797423297423
d9c2e959079eefcb,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10;ret_5d_market_rank,greater_than;less_than,q10;q60;q70,1,1,186.41986481655601,433.419864816556
997881928bb084ef,电子,launch_winner,volatility_range;volume_money,volatility_return_std_10;volatility_return_std_60;volume_over_mean_60,greater_than;less_than,q05;q40;q80,1,1,192.90949004074002,432.90949004074
94db38f456cd4070,电子,launch_winner,rolling_return;volatility_range,atr_like_20;ret_40d,greater_than;less_than,q10;q50;q90,1,1,173.90209369295508,431.9020936929551
be96afdb2e19ab15,电子,launch_winner,industry_market_context;volatility_range,atr20_pct;atr_like_20;market_breadth_20d,greater_than;less_than,q70;q95,1,1,169.37836873531467,431.37836873531467
349413e8673ea7db,电子,launch_winner,cross_section_rank;volatility_range;volume_money,atr20_pct_industry_rank;range_expansion_ratio_20_60;volume_over_mean_5,greater_than;less_than,q30;q70;q80,1,1,197.84857368355267,430.8485736835527
5f73320c9c19973a,电子,launch_winner,industry_market_context;volatility_range,amplitude_10;atr_like_20;industry_relative_strength_vs_market_60d,greater_than;less_than,q05;q70;q90,1,1,186.52016264516266,430.52016264516266
078b09307aafdc5b,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_20;gap_open_pct;volatility_return_std_5,less_than,q30;q80,3,1,189.66791300436265,425.6679130043626
912fe20ee50eaa66,电子,launch_winner,rolling_return;volatility_range,atr_like_20;close_over_close_40d,greater_than;less_than,q10;q50;q90,1,1,170.54419668799923,424.54419668799926
dcadee0e2fb2a9e3,电子,launch_winner,rolling_return;volatility_range,atr_like_20;close_over_close_40d,greater_than;less_than,q10;q50;q80,1,1,170.54419668799923,424.54419668799926
6c4bc3b37bfd2b5c,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_industry_rank;atr20_pct_market_rank,greater_than;less_than,q10;q20;q40,1,1,208.3489917364917,424.3489917364917
b3d72adcc0778b0c,电子,launch_winner,industry_market_context;kbar_candle_shape,gap_close_pct;gap_open_pct;industry_relative_strength_vs_market_60d,greater_than;less_than,q30;q60,1,1,189.47763930888925,423.47763930888925
2aa98e18b035db8c,电子,launch_winner,industry_market_context;rolling_return,close_over_close_20d;market_breadth_20d;market_volatility_regime,greater_than;less_than,q10;q70;q80,1,1,198.7050929083755,422.7050929083755
19bc1d0e1513e6cd,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,amplitude_5;atr20_pct_market_rank;close_over_close_20d,greater_than;less_than,q60;q70;q80,1,1,167.34863333955377,419.34863333955377
e2cf7e0bcb3c7bcb,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_breadth_20d;volatility_return_std_20,greater_than;less_than,q10;q70,1,1,192.1999984249984,417.1999984249984
01a7d8151faaa7c5,电子,launch_winner,cross_section_rank;volatility_range;volume_money,atr20_pct_market_rank;money_price_coherence_20;volatility_return_std_5,greater_than;less_than,q20;q70,1,1,183.20238839125398,414.202388391254
36dbd4e206fe8bc4,电子,launch_winner,price_distance;rolling_return,close_over_close_20d;close_over_ma_60;close_over_min_low_120,greater_than;less_than,q10;q60,1,1,185.12858270347766,414.12858270347766
4718ddf1d871aa9a,电子,launch_winner,cross_section_rank;kbar_candle_shape,high_close_ratio;open_close_ratio;ret_20d_industry_rank,greater_than;less_than,q30;q70,1,1,171.7653135516056,412.7653135516056
6ace5c8c7ef5d702,电子,launch_winner,cross_section_rank;industry_market_context,industry_relative_strength_vs_market_60d;ret_60d_market_rank,greater_than;less_than,q05;q70;q80,1,1,186.2351624351624,412.2351624351624
5e5b99d32b16a6e5,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,gap_open_pct;volatility_return_std_60;volume_zscore_5,greater_than;less_than,q50;q90,1,1,187.43923776387015,411.43923776387015
dcc1b0055eeb5708,电子,launch_winner,industry_market_context;price_distance,close_over_min_low_120;market_volatility_regime,greater_than;less_than,q20;q30,1,1,216.396512759387,411.396512759387
830e9650dc7d2579,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;rank_persistence_3d;volatility_return_std_10,greater_than;less_than,q20;q60;q80,1,1,165.72307687060842,409.72307687060845
45a499d61b077b1d,电子,launch_winner,kbar_candle_shape;rolling_return,close_over_close_60d;gap_open_pct;return_slope_20d,greater_than;less_than,q40;q50;q80,1,1,173.89388453138451,407.8938845313845
eeac7f53f73586df,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank,less_than,q40;q80,1,1,164.584412156471,405.584412156471
af8c34623956e3e6,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;ret_10d_industry_rank;ret_5d_industry_rank,greater_than;less_than,q40;q50;q80,1,1,166.12724988013855,404.12724988013855
7607fe9585d65a18,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_20;atr20_pct_market_rank;market_breadth_20d,greater_than;less_than,q20;q80;q95,1,1,167.72077717159127,403.7207771715913
ff8a0531fa55b935,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;range_expansion_ratio_20_60,greater_than,q70;q80,5,1,163.01897627522627,403.01897627522624
4f99dbb61812c200,电子,launch_winner,price_distance;volatility_range,atr_like_20;close_over_ma_20;close_over_min_low_20,greater_than;less_than,q20;q50;q90,1,1,185.96337324751192,402.9633732475119
327aac27eeb5fb62,电子,launch_winner,volatility_range,atr_like_20;volatility_return_std_60,greater_than;less_than,q50;q80;q90,1,1,181.71763077025687,402.71763077025685
6e1af3610713a022,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10,less_than,q05;q80,4,1,178.4463963963964,400.4463963963964
a370af03c7c66b8f,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_industry_rank;industry_relative_strength_vs_market_60d;range_expansion_ratio_20_60,greater_than;less_than,q40;q70;q90,1,1,145.43939972332174,400.43939972332174
d60db433a114730f,电子,launch_winner,kbar_candle_shape;rolling_return;volatility_range,close_over_close_40d;gap_open_pct;volatility_return_std_60,greater_than;less_than,q40;q50;q80,1,1,169.64832826707823,395.6483282670782
656076408cee7a30,电子,launch_winner,industry_market_context;price_distance;volatility_range,close_over_min_low_5;market_volatility_regime;volatility_return_std_20,greater_than;less_than,q20;q30;q70,1,1,186.6000912188412,394.60009121884116
023d0f53ac642d63,电子,launch_winner,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_5,greater_than;less_than,q20;q70,2,2,165.97715459246444,393.97715459246444
f9dfa78efa0a41d6,电子,launch_winner,price_distance;volatility_range,atr_like_20;close_over_ma_20;close_over_min_low_20,greater_than;less_than,q20;q50;q90,1,1,151.86722804312092,393.8672280431209
ba9906036341e076,电子,launch_winner,cross_section_rank;industry_market_context;volume_money,atr20_pct_market_rank;market_volatility_regime;money_price_coherence_5,greater_than;less_than,q20;q80,2,1,159.42530248404722,393.4253024840472
b43ac063c60d8494,电子,launch_winner,kbar_candle_shape;volatility_range,gap_open_pct;high_vol_destructive_ratio;volatility_return_std_60,less_than,q40;q90,1,1,168.22746201433176,390.22746201433176
fd19135a62c5f37a,电子,launch_winner,cross_section_rank;price_distance;volatility_range,atr20_pct_market_rank;distance_to_low_120;volatility_return_std_10,greater_than,q05;q10;q80,1,1,172.07974458722884,390.07974458722884
a839a5560fa81551,电子,launch_winner,cross_section_rank;price_distance,atr20_pct_industry_rank;atr20_pct_market_rank;close_over_max_high_60,greater_than;less_than,q10;q40;q80,1,1,199.14915750540752,389.1491575054075
a0d39dca8eb6b567,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_market_rank;market_breadth_20d,greater_than;less_than,q20;q60;q70,1,1,174.74037451154706,387.7403745115471
ad1e3228f469b1f2,电子,launch_winner,cross_section_rank;volatility_range,atr_like_10;ret_20d_industry_rank,less_than,q60;q90,1,1,161.77714757231564,385.77714757231564
093a0ae91fecb2b1,电子,launch_winner,industry_market_context;volatility_range,market_volatility_regime;volatility_return_std_60,greater_than;less_than,q20;q70;q80,1,1,149.058975015225,385.058975015225
e4b82f1075213074,电子,launch_winner,kbar_candle_shape;volatility_range,atr_like_10;gap_open_pct;volatility_return_std_60,less_than,q50;q80,1,1,165.81483758421786,384.81483758421786
52946eed9aafde79,电子,launch_winner,industry_market_context;volatility_range,atr20_pct;market_volatility_regime,greater_than;less_than,q70;q90,1,1,202.2855038686512,382.2855038686512
3a7cdbc177cc7df5,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20,greater_than;less_than,q05;q40;q90,1,1,157.76767852245797,380.76767852245797
a1378e038f3c2083,电子,launch_winner,industry_market_context;volume_money,industry_relative_strength_vs_market_60d;money_price_coherence_10,greater_than;less_than,q40;q60;q80,1,1,183.05289957789955,380.05289957789955
054e1bb50f64f8a7,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct_market_rank;market_breadth_20d;range_expansion_ratio_20_60,greater_than;less_than,q20;q70;q80,1,1,175.89721539721535,377.89721539721535
9d3ddac1953f5d91,电子,launch_winner,price_distance;volatility_range,atr20_pct;close_over_min_low_20,greater_than;less_than,q70;q90,1,1,138.159457487832,377.159457487832
239b4acade136734,电子,launch_winner,industry_market_context;price_distance;volatility_range,amplitude_10;distance_to_high_40;market_volatility_regime,greater_than;less_than,q10;q40;q50,1,1,159.57837499947533,374.57837499947533
ff2bb7f49b676684,电子,launch_winner,industry_market_context;rolling_return;volatility_range,amplitude_10;close_over_close_120d;market_breadth_20d,greater_than;less_than,q30;q70;q80,1,1,156.89138759379043,372.89138759379045
cc3ab73e2ad338b7,电子,launch_winner,volatility_range,atr20_pct,greater_than,q80;q90,4,1,134.61403437832013,372.6140343783201
b71eb17fd434751b,电子,launch_winner,cross_section_rank;volume_money,atr20_pct_industry_rank;money_price_coherence_60;ret_20d_market_rank,greater_than,q30;q40;q60,1,1,152.1788326350826,372.1788326350826
0683b90e78300748,电子,launch_winner,cross_section_rank;industry_market_context,atr20_pct_market_rank;market_breadth_20d;rank_evaporation_2d,greater_than;less_than,q30;q60;q70,1,1,165.05510379260377,372.05510379260375
b959e53abc573758,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_10,less_than,q05;q60,5,3,160.83937869629833,370.83937869629835
e2d624cf46d71e99,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_60;market_volatility_regime;ret_60d_industry_rank,greater_than;less_than,q10;q20;q90,1,1,191.6846790063636,369.6846790063636
a6a58c02fa727bb6,电子,launch_winner,industry_market_context;price_distance;volatility_range,distance_to_low_20;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q10;q40;q50,1,1,176.42420764634528,369.4242076463453
7b8fda76d7e2b54e,电子,launch_winner,kbar_candle_shape;volatility_range;volume_money,gap_open_pct;volatility_return_std_60;volume_zscore_5,greater_than;less_than,q40;q80;q90,1,1,172.36065849999676,369.36065849999676
2f715407175984d9,电子,launch_winner,rolling_return;volatility_range,atr_like_20;close_over_close_20d;volatility_return_std_60,greater_than;less_than,q50;q90,1,1,154.7829133615373,368.78291336153734
c7b0a12175848442,电子,launch_winner,cross_section_rank;volatility_range,atr_like_20;rank_persistence_5d,greater_than;less_than,q50;q80,1,1,169.02773259847842,368.02773259847845
2346f621cfb2e66e,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,close_over_close_20d;ret_60d_industry_rank;volatility_return_std_60,greater_than;less_than,q30;q50;q90,1,1,165.73308386097253,366.73308386097256
6356f4e37d8843b1,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,market_volatility_regime;ret_5d_market_rank;volatility_return_std_20,greater_than,q10;q20;q70,1,1,141.98272144522144,365.98272144522144
b666691aca35aa2c,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,atr20_pct;atr20_pct_market_rank;industry_relative_strength_vs_market_20d,greater_than;less_than,q70;q90,1,1,145.69130479260468,365.6913047926047
314bfdbcb63a6466,电子,launch_winner,cross_section_rank;volatility_range,atr20_pct;atr20_pct_market_rank,greater_than;less_than,q40;q80,1,1,160.66055994075953,365.6605599407595
26c1e953520a42ab,电子,launch_winner,cross_section_rank;rolling_return,atr20_pct_industry_rank;ret_20d;ret_5d_market_rank,greater_than;less_than,q20;q40;q50,1,1,143.66293128793126,364.66293128793126
232a19c825c50bc0,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_60;market_volatility_regime;rank_evaporation_2d,greater_than;less_than,q10;q20;q90,1,1,163.93355630057968,362.93355630057965
007176b97092f46c,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,close_over_close_20d;rank_evaporation_5d;volatility_return_std_60,less_than,q50;q70;q90,1,1,154.80436962080873,361.80436962080876
21dda56c6ae223df,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_10;atr20_pct_market_rank;industry_relative_strength_vs_market_60d,greater_than;less_than,q60;q90,1,1,166.62371939246935,358.62371939246935
fc4903b86cc3d2cb,电子,launch_winner,rolling_return;volatility_range,amplitude_60;close_over_close_60d;range_expansion_ratio_20_60,greater_than;less_than,q40;q70;q95,1,1,142.10418674793675,358.10418674793675
a614fbf6a93c0d9b,电子,launch_winner,industry_market_context;rolling_return,close_over_close_20d;market_breadth_20d;market_volatility_regime,greater_than,q10;q70;q80,1,1,150.25248290239756,355.25248290239756
86ccccb544e647ff,电子,launch_winner,cross_section_rank;volatility_range,atr_like_20;ret_20d_industry_rank,less_than,q50;q70;q90,1,1,142.1963198099753,355.1963198099753
7b52d655d131e8a2,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_60;market_volatility_regime;ret_60d_industry_rank,greater_than;less_than,q20;q90,1,1,184.46149129377858,353.4614912937786
c107ac3dff44fc94,电子,launch_winner,cross_section_rank;kbar_candle_shape;volatility_range,atr_like_10;gap_close_pct;ret_20d_industry_rank,greater_than;less_than,q50;q80,1,1,160.91993715245422,347.9199371524542
328f800ca1ae3847,电子,launch_winner,cross_section_rank;volume_money,atr20_pct_industry_rank;money_price_coherence_60;ret_20d_market_rank,greater_than;less_than,q30;q40;q60,1,1,132.19721749721748,346.1972174972175
f4908bc581ed4d7f,电子,launch_winner,price_distance;volatility_range,amplitude_20;atr_like_20;distance_to_high_60,less_than,q20;q80;q95,1,1,154.73160686910683,345.7316068691068
9d13fdc3198ea312,电子,launch_winner,kbar_candle_shape;price_distance,close_over_min_low_120;high_close_ratio,less_than,q10;q70,1,1,181.98552203442566,343.9855220344257
73f78d1c1ffda2e9,电子,launch_winner,kbar_candle_shape;price_distance;volatility_range,close_over_median_40;gap_open_pct;volatility_return_std_60,less_than,q20;q60;q80,1,1,142.71504249354172,343.7150424935417
b4c8d56aecad7ed0,电子,launch_winner,cross_section_rank;industry_market_context;volatility_range,amplitude_60;atr20_pct_market_rank;market_volatility_regime,greater_than;less_than,q20;q80;q90,2,1,114.06121648980105,342.06121648980104
3bd0ba38a86b7f38,电子,launch_winner,cross_section_rank;rolling_return;volatility_range,atr20_pct_market_rank;close_over_close_60d;volatility_return_std_20,greater_than;less_than,q05;q60;q70,1,1,137.17066887691885,341.17066887691885
