industry,task,fold_id,feature_name,feature_family,importance_gain,importance_split,gain_share_within_fold,split_share_within_fold,allowed_for_path_extraction,allowed_for_primitive_formula,used_for_feature_selection,used_for_candidate_ranking,diagnostic_only
电子,launch_winner,fold_2022,distance_to_high_120,price_distance,71.88920021057129,3,0.013346782891082777,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_high_60,price_distance,45.94029998779297,2,0.008529170001784513,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_10,price_distance,2.764639973640442,2,0.0005132766728814127,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_20,price_distance,7.337180137634277,1,0.0013622039199619484,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_5,price_distance,9.316840171813965,1,0.001729743030105845,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_120,price_distance,14.817099571228027,1,0.0027509084879714036,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,drawdown_from_recent_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,launch_gain_from_recent_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,amplitude_10,volatility_range,38.36794948577881,3,0.007123304895071267,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,amplitude_20,volatility_range,34.26956009864807,3,0.006362407386225313,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,amplitude_5,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,amplitude_60,volatility_range,132.74627113342285,8,0.024645366136067683,0.0226628895184136,True,True,False,False,True
电子,launch_winner,fold_2022,atr20_pct,volatility_range,147.4743993282318,11,0.027379756403762497,0.031161473087818695,True,True,False,False,True
电子,launch_winner,fold_2022,atr_like_10,volatility_range,311.05176973342896,17,0.05774915322967616,0.04815864022662889,True,True,False,False,True
电子,launch_winner,fold_2022,atr_like_20,volatility_range,486.4687180519104,25,0.09031665874879834,0.0708215297450425,True,True,False,False,True
电子,launch_winner,fold_2022,high_vol_constructive_ratio,volatility_range,15.35174012184143,2,0.0028501686179061465,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,high_vol_destructive_ratio,volatility_range,11.131959915161133,2,0.0020667339698410476,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,range_expansion_ratio_20_60,volatility_range,173.62390089035034,10,0.03223461247445646,0.028328611898016998,True,True,False,False,True
电子,launch_winner,fold_2022,range_expansion_ratio_5_20,volatility_range,12.71832013130188,2,0.002361253944049472,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,volatility_return_std_10,volatility_range,63.64081954956055,5,0.011815407586265744,0.014164305949008499,True,True,False,False,True
电子,launch_winner,fold_2022,volatility_return_std_20,volatility_range,250.8267593830824,12,0.04656791689090982,0.0339943342776204,True,True,False,False,True
电子,launch_winner,fold_2022,volatility_return_std_5,volatility_range,103.43440961837769,9,0.019203393619627532,0.025495750708215296,True,True,False,False,True
电子,launch_winner,fold_2022,volatility_return_std_60,volatility_range,187.7233214378357,12,0.034852278332278684,0.0339943342776204,True,True,False,False,True
电子,launch_winner,fold_2022,money_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_over_mean_5,volume_money,5.685579776763916,1,0.0010555716111477912,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,money_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_price_coherence_10,volume_money,28.140594109892845,4,0.005224517714909738,0.0113314447592068,True,True,False,False,True
电子,launch_winner,fold_2022,money_price_coherence_20,volume_money,16.266599655151367,1,0.0030200193260954064,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,money_price_coherence_5,volume_money,49.094690442085266,7,0.009114806848818905,0.019830028328611898,True,True,False,False,True
电子,launch_winner,fold_2022,money_price_coherence_60,volume_money,39.6374397277832,3,0.007358995521657056,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,money_zscore_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_zscore_20,volume_money,8.400520324707031,1,0.0015596212034294649,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,money_zscore_5,volume_money,9.046289920806885,2,0.0016795132953092067,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,money_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,turnover_proxy_ratio_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,turnover_proxy_ratio_20,volume_money,0.9898329973220825,1,0.00018377010837498326,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,turnover_proxy_ratio_5,volume_money,15.307100296020508,1,0.002841880890934884,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,turnover_proxy_ratio_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_over_mean_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_over_mean_60,volume_money,7.029270172119141,1,0.0013050380668477974,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,volume_price_divergence_10,volume_money,9.81389045715332,1,0.0018220242382002926,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,volume_price_divergence_20,volume_money,21.151230812072754,3,0.00392688866618387,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,volume_price_divergence_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_price_divergence_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_zscore_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,volume_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,atr20_pct_industry_rank,cross_section_rank,131.97974967956543,9,0.02450305553313949,0.025495750708215296,True,True,False,False,True
电子,launch_winner,fold_2022,atr20_pct_market_rank,cross_section_rank,1026.8217582702637,30,0.19063735631124473,0.08498583569405099,True,True,False,False,True
电子,launch_winner,fold_2022,money_20d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_20d_market_rank,cross_section_rank,30.9247008562088,3,0.005741408543849767,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,money_5d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,money_5d_market_rank,cross_section_rank,5.566880226135254,1,0.0010335341267013183,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,rank_evaporation_2d,cross_section_rank,31.21951961517334,4,0.005796143913788402,0.0113314447592068,True,True,False,False,True
电子,launch_winner,fold_2022,rank_evaporation_3d,cross_section_rank,58.79189968109131,4,0.010915168321520109,0.0113314447592068,True,True,False,False,True
电子,launch_winner,fold_2022,rank_evaporation_5d,cross_section_rank,19.82015037536621,4,0.0036797633462852986,0.0113314447592068,True,True,False,False,True
电子,launch_winner,fold_2022,rank_jump_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,rank_persistence_3d,cross_section_rank,67.55230045318604,3,0.012541604097708207,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,rank_persistence_5d,cross_section_rank,19.589940071105957,2,0.003637023032841112,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,ret_10d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_10d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_20d_industry_rank,cross_section_rank,44.17941951751709,5,0.008202249000228232,0.014164305949008499,True,True,False,False,True
电子,launch_winner,fold_2022,ret_20d_market_rank,cross_section_rank,21.869199752807617,1,0.004060185121652292,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,ret_5d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_5d_market_rank,cross_section_rank,30.291000366210938,2,0.00562375717433668,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,ret_60d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_60d_market_rank,cross_section_rank,15.943059921264648,2,0.0029599516862805772,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,industry_breadth_20d,industry_market_context,5.325369834899902,1,0.000988695865205613,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,industry_breadth_change_5d,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,industry_money_breadth_20d,industry_market_context,3.4339599609375,1,0.0006375410760038511,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,industry_relative_strength_vs_market_20d,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,industry_relative_strength_vs_market_60d,industry_market_context,184.74953097105026,18,0.034300171261849484,0.05099150141643059,True,True,False,False,True
电子,launch_winner,fold_2022,market_breadth_20d,industry_market_context,91.47737073898315,8,0.016983477394713863,0.0226628895184136,True,True,False,False,True
电子,launch_winner,fold_2022,market_volatility_regime,industry_market_context,368.4634795188904,16,0.06840807868256675,0.0453257790368272,True,True,False,False,True
电子,launch_winner,fold_2022,risk_on_off_bucket,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,prelaunch_drawdown_120d,launch_lifecycle_context,23.361979484558105,2,0.004337331159242411,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,prelaunch_drawdown_60d,launch_lifecycle_context,11.176400184631348,1,0.0020749846476410903,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,prelaunch_repair_age,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,sparse_strong_day_flag,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,body_pct,kbar_candle_shape,5.23907995223999,1,0.0008748901289244893,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_open_return,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,gap_close_pct,kbar_candle_shape,34.44289016723633,3,0.005751724519123173,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,gap_open_pct,kbar_candle_shape,37.9689998626709,2,0.006340560458670471,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,high_close_ratio,kbar_candle_shape,17.64447021484375,3,0.002946504531672363,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,intraday_range_pct,kbar_candle_shape,32.167240142822266,3,0.005371706698934077,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,low_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,open_close_ratio,kbar_candle_shape,13.149299621582031,1,0.002195842122293625,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_120d,rolling_return,12.269818246364594,2,0.002048974813383462,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_20d,rolling_return,88.58819031715393,7,0.014793615282512428,0.019021739130434784,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_3d,rolling_return,9.96403980255127,1,0.0016639257554631603,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_40d,rolling_return,18.46366024017334,2,0.0030833036020068085,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_5d,rolling_return,6.32289981842041,1,0.0010558805530252121,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_close_60d,rolling_return,28.341300010681152,2,0.004732801149490195,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,ret_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_120d,rolling_return,17.721500396728516,1,0.0029593680394589595,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,ret_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_20d,rolling_return,29.293009281158447,3,0.004891730017523696,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,ret_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_60d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_acceleration_20_60,rolling_return,35.17081540822983,4,0.005873283001479966,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,return_acceleration_5_20,rolling_return,93.53505945205688,6,0.015619708225292845,0.016304347826086956,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_120d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,return_slope_60d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_10,price_distance,14.15839958190918,1,0.0023643548387317177,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_20,price_distance,20.412729501724243,2,0.003408784692783435,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_40,price_distance,14.095279693603516,2,0.002353814253796794,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_5,price_distance,28.15060043334961,1,0.004700955638576375,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_ma_60,price_distance,15.871700286865234,1,0.002650464210665341,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_20,price_distance,1.600000023841858,1,0.0002671889415506416,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_40,price_distance,8.676830291748047,1,0.0014489706669503456,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_5,price_distance,33.879169940948486,4,0.005657587138905594,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_max_high_60,price_distance,14.144420146942139,2,0.002362020369746304,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_10,price_distance,28.99329948425293,1,0.004841680553639777,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_40,price_distance,34.94129943847656,2,0.005834955421409002,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_median_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_10,price_distance,29.329259395599365,3,0.004897783536001342,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_120,price_distance,84.75002861022949,7,0.014152668814579933,0.019021739130434784,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_20,price_distance,16.777080059051514,2,0.0028016563728072855,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_40,price_distance,14.452300071716309,1,0.0024134341884958672,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_5,price_distance,20.17340087890625,1,0.003368818467495533,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,close_over_min_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_40,price_distance,39.39320087432861,2,0.006578392180664113,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_5,price_distance,7.146059989929199,1,0.0011933426103219165,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_10,price_distance,13.888299942016602,1,0.002319250066343764,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_120,price_distance,72.17750072479248,4,0.012053143584411646,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_20,price_distance,22.29829978942871,1,0.003723661893960834,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_40,price_distance,12.209600448608398,1,0.0020389188575051895,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_5,price_distance,20.530500411987305,1,0.003428451620527027,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,distance_to_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_5,price_distance,2.8589398860931396,1,0.0004774231942121762,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,drawdown_from_recent_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,launch_gain_from_recent_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,amplitude_10,volatility_range,63.784911155700684,3,0.01065163915289907,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,amplitude_20,volatility_range,74.2515001296997,4,0.012399487145359364,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,amplitude_5,volatility_range,32.318299293518066,2,0.005396932532674401,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,amplitude_60,volatility_range,424.74655842781067,28,0.07092973855156734,0.07608695652173914,True,True,False,False,True
电子,launch_winner,fold_2023,atr20_pct,volatility_range,115.38383102416992,8,0.019268302015008704,0.021739130434782608,True,True,False,False,True
电子,launch_winner,fold_2023,atr_like_10,volatility_range,212.87507104873657,15,0.03554866504280209,0.04076086956521739,True,True,False,False,True
电子,launch_winner,fold_2023,atr_like_20,volatility_range,346.5811185836792,20,0.05787665053495236,0.05434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,high_vol_constructive_ratio,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,high_vol_destructive_ratio,volatility_range,12.159085728228092,3,0.0020304832484614272,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,range_expansion_ratio_20_60,volatility_range,97.42644707113504,7,0.016269543052550028,0.019021739130434784,True,True,False,False,True
电子,launch_winner,fold_2023,range_expansion_ratio_5_20,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volatility_return_std_10,volatility_range,110.66215991973877,8,0.018479815586293562,0.021739130434782608,True,True,False,False,True
电子,launch_winner,fold_2023,volatility_return_std_20,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volatility_return_std_5,volatility_range,97.37731850147247,9,0.016261338921092255,0.024456521739130436,True,True,False,False,True
电子,launch_winner,fold_2023,volatility_return_std_60,volatility_range,324.4476685523987,16,0.054180517410827876,0.043478260869565216,True,True,False,False,True
电子,launch_winner,fold_2023,money_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_over_mean_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_price_coherence_10,volume_money,27.459699749946594,4,0.004585580001348689,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,money_price_coherence_20,volume_money,23.40969944000244,2,0.00390925795136808,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,money_price_coherence_5,volume_money,126.72431075572968,7,0.02116208372188413,0.019021739130434784,True,True,False,False,True
电子,launch_winner,fold_2023,money_price_coherence_60,volume_money,36.124759674072266,3,0.006032585098286645,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,money_zscore_10,volume_money,0.653872013092041,1,0.00010919210530269191,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,money_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,turnover_proxy_ratio_10,volume_money,8.992349624633789,1,0.0015016602140355262,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,turnover_proxy_ratio_20,volume_money,4.685389995574951,1,0.0007824277343844411,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,turnover_proxy_ratio_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,turnover_proxy_ratio_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_over_mean_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_price_divergence_10,volume_money,2.8025801181793213,1,0.00046801150264308823,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,volume_price_divergence_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_price_divergence_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_price_divergence_60,volume_money,6.097529888153076,1,0.0010182453328826013,0.002717391304347826,True,True,False,False,True
