family,split,fold_id,decile,event_count,mean_label_self_relative_H3,fold_unseen_decile_monotonicity_score,middle_state_violently_inverted_flag
vwap_deviation,validation_oof_unseen,0,4,344,-0.004126329677431137,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,5,329,-0.00262839948073384,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,6,356,-0.001790395164720425,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,7,315,0.0027076234484177115,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,8,355,-0.0014263823873613831,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,9,397,0.0006315433171818742,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,0,10,506,-0.002766811244630964,0.38181818181818183,False
vwap_deviation,validation_oof_unseen,1,1,218,-0.004380973380652019,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,2,308,-0.00041722270920352205,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,3,336,-0.0029585497224825777,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,4,336,-0.0013840674692730693,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,5,404,-0.0026325156685063824,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,6,390,-0.0032764249366346926,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,7,419,0.0014572194128306703,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,8,434,-0.0024953549314900092,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,9,515,-0.001005574479892764,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,1,10,657,-0.0008043557226961547,0.41818181818181815,False
vwap_deviation,validation_oof_unseen,2,1,246,-0.0019374929586934485,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,2,316,-0.004506091951995071,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,3,340,-0.002181638132467055,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,4,365,-0.00440309302975226,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,5,365,-0.002062654341744804,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,6,420,0.0011399050663694521,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,7,428,-0.0024154550856683057,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,8,411,0.00213508974284325,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,9,481,-0.0003576184503475447,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,2,10,577,-0.0025904855585697456,0.28484848484848485,False
vwap_deviation,validation_oof_unseen,3,1,272,-0.0027036580194730988,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,2,324,-0.004339759661251304,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,3,406,-0.0010510829825966226,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,4,402,-0.005503592642769972,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,5,416,-0.0034906908183390153,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,6,452,0.0011655760099657107,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,7,488,9.17438159403975e-05,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,8,524,-0.0024034658913405114,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,9,566,-0.0003083113856603796,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,3,10,691,-0.004558995575474076,0.19999999999999998,False
vwap_deviation,validation_oof_unseen,4,1,239,-0.0051097518923501895,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,2,304,-0.006298337766854028,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,3,335,-0.0034857903066287067,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,4,356,-0.0013480844254746872,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,5,336,-0.002165247807885751,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,6,347,0.00048495323305616463,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,7,407,0.001144468277793473,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,8,387,0.0007186064972670872,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,9,456,-1.730064100177854e-05,0.6969696969696969,False
vwap_deviation,validation_oof_unseen,4,10,567,-0.002100997212332134,0.6969696969696969,False
vwap_deviation,robustness_oof_unseen,0,1,238,-0.007382074102932442,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,2,354,-0.002435666288345125,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,3,374,-0.0018786928124699777,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,4,357,0.003557254972086304,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,5,366,0.00424613825909275,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,6,374,0.002388019613281744,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,7,350,0.003210361410269474,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,8,290,0.0028346611766500575,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,9,289,0.005402969210329042,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,0,10,267,0.0023682666619980154,0.5515151515151515,False
vwap_deviation,robustness_oof_unseen,1,1,438,-0.004855299881615863,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,2,547,-0.0011304778645838869,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,3,518,0.0016967960290714488,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,4,499,0.001965169503388754,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,5,480,0.001404587868559328,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,6,522,0.00359157950541743,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,7,424,0.003343369707689513,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,8,407,0.00459629406495745,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,9,309,0.005367885867669763,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,1,10,271,0.006792062480470625,0.9515151515151514,False
vwap_deviation,robustness_oof_unseen,2,1,365,0.0016172177110058712,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,2,465,0.0025127285238958673,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,3,476,-0.0009243904976248339,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,4,464,0.002671611859173413,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,5,427,0.0028798013847365495,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,6,419,0.003025548853047921,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,7,388,0.0038442776968825826,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,8,358,0.004645143167323559,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,9,304,0.00429142478730456,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,2,10,270,0.0043318469042403045,0.9272727272727272,False
vwap_deviation,robustness_oof_unseen,3,1,438,-0.0005027081708139743,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,2,588,-0.002042261955676196,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,3,538,0.0012090673665178056,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,4,606,0.0010014351449303715,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,5,574,0.00303768386180137,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,6,486,0.0005214381377211169,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,7,493,0.003312318779012491,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,8,454,0.002181533634553431,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,9,359,0.005154839973704422,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,3,10,299,0.007595774019004482,0.8545454545454544,False
vwap_deviation,robustness_oof_unseen,4,1,349,-0.004376674010014311,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,2,438,-0.001886635662490073,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,3,427,0.0017095184950992135,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,4,466,0.0015327554063576693,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,5,383,0.0032335323472713383,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,6,370,0.006653213867914522,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,7,399,0.0028585129906647465,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,8,351,-0.0011583291931802102,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,9,321,0.006726100963209141,0.7696969696969697,False
vwap_deviation,robustness_oof_unseen,4,10,319,0.00767861929357504,0.7696969696969697,False
volume_price_correlation,train_oof_unseen,0,1,399,-0.0038048319156127434,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,2,436,-0.006939104932826725,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,3,461,-0.004149381747396922,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,4,379,0.00035616033991714007,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,5,462,0.0032031109419144066,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,6,490,-0.0010937100119445054,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,7,478,0.0003756902793373864,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,8,450,-0.0003662007166902062,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,9,440,-0.0026981878697793513,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,0,10,470,-0.0007090132083661586,0.43030303030303024,False
volume_price_correlation,train_oof_unseen,1,1,607,-0.002219811889364835,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,2,574,-0.0031065915484142026,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,3,585,-0.003163058685661472,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,4,579,-0.0003586124101515876,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,5,568,-0.002853230931349953,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,6,623,0.0021125403479388587,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,7,574,0.0008340663419835958,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,8,553,-0.000854073680995863,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,9,574,0.0017237328418067566,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,1,10,564,-0.004285419668569564,0.2121212121212121,False
volume_price_correlation,train_oof_unseen,2,1,490,-0.002882152948815797,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,2,560,-0.002293663019816823,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,3,577,0.00013063737319755702,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,4,582,-0.00032046749512909534,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,5,560,-0.003453190405225315,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,6,551,-0.001595780588987105,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,7,624,0.002203877863964495,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,8,620,-0.0021739212625680334,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,9,589,0.00014254841989674852,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,2,10,530,-0.003283304246777949,0.1515151515151515,False
volume_price_correlation,train_oof_unseen,3,1,561,0.00015287042070962924,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,2,590,-0.0037519905048293265,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,3,614,-0.0027222005379817383,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,4,612,-0.003164191499657504,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,5,626,-0.0030514532207265425,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,6,640,0.00020678646256492,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,7,632,-0.0010186071553962212,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,8,663,7.405730398778185e-05,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,9,582,0.0012316292629098266,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,3,10,566,-0.001309723865138704,0.41818181818181815,False
volume_price_correlation,train_oof_unseen,4,1,590,-0.003539053393352711,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,2,570,-0.0017274490602029674,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,3,569,0.0006639598868469313,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,4,689,-0.0010869423281364818,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,5,622,-0.0003113736182818984,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,6,584,-0.0035408400240059274,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,7,587,0.0005129177067442839,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,8,592,0.00035327015195454724,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,9,640,-0.00037623832296318813,0.11515151515151514,False
volume_price_correlation,train_oof_unseen,4,10,592,-0.0024703060323456754,0.11515151515151514,False
volume_price_correlation,validation_oof_unseen,0,1,305,-0.0017066279902088516,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,2,330,-0.006058121199573841,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,3,349,-0.003018878996304201,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,4,375,-0.0016242197462782877,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,5,375,-0.000972476395142173,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,6,361,-0.0007066590284372814,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,7,362,4.920778526993241e-05,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,8,349,3.953175732022838e-05,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,9,310,-0.0018134887331870745,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,0,10,284,-0.0023841081448833165,0.309090909090909,False
volume_price_correlation,validation_oof_unseen,1,1,369,-0.0012071791696906667,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,2,368,-0.0037248413499786047,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,3,405,-0.002014087473194555,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,4,422,-0.002404294727822249,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,5,447,-0.0010408018573764143,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,6,472,0.0027694400044988798,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,7,449,-0.0013850840556940826,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,8,403,0.0005438872992482052,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,9,366,-0.0038576993161971098,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,1,10,316,-0.005644159832288862,-0.19999999999999998,False
volume_price_correlation,validation_oof_unseen,2,1,387,-0.0025593841403496785,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,2,390,-0.0027321796104592543,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,3,362,-0.0018134863689837264,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,4,426,0.0011931653765891068,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,5,408,-0.001668556473739828,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,6,432,-0.003076933857854409,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,7,459,-0.0011006327267044551,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,8,398,-0.0019814281238088698,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,9,399,-0.0012451252050259608,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,2,10,288,-0.0011865448668100255,0.406060606060606,False
volume_price_correlation,validation_oof_unseen,3,1,398,-0.0023742806674428726,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,2,445,-0.0006951533464458706,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,3,430,-0.0024924574006396495,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,4,487,-0.0031752621997848587,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,5,477,-0.0035109464058408995,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,6,541,-0.0004876991567226932,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,7,508,-0.00237102884839208,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,8,473,-0.003012281270536785,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,9,427,-0.0018923984188683805,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,3,10,355,-0.002808548118468606,-0.06666666666666665,False
volume_price_correlation,validation_oof_unseen,4,1,352,-0.005461307918836543,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,2,377,-0.0033273515692183227,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,3,345,-0.0050658200594152865,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,4,420,-0.0034534972577686556,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,5,403,-0.0035597551083791598,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,6,406,0.00022306413074372813,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,7,400,0.0005626760885023862,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,8,384,0.0002797003373110934,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,9,359,0.0015163046838815816,0.9030303030303028,False
volume_price_correlation,validation_oof_unseen,4,10,288,0.003625258095801918,0.9030303030303028,False
volume_price_correlation,robustness_oof_unseen,0,1,332,-0.010060892976356808,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,2,338,-0.002081586849371308,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,3,324,0.0012817283369611734,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,4,312,0.002059077748052856,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,5,352,0.0030400845807325673,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,6,335,0.0018483466930213895,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,7,346,0.004013353717645017,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,8,300,0.0058027308184177015,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,9,316,0.004404434580753848,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,0,10,304,0.004310370377950583,0.9151515151515152,False
volume_price_correlation,robustness_oof_unseen,1,1,510,-0.006872183770797992,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,2,496,-0.003212803194303886,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,3,429,0.0034629390503385683,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,4,465,0.0006558340421240846,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,5,403,0.0023576717941151256,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,6,450,0.002781584628541296,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,7,454,0.004939597345909802,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,8,413,0.005420895787071324,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,9,381,0.00765915320910053,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,1,10,414,0.005211548433291651,0.8909090909090909,False
volume_price_correlation,robustness_oof_unseen,2,1,428,-0.002475530556783352,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,2,451,0.0015988579689047034,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,3,400,0.0010436196160817277,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,4,402,0.002308381143223817,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,5,398,0.0026976270556263744,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,6,372,0.00316573853819747,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,7,384,0.005236011038530897,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,8,345,0.0032142557381340136,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,9,400,0.00537793206201223,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,2,10,356,0.006054577767179593,0.9757575757575757,False
volume_price_correlation,robustness_oof_unseen,3,1,535,-0.0022453880500302613,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,2,515,0.0009624554814737701,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,3,472,0.0005599023616211232,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,4,473,0.0007083270853399966,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,5,500,0.00031907570479396293,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,6,479,0.002610266978591736,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,7,506,0.0025373866753183806,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,8,471,0.0020205654348836727,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,9,472,0.006266198478767874,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,3,10,412,0.005052608318794642,0.8303030303030302,False
volume_price_correlation,robustness_oof_unseen,4,1,374,-0.009312911401199133,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,2,412,0.00022890847775479267,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,3,390,0.0005780708963880374,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,4,421,0.004565023332164307,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,5,388,0.003429768955001203,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,6,404,0.0034014699410997258,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,7,381,0.0032133553960276024,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,8,365,0.005365396769741944,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,9,343,0.005881235202886794,0.7696969696969697,False
volume_price_correlation,robustness_oof_unseen,4,10,345,0.004259756156959363,0.7696969696969697,False
