target_type,target_key,target_name,ts_code,date,open,high,low,close,volume,money,source,ema60,ema120,ema60_slope20,ret60,broad_ret60,close_gt_ema60,close_gt_ema120,ema60_slope20_gt0,ret60_gt_broad,theme_trend_ok
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-22,2749.8038,2817.6997,2721.0004,2801.4291,13551497.4,23617016.344,tushare.index_daily,2907.163330784027,2898.4705439567047,-0.021687291317864954,-0.06279662409562536,0.0782278305772528,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-23,2801.1242,2818.7188,2786.9538,2796.1862,11184129.43,19127474.467,tushare.index_daily,2903.524736332092,2896.7798936433705,-0.021514090037357048,-0.053759112926430985,0.09299675104641936,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-24,2793.7658,2861.0917,2771.3462,2860.0219,17859111.07,31210024.925,tushare.index_daily,2902.0984138294,2896.172323500505,-0.020785946782012288,-0.04756668638898953,0.09563123972366494,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-25,2851.205,2887.0842,2834.0744,2834.5932,15276040.61,26411180.534,tushare.index_daily,2899.8851281300754,2895.1544867484313,-0.019885544115187948,-0.05974416992552711,0.09219217899035281,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-26,2829.4727,2850.5616,2824.666,2830.3012,11559753.09,19291498.416,tushare.index_daily,2897.6036878635155,2894.082531595565,-0.019044462659170924,-0.06018074885196534,0.0961101807362339,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-29,2828.6891,2841.2431,2746.5867,2754.2732,14867840.88,25125144.965,tushare.index_daily,2892.9043276056955,2891.771633552663,-0.01957212087308191,-0.08514963826472022,0.07747147611643745,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-30,2747.5693,2770.2814,2747.5693,2760.8652,10136540.46,16598934.311,tushare.index_daily,2888.5751758809183,2889.607890849313,-0.020274136935985454,-0.09620057692782358,0.05849762699279282,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-01-31,2738.8334,2738.8334,2666.6915,2672.0606,14486438.42,22920708.828,tushare.index_daily,2881.4763373274454,2886.012067860069,-0.02241959046475972,-0.13895425981923548,0.05467158940631767,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-01,2667.3499,2681.1555,2582.5971,2582.6041,14315639.6,22144877.213,tushare.index_daily,2871.677247579005,2880.9970601268446,-0.02552580580923758,-0.16332538915949912,0.048886319502959186,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-02,2566.7133,2625.4384,2531.8772,2603.0471,11624450.19,18006039.151,tushare.index_daily,2862.869701756742,2876.402845909872,-0.027991995830281557,-0.17042885088532422,0.04792384739193056,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-05,2556.2173,2590.1931,2549.0591,2566.3584,8960985.64,14654593.467,tushare.index_daily,2853.1480197319306,2871.2781443245854,-0.030661191231722063,-0.18726457399103136,0.039454937645540644,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-06,2501.2939,2523.1834,2409.838,2410.236,14694085.89,24018759.814,tushare.index_daily,2838.626314166949,2863.6576130134354,-0.03492571109564491,-0.25514014232167326,0.005041649817603577,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-07,2464.857,2473.3392,2353.9155,2415.4638,13083234.1,20558982.606,tushare.index_daily,2824.7521333745904,2856.2494508148666,-0.03903152852776692,-0.2462206864234806,-0.011917447420335514,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-08,2408.0875,2481.6037,2405.3403,2475.73,10661454.12,17681624.859,tushare.index_daily,2813.308784739358,2849.9598731154474,-0.042969765683244954,-0.20512152773039793,-0.015126999990377255,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-09,2397.3144,2453.7396,2372.1367,2408.6058,12312153.54,19045911.163,tushare.index_daily,2800.039834420035,2842.664764468911,-0.046998283908962546,-0.23234489131791058,-0.06439919959312179,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-12,2431.0226,2519.3872,2430.1235,2508.1322,10989408.99,18159413.363,tushare.index_daily,2790.4690923079024,2837.1353005933915,-0.04869374943636229,-0.17366381348611704,-0.055994796026102245,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-13,2529.5743,2554.4153,2512.9026,2516.2375,10749253.84,17965786.935,tushare.index_daily,2781.477892560102,2831.8312047158147,-0.0500556574294031,-0.19087436809104563,-0.05024357398152168,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-14,2519.9159,2521.5606,2499.618,2508.269,6110819.2,10111523.253,tushare.index_daily,2772.5202239515743,2826.4830691006773,-0.05124041229092835,-0.1969127488370973,-0.059449465544206936,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-22,2538.3863,2593.0803,2530.1452,2592.5835,9641638.31,17639599.053,tushare.index_daily,2766.620659231851,2822.616960520501,-0.05124858336613147,-0.1731737735021971,-0.04135556374203542,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-23,2592.8186,2600.1767,2570.3471,2594.9002,9831409.63,16986964.88,tushare.index_daily,2760.9904802406427,2818.853047123468,-0.051449691048662705,-0.14086467631402932,-0.007631563462196622,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-26,2613.6583,2724.937,2613.6583,2712.0349,18225094.18,33090304.577,tushare.index_daily,2759.385379249146,2817.087457914816,-0.0508323526133041,-0.08801733417311774,0.0034635710306170076,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-27,2717.9398,2763.7065,2712.3678,2738.332,17783563.74,31705438.713,tushare.index_daily,2758.6951045196656,2815.785714808786,-0.04988062612319388,-0.05725597664426574,0.002230423974631579,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-02-28,2716.0134,2795.1416,2706.6811,2764.0158,17112900.57,28981647.562,tushare.index_daily,2758.8695535518077,2814.9300137375667,-0.049353550381014855,-0.0767236275495008,-0.007934763433369296,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-01,2745.3807,2883.779,2740.2387,2883.5217,22234170.36,40093831.549,tushare.index_daily,2762.9565091730597,2816.0637606179375,-0.04721863553447414,-0.02548880991770852,-0.0011511801817027933,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-02,2871.3418,2911.6445,2833.7251,2845.5328,21649817.27,39400411.699,tushare.index_daily,2765.6639285444344,2816.550852177972,-0.04553409421436927,-0.027187230881312696,0.002586481069003943,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-05,2871.1662,2920.2618,2851.4337,2920.0372,18316355.19,33943631.219,tushare.index_daily,2770.7253472806824,2818.2613703237907,-0.0422340203784527,-0.024308867800046596,0.004992450858043451,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-06,2929.0055,2957.4238,2906.3786,2922.0791,21244541.02,38849372.249,tushare.index_daily,2775.687765402627,2819.977365855629,-0.03908065520360371,-0.015158398316121535,0.0118709371378245,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-07,2913.0508,2924.0972,2888.6683,2892.4583,18134024.34,32312170.252,tushare.index_daily,2779.5163075205737,2821.175397824958,-0.03538464935007557,0.006548348232957579,-0.0008704583351236694,True,True,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-08,2885.4083,2903.6556,2877.8055,2895.7319,15952345.22,28682380.353,tushare.index_daily,2783.3266548149813,2822.407736703885,-0.03076619868702457,-0.009534150634524674,0.015383902435295305,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-09,2895.393,3000.1901,2892.6341,2988.9414,24467320.98,44048742.636,tushare.index_daily,2790.0681218702275,2825.160359237705,-0.025429582017596264,0.0350073783379341,0.03470317939790801,True,True,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-12,3018.2131,3072.0591,3018.0701,3056.8498,25727326.38,47963146.91,tushare.index_daily,2798.815062136777,2828.9899367709663,-0.019043161174742806,0.045389113322499064,0.031045522742387144,True,True,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-13,3040.3309,3066.9074,3006.9889,3021.76,20871341.46,38797756.806,tushare.index_daily,2806.124732230653,2832.17621880781,-0.011449757149818551,0.008844415489148494,0.0053455219569127355,True,True,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-14,3001.3764,3016.8624,2936.0684,2936.2055,19090746.47,36700664.01,tushare.index_daily,2810.3896754362054,2833.895711058921,-0.005084502023625981,-0.007074437659138955,0.014274942061365703,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-15,2921.8856,2953.5116,2884.9073,2949.0576,18313921.48,32804410.0,tushare.index_daily,2814.936164766166,2835.7992133554676,0.0005784576636718164,-0.013057175904715113,0.011375048279758992,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-16,2945.39,2962.0917,2910.195,2910.2268,17748309.08,31607294.507,tushare.index_daily,2818.0604478885866,2837.029421399179,0.006435841821616162,-0.02440402268221331,0.007518594183090199,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-19,2911.1326,2981.4367,2905.5372,2943.793,17611807.52,33101274.459,tushare.index_daily,2822.1828266463376,2838.7941086487795,0.011365019030619594,-0.006531099923000605,0.023460307203290398,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-20,2905.5881,2950.1558,2894.2627,2950.102,15718985.37,28189104.029,tushare.index_daily,2826.3768979038346,2840.6339085058244,0.01614213992634217,0.017396604523471693,0.023188442380900787,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-21,2958.2564,2983.9113,2901.4678,2901.5457,18866684.57,34971667.528,tushare.index_daily,2828.8414487922337,2841.6407149768024,0.020314089814063463,-0.00919107214457393,0.006373903453829488,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-22,2906.3486,2937.6622,2884.5206,2892.0958,16640173.9,30505218.906,tushare.index_daily,2830.9153619465865,2842.4746833242934,0.023239435627068206,0.0009682974560500934,-0.0025160217500115323,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-23,2766.5335,2812.4499,2671.1974,2705.9758,23817166.55,40649125.025,tushare.index_daily,2826.8189828663703,2840.2185034346357,0.023842350452432548,-0.07384584707360564,-0.040048934959106774,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-26,2668.0369,2823.7872,2668.0369,2823.5557,18671741.57,34514140.575,tushare.index_daily,2826.7119899855056,2839.943085196047,0.02439913295281726,-0.024798941063409297,-0.04308821312611377,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-27,2866.1356,2956.6179,2864.5405,2955.9129,25925086.4,49058999.725,tushare.index_daily,2830.9480853958166,2841.8599416390875,0.026190999055233144,0.04002734972534161,-0.031738198020106245,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-28,2903.9578,2957.518,2898.3509,2925.9446,22546486.27,40107711.257,tushare.index_daily,2834.0627252189047,2843.2497707029042,0.027255065963627034,0.024619775171893066,-0.052029241796177295,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-29,2945.7821,2960.0082,2902.0156,2937.8756,19183154.76,35252556.619,tushare.index_daily,2837.4664260314,2844.813833997071,0.02696745917315968,0.04484339061982534,-0.024342933811384193,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-03-30,2946.4739,3036.0728,2943.1428,3034.8097,26790226.29,48840031.726,tushare.index_daily,2843.9366973090587,2847.9542615343094,0.028301619714807158,0.07984493379530577,-0.029958391075124213,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-02,3054.3475,3114.5624,3021.1799,3066.2439,33204295.64,60619946.188,tushare.index_daily,2851.225458053024,2851.5623547320893,0.029053803853690496,0.07355703581358397,-0.035708554034033724,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-03,3008.3793,3027.142,2965.7414,3022.1874,24451333.44,44574512.624,tushare.index_daily,2856.8307676250556,2854.382603414204,0.029233476197802144,0.0492363008943959,-0.05502802122776684,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-04,3028.519,3037.2274,2942.6084,2948.72,18797306.51,34691916.431,tushare.index_daily,2859.8435293422667,2855.9418992255396,0.02889971237238309,0.008376854278136392,-0.06239491850996948,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-09,2941.24,2999.8509,2906.0718,2971.2456,17780607.2,33766543.777,tushare.index_daily,2863.4960562490774,2857.8477455193324,0.02880344687369263,0.014969442243704112,-0.06681890739561169,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-10,2975.7858,2976.8616,2911.996,2960.3363,17593051.66,33234292.739,tushare.index_daily,2866.671146208124,2859.541771213228,0.027455610756395465,0.021306166363535217,-0.05112112943266334,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-11,2971.8843,3007.0292,2956.8713,2963.708,17247383.5,31379773.482,tushare.index_daily,2869.8526823980214,2861.2635270609435,0.02538131983862124,0.026645317914862243,-0.053319133557258924,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-12,2959.8556,2988.1299,2942.4114,2948.7708,14920795.47,27118556.837,tushare.index_daily,2872.44016166366,2862.709928266548,0.023632388350852684,0.023469610915608508,-0.06938210669535372,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-13,2973.039,2990.1068,2951.5796,2968.153,15421882.85,27285397.674,tushare.index_daily,2875.578287510753,2864.4527889563574,0.02319557769668701,0.029070684393460056,-0.08001041966406675,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-16,2955.6006,3031.6652,2949.0737,3030.9662,23416115.61,42522283.857,tushare.index_daily,2880.672973166138,2867.205076742203,0.02335285937307674,0.029636468031010832,-0.09433245966204529,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-17,3037.5192,3051.1589,2907.0204,2921.5532,23298662.96,45275052.795,tushare.index_daily,2882.013308472166,2868.1033928291085,0.022693927886286325,0.009532696981674693,-0.11274785497092199,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-18,2946.4214,3065.5552,2909.7663,3053.1282,31888491.46,61342617.04,tushare.index_daily,2887.623632784554,2871.1616541046606,0.02318801089721778,0.09392301656401503,-0.10862279445332246,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-19,3042.9675,3107.0417,3035.2284,3045.0501,28503703.26,55333643.502,tushare.index_daily,2892.7851562998144,2874.0358432930134,0.02349589626395221,0.0981522026893793,-0.10488031742833648,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-20,3026.7053,3081.2633,2981.6815,2987.6726,27737258.88,51449341.146,tushare.index_daily,2895.896220027689,2875.9141367923025,0.02370396943387698,0.08579549359301364,-0.11470074125087526,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-23,3000.4239,3011.7659,2866.8643,2926.4795,26997325.65,49588992.608,tushare.index_daily,2896.8989505185846,2876.7499279197027,0.023308216649270186,0.07064918270096832,-0.11824907838542009,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-24,2904.326,3010.1973,2876.7797,3010.0637,25204733.09,45282127.329,tushare.index_daily,2900.6092701737125,2878.9534613425176,0.02610364786517727,0.09302371858481195,-0.10311917571192397,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-25,2977.0379,3039.8907,2970.7783,3009.3861,24886028.91,45877982.785,tushare.index_daily,2904.17572361064,2881.109372725286,0.027404183340776544,0.07423246942069683,-0.11711852707378356,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-26,3004.5242,3024.7871,2954.3355,2955.5609,23743201.2,44232260.179,tushare.index_daily,2905.860483492258,2882.3399764818932,0.026461946965010252,0.056997169930957936,-0.14309244606111582,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-04-27,2973.9709,2983.1245,2888.4283,2920.6057,19830780.45,36961850.948,tushare.index_daily,2906.343933213823,2882.9724677797135,0.025504448914176914,0.021182984647774905,-0.14419711603854435,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-02,2917.9471,2939.3315,2845.2782,2874.4648,17125861.51,30889287.703,tushare.index_daily,2905.298715731403,2882.8318451717846,0.02390593561837351,0.014066074807489226,-0.13778290035228224,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-03,2861.8947,2916.7763,2785.5218,2916.0649,19291051.97,34081501.65,tushare.index_daily,2905.6517053795533,2883.38115186316,0.02170055617935862,0.03030196927450679,-0.13427511325634978,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-04,2896.6132,2924.4422,2882.6118,2882.8141,15063829.99,28828653.795,tushare.index_daily,2904.9029314326826,2883.3717791050917,0.01882610623725034,0.04666962594705559,-0.1225982754465863,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-07,2893.1204,2953.1694,2886.5727,2946.7685,14860528.69,28145593.858,tushare.index_daily,2906.2755730250537,2884.4196587893052,0.017307572419175132,0.0673351600070875,-0.09913164442178213,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-08,2949.5894,2959.0983,2924.2543,2959.0006,15269735.72,28995992.394,tushare.index_daily,2908.004262434068,2885.6524016192343,0.016840338500224705,0.1073852890911231,-0.09289787648378767,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-09,2953.2776,2971.5381,2932.1142,2950.6011,13660469.6,24816296.447,tushare.index_daily,2909.4008800591805,2886.725933823875,0.016031041394285905,0.14249067443205865,-0.08815158009691137,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-10,2953.7669,2957.4745,2896.1513,2928.6734,15398317.35,27770101.232,tushare.index_daily,2910.0327659588797,2887.419280372241,0.015126122788137852,0.12509427893179503,-0.08854027289452704,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-11,2932.2851,2934.0075,2887.5092,2887.5548,13748915.49,24384069.306,tushare.index_daily,2909.2957834684244,2887.4215203660883,0.01374394627024711,0.1251564863270851,-0.09389198741531168,False,True,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-14,2888.8256,2921.7255,2851.5748,2862.7861,14673513.1,27938045.345,tushare.index_daily,2907.7708758137214,2887.014323335244,0.012299895615440315,0.18776173785471628,-0.05774859157360224,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-15,2868.7021,2903.0928,2843.6529,2903.0104,12586205.88,22791657.61,tushare.index_daily,2907.614794639501,2887.2787212966455,0.011140891996538338,0.2018438860478886,-0.03120597145456616,False,True,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-16,2885.5924,2895.9011,2858.4093,2861.0396,11153149.12,20086882.392,tushare.index_daily,2906.08773907755,2886.8450168124036,0.008822509930198175,0.15563474207607464,-0.02971126561023507,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-17,2859.8216,2875.7106,2840.5571,2851.1077,9020061.54,16333126.046,tushare.index_daily,2904.2851148454993,2886.2543173609592,0.007727863819317449,0.18371702833232417,0.006092193652396549,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-18,2848.3277,2857.0485,2806.4357,2846.6881,10004359.65,18014403.667,tushare.index_daily,2902.3966881292536,2885.600330297142,0.005115990594125153,0.13498327560245826,0.0033312985979863097,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-21,2863.3684,2932.2616,2863.3684,2922.6989,14665661.24,26546753.378,tushare.index_daily,2903.0623344200976,2886.213529796363,0.003552693188397349,0.16153538765716657,-0.0036564136426969762,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-22,2916.2245,2925.8879,2896.2684,2925.8748,11347291.94,20138451.905,tushare.index_daily,2903.810284111242,2886.8690879815476,0.00273285486849284,0.16649163227708041,-0.015314820053454636,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-23,2920.3687,2946.9086,2906.135,2907.4166,16002143.66,27424938.526,tushare.index_daily,2903.9285239764467,2887.208716279373,0.0024265856620935278,0.12143605017929016,-0.04889310256100754,True,True,True,True,True
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-24,2907.1103,2917.414,2869.7757,2870.3803,12634612.04,21467055.76,tushare.index_daily,2902.828582206727,2886.9305606383923,0.0007651192650575123,0.106162117525753,-0.059903359025149316,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-25,2861.7048,2863.3518,2789.9471,2790.3123,13257017.93,22874923.651,tushare.index_daily,2899.1395237737192,2885.3335645947827,-0.0017341236606231991,0.028862976652697103,-0.07330983790720058,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-28,2780.0586,2817.8754,2762.4902,2770.8918,13080167.33,21543742.859,tushare.index_daily,2894.934680371302,2883.441965179993,-0.0037599200591438287,0.01189037706165652,-0.055610194342884944,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-29,2768.5513,2803.4421,2764.6198,2768.0446,11749977.4,18671953.156,tushare.index_daily,2890.7743498673244,2881.5345707142083,-0.005357102842705186,0.001457589352419797,-0.05458542964128388,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-30,2726.3991,2753.2394,2678.3779,2680.5266,15868050.22,23558166.166,tushare.index_daily,2883.880981019215,2878.2121249172797,-0.007371956142140035,-0.07039832576949212,-0.08044133314718427,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-05-31,2705.4833,2719.0772,2655.418,2700.1566,13259917.87,20958161.07,tushare.index_daily,2877.8572308218636,2875.2690583897215,-0.009565659403097282,-0.051089272279694065,-0.053301924256204614,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-01,2683.4737,2709.3526,2649.1099,2662.7879,11687748.22,18865257.147,tushare.index_daily,2870.805777352294,2871.756973127082,-0.011737794647607047,-0.08809795299868106,-0.06159828894125752,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-04,2675.7977,2684.6651,2638.4971,2658.3012,9580773.38,15283181.432,tushare.index_daily,2863.838414160415,2868.22877852994,-0.014601904670886734,-0.09027062272202013,-0.06368682637706458,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-05,2666.5284,2742.9546,2666.3583,2742.9546,12210687.05,19683084.12,tushare.index_daily,2859.8750104174505,2866.158130950933,-0.016550612610289672,-0.0516874175852422,-0.047399955250061576,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-06,2742.6334,2757.5072,2724.242,2737.5396,10406014.7,17401435.927,tushare.index_daily,2855.864013354583,2864.0322048195126,-0.018401337220846803,-0.05462947035946253,-0.05891921574163206,False,False,False,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-07,2748.9392,2755.5883,2706.3656,2708.4401,9122858.89,14306570.002,tushare.index_daily,2851.0304424249243,2861.4604344919176,-0.0202754842571381,-0.09384636982177041,-0.06762266136158479,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-08,2709.4204,2710.8816,2671.6004,2693.5455,11390610.27,17644486.684,tushare.index_daily,2845.867001689681,2858.6849810292415,-0.02180210831059759,-0.11884924800688601,-0.08432132908421708,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-11,2683.0624,2701.2037,2666.4485,2672.6596,8639532.82,14055256.718,tushare.index_daily,2840.1880704867403,2855.6101813428077,-0.023242135716098455,-0.11552883088001697,-0.07608218733364658,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-12,2675.402,2689.9335,2635.0837,2688.6668,9573416.54,15826476.568,tushare.index_daily,2835.2201599789782,2852.8507866098685,-0.024898289413711083,-0.08430564550063002,-0.06073419222291698,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-13,2679.0113,2693.8562,2636.893,2637.0201,11518294.09,18679865.476,tushare.index_daily,2828.7217973567167,2849.283337244416,-0.026622025440082075,-0.10580922529285286,-0.0751492610388742,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-14,2623.3359,2659.8909,2621.2422,2627.1973,11110408.29,17468599.921,tushare.index_daily,2822.114436787644,2845.6124936535994,-0.028292910237301738,-0.0972534168127378,-0.06977998298303534,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-15,2629.9385,2631.6468,2553.3838,2571.8754,12764465.83,19611092.843,tushare.index_daily,2813.9098782044425,2841.0879135932096,-0.030487496863099484,-0.12633958977414517,-0.07874191945954001,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-19,2510.2425,2539.7929,2356.451,2387.2856,16936880.51,25009431.651,tushare.index_daily,2799.922196951838,2833.587048905719,-0.03552804782914254,-0.19077862392554557,-0.11197170976677784,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-20,2376.7693,2440.836,2356.3585,2417.1406,13847836.22,19790810.562,tushare.index_daily,2787.371980658335,2826.703636527112,-0.04009845412078794,-0.16694725849053482,-0.10480210266792567,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-21,2414.3891,2424.9218,2308.6639,2311.2882,14120164.67,20283300.669,tushare.index_daily,2771.762676374455,2818.184373113441,-0.045512775714263265,-0.20082585092789806,-0.10630519887701295,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-22,2297.7708,2361.6569,2273.5974,2349.6299,11132109.5,15506277.603,tushare.index_daily,2757.922257476932,2810.439671078508,-0.04991900852086739,-0.13168850216620576,-0.07580942117994016,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-25,2372.5501,2384.3489,2327.5093,2329.8914,9950188.72,14013050.743,tushare.index_daily,2743.8884588711308,2802.4967244491113,-0.05355073932437138,-0.17483781177045665,-0.08232580125276656,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-26,2295.2547,2415.3021,2284.2328,2408.5215,13488666.72,19780757.722,tushare.index_daily,2732.892820875356,2795.9847372681343,-0.0559742714039968,-0.1851852265335694,-0.09765689753648166,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-27,2411.7089,2435.7306,2379.663,2390.0242,11467680.09,17212617.748,tushare.index_daily,2721.651226748295,2789.274645743041,-0.05850443606115141,-0.18316149936673443,-0.09978709066544211,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-28,2384.9975,2428.3304,2365.1275,2367.3181,10326511.02,15026511.267,tushare.index_daily,2710.033747182777,2782.3001573836523,-0.06028238855231727,-0.19420750830974598,-0.12083160826551309,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2018-06-29,2376.3134,2492.5616,2376.1318,2492.3656,15205047.41,23261571.963,tushare.index_daily,2702.897086619407,2777.507850650038,-0.06079528279882418,-0.17874072960818588,-0.09940064861395193,False,False,False,False,False
