version,period,datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions,cash_ratio,max_single_stock_weight,max_industry_weight_observed,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
no_model_gate,WF1,2019-03-13,794033.477382803,211647.99783229828,1005681.4752151013,1012158.395660305,-0.006399117443449565,14.917500257492065,0.02947661220111757,7,0.7895476817975297,0.031599468707855405,0.061852586559337536,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-14,795008.6740663052,208351.00090503693,1003359.6749713421,1005681.4752151013,-0.0023086835155858854,57.80349960327148,0.05696336357340763,7,0.7923466468681952,0.032099157163035026,0.06259669477702116,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-15,795008.6740663052,212272.00071811676,1007280.6747844219,1003359.6749713421,0.003907870637906319,0.0,0.0,7,0.7892623118540945,0.031992076950353165,0.06396628305219244,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-18,713546.9633716583,297959.00189876556,1011505.9652704239,1007280.6747844219,0.004194749876350379,40.71050009727478,0.08083248515809685,10,0.7054303067613577,0.03344023712542806,0.08928864964715548,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-19,565829.1450394153,446849.99907016754,1012679.1441095829,1011505.9652704239,0.001159833831375634,73.82199816703796,0.14596453348112842,15,0.5587447399609787,0.03350024480546574,0.09564134688210257,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-20,506039.2645718813,500365.9948825836,1006405.2594544649,1012679.1441095829,-0.006195333133511283,29.880000233650208,0.05901178158442822,17,0.5028185811014009,0.033485515441223294,0.15375316982697929,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-21,475991.2479363918,534513.9996767044,1010505.2476130961,1006405.2594544649,0.0040738938117768075,15.016500067710878,0.02984185530956141,18,0.47104282640859685,0.03317647255936505,0.15564491137541223,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-22,415982.2592512369,594989.0035390854,1010971.2627903223,1010505.2476130961,0.00046117046727567335,29.989499592781065,0.05935545542909144,20,0.41146793639129636,0.0347685461919326,0.18997671679299136,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-25,444388.58696630003,564615.9988880157,1009004.5858543158,1010971.2627903223,-0.0019453341636818111,42.67350182533264,0.028140266953155538,19,0.44042276239016287,0.037752057742620575,0.19177217038452757,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-26,442047.4339069128,546031.0049295425,988078.4388364553,1009004.5858543158,-0.020739397333999654,55.15299835205078,0.055793600120164974,19,0.447380912822529,0.035627737847697453,0.18693252803950142,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-27,612804.9139410497,378405.003452301,991209.9173933507,988078.4388364553,0.003169261096905407,256.5210015535355,0.17307735328894894,13,0.6182392883563783,0.03594697607279389,0.1882295543810641,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-28,541160.1101891042,453267.0028924942,994427.1130815984,991209.9173933507,0.0032457258869120764,35.80449962615967,0.07224403024601911,16,0.5441928353221589,0.03464708459060519,0.2000810305398616,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-03-29,618283.2518186094,389283.9986085892,1007567.2504271986,994427.1130815984,0.013213776226274287,115.85850019454956,0.07767185660329216,13,0.6136396866377539,0.03530781577160966,0.20476449309467284,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-01,497294.7883224012,524421.0003614426,1021715.7886838438,1007567.2504271986,0.014042276831294664,60.46399974822998,0.12001977976674776,17,0.48672516743918337,0.03599337555773738,0.21063489572361174,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-02,472098.22010481375,542186.9991779327,1014285.2192827465,1021715.7886838438,-0.0072726383240775405,72.5680020570755,0.08332062899263176,18,0.46544917655278345,0.03573945406168321,0.20931784857795802,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-03,472098.22010481375,544553.0005216599,1016651.2206264737,1014285.2192827465,0.002332678519558984,0.0,0.0,18,0.4643659600525544,0.03641858712000214,0.2103218862076363,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-04,472098.22010481375,547801.0012149811,1019899.2213197949,1016651.2206264737,0.003194803318408157,0.0,0.0,18,0.46288712672404797,0.036008458662645584,0.20916380017173986,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-08,472098.22010481375,539732.9999446869,1011831.2200495007,1019899.2213197949,-0.00791058675371259,0.0,0.0,18,0.4665780327293299,0.03545551890751033,0.20420302922294561,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-09,530801.2871514321,482782.0023536682,1013583.2895051003,1011831.2200495007,0.0017315827194124278,146.9309983491898,0.11613201589189678,16,0.5236878830259771,0.03524624002244149,0.1770037097436319,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-10,470222.0151551247,549066.9979333878,1019289.0130885125,1013583.2895051003,0.00562925971895023,30.274498748779298,0.05973756485973905,18,0.4613235393662502,0.035539477972033946,0.17555864668495838,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-11,446204.0131627083,559250.9973287582,1005455.0104914666,1019289.0130885125,-0.013572208097414773,12.002999496459962,0.023551709755195115,19,0.4437831713072907,0.0347355180521709,0.17273273987582285,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-12,566116.8728599667,444852.00023651123,1010968.8730964779,1005455.0104914666,0.005483947613246443,180.13949879407886,0.11944144486121867,15,0.5599745827248052,0.03709313016249644,0.13947214851120332,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-15,538544.0941080212,468561.99493408203,1007106.0890421033,1010968.8730964779,-0.0038208733791609273,13.779499626159668,0.02725998790438462,16,0.5347441545311784,0.03631196270090375,0.14012128472798413,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-16,563802.1496357083,462249.9975204468,1026052.1471561551,1007106.0890421033,0.01881237569725358,37.94399929046631,0.025117512248424116,15,0.5494868376800961,0.03666480304127631,0.14649937638672694,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-17,447620.08517781494,588216.9941902161,1035837.079368031,1026052.1471561551,0.009536486268262534,58.06200122833252,0.11317553671956997,19,0.4321336763218691,0.03993871305591716,0.1494984115974338,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-18,447620.08517781494,582679.9942970276,1030300.0794748425,1035837.079368031,-0.005345435110863828,0.0,0.0,19,0.4344560328540135,0.036600986290997804,0.1484606310016559,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-19,447620.08517781494,586708.0020904541,1034328.087268269,1030300.0794748425,0.003909548173071764,0.0,0.0,19,0.43276412067665115,0.03676299673519845,0.14760403688875778,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-22,484314.96017781494,543263.0058288574,1027577.9660066724,1034328.087268269,-0.006526092972515385,55.125,0.03553031233741245,18,0.47131699608151206,0.03632327861990872,0.14804424322738632,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-23,595494.9387046217,431175.00228881836,1026669.9409934401,1027577.9660066724,-0.0008836555894254916,167.02049853801728,0.1083586868430593,14,0.5800256878353729,0.037183324085119096,0.14815959655935232,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-24,595494.9387046217,432025.99420547485,1027520.9329100966,1026669.9409934401,0.0008288855869618139,0.0,0.0,14,0.5795453110800273,0.03778511764472733,0.14821985166947405,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-25,566671.5339985251,449375.0009536743,1016046.5349521994,1027520.9329100966,-0.011167069779687955,14.404500102996826,0.02803738520869074,15,0.5577220279828862,0.03806420211786019,0.17263185729529404,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-26,653170.5890663505,362504.0030479431,1015674.5921142936,1016046.5349521994,-0.00036606870365774036,129.94349784851073,0.08526085723991898,12,0.6430904092093793,0.036822817451318914,0.13825589697374557,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-29,602744.3883526206,413445.0044631958,1016189.3928158164,1015674.5921142936,0.0005068559413810014,25.200500106811525,0.04962317715234471,14,0.5931417830316476,0.03697637428423583,0.1364597993306785,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-04-30,631111.7732002616,384413.0039215088,1015524.7771217704,1016189.3928158164,-0.0006540273877533309,42.614999771118164,0.027957386731511966,13,0.6214636879554793,0.036877484133604976,0.1374245146498938,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-06,660811.1582058311,324421.99687957764,985233.1550854087,1015524.7771217704,-0.029828540591806285,44.616001510620116,0.02928929128778264,12,0.6707155101256678,0.034205100266514486,0.12749367616201812,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-07,891215.0362530113,95516.00227355957,986731.0385265709,985233.1550854087,0.001520333977222288,346.12500457763673,0.23420852400339123,3,0.9031995563692937,0.03497609675499111,0.03497609675499111,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-08,891215.0362530113,94593.9998626709,985809.0361156822,986731.0385265709,-0.0009344009409751886,0.0,0.0,3,0.904044296210356,0.034193235148181296,0.034193235148181296,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-09,891215.0362530113,90185.99891662598,981401.0351696373,985809.0361156822,-0.00447145520537473,0.0,0.0,3,0.9081048463526054,0.033429759096835,0.033429759096835,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-10,952320.2401131034,30527.000427246094,982847.2405403495,981401.0351696373,0.0014736130479648946,91.79549903869629,0.062356770745154985,1,0.9689402389628088,0.03105976103719126,0.03105976103719126,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-13,952320.2401131034,30555.001068115234,982875.2411812186,982847.2405403495,2.8489311170831755e-05,0.0,0.0,1,0.9689126353092441,0.031087364690755927,0.031087364690755927,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-14,952320.2401131034,30008.999252319336,982329.2393654227,982875.2411812186,-0.0005555148740339355,0.0,0.0,1,0.9694511798593057,0.030548820140694297,0.030548820140694297,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-15,952320.2401131034,31143.001174926758,983463.2412880302,982329.2393654227,0.001154401067548383,0.0,0.0,1,0.9683333348238424,0.03166666517615761,0.03166666517615761,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-16,952320.2401131034,30604.000854492188,982924.2409675956,983463.2412880302,-0.0005480635145332924,0.0,0.0,1,0.968864334015849,0.03113566598415098,0.03113566598415098,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-17,952320.2401131034,29882.99903869629,982203.2391517997,982924.2409675956,-0.0007335273521040797,0.0,0.0,1,0.9695755441974491,0.030424455802550928,0.030424455802550928,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-20,952320.2401131034,28685.99967956543,981006.2397926688,982203.2391517997,-0.0012186880590666638,0.0,0.0,1,0.9707585961067606,0.029241403893239336,0.029241403893239336,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-21,980970.2017862678,0.0,980970.2017862678,981006.2397926688,-3.673575655205319e-05,43.03950176239014,0.029248540948109455,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-22,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-23,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-24,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-27,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-28,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-29,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-30,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-05-31,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-03,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-04,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-05,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-06,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-10,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-11,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
no_model_gate,WF1,2019-06-12,980970.2017862678,0.0,980970.2017862678,980970.2017862678,0.0,0.0,0.0,0,1.0,0.0,0.0,WF1,,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
