version,fold,calendar_year,dimension,group_value,trades,stop_loss_count,time_stop_count,stop_time_ratio,net_pnl_sum,return_contribution,avg_cost_after_return
no_model_gate,WF2,2020,market_trend,market_trend_on,99,28,31,0.5959595959595959,-13619.494010365019,-0.013619494010365019,0.0048913432680578565
no_model_gate,WF2,2020,pullback_money,not_pullback,21,1,14,0.7142857142857143,11684.0030888319,0.0116840030888319,0.04448184582697067
no_model_gate,WF2,2020,pullback_money,pullback_money_other,16,6,3,0.5625,5384.368688857559,0.005384368688857559,0.0115323728836126
no_model_gate,WF2,2020,pullback_money,pullback_money_weak,62,21,14,0.5645161290322581,-30687.865788054478,-0.030687865788054478,-0.010232157176878353
no_model_gate,WF2,2020,pullback_top10_20,False,53,10,20,0.5660377358490566,10873.259869933127,0.010873259869933127,0.019796743515704256
no_model_gate,WF2,2020,pullback_top10_20,True,46,18,11,0.6304347826086957,-24492.75388029815,-0.02449275388029815,-0.01228227006075212
no_model_gate,WF2,2020,width,width_neutral,12,4,3,0.5833333333333334,-8422.698709106446,-0.008422698709106446,-0.023549054188706436
no_model_gate,WF2,2020,width,width_strong,87,24,28,0.5977011494252874,-5196.795301258566,-0.0051967953012585655,0.008814156710370172
no_model_gate,WF2,2021,entry_type,breakout,3,0,1,0.3333333333333333,-6664.9170796394355,-0.006664917079639436,-0.0780180777760086
no_model_gate,WF2,2021,entry_type,pullback,19,8,8,0.8421052631578947,-16901.673589468002,-0.016901673589468,-0.03089453337021404
no_model_gate,WF2,2021,exit_reason,ema60_exit,1,0,0,0.0,-4024.5916465759283,-0.004024591646575928,-0.13741136438188878
no_model_gate,WF2,2021,exit_reason,stop_loss,8,8,0,1.0,-17351.693251395223,-0.017351693251395222,-0.08081475299961327
no_model_gate,WF2,2021,exit_reason,time_stop,9,0,9,1.0,-8115.656933617591,-0.00811565693361759,-0.03132665791148626
no_model_gate,WF2,2021,exit_reason,trailing_stop,4,0,0,0.0,5925.351162481305,0.005925351162481305,0.06120473555501969
no_model_gate,WF2,2021,industry_sync,industry_sync_on,22,8,9,0.7727272727272727,-23566.59066910744,-0.02356659066910744,-0.03732047124373147
no_model_gate,WF2,2021,market_trend,market_trend_on,22,8,9,0.7727272727272727,-23566.59066910744,-0.02356659066910744,-0.03732047124373147
no_model_gate,WF2,2021,pullback_money,not_pullback,3,0,1,0.3333333333333333,-6664.9170796394355,-0.006664917079639436,-0.0780180777760086
no_model_gate,WF2,2021,pullback_money,pullback_money_weak,19,8,8,0.8421052631578947,-16901.673589468002,-0.016901673589468,-0.03089453337021404
no_model_gate,WF2,2021,pullback_top10_20,False,10,3,4,0.7,-16288.67811880112,-0.01628867811880112,-0.05948417567360119
no_model_gate,WF2,2021,pullback_top10_20,True,12,5,5,0.8333333333333334,-7277.912550306319,-0.007277912550306319,-0.018850717552173372
no_model_gate,WF2,2021,width,width_neutral,5,4,0,0.8,-7538.548967075349,-0.007538548967075349,-0.06100793125737587
no_model_gate,WF2,2021,width,width_strong,17,4,9,0.7647058823529411,-16028.04170203209,-0.01602804170203209,-0.03035357123971841
no_model_gate,WF3,2021,entry_type,breakout,4,0,2,0.5,-8898.627422380448,-0.00889862742238045,-0.08290162913146337
no_model_gate,WF3,2021,entry_type,pullback,24,10,8,0.75,-21630.984372520452,-0.02163098437252045,-0.031490385272599085
no_model_gate,WF3,2021,exit_reason,ema60_exit,2,0,0,0.0,-6346.561485958102,-0.006346561485958102,-0.1091576354188125
no_model_gate,WF3,2021,exit_reason,stop_loss,10,10,0,1.0,-21417.429965019233,-0.021417429965019233,-0.0784310389155349
no_model_gate,WF3,2021,exit_reason,time_stop,10,0,10,1.0,-10377.468251562115,-0.010377468251562116,-0.0379492204401204
no_model_gate,WF3,2021,exit_reason,trailing_stop,6,0,0,0.0,7611.847907638548,0.007611847907638548,0.0491236835543244
no_model_gate,WF3,2021,industry_sync,industry_sync_on,28,10,10,0.7142857142857143,-30529.611794900906,-0.030529611794900907,-0.03883484868100827
no_model_gate,WF3,2021,market_trend,market_trend_on,28,10,10,0.7142857142857143,-30529.611794900906,-0.030529611794900907,-0.03883484868100827
no_model_gate,WF3,2021,pullback_money,not_pullback,4,0,2,0.5,-8898.627422380448,-0.00889862742238045,-0.08290162913146337
no_model_gate,WF3,2021,pullback_money,pullback_money_other,1,1,0,1.0,-2364.351420497895,-0.002364351420497895,-0.08174795121886866
no_model_gate,WF3,2021,pullback_money,pullback_money_weak,23,9,8,0.7391304347826086,-19266.632952022555,-0.019266632952022557,-0.0293052737097178
no_model_gate,WF3,2021,pullback_top10_20,False,15,4,5,0.6,-21823.697201871877,-0.021823697201871876,-0.053674849233505136
no_model_gate,WF3,2021,pullback_top10_20,True,13,6,5,0.8461538461538461,-8705.914593029023,-0.008705914593029024,-0.021711771120434955
no_model_gate,WF3,2021,width,width_neutral,9,6,1,0.7777777777777778,-16008.889952373509,-0.01600888995237351,-0.06903202345543176
no_model_gate,WF3,2021,width,width_strong,19,4,9,0.6842105263157895,-14520.72184252739,-0.01452072184252739,-0.024530923787860294
no_model_gate,WF3,2022,entry_type,breakout,7,0,6,0.8571428571428571,-9846.616822600368,-0.009846616822600369,-0.05447768261838106
no_model_gate,WF3,2022,entry_type,pullback,11,6,2,0.7272727272727273,-8400.991860866543,-0.008400991860866543,-0.029966872817821847
no_model_gate,WF3,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
no_model_gate,WF3,2022,exit_reason,end_of_backtest,1,0,0,0.0,1000.3197540283196,0.0010003197540283195,0.036964648162366574
no_model_gate,WF3,2022,exit_reason,stop_loss,6,6,0,1.0,-9248.873442649838,-0.009248873442649838,-0.0570813255075559
no_model_gate,WF3,2022,exit_reason,time_stop,8,0,8,1.0,-8062.324266505244,-0.008062324266505244,-0.04101291430453903
no_model_gate,WF3,2022,exit_reason,trailing_stop,2,0,0,0.0,860.1616576194763,0.0008601616576194763,0.011234254298601948
no_model_gate,WF3,2022,industry_sync,industry_sync_on,18,6,8,0.7777777777777778,-18247.608683466915,-0.018247608683466914,-0.039498854406928206
no_model_gate,WF3,2022,market_trend,market_trend_on,18,6,8,0.7777777777777778,-18247.608683466915,-0.018247608683466914,-0.039498854406928206
no_model_gate,WF3,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-9846.616822600368,-0.009846616822600369,-0.05447768261838106
no_model_gate,WF3,2022,pullback_money,pullback_money_other,1,0,0,0.0,1000.3197540283196,0.0010003197540283195,0.036964648162366574
no_model_gate,WF3,2022,pullback_money,pullback_money_weak,10,6,2,0.8,-9401.311614894863,-0.009401311614894863,-0.03666002491584069
no_model_gate,WF3,2022,pullback_top10_20,False,11,2,6,0.7272727272727273,-12392.669071888922,-0.012392669071888922,-0.04364513357154152
no_model_gate,WF3,2022,pullback_top10_20,True,7,4,2,0.8571428571428571,-5854.939611577987,-0.005854939611577987,-0.03298327286253586
no_model_gate,WF3,2022,width,width_neutral,9,4,3,0.7777777777777778,-9771.73762617111,-0.00977173762617111,-0.03963219872585936
no_model_gate,WF3,2022,width,width_strong,9,2,5,0.7777777777777778,-8475.871057295799,-0.0084758710572958,-0.039365510087997053
no_model_gate,WF4,2022,entry_type,breakout,7,0,6,0.8571428571428571,-10015.22785887718,-0.010015227858877181,-0.05447768261838103
no_model_gate,WF4,2022,entry_type,pullback,11,6,2,0.7272727272727273,-9490.541456818577,-0.009490541456818578,-0.032516149988184785
no_model_gate,WF4,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
no_model_gate,WF4,2022,exit_reason,stop_loss,6,6,0,1.0,-9668.510436844826,-0.009668510436844826,-0.05708132550755593
no_model_gate,WF4,2022,exit_reason,time_stop,8,0,8,1.0,-8230.935302782056,-0.008230935302782056,-0.04101291430453901
no_model_gate,WF4,2022,exit_reason,trailing_stop,3,0,0,0.0,1190.5688098907492,0.0011905688098907492,0.010463702628526089
no_model_gate,WF4,2022,industry_sync,industry_sync_on,18,6,8,0.7777777777777778,-19505.769315695758,-0.019505769315695757,-0.041056746011038876
no_model_gate,WF4,2022,market_trend,market_trend_on,18,6,8,0.7777777777777778,-19505.769315695758,-0.019505769315695757,-0.041056746011038876
no_model_gate,WF4,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-10015.22785887718,-0.010015227858877181,-0.05447768261838103
no_model_gate,WF4,2022,pullback_money,pullback_money_other,1,0,0,0.0,241.4591445922866,0.0002414591445922866,0.008922599288374333
no_model_gate,WF4,2022,pullback_money,pullback_money_weak,10,6,2,0.8,-9732.000601410864,-0.009732000601410863,-0.0366600249158407
no_model_gate,WF4,2022,pullback_top10_20,False,11,2,6,0.7272727272727273,-13463.569253802296,-0.013463569253802295,-0.04619441074190444
no_model_gate,WF4,2022,pullback_top10_20,True,7,4,2,0.8571428571428571,-6042.2000618934635,-0.006042200061893464,-0.03298327286253586
no_model_gate,WF4,2022,width,width_neutral,9,4,3,0.7777777777777778,-11005.302229809759,-0.011005302229809758,-0.04274798193408072
no_model_gate,WF4,2022,width,width_strong,9,2,5,0.7777777777777778,-8500.467085885997,-0.008500467085885997,-0.03936551008799703
no_model_gate,WF4,2023,entry_type,breakout,7,0,5,0.7142857142857143,19582.136678886414,0.019582136678886416,0.09866975970766109
no_model_gate,WF4,2023,entry_type,pullback,25,13,7,0.8,-18619.5137595892,-0.0186195137595892,-0.027458827500942463
no_model_gate,WF4,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
no_model_gate,WF4,2023,exit_reason,stop_loss,13,13,0,1.0,-20902.031663918497,-0.020902031663918498,-0.05788394613397182
no_model_gate,WF4,2023,exit_reason,time_stop,12,0,12,1.0,-5284.088400959966,-0.005284088400959966,-0.015888659719303897
no_model_gate,WF4,2023,exit_reason,trailing_stop,6,0,0,0.0,25139.66551988124,0.02513966551988124,0.14498048970075095
no_model_gate,WF4,2023,industry_sync,industry_sync_on,32,13,12,0.78125,962.6229192972137,0.0009626229192972137,0.00013180095093956196
no_model_gate,WF4,2023,market_trend,market_trend_on,32,13,12,0.78125,962.6229192972137,0.0009626229192972137,0.00013180095093956196
no_model_gate,WF4,2023,pullback_money,not_pullback,7,0,5,0.7142857142857143,19582.136678886414,0.019582136678886416,0.09866975970766109
no_model_gate,WF4,2023,pullback_money,pullback_money_other,2,2,0,1.0,-1409.0423874855042,-0.001409042387485504,-0.024495576057670485
no_model_gate,WF4,2023,pullback_money,pullback_money_weak,23,11,7,0.782608695652174,-17210.471372103697,-0.017210471372103697,-0.027716501539487855
no_model_gate,WF4,2023,pullback_top10_20,False,15,5,7,0.8,9547.253695154195,0.009547253695154195,0.02195406094058096
no_model_gate,WF4,2023,pullback_top10_20,True,17,8,5,0.7647058823529411,-8584.63077585698,-0.00858463077585698,-0.019123134334038144
no_model_gate,WF4,2023,width,width_neutral,5,2,3,1.0,-7348.14193446636,-0.00734814193446636,-0.050605744596144996
no_model_gate,WF4,2023,width,width_strong,27,11,9,0.7407407407407407,8310.764853763574,0.008310764853763574,0.00952764271891819
no_model_gate,WF5,2023,entry_type,breakout,7,0,5,0.7142857142857143,20386.28771696091,0.02038628771696091,0.09866975970766109
no_model_gate,WF5,2023,entry_type,pullback,25,13,7,0.8,-19336.418393158914,-0.019336418393158913,-0.027458827500942452
no_model_gate,WF5,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
no_model_gate,WF5,2023,exit_reason,stop_loss,13,13,0,1.0,-21539.898123931885,-0.021539898123931884,-0.057883946133971825
no_model_gate,WF5,2023,exit_reason,time_stop,12,0,12,1.0,-5473.165517282483,-0.005473165517282483,-0.015888659719303897
no_model_gate,WF5,2023,exit_reason,trailing_stop,6,0,0,0.0,26053.85550072193,0.02605385550072193,0.14498048970075098
no_model_gate,WF5,2023,industry_sync,industry_sync_on,32,13,12,0.78125,1049.8693238019941,0.001049869323801994,0.00013180095093957237
no_model_gate,WF5,2023,market_trend,market_trend_on,32,13,12,0.78125,1049.8693238019941,0.001049869323801994,0.00013180095093957237
no_model_gate,WF5,2023,pullback_money,not_pullback,7,0,5,0.7142857142857143,20386.28771696091,0.02038628771696091,0.09866975970766109
no_model_gate,WF5,2023,pullback_money,pullback_money_other,2,2,0,1.0,-1448.1924485206605,-0.0014481924485206606,-0.024495576057670485
no_model_gate,WF5,2023,pullback_money,pullback_money_weak,23,11,7,0.782608695652174,-17888.225944638252,-0.017888225944638254,-0.027716501539487844
no_model_gate,WF5,2023,pullback_top10_20,False,15,5,7,0.8,10199.834061527257,0.010199834061527257,0.021954060940580958
no_model_gate,WF5,2023,pullback_top10_20,True,17,8,5,0.7647058823529411,-9149.964737725262,-0.009149964737725263,-0.01912313433403813
no_model_gate,WF5,2023,width,width_neutral,5,2,3,1.0,-7348.14193446636,-0.00734814193446636,-0.050605744596144996
no_model_gate,WF5,2023,width,width_strong,27,11,9,0.7407407407407407,8398.011258268354,0.008398011258268355,0.009527642718918193
no_model_gate,WF5,2024,entry_type,breakout,17,0,11,0.6470588235294118,-10014.64292008877,-0.01001464292008877,-0.029191996885177814
no_model_gate,WF5,2024,entry_type,pullback,118,25,35,0.5084745762711864,-17394.232963109025,-0.017394232963109026,-0.0049603050568955386
no_model_gate,WF5,2024,exit_reason,ema60_exit,4,0,0,0.0,568.2598573207811,0.0005682598573207811,0.006518801323944506
no_model_gate,WF5,2024,exit_reason,end_of_backtest,20,0,0,0.0,18239.18618891239,0.01823918618891239,0.03421872430893158
no_model_gate,WF5,2024,exit_reason,stop_loss,25,25,0,1.0,-37554.24406838418,-0.03755424406838418,-0.052517500904845915
no_model_gate,WF5,2024,exit_reason,time_stop,46,0,46,1.0,-39790.62603614331,-0.039790626036143306,-0.034855649826542524
no_model_gate,WF5,2024,exit_reason,trailing_stop,40,0,0,0.0,31128.548175096515,0.031128548175096516,0.028106694485149953
no_model_gate,WF5,2024,industry_sync,industry_sync_on,135,25,46,0.5259259259259259,-27408.875883197794,-0.027408875883197795,-0.008011703287123677
no_model_gate,WF5,2024,market_trend,market_trend_on,135,25,46,0.5259259259259259,-27408.875883197794,-0.027408875883197795,-0.008011703287123677
no_model_gate,WF5,2024,pullback_money,not_pullback,17,0,11,0.6470588235294118,-10014.64292008877,-0.01001464292008877,-0.029191996885177814
no_model_gate,WF5,2024,pullback_money,pullback_money_other,21,5,8,0.6190476190476191,-2795.7553185462934,-0.0027957553185462935,-0.0031868431512815792
no_model_gate,WF5,2024,pullback_money,pullback_money_weak,97,20,27,0.4845360824742268,-14598.47764456273,-0.01459847764456273,-0.005344250417904746
no_model_gate,WF5,2024,pullback_top10_20,False,61,8,21,0.47540983606557374,-4311.75790345669,-0.00431175790345669,-0.004118730374966568
no_model_gate,WF5,2024,pullback_top10_20,True,74,17,25,0.5675675675675675,-23097.117979741102,-0.0230971179797411,-0.011220775552550483
no_model_gate,WF5,2024,width,width_neutral,6,1,1,0.3333333333333333,-1305.0913717269896,-0.0013050913717269897,-0.007398708908917321
no_model_gate,WF5,2024,width,width_strong,129,24,45,0.5348837209302325,-26103.784511470803,-0.026103784511470805,-0.008040214653551881
rule_pullback_hard_gate,WF1,2019,entry_type,breakout,22,0,17,0.7727272727272727,-16808.711969900127,-0.016808711969900126,-0.028832690903569224
rule_pullback_hard_gate,WF1,2019,entry_type,pullback,9,2,1,0.3333333333333333,-6162.423278188706,-0.006162423278188706,-0.023954281728677553
rule_pullback_hard_gate,WF1,2019,exit_reason,ema60_exit,1,0,0,0.0,-4315.63441467285,-0.0043156344146728495,-0.14865859301116746
rule_pullback_hard_gate,WF1,2019,exit_reason,stop_loss,2,2,0,1.0,-5315.832467508318,-0.005315832467508318,-0.09301302437208428
rule_pullback_hard_gate,WF1,2019,exit_reason,time_stop,18,0,18,1.0,-21843.844041991226,-0.021843844041991224,-0.04451169571482481
rule_pullback_hard_gate,WF1,2019,exit_reason,trailing_stop,10,0,0,0.0,8504.175676083563,0.008504175676083563,0.02859874291855618
rule_pullback_hard_gate,WF1,2019,industry_sync,industry_sync_on,31,2,18,0.6451612903225806,-22971.13524808883,-0.02297113524808883,-0.02741637856247164
rule_pullback_hard_gate,WF1,2019,market_trend,market_trend_on,31,2,18,0.6451612903225806,-22971.13524808883,-0.02297113524808883,-0.02741637856247164
rule_pullback_hard_gate,WF1,2019,pullback_money,not_pullback,22,0,17,0.7727272727272727,-16808.711969900127,-0.016808711969900126,-0.028832690903569224
rule_pullback_hard_gate,WF1,2019,pullback_money,pullback_money_other,9,2,1,0.3333333333333333,-6162.423278188706,-0.006162423278188706,-0.023954281728677553
rule_pullback_hard_gate,WF1,2019,pullback_top10_20,False,31,2,18,0.6451612903225806,-22971.13524808883,-0.02297113524808883,-0.02741637856247164
rule_pullback_hard_gate,WF1,2019,width,width_neutral,7,1,4,0.7142857142857143,-5752.793366050722,-0.005752793366050723,-0.029999791823067907
rule_pullback_hard_gate,WF1,2019,width,width_strong,24,1,14,0.625,-17218.341882038112,-0.01721834188203811,-0.026662883028131062
rule_pullback_hard_gate,WF1,2020,entry_type,breakout,24,1,17,0.75,7635.744514751432,0.0076357445147514314,0.03071427279320421
rule_pullback_hard_gate,WF1,2020,entry_type,pullback,11,3,2,0.45454545454545453,6827.253263330459,0.006827253263330459,0.0210725904353863
rule_pullback_hard_gate,WF1,2020,exit_reason,end_of_backtest,1,0,0,0.0,8337.412255859375,0.008337412255859376,0.5373514015121791
rule_pullback_hard_gate,WF1,2020,exit_reason,stop_loss,4,4,0,1.0,-15194.738542079927,-0.015194738542079927,-0.12903291621762616
rule_pullback_hard_gate,WF1,2020,exit_reason,time_stop,19,0,19,1.0,-27140.379541444774,-0.027140379541444774,-0.052454125717193406
rule_pullback_hard_gate,WF1,2020,exit_reason,trailing_stop,11,0,0,0.0,48460.70360574722,0.048460703605747224,0.17675906307374098
rule_pullback_hard_gate,WF1,2020,industry_sync,industry_sync_on,35,4,19,0.6571428571428571,14462.997778081892,0.014462997778081892,0.027684029766461442
rule_pullback_hard_gate,WF1,2020,market_trend,market_trend_on,35,4,19,0.6571428571428571,14462.997778081892,0.014462997778081892,0.027684029766461442
rule_pullback_hard_gate,WF1,2020,pullback_money,not_pullback,24,1,17,0.75,7635.744514751432,0.0076357445147514314,0.03071427279320421
rule_pullback_hard_gate,WF1,2020,pullback_money,pullback_money_other,11,3,2,0.45454545454545453,6827.253263330459,0.006827253263330459,0.0210725904353863
rule_pullback_hard_gate,WF1,2020,pullback_top10_20,False,35,4,19,0.6571428571428571,14462.997778081892,0.014462997778081892,0.027684029766461442
rule_pullback_hard_gate,WF1,2020,width,width_neutral,1,0,1,1.0,-957.0502685546868,-0.0009570502685546868,-0.04732225118490779
rule_pullback_hard_gate,WF1,2020,width,width_strong,34,4,18,0.6470588235294118,15420.04804663658,0.01542004804663658,0.029890096853266417
rule_pullback_hard_gate,WF2,2020,entry_type,breakout,25,1,17,0.72,19352.908057522767,0.019352908057522766,0.03882908361295485
rule_pullback_hard_gate,WF2,2020,entry_type,pullback,11,3,2,0.45454545454545453,7103.52970619202,0.00710352970619202,0.021072590435386312
rule_pullback_hard_gate,WF2,2020,exit_reason,stop_loss,4,4,0,1.0,-15500.09101731777,-0.015500091017317771,-0.1290329162176262
rule_pullback_hard_gate,WF2,2020,exit_reason,time_stop,19,0,19,1.0,-27380.203942441934,-0.027380203942441936,-0.052454125717193406
rule_pullback_hard_gate,WF2,2020,exit_reason,trailing_stop,13,0,0,0.0,69336.7327234745,0.0693367327234745,0.20886812604694616
rule_pullback_hard_gate,WF2,2020,industry_sync,industry_sync_on,36,4,19,0.6388888888888888,26456.437763714788,0.02645643776371479,0.033403488475364465
rule_pullback_hard_gate,WF2,2020,market_trend,market_trend_on,36,4,19,0.6388888888888888,26456.437763714788,0.02645643776371479,0.033403488475364465
rule_pullback_hard_gate,WF2,2020,pullback_money,not_pullback,25,1,17,0.72,19352.908057522767,0.019352908057522766,0.03882908361295485
rule_pullback_hard_gate,WF2,2020,pullback_money,pullback_money_other,11,3,2,0.45454545454545453,7103.52970619202,0.00710352970619202,0.021072590435386312
rule_pullback_hard_gate,WF2,2020,pullback_top10_20,False,36,4,19,0.6388888888888888,26456.437763714788,0.02645643776371479,0.033403488475364465
rule_pullback_hard_gate,WF2,2020,width,width_neutral,2,0,1,0.5,5541.9144264221195,0.005541914426422119,0.082512735214294
rule_pullback_hard_gate,WF2,2020,width,width_strong,34,4,18,0.6470588235294118,20914.523337292667,0.020914523337292667,0.03051470925542743
rule_pullback_hard_gate,WF2,2021,entry_type,breakout,4,0,1,0.25,-5732.985303497317,-0.005732985303497317,-0.047487432315277064
rule_pullback_hard_gate,WF2,2021,exit_reason,ema60_exit,2,0,0,0.0,-2991.059439086916,-0.002991059439086916,-0.04665343015748563
rule_pullback_hard_gate,WF2,2021,exit_reason,time_stop,1,0,1,1.0,-2232.6379257202148,-0.002232637925720215,-0.07450328013119806
rule_pullback_hard_gate,WF2,2021,exit_reason,trailing_stop,1,0,0,0.0,-509.28793869018557,-0.0005092879386901856,-0.022139588814938927
rule_pullback_hard_gate,WF2,2021,industry_sync,industry_sync_on,4,0,1,0.25,-5732.985303497317,-0.005732985303497317,-0.047487432315277064
rule_pullback_hard_gate,WF2,2021,market_trend,market_trend_on,4,0,1,0.25,-5732.985303497317,-0.005732985303497317,-0.047487432315277064
rule_pullback_hard_gate,WF2,2021,pullback_money,not_pullback,4,0,1,0.25,-5732.985303497317,-0.005732985303497317,-0.047487432315277064
rule_pullback_hard_gate,WF2,2021,pullback_top10_20,False,4,0,1,0.25,-5732.985303497317,-0.005732985303497317,-0.047487432315277064
rule_pullback_hard_gate,WF2,2021,width,width_neutral,1,0,0,0.0,1033.5322074890123,0.0010335322074890123,0.04410450406691752
rule_pullback_hard_gate,WF2,2021,width,width_strong,3,0,1,0.3333333333333333,-6766.5175109863285,-0.0067665175109863284,-0.0780180777760086
rule_pullback_hard_gate,WF3,2021,entry_type,breakout,5,0,2,0.4,-7920.142211055759,-0.00792014221105576,-0.05750040249178721
rule_pullback_hard_gate,WF3,2021,entry_type,pullback,1,1,0,1.0,-2364.351420497895,-0.002364351420497895,-0.08174795121886866
rule_pullback_hard_gate,WF3,2021,exit_reason,ema60_exit,2,0,0,0.0,-2991.059439086916,-0.002991059439086916,-0.04665343015748563
rule_pullback_hard_gate,WF3,2021,exit_reason,stop_loss,1,1,0,1.0,-2364.351420497895,-0.002364351420497895,-0.08174795121886866
rule_pullback_hard_gate,WF3,2021,exit_reason,time_stop,2,0,2,1.0,-4419.794833278656,-0.0044197948332786565,-0.0860277816645129
rule_pullback_hard_gate,WF3,2021,exit_reason,trailing_stop,1,0,0,0.0,-509.28793869018557,-0.0005092879386901856,-0.022139588814938927
rule_pullback_hard_gate,WF3,2021,industry_sync,industry_sync_on,6,1,2,0.5,-10284.493631553654,-0.010284493631553654,-0.06154166061296743
rule_pullback_hard_gate,WF3,2021,market_trend,market_trend_on,6,1,2,0.5,-10284.493631553654,-0.010284493631553654,-0.06154166061296743
rule_pullback_hard_gate,WF3,2021,pullback_money,not_pullback,5,0,2,0.4,-7920.142211055759,-0.00792014221105576,-0.05750040249178721
rule_pullback_hard_gate,WF3,2021,pullback_money,pullback_money_other,1,1,0,1.0,-2364.351420497895,-0.002364351420497895,-0.08174795121886866
rule_pullback_hard_gate,WF3,2021,pullback_top10_20,False,6,1,2,0.5,-10284.493631553654,-0.010284493631553654,-0.06154166061296743
rule_pullback_hard_gate,WF3,2021,width,width_neutral,3,1,1,0.6666666666666666,-3587.746055746081,-0.0035877460557460807,-0.045065243449926295
rule_pullback_hard_gate,WF3,2021,width,width_strong,3,0,1,0.3333333333333333,-6696.7475758075725,-0.006696747575807573,-0.0780180777760086
rule_pullback_hard_gate,WF3,2022,entry_type,breakout,7,0,6,0.8571428571428571,-9901.683822607994,-0.009901683822607995,-0.05447768261838105
rule_pullback_hard_gate,WF3,2022,entry_type,pullback,1,0,0,0.0,1000.3197540283196,0.0010003197540283195,0.036964648162366574
rule_pullback_hard_gate,WF3,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
rule_pullback_hard_gate,WF3,2022,exit_reason,end_of_backtest,1,0,0,0.0,1000.3197540283196,0.0010003197540283195,0.036964648162366574
rule_pullback_hard_gate,WF3,2022,exit_reason,time_stop,6,0,6,1.0,-7104.791436648369,-0.007104791436648369,-0.0469204182876728
rule_pullback_hard_gate,WF3,2022,industry_sync,industry_sync_on,8,0,6,0.75,-8901.364068579674,-0.008901364068579675,-0.0430473912707876
rule_pullback_hard_gate,WF3,2022,market_trend,market_trend_on,8,0,6,0.75,-8901.364068579674,-0.008901364068579675,-0.0430473912707876
rule_pullback_hard_gate,WF3,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-9901.683822607994,-0.009901683822607995,-0.05447768261838105
rule_pullback_hard_gate,WF3,2022,pullback_money,pullback_money_other,1,0,0,0.0,1000.3197540283196,0.0010003197540283195,0.036964648162366574
rule_pullback_hard_gate,WF3,2022,pullback_top10_20,False,8,0,6,0.75,-8901.364068579674,-0.008901364068579675,-0.0430473912707876
rule_pullback_hard_gate,WF3,2022,width,width_neutral,5,0,3,0.6,-3816.2774333000175,-0.0038162774333000177,-0.027620391447211328
rule_pullback_hard_gate,WF3,2022,width,width_strong,3,0,3,1.0,-5085.0866352796575,-0.005085086635279658,-0.06875905764341471
rule_pullback_hard_gate,WF4,2022,entry_type,breakout,7,0,6,0.8571428571428571,-10100.070305490492,-0.010100070305490491,-0.05447768261838103
rule_pullback_hard_gate,WF4,2022,entry_type,pullback,1,0,0,0.0,241.4591445922866,0.0002414591445922866,0.008922599288374333
rule_pullback_hard_gate,WF4,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
rule_pullback_hard_gate,WF4,2022,exit_reason,time_stop,6,0,6,1.0,-7303.177919530866,-0.0073031779195308665,-0.04692041828767279
rule_pullback_hard_gate,WF4,2022,exit_reason,trailing_stop,1,0,0,0.0,241.4591445922866,0.0002414591445922866,0.008922599288374333
rule_pullback_hard_gate,WF4,2022,industry_sync,industry_sync_on,8,0,6,0.75,-9858.611160898205,-0.009858611160898204,-0.046552647380036616
rule_pullback_hard_gate,WF4,2022,market_trend,market_trend_on,8,0,6,0.75,-9858.611160898205,-0.009858611160898204,-0.046552647380036616
rule_pullback_hard_gate,WF4,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-10100.070305490492,-0.010100070305490491,-0.05447768261838103
rule_pullback_hard_gate,WF4,2022,pullback_money,pullback_money_other,1,0,0,0.0,241.4591445922866,0.0002414591445922866,0.008922599288374333
rule_pullback_hard_gate,WF4,2022,pullback_top10_20,False,8,0,6,0.75,-9858.611160898205,-0.009858611160898204,-0.046552647380036616
rule_pullback_hard_gate,WF4,2022,width,width_neutral,5,0,3,0.6,-4659.980489349362,-0.004659980489349362,-0.03322880122200978
rule_pullback_hard_gate,WF4,2022,width,width_strong,3,0,3,1.0,-5198.630671548843,-0.005198630671548843,-0.06875905764341467
rule_pullback_hard_gate,WF4,2023,entry_type,breakout,8,0,6,0.75,19228.27753429413,0.01922827753429413,0.08481949578165557
rule_pullback_hard_gate,WF4,2023,entry_type,pullback,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
rule_pullback_hard_gate,WF4,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
rule_pullback_hard_gate,WF4,2023,exit_reason,stop_loss,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
