industry,task,fold_id,contract_id,feature_name,feature_family,feature_gain_share,feature_split_share,permutation_importance_delta,family_total_gain_share,top_feature_dominance_share,single_family_dominance_flag
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.01741330356402242,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0023222587395653254,0.0032948929159802307,,0.01741330356402242,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.015091044824457096,0.014827018121911038,,0.01741330356402242,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.07920238035769389,0.11314984709480122,,0.07920238035769389,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.09654844107562928,0.12538226299694188,,0.09654844107562928,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.1224075009226608,0.14831804281345565,,0.1224075009226608,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.33637151454539704,0.191131498470948,,0.514206422456616,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.07674062260716104,0.0856269113149847,,0.514206422456616,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.10109428530405783,0.12079510703363915,,0.514206422456616,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.11174291957835733,0.14067278287461774,,0.11174291957835733,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.05495543451702979,0.053516819571865444,,0.05495543451702979,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.020936901092013006,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0012376322339466442,0.0015290519877675841,,0.020936901092013006,0.33637151454539704,False
汽车,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.01969926885806636,0.019877675840978593,,0.020936901092013006,0.33637151454539704,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.003670679867964721,0.03111111111111111,,0.01326583415947117,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.009595154291506449,0.044444444444444446,,0.01326583415947117,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.006889678544726994,0.04888888888888889,,0.06760997044048672,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.060720291895759726,0.12444444444444444,,0.06760997044048672,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.0026254989642162363,0.017777777777777778,,0.0026254989642162363,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.12015446171637426,0.20444444444444446,,0.1420453852945559,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.059479924769461345,0.06222222222222222,,0.18402952997507305,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.017790604669364187,0.05333333333333334,,0.18402952997507305,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.07511474762817352,0.12444444444444444,,0.18402952997507305,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.0008399476132997813,0.0044444444444444444,,0.007162997364269839,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.006323049750970058,0.04,,0.007162997364269839,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.0,0.0,,0.007162997364269839,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.02189092357818165,0.06222222222222222,,0.1420453852945559,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.03164425290807401,0.06222222222222222,,0.18402952997507305,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.0,0.0,,0.0,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0,0.0,,0.0,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.583260783801927,0.12,,0.583260783801927,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0,0.583260783801927,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.011022982271509045,0.02313624678663239,,0.056127689835984484,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.04510470756447544,0.05912596401028278,,0.056127689835984484,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.06395881115214158,0.05912596401028278,,0.12170277648064345,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.05774396532850187,0.08997429305912596,,0.12170277648064345,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.006195897137818895,0.012853470437017995,,0.006195897137818895,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.1254695657144076,0.11311053984575835,,0.1849757687297586,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.08725852391180197,0.10796915167095116,,0.3456263281967548,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.07401389003845776,0.09511568123393316,,0.3456263281967548,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.1585470842499734,0.15938303341902313,,0.3456263281967548,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.008710739714466599,0.028277634961439587,,0.012920545711841496,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.0003951091774999151,0.007712082262210797,,0.012920545711841496,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.0038146968198749815,0.010282776349614395,,0.012920545711841496,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.059506203015351006,0.07969151670951156,,0.1849757687297586,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.025806829996521653,0.03598971722365039,,0.3456263281967548,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.022777250774628322,0.043701799485861184,,0.022777250774628322,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0005735261697092881,0.002570694087403599,,0.0005735261697092881,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.24910021696286067,0.07197943444730077,,0.24910021696286067,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0,0.24910021696286067,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.030482465084928728,0.038461538461538464,,0.055048884906372726,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.024566419821443995,0.04945054945054945,,0.055048884906372726,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.012338792354196867,0.02197802197802198,,0.10021282125130482,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.08787402889710795,0.10256410256410256,,0.10021282125130482,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.0444025277170111,0.06776556776556776,,0.0444025277170111,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.11242969747984222,0.09523809523809523,,0.21012605506777815,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.1333747077247296,0.10073260073260074,,0.4116484281686221,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.06720406359560555,0.0695970695970696,,0.4116484281686221,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.1696024656751926,0.12637362637362637,,0.4116484281686221,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.0041675709654864675,0.01282051282051282,,0.02016233605625424,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.007467202555323148,0.020146520146520148,,0.02016233605625424,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.008527562535444627,0.023809523809523808,,0.02016233605625424,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.09769635758793593,0.09706959706959707,,0.21012605506777815,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.04146719117309441,0.04212454212454213,,0.4116484281686221,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.0443974944652219,0.06593406593406594,,0.0443974944652219,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0,0.0,,0.0,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.10543911044309517,0.056776556776556776,,0.10543911044309517,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.008562341924339738,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.008562341924339738,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.008562341924339738,0.009157509157509158,,0.008562341924339738,0.1696024656751926,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.0476909829978681,0.05263157894736842,,0.10985019561867734,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.062159212620809236,0.07602339181286549,,0.10985019561867734,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.0366295838470502,0.04483430799220273,,0.11154882995762651,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.0749192461105763,0.07407407407407407,,0.11154882995762651,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.045504332259831325,0.05263157894736842,,0.045504332259831325,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.09346865372394715,0.08576998050682261,,0.17064334281321467,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.12012785922245749,0.09551656920077972,,0.3426246811975264,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.057278438470320645,0.05847953216374269,,0.3426246811975264,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.11575722302025745,0.1189083820662768,,0.3426246811975264,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.017635180265573626,0.02729044834307992,,0.04795057647433363,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.010503967230675058,0.017543859649122806,,0.04795057647433363,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.019811428978084942,0.02729044834307992,,0.04795057647433363,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.0771746890892675,0.07407407407407407,,0.17064334281321467,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.049461160484490854,0.04873294346978557,,0.3426246811975264,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.06982758196628865,0.0682261208576998,,0.06982758196628865,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0,0.0,,0.0,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.08369357512647738,0.06042884990253411,,0.08369357512647738,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.018356884586024066,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.005514154823818872,0.005847953216374269,,0.018356884586024066,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.012842729762205197,0.011695906432748537,,0.018356884586024066,0.12012785922245749,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.05751116142464488,0.04672897196261682,,0.12884861204195394,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.07133745061730906,0.07476635514018691,,0.12884861204195394,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.028629588832996516,0.037383177570093455,,0.10398220808021248,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.07535261924721598,0.06728971962616823,,0.10398220808021248,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.03622336514164963,0.052336448598130844,,0.03622336514164963,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.1658847899580535,0.11588785046728972,,0.22552477161632495,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.09707144986496613,0.08785046728971962,,0.31811336283060015,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.07293534859427818,0.0616822429906542,,0.31811336283060015,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.08147781813898161,0.10093457943925234,,0.31811336283060015,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.016387938327691507,0.018691588785046728,,0.048171707109531926,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.015500561080343693,0.029906542056074768,,0.048171707109531926,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.016283207701496723,0.022429906542056073,,0.048171707109531926,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.05963998165827146,0.07850467289719626,,0.22552477161632495,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.06662874623237426,0.06542056074766354,,0.31811336283060015,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.06989215388342299,0.0691588785046729,,0.06989215388342299,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0006431996105508519,0.003738317757009346,,0.0006431996105508519,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.05916101708733407,0.05794392523364486,,0.05916101708733407,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.00943960259841897,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.001585082842298518,0.001869158878504673,,0.00943960259841897,0.1658847899580535,False
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.007854519756120453,0.007476635514018692,,0.00943960259841897,0.1658847899580535,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.09043162436621986,0.11058823529411765,,0.09043162436621986,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.05156262840918818,0.07294117647058823,,0.05156262840918818,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.30365830690466483,0.2564705882352941,,0.30365830690466483,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.09241140740917318,0.11529411764705882,,0.323749008124746,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.13853982959208966,0.1411764705882353,,0.323749008124746,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.09279777112348314,0.1011764705882353,,0.323749008124746,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.13360322100306476,0.1223529411764706,,0.13360322100306476,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.09464588748737453,0.07294117647058823,,0.09464588748737453,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0023493237047418265,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0023493237047418265,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0023493237047418265,0.007058823529411765,,0.0023493237047418265,0.30365830690466483,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.09942051349366841,0.12681159420289856,,0.09942051349366841,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.07651545482905181,0.10326086956521739,,0.07651545482905181,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.32998869370785067,0.2210144927536232,,0.32998869370785067,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.10265751701232062,0.1322463768115942,,0.31897351243728705,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.11038121041973571,0.1322463768115942,,0.31897351243728705,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.10593478500523071,0.1213768115942029,,0.31897351243728705,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.1078583574371868,0.09963768115942029,,0.1078583574371868,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.04388267192903674,0.043478260869565216,,0.04388267192903674,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.023360796165918553,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.023360796165918553,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.023360796165918553,0.019927536231884056,,0.023360796165918553,0.32998869370785067,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.1382661059514959,0.15223463687150837,,0.1382661059514959,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.07055865812233084,0.09078212290502793,,0.07055865812233084,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.23623316905972322,0.1941340782122905,,0.23623316905972322,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.1542104478075131,0.12849162011173185,,0.3728425060820432,0.23623316905972322,False
