split,seed_episode_id,instrument,exit_trigger_type,exit_signal_date,exit_execution_date,holding_days,return_r,loss_r,audit_only_status
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600436_20250314_471e37ecf2,SH600436,close_below_breakout_reference,2025-03-28,2025-03-31,10,-0.4139254006419211,0.4139254006419211,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600436_20250722_690f2c8b55,SH600436,t10_close_below_entry_price,2025-08-06,2025-08-07,11,-0.15710498036520174,0.15710498036520174,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20190401_7f945970eb,SH600438,natural_exit_h20,2019-05-07,2019-05-08,22,0.12392329238162547,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20190515_dc4178bd6c,SH600438,close_below_seed_day_low|close_below_breakout_reference,2019-05-20,2019-05-21,3,-0.34652477860280256,0.34652477860280256,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20200102_2a4ce59361,SH600438,t10_close_below_entry_price,2020-01-17,2020-01-20,11,-0.09941409702124533,0.09941409702124533,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20200624_20f449f099,SH600438,natural_exit_h20,2020-07-28,2020-07-29,22,1.0861724315687618,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20200928_aac9c899b6,SH600438,natural_exit_h20,2020-11-05,2020-11-06,22,1.0788440395700667,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20220222_8d074fc155,SH600438,natural_exit_h20,2022-03-24,2022-03-25,22,0.014173797036111763,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20220704_10546a0b6c,SH600438,close_below_seed_day_low,2022-07-13,2022-07-14,7,-0.28600856705321553,0.28600856705321553,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20220819_c89835e26e,SH600438,close_below_seed_day_low|close_below_breakout_reference,2022-08-26,2022-08-29,5,-0.44963913902749075,0.44963913902749075,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20231228_2a960b30de,SH600438,natural_exit_h20,2024-01-30,2024-01-31,22,-0.272941648141447,0.272941648141447,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600438_20250630_19b2800f5d,SH600438,natural_exit_h20,2025-07-30,2025-07-31,22,2.307926409979048,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20210607_959bb79eb4,SH600460,natural_exit_h20,2021-07-08,2021-07-09,22,2.101074114160075,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20220223_c7c10fe3de,SH600460,natural_exit_h20,2022-03-25,2022-03-28,22,-0.3139037280830667,0.3139037280830667,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20220628_cf680e71f2,SH600460,close_below_breakout_reference|t10_close_below_entry_price,2022-07-13,2022-07-14,11,-0.32009845067337783,0.32009845067337783,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20221114_4428a58553,SH600460,t10_close_below_entry_price,2022-11-29,2022-11-30,11,-0.14799509531539637,0.14799509531539637,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20230406_5e02672bc5,SH600460,close_below_seed_day_low|close_below_breakout_reference,2023-04-13,2023-04-14,5,-0.26055779226427345,0.26055779226427345,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600460_20250825_aab978c80d,SH600460,close_below_seed_day_low,2025-09-03,2025-09-04,7,-0.29700092141604223,0.29700092141604223,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600482_20230628_71cb878864,SH600482,close_below_seed_day_low,2023-07-04,2023-07-05,4,-0.4903050340882506,0.4903050340882506,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600482_20250806_527bb10240,SH600482,close_below_seed_day_low|close_below_breakout_reference,2025-08-14,2025-08-15,6,-0.47071516674294867,0.47071516674294867,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600487_20250918_7fcfbcf104,SH600487,t10_close_below_entry_price,2025-10-13,2025-10-14,11,-0.0959722357923525,0.0959722357923525,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600487_20251217_30a970839d,SH600487,natural_exit_h20,2026-01-20,2026-01-21,22,0.661284360090088,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20230406_cfdddce6cb,SH600489,natural_exit_h20,2023-05-11,2023-05-12,22,-0.05548335617675977,0.05548335617675977,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20240329_98203cf4a5,SH600489,natural_exit_h20,2024-05-07,2024-05-08,22,-0.06281154542327354,0.06281154542327354,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20240510_ce05e9f1fb,SH600489,natural_exit_h20,2024-06-12,2024-06-13,22,0.01943648158612561,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20240705_7fb54a4f6e,SH600489,natural_exit_h20,2024-08-06,2024-08-07,22,-0.19501684261835786,0.19501684261835786,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20250113_c8442a6ab2,SH600489,natural_exit_h20,2025-02-20,2025-02-21,22,-0.07127534342676127,0.07127534342676127,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20250314_c68de05a4f,SH600489,natural_exit_h20,2025-04-16,2025-04-17,22,0.9855907529555182,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20250714_45e79a6f32,SH600489,t10_close_below_entry_price,2025-07-29,2025-07-30,11,-0.22378514768230862,0.22378514768230862,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600489_20250825_8b717145ef,SH600489,natural_exit_h20,2025-09-24,2025-09-25,22,1.8541429443816944,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600516_20171225_6df1d1cbad,SH600516,natural_exit_h20,2018-01-25,2018-01-26,22,0.17552826389695741,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600516_20180502_c37b6bbc6a,SH600516,natural_exit_h20,2018-06-01,2018-06-04,22,0.0031957628232333196,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600518_20171018_5d9f802858,SH600518,t10_close_below_entry_price,2017-11-02,2017-11-03,11,-0.13930351166115473,0.13930351166115473,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600518_20180308_53802a03c6,SH600518,t10_close_below_entry_price,2018-03-23,2018-03-26,11,-0.11879904250013372,0.11879904250013372,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600518_20180502_f7ce32747e,SH600518,natural_exit_h20,2018-06-01,2018-06-04,22,1.2637259297535175,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20171026_d0de90d69f,SH600519,natural_exit_h20,2017-11-27,2017-11-28,22,-0.12143312106959486,0.12143312106959486,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20180926_39cb70eb73,SH600519,close_below_seed_day_low|close_below_breakout_reference,2018-10-08,2018-10-09,3,-0.47903865731492884,0.47903865731492884,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20181203_74e7c86e10,SH600519,close_below_seed_day_low,2018-12-10,2018-12-11,5,-0.5269694610845546,0.5269694610845546,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20190329_8e7ec6a013,SH600519,natural_exit_h20,2019-05-06,2019-05-07,22,0.1969365339981753,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20190812_5d0d199e96,SH600519,natural_exit_h20,2019-09-11,2019-09-12,22,0.1734336584672537,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20210204_e0568deeb5,SH600519,close_below_seed_day_low|close_below_breakout_reference,2021-02-24,2021-02-25,9,-0.26065704187600236,0.26065704187600236,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20210525_fceccf8b22,SH600519,t10_close_below_entry_price,2021-06-09,2021-06-10,11,-0.07953241169529136,0.07953241169529136,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20210927_ed7371ce26,SH600519,natural_exit_h20,2021-11-03,2021-11-04,22,-0.21424179580014907,0.21424179580014907,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20230105_e558ed010d,SH600519,natural_exit_h20,2023-02-13,2023-02-14,22,0.003165515910811595,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20230721_6df4a005d3,SH600519,natural_exit_h20,2023-08-22,2023-08-23,22,-0.12074283690230385,0.12074283690230385,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20240930_18b0f55a1d,SH600519,close_below_seed_day_low|close_below_breakout_reference,2024-10-09,2024-10-10,2,-0.4975487225547496,0.4975487225547496,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600519_20250314_4e2db3284b,SH600519,t10_close_below_entry_price,2025-03-31,2025-04-01,11,-0.25473799118536566,0.25473799118536566,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600521_20200828_07c7e2d7c8,SH600521,close_below_seed_day_low|close_below_breakout_reference,2020-09-07,2020-09-08,6,-0.475759057264795,0.475759057264795,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600522_20220301_b2d99ab118,SH600522,close_below_seed_day_low|close_below_breakout_reference,2022-03-03,2022-03-04,2,-0.9820197122384083,0.9820197122384083,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600522_20230320_fcca0e2d88,SH600522,natural_exit_h20,2023-04-20,2023-04-21,22,-0.2677897403759338,0.2677897403759338,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600522_20240513_9b85036372,SH600522,natural_exit_h20,2024-06-13,2024-06-14,22,-0.22332996700021476,0.22332996700021476,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600522_20250314_5e6010147c,SH600522,close_below_seed_day_low,2025-03-28,2025-03-31,10,-0.3382230789834447,0.3382230789834447,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600522_20250918_6fea755853,SH600522,natural_exit_h20,2025-10-28,2025-10-29,22,-0.08901168847703683,0.08901168847703683,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600536_20241111_a70a783336,SH600536,close_below_seed_day_low|close_below_breakout_reference,2024-11-14,2024-11-15,3,-0.7505755478177685,0.7505755478177685,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600536_20251013_20b4200c8e,SH600536,close_below_seed_day_low|close_below_breakout_reference,2025-10-20,2025-10-21,5,-0.3648466826263505,0.3648466826263505,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20171228_9133eb9f1f,SH600547,natural_exit_h20,2018-01-30,2018-01-31,22,-0.06689493083204759,0.06689493083204759,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20180321_6ec2573d7e,SH600547,natural_exit_h20,2018-04-24,2018-04-25,22,-0.0565033178804597,0.0565033178804597,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20181009_6018ba7e27,SH600547,natural_exit_h20,2018-11-08,2018-11-09,22,-0.052558251125347365,0.052558251125347365,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20190805_0c9879141c,SH600547,natural_exit_h20,2019-09-04,2019-09-05,22,0.5473704665888585,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20200103_7630f72eda,SH600547,t10_close_below_entry_price,2020-01-20,2020-01-21,11,-0.1770712875213812,0.1770712875213812,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20200518_852cdf8fff,SH600547,close_below_seed_day_low,2020-05-21,2020-05-22,3,-0.6430980380475314,0.6430980380475314,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20210222_97ac4657ac,SH600547,close_below_breakout_reference,2021-02-25,2021-02-26,3,-0.441748225330473,0.441748225330473,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20210510_19aa4fffef,SH600547,close_below_seed_day_low|close_below_breakout_reference,2021-05-13,2021-05-14,3,-0.49570484561558165,0.49570484561558165,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20210812_d7cba6ab89,SH600547,close_below_breakout_reference,2021-08-19,2021-08-20,5,-0.362762869561036,0.362762869561036,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20210910_8390d78401,SH600547,close_below_seed_day_low|close_below_breakout_reference,2021-09-27,2021-09-28,9,-0.32343717674216294,0.32343717674216294,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20220125_5e6661a3f8,SH600547,close_below_seed_day_low|close_below_breakout_reference|close_below_pivot_low_10d,2022-01-27,2022-01-28,2,-0.7361661638399779,0.7361661638399779,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20230406_ac235fc062,SH600547,natural_exit_h20,2023-05-11,2023-05-12,22,-0.10156640567184222,0.10156640567184222,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20230824_136f5f8407,SH600547,t10_close_below_entry_price,2023-09-08,2023-09-11,11,-0.1513679858900303,0.1513679858900303,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20240301_11dd4184fd,SH600547,natural_exit_h20,2024-04-02,2024-04-03,22,0.832658676495718,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20240401_07a0988aa1,SH600547,natural_exit_h20,2024-05-08,2024-05-09,22,-0.10641005570862852,0.10641005570862852,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20240705_e200cd61e3,SH600547,natural_exit_h20,2024-08-06,2024-08-07,22,-0.15903124499723673,0.15903124499723673,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20250205_9cd4cfe6d7,SH600547,close_below_seed_day_low|close_below_breakout_reference,2025-02-17,2025-02-18,8,-0.5850370546194844,0.5850370546194844,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20250314_23fe40af37,SH600547,natural_exit_h20,2025-04-16,2025-04-17,22,2.104301590071164,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600547_20250901_02b8c8a2d6,SH600547,natural_exit_h20,2025-10-09,2025-10-10,22,0.28339540278457626,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600549_20251027_73563f48d7,SH600549,t10_close_below_entry_price,2025-11-11,2025-11-12,11,-0.20468849221550295,0.20468849221550295,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20190401_6a4aa28856,SH600570,close_below_seed_day_low,2019-04-10,2019-04-11,6,-0.3186644386912872,0.3186644386912872,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20190620_debc4dcd9c,SH600570,t10_close_below_entry_price,2019-07-05,2019-07-08,11,-0.15918426151627163,0.15918426151627163,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20191028_0c8f58dac8,SH600570,close_below_seed_day_low,2019-10-30,2019-10-31,2,-0.439467957820871,0.439467957820871,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20191213_94edecd23b,SH600570,close_below_seed_day_low|close_below_breakout_reference,2019-12-23,2019-12-24,6,-0.370349476214031,0.370349476214031,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20200117_29f357d61d,SH600570,close_below_seed_day_low|close_below_breakout_reference,2020-02-03,2020-02-04,5,-0.6118932872085561,0.6118932872085561,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20200427_e9e502668d,SH600570,natural_exit_h20,2020-06-01,2020-06-02,22,0.6138132365754884,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20201209_e0b6cce862,SH600570,close_below_seed_day_low,2020-12-11,2020-12-14,2,-0.34828162663375417,0.34828162663375417,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20210525_77f16a2184,SH600570,close_below_breakout_reference,2021-06-01,2021-06-02,5,-0.2983301299413808,0.2983301299413808,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20210629_d186529312,SH600570,close_below_seed_day_low|close_below_breakout_reference,2021-07-05,2021-07-06,4,-0.7757055194749228,0.7757055194749228,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20210906_94a3199b79,SH600570,close_below_breakout_reference,2021-09-09,2021-09-10,3,-0.3024895196536202,0.3024895196536202,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20220531_798fac5ba6,SH600570,natural_exit_h20,2022-07-01,2022-07-04,22,0.4501775322656784,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20221027_4e04fd030c,SH600570,natural_exit_h20,2022-11-28,2022-11-29,22,0.152189978500106,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20230327_ddb2b51ea9,SH600570,natural_exit_h20,2023-04-27,2023-04-28,22,-0.39774759366593154,0.39774759366593154,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20230620_1b7c6ef828,SH600570,close_below_seed_day_low|close_below_breakout_reference,2023-06-26,2023-06-27,2,-0.534662989091847,0.534662989091847,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20241105_28591eae99,SH600570,natural_exit_h20,2024-12-05,2024-12-06,22,0.09469175847154572,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20250207_6d1ecf4f7a,SH600570,natural_exit_h20,2025-03-11,2025-03-12,22,0.0021832113699596237,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20250613_a2050dad93,SH600570,natural_exit_h20,2025-07-15,2025-07-16,22,0.19569672401543553,0.0,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600570_20250729_1a99bdfefb,SH600570,t10_close_below_entry_price,2025-08-13,2025-08-14,11,-0.15184485655660754,0.15184485655660754,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600580_20250818_50b2888c8d,SH600580,natural_exit_h20,2025-09-17,2025-09-18,22,2.039525579076934,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20200707_4d182403db,SH600584,natural_exit_h20,2020-08-06,2020-08-07,22,0.5603945839893955,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20201012_c3539d4e34,SH600584,close_below_seed_day_low|close_below_breakout_reference,2020-10-21,2020-10-22,7,-0.5643037559582809,0.5643037559582809,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20210113_70567122e5,SH600584,close_below_seed_day_low|close_below_breakout_reference,2021-01-22,2021-01-25,7,-0.18876749909835172,0.18876749909835172,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20210402_9320872000,SH600584,close_below_seed_day_low,2021-04-15,2021-04-16,8,-0.3075432420880174,0.3075432420880174,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20220805_ba3bcc7771,SH600584,t10_close_below_entry_price,2022-08-22,2022-08-23,11,-0.2266895579991243,0.2266895579991243,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20230316_2b73ddba63,SH600584,natural_exit_h20,2023-04-18,2023-04-19,22,0.5016278375796,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600584_20230714_50176f0fe3,SH600584,close_below_seed_day_low,2023-07-20,2023-07-21,4,-0.29173307955253436,0.29173307955253436,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20180102_fc14f8f207,SH600585,t10_close_below_entry_price,2018-01-17,2018-01-18,11,-0.036379978061351,0.036379978061351,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20180723_71ce395c65,SH600585,natural_exit_h20,2018-08-22,2018-08-23,22,-0.0817240449905141,0.0817240449905141,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20190401_85e79850ac,SH600585,natural_exit_h20,2019-05-07,2019-05-08,22,-0.47467108111264184,0.47467108111264184,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20190611_0d05b45f44,SH600585,natural_exit_h20,2019-07-11,2019-07-12,22,0.4260161325119602,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20190902_759530cfaa,SH600585,t10_close_below_entry_price,2019-09-18,2019-09-19,11,-0.06865661876719295,0.06865661876719295,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20200302_a91ac85e00,SH600585,close_below_seed_day_low|close_below_breakout_reference,2020-03-12,2020-03-13,8,-0.6225031460198961,0.6225031460198961,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20200720_48ed8732c9,SH600585,close_below_breakout_reference,2020-07-24,2020-07-27,4,-0.2964024094839675,0.2964024094839675,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20210106_a85ff00137,SH600585,t10_close_below_entry_price,2021-01-21,2021-01-22,11,-0.21189811906214295,0.21189811906214295,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20220106_d03ca43078,SH600585,close_below_seed_day_low|close_below_breakout_reference,2022-01-12,2022-01-13,4,-0.41948731321723726,0.41948731321723726,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20221115_ba599ed9dd,SH600585,close_below_breakout_reference,2022-11-21,2022-11-22,4,-0.3228779214497378,0.3228779214497378,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20240510_5a58b36503,SH600585,natural_exit_h20,2024-06-12,2024-06-13,22,-0.2339006023196886,0.2339006023196886,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600585_20250317_c5fd98e283,SH600585,close_below_seed_day_low|close_below_breakout_reference,2025-03-25,2025-03-26,6,-0.3923463973336927,0.3923463973336927,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20180904_7905edc420,SH600588,close_below_seed_day_low|close_below_breakout_reference,2018-09-07,2018-09-10,3,-0.9584053889417071,0.9584053889417071,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20190225_d350105c1e,SH600588,natural_exit_h20,2019-03-27,2019-03-28,22,0.10666205620194312,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20190613_37a0d26f47,SH600588,natural_exit_h20,2019-07-15,2019-07-16,22,0.8164499934248074,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20190815_ebca8ef7b8,SH600588,natural_exit_h20,2019-09-17,2019-09-18,22,0.16722831938447116,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20201009_d9b2d0b721,SH600588,t10_close_below_entry_price,2020-10-26,2020-10-27,11,-0.07036495687851509,0.07036495687851509,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20210721_16cb52fe6a,SH600588,natural_exit_h20,2021-08-20,2021-08-23,22,-0.07922452902583638,0.07922452902583638,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20211208_9a45aaa822,SH600588,t10_close_below_entry_price,2021-12-23,2021-12-24,11,-0.14220671404735777,0.14220671404735777,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20220117_c57a54f6e2,SH600588,close_below_seed_day_low|close_below_breakout_reference,2022-01-27,2022-01-28,8,-0.815604241251819,0.815604241251819,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20220629_7bf53b4160,SH600588,close_below_seed_day_low|close_below_breakout_reference,2022-07-11,2022-07-12,8,-0.38221006551442366,0.38221006551442366,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20221024_19170739be,SH600588,natural_exit_h20,2022-11-23,2022-11-24,22,0.38115148101318197,0.0,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20230313_3a4d09f7d3,SH600588,close_below_breakout_reference,2023-03-20,2023-03-21,5,-0.43441626853519455,0.43441626853519455,report_only
validation,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20230619_adf6d48854,SH600588,close_below_breakout_reference,2023-06-26,2023-06-27,3,-0.29206905775144537,0.29206905775144537,report_only
robustness,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600588_20250731_38954e392b,SH600588,close_below_seed_day_low|close_below_breakout_reference,2025-08-14,2025-08-15,10,-0.42028160540824716,0.42028160540824716,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600600_20180312_d8dab5039c,SH600600,close_below_seed_day_low,2018-03-21,2018-03-22,7,-0.3845066376087369,0.3845066376087369,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600600_20180507_0b72da54b5,SH600600,natural_exit_h20,2018-06-06,2018-06-07,22,0.07653374878401245,0.0,report_only
train,ep4_r01_1_emitted_seed_20d_from_r01_v2_raw_seed_SH600600_20190816_699f763166,SH600600,natural_exit_h20,2019-09-18,2019-09-19,22,-0.10468287846092922,0.10468287846092922,report_only
