threshold_id,episode_cluster_id,cluster_anchor_n,earliest_anchor_row_id,shortest_duration_anchor_row_id,medoid_anchor_row_id,earliest_source_row_key,shortest_source_row_key,medoid_source_row_key,medoid_distance,representative_taxonomy_disagreement,earliest_anchor_path_type,shortest_duration_anchor_path_type,medoid_anchor_path_type,cluster_distinct_path_type_n,cluster_internal_path_type_entropy,cluster_dominant_path_type,cluster_dominant_path_type_share
up50pct,up50pct::SZ300082::000000,2,504913,504913,504913,SZ300082|2021-03-02|504913|up50pct,SZ300082|2021-03-02|504913|up50pct,SZ300082|2021-03-02|504913|up50pct,0.16042096805250994,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300082::000001,1,567914,567914,567914,SZ300082|2021-09-01|567914|up50pct,SZ300082|2021-09-01|567914|up50pct,SZ300082|2021-09-01|567914|up50pct,0.0,False,unclassified_short_path,unclassified_short_path,unclassified_short_path,1,-0.0,unclassified_short_path,1.0
up100pct,up100pct::SZ300085::000000,376,124916,258917,469414,SZ300085|2018-01-10|124916|up100pct,SZ300085|2019-02-21|258917|up100pct,SZ300085|2020-11-13|469414|up100pct,0.10353204267036599,True,choppy_reversal_winner,unclassified_short_path,late_rescue_winner,6,0.43556323578061334,late_rescue_winner,0.7925531914893617
up150pct,up150pct::SZ300085::000000,368,124916,258417,425417,SZ300085|2018-01-10|124916|up150pct,SZ300085|2019-02-20|258417|up150pct,SZ300085|2020-07-06|425417|up150pct,0.017367609077458053,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,3,0.1496909959212746,late_rescue_winner,0.967391304347826
up50pct,up50pct::SZ300085::000000,376,124916,261417,125916,SZ300085|2018-01-10|124916|up50pct,SZ300085|2019-02-28|261417|up50pct,SZ300085|2018-01-12|125916|up50pct,0.4444830376575796,True,unclassified_mixed_path,unclassified_short_path,unclassified_mixed_path,6,0.678481183983425,late_rescue_winner,0.4734042553191489
up50pct,up50pct::SZ300085::000001,58,968914,1043912,989413,SZ300085|2024-12-25|968914|up50pct,SZ300085|2025-08-08|1043912|up50pct,SZ300085|2025-03-03|989413|up50pct,0.5343475409346071,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,4,0.884406016801063,unclassified_mixed_path,0.46551724137931033
up100pct,up100pct::SZ300087::000000,15,368918,525415,371419,SZ300087|2020-01-13|368918|up100pct,SZ300087|2021-04-29|525415|up100pct,SZ300087|2020-01-20|371419|up100pct,0.5596142436329705,True,stair_step_winner,jump_repricing_winner,stair_step_winner,3,0.8031140135750123,unclassified_mixed_path,0.5333333333333333
up150pct,up150pct::SZ300087::000000,5,369418,371419,370419,SZ300087|2020-01-14|369418|up150pct,SZ300087|2020-01-20|371419|up150pct,SZ300087|2020-01-16|370419|up150pct,0.028027584067984255,True,unclassified_mixed_path,stair_step_winner,stair_step_winner,2,0.9709505944546688,stair_step_winner,0.6
up50pct,up50pct::SZ300087::000000,54,368918,478415,530914,SZ300087|2020-01-13|368918|up50pct,SZ300087|2020-12-09|478415|up50pct,SZ300087|2021-05-19|530914|up50pct,0.1913055886645487,True,choppy_reversal_winner,smooth_trend_winner,jump_repricing_winner,4,0.865275107764363,jump_repricing_winner,0.4074074074074074
up100pct,up100pct::SZ300088::000000,3,567416,568415,567916,SZ300088|2021-08-31|567416|up100pct,SZ300088|2021-09-02|568415|up100pct,SZ300088|2021-09-01|567916|up100pct,0.027213393176932037,False,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,1,-0.0,jump_repricing_winner,1.0
up50pct,up50pct::SZ300088::000000,123,486915,581914,542915,SZ300088|2021-01-04|486915|up50pct,SZ300088|2021-10-20|581914|up50pct,SZ300088|2021-06-23|542915|up50pct,0.152170277706065,True,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,3,0.8394030021681569,jump_repricing_winner,0.5853658536585366
up100pct,up100pct::SZ300101::000000,161,254421,543417,459415,SZ300101|2019-02-01|254421|up100pct,SZ300101|2021-06-24|543417|up100pct,SZ300101|2020-10-16|459415|up100pct,0.5326703886143671,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,6,0.913139394532021,unclassified_mixed_path,0.2732919254658385
up150pct,up150pct::SZ300101::000000,73,254421,433419,265421,SZ300101|2019-02-01|254421|up150pct,SZ300101|2020-07-28|433419|up150pct,SZ300101|2019-03-12|265421|up150pct,0.07840064727151443,True,late_rescue_winner,unclassified_mixed_path,slow_grind_winner,4,0.7919276209658843,slow_grind_winner,0.4794520547945205
up50pct,up50pct::SZ300101::000000,188,254421,550916,484416,SZ300101|2019-02-01|254421|up50pct,SZ300101|2021-07-15|550916|up50pct,SZ300101|2020-12-25|484416|up50pct,0.5176656521633494,True,smooth_trend_winner,jump_repricing_winner,unclassified_mixed_path,5,0.7466441091351473,unclassified_mixed_path,0.574468085106383
up50pct,up50pct::SZ300101::000001,2,595914,596413,595914,SZ300101|2021-11-29|595914|up50pct,SZ300101|2021-11-30|596413|up50pct,SZ300101|2021-11-29|595914|up50pct,0.019745597184004926,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300110::000000,3,261922,270923,261922,SZ300110|2019-03-01|261922|up100pct,SZ300110|2019-03-27|270923|up100pct,SZ300110|2019-03-01|261922|up100pct,0.781634780508199,True,smooth_trend_winner,unclassified_short_path,smooth_trend_winner,2,0.9182958340544894,smooth_trend_winner,0.6666666666666666
up50pct,up50pct::SZ300110::000000,11,163419,272922,264423,SZ300110|2018-05-10|163419|up50pct,SZ300110|2019-04-02|272922|up50pct,SZ300110|2019-03-08|264423|up50pct,1.0236623004603589,True,unclassified_mixed_path,unclassified_short_path,jump_repricing_winner,3,0.9431887805255736,unclassified_short_path,0.45454545454545453
up50pct,up50pct::SZ300110::000001,1,302420,302420,302420,SZ300110|2019-07-01|302420|up50pct,SZ300110|2019-07-01|302420|up50pct,SZ300110|2019-07-01|302420|up50pct,0.0,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up100pct,up100pct::SZ300113::000000,28,254422,335917,255923,SZ300113|2019-02-01|254422|up100pct,SZ300113|2019-10-10|335917|up100pct,SZ300113|2019-02-13|255923|up100pct,0.10131754880701485,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,3,0.9101823813017116,stair_step_winner,0.5357142857142857
up100pct,up100pct::SZ300113::000001,49,471915,537917,491418,SZ300113|2020-11-20|471915|up100pct,SZ300113|2021-06-08|537917|up100pct,SZ300113|2021-01-15|491418|up100pct,0.04047657426380942,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300113::000000,10,254422,254422,257923,SZ300113|2019-02-01|254422|up150pct,SZ300113|2019-02-01|254422|up150pct,SZ300113|2019-02-19|257923|up150pct,0.10609191887570185,False,stair_step_winner,stair_step_winner,stair_step_winner,1,-0.0,stair_step_winner,1.0
up150pct,up150pct::SZ300113::000001,1,529917,529917,529917,SZ300113|2021-05-17|529917|up150pct,SZ300113|2021-05-17|529917|up150pct,SZ300113|2021-05-17|529917|up150pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300113::000000,105,163420,258923,332417,SZ300113|2018-05-10|163420|up50pct,SZ300113|2019-02-21|258923|up50pct,SZ300113|2019-09-24|332417|up50pct,0.7614997672389728,True,choppy_reversal_winner,smooth_trend_winner,smooth_trend_winner,5,0.765136494382208,unclassified_mixed_path,0.45714285714285713
up50pct,up50pct::SZ300113::000001,129,404920,412919,468915,SZ300113|2020-05-06|404920|up50pct,SZ300113|2020-05-28|412919|up50pct,SZ300113|2020-11-12|468915|up50pct,0.017949044922708116,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,3,0.16691747198478854,late_rescue_winner,0.9612403100775194
up100pct,up100pct::SZ300115::000000,103,939416,1040415,1043414,SZ300115|2024-09-26|939416|up100pct,SZ300115|2025-07-30|1040415|up100pct,SZ300115|2025-08-07|1043414|up100pct,0.47986630469766567,True,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,4,0.8512869990509778,unclassified_mixed_path,0.5048543689320388
up150pct,up150pct::SZ300115::000000,41,939416,939916,959416,SZ300115|2024-09-26|939416|up150pct,SZ300115|2024-09-27|939916|up150pct,SZ300115|2024-11-28|959416|up150pct,0.04257692365822328,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,2,0.8721617883411699,unclassified_mixed_path,0.7073170731707317
up50pct,up50pct::SZ300115::000000,164,939416,1056414,1026915,SZ300115|2024-09-26|939416|up50pct,SZ300115|2025-09-12|1056414|up50pct,SZ300115|2025-06-23|1026915|up50pct,0.4783029484118396,True,jump_repricing_winner,unclassified_short_path,smooth_trend_winner,5,0.7488222961557027,jump_repricing_winner,0.3902439024390244
up100pct,up100pct::SZ300118::000000,324,254423,581418,370922,SZ300118|2019-02-01|254423|up100pct,SZ300118|2021-10-19|581418|up100pct,SZ300118|2020-01-17|370922|up100pct,0.1775006513285739,True,stair_step_winner,smooth_trend_winner,unclassified_mixed_path,4,0.4486097664419791,unclassified_mixed_path,0.7932098765432098
up100pct,up100pct::SZ300118::000001,5,888914,892414,889414,SZ300118|2024-04-30|888914|up100pct,SZ300118|2024-05-14|892414|up100pct,SZ300118|2024-05-06|889414|up100pct,0.0032589049767506356,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300118::000000,217,254423,542418,332918,SZ300118|2019-02-01|254423|up150pct,SZ300118|2021-06-22|542418|up150pct,SZ300118|2019-09-25|332918|up150pct,0.21263057132447805,True,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,3,0.6299873397196999,unclassified_mixed_path,0.7419354838709677
up50pct,up50pct::SZ300118::000000,365,254423,479917,428420,SZ300118|2019-02-01|254423|up50pct,SZ300118|2020-12-14|479917|up50pct,SZ300118|2020-07-14|428420|up50pct,0.4617868502563097,True,unclassified_mixed_path,unclassified_short_path,unclassified_mixed_path,6,0.6860086045423558,unclassified_mixed_path,0.5150684931506849
up50pct,up50pct::SZ300118::000001,1,723912,723912,723912,SZ300118|2022-12-16|723912|up50pct,SZ300118|2022-12-16|723912|up50pct,SZ300118|2022-12-16|723912|up50pct,0.0,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,1,-0.0,smooth_trend_winner,1.0
up50pct,up50pct::SZ300118::000002,44,868915,896914,879415,SZ300118|2024-03-01|868915|up50pct,SZ300118|2024-05-27|896914|up50pct,SZ300118|2024-04-01|879415|up50pct,0.03455115069907225,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300122::000000,219,124922,425421,331919,SZ300122|2018-01-10|124922|up100pct,SZ300122|2020-07-06|425421|up100pct,SZ300122|2019-09-23|331919|up100pct,0.1607257692469109,True,stair_step_winner,smooth_trend_winner,smooth_trend_winner,3,0.7693233572798674,smooth_trend_winner,0.5068493150684932
up150pct,up150pct::SZ300122::000000,203,124922,387420,326419,SZ300122|2018-01-10|124922|up150pct,SZ300122|2020-03-12|387420|up150pct,SZ300122|2019-09-05|326419|up150pct,0.37509541080452896,True,stair_step_winner,smooth_trend_winner,smooth_trend_winner,3,0.6943618861562527,stair_step_winner,0.5714285714285714
up50pct,up50pct::SZ300122::000000,298,124922,430421,345922,SZ300122|2018-01-10|124922|up50pct,SZ300122|2020-07-20|430421|up50pct,SZ300122|2019-11-07|345922|up50pct,0.3541114317054123,True,unclassified_mixed_path,unclassified_short_path,smooth_trend_winner,5,0.7180499570080242,smooth_trend_winner,0.4463087248322148
up50pct,up50pct::SZ300122::000001,9,796414,801414,800415,SZ300122|2023-07-25|796414|up50pct,SZ300122|2023-08-08|801414|up50pct,SZ300122|2023-08-04|800415|up50pct,0.12296190546815493,True,jump_repricing_winner,smooth_trend_winner,smooth_trend_winner,2,0.5032583347756457,smooth_trend_winner,0.8888888888888888
up50pct,up50pct::SZ300122::000002,1,939417,939417,939417,SZ300122|2024-09-26|939417|up50pct,SZ300122|2024-09-26|939417|up50pct,SZ300122|2024-09-26|939417|up50pct,0.0,False,unclassified_short_path,unclassified_short_path,unclassified_short_path,1,-0.0,unclassified_short_path,1.0
up100pct,up100pct::SZ300123::000000,175,163422,371424,336921,SZ300123|2018-05-10|163422|up100pct,SZ300123|2020-01-20|371424|up100pct,SZ300123|2019-10-14|336921|up100pct,0.35164633859764555,True,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,4,0.703829533618751,unclassified_mixed_path,0.5257142857142857
up150pct,up150pct::SZ300123::000000,137,163422,357922,336921,SZ300123|2018-05-10|163422|up150pct,SZ300123|2019-12-11|357922|up150pct,SZ300123|2019-10-14|336921|up150pct,0.20501129553560096,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,2,0.22599073821780644,unclassified_mixed_path,0.9635036496350365
up50pct,up50pct::SZ300123::000000,204,163422,428922,338422,SZ300123|2018-05-10|163422|up50pct,SZ300123|2020-07-15|428922|up50pct,SZ300123|2019-10-17|338422|up50pct,0.3406910341392373,True,choppy_reversal_winner,unclassified_short_path,unclassified_mixed_path,5,0.75593512238235,unclassified_mixed_path,0.4852941176470588
up50pct,up50pct::SZ300123::000001,9,496422,529920,497921,SZ300123|2021-01-29|496422|up50pct,SZ300123|2021-05-17|529920|up50pct,SZ300123|2021-02-03|497921|up50pct,0.10540380795622477,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,2,0.9182958340544894,unclassified_mixed_path,0.6666666666666666
up100pct,up100pct::SZ300125::000000,1,270928,270928,270928,SZ300125|2019-03-27|270928|up100pct,SZ300125|2019-03-27|270928|up100pct,SZ300125|2019-03-27|270928|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300125::000000,1,270928,270928,270928,SZ300125|2019-03-27|270928|up50pct,SZ300125|2019-03-27|270928|up50pct,SZ300125|2019-03-27|270928|up50pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300127::000000,61,124924,349924,362922,SZ300127|2018-01-10|124924|up100pct,SZ300127|2019-11-19|349924|up100pct,SZ300127|2019-12-25|362922|up100pct,0.007436830428639759,True,late_rescue_winner,choppy_reversal_winner,late_rescue_winner,3,0.1520337741072313,late_rescue_winner,0.9672131147540983
up150pct,up150pct::SZ300127::000000,49,124924,349924,360422,SZ300127|2018-01-10|124924|up150pct,SZ300127|2019-11-19|349924|up150pct,SZ300127|2019-12-18|360422|up150pct,0.02356746099121669,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300127::000000,16,124924,143922,128424,SZ300127|2018-01-10|124924|up50pct,SZ300127|2018-03-12|143922|up50pct,SZ300127|2018-01-19|128424|up50pct,0.01811240794654736,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300127::000001,45,325921,368924,338923,SZ300127|2019-09-04|325921|up50pct,SZ300127|2020-01-13|368924|up50pct,SZ300127|2019-10-18|338923|up50pct,0.028553816925091395,True,late_rescue_winner,unclassified_mixed_path,choppy_reversal_winner,3,0.9228575934929428,choppy_reversal_winner,0.5333333333333333
up100pct,up100pct::SZ300128::000000,1,255928,255928,255928,SZ300128|2019-02-13|255928|up100pct,SZ300128|2019-02-13|255928|up100pct,SZ300128|2019-02-13|255928|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300128::000000,35,255928,255928,272428,SZ300128|2019-02-13|255928|up50pct,SZ300128|2019-02-13|255928|up50pct,SZ300128|2019-04-01|272428|up50pct,0.006432475360088979,True,jump_repricing_winner,jump_repricing_winner,late_rescue_winner,3,0.23542512201487642,late_rescue_winner,0.9428571428571428
up100pct,up100pct::SZ300131::000000,172,127925,413423,487421,SZ300131|2018-01-18|127925|up100pct,SZ300131|2020-05-29|413423|up100pct,SZ300131|2021-01-05|487421|up100pct,0.11385165141477764,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,3,0.8857020429112424,late_rescue_winner,0.563953488372093
up150pct,up150pct::SZ300131::000000,157,127925,255428,278428,SZ300131|2018-01-18|127925|up150pct,SZ300131|2019-02-12|255428|up150pct,SZ300131|2019-04-18|278428|up150pct,0.049813036383322636,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,2,0.2035721978224435,late_rescue_winner,0.9681528662420382
up50pct,up50pct::SZ300131::000000,122,127925,254427,276429,SZ300131|2018-01-18|127925|up50pct,SZ300131|2019-02-01|254427|up50pct,SZ300131|2019-04-12|276429|up50pct,0.09735473320364915,True,choppy_reversal_winner,smooth_trend_winner,choppy_reversal_winner,4,0.6607885529124722,unclassified_mixed_path,0.6147540983606558
up50pct,up50pct::SZ300131::000001,50,466420,504922,493422,SZ300131|2020-11-05|466420|up50pct,SZ300131|2021-03-02|504922|up50pct,SZ300131|2021-01-21|493422|up50pct,0.032296682826178945,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300132::000000,42,163425,387422,302926,SZ300132|2018-05-10|163425|up100pct,SZ300132|2020-03-12|387422|up100pct,SZ300132|2019-07-02|302926|up100pct,0.04803060728196279,True,unclassified_mixed_path,stair_step_winner,stair_step_winner,2,0.9736680645496202,stair_step_winner,0.5952380952380952
up150pct,up150pct::SZ300132::000000,1,304424,304424,304424,SZ300132|2019-07-05|304424|up150pct,SZ300132|2019-07-05|304424|up150pct,SZ300132|2019-07-05|304424|up150pct,0.0,False,stair_step_winner,stair_step_winner,stair_step_winner,1,-0.0,stair_step_winner,1.0
up50pct,up50pct::SZ300132::000000,105,163425,404924,273930,SZ300132|2018-05-10|163425|up50pct,SZ300132|2020-05-06|404924|up50pct,SZ300132|2019-04-04|273930|up50pct,0.2814727998147939,True,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,5,0.4779011686538763,unclassified_mixed_path,0.7714285714285715
up50pct,up50pct::SZ300132::000001,1,499422,499422,499422,SZ300132|2021-02-08|499422|up50pct,SZ300132|2021-02-08|499422|up50pct,SZ300132|2021-02-08|499422|up50pct,0.0,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,1,-0.0,smooth_trend_winner,1.0
up100pct,up100pct::SZ300133::000000,1,488423,488423,488423,SZ300133|2021-01-07|488423|up100pct,SZ300133|2021-01-07|488423|up100pct,SZ300133|2021-01-07|488423|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300133::000000,249,303927,345926,497423,SZ300133|2019-07-04|303927|up50pct,SZ300133|2019-11-07|345926|up50pct,SZ300133|2021-02-02|497423|up50pct,0.12211572089596509,True,stair_step_winner,unclassified_mixed_path,late_rescue_winner,3,0.2963986675826386,late_rescue_winner,0.9116465863453815
up100pct,up100pct::SZ300134::000000,4,254429,256431,255430,SZ300134|2019-02-01|254429|up100pct,SZ300134|2019-02-14|256431|up100pct,SZ300134|2019-02-12|255430|up100pct,0.05274759656116041,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300134::000000,23,163426,255430,257930,SZ300134|2018-05-10|163426|up50pct,SZ300134|2019-02-12|255430|up50pct,SZ300134|2019-02-19|257930|up50pct,0.2542270041973485,True,choppy_reversal_winner,unclassified_short_path,unclassified_mixed_path,6,0.7782046702062778,unclassified_mixed_path,0.5217391304347826
up50pct,up50pct::SZ300134::000001,4,372927,377925,376427,SZ300134|2020-01-23|372927|up50pct,SZ300134|2020-02-14|377925|up50pct,SZ300134|2020-02-11|376427|up50pct,0.2660448184006562,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,1,-0.0,smooth_trend_winner,1.0
up50pct,up50pct::SZ300134::000002,27,466923,485924,472423,SZ300134|2020-11-06|466923|up50pct,SZ300134|2020-12-30|485924|up50pct,SZ300134|2020-11-23|472423|up50pct,0.006522589213564023,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,2,0.22853814395352803,late_rescue_winner,0.9629629629629629
up100pct,up100pct::SZ300136::000000,834,254430,1077417,733912,SZ300136|2019-02-01|254430|up100pct,SZ300136|2025-11-19|1077417|up100pct,SZ300136|2023-01-16|733912|up100pct,0.11496096165514978,True,stair_step_winner,smooth_trend_winner,late_rescue_winner,6,0.5787874312215789,late_rescue_winner,0.6942446043165468
up150pct,up150pct::SZ300136::000000,775,254430,1077417,732412,SZ300136|2019-02-01|254430|up150pct,SZ300136|2025-11-19|1077417|up150pct,SZ300136|2023-01-11|732412|up150pct,0.1741544383356132,True,stair_step_winner,smooth_trend_winner,late_rescue_winner,6,0.5075845793904518,late_rescue_winner,0.7303225806451613
up50pct,up50pct::SZ300136::000000,836,254430,939918,962418,SZ300136|2019-02-01|254430|up50pct,SZ300136|2024-09-27|939918|up50pct,SZ300136|2024-12-06|962418|up50pct,0.1867091308153487,True,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,6,0.788204615033439,late_rescue_winner,0.45095693779904306
up100pct,up100pct::SZ300137::000000,51,254431,282431,274433,SZ300137|2019-02-01|254431|up100pct,SZ300137|2019-04-30|282431|up100pct,SZ300137|2019-04-08|274433|up100pct,0.16748856190926603,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300137::000000,11,254431,258932,256433,SZ300137|2019-02-01|254431|up150pct,SZ300137|2019-02-21|258932|up150pct,SZ300137|2019-02-14|256433|up150pct,0.00443447234031381,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300137::000000,77,124926,282431,274433,SZ300137|2018-01-10|124926|up50pct,SZ300137|2019-04-30|282431|up50pct,SZ300137|2019-04-08|274433|up50pct,0.09442600639236712,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300143::000000,21,404928,414427,406428,SZ300143|2020-05-06|404928|up100pct,SZ300143|2020-06-02|414427|up100pct,SZ300143|2020-05-11|406428|up100pct,0.1626978243932154,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,2,0.2761954276479391,smooth_trend_winner,0.9523809523809523
up150pct,up150pct::SZ300143::000000,1,410427,410427,410427,SZ300143|2020-05-21|410427|up150pct,SZ300143|2020-05-21|410427|up150pct,SZ300143|2020-05-21|410427|up150pct,0.0,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,1,-0.0,smooth_trend_winner,1.0
up50pct,up50pct::SZ300143::000000,43,404928,416927,419928,SZ300143|2020-05-06|404928|up50pct,SZ300143|2020-06-09|416927|up50pct,SZ300143|2020-06-17|419928|up50pct,0.27507684718424474,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,2,0.2713895875081111,smooth_trend_winner,0.9534883720930233
up50pct,up50pct::SZ300143::000001,27,483926,504426,491427,SZ300143|2020-12-24|483926|up50pct,SZ300143|2021-03-01|504426|up50pct,SZ300143|2021-01-15|491427|up50pct,0.10346600584387863,True,stair_step_winner,unclassified_mixed_path,stair_step_winner,3,0.6176948489390526,stair_step_winner,0.7407407407407407
up100pct,up100pct::SZ300147::000000,29,262932,280432,274434,SZ300147|2019-03-05|262932|up100pct,SZ300147|2019-04-24|280432|up100pct,SZ300147|2019-04-08|274434|up100pct,0.01316004292558331,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300147::000000,59,124927,280432,267432,SZ300147|2018-01-10|124927|up50pct,SZ300147|2019-04-24|280432|up50pct,SZ300147|2019-03-18|267432|up50pct,0.3299574568085138,True,choppy_reversal_winner,unclassified_mixed_path,unclassified_mixed_path,3,0.8943221388592155,unclassified_mixed_path,0.5084745762711864
up100pct,up100pct::SZ300149::000000,1,372931,372931,372931,SZ300149|2020-01-23|372931|up100pct,SZ300149|2020-01-23|372931|up100pct,SZ300149|2020-01-23|372931|up100pct,0.0,False,stair_step_winner,stair_step_winner,stair_step_winner,1,-0.0,stair_step_winner,1.0
up50pct,up50pct::SZ300149::000000,77,256935,414428,342929,SZ300149|2019-02-15|256935|up50pct,SZ300149|2020-06-02|414428|up50pct,SZ300149|2019-10-30|342929|up50pct,0.15768061147515938,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,4,0.36691524284675225,unclassified_mixed_path,0.8701298701298701
up100pct,up100pct::SZ300158::000000,43,262934,375432,276935,SZ300158|2019-03-05|262934|up100pct,SZ300158|2020-02-07|375432|up100pct,SZ300158|2019-04-15|276935|up100pct,0.01670937108478399,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300158::000000,42,262934,375432,276935,SZ300158|2019-03-05|262934|up150pct,SZ300158|2020-02-07|375432|up150pct,SZ300158|2019-04-15|276935|up150pct,0.021115295198666402,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300158::000000,43,262934,270937,271936,SZ300158|2019-03-05|262934|up50pct,SZ300158|2019-03-27|270937|up50pct,SZ300158|2019-03-29|271936|up50pct,0.058074963455583245,True,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,2,0.9522656254366643,unclassified_mixed_path,0.627906976744186
up100pct,up100pct::SZ300159::000000,2,367929,410428,410428,SZ300159|2020-01-09|367929|up100pct,SZ300159|2020-05-21|410428|up100pct,SZ300159|2020-05-21|410428|up100pct,0.36058382953105617,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300159::000000,46,254435,255436,329429,SZ300159|2019-02-01|254435|up50pct,SZ300159|2019-02-12|255436|up50pct,SZ300159|2019-09-16|329429|up50pct,0.04760191057025204,True,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,5,0.9327807743057365,unclassified_mixed_path,0.3695652173913043
up100pct,up100pct::SZ300166::000000,88,483928,575423,533425,SZ300166|2020-12-24|483928|up100pct,SZ300166|2021-09-24|575423|up100pct,SZ300166|2021-05-26|533425|up100pct,0.016848970646735507,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300166::000000,3,498927,500428,499428,SZ300166|2021-02-05|498927|up150pct,SZ300166|2021-02-10|500428|up150pct,SZ300166|2021-02-08|499428|up150pct,0.008149378828878466,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300166::000000,280,302434,372932,491429,SZ300166|2019-07-01|302434|up50pct,SZ300166|2020-01-23|372932|up50pct,SZ300166|2021-01-15|491429|up50pct,0.10426942708238522,True,stair_step_winner,smooth_trend_winner,late_rescue_winner,5,0.7368619955732434,late_rescue_winner,0.575
up100pct,up100pct::SZ300171::000000,217,254436,254436,445430,SZ300171|2019-02-01|254436|up100pct,SZ300171|2019-02-01|254436|up100pct,SZ300171|2020-08-31|445430|up100pct,0.08932944757706815,True,smooth_trend_winner,smooth_trend_winner,stair_step_winner,4,0.6633469098198834,unclassified_mixed_path,0.6820276497695853
