run_id,stage,accessed_at_utc,artifact_path_or_resource,artifact_sha256_or_root_hash,dataset_role,columns_or_metadata_read,derived_fields,feature_date_constraint,outcome_columns_detected,outcome_formula_executed,selection_or_tuning_allowed,purpose,access_gate
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.689429Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000987.csv,69dd530fa1a64a19904ad663511896a71011204d3f8c22b6779c6c958bd0f22c,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.778342Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000988.csv,9a07eac8e537932d0b62bd4bf2ec7d469f8600ed158d19d4b1a2f59223b4cf3b,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.778538Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000988.csv,7fef672d7310cd276706af50eaad04b97476679a8bbd2bb2dc0afb097653d6b8,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.828139Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000989.csv,6bb3272f66ddae837df0c2c034d6059695ec329b0bdd59d143ae1dfff6a495c3,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.828391Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000989.csv,f4680a7790207ab26b9d9a9dd7ced8d3764ce173b8aa4faffc98a0d6994a1d69,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.914750Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000990.csv,b64b0e228c83c359669a37f3fa85fa554e4e7b9dc54d4de27ff93c02148a3245,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.914935Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000990.csv,9e19cca866d92c3bf7ac5060fd62b0cec855c7c45bcdb9eece1885dec1d844a6,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.977914Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000993.csv,bc63501baa3c77551563f280dd7ab38ce8092fbc68c2d2cb0cd225e020477fae,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:39.978095Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000993.csv,4e747e4c7a194df7e7cf8b965baa2f4b6afe3934be8bc50d82263b135e5ce36c,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.250342Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000995.csv,460bc8abacedf64392794afb89caf4d2379f2db7dea90b4d05fb43cc0870a42b,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.250504Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000995.csv,460bc8abacedf64392794afb89caf4d2379f2db7dea90b4d05fb43cc0870a42b,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.263228Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000997.csv,10f5286e4ce699a0b5ccdb68570c8a8761387d32881fc21ed4fc05f74262322f,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.263414Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000997.csv,281d495e469ab08919361988fd3fe62acbb69cc8ce2d47a45b843d9f76f96c42,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.325717Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000998.csv,c8b0171886d09972c24157b5fa4f4015442b038bbd11f36fcdcc4b93e1ac20ac,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.325905Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000998.csv,986a406cdb110f507599d94ba3f80d131655d6b170598b0fdd9047d5ec0d60b9,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.373531Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ000999.csv,215045dd730237285475292a9940b1cb1b35e2872bccf60da466371375dc6247,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.373710Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ000999.csv,0f15535cea81cbc27b23e790bb23c2a440a96e7cf4f37ed6e5c3b6ade3e346aa,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.429320Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001201.csv,4e61bd7d1a8a4c2256c72516cf4d7acc89d51d319e7e568377392a6cc34298d6,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.429453Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001201.csv,57e2dde067faf95da51b68e5d26254d60955f8096541e8c3c7c8d01f76c11983,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.441120Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001202.csv,5af1898bbdca038c3a925b60eb057306108ccee2c0c79f732cc701e450027fb3,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.441245Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001202.csv,aeda748df203b897ff6faae088d7ec76e350536934d175f113e6ec190af3c5e1,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.481817Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001203.csv,c33bd9cb9f53d8ca0cd010771fecec49a8c1c01dbd055947d02c0094c9fc701e,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.481983Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001203.csv,313c6cbc2d066c08e1e3133ac43e35bc6e00c3b1eb2e6a6c1dba02987e9464e4,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.520073Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001205.csv,251f8061ada9bfc100b53e3f7687b76b9c12464c50aec1594450e8ffbafc99c7,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.520202Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001205.csv,9e56a4a95c2df01af8cbdd0e40c0c3af32d5a63756d77786fa05b8863312f1fc,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.553528Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001206.csv,d3007be7efee07f6c145ff824bd3c2295b3a16d13cee4e0982e3ccdd6041da5a,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.553658Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001206.csv,75afe8b32381b69933121efe0b3a226eed987d015908db9f73f3ef9bab298575,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.594097Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001207.csv,55881580aabe6b5d5b1aaf892e49410dfdbef792431f12d3cefd9a857b6f29a5,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.594242Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001207.csv,15519e5dd6c161dba7e7d1ddfde85d3345e19f3dfd2c69c52e454aa3bb4beb2e,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.637594Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001208.csv,3f0be5e06911993b6b09c4f27c0d30ea3d9edfdc3c086002567050f94ff803d4,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.637735Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001208.csv,9038ba78ecb36004231eef0e3886ab5b4a52225ad87980393bad27c82c557177,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.667214Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001209.csv,0601ae679b0d3972b63094a77dd048425dbd64e69424bdd8367072a22e2f8dc2,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.667338Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001209.csv,89c22676a4c1161ab339307ba63defe452bda64cb93a3786dbb425c2b933ca97,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.697333Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001210.csv,bb70da13205769e88728263eaa787f79a4516d5bd383e2d04f8703e117b10714,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.697456Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001210.csv,fa39eb835990f1f268c8ff4a92637f6ae87402863040a8d8655c10c2bd520d9c,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.742267Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001211.csv,4a299d1ff01647468ff7359c9d3dd9e22598764972f8e2ebd8247d5e9ff2c49e,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.742394Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001211.csv,30f5f9aa4ba29510492cc6df369e31fcf3898a515a118ad8da3239542bbe6616,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.778321Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001212.csv,d45d41583d3c8cb4cf377171e6a73bd3119ef9f7ddc33e0ba19194637585183c,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.778444Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001212.csv,43cd521ff6adc415b331766f4cd89db77b667b4f1e27669d51c2c44c9bced507,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.806476Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001213.csv,74bf342e45c3e3a5cf55fef7e52b057219e6f4764fa57d988c47c972b9857f30,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.806601Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001213.csv,e5325ae97b879e659c45b9105c97b4a120bacd1a8f06b648da1addc4ff7e8daa,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.841686Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001215.csv,23fb7b3bec4ab8a862be233f95a737c1c1fad80aed00b9a4c1ae2559a5acd86f,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.841807Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001215.csv,fcf152e3a7a066bef4eab1671428b1c05db1ad86c58b01998e7896eaec926d85,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.852373Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001216.csv,f2caf07f1fa13f8abc84abe629df081d077b9fb30bf3a27440eaaf321ffa6557,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.852515Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001216.csv,5b953d8515578244a096b38aef7edce7f9ef889d412f2bf70d145a3c10952221,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.885167Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001217.csv,4551922e85c96eba0ba9738d35d6abdb9a1bfabfc8ac9c373c287b54a7cd1cf0,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.885288Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001217.csv,c0d373e94ca4da58c07eed91a05c676e2921333dff03141d4e7f192f86d06a2b,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.923452Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001218.csv,a8a058f615066eec0c92da47157910507476cae00761fad705d54c3d964f62cf,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.923573Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001218.csv,114a893cbf5a97ced944578d6083b9bc03207a2396300215ad9e7fcb1d97ef73,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.951484Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001219.csv,3287e72a3efc4fcd3114177b37fe964bbe471df2d50259fc10fbad038955a4fd,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.951606Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001219.csv,1834e81477d3bed44ac6dcfaf3759c48570af8a64aa84928a98bf7c149098b28,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.991101Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001220.csv,6d7fcd8779a04beaf43ecacdc4847dfc7f3225a656db9feca8476d7abb783496,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.991181Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001220.csv,6d7fcd8779a04beaf43ecacdc4847dfc7f3225a656db9feca8476d7abb783496,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.999637Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001221.csv,fecc9d108e5b1df5ecd12ba2bcdfe1747dc329e150156f2566edc3f95fd71e30,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:40.999725Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001221.csv,8b054698ca4696d140ca23e46ae764fdc75fa7e5881880ce596826a663661853,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.008529Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001222.csv,a17ac16fc68c21c2a29e72f70153cd89ce589bd748ffd3bd2803b1b10d3fe064,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.008644Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001222.csv,d50618b80f9288a1bb5269e573da3d40e648dab9149af0689731594653984a9a,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.033555Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001223.csv,825d554b93116a73f8d045062f8ea61dff00ce28dde1ab79e682ef0b90d90f76,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.033668Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001223.csv,78d104773e2680f1ff8d5031d5cffaf249d51aa91e68721cd2aa056ff1689da5,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.052516Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001225.csv,c88397259e23ac7c6a67f005a10e9cfd6ad1af04df1438db207183c8397e589f,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.052624Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001225.csv,a2ea66ff89279f7895d15b7f9b750f07181f8c671ec3f6562934f21852436471,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.067054Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001226.csv,9f7bd8c6966f21bdd5c64acd99bbde21efae0a1c58faa323ff974c583c2dde70,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.067171Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001226.csv,f99b413c88a186af85387f5fdfbe41da8acb29ed5120663645a99f52b3152bb7,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.084159Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001227.csv,92049572eca05771d295640352b51fbb389c372281a77abc58e78c01489f3326,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.084277Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001227.csv,99b9d6470a4944ae50731538cc2921e6ec3842a30cbf4cc92165312a27584162,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.127236Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ001228.csv,1a2489b10ddf67c37254b48c4a7002e58809a7b60f321eb4164b8a0011df79c1,qfq_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,qfq_raw_factor|vwap_qfq_candidate,not_applicable,,false,false,vwap_unit_audit,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:38:41.127364Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SZ001228.csv,086a51dac4450bee4e233d2d853379dddb7fb6538e12692bbae0128947ffc3d2,raw_ohlcv,date|open|high|low|close|volume|money|instrument|source_volume_unit,raw_volume_shares,not_applicable,,false,false,vwap_unit_audit,pass
