fetched_at_utc,classification_year,effective_start_date,effective_end_date,classification_first_open_trade_date,source_snapshot_year,source_snapshot_trade_date,snapshot_policy,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,300005.SZ,探路者,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,002489.SZ,浙江永强,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,605180.SH,华生科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,301376.SZ,致欧科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,300993.SZ,玉马遮阳,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,002723.SZ,小崧股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,603307.SH,扬州金泉,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,601718.SH,际华集团,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,603055.SH,台华新材,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,300163.SZ,ST先锋,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1079.DC,户外露营,概念板块,,603766.SH,隆鑫通用,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002693.SZ,双成药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300347.SZ,泰格医药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688068.SH,热景生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,605199.SH,葫芦娃,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688799.SH,华纳药厂,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688278.SH,特宝生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300199.SZ,翰宇药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002898.SZ,赛隆药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002737.SZ,葵花药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300878.SZ,维康药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,600721.SH,百花医药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300158.SZ,振东制药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002422.SZ,科伦药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002424.SZ,ST百灵,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002437.SZ,誉衡药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300529.SZ,健帆生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,000705.SZ,浙江震元,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002728.SZ,特一药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300110.SZ,华仁药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002412.SZ,汉森制药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,603538.SH,美诺华,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300723.SZ,一品红,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,603139.SH,康惠制药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002644.SZ,佛慈制药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300519.SZ,新光药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300485.SZ,赛升药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,003020.SZ,立方制药,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002038.SZ,双鹭药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300194.SZ,福安药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300039.SZ,上海凯宝,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300639.SZ,凯普生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300244.SZ,迪安诊断,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002317.SZ,众生药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300482.SZ,万孚生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300049.SZ,福瑞股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688298.SH,东方生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,002030.SZ,达安基因,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300463.SZ,迈克生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,600479.SH,千金药业,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300009.SZ,安科生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300676.SZ,华大基因,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688076.SH,诺泰生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,300436.SZ,广生堂,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,600664.SH,哈药股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1078.DC,肝炎概念,概念板块,,688289.SH,圣湘生物,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300980.SZ,祥源新材,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300949.SZ,奥雅股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603366.SH,日出东方,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300117.SZ,*ST嘉寓,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,301010.SZ,晶雪节能,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002988.SZ,豪美新材,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603316.SH,诚邦股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,605155.SH,西大门,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,600819.SH,耀皮玻璃,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603137.SH,恒尚节能,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,600586.SH,金晶科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300093.SZ,金刚光伏,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603041.SH,美思德,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002810.SZ,山东赫达,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,000517.SZ,荣安地产,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300621.SZ,维业股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,000055.SZ,方大集团,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,301167.SZ,建研设计,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603601.SH,再升科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,301199.SZ,迈赫股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002165.SZ,红 宝 丽,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,301024.SZ,霍普股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,603378.SH,亚士创能,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300993.SZ,玉马遮阳,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002761.SZ,浙江建投,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,003035.SZ,南网能源,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,605589.SH,圣泉集团,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,600207.SH,安彩高科,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002613.SZ,北玻股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300057.SZ,万顺新材,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300500.SZ,启迪设计,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,000012.SZ,南  玻Ａ,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300374.SZ,中铁装配,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,301043.SZ,绿岛风,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,001324.SZ,长青科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,002421.SZ,达实智能,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,000779.SZ,甘咨询,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300163.SZ,ST先锋,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,001379.SZ,腾达科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300675.SZ,建科院,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1076.DC,建筑节能,概念板块,,300935.SZ,盈建科,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,600811.SH,东方集团,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002117.SZ,东港股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002528.SZ,ST英飞拓,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,600355.SH,精伦电子,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300229.SZ,拓尔思,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300007.SZ,汉威科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300311.SZ,任子行,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300479.SZ,神思电子,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300560.SZ,中富通,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300546.SZ,雄帝科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300531.SZ,优博讯,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002362.SZ,汉王科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,603636.SH,南威软件,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300730.SZ,科创信息,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002161.SZ,远 望 谷,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002232.SZ,启明信息,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300656.SZ,民德电子,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,603232.SH,格尔软件,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300645.SZ,正元智慧,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300130.SZ,新国都,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,000948.SZ,南天信息,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300663.SZ,科蓝软件,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002987.SZ,京北方,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,301330.SZ,熵基科技,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002152.SZ,广电运通,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300188.SZ,国投智能,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300306.SZ,远方信息,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,002104.SZ,恒宝股份,20250102
2026-07-07T06:52:29Z,2016,2016-01-01,2016-12-31,20160104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_member,BK1075.DC,电子身份证,概念板块,,300166.SZ,东方国信,20250102
