instrument,event_id,event_type,event_t0_date,event_t0_pos,trade_open_date,trade_open_pos,trade_open_price,non_executable_next_open,non_executable_reason,limit_threshold_status,anchor_family,anchor_date,anchor_pos,candidate_seed_low_date,candidate_seed_low_pos,rank_jump_date,rank_jump_pos,rank_persistence_confirmed,rank_persistence_coverage,g_s2_passed,c_s6_confirmed,c_s6_confirm_date,c_s6_plus20_state_date,s6_axis_low_reference_confirmed,s6_axis_low_reference_confirm_date,split,seed_cluster_id,reclaim_cluster_id,density_stage,density_kept,false_repair_observed_asof_t0,false_repair_drawdown_trigger_date,false_repair_10d_diagnostic,false_repair_20d_diagnostic,insufficient_runup_20d_diagnostic,future_false_repair_any_diagnostic,event_invalidated_false_repair,board_bucket,is_st,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,near_winner_flag,near_winner_forward_mfe_120d,near_winner_status,close_to_ema20,close_to_ema60,ema20_slope_20d,ema60_slope_20d,return_5d,return_20d,return_60d,amount_ratio_20d,amount_ratio_60d,turnover_ratio_20d,derived_daily_vwap_available,close_to_derived_daily_vwap,vwap_reclaim_flag,intraday_range_pct,close_position_in_range,upper_shadow_pct,gap_open_pct,gap_fade_flag,atr_20_pct,market_return_20d,market_drawdown_60d,market_volatility_20d,market_regime_bucket,benchmark_alias,stock_vs_market_20d,event_cluster_id,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket
SH600010,SH600010_20221208_E_S3,E_S3,2022-12-08,1433,2022-12-09,1434,2.0,False,,main_board_10pct,first_ema60_reclaim,2022-11-10,1413,2022-08-30,1367,2022-11-10,1413,True,0.85,True,False,,,False,,validation,SH600010_seed_00016,SH600010_reclaim_00008,event,True,False,,False,False,True,True,False,main_board,False,91170065296.0,824579392.9,-0.05660377358490576,-0.029126213592232997,-0.09090909090909094,0.024749999999999994,False,0.07000000000000006,not_missing,0.008827238335435084,0.03653796320290237,0.057897545357524116,-0.019563008130081272,0.010101010101010166,-0.05660377358490576,-0.029126213592232997,0.44756858972918434,0.5624572240699701,0.44944468145095723,True,0.0003164345028809912,1.0,0.010050251256281229,0.5000000000000056,0.004999999999999893,0.0,0.0,0.024749999999999994,0.07420349356660316,-0.03695712720271749,0.012030058747971245,risk_on,csi300,-0.13080726715150892,SH600010_event_00003,q3,q4,q2,q2,q3,q2
SH600010,SH600010_20260302_E_S3,E_S3,2026-03-02,2211,2026-03-03,2212,3.27,False,,main_board_10pct,first_ema60_reclaim,2026-01-23,2191,2026-01-19,2187,2026-01-23,2191,True,0.7,True,True,2026-03-27,2026-02-27,True,2026-03-25,robustness,SH600010_seed_00027,SH600010_reclaim_00015,event,True,False,,False,False,False,False,False,main_board,False,146735126687.52002,4505955224.05,0.28682170542635643,0.37190082644628086,-0.026392961876832932,0.043072289156626524,False,,censored_incomplete_horizon,0.24858969537420084,0.31955484896661357,0.06937462296400554,0.008214786615908798,0.26717557251908386,0.28682170542635643,0.37190082644628086,2.4459333575210205,4.104088440086339,2.060632925978739,True,0.012290026262399945,0.0,0.08945686900958472,0.6785714285714278,0.02710843373493985,0.0030864197530864335,0.0,0.043072289156626524,0.005565553789826927,-0.012946975949622463,0.008860437889314976,risk_on,csi300,0.2812561516365295,SH600010_event_00004,q4,q5,q5,q5,q5,q5
SH600011,SH600011_20190102_E_S3,E_S3,2019-01-02,487,2019-01-03,488,6.14,False,,main_board_10pct,first_ema60_reclaim,2018-12-03,467,2018-10-15,432,2018-12-03,467,True,1.0,True,False,,,False,,train,SH600011_seed_00001,SH600011_reclaim_00001,event,True,False,,False,False,False,False,False,main_board,False,115851928989.42,114195896.8,0.008130081300812941,-0.020537124802527673,-0.0718562874251496,0.03758064516129033,False,0.04234527687296419,not_missing,-0.017043202536662583,0.043771043771043905,0.07544757033248062,-0.00544160736709931,-0.01898734177215189,0.008130081300812941,-0.020537124802527673,1.5927438208970746,1.472811114678735,1.6599432294659509,True,0.02793860070758325,0.0,0.07457627118644061,0.6818181818181822,0.0,-0.003144654088050425,0.0,0.03758064516129033,-0.08936506232846253,-0.09866681964412716,0.009019360095317853,risk_off,csi300,0.09749514362927547,SH600011_event_00001,q4,q1,q4,q3,q3,q4
SH600011,SH600011_20200817_E_S3,E_S3,2020-08-17,881,2020-08-18,882,4.53,False,,main_board_10pct,first_ema60_reclaim,2020-07-02,849,2020-01-22,745,2020-07-20,861,True,0.7,True,True,2020-09-16,2020-08-19,False,,train,SH600011_seed_00006,SH600011_reclaim_00005,event,True,False,,False,False,False,False,False,main_board,False,75821790923.97,146268966.05,0.004444444444444251,0.20855614973262004,-0.00877192982456143,0.02433628318584069,False,0.24503311258278138,not_missing,0.059292242793531624,0.12526451184598142,0.05986090412319944,0.045823389021479644,0.08133971291866016,0.004444444444444251,0.20855614973262004,1.6295153608901851,1.6678300873125491,1.5552983444879551,True,0.008232740066656419,1.0,0.0365296803652968,0.8749999999999972,0.004424778761062049,0.004587155963302614,0.0,0.02433628318584069,0.028827394795851946,-0.0077756652072829,0.01456535658800897,risk_on,csi300,-0.024382950351407695,SH600011_event_00002,q3,q1,q3,q5,q5,q2
SH600011,SH600011_20210406_E_S3,E_S3,2021-04-06,1034,2021-04-07,1035,3.87,False,,main_board_10pct,first_ema60_reclaim,2021-03-08,1014,2020-12-11,959,2021-03-08,1014,True,0.95,False,True,2021-09-22,2021-08-23,True,2021-09-24,train,SH600011_seed_00009,SH600011_reclaim_00006,event,True,False,,False,False,False,False,False,main_board,False,67815763310.880005,316428322.4,-0.022727272727272707,-0.046798029556650134,-0.10623556581986138,0.04418604651162788,False,1.1369509043927648,not_missing,-0.029223629750407487,0.001984983170794763,0.09174311926605494,-0.015840659107317245,-0.022727272727272707,-0.022727272727272707,-0.046798029556650134,0.49774341881098316,0.6526550184876379,0.5153210517460225,True,-0.0020499769416767455,0.0,0.0181347150259068,0.14285714285714557,0.007751937984496188,0.0,0.0,0.04418604651162788,0.01187336676492734,-0.11491206788758213,0.01421862362114044,transition,csi300,-0.03460063949220005,SH600011_event_00003,q2,q2,q3,q2,q2,q5
SH600011,SH600011_20210909_E_S3,E_S3,2021-09-09,1142,2021-09-10,1143,6.43,False,,main_board_10pct,first_ema60_reclaim,2021-08-03,1115,2021-07-20,1105,2021-08-12,1122,True,1.0,True,True,2021-09-22,2021-08-23,True,2021-09-16,train,SH600011_seed_00011,SH600011_reclaim_00007,event,True,False,,False,False,False,False,False,main_board,False,111456462848.9,967781150.95,0.7453580901856764,0.7880434782608694,-0.10231923601637105,0.05965045592705166,False,0.5396578538102645,not_missing,0.2602949626508331,0.5577651515151514,0.41528869612361063,0.12926079401149582,0.08760330578512399,0.7453580901856764,0.7880434782608694,1.623992729613722,3.9180850491233135,1.3890677910952538,True,0.02430511450642725,1.0,0.06730769230769229,0.8095238095238093,0.004559270516717363,-0.010447761194029903,0.0,0.05965045592705166,-0.0006711772404561778,-0.05364811034776917,0.011421777784772156,risk_on,csi300,0.7460292674261326,SH600011_event_00004,q4,q4,q5,q5,q2,q5
SH600011,SH600011_20240105_E_S3,E_S3,2024-01-05,1704,2024-01-08,1705,7.83,False,,main_board_10pct,first_ema60_reclaim,2023-12-07,1684,2023-08-28,1617,2023-12-07,1684,True,1.0,False,True,2024-04-09,2024-03-08,True,2024-05-14,robustness,SH600011_seed_00014,SH600011_reclaim_00010,event,True,False,,False,False,False,False,False,main_board,False,132177946082.78,401836707.4,0.07660738714090298,0.0678426051560379,-0.023573200992555887,0.0287166454891995,False,0.23116219667943816,not_missing,0.060503975205498106,0.08997737869904454,0.036814530213063135,-0.009443237681490801,0.06639566395663965,0.07660738714090298,0.0678426051560379,1.3893788066610064,1.451395246211465,1.3039052894380732,True,-0.007695626491087237,0.0,0.03201024327784907,0.24000000000000113,0.024142312579415553,-0.008816120906801062,0.0,0.0287166454891995,-0.018332595166075882,-0.09125350424877365,0.008933871580077782,risk_off,csi300,0.09493998230697887,SH600011_event_00005,q4,q2,q5,q4,q5,q3
SH600011,SH600011_20250328_E_S3,E_S3,2025-03-28,1998,2025-03-31,1999,6.55,False,,main_board_10pct,first_ema60_reclaim,2025-02-28,1978,2024-12-26,1939,2025-02-28,1978,True,0.9,False,False,,,False,,robustness,SH600011_seed_00019,SH600011_reclaim_00012,event,True,False,,False,False,False,False,False,main_board,False,107531939509.15,335051028.8,0.0092592592592593,-0.025335320417287588,-0.04385964912280704,0.018960244648318032,False,0.20000000000000018,not_missing,-0.0015267175572518665,0.027736308635184947,0.04224679767682393,-0.012824159060940588,-0.020958083832335328,0.0092592592592593,-0.025335320417287588,1.111278124808432,1.2705640427176959,1.1056289570208548,True,-0.008836751986234903,0.0,0.02764976958525356,0.1666666666666675,0.015290519877675922,-0.0015151515151514694,0.0,0.018960244648318032,0.006456731007758565,-0.02369027930999401,0.008109381863741818,risk_on,csi300,0.0028025282515007355,SH600011_event_00006,q3,q2,q4,q2,q4,q1
SH600011,SH600011_20260402_E_S3,E_S3,2026-04-02,2243,2026-04-03,2244,7.03,False,,main_board_10pct,first_ema60_reclaim,2026-03-05,2223,2026-01-12,2191,2026-03-05,2223,True,0.85,True,False,,,False,,robustness,SH600011_seed_00020,SH600011_reclaim_00013,event,True,False,,False,False,False,False,False,main_board,False,110828539114.54,1027745098.75,-0.06016042780748665,-0.08463541666666663,-0.12124999999999997,0.032930298719772405,False,,censored_incomplete_horizon,-0.060286058013634514,-0.03898293499806327,0.05753463387051183,-0.017482987106017367,-0.06640106241699872,-0.06016042780748665,-0.08463541666666663,0.4764783423395528,0.6436435949480095,0.5097118799832724,True,0.0006461614677386596,0.0,0.010000000000000009,0.4285714285714304,0.0028449502133713316,-0.0014164305949008194,0.0,0.032930298719772405,-0.03631436850806813,-0.06508034117812589,0.012014049147238,transition,csi300,-0.02384605929941852,SH600011_event_00007,q4,q4,q2,q1,q2,q4
SH600015,SH600015_20180921_E_S3,E_S3,2018-09-21,422,2018-09-25,423,5.48,False,,main_board_10pct,first_ema60_reclaim,2018-08-24,402,2018-03-23,297,2018-08-24,402,True,1.0,True,False,,,False,,train,SH600015_seed_00000,SH600015_reclaim_00000,event,True,False,,False,False,False,False,False,main_board,False,99504048427.28,241650006.15,0.051330798479087614,0.07797270955165692,-0.0018050541516244634,0.018444846292947542,False,0.11131386861313852,not_missing,0.052731772320578685,0.07413402395597268,0.02637749120750299,-0.006081276746355946,0.06551059730250475,0.051330798479087614,0.07797270955165692,1.920033110663341,2.798246370847254,1.860081583529038,True,0.016601024438893885,0.0,0.041353383458646586,0.9545454545454555,0.0018083182640144279,0.0037453183520599342,0.0,0.018444846292947542,0.025606743380742092,-0.04780403528374477,0.013409106852418905,risk_off,csi300,0.025724055098345522,SH600015_event_00000,q3,q1,q4,q4,q5,q1
SH600015,SH600015_20220427_E_S3,E_S3,2022-04-27,1291,2022-04-28,1292,4.14,False,,main_board_10pct,first_ema60_reclaim,2022-03-03,1254,2022-02-28,1251,2022-03-28,1271,True,1.0,True,False,,,False,,validation,SH600015_seed_00014,SH600015_reclaim_00008,event,True,False,,False,False,True,True,False,main_board,False,82783265028.54,172778028.05,-0.007177033492822837,-0.06108597285067863,-0.08590308370044042,0.018915662650602412,False,0.050724637681159424,not_missing,-0.0348837209302324,-0.03533240353324041,0.026988297110102755,-0.006886999345927292,-0.0348837209302324,-0.007177033492822837,-0.06108597285067863,1.149022374202285,1.0987452625094214,1.1972566679756256,True,0.003535080000533153,1.0,0.017073170731707332,0.7142857142857215,0.004819277108433632,-0.002409638554217053,0.0,0.018915662650602412,-0.06096952463874605,-0.17332790641364704,0.018827717324946047,risk_off,csi300,0.053792491145923216,SH600015_event_00001,q3,q1,q3,q2,q3,q1
SH600015,SH600015_20241011_E_S3,E_S3,2024-10-11,1885,2024-10-14,1886,6.89,False,,main_board_10pct,first_ema60_reclaim,2024-09-02,1863,2024-08-30,1862,2024-09-04,1865,True,0.7,False,False,,2024-10-08,False,,robustness,SH600015_seed_00017,SH600015_reclaim_00011,event,True,False,,False,False,False,False,False,main_board,False,118566217086.6,463056087.25,0.13455149501661134,0.13079470198675502,-0.10484927916120579,0.037701317715959,False,0.1161103047895502,not_missing,0.0847296116890337,0.13032685146876277,0.0694692144373672,0.02046273361855433,0.03016591251885381,0.13455149501661134,0.13079470198675502,0.971535181994306,1.4485771191551826,0.9136046418647147,True,-0.007301093807429604,0.0,0.047548291233283635,0.3124999999999995,0.01171303074670572,0.0,0.0,0.037701317715959,0.19525516079288718,-0.08668249024458086,0.03323689603670024,transition,csi300,-0.06070366577627584,SH600015_event_00002,q4,q3,q5,q5,q2,q4
SH600015,SH600015_20250421_E_S3,E_S3,2025-04-21,2013,2025-04-22,2014,7.48,False,,main_board_10pct,first_ema60_reclaim,2025-03-14,1988,2025-03-10,1984,2025-03-21,1993,True,1.0,False,False,,,False,,robustness,SH600015_seed_00018,SH600015_reclaim_00012,event,True,False,,False,False,True,True,False,main_board,False,126841979889.96,383554501.3,0.04768583450210384,0.04621848739495804,-0.026075619295958252,0.021285140562249002,False,0.1470588235294117,not_missing,0.018404907975460016,0.05258213757309593,0.05531976116826143,0.0040794189775514855,0.02892561983471076,0.04768583450210384,0.04621848739495804,1.0052693077337116,1.1294640033412904,0.9699532154600615,True,-0.011185785145529481,0.0,0.029530201342281792,0.09090909090908908,0.016064257028112466,-0.001322751322751281,0.0,0.021285140562249002,-0.033160940210938517,-0.056178943126572345,0.017281994067754578,transition,csi300,0.08084677471304236,SH600015_event_00003,q4,q2,q4,q4,q5,q2
SH600015,SH600015_20260323_E_S3,E_S3,2026-03-23,2235,2026-03-24,2236,6.98,False,,main_board_10pct,first_ema60_reclaim,2026-02-11,2213,2026-01-14,2193,2026-02-13,2215,True,1.0,False,False,,,False,,robustness,SH600015_seed_00021,SH600015_reclaim_00014,event,True,False,,False,False,False,False,False,main_board,False,114269186400.24,517767917.05,0.031203566121842385,0.040479760119940034,-0.04801097393689979,0.01829971181556197,False,,censored_incomplete_horizon,0.0015875306682062718,0.036697704526216235,0.07028112449799173,0.005960729312763036,-0.029370629370629397,0.031203566121842385,0.040479760119940034,1.4305542920081553,1.6527855651484709,1.4180865797821072,True,-0.009360412550634356,0.0,0.03179190751445082,0.0909090909090931,0.0014409221902016982,-0.0069637883008356605,0.0,0.01829971181556197,-0.05201456697120377,-0.07779603539695923,0.010861553456394498,risk_off,csi300,0.08321813309304615,SH600015_event_00004,q4,q3,q4,q4,q4,q1
SH600016,SH600016_20180921_E_S3,E_S3,2018-09-21,422,2018-09-25,423,4.12,False,,main_board_10pct,first_ema60_reclaim,2018-08-24,402,2018-03-23,297,2018-08-24,402,True,1.0,True,False,,,False,,train,SH600016_seed_00001,SH600016_reclaim_00000,event,True,False,,False,False,True,True,False,main_board,False,264883631937.1,355647678.25,0.04797979797979801,0.086387434554974,0.0,0.01602409638554215,False,0.11650485436893199,not_missing,0.0417974143341282,0.05948429920857823,0.017366875239433144,-0.0030542122677527095,0.04534005037783384,0.04797979797979801,0.086387434554974,1.829194317255465,1.9738098235670143,1.7824845766403934,True,0.01433585076408539,1.0,0.03750000000000009,1.0,0.0,0.0024875621890549926,0.0,0.01602409638554215,0.025606743380742092,-0.04780403528374477,0.013409106852418905,risk_off,csi300,0.02237305459905592,SH600016_event_00000,q5,q2,q4,q5,q5,q1
SH600016,SH600016_20220211_E_S3,E_S3,2022-02-11,1240,2022-02-14,1241,3.13,False,,main_board_10pct,first_ema60_reclaim,2021-12-10,1201,2021-07-05,1094,2022-01-07,1220,True,1.0,True,False,,,False,,validation,SH600016_seed_00016,SH600016_reclaim_00007,event,True,False,,False,False,True,True,False,main_board,False,174691849822.98,390297138.45,0.012944983818770295,0.02287581699346397,-0.006349206349206327,0.010543130990415345,False,0.0,not_missing,0.012617275962471641,0.020652173913043415,0.011949582583074214,0.004695861089876852,0.03300330033003296,0.012944983818770295,0.02287581699346397,1.0499580079614084,1.27626788690585,1.0375301767876786,True,0.0006991159519604828,0.0,0.0064102564102563875,0.4999999999999889,0.003194888178913812,0.0,0.0,0.010543130990415345,-0.04582270664065713,-0.09489081102899188,0.011129483280790255,transition,csi300,0.058767690459427424,SH600016_event_00001,q4,q2,q4,q4,q5,q1
