event_id,event_type,split,regime_bucket,trade_open_date,trade_open_price,non_executable_next_open,non_executable_reason,limit_threshold_status,confirm_20_label,confirm_20_complete,failure_10_label,failure_10_complete,forward_return_10d,mfe_10d,mae_10d,horizon_complete_10d,forward_return_20d,mfe_20d,mae_20d,horizon_complete_20d,forward_return_60d,mfe_60d,mae_60d,horizon_complete_60d,forward_return_60d_status,main_label_complete
SH600016_20250625_E_S3,E_S3,robustness,risk_on,2025-06-26,4.61,False,,main_board_10pct,1.0,True,0.0,True,0.1518438177874184,0.18004338394793917,-0.01952277657266832,True,0.07158351409978314,0.18004338394793917,-0.01952277657266832,True,-0.12581344902386116,0.18004338394793917,-0.13015184381778755,True,not_missing,True
SH600016_20260319_E_S3,E_S3,robustness,transition,2026-03-20,3.86,False,,main_board_10pct,0.0,True,0.0,True,-0.033678756476683946,0.007772020725388629,-0.03886010362694303,True,-0.03886010362694303,0.007772020725388629,-0.04663212435233155,True,,,,False,censored_incomplete_horizon,True
SH600018_20180322_E_S3,E_S3,train,transition,2018-03-23,5.39,False,,main_board_10pct,1.0,True,0.0,True,0.061224489795918435,0.12244897959183687,-0.01298701298701288,True,0.016697588126159735,0.12244897959183687,-0.016697588126159513,True,-0.12615955473098328,0.12244897959183687,-0.14656771799628943,True,not_missing,True
SH600018_20181129_E_S3,E_S3,train,risk_off,2018-11-30,4.44,False,,main_board_10pct,-1.0,True,0.0,True,-0.03603603603603611,0.04504504504504481,-0.03828828828828845,True,-0.060810810810810856,0.04504504504504481,-0.08333333333333337,True,0.11936936936936915,0.13288288288288275,-0.08333333333333337,True,not_missing,True
SH600018_20201207_E_S3,E_S3,train,risk_on,2020-12-08,3.88,False,,main_board_10pct,0.0,True,0.0,True,-0.03350515463917525,0.015463917525773141,-0.04896907216494839,True,0.020618556701030855,0.04381443298969079,-0.04896907216494839,True,0.01804123711340222,0.11855670103092786,-0.06958762886597936,True,not_missing,True
SH600018_20210325_E_S3,E_S3,train,risk_off,2021-03-26,4.0,False,,main_board_10pct,0.0,True,0.0,True,-0.0050000000000000044,0.040000000000000036,-0.010000000000000009,True,-0.04249999999999998,0.040000000000000036,-0.04500000000000004,True,0.012499999999999956,0.10499999999999998,-0.057499999999999996,True,not_missing,True
SH600018_20211231_E_S3,E_S3,train,risk_on,2022-01-04,4.82,False,,main_board_10pct,1.0,True,0.0,True,0.06846473029045641,0.12655601659751015,-0.004149377593361092,True,0.0933609958506223,0.12655601659751015,-0.004149377593361092,True,0.11203319502074693,0.12655601659751015,-0.06639004149377603,True,not_missing,True
SH600018_20220506_E_S3,E_S3,validation,risk_off,2022-05-09,5.33,False,,main_board_10pct,0.0,True,0.0,True,0.0037523452157597337,0.046904315196998114,-0.03564727954971869,True,0.028142589118199002,0.06378986866791747,-0.03564727954971869,True,-0.1238273921200751,0.06378986866791747,-0.14821763602251403,True,not_missing,True
SH600018_20221011_E_S3,E_S3,validation,risk_off,2022-10-12,5.01,False,,main_board_10pct,-1.0,True,0.0,True,-0.053892215568862145,0.011976047904191711,-0.06187624750498999,True,-0.04790419161676651,0.011976047904191711,-0.08183632734530943,True,-0.02594810379241519,0.021956087824351433,-0.08183632734530943,True,not_missing,True
SH600018_20240102_E_S3,E_S3,robustness,risk_off,2024-01-03,4.62,False,,main_board_10pct,1.0,True,0.0,True,0.06926406926406936,0.08874458874458879,-0.0021645021645021467,True,0.11038961038961026,0.12770562770562766,-0.0021645021645021467,True,0.12337662337662336,0.13636363636363624,-0.0021645021645021467,True,not_missing,True
SH600018_20250424_E_S3,E_S3,robustness,transition,2025-04-25,5.3,False,,main_board_10pct,0.0,True,0.0,True,0.060377358490566024,0.060377358490566024,-0.011320754716981019,True,0.049056603773584895,0.07735849056603783,-0.011320754716981019,True,0.08301886792452828,0.08679245283018866,-0.011320754716981019,True,not_missing,True
SH600019_20220114_E_S3,E_S3,validation,transition,2022-01-17,5.97,False,,main_board_10pct,0.0,True,0.0,True,0.01005025125628145,0.08710217755443894,-0.04020100502512547,True,0.04355108877721947,0.09715242881072039,-0.04020100502512547,True,-0.038525963149078635,0.09715242881072039,-0.16582914572864316,True,not_missing,True
SH600019_20221114_E_S3,E_S3,validation,risk_off,2022-11-15,4.73,False,,main_board_10pct,1.0,True,0.0,True,0.06553911205073981,0.07188160676532762,-0.014799154334038112,True,0.09513742071881581,0.13319238900634245,-0.014799154334038112,True,0.17124735729386886,0.19450317124735728,-0.014799154334038112,True,not_missing,True
SH600019_20230822_E_S3,E_S3,validation,transition,2023-08-23,5.67,False,,main_board_10pct,0.0,True,0.0,True,0.02821869488536155,0.08289241622574961,-0.033509700176366786,True,0.024691358024691246,0.08289241622574961,-0.033509700176366786,True,0.01940035273368612,0.08289241622574961,-0.06525573192239864,True,not_missing,True
SH600019_20240304_E_S3,E_S3,robustness,risk_on,2024-03-05,6.14,False,,main_board_10pct,0.0,True,0.0,True,-0.008143322475570036,0.043973941368078195,-0.02280130293159599,True,0.006514657980456029,0.043973941368078195,-0.032573289902280034,True,0.06351791530944628,0.12540716612377856,-0.032573289902280034,True,not_missing,True
SH600023_20231123_E_S3,E_S3,validation,risk_on,2023-11-24,4.18,False,,main_board_10pct,0.0,True,0.0,True,0.052631578947368585,0.05741626794258381,-0.02631578947368407,True,-0.03588516746411474,0.05741626794258381,-0.03827751196172258,True,0.1602870813397128,0.2583732057416268,-0.06459330143540665,True,not_missing,True
SH600023_20250411_E_S3,E_S3,robustness,risk_off,2025-04-14,5.22,False,,main_board_10pct,0.0,True,0.0,True,0.051724137931034475,0.059386973180076685,-0.007662835249042099,True,-0.03448275862068961,0.059386973180076685,-0.05747126436781602,True,-0.026819923371647403,0.059386973180076685,-0.05747126436781602,True,not_missing,True
SH600023_20260327_E_S3,E_S3,robustness,transition,2026-03-30,5.65,False,,main_board_10pct,0.0,True,0.0,True,-0.02300884955752225,0.0,-0.053097345132743445,True,0.04247787610619458,0.046017699115044275,-0.053097345132743445,True,,,,False,censored_incomplete_horizon,True
SH600025_20210910_E_S3,E_S3,train,risk_on,2021-09-13,6.06,False,,main_board_10pct,1.0,True,0.0,True,0.17326732673267342,0.26897689768976907,-0.01650165016501648,True,0.06600660066006614,0.334983498349835,-0.04785478547854782,True,0.00990099009900991,0.334983498349835,-0.10726072607260717,True,not_missing,True
SH600025_20220517_E_S3,E_S3,validation,risk_off,2022-05-18,6.18,False,,main_board_10pct,0.0,True,0.0,True,0.050161812297734754,0.07766990291262132,-0.017799352750809017,True,0.043689320388349495,0.09223300970873782,-0.017799352750809017,True,0.0744336569579287,0.14401294498381878,-0.017799352750809017,True,not_missing,True
SH600025_20250429_E_S3,E_S3,robustness,transition,2025-04-30,9.36,False,,main_board_10pct,0.0,True,0.0,True,0.03418803418803429,0.04166666666666674,-0.016025641025640858,True,0.03846153846153855,0.06623931623931645,-0.016025641025640858,True,-0.005341880341880212,0.06623931623931645,-0.016025641025640858,True,not_missing,True
SH600025_20260330_E_S3,E_S3,robustness,transition,2026-03-31,10.1,False,,main_board_10pct,0.0,True,0.0,True,-0.06039603960396034,0.008910891089108919,-0.0752475247524752,True,-0.04950495049504955,0.008910891089108919,-0.0752475247524752,True,,,,False,censored_incomplete_horizon,True
SH600026_20230303_E_S3,E_S3,validation,risk_on,2023-03-06,14.3,False,,main_board_10pct,-1.0,True,1.0,True,-0.08181818181818179,0.06433566433566429,-0.11818181818181828,True,-0.18811188811188817,0.06433566433566429,-0.20629370629370636,True,-0.2573426573426575,0.06433566433566429,-0.29440559440559444,True,not_missing,True
SH600026_20230714_E_S3,E_S3,validation,transition,2023-07-17,13.39,False,,main_board_10pct,0.0,True,0.0,True,0.029873039581777228,0.034353995519043945,-0.03734129947722176,True,-0.015683345780433178,0.04854368932038833,-0.050037341299477234,True,-0.02987303958177745,0.04854368932038833,-0.14339058999253174,True,not_missing,True
SH600026_20250213_E_S3,E_S3,robustness,risk_on,2025-02-14,12.03,False,,main_board_10pct,-1.0,True,0.0,True,-0.08977556109725682,0.009975062344139696,-0.08977556109725682,True,-0.07896924355777213,0.009975062344139696,-0.09725685785536164,True,-0.12635078969243552,0.009975062344139696,-0.20698254364089774,True,not_missing,True
SH600026_20260205_E_S3,E_S3,robustness,risk_on,2026-02-06,15.95,False,,main_board_10pct,1.0,True,0.0,True,0.419435736677116,0.419435736677116,-0.01567398119122254,True,0.4902821316614421,0.670846394984326,-0.01567398119122254,True,0.3711598746081506,0.703448275862069,-0.01567398119122254,True,not_missing,True
SH600027_20230525_E_S3,E_S3,validation,transition,2023-05-26,5.58,False,,main_board_10pct,1.0,True,0.0,True,0.09677419354838701,0.17204301075268824,-0.007168458781361964,True,0.10035842293906794,0.17204301075268824,-0.017921146953404965,True,-0.09856630824372759,0.17204301075268824,-0.11648745519713266,True,not_missing,True
SH600027_20231228_E_S3,E_S3,validation,risk_off,2023-12-29,4.78,False,,main_board_10pct,1.0,True,0.0,True,0.09623430962343105,0.10041841004184082,-0.014644351464435212,True,0.15271966527196645,0.16527196652719667,-0.014644351464435212,True,0.3284518828451881,0.33472803347280333,-0.014644351464435212,True,not_missing,True
SH600027_20250325_E_S3,E_S3,robustness,risk_on,2025-03-26,5.42,False,,main_board_10pct,-1.0,True,0.0,True,-0.0073800738007380184,0.03690036900368998,-0.0977859778597786,True,0.029520295202952074,0.05535055350553497,-0.0977859778597786,True,-0.0018450184501844769,0.08487084870848705,-0.0977859778597786,True,not_missing,True
SH600027_20251127_E_S3,E_S3,robustness,transition,2025-11-28,5.18,False,,main_board_10pct,0.0,True,0.0,True,0.011583011583011782,0.02895752895752901,-0.009652509652509633,True,0.013513513513513598,0.02895752895752901,-0.009652509652509633,True,-0.009652509652509633,0.02895752895752901,-0.07142857142857151,True,not_missing,True
SH600027_20260401_E_S3,E_S3,robustness,transition,2026-04-02,4.73,False,,main_board_10pct,0.0,True,0.0,True,-0.019027484143763318,0.0,-0.04862579281183943,True,0.06976744186046502,0.06976744186046502,-0.04862579281183943,True,,,,False,censored_incomplete_horizon,True
SH600028_20180821_E_S3,E_S3,train,risk_off,2018-08-22,4.03,False,,main_board_10pct,0.0,True,0.0,True,0.02977667493796532,0.07444168734491319,-0.002481389578163906,True,0.09181141439205964,0.09677419354838701,-0.002481389578163906,True,-0.06947890818858571,0.12406947890818865,-0.07692307692307698,True,not_missing,True
SH600028_20201209_E_S3,E_S3,train,risk_on,2020-12-10,2.95,False,,main_board_10pct,0.0,True,0.0,True,-0.016949152542372947,0.016949152542372836,-0.023728813559322104,True,0.03050847457627115,0.037288135593220195,-0.023728813559322104,True,0.10169491525423724,0.18983050847457617,-0.03728813559322042,True,not_missing,True
SH600028_20210322_E_S3,E_S3,train,transition,2021-03-23,3.11,False,,main_board_10pct,0.0,True,0.0,True,0.016077170418006492,0.019292604501607746,-0.022508038585209,True,0.0,0.04180064308681675,-0.022508038585209,True,0.06430868167202575,0.11897106109324773,-0.025723472668810365,True,not_missing,True
SH600028_20210930_E_S3,E_S3,train,transition,2021-10-08,3.57,False,,main_board_10pct,-1.0,True,0.0,True,-0.056022408963585346,0.011204481792717047,-0.07002801120448177,True,-0.11484593837535007,0.011204481792717047,-0.11764705882352944,True,-0.08403361344537807,0.011204481792717047,-0.12885154061624648,True,not_missing,True
SH600028_20220427_E_S3,E_S3,validation,risk_off,2022-04-28,3.29,False,,main_board_10pct,0.0,True,0.0,True,0.02127659574468077,0.03039513677811545,-0.00911854103343468,True,0.04863221884498481,0.04863221884498481,-0.00911854103343468,True,0.033434650455927084,0.07294832826747721,-0.00911854103343468,True,not_missing,True
SH600028_20240125_E_S3,E_S3,robustness,risk_off,2024-01-26,5.34,False,,main_board_10pct,0.0,True,0.0,True,0.07116104868913853,0.07677902621722854,-0.029962546816479474,True,0.08052434456928825,0.10299625468164786,-0.029962546816479474,True,0.07677902621722854,0.15543071161048694,-0.029962546816479474,True,not_missing,True
SH600028_20240731_E_S3,E_S3,robustness,transition,2024-08-01,6.09,False,,main_board_10pct,0.0,True,0.0,True,0.031198686371100237,0.034482758620689724,-0.016420361247947435,True,0.05911330049261099,0.11165845648604256,-0.016420361247947435,True,-0.014778325123152691,0.20525451559934327,-0.05090311986863705,True,not_missing,True
SH600028_20251202_E_S3,E_S3,robustness,transition,2025-12-03,5.94,False,,main_board_10pct,0.0,True,0.0,True,-0.01683501683501687,0.013468013468013407,-0.043771043771043905,True,0.04040404040404022,0.05218855218855212,-0.043771043771043905,True,0.17845117845117842,0.36531986531986504,-0.043771043771043905,True,not_missing,True
SH600030_20180423_E_S3,E_S3,train,risk_off,2018-04-24,14.72,False,,main_board_10pct,0.0,True,0.0,True,0.06929347826086962,0.07744565217391286,0.0,True,0.04347826086956519,0.07948369565217384,0.0,True,-0.09307065217391308,0.07948369565217384,-0.15489130434782616,True,not_missing,True
SH600030_20181119_E_S3,E_S3,train,transition,2018-11-20,14.55,False,,main_board_10pct,-1.0,True,0.0,True,-0.016494845360824795,0.008934707903780037,-0.08041237113402055,True,-0.06941580756013754,0.008934707903780037,-0.08041237113402055,True,0.49553264604811,0.5580756013745705,-0.11271477663230245,True,not_missing,True
SH600030_20200115_E_S3,E_S3,train,risk_on,2020-01-16,20.94,False,,main_board_10pct,-1.0,True,1.0,True,-0.1112702960840497,0.016714422158548237,-0.180515759312321,True,-0.007163323782235054,0.024832855778414542,-0.180515759312321,True,-0.07354345749761237,0.038204393505252954,-0.180515759312321,True,not_missing,True
SH600030_20200331_E_S3,E_S3,train,risk_off,2020-04-01,18.24,False,,main_board_10pct,0.0,True,0.0,True,0.07182017543859653,0.08662280701754388,-0.00383771929824539,True,0.07291666666666674,0.08662280701754388,-0.00383771929824539,True,0.17982456140350878,0.19024122807017552,-0.00383771929824539,True,not_missing,True
SH600030_20210611_E_S3,E_S3,train,risk_on,2021-06-15,20.89,False,,main_board_10pct,0.0,True,0.0,True,-0.004308281474389664,0.038295835327908145,-0.022020105313547145,True,-0.04739109621828641,0.038295835327908145,-0.06510292005744367,True,0.1081857348013402,0.1522259454284347,-0.11393011010052656,True,not_missing,True
SH600030_20210915_E_S3,E_S3,train,risk_on,2021-09-16,22.41,False,,main_board_10pct,0.0,True,0.0,True,-0.02365015618027666,0.006247211066488179,-0.04596162427487738,True,-0.02409638554216864,0.006247211066488179,-0.07139669790272207,True,-0.015171798304328465,0.03748326639892907,-0.1012940651494868,True,not_missing,True
SH600030_20220112_E_S3,E_S3,validation,transition,2022-01-13,22.73,False,,main_board_10pct,0.0,True,0.0,True,0.02243730752309725,0.041355037395512495,-0.06995160580730309,True,-0.07215134183897931,0.041355037395512495,-0.0756709194896612,True,-0.27056753189617255,0.041355037395512495,-0.2754069511658601,True,not_missing,True
SH600030_20221209_E_S3,E_S3,validation,risk_on,2022-12-12,19.0,False,,main_board_10pct,0.0,True,0.0,True,-0.0378947368421052,0.012631578947368327,-0.04315789473684217,True,0.0,0.02210526315789485,-0.05315789473684218,True,-0.028421052631578902,0.09999999999999987,-0.05315789473684218,True,not_missing,True
SH600030_20230822_E_S3,E_S3,validation,transition,2023-08-23,21.48,False,,main_board_10pct,1.0,True,0.0,True,-0.022346368715083775,0.13873370577281197,-0.029795158286778478,True,-0.032122905027933024,0.13873370577281197,-0.04003724394785846,True,-0.01722532588454384,0.13873370577281197,-0.06983240223463683,True,not_missing,True
SH600030_20240819_E_S3,E_S3,robustness,risk_off,2024-08-20,18.09,False,,main_board_10pct,0.0,True,0.0,True,0.02874516307352115,0.04809286898839149,-0.022111663902708578,True,0.040353786622443266,0.05362078496406841,-0.022111663902708578,True,0.7158651188501934,0.9635157545605308,-0.022111663902708578,True,not_missing,True
SH600031_20220114_E_S3,E_S3,validation,transition,2022-01-17,21.43,False,,main_board_10pct,-1.0,True,1.0,True,-0.11012599160055991,0.05552963135790945,-0.14092393840410633,True,-0.10872608492767144,0.05552963135790945,-0.14092393840410633,True,-0.2543163789080728,0.05552963135790945,-0.30517965468968733,True,not_missing,True
SH600031_20220711_E_S3,E_S3,validation,transition,2022-07-12,17.66,False,,main_board_10pct,-1.0,True,0.0,True,-0.03284258210645541,0.04983012457531144,-0.06511891279728188,True,-0.12061155152887881,0.04983012457531144,-0.14156285390713474,True,-0.22536806342015858,0.04983012457531144,-0.2831257078142695,True,not_missing,True
SH600031_20221202_E_S3,E_S3,validation,risk_on,2022-12-05,14.92,False,,main_board_10pct,0.0,True,0.0,True,0.03686327077747986,0.07975871313672922,-0.0006702412868632157,True,-0.0006702412868632157,0.07975871313672922,-0.01943699731903481,True,0.15147453083109919,0.24798927613941024,-0.01943699731903481,True,not_missing,True
SH600031_20230717_E_S3,E_S3,validation,transition,2023-07-18,16.37,False,,main_board_10pct,-1.0,True,0.0,True,0.006108735491753059,0.050702504581551455,-0.010995723885155795,True,-0.08063530849114231,0.050702504581551455,-0.09040928527794745,True,-0.131337813072694,0.050702504581551455,-0.13317043372021997,True,not_missing,True
SH600031_20241009_E_S3,E_S3,robustness,risk_on,2024-10-10,17.34,False,,main_board_10pct,0.0,True,0.0,True,-0.027104959630911085,0.06516724336793533,-0.037485582468281375,True,0.05074971164936559,0.06632064590542086,-0.037485582468281375,True,-0.12975778546712802,0.06632064590542086,-0.13264129181084205,True,not_missing,True
SH600031_20250310_E_S3,E_S3,robustness,risk_on,2025-03-11,19.61,False,,main_board_10pct,-1.0,True,0.0,True,-0.03518612952575206,0.023457419683834857,-0.03671596124426313,True,-0.05711371749107608,0.023457419683834857,-0.13717491075981636,True,-0.10351861295257525,0.023457419683834857,-0.13717491075981636,True,not_missing,True
SH600036_20180821_E_S3,E_S3,train,risk_off,2018-08-22,20.04,False,,main_board_10pct,0.0,True,0.0,True,0.01846307385229551,0.06686626746506996,-0.013473053892215536,True,0.0444111776447107,0.06686626746506996,-0.013473053892215536,True,0.04091816367265477,0.14421157684630748,-0.013473053892215536,True,not_missing,True
SH600036_20190228_E_S3,E_S3,train,risk_on,2019-03-01,23.62,False,,main_board_10pct,0.0,True,0.0,True,-0.011854360711261669,0.05461473327688404,-0.058425063505503916,True,0.058425063505503694,0.07112616426756979,-0.058425063505503916,True,0.07027942421676547,0.13844199830651993,-0.058425063505503916,True,not_missing,True
SH600036_20210915_E_S3,E_S3,train,risk_on,2021-09-16,41.0,False,,main_board_10pct,0.0,True,0.0,True,0.03439024390243883,0.05756097560975615,-0.061219512195121895,True,0.06536585365853664,0.07219512195121958,-0.061219512195121895,True,-0.01073170731707307,0.09756097560975618,-0.061219512195121895,True,not_missing,True
