comparison_id,decision_date,lhs_monthly_return,rhs_monthly_return,paired_delta,lhs_evaluable,rhs_evaluable,paired_evaluable,event_month_posthoc,missing_reason,run_id,contract_version
MODEL__D8__L000__STOP15__SLIP020,2025-08-29,0.00499424173095,-0.0247865890833,0.0297808308142,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2025-09-30,0.0074027047643,-0.0512813186942,0.0586840234585,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2025-10-31,-0.0485603123545,-0.062818529258,0.0142582169035,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2025-11-28,0.0755961325281,0.105885704289,-0.0302895717606,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2025-12-31,0.0725894847445,0.06173756519,0.0108519195545,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2026-01-30,0.0078437681499,0.028382059657,-0.0205382915071,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2026-02-27,-0.0605719349968,-0.115536756715,0.054964821718,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP020,2026-03-31,0.0295276685957,0.0923710579581,-0.0628433893625,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-07-31,-0.0429409387937,-0.0551503180413,0.0122093792476,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-08-30,0.185685754643,0.14970622688,0.0359795277628,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-09-30,0.0101028425892,0.00542360825865,0.00467923433054,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-10-31,-0.00819248013121,-0.0118446882981,0.00365220816689,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-11-29,0.00709960462628,-0.000625852088896,0.00772545671518,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2024-12-31,-0.025982566022,-0.0446210906832,0.0186385246612,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-01-27,0.00605660430856,0.0438664297455,-0.037809825437,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-02-28,0.0124493826576,-0.0228980366829,0.0353474193405,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-03-31,-0.0354285243698,-0.0697809213018,0.034352396932,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-04-30,0.014387569524,-0.00808256945898,0.022470138983,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-05-30,0.0213841746553,0.0551554638194,-0.0337712891641,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-06-30,0.0206241523059,0.0205753642182,4.87880877167e-05,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-07-31,0.0710873198306,0.144053028392,-0.0729657085613,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-08-29,0.00181892173544,-0.0287052452151,0.0305241669505,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-09-30,0.00426762943103,-0.056656936845,0.060924566276,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-10-31,-0.0540385703296,-0.0695541033239,0.0155155329943,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-11-28,0.0758687175425,0.108110911899,-0.0322421943567,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2025-12-31,0.0722917421198,0.0617472349264,0.0105445071935,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2026-01-30,0.00460444964452,0.0269582201659,-0.0223537705213,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2026-02-27,-0.0683606095443,-0.125634864575,0.0572742550304,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP15__SLIP040,2026-03-31,0.0277954428382,0.095651997208,-0.0678565543698,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-07-31,-0.0355979,-0.0517117806569,0.0161138806569,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-08-30,0.211416343156,0.16931669417,0.0420996489854,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-09-30,0.013248334711,0.0120673256678,0.00118100904316,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-10-31,-0.00359360228825,-0.00818961345107,0.00459601116282,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-11-29,0.0141376585112,0.0067307586736,0.00740689983765,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2024-12-31,-0.0188155730857,-0.0346073959676,0.0157918228819,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-01-27,0.0122572074506,0.0503608774995,-0.0381036700488,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-02-28,0.0194465641287,-0.0141429942628,0.0335895583915,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-03-31,-0.0206647533562,-0.072195156892,0.0515304035358,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-04-30,0.0198089388294,-0.00131406952422,0.0211230083536,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-05-30,0.0267966747557,0.057645215539,-0.0308485407833,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-06-30,0.0263951649022,0.025496371119,0.000898793783257,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-07-31,0.0725456558135,0.138755932413,-0.0662102765991,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-08-29,0.00870641246724,-0.000318187429504,0.00902459989675,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-09-30,0.0119580488373,-0.0346117414265,0.0465697902638,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-10-31,-0.0361175553452,-0.0518905013965,0.0157729460513,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-11-28,0.0764381960843,0.106413677718,-0.0299754816334,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2025-12-31,0.0743662529606,0.0608167252288,0.0135495277318,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2026-01-30,0.0113623559176,0.0303574392193,-0.0189950833017,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2026-02-27,-0.0570569326864,-0.119902865267,0.0628459325806,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__GROSS,2026-03-31,0.0340961988771,0.0995308595281,-0.0654346606511,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-07-31,-0.035857147274,-0.0520264670976,0.0161693198236,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-08-30,0.210646386646,0.168675087247,0.0419712993992,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-09-30,0.0123208617713,0.0112233203937,0.00109754137753,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-10-31,-0.00413555845477,-0.00873917510171,0.00460361664694,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-11-29,0.0133523473108,0.00594183394225,0.00741051336851,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2024-12-31,-0.0195949881045,-0.0355290091572,0.0159340210527,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-01-27,0.0115709948509,0.0497824799997,-0.0382114851489,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-02-28,0.0186815330158,-0.0150084628295,0.0336899958453,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-03-31,-0.0215937849272,-0.0736208336647,0.0520270487375,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-04-30,0.0192419549756,-0.0018940811296,0.0211360361052,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-05-30,0.0262190628847,0.0573422943686,-0.0311232314839,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-06-30,0.025760086937,0.0249727793762,0.000787307560817,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-07-31,0.0723639012258,0.139290729211,-0.0669268279852,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-08-29,0.00798831375068,-0.000967044805944,0.00895535855663,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-09-30,0.0112521734106,-0.0357010407995,0.0469532142101,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-10-31,-0.0372134923894,-0.0532812745326,0.0160677821432,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-11-28,0.0764247329786,0.106848584513,-0.0304238515343,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2025-12-31,0.0742970687764,0.0607530334618,0.0135440353146,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2026-01-30,0.010623287184,0.0300369838485,-0.0194136966645,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2026-02-27,-0.0587466935802,-0.122247223306,0.0635005297255,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP000,2026-03-31,0.0337127926275,0.100453482782,-0.0667406901548,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-07-31,-0.036355699724,-0.0525606234073,0.0162049236833,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-08-30,0.20995252392,0.168074429922,0.0418780939983,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-09-30,0.0115357251065,0.0105254386481,0.00101028645838,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-10-31,-0.00478740777338,-0.00939968896084,0.00461228118746,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-11-29,0.0125763944986,0.00515858814929,0.00741780634933,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2024-12-31,-0.0203599277359,-0.0364335403607,0.0160736126248,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-01-27,0.0108927924512,0.0492189555146,-0.0383261630634,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-02-28,0.0179297588835,-0.015871690997,0.0338014498805,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-03-31,-0.0225065280647,-0.0749767511106,0.0524702230459,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-04-30,0.0186751146837,-0.00254523472658,0.0212203494103,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-05-30,0.0256529763539,0.057055976229,-0.031402999875,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-06-30,0.0251346644067,0.024459287811,0.000675376595711,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-07-31,0.0721966593584,0.139855674171,-0.0676590148128,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-08-29,0.00727549008372,-0.00160633627096,0.00888182635468,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-09-30,0.0105517538764,-0.0367780181078,0.0473297719842,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-10-31,-0.0383127126381,-0.0546774946153,0.0163647819772,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-11-28,0.0764351252933,0.107284710057,-0.0308495847637,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2025-12-31,0.0742307650473,0.0607035677397,0.0135271973076,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2026-01-30,0.00989616999922,0.0297272432703,-0.0198310732711,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2026-02-27,-0.0604265392508,-0.124535603949,0.0641090646983,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP005,2026-03-31,0.0333028909227,0.101299000691,-0.0679961097681,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-07-31,-0.036854252174,-0.0530947797169,0.0162405275429,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-08-30,0.209257942868,0.167473094927,0.0417848479406,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-09-30,0.010748873212,0.00982605021484,0.000922822997173,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-10-31,-0.0054416971559,-0.0100625447415,0.00462084758556,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-11-29,0.0117965142047,0.00437151450358,0.00742499970115,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2024-12-31,-0.0211299213023,-0.0373439132911,0.0162139919888,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-01-27,0.0102090386944,0.0486507223444,-0.03844168365,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-02-28,0.0171708093477,-0.0167430715314,0.0339138808791,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-03-31,-0.0234293515593,-0.0763478885307,0.0529185369714,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-04-30,0.0181009369919,-0.00320564151816,0.0213065785101,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-05-30,0.0250789195367,0.056765207291,-0.0316862877543,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-06-30,0.0244997307413,0.0239375292796,0.000562201461789,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-07-31,0.0720266652819,0.140430294855,-0.0684036295729,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-08-29,0.00655070793394,-0.00225592703274,0.00880663496668,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-09-30,0.00983856679719,-0.0378737596938,0.047712326491,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-10-31,-0.0394335367154,-0.0561012491182,0.0166677124028,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-11-28,0.0764457463469,0.107730764953,-0.0312850186059,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2025-12-31,0.0741630032705,0.0606530161128,0.0135099871577,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2026-01-30,0.00915297044739,0.0294106732105,-0.0202577027631,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2026-02-27,-0.0621460413599,-0.126875864171,0.0647298228113,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP010,2026-03-31,0.032881791785,0.102168271136,-0.0692864793513,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-07-31,-0.037851357074,-0.0541630923363,0.0163117352623,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-08-30,0.207866621313,0.166268387333,0.0415982339809,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-09-30,0.00917000120216,0.00842273372622,0.000747267475947,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-10-31,-0.00675765112188,-0.0113953320656,0.00463768094377,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-11-29,0.0102248512913,0.00278577085853,0.00743908043274,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2024-12-31,-0.0226852719197,-0.0391824121698,0.0164971402501,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2025-01-27,0.0088246022189,0.0474998918915,-0.0386752896726,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D8__L000__STOP20__SLIP020,2025-02-28,0.0156309691866,-0.0185107560532,0.0341417252398,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
