policy_id,cost_scenario_id,terminal_mark_date,open_position_n,open_position_weight,open_position_notional_cny,sell_commission_cny,sell_stamp_tax_cny,sell_transfer_fee_cny,sell_slippage_cny,total_shadow_cost_cny,live_final_NAV,liquidation_adjusted_final_NAV,live_nav_compound_return,liquidation_adjusted_compound_return,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,historical_support_claim_allowed,deployment_authorized,source_table_content_hash,run_id,contract_version
B0_P4_RAW_RANK__D8__L100__STOPNONE,SLIP020,2026-04-30,44,1.01924641611,14072574,3518.1435,7036.287,140.72574,28145.148,38840.30424,13806841.778,13768001.4738,0.380684177801,0.376800147377,128.079929065,root_found,122.867315938,root_found,False,False,d2b05783ab05cdaa37bcc9f70deef6d954a1415302c2f38c8b039ab381995b95,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOPNONE,SLIP040,2026-04-30,44,1.07404613891,14072574,3518.1435,7036.287,140.72574,56290.296,66985.45224,13102392.43,13035406.9778,0.310239243001,0.303540697777,128.079929065,root_found,122.867315938,root_found,False,False,68b45022d5adb1096c63d2f2cfc23930977487064233400227fa5ebb9c8a86e9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,GROSS,2026-04-30,21,0.505742375913,6054854,0,0,0,0,0,11972210.1378,11972210.1378,0.197221013777,0.197221013777,50.4171821267,root_found,49.4453150422,root_found,False,False,75715e95591d7aa3982967d286029d7c7c4c7bd7276b33cb3adc90da1468f707,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,SLIP000,2026-04-30,21,0.513478999858,6054854,1513.7135,3027.427,60.54854,0,4601.68904,11791824.0117,11787222.3226,0.179182401165,0.178722232261,50.4171821267,root_found,49.4453150422,root_found,False,False,36538eaedbf5946be9aec42bfd1a9a9c5509785cca63985bcb336955523db1a4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,SLIP005,2026-04-30,21,0.521335389339,6054854,1513.7135,3027.427,60.54854,3027.427,7629.11604,11614124.2736,11606495.1575,0.161412427358,0.160649515754,50.4171821267,root_found,49.4453150422,root_found,False,False,2591d249faea8616517d0f31be36e73d1059e589cb5b6cfbb274d427ffc8f602,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,SLIP010,2026-04-30,21,0.529435924768,6054854,1513.7135,3027.427,60.54854,6054.854,10656.54304,11436424.5355,11425767.9925,0.143642453552,0.142576799248,50.4171821267,root_found,49.4453150422,root_found,False,False,029c6a92ddce158639bf71ed275ea708fd605f3828d313eeed14fa92d05389fc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,SLIP020,2026-04-30,21,0.546416416131,6054854,1513.7135,3027.427,60.54854,12109.708,16711.39704,11081025.0594,11064313.6623,0.108102505938,0.106431366234,50.4171821267,root_found,49.4453150422,root_found,False,False,084e8c68902cf30ff0277fdb0af47d19046bcc9442f8b46eecbd728564d19303,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP05,SLIP040,2026-04-30,21,0.58386904369,6054854,1513.7135,3027.427,60.54854,24219.416,28821.10504,10370226.1071,10341405.0021,0.0370226107102,0.0341405002062,50.4171821267,root_found,49.4453150422,root_found,False,False,670b7cdf58c912de2f8eb531722965369bdc770d4f09597f5000619dc9357495,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,GROSS,2026-04-30,39,0.878288391055,11515939,0,0,0,0,0,13111796.8964,13111796.8964,0.311179689642,0.311179689642,88.3788606916,root_found,85.1714258715,root_found,False,False,51e791dc78d49e030f2c3fde658b7acf49761f212a91d8495749842a4d946f3f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,SLIP000,2026-04-30,39,0.8896895852,11515939,2878.98475,5757.9695,115.15939,0,8752.11364,12943771.8408,12935019.7272,0.294377184084,0.29350197272,88.3788606916,root_found,85.1714258715,root_found,False,False,de3307f0ebc86ec32ce5a78163613837bb9fbdf9a59e9c14d4efa3670f01854e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,SLIP005,2026-04-30,39,0.901286102432,11515939,2878.98475,5757.9695,115.15939,5757.9695,14510.08314,12777229.0829,12762718.9997,0.277722908289,0.276271899975,88.3788606916,root_found,85.1714258715,root_found,False,False,0e8de833abebe912b2bae9a0d3835966272d37d5e396a5c0410a3af3cd158f69,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,SLIP010,2026-04-30,39,0.913188917975,11515939,2878.98475,5757.9695,115.15939,11515.939,20268.05264,12610686.3249,12590418.2723,0.261068632494,0.25904182723,88.3788606916,root_found,85.1714258715,root_found,False,False,cacc877b6a09ddda107831604db2d780143ed02ffae3cd005f75e0a971e4c02b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,SLIP020,2026-04-30,39,0.937963302367,11515939,2878.98475,5757.9695,115.15939,23031.878,31783.99164,12277600.809,12245816.8174,0.227760080904,0.22458168174,88.3788606916,root_found,85.1714258715,root_found,False,False,1de2aabb22a6e62b60d7d6e19942f33b5a73a0d77a375f96f9073c0079b3a7d5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP10,SLIP040,2026-04-30,39,0.991776139624,11515939,2878.98475,5757.9695,115.15939,46063.756,54815.86964,11611429.7773,11556613.9076,0.161142977725,0.155661390761,88.3788606916,root_found,85.1714258715,root_found,False,False,1da653d2917e4826928b30a8fb00ffc57657c12afe03b73ce57718e48810b9bf,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,GROSS,2026-04-30,40,0.900639684291,12729001,0,0,0,0,0,14133289.0633,14133289.0633,0.413328906333,0.413328906333,117.664598391,root_found,113.103200867,root_found,False,False,f3112a9303aa080e2568d88683fed958230df31abe17745660b2dd4b75b1b114,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP000,2026-04-30,40,0.911601646267,12729001,3182.25025,6364.5005,127.29001,0,9674.04076,13963337.0038,13953662.963,0.396333700375,0.395366296299,117.664598391,root_found,113.103200867,root_found,False,False,0582e602793513ba05a96f0465e2619d597906ed4434e4aba84e524eacf7ee8f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP005,2026-04-30,40,0.922731029442,12729001,3182.25025,6364.5005,127.29001,6364.5005,16038.54126,13794920.2897,13778881.7485,0.379492028972,0.377888174846,117.664598391,root_found,113.103200867,root_found,False,False,49f1428acd9e09e39726029b27dc210758327bb564a8128b19c8b1df7ffb8a2a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP010,2026-04-30,40,0.934135519746,12729001,3182.25025,6364.5005,127.29001,12729.001,22403.04176,13626503.5757,13604100.5339,0.362650357569,0.360410053393,117.664598391,root_found,113.103200867,root_found,False,False,c84862b98c5fea4fcae63f3515281f3062b5a3a5683b15cc212270412c716a9a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP020,2026-04-30,40,0.957811658122,12729001,3182.25025,6364.5005,127.29001,25458.002,35132.04276,13289670.1476,13254538.1049,0.328967014763,0.325453810487,117.664598391,root_found,113.103200867,root_found,False,False,0dd86aac261abce2ab3014ac88cf93dec771dcb1e5d37d15d1b0fb23e1eab0f4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP15,SLIP040,2026-04-30,40,1.00895669618,12729001,3182.25025,6364.5005,127.29001,50916.004,60590.04476,12616003.2915,12555413.2467,0.26160032915,0.255541324674,117.664598391,root_found,113.103200867,root_found,False,False,8e18262eeedde59d69ff4ef88af2fc4232f6ac3a5d5da3bdbb3da7af8839345e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,GROSS,2026-04-30,43,0.955469900516,14323374,0,0,0,0,0,14990921.213,14990921.213,0.499092121296,0.499092121296,146.177092025,root_found,139.781118804,root_found,False,False,d9747c53d842b74a6271d953cb1263c40f9881d60019ee9029d4a55c63b367b7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP000,2026-04-30,43,0.966190627,14323374,3580.8435,7161.687,143.23374,0,10885.76424,14824583.8862,14813698.1219,0.482458388617,0.481369812193,146.177092025,root_found,139.781118804,root_found,False,False,c76496112e4cbf43d1675c4238879b6a042021f8f3160946494f7e4e0ffdfa15,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP005,2026-04-30,43,0.97706720992,14323374,3580.8435,7161.687,143.23374,7161.687,18047.45124,14659558.5796,14641511.1283,0.465955857957,0.464151112833,146.177092025,root_found,139.781118804,root_found,False,False,abbc16cb25797b3f235e45d17fa1d3e99bdfe3ce1b3d336c3c4f4e246e2a5461,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP010,2026-04-30,43,0.988191460205,14323374,3580.8435,7161.687,143.23374,14323.374,25209.13824,14494533.273,14469324.1347,0.449453327296,0.446932413472,146.177092025,root_found,139.781118804,root_found,False,False,1d60dc2279f138345ea3f10d09835690ae2fab108445d338169cf0c0bd824683,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP020,2026-04-30,43,1.01121758867,14323374,3580.8435,7161.687,143.23374,28646.748,39532.51224,14164482.6597,14124950.1475,0.416448265975,0.412495014751,146.177092025,root_found,139.781118804,root_found,False,False,2de7cc2eb4da4237b2712e96a15c46f7a3b4a080911a7bb42ad0a5613c0a458f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOP20,SLIP040,2026-04-30,43,1.06064643321,14323374,3580.8435,7161.687,143.23374,57293.496,68179.26024,13504381.4333,13436202.1731,0.350438143332,0.343620217308,146.177092025,root_found,139.781118804,root_found,False,False,a29870bfb871683164bdc6107b81d282c78f45bf86e9abb009525059f8af2dc9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,GROSS,2026-04-30,44,0.97405088488,16383006,0,0,0,0,0,16819456,16819456,0.6819456,0.6819456,193.72457435,root_found,184.549254725,root_found,False,False,7826dc459e0a4f2f34b0e21faab599a456329c7f8270b1b7c6bc0aee7aabe09a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP000,2026-04-30,44,0.98416867452,16383006,4095.7515,8191.503,163.83006,0,12451.08456,16646542.8378,16634091.7532,0.664654283779,0.663409175323,193.72457435,root_found,184.549254725,root_found,False,False,de3e11e7c7ab3579ec4cb61a7b8f3750b6f4b712865db9df0a2450f7c08c518f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP005,2026-04-30,44,0.994416348495,16383006,4095.7515,8191.503,163.83006,8191.503,20642.58756,16474996.6398,16454354.0522,0.647499663979,0.645435405223,193.72457435,root_found,184.549254725,root_found,False,False,ab1f9aec90af681f0bd749ca32c919145bd3b1932eb2c668ead76309d4f60a1e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP010,2026-04-30,44,1.00487967615,16383006,4095.7515,8191.503,163.83006,16383.006,28834.09056,16303450.4418,16274616.3512,0.630345044179,0.627461635123,193.72457435,root_found,184.549254725,root_found,False,False,2b8ecf82ffd3e72f2e6b245c977712b75a43b8b7eae4c0a16d544d9d7f59091c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP020,2026-04-30,44,1.02648110732,16383006,4095.7515,8191.503,163.83006,32766.012,45217.09656,15960358.0458,15915140.9492,0.596035804579,0.591514094923,193.72457435,root_found,184.549254725,root_found,False,False,48fbd8f1bab9c0c329551680345e7a8551a39254023dbab13ba8ebd15d7d5da6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L000__STOPNONE,SLIP040,2026-04-30,44,1.07259527097,16383006,4095.7515,8191.503,163.83006,65532.024,77983.10856,15274173.2538,15196190.1452,0.527417325379,0.519619014523,193.72457435,root_found,184.549254725,root_found,False,False,2faf99b01179aab96c6d76b8a59bcd311eec76bd15c43049e518efcc589a6ed5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,GROSS,2026-04-30,21,0.500082452967,5962120,0,0,0,0,0,11922273.9463,11922273.9463,0.192227394628,0.192227394628,49.0624521808,root_found,48.1267197065,root_found,False,False,b78183edceaade3ee4466139a5eae7f6e83f671b6a772d5547d98c1c01aaa0bc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP000,2026-04-30,21,0.507757819821,5962120,1490.53,2981.06,59.6212,0,4531.2112,11742054.5135,11737523.3023,0.17420545135,0.17375233023,49.0624521808,root_found,48.1267197065,root_found,False,False,ba1bf513dba8c85688008b3a34ea3d98d55e4b2f86b32d811d6b7ca8fbc3ff80,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP005,2026-04-30,21,0.515552736891,5962120,1490.53,2981.06,59.6212,2981.06,7512.2712,11564520.1225,11557007.8513,0.156452012253,0.155700785133,49.0624521808,root_found,48.1267197065,root_found,False,False,94dd6fb06bc1b891d170af6aa81abcbc6e465093b40d0d401e3593e5610168a5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP010,2026-04-30,21,0.523590714923,5962120,1490.53,2981.06,59.6212,5962.12,10493.3312,11386985.7316,11376492.4004,0.138698573155,0.137649240035,49.0624521808,root_found,48.1267197065,root_found,False,False,9eaaa3226252ee152675b15fa176c6208618c4c046efecfa02e8860f7b1a3f9e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP020,2026-04-30,21,0.540442792239,5962120,1490.53,2981.06,59.6212,11924.24,16455.4512,11031916.9496,11015461.4984,0.103191694961,0.101546149841,49.0624521808,root_found,48.1267197065,root_found,False,False,e1ee3edc2535a7c06538f3467593a31365aa7c11d433e510004edce95e3ebcfb,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP05,SLIP040,2026-04-30,21,0.577625211429,5962120,1490.53,2981.06,59.6212,23848.48,28379.6912,10321779.3857,10293399.6945,0.0321779385716,0.0293399694516,49.0624521808,root_found,48.1267197065,root_found,False,False,22ae57ec423a992da0b9889434ac55ba5475798f2d6192ebac98d34819f3e264,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,GROSS,2026-04-30,39,0.879057732563,11469153,0,0,0,0,0,13047098.7003,13047098.7003,0.304709870029,0.304709870029,86.5384079261,root_found,83.4014719185,root_found,False,False,aeb402a6c4576ceae013a10567d647b7c6f4cbfc4b9ecf66805a4d5e246b79e8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP000,2026-04-30,39,0.890512380335,11469153,2867.28825,5734.5765,114.69153,0,8716.55628,12879274.0598,12870557.5035,0.287927405982,0.287055750354,86.5384079261,root_found,83.4014719185,root_found,False,False,cf243ac786034ce9cc05efe5a59d5e7da7008852e0195540b5f83e027e2ddb2a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP005,2026-04-30,39,0.902165411165,11469153,2867.28825,5734.5765,114.69153,5734.5765,14451.13278,12712915.9,12698464.7672,0.271291589997,0.269846476719,86.5384079261,root_found,83.4014719185,root_found,False,False,c841d89de4be49c3cb667eed7276ce90aeb6d7fb5f5c378db7788f9b8ec0317e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP010,2026-04-30,39,0.914127463291,11469153,2867.28825,5734.5765,114.69153,11469.153,20185.70928,12546557.7401,12526372.0308,0.254655774012,0.252637203084,86.5384079261,root_found,83.4014719185,root_found,False,False,f3c75e2733393ec14e3c9d54b66d814b486b214c10289578a6a6a32067ef2e27,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP020,2026-04-30,39,0.939029139582,11469153,2867.28825,5734.5765,114.69153,22938.306,31654.86228,12213841.4204,12182186.5581,0.221384142042,0.218218655814,86.5384079261,root_found,83.4014719185,root_found,False,False,d945d52e85d7f7831f347992cb91665719d91c0299abae5ad41615293e0ac09b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP10,SLIP040,2026-04-30,39,0.993137082128,11469153,2867.28825,5734.5765,114.69153,45876.612,54593.16828,11548408.781,11493815.6127,0.154840878102,0.149381561274,86.5384079261,root_found,83.4014719185,root_found,False,False,bf1c355450f8c237f868361b8c8c28a9bdce5bea6c3ff9e4643550a8bf67967e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,GROSS,2026-04-30,40,0.900519195538,12714684,0,0,0,0,0,14119281.4801,14119281.4801,0.411928148006,0.411928148006,117.135751843,root_found,112.602570338,root_found,False,False,cf9fbddc68582d7ad95032baa51bf45608cc3ac62537a7ad62c0820423885d50,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP000,2026-04-30,40,0.911501198853,12714684,3178.671,6357.342,127.14684,0,9663.15984,13949168.7076,13939505.5478,0.394916870762,0.393950554778,117.135751843,root_found,112.602570338,root_found,False,False,fd7236a1b92c1a21abd80912b0a46de4fd6921b8ff7eeca2e055cfd13e5d67d8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP005,2026-04-30,40,0.922651213878,12714684,3178.671,6357.342,127.14684,6357.342,16020.50184,13780596.4039,13764575.902,0.378059640388,0.376457590204,117.135751843,root_found,112.602570338,root_found,False,False,421f74e101eb1ce8149d40dd3e649cd89ad923d0499e4d952a14a8e59fecaf5f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP010,2026-04-30,40,0.934077394108,12714684,3178.671,6357.342,127.14684,12714.684,22377.84384,13612024.1001,13589646.2563,0.361202410014,0.35896462563,117.135751843,root_found,112.602570338,root_found,False,False,f4e9fd70167d67511a7df329e9e4b00f5fb933d61f3581f2d17315c15abfc30e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP020,2026-04-30,40,0.957800333105,12714684,3178.671,6357.342,127.14684,25429.368,35092.52784,13274879.4927,13239786.9648,0.327487949266,0.323978696482,117.135751843,root_found,112.602570338,root_found,False,False,e5e166f0d3926118bf8809bb5d1fdc39bd7f450046ef328ec8998992591a76e5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP15,SLIP040,2026-04-30,40,1.00905463314,12714684,3178.671,6357.342,127.14684,50858.736,60521.89584,12600590.2777,12540068.3819,0.26005902777,0.254006838186,117.135751843,root_found,112.602570338,root_found,False,False,fb6ae49f3e1cf2b62f4b67ae804a4aef8c2e8bee3a99e82c7aabeb50af8de23a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,GROSS,2026-04-30,43,0.954741583747,14248118,0,0,0,0,0,14923533.4907,14923533.4907,0.492353349069,0.492353349069,144.189503579,root_found,137.905800202,root_found,False,False,705f4ff0bd33a54f12dd7ca4d0309d93dab6a16756cd074428df405d073223a9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP000,2026-04-30,43,0.965499674131,14248118,3562.0295,7124.059,142.48118,0,10828.56968,14757247.8601,14746419.2904,0.47572478601,0.474641929042,144.189503579,root_found,137.905800202,root_found,False,False,f2d52a73799b443395eafedd1b7ba89b48cea8013373943791f3cb9ba14f8ba9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP005,2026-04-30,43,0.976414606092,14248118,3562.0295,7124.059,142.48118,7124.059,17952.62868,14592282.7364,14574330.1077,0.459228273635,0.457433010767,144.189503579,root_found,137.905800202,root_found,False,False,9894ce6d7aa0b15271960b7ada13bbbe71c0bd0c249604ca1a4b2dc23579ba3b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP010,2026-04-30,43,0.98757914552,14248118,3562.0295,7124.059,142.48118,14248.118,25076.68768,14427317.6126,14402240.9249,0.442731761261,0.440224092493,144.189503579,root_found,137.905800202,root_found,False,False,ad524d8902bd54077b4ad457e022f7548ddc699853db7eee2cda823ebfaa0a74,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP020,2026-04-30,43,1.01069209712,14248118,3562.0295,7124.059,142.48118,28496.236,39324.80568,14097387.3651,14058062.5594,0.409738736512,0.405806255944,144.189503579,root_found,137.905800202,root_found,False,False,34f801f74c8a197e4d1ec76c21cca0607741377a2fa758f72b9e1d1e4c96d1ff,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOP20,SLIP040,2026-04-30,43,1.0603229402,14248118,3562.0295,7124.059,142.48118,56992.472,67821.04168,13437526.8701,13369705.8285,0.343752687014,0.336970582846,144.189503579,root_found,137.905800202,root_found,False,False,01cc2fe11c527809d28f8b187ae45aab25d548a0c87daf1b85186dfef7d04245,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L050__STOPNONE,GROSS,2026-04-30,44,0.970956726037,16268913,0,0,0,0,0,16755549,16755549,0.6755549,0.6755549,191.827410421,root_found,182.800432591,root_found,False,False,78d5bcd2fdab650952a2fe3e3fc2b2b3844713fa1ef418de3e61e033839f4946,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
