policy_id,cost_scenario_id,event_scope,month_n,mean_monthly_return,median_monthly_return,compound_return,positive_month_rate,worst_month_return,source_table_content_hash,posthoc_slice_only,parameter_selection_authorized,run_id,contract_version
B0_P4_RAW_RANK__D8__L000__STOPNONE,SLIP020,event_posthoc,5,0.0629581985857,0.0475754476585,0.347008816648,0.8,-0.00320960338027,5fd406277d26538c974f919c42344eb52621c039023a960a91810f03be98e89c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOPNONE,SLIP020,non_event_posthoc,16,0.00412541605814,-0.00706574717456,0.0278904947742,0.4375,-0.13260318495,71d87e756adee60766ce4a44ad06883c69134b20a9f996f0c68098b7bf0a009b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOPNONE,SLIP040,event_posthoc,5,0.0627082068101,0.0452026481802,0.344497522105,0.8,-0.00595890105901,321b8d320b9bd19a5e9966dd813e2ced10950f6bfb4818f94362d0b309ee5151,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOPNONE,SLIP040,non_event_posthoc,16,0.00111195076658,-0.0098559316391,-0.0226883207992,0.375,-0.141963674559,1f85f266af7f678df3231363d7ec46296ea7536d32bb224e21dc300fa6d25ed1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,GROSS,event_posthoc,5,0.0380388826593,0.0184107196575,0.201443441723,1,0.00769544169928,040f8f87823aafee03d40885144d4140b3035f43b68ea8da0e0deca18caccd90,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,GROSS,non_event_posthoc,16,-0.0049148122289,-0.00697984544788,-0.0829306140067,0.375,-0.0529856862203,e99b0f3cd6ee3d0fa21314a55f63cf3826ee1407ca541967188b8b490da75c97,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP000,event_posthoc,5,0.0376134340167,0.0179456793938,0.198889073721,1,0.00681619361658,6344a09473523ab0584f6cd1f02e5585b24c6a9557dcd6d50526017cfdc7f825,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP000,non_event_posthoc,16,-0.00582287317184,-0.00771967356117,-0.0964110354524,0.375,-0.0545238846533,3c6cb87246fd67c75709a25b5cd0aa932e4ba8539788bda66dfcf7e0779fe899,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP005,event_posthoc,5,0.0371936095051,0.0174306638543,0.196376757814,1,0.00603991035978,05314c277018ea61b820495fdd6367b3d039796b976ae1074200f29ab3e4ff10,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP005,non_event_posthoc,16,-0.0067326211865,-0.00850795575062,-0.109718211905,0.375,-0.0559638567332,c7fd1bc134b464400734b709a321e4985031c770579365df7a0c397727b2a106,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP010,event_posthoc,5,0.0367674677505,0.0168982996214,0.193829627795,1,0.0052486417867,1c10c58ce0b479f43a657bc5759f4ce31b60ac4c6bc981239f4f46ec74eb36b8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP010,non_event_posthoc,16,-0.00765710036257,-0.00930997550069,-0.123055821989,0.375,-0.0574230701465,7a73e7b396f9aa58f472ea4d5c063275a1ab1f96ee49a6b2bfe8cdb0bf92b19b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP020,event_posthoc,5,0.0358952863643,0.0157778964175,0.188625838726,1,0.00361937887442,511153526193fc308bc816a83470df0f43e2b6da851e708f6fbe206cccc33392,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP020,non_event_posthoc,16,-0.00955222729641,-0.0109573643148,-0.149824180487,0.375,-0.0604007845157,271fe8743eae0e91d670673f08b2d5a63f8836693011bd56633a6ecf8518a21d,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP040,event_posthoc,5,0.0340638497455,0.0132851831357,0.177739986304,1,0.000160545856695,4b783610c7428cd0aa5dbfc835b2fab3d776410f7964604963af2150194f329a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP05,SLIP040,non_event_posthoc,16,-0.0135424387987,-0.0144422982936,-0.203747034796,0.375,-0.0666049176455,05dc4efb25a3187feefa060606340647729868de7f72521e1680eabd8b22d63f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,GROSS,event_posthoc,5,0.0525092768325,0.0470801958006,0.283974714176,0.8,-0.0115076194224,a02fd2355b785c4c5e8531f703f96d76faff3cca9a931791a0ef6c4408d8e89f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,GROSS,non_event_posthoc,16,0.00222360140256,-0.00657896976762,0.0106686183643,0.4375,-0.079165491329,8a972c0579a86922865174b29a04dfaa3871f04fe3a4e168203dff1cc51c3967,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP000,event_posthoc,5,0.0522706408884,0.0466886521076,0.282330980387,0.8,-0.0125125084176,87e25ee44d5327dbb4ad12e33c2f5359c85e60f14513f5d8c33e1fddec18dcef,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP000,non_event_posthoc,16,0.00145916321689,-0.00708675691995,-0.00207307445775,0.4375,-0.0812591175875,2ee6b80edeea7e7c8be57c28164155e051b0df2edc6a8e02874f328bdbf9d359,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP005,event_posthoc,5,0.0520514261948,0.0462130531754,0.280818836025,0.8,-0.0134234792117,cec727cd645917632e6a058df71c3d852dd5052fbd5a9c2c1227283ed7d336c0,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP005,non_event_posthoc,16,0.000686979954668,-0.00772620616746,-0.0147722006679,0.4375,-0.0832546764649,91aed6611af9ca1274d5d2a005e969078e21b412e03d1820bc71bccb139f1b23,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP010,event_posthoc,5,0.0518324283685,0.0457330306955,0.279304465319,0.8,-0.0143498447071,8353e343fa3873f50ad4d8071cc4fc4d361b3094eaff7ff604603b47df3a5564,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP010,non_event_posthoc,16,-9.57894733657e-05,-0.00837184111825,-0.0274996552716,0.4375,-0.0852997320679,e6d1cfe6c0909655fe792cbabab053fc53d7ab5d968c5c0b5e95b14b956a417a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP020,event_posthoc,5,0.051395376371,0.0447594659139,0.276270125811,0.8,-0.0162503475858,85541c8bde91374f642bdb8cec821c1c194ffd28d02bd474fb8dc1398b2fbb87,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP020,non_event_posthoc,16,-0.00169427197704,-0.0096821495118,-0.0530410217689,0.4375,-0.0895458869378,c0edf21c0bd6e4ed08b8608a3baa929d02d1e03a1e89fe850c03958186b45a79,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP040,event_posthoc,5,0.0505274338494,0.0427564460608,0.270188046981,0.8,-0.0202543468071,5b281dae222c15b01dcc89e4b2201dcf74a108dd17ce2c66f4c84bbce92b6440,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP10,SLIP040,non_event_posthoc,16,-0.00503202718545,-0.0123824929131,-0.10448039683,0.4375,-0.0987209133384,e4dfca02975e3ed1fa4b8652bb2e638807063a969e6d24328f3ac00878d980b4,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,GROSS,event_posthoc,5,0.0544270756026,0.0507448685189,0.294170496186,0.8,-0.0214111112842,c501a42c252b4586d2c650b2c88800ab644f578df369e5498af9e1cf1bc6c77b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,GROSS,non_event_posthoc,16,0.00440322458446,-0.00476948914879,0.0375703959441,0.4375,-0.103624923079,048c7e3aa0c74ce925bc3e618e6f7f4c933a2e91531a040cc9030b8f546dcf6b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP000,event_posthoc,5,0.0541986321958,0.0501873643885,0.292543667881,0.8,-0.0223757606046,78dda35970d9e56ddd07dcf4b3c5a5c283818dbcecb90e34407de56e9f3c2430,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP000,non_event_posthoc,16,0.00367432869803,-0.00526036222906,0.0250210155859,0.4375,-0.105918394205,8618a56e69d928656cdb78d38d362d533eda5594a1b1195a30567d1aba6d2fd2,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP005,event_posthoc,5,0.054004901691,0.0496330543557,0.291143704203,0.8,-0.0232850526636,1ab622e234759ecd9b0c3b3e93cf2d0e9c7ccfa607815153cc818d0864fee90e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP005,non_event_posthoc,16,0.00293252907114,-0.00587287732598,0.0123998394507,0.4375,-0.108130451489,aee15b7a0ea4e3cb75b7f4b62cbddd03854f8370f8ef8d237d3acbe6afbd2acf,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP010,event_posthoc,5,0.0538130317381,0.0490740138015,0.289750146966,0.8,-0.0242090119702,943e553a0360ca1be2d0f8916fe23102a3c3b833336734f00dad6845f8961b2a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP010,non_event_posthoc,16,0.002180752529,-0.00649102690801,-0.000253702176649,0.4375,-0.110394966843,f6492dd63550711f5072e41c4cc7ddb835911b252f212bdf5f19d6c7d063bebc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP020,event_posthoc,5,0.0534354725061,0.0479414968208,0.286984877693,0.8,-0.0261023751309,b60dbe94b753750a8eb95711b66e6c099ced8541f14a21b1b47412649c0c7dd2,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP020,non_event_posthoc,16,0.000646186084434,-0.0077446475049,-0.0256595336229,0.4375,-0.115089017201,0bf51f34f5cbdcd8d64fa8d7aed3a0fcdd41762fc5ccb5c70f86f9092eeeab95,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP040,event_posthoc,5,0.0527098752438,0.045616949297,0.281562861151,0.8,-0.0300816640576,6a33fa0dd0c425517b4ca905c6b98aa426af3077fb7473f8e1413c048a67b666,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP15,SLIP040,non_event_posthoc,16,-0.00255521215806,-0.0103242670117,-0.0768783142629,0.375,-0.125196180108,0ca29a1c7336c277768d5711934ce9f8dfb69c3b0f3b6a98d86b82facc5f3e81,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,GROSS,event_posthoc,5,0.0603224930032,0.0518150632714,0.33191190503,0.8,-0.00126825105047,74fa80a2ab3685e25a49757b1a2245751b2e679cda61567510363c0ec2d58e58,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,GROSS,non_event_posthoc,16,0.00402675099826,-0.00517175353085,0.0274904776697,0.4375,-0.119616944093,8e3631c52aeef25fd6aec97c4a27717e26d2927cdea6dc5d2ed942772843115c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP000,event_posthoc,5,0.060201619216,0.0512431026296,0.330953125635,0.8,-0.00192725433568,20dd46cc54ff25eec6c233e9fd4a4306764ce269c8f95fc956533b6181edaf2f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP000,non_event_posthoc,16,0.00329520807571,-0.00573640061473,0.0149960381751,0.4375,-0.12196057627,234dde510354306f8030442cf8ef9c3ceb2763410e9e49c162a30484c9c70375,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP005,event_posthoc,5,0.0601063319899,0.0506871798347,0.330163451938,0.8,-0.00257562062282,f89dfbde829f293b295a0bac2449743c072dd2ae7164231e4534fe00ef609d77,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP005,non_event_posthoc,16,0.00255390078622,-0.00639374821257,0.00247268031108,0.4375,-0.124249138107,66fb87363af90af99bc5077d5d8ea4db957b4afab146fb669da2c8657620da38,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP010,event_posthoc,5,0.0600145036085,0.0501266075517,0.329390188088,0.8,-0.00323446114355,fdc780e1d5057e251586832ac756f945c1b1e815ee55379ee5fcf1508ad33f5a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP010,non_event_posthoc,16,0.00180292023259,-0.00705694003967,-0.0100777754277,0.4375,-0.126589710744,7438c6080716a9d1213b0eb9517a047278ec03f1b811d23d469b7b9b7b85aaf6,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP020,event_posthoc,5,0.0598420086121,0.0489912792364,0.32789678806,0.8,-0.00458459681175,2fe6fd7d432268f5b29d952c1a2f66921766c3945c7055bf30222f1d0e833cf8,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP020,non_event_posthoc,16,0.000270924160816,-0.00840128666852,-0.0352611387901,0.4375,-0.13143414546,afde2f0b0a0e441e122b9d694436874adc98a4e2a0f9cd7dbdc544a508b77b4d,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP040,event_posthoc,5,0.0595478764029,0.0466621840949,0.325153382633,0.8,-0.00742240068752,e4cef501e862ac45519fa1d59329b488dab433cb929228fc73ebee14e83e7dac,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOP20,SLIP040,non_event_posthoc,16,-0.00292088638136,-0.0111650152271,-0.0859660952519,0.4375,-0.141831927763,824769eb1922c1ff20afb7b0edd866320a96f3341b8e5da0cf494c3fbc510b7b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,GROSS,event_posthoc,5,0.0637623129883,0.0517959072565,0.352955607789,0.8,-0.000483555496699,9debab6f3fd899aa7d4582b3e43d22fb9067c9ebb44de6776b25b135f5b54499,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,GROSS,non_event_posthoc,16,0.00745104496594,-0.00405440946984,0.0864884934419,0.5,-0.121390001408,95adeb4c005fb7bf4e1c0152bd8861eceea45706e5b2bea349c53a564feb5f56,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP000,event_posthoc,5,0.063647284353,0.0512099265515,0.352020150912,0.8,-0.00112261720119,11e452158f4cdbbc6418a565f4dc5ddbf532247c2ffd4f71f8a0c777b41513f3,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP000,non_event_posthoc,16,0.00675813737105,-0.0046874110116,0.0741065242338,0.5,-0.1234420052,b5653d4e22af12c8b54d8cd9c2cc1b0ad02697e898a809a64d580dafc046af73,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP005,event_posthoc,5,0.0635702598457,0.0506503174397,0.351328395493,0.8,-0.00175590678648,3dad655108fca7cfec54530605a6dc10de047e19c80273890d6617d3d99cda57,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP005,non_event_posthoc,16,0.00605384882119,-0.005354758015,0.061625809666,0.5,-0.125512101154,b61eaaade60a3d72f794cfc85b4dac2aba00beb49126db8b7ad5ece3edb4670f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP010,event_posthoc,5,0.0634966874482,0.0500861072918,0.350653046095,0.8,-0.00239888736486,52d8dc3983c1e0ba6a9d7ac55a293c428a1bdccbad977c84e9b911e15ee7443b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP010,non_event_posthoc,16,0.00534086867913,-0.00602753508578,0.0491195670765,0.4375,-0.127627061498,84a9f67acebfe1823eb999b356ffe4acd8eba93e629337d23239956c8f5ccbdc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP020,event_posthoc,5,0.0633606387041,0.0489436550307,0.349355238684,0.8,-0.00371482511435,3f9e1acde0f9fbc5a7339dbd9bfade9200b4eb5d79e207f317202fc662f0b401,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP020,non_event_posthoc,16,0.00388796723897,-0.00738974597068,0.0240293833502,0.4375,-0.131997538568,7261707eb5de4cfe3288031658cccb2af39666b9916af81a7eb4b6e57a8c0338,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP040,event_posthoc,5,0.0631387407155,0.0466009666351,0.347000105934,0.8,-0.00647333808249,3e4c2464e62af3efcdeace38ae6fd77c8b04ccca026ed914f89e65b929e1fd66,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L050__STOPNONE,SLIP040,non_event_posthoc,16,0.000867871987619,-0.0101834949697,-0.02646989023,0.4375,-0.141346331019,5eb41fd7a55d9a6eb4567305591447b57d5bfbaaa7d5a2ebff234bf2f9bfd78b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,GROSS,event_posthoc,5,0.0384804639773,0.0183447926858,0.203887512679,1,0.0074364409993,b377c80c99ffe870ca117abfbae88bf08ae025958b10d01f9c05af108eb06765,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,GROSS,non_event_posthoc,16,-0.00502900201089,-0.0057972422867,-0.0846280895524,0.375,-0.0537155401741,d1e92ecb2fe0ccf2c190188428720a865c3b78e9b9ca6e5c6e1a681d34ef130d,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP000,event_posthoc,5,0.0380649581026,0.0178798251137,0.201383366008,1,0.00655622699016,de2fc0f9ded133d459c370c4fd1d8c14cc8db29aab91df85cf88a9fcb9445069,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP000,non_event_posthoc,16,-0.00593870202413,-0.00651191300727,-0.0981089550645,0.375,-0.0552526420972,0dfef6514eb141f1ee593b036f69f4bc1423d522a45f22860c2fef1a1e55d92c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP005,event_posthoc,5,0.0376532155403,0.017364997989,0.198910931092,1,0.00577973972493,d481cae6755db2422d809d01c700b321a87b800628d6adedd17e1fe850c581e1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP005,non_event_posthoc,16,-0.00684973800343,-0.00727724576814,-0.11141083916,0.375,-0.0566923344888,540d844f97d04bfa15dac7b8158a90e95f69d7a3b7b6db965ae56bceca729ad3,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP010,event_posthoc,5,0.037235275057,0.0168328450632,0.19640407738,1,0.00498823185343,6a0b68ad6fe52e79036a42559342be67a45853df520ed8ae798fc376250cb4ff,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP010,non_event_posthoc,16,-0.00777550531008,-0.00805569882506,-0.124742520673,0.375,-0.0581512768559,eec2ae335c3c8a922f2d62390ab01bd0fbf9ce544f01ac16331e539cb15af67f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP020,event_posthoc,5,0.0363798672758,0.0157129415157,0.191282051419,1,0.00335837652281,89b199af1e0379281725cebbe3845e217dce55ab01e6813d54a20b776485d93e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP020,non_event_posthoc,16,-0.00967320634172,-0.00965399994061,-0.151497050167,0.375,-0.0611284767825,72cccbe40c72deac9251e31b58b781a7d2b681d1fd0643c422c181f0c09f5c08,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP040,event_posthoc,5,0.0345835624849,0.0132216070861,0.180564744803,0.8,-0.000102159105451,cc571f3798f2b9e511a938537531a6a503f3d31c8e2691a96d54f73f9d21469e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP05,SLIP040,non_event_posthoc,16,-0.0136685351578,-0.0130321399357,-0.205383885791,0.375,-0.0673317047635,00ddb810f11c62d3ab76499b0027735daa641f9593497ffd381a96ff8bb77fc7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP10,GROSS,event_posthoc,5,0.0522212180649,0.0486384085335,0.282207245036,0.8,-0.0122702926357,a9b228a7746b8aa657ccf1488ff9f61885e10277c6896fa446ff78a2ad5fb174,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L100__STOP10,GROSS,non_event_posthoc,16,0.00232008573173,-0.00689972697203,0.0119506452658,0.4375,-0.0792217237011,450a7c711541271f9235df7991fc0b4fe318bd152d9840a55d31698c3e6e71ac,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
