policy_id,cost_scenario_id,month_scope,month_n,mean_monthly_return,median_monthly_return,compound_return,annualized_return,annualized_volatility,zero_hurdle_sharpe,positive_month_rate,worst_month_return,empirical_p10_monthly_return,ES10_loss,max_drawdown_from_daily_NAV,event_month_mean_return,non_event_month_mean_return,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,live_nav_break_even_slippage_bps,liquidation_adjusted_break_even_slippage_bps,mean_invested_weight,mean_cash_weight,mean_locked_capital_weight,minimum_effective_holdings,maximum_single_instrument_weight,terminal_open_position_weight,terminal_liquidation_cost_shadow_cny,live_nav_compound_return,liquidation_adjusted_compound_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,raw_qfq_mapping_warning_n,max_relative_ratio_spread,mean_target_board_HHI,mean_realized_board_HHI,max_top1_board_weight,max_top3_board_weight,mean_target_no_board_position_weight,mean_realized_no_board_position_weight,minimum_target_classified_board_coverage_ratio,minimum_realized_classified_board_coverage_ratio,mean_stock_concentration_tilt_score,stop_trigger_n,stop_fill_n,stop_blocked_n,mean_trigger_to_fill_delay_sessions,mean_stop_overshoot,stopped_capital_weight,stop_exit_vs_hold_delta_cny,stop_avoided_loss_cny,stop_missed_rebound_cny,stop_attribution_missing_n,status,missing_reason,historical_support_claim_allowed,model_repair_claim_allowed,parameter_selection_authorized,deployment_authorized,run_id,contract_version
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP010,event_posthoc,5,0.0177405452925,-0.0102849236835,0.0853808856196,0.217298833185,0.195445162674,1.08923925564,0.4,-0.0249619835199,-0.0245918474522,-0.0249619835199,-0.101825382754,0.0177405452925,-0.00600030709454,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,270443.40797,0.042785890249,0,0,0.495203153863,0.504796846137,0,32.999582745,0.0331434129865,0.441330203671,7555.20656,-0.0273199150448,-0.0280754357008,101748.628282,False,19,0.00735269458928,0.03124561408,0.0320798002044,0.104338977391,0.250785407424,0,0,1,1,0.664109600306,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP010,non_event_posthoc,16,-0.00600030709454,-0.00493298602979,-0.103835254663,-0.078933702912,0.144742032661,-0.497462166383,0.5,-0.0869472796831,-0.0472110118413,-0.0678276914498,-0.143393125006,0.0177405452925,-0.00600030709454,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,270443.40797,0.042785890249,0,0,0.487708893669,0.512291106331,0,41.9949025498,0.0331434129865,0.441330203671,7555.20656,-0.0273199150448,-0.0280754357008,101748.628282,False,19,0.00735269458928,0.0317538841434,0.0317807545613,0.101718407146,0.249242590025,0,0,1,1,0.683472683901,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP020,all,21,-0.00164680926709,-0.0116685029022,-0.0543642558418,-0.031436873494,0.160138200833,-0.123404104094,0.47619047619,-0.0906021215982,-0.0483084100093,-0.0632507008495,-0.150566886496,0.0168689841867,-0.00743299472139,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,540886.81594,0.0721667216353,0,0,0.496771119868,0.503228880132,0,32.999582745,0.0339798535013,0.453951854773,11847.93756,-0.0543642558418,-0.0555490495978,328670.071415,False,19,0.00735269458928,0.0316328674616,0.0318519559049,0.104338977391,0.250785407424,0,0,1,1,0.678631913002,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP020,event_posthoc,5,0.0168689841867,-0.0116685029022,0.0804976520655,0.204196015843,0.198955329543,1.01745356963,0.4,-0.0270290845221,-0.0263203892154,-0.0270290845221,-0.113523115957,0.0168689841867,-0.00743299472139,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,540886.81594,0.0721667216353,0,0,0.50297000318,0.49702999682,0,32.999582745,0.0339798535013,0.453951854773,11847.93756,-0.0543642558418,-0.0555490495978,328670.071415,False,19,0.00735269458928,0.03124561408,0.0320798002044,0.104338977391,0.250785407424,0,0,1,1,0.664109600306,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP020,non_event_posthoc,16,-0.00743299472139,-0.00624562689088,-0.124814623752,-0.095153232566,0.147773193192,-0.60360025205,0.5,-0.0906021215982,-0.0495749904751,-0.0707218462696,-0.150566886496,0.0168689841867,-0.00743299472139,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,540886.81594,0.0721667216353,0,0,0.494833968833,0.505166031167,0,41.9949025498,0.0339798535013,0.453951854773,11847.93756,-0.0543642558418,-0.0555490495978,328670.071415,False,19,0.00735269458928,0.0317538841434,0.0317807545613,0.101718407146,0.249242590025,0,0,1,1,0.683472683901,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP040,all,21,-0.00435028700786,-0.0145049470167,-0.108452937436,-0.0634930312569,0.16683586699,-0.312903004829,0.428571428571,-0.0984678301551,-0.0538290124144,-0.0691829636326,-0.168596345848,0.0150679965129,-0.0104185006081,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,1081773.63188,0.133500516046,0,0,0.512187763637,0.487812236363,0,32.999582745,0.0357861226926,0.481492360892,20433.39956,-0.108452937436,-0.110496277392,782512.957679,False,19,0.00735269458928,0.0316328674616,0.0318519559049,0.104338977391,0.250785407424,0,0,1,1,0.678631913002,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP040,event_posthoc,5,0.0150679965129,-0.0145049470167,0.0704466811506,0.177486932185,0.206238605945,0.876731867568,0.4,-0.0313649418565,-0.0299074275088,-0.0313649418565,-0.148545632392,0.0150679965129,-0.0104185006081,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,1081773.63188,0.133500516046,0,0,0.519432617669,0.480567382331,0,32.999582745,0.0357861226926,0.481492360892,20433.39956,-0.108452937436,-0.110496277392,782512.957679,False,19,0.00735269458928,0.03124561408,0.0320798002044,0.104338977391,0.250785407424,0,0,1,1,0.664109600306,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP05,SLIP040,non_event_posthoc,16,-0.0104185006081,-0.00894853981723,-0.167126136908,-0.128164748645,0.15424059957,-0.810564842499,0.4375,-0.0984678301551,-0.0545405303714,-0.0768599392417,-0.168596345848,0.0150679965129,-0.0104185006081,0.404208194906,0.678316163791,0.670094126271,68042.9684925,66571.309985,2704.4340797,1081773.63188,0.133500516046,0,0,0.509923746752,0.490076253248,0,41.9949025498,0.0357861226926,0.481492360892,20433.39956,-0.108452937436,-0.110496277392,782512.957679,False,19,0.00735269458928,0.0317538841434,0.0317807545613,0.101718407146,0.249242590025,0,0,1,1,0.683472683901,468,468,0,0.0042735042735,0.00314166214311,0.484350960384,-3541727.82292,3304832.24959,6846560.07251,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,GROSS,all,21,0.00842444704093,-0.00911569441805,0.143282845276,0.079519963953,0.228742195789,0.441953283445,0.428571428571,-0.108053768257,-0.0549553362161,-0.0765146718447,-0.173633859302,0.0395810929575,-0.00131200480799,0.404208194906,0.574528060851,0.564574011595,0,0,0,0,0,57.2078183213,54.5863872649,0.710831948834,0.289168051166,0,34.9994631787,0.0420401034748,0.848749899475,0,0.143282845276,0.143282845276,0,True,13,0.00735269458928,0.0316328674616,0.0317963234341,0.104201161853,0.249256067269,0,0,1,1,0.676821980609,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,GROSS,event_posthoc,5,0.0395810929575,-0.0114969546266,0.197771135225,0.542045623237,0.299692391275,1.58486878318,0.4,-0.0310046807667,-0.0296062452929,-0.0310046807667,-0.108058155471,0.0395810929575,-0.00131200480799,0.404208194906,0.574528060851,0.564574011595,0,0,0,0,0,57.2078183213,54.5863872649,0.722933974061,0.277066025939,0,34.9994631787,0.0420401034748,0.848749899475,0,0.143282845276,0.143282845276,0,True,13,0.00735269458928,0.03124561408,0.0319021286284,0.104201161853,0.246874279751,0,0,1,1,0.663505002473,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,GROSS,non_event_posthoc,16,-0.00131200480799,-0.00633113212081,-0.0454914034463,-0.0343163396281,0.201784079167,-0.0780242810078,0.4375,-0.108053768257,-0.0607451236383,-0.087294339659,-0.173633859302,0.0395810929575,-0.00131200480799,0.404208194906,0.574528060851,0.564574011595,0,0,0,0,0,57.2078183213,54.5863872649,0.70705006595,0.29294993405,0,42.5844784492,0.0420401034748,0.848749899475,0,0.143282845276,0.143282845276,0,True,13,0.00735269458928,0.0317538841434,0.0317632593109,0.101564014619,0.249256067269,0,0,1,1,0.68157804423,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP000,all,21,0.00797441369393,-0.00960531845773,0.131687846573,0.0732501156832,0.23085694903,0.414511950925,0.428571428571,-0.109803800232,-0.0560939889684,-0.0778706909287,-0.176920162361,0.0394670988908,-0.00186705043008,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,0,0.0118851849785,57.2078183213,54.5863872649,0.715103802732,0.284896197268,0,34.9994631787,0.0424566692629,0.85744598472,7374.74512,0.131687846573,0.130950372061,0,True,13,0.00735269458928,0.0316328674616,0.0317963234341,0.104201161853,0.249256067269,0,0,1,1,0.676821980609,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP000,event_posthoc,5,0.0394670988908,-0.0121493286721,0.196784486268,0.538998803101,0.302702377653,1.56459024327,0.4,-0.0316293671288,-0.0303618266767,-0.0316293671288,-0.113164513935,0.0394670988908,-0.00186705043008,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,0,0.0118851849785,57.2078183213,54.5863872649,0.727579968191,0.272420031809,0,34.9994631787,0.0424566692629,0.85744598472,7374.74512,0.131687846573,0.130950372061,0,True,13,0.00735269458928,0.03124561408,0.0319021286284,0.104201161853,0.246874279751,0,0,1,1,0.663505002473,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP000,non_event_posthoc,16,-0.00186705043008,-0.00674566098754,-0.0543929508127,-0.0410785668139,0.203515814196,-0.110087784822,0.4375,-0.109803800232,-0.0619041362769,-0.0887590419088,-0.176920162361,0.0394670988908,-0.00186705043008,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,0,0.0118851849785,57.2078183213,54.5863872649,0.711205001027,0.288794998973,0,42.5844784492,0.0424566692629,0.85744598472,7374.74512,0.131687846573,0.130950372061,0,True,13,0.00735269458928,0.0317538841434,0.0317632593109,0.101564014619,0.249256067269,0,0,1,1,0.68157804423,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP005,all,21,0.00752247159069,-0.0100750153427,0.12017824435,0.0669991572694,0.232910423829,0.387572430655,0.428571428571,-0.111479734652,-0.057247635289,-0.0791713736297,-0.180122056279,0.0393620797661,-0.00242740596412,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,115096.022226,0.0238467128509,57.2078183213,54.5863872649,0.719467355693,0.280532644307,0,34.9994631787,0.0428806084252,0.866256066741,12226.55112,0.12017824435,0.118955589238,0,True,13,0.00735269458928,0.0316328674616,0.0317963234341,0.104201161853,0.249256067269,0,0,1,1,0.676821980609,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP005,event_posthoc,5,0.0393620797661,-0.0128255306883,0.195867703527,0.536170883341,0.30552716439,1.5459998725,0.4,-0.0321823718931,-0.0310392592443,-0.0321823718931,-0.118278632169,0.0393620797661,-0.00242740596412,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,115096.022226,0.0238467128509,57.2078183213,54.5863872649,0.732310645087,0.267689354913,0,34.9994631787,0.0428806084252,0.866256066741,12226.55112,0.12017824435,0.118955589238,0,True,13,0.00735269458928,0.03124561408,0.0319021286284,0.104201161853,0.246874279751,0,0,1,1,0.663505002473,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP005,non_event_posthoc,16,-0.00242740596412,-0.00720191318641,-0.0632925021337,-0.0478552054908,0.205219275695,-0.141940231836,0.4375,-0.111479734652,-0.0630171931187,-0.0901332428001,-0.180122056279,0.0393620797661,-0.00242740596412,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,115096.022226,0.0238467128509,57.2078183213,54.5863872649,0.715453827757,0.284546172243,0,42.5844784492,0.0428806084252,0.866256066741,12226.55112,0.12017824435,0.118955589238,0,True,13,0.00735269458928,0.0317538841434,0.0317632593109,0.101564014619,0.249256067269,0,0,1,1,0.68157804423,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L000__STOP10,SLIP010,all,21,0.00706672668343,-0.0105486253891,0.108668642128,0.060720611577,0.234999503333,0.360854891174,0.428571428571,-0.113187217395,-0.0584214297012,-0.0804926104563,-0.183340835791,0.0392598402282,-0.00299362129932,0.404208194906,0.574528060851,0.564574011595,58167.7513632,55480.3152264,2301.92044453,230192.044453,0.0359444819162,57.2078183213,54.5863872649,0.72389881863,0.27610118137,0,34.9994631787,0.0433130992287,0.87524907184,17078.35712,0.108668642128,0.106960806416,92139.9160032,False,13,0.00735269458928,0.0316328674616,0.0317963234341,0.104201161853,0.249256067269,0,0,1,1,0.676821980609,256,256,0,0.0078125,0.00492393478217,0.269840615872,-2050984.04709,1549215.77114,3600199.81823,0,evaluable,,False,False,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
