policy_id,aggregation_scope,stop_trigger_n,stop_fill_n,stop_blocked_n,mean_trigger_to_fill_delay_sessions,mean_stop_overshoot,stopped_capital_weight,stop_exit_vs_hold_delta_cny,stop_avoided_loss_cny,stop_missed_rebound_cny,stop_attribution_missing_n,source_table_content_hash,ex_post_counterfactual_attribution_only,status,missing_reason,run_id,contract_version
S0_SELECTED_FULL__D10__L000__STOP15,all,54,54,0,0,0.000919921515619,0.0699601102864,-339306.942798,274104.037051,613410.979849,0,c1fa68c87a8320d2e5d0d79f6229d3a03a0a262d13ffcde8d17a07264d1a0628,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,event_posthoc,25,25,0,0,0.000468435616119,0.1387676,-47628.7406752,137140.902246,184769.642921,0,f7204a9b95baa2bdb7633ecb8d3c9e789ebd8a1d283f2c00230144623841393e,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,non_event_posthoc,29,29,0,0,0.00130913349795,0.0484577697509,-291678.202123,136963.134805,428641.336928,0,cdf113fcec234c1344929574bdb28262801b630f8b125ccc2f0481a9e0e0ee2c,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,all,21,21,0,0,0.00528316932172,0.0284778885478,-110219.847428,34956.3540123,145176.20144,0,9c9a1889d4bd0ad57ceb523d0e47e4c2a58d2a259ef41585326db0ceb0593a1f,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,event_posthoc,5,5,0,0,0.00362002541167,0.02816346,-22652.9008757,13126.9596243,35779.8605,0,7484ceae014aa11108fbccaa9d357c8cdc274eadb1c4edd0c619a8095740bc61,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,non_event_posthoc,16,16,0,0,0.00580290179361,0.028576147469,-87566.9465523,21829.394388,109396.34094,0,7692306a4ff2664e9ced9a79dfc454b1dccb3224dfd14209e8b05f405b59e5b7,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,all,0,0,0,,,0,,,,0,2f82261e675152c53ee5d1a7ad09124fc8d9c6a1c952cdb3765cc8eacc2b9ce5,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,3dd143b5dc03751cf43d6bbcc621fcbde3406923966606df38932982e9088feb,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,8b57089bfedafd4b6e27ae9bea55b63497a70cdcfe673be6462fdcb867d6c591,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,all,303,303,0,0.00660066006601,0.00108089164315,0.339016677717,-1561095.88138,1799306.80078,3360402.68216,0,5c3ba755cbb081828018523a546f6c6c6acb84f7cab66edfcf4c6c834405a223,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,event_posthoc,96,96,0,0.0104166666667,0.000887667562346,0.462245814667,422020.531853,939676.211575,517655.679722,0,2e2da1c4a29afe7349b29068c3b487041e7416d7d2c3daa77974a61d1731ad76,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,non_event_posthoc,207,207,0,0.0048309178744,0.00117050281106,0.30050757242,-1983116.41323,859630.589206,2842747.00244,0,69c08fa93e1ce364d387375dd8fc2b527574afb93ad192451abfb9ee31787698,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,all,125,125,0,0.008,0.00101471514335,0.149766971762,-859646.561758,766984.049856,1626630.61161,0,58cb712694651bd392fe2a989bdd1e889359acbed11876436febdabf4041dd5b,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,event_posthoc,42,42,0,0.0238095238095,0.000723107684216,0.22126155715,203848.060221,446986.222416,243138.162195,0,b7a76794aed44d00b73f6b4336c460fbf52670d1da02f64e5ed5ac9ec9397813,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,non_event_posthoc,83,83,0,0,0.00116227554436,0.127424913828,-1063494.62198,319997.82744,1383492.44942,0,b31cbce55b8f5102319ebd9d7074d8639a1c0d30ed64ecc43ed7ffead6a99f36,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,all,54,54,0,0,0.000905783833354,0.0692177014038,-327805.113713,270676.990215,598482.103928,0,507e7373cdbe3e259103f474137f05f6f3cb30fb53f3464d90a96e729f392f67,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,event_posthoc,26,26,0,0,0.000462032001469,0.14442628,-46099.1995115,137379.163151,183478.362662,0,dc2c146209ac55698ccefdea187b3798de6423e1698df03c5f674a88ff562270,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,non_event_posthoc,28,28,0,0,0.00131783910582,0.0457150205925,-281705.914202,133297.827064,415003.741266,0,569381e809df9da4180f090a03747baf002b70b57b0c67920f0a0b9ff87c0998,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,all,21,21,0,0,0.00534481016389,0.0280509451299,-107121.036328,34667.4152201,141788.451548,0,c69ce24b20d2c6a733f0305c103fa75b3a7c61a8072df3c77db560f526af9ae0,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,event_posthoc,5,5,0,0,0.00362002541167,0.02817754,-21925.6807141,13233.9622459,35159.64296,0,d52979fba9db96218f4f117d850464aafc930b41548f099b6f20a374e6ed801e,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,non_event_posthoc,16,16,0,0,0.00588380539896,0.028011384233,-85195.3556135,21433.4529742,106628.808588,0,68044c1c72794e4aade37a389197dc73e392b178cf0e5e683b6c23795dc2f8f3,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,all,0,0,0,,,0,,,,0,c25ffa504a00683d64f48851334aed93f57c38121e78ff5eebc8a9b6b3d9c279,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,8718b95df9578f726e370f6f76f5ce3d2d4c5f73c23f82a04d76e81e35db6828,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,72af7606d06148951e3631fa0aeb717d5d8701357d098ab156e4a27b15d87e84,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,all,303,303,0,0.00660066006601,0.0010961327969,0.336654160407,-1553681.5709,1786456.0317,3340137.6026,0,bdcc6ce579116953ce37739f4d5db413d999ef84d06af71d2069bc43b9feef15,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,event_posthoc,96,96,0,0.0104166666667,0.000916594614032,0.46083817371,426076.576169,939686.663252,513610.087084,0,9f5cfca895ded8edb861811ee4ec7abb9215e9a90f7c587919cdc89a3f9ae173,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,non_event_posthoc,207,207,0,0.0048309178744,0.00117939688171,0.29784665625,-1979758.14707,846769.368444,2826527.51551,0,4d4e03f576d4ee1a9549c004519d15ada89fe9385399d249882a86829e61a966,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,all,125,125,0,0.008,0.00101039335132,0.148724115814,-849014.289055,761972.125695,1610986.41475,0,fa112e9c01ee9862fb850a9126bd91819d9cb05456b035eca2a6c0642ea06c76,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,event_posthoc,42,42,0,0.0238095238095,0.000746950636191,0.221444157696,206378.811597,449213.395672,242834.584075,0,e57077c9840b6531bcf8fd0ebd9e2d62abf10a288a610b930786f289bd7975e5,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,non_event_posthoc,83,83,0,0,0.0011437017132,0.125999102726,-1055393.10065,312758.730023,1368151.83068,0,097a9b505c6dc74d7f5ea8ca5ba0cf3178d1319bf891a096db7327d68eb5242f,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,all,53,53,0,0,0.000920246569055,0.0678836899467,-285484.326164,253224.997633,538709.323798,0,630576ea2a68a045c45449dded88ab6d97d483e1e6633bdc580e0f79a235f4ac,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,event_posthoc,25,25,0,0,0.000458316356567,0.140595318216,-60970.9010856,122984.473629,183955.374715,0,864294b494f7f5ab035b6e9dcc0ad51a6e2fb82e1000fdefbea268481c5d21d2,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,non_event_posthoc,28,28,0,0,0.00133268425878,0.0451613061126,-224513.425079,130240.524004,354753.949083,0,c31050b4ff8b0fd349a7f401693f695d90961dbf0aef1f902ddd536fda2306c8,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,all,20,20,0,0,0.00570749994235,0.0262108360983,-96984.0192153,34213.4202286,131197.439444,0,455ac6d4a4bdca7c508dd98314522d75d5dd655835161282b4fea5faf7bc8f6a,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,event_posthoc,5,5,0,0,0.00362002541167,0.0281814,-21208.8297603,13330.5956597,34539.42542,0,05491ea3ccf0ef5d32585a9abe1cffc4935f429ab525d8f08693eaa9ef036417,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,non_event_posthoc,15,15,0,0,0.00640332478591,0.025595034879,-75775.189455,20882.8245689,96658.0140239,0,be076d69237c7177d9532fea99dad6933cff1cea53c82cfd4da918d8464a32f8,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,all,0,0,0,,,0,,,,0,5a8f1bca8efa226c0a4c301c280313872e09f7ce0004ef1ab8476754502badfb,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,a45208515050ad693599df67b7b03e315ff054d0cb5ca6a7644039864bff0c9f,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,e3f163c984ce09e1b71ea3f835757669b330efbd06589b369e972bf896ce7b53,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,all,404,404,0,0.00742574257426,0.00202562058928,0.467982947619,-3479481.16943,1844920.27995,5324401.44938,1,89baa63ded492160e7f0a5f402eb09096ec978bcae5618a4f49a4b1a2f5762c1,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,event_posthoc,98,98,0,0,0.000628677450436,0.49002548,-65182.9103153,758862.511785,824045.4221,0,ca8b29d192d6cbf1dca58cdca1b7f2e3746fc4faf2468426d584230cdabbe136,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,non_event_posthoc,306,306,0,0.00980392156863,0.0024730076076,0.46109465625,-3414298.25912,1086057.76816,4500356.02728,1,5811b97d4d61267fc653be7e7b57e44dd55b1201539aec988698287652db4e55,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,all,146,146,0,0.00684931506849,0.00233135350293,0.186684,-1130099.12916,746147.650189,1876246.77935,1,a985a631a2d2db8031fcd55263c48b3557a1928f40b3dc5c4e79b1fdc2baffae,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,event_posthoc,34,34,0,0,0.00248975067699,0.1866856,252514.361484,371912.407266,119398.045781,0,068470aef8d5104ce57173832c9116630fdf9eb395af59207d147b1de9314504,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,non_event_posthoc,112,112,0,0.00892857142857,0.00228326864652,0.1866835,-1382613.49065,374235.242923,1756848.73357,1,0de3de84acd0b5da333c47ae158a34d901a3c8725906a0aef22eb359020c968d,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,all,58,58,0,0,0.00103598149615,0.080998552381,-620369.85717,285070.44482,905440.30199,1,e13fbf15f5757491d634dc4889dd10a45f016eb48ff8cb8a555f882dacad1954,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,event_posthoc,20,20,0,0,0.00102255328257,0.11477646,68612.6399672,132131.33469,63518.6947225,0,75a534050e54e5887360ca9a2e17ee3084ccdc50a5272843d24f4047a41c259a,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,non_event_posthoc,38,38,0,0,0.00104304897698,0.07044295625,-688982.497138,152939.11013,841921.607268,1,a41e969870ff7e364f62fd8401e4eaf98a011f77a9cb04f4f7362ff42c07db53,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,all,21,21,0,0.047619047619,0.00115874124277,0.0309008,-275479.063274,82131.039904,357610.103178,0,f1fa0e47452ae2813471ba277cb53b0b63c1e9fce29335df3faf7cc4e1504f94,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,event_posthoc,8,8,0,0,0.000667289313019,0.04735202,-29095.996585,25167.3711728,54263.3677577,0,264f1e24a311cd28528af4c3dc952b933c5e6cf6e2e2f50d8bda5fd528a187b4,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,non_event_posthoc,13,13,0,0.0769230769231,0.00146117319954,0.02575979375,-246383.066689,56963.6687312,303346.735421,0,ae687408c4214e2cf83bb09e8bd8d8b4a21e07efcd44d645c4d6a7fb34eaf183,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOPNONE,all,0,0,0,,,0,,,,0,a4a48b2f13a8eacaac8ed62ad2d056025d010179521b34b123f8d3699ce6a1d4,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,79cd331f946a0e9e66583ded08dd5f12dbe0b795fa96cd5e1431d445029f06b6,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,23e8f0f8bd8459f9863951897d2ff501cffd8273d066d2240b7a0813296da0e7,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP05,all,404,404,0,0.00742574257426,0.00201796294223,0.46798707619,-3460494.01237,1847385.07896,5307879.09134,1,e87ccdec3ba995a262ada5d6232bb35a12cb21114f9f9f5b74503201d0c97065,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP05,event_posthoc,98,98,0,0,0.000628040480505,0.49075444,-58557.526138,757519.664935,816077.191073,0,10162aa5a85389b24d1d9c52410cb31e36f0e89761f91bfe33ccbde673d1cb66,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP05,non_event_posthoc,306,306,0,0.00980392156863,0.00246310150841,0.460872275,-3401936.48624,1089865.41403,4491801.90026,1,9f8168580614b8f21d1155cac1f234a567ce511dbce05fecd7c47428c6866836,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP10,all,146,146,0,0.00684931506849,0.0023102436345,0.186596019048,-1138871.31823,745185.582732,1884056.90096,1,6e54f2d89bae2979b64b258e0550a44c21e5a2b85a1edf9fe3335115bd1a0ce1,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP10,event_posthoc,34,34,0,0,0.0024864184012,0.18656574,248223.725472,369676.609029,121452.883557,0,f1f1a0f9b709942b0e0c15b884724d04ec685f1bafaea05e4fd35d31f4ddbd63,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP10,non_event_posthoc,112,112,0,0.00892857142857,0.0022567620089,0.18660548125,-1387095.0437,375508.973703,1762604.01741,1,679a56b16a9787085e75dc94a0d632fb7ddcfb8f8f20b6e75f906adfb61240f7,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP15,all,58,58,0,0,0.000983741860759,0.0807611666667,-620544.03715,286157.305975,906701.343125,1,effeffb0e085c7672b250e527f1eeade767fce4342978b85681f1c1ea67a10ec,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP15,event_posthoc,20,20,0,0,0.00102255328257,0.11449248,69367.6704485,132490.994482,63123.3240338,0,7e99f8fdff23d1951826cd56b8098eb6bbe1819474d7bac703b963013139f07a,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP15,non_event_posthoc,38,38,0,0,0.000963314796648,0.07022013125,-689911.707598,153666.311493,843578.019092,1,ecb66913739dfa945f05dfc89abc15e46440ac9587722969531d26ac12c06942,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,all,20,20,0,0.05,0.00120833819392,0.0298561714286,-189508.763838,83686.1965656,273194.960404,0,e5fa7c559c176512ebc250af3b1efd2cc6cce16945b2e6db69ff2c346db1f167,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,event_posthoc,8,8,0,0,0.000667289313019,0.04786564,-28763.2572953,25946.3152947,54709.57259,0,4be6e2490b0a16667770f00d88e465337e600533d2058d646ad6e446581afedd,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,non_event_posthoc,12,12,0,0.0833333333333,0.00156903744785,0.0242282125,-160745.506543,57739.8812709,218485.387814,0,63e904e7f9e95999598c3e324d3eccefa9fa19a650270b803cec5a76081380fb,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,all,0,0,0,,,0,,,,0,d033798e1f665fb243830941cbbcb5d457fbf4dca3fa38fcf0f853de79a09615,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,b516e52911bd81f16f3064e381a2d301d4cd3ee75ac77144d02ada710d9db015,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,dc63318140258fdac161dd6e549ec43a60f43d3002cd7e7765ca8df900ff6161,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,all,404,404,0,0.00742574257426,0.00201532126727,0.467519752381,-3436626.34928,1849156.7468,5285783.09608,1,f81f72636cf8f75bcb7af1e6c69c9175053a147cd83cd0b65af9453a26cad334,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,event_posthoc,98,98,0,0,0.000627280913745,0.49144654,-52437.3538976,757737.220658,810174.574556,0,52ae75f05623a455922e8504a2d2f66ef3d0bee1c2f50c6dfb6668a562f6a897,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,non_event_posthoc,306,306,0,0.00980392156863,0.00245985706677,0.46004263125,-3384188.99538,1091419.52615,4475608.52152,1,fd3b6ace9402b90f4b8bea264d79e892778321969bc49571674bbff061c9e6c6,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,all,146,146,0,0.00684931506849,0.00231911051494,0.1862338158,-1133704.17602,745207.928317,1878912.10434,1,21ca31ac91da0f7d1ac874f09302b771455fc9a7ec82accaa4b6f19effe00458,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,event_posthoc,34,34,0,0,0.0024931738232,0.18668282,245354.672812,368831.409997,123476.737185,0,7b5bd1fc8315d9416bc15f137fcf78aefa574b6c8cd7315057990c2a81bc82e8,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,non_event_posthoc,112,112,0,0.00892857142857,0.0022662698678,0.186093501988,-1379058.84883,376376.51832,1755435.36715,1,bd403867a8721eb7e9e60f7f989770487b4bfe67bc7406334955b4f5bc191071,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,all,59,59,0,0,0.00100678971995,0.0819526714286,-626041.172027,286520.39115,912561.563177,1,ae6656d010c5e2e4a1be21a435729f5b6b150cd11d009e8befaa2ca8dfe1f7b7,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,event_posthoc,20,20,0,0,0.00102255328257,0.11426522,70300.939196,133053.709014,62752.7698179,0,0f79f1a05a05196f3a8ad3c39213fadcf3b4f4c1eb664884fc688fe4e74adb78,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,non_event_posthoc,39,39,0,0,0.000998705841687,0.071855,-696342.111223,153466.682136,849808.793359,1,b301843af65ab0855c2f8d52c4188340bb1637611286d7a19798a10f36925e4f,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
