policy_id,cost_scenario_id,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,raw_qfq_mapping_warning_n,max_relative_ratio_spread,source_table_content_hash,historical_support_claim_allowed,deployment_authorized,run_id,contract_version
B0_P4_RAW_RANK__D9__L100__STOPNONE,SLIP010,0.668228947782,0.670517699555,0.658819113535,86454.887,83741.814,3445.21442,344521.442,0.0420040994665,149351.79674,False,191.659858563,root_found,182.642051444,root_found,10,0.00326619255978,018b91ff2b411afed9f98af4905620662116fcb749d6940413f7ea873faee73a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOPNONE,SLIP020,0.668228947782,0.670517699555,0.658819113535,86454.887,83741.814,3445.21442,689042.884,0.0707710294425,450781.39574,False,191.659858563,root_found,182.642051444,root_found,10,0.00326619255978,1a47977ded97f743c721453f49c1c3290e1a7098f8a2c838856aa3b6ed3473f4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOPNONE,SLIP040,0.668228947782,0.670517699555,0.658819113535,86454.887,83741.814,3445.21442,1378085.768,0.130373827873,1105913.68342,False,191.659858563,root_found,182.642051444,root_found,10,0.00326619255978,44e0997b2397f73df78a4941dff1e124683ae18aa22ccd17fb6e3151e296640d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,GROSS,0.416062619551,0.590962552893,0.585862619765,0,0,0,0,0,0,True,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,51a0e425e5878a03bee82a0b7dd6dc19c5d5d7d6a4d1d7ef1bd93a3efb388766,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,SLIP000,0.416062619551,0.590962552893,0.585862619765,64761.1246219,62982.9162438,2553.95678488,0,0.0124939878945,0,True,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,b516ee1e90b9b35ea365adddae7f268fdfecba034f40d865304771aed9a75384,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,SLIP005,0.416062619551,0.590962552893,0.585862619765,64761.1246219,62982.9162438,2553.95678488,127697.839244,0.0249078237951,0,True,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,53e2915b6049a928827a659b051b6a910b191a7dc0eb41f87145b7c6c22f62cd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,SLIP010,0.416062619551,0.590962552893,0.585862619765,64761.1246219,62982.9162438,2553.95678488,255395.678488,0.0374636236228,64083.3653995,False,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,15cf7ff8a63a204f17dc196265426ea23f441e0900baee0f7b0645017f40b77a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,SLIP020,0.416062619551,0.590962552893,0.585862619765,64761.1246219,62982.9162438,2553.95678488,510791.356975,0.0630145608757,262544.066775,False,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,e96054d1d89238f7474916fbb15ed39453e6725582927d673f03adcfc26648b4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP05,SLIP040,0.416062619551,0.590962552893,0.585862619765,64761.1246219,62982.9162438,2553.95678488,1021582.71395,0.115974794904,670700.552042,False,34.302635624,root_found,33.5817990817,root_found,39,0.0059550709901,2df3217dc9954f36c613797eafad32dc339c506cf61c8b605060a7da5cfcfbb5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,GROSS,0.416062619551,0.49103804857,0.486940144512,0,0,0,0,0,0,True,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,5c96d81436bd83c350dba2df4377226cc33eaa47031e544b0154c0878fb6dbbf,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,SLIP000,0.416062619551,0.49103804857,0.486940144512,56695.8467905,53663.237581,2222.99205162,0,0.0103372441406,0,True,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,b36bf0b380aa6f3f9c7c0620149963899e8f19341a0b735e97e5a9f2fb0d81ef,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,SLIP005,0.416062619551,0.49103804857,0.486940144512,56695.8467905,53663.237581,2222.99205162,111149.602581,0.0206719891169,0,True,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,eb1b11a20625984cc91e58d0771d0c9a369032f80198ffcd68bb4721db855e1f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,SLIP010,0.416062619551,0.49103804857,0.486940144512,56695.8467905,53663.237581,2222.99205162,222299.205162,0.0311045966577,94455.4717545,False,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,b1fe3873463d2def2537022695713834a72a2c5ced576637a4227d657f3d7de3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,SLIP020,0.416062619551,0.49103804857,0.486940144512,56695.8467905,53663.237581,2222.99205162,444598.410324,0.0522710969502,284109.27573,False,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,f700252fbf0e670ae9f818661e4fdb30ad07ac89a9dc6d96c02c6ddec8e85a47,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP10,SLIP040,0.416062619551,0.49103804857,0.486940144512,56695.8467905,53663.237581,2222.99205162,889196.820648,0.0958663817516,663416.883682,False,63.9206102678,root_found,61.084309822,root_found,31,0.00544493120339,77e2e70cc2e5114276b3803ab34cb354fee708b5e7fd069075143a49262a1f02,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,GROSS,0.416062619551,0.454464880332,0.450814647538,0,0,0,0,0,0,True,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,83cd0014c2c01a98215c25b8679ab894080499bb080a707cc2c46bb542e08794,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,SLIP000,0.416062619551,0.454464880332,0.450814647538,54165.0547478,50772.2109955,2121.30725991,0,0.00955225798703,0,True,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,0ac22bebbd7b5c61691a04928063e36c5f245d2ac0fa90a4815282840b1f6fb9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,SLIP005,0.416062619551,0.454464880332,0.450814647538,54165.0547478,50772.2109955,2121.30725991,106065.362996,0.0191325720242,0,True,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,b157248aa0de5eab56281efcc48a99ae0882831583d9f5ba2452870f793ff2af,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,SLIP010,0.416062619551,0.454464880332,0.450814647538,54165.0547478,50772.2109955,2121.30725991,212130.725991,0.0287961605878,90191.3346947,False,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,66d0e2244380e390f09987b4ffd2f60c44fdd12a3ba396ce104dcd0d20b69933,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,SLIP020,0.416062619551,0.454464880332,0.450814647538,54165.0547478,50772.2109955,2121.30725991,424261.451982,0.0483791607963,270615.447539,False,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,10d5b8195700127e3cfbd9e951844d64b7c748be6853319b7f7fff96b6d51d15,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP15,SLIP040,0.416062619551,0.454464880332,0.450814647538,54165.0547478,50772.2109955,2121.30725991,848522.903964,0.0886127685607,685176.389848,False,91.9584566982,root_found,87.0081216308,root_found,29,0.00544493120339,43ecd9531fa755a70c2b59328d6a6e4d3c8bbcc078d349e01bc6cfb21dd0f970,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,GROSS,0.416062619551,0.437467868183,0.433826521882,0,0,0,0,0,0,True,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,e98da91db2f230d005630cf3217f84a2502658745e820bf6c367acb63c2d3183,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP000,0.416062619551,0.437467868183,0.433826521882,53304.0710251,49782.2600502,2086.515031,0,0.00917659965905,0,True,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,d7b0afc234b1a7064ab1bcb75499d7a7a18ede506af4adc46b72ab7ba18367e4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP005,0.416062619551,0.437467868183,0.433826521882,53304.0710251,49782.2600502,2086.515031,104325.75155,0.0183909773526,0,True,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,f9d46716fb0125614e27e1a34b99291c34871a68c5d55ad31a118761add0d8db,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP010,0.416062619551,0.437467868183,0.433826521882,53304.0710251,49782.2600502,2086.515031,208651.5031,0.0276818100737,87536.8751713,False,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,d760f1598b229c2d2ba72c8ea2b2d7263239157abee6d78be0c474e3d959c77f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP020,0.416062619551,0.437467868183,0.433826521882,53304.0710251,49782.2600502,2086.515031,417303.006201,0.0464980952591,264119.037845,False,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,80b84624363d9d2e46e640cd401ed024588c7e78b7fa73961d9fd06521c35a7c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP040,0.416062619551,0.437467868183,0.433826521882,53304.0710251,49782.2600502,2086.515031,834606.012401,0.0851078656254,671192.396149,False,104.548552099,root_found,98.5412705959,root_found,29,0.00544493120339,dc0e4aeda3dc03b6fb788c0686c1ff0ae0c55a5ab09363bcf70e1996817b8450,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,GROSS,0.416062619551,0.429910927058,0.426263963509,0,0,0,0,0,0,True,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,1cb3ebdd110d9e32b34a19b681d5fb9fe75c15d750e09af63630a880427f9cb4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP000,0.416062619551,0.429910927058,0.426263963509,52527.0245,48957.497,2055.80272,0,0.00901359437096,0,True,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,f2eebf5c0fc096e970c6d3c93e8906259c4cb4cad8932a05f1850efe733eab64,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP005,0.416062619551,0.429910927058,0.426263963509,52527.0245,48957.497,2055.80272,102790.136,0.0180672064887,0,True,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,219ab297abd049f7f70e634222bf1351cb9a1eb088f62b9e91aa087feb120d0a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP010,0.416062619551,0.429910927058,0.426263963509,52527.0245,48957.497,2055.80272,205580.272,0.0271945347763,87083.47846,False,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,66e532411ae399025f1718e3e16861f44d6e947d60e32b914a5589fe0c6bd2bd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP020,0.416062619551,0.429910927058,0.426263963509,52527.0245,48957.497,2055.80272,411160.544,0.0456753101429,264984.86822,False,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,9a34f454b50846b0d50b2ccd89c4bce11e8df3a11a22611219e39c14d9f04049,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP040,0.416062619551,0.429910927058,0.426263963509,52527.0245,48957.497,2055.80272,822321.088,0.0835779267431,676145.41222,False,111.945988461,root_found,105.272262528,root_found,30,0.00544493120339,ec10317f59fc75b1f75f6868907cf7cb5b12387b2b5c5e9b87d92e04fa596024,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,GROSS,0.415269339174,0.588374757137,0.583336051279,0,0,0,0,0,0,True,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,c811c0d74731f7e17beb64588868dcbb54a4111795c51490211a7dacd634def0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP000,0.415269339174,0.588374757137,0.583336051279,64525.7436641,62741.0248281,2544.47395656,0,0.0124402616129,0,True,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,c7b642bce54c5a6d4623e6b1a66b18b2b19e3e1a736606f5ffb461d2b74abc4f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP005,0.415269339174,0.588374757137,0.583336051279,64525.7436641,62741.0248281,2544.47395656,127223.697828,0.0248004853408,0,True,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,d96bee9003e7006e3e8b5c432f71f9288d169f4539ccfe9c01f9b4d97a273ad1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP010,0.415269339174,0.588374757137,0.583336051279,64525.7436641,62741.0248281,2544.47395656,254447.395656,0.0373014364348,61693.68334,False,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,a0ac0837eb6fa4936e6e996e7d52228e230905bf84e6772f32c222f1ef37b795,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP020,0.415269339174,0.588374757137,0.583336051279,64525.7436641,62741.0248281,2544.47395656,508894.791313,0.0627387939171,264872.672013,False,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,e9a9d03ebe052a58f1052a77d401d719494f39b1806d6072df729ce8697ee993,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP040,0.415269339174,0.588374757137,0.583336051279,64525.7436641,62741.0248281,2544.47395656,1017789.58263,0.115455014165,671230.649358,False,34.5285284457,root_found,33.7977474883,root_found,39,0.0059550709901,acde35cfa267418b9539329f97aa939cec44877c67348e8cf1e74023e9245944,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,GROSS,0.415269339174,0.486190888779,0.482037350155,0,0,0,0,0,0,True,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,54428a2776f7f407985e2c77d644214aa97a3efefb0bc7e11b6108781b7c679c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP000,0.415269339174,0.486190888779,0.482037350155,56202.7099793,53218.8204585,2205.30937917,0,0.0102280237041,0,True,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,cb70bc4b4a646330e711dc739bdf31f08f8125ac274798bede3ba61cd7b600e0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP005,0.415269339174,0.486190888779,0.482037350155,56202.7099793,53218.8204585,2205.30937917,110265.468959,0.0204583600641,0,True,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,99074c9e170d0ae811bb9fa5859a53c09da0721b037657b8b0c2cd68f144b3ed,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP010,0.415269339174,0.486190888779,0.482037350155,56202.7099793,53218.8204585,2205.30937917,220530.937917,0.0307844339453,93410.4420174,False,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,a50bac6ecabd8c59e0e7264b6f06d5e4c9a5cccd97f28cbf63929a9dfaf7cf13,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP020,0.415269339174,0.486190888779,0.482037350155,56202.7099793,53218.8204585,2205.30937917,441061.875834,0.0517312360066,281342.759442,False,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,c2007bf5cb048fd7fa057ba5965554c49ddf4f799b868040a5f7cac5c6dc7376,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP040,0.415269339174,0.486190888779,0.482037350155,56202.7099793,53218.8204585,2205.30937917,882123.751668,0.0948586638727,657207.39429,False,65.9565542628,root_found,63.0041373042,root_found,31,0.00544493120339,263b4987aeb9780071e9b635cab49f4950fb12a6b309979c93ad78fc922440f0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,GROSS,0.415269339174,0.451172888623,0.44750433978,0,0,0,0,0,0,True,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,ac7475fc0510c2fa0a3d167ee1e7756ce928118c58d45e601d98dadd3a30f038,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP000,0.415269339174,0.451172888623,0.44750433978,53824.3348327,50444.8986654,2108.37265331,0,0.00947941697898,0,True,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,f712e9e35a9427b32115d7b42a65b64fb21a8bcf6dac3ecb0ea93dfda394dc7b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP005,0.415269339174,0.451172888623,0.44750433978,53824.3348327,50444.8986654,2108.37265331,105418.632665,0.018989132183,0,True,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,740d4d2856ea4372c3612821930dd53613e0e95dd61ae48dfd33db0fa95df9c4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP010,0.415269339174,0.451172888623,0.44750433978,53824.3348327,50444.8986654,2108.37265331,210837.265331,0.0285808194177,89065.7951376,False,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,7fe231fd34684d057e1755a92be8027ab69b82206867896eac7b83e8e256af21,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP020,0.415269339174,0.451172888623,0.44750433978,53824.3348327,50444.8986654,2108.37265331,421674.530662,0.0480159673894,268267.921464,False,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,2123952398ef10e7d3efa23496656677bd3462be9a9b624763ed5016ce771f32,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP040,0.415269339174,0.451172888623,0.44750433978,53824.3348327,50444.8986654,2108.37265331,843349.061323,0.0879366040193,687153.914182,False,93.43973047,root_found,88.37156757,root_found,29,0.00544493120339,c1627d5bdc0c9fc90751063dcc222f195ee40ec574299001ecaa36ee984f46d9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,GROSS,0.415269339174,0.434487223431,0.430799219963,0,0,0,0,0,0,True,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,33e14f5cd518370c7c7574cc486968caf5221660fc4710e200b4dd776a62a303,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP000,0.415269339174,0.434487223431,0.430799219963,52959.1457052,49449.2624104,2073.45193821,0,0.00910953722514,0,True,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,9b14e5088f1131aa3e42fc05c9b6eba38d265c8977b4ec8fa7a9ed03bd3a0443,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP005,0.415269339174,0.434487223431,0.430799219963,52959.1457052,49449.2624104,2073.45193821,103672.59691,0.0182592561892,0,True,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,984114281e71b5331a80d394ba6d1405a170160ed722ca2aafc3c729611301ca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP010,0.415269339174,0.434487223431,0.430799219963,52959.1457052,49449.2624104,2073.45193821,207345.193821,0.0274843076228,87102.7684296,False,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,799d9afaf58a49616c8436aa9500d6f0b9e644ac879f9ff7738636923e24beeb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP020,0.415269339174,0.434487223431,0.430799219963,52959.1457052,49449.2624104,2073.45193821,414690.387642,0.0461655466607,276686.964809,False,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,ca5f1aa2b5614d8e7829a3b352039cff5454cfd8e99da7ca97fa624dd5bffc26,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP040,0.415269339174,0.434487223431,0.430799219963,52959.1457052,49449.2624104,2073.45193821,829380.775284,0.084490422094,690957.452451,False,105.7106712,root_found,99.5876335619,root_found,29,0.00544493120339,6552cec6eec2b5d125aed279bbdbab7747f19dc49a92b2392e6a4d7a5954b866,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,GROSS,0.415269339174,0.427076383772,0.423404056236,0,0,0,0,0,0,True,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,a817f44a37beb0c36b17af21ff91b2a922a80aba6078a0a689f58d1071558d16,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP000,0.415269339174,0.427076383772,0.423404056236,52188.87275,48646.458,2043.3582,0,0.00894975204981,0,True,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,a66e4614c07ccda6ce600c49537f577b377c7184af947d60b22f3d819a993f2a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP005,0.415269339174,0.427076383772,0.423404056236,52188.87275,48646.458,2043.3582,102167.91,0.017942254022,0,True,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,f5b89b8525197cf35f2feda63b7141b49d119907f69228953828cd2c039831fc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP010,0.415269339174,0.427076383772,0.423404056236,52188.87275,48646.458,2043.3582,204335.82,0.0270074262605,86924.52541,False,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,14bf717c1de8fa307fcb400b0782e49476f886e9d8f3c47999447d79c5317381,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP020,0.415269339174,0.427076383772,0.423404056236,52188.87275,48646.458,2043.3582,408671.64,0.0453606451372,261538.32895,False,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,e1df48116ab1c27257efe0f2119fc6929f279316f0b1bf233ed33d1a1240c391,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP040,0.415269339174,0.427076383772,0.423404056236,52188.87275,48646.458,2043.3582,817343.28,0.0829943725279,670209.96895,False,113.364965135,root_found,106.565767408,root_found,30,0.00544493120339,d4ff61db8416a8064aa681a5cc9e6f9a73fd5ebb6975471355f8735e4c78f128,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
