split,pooling_level,pooling_key,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status,pooling_key_family_count,fresh_anchor_path_quality_clean_or_tradable_rate,fresh_anchor_early_failure_rate,split_denominator_share,split_stability_status
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_0_5pct,6,6,6,6,6,6,1,0.16666666666666666,6,2,0.3333333333333333,6,0.8333333333333334,0.16666666666666666,6,0.3333333333333333,0.6666666666666666,0.03447772552256928,0.04080921009037586,0.0443667467550547,0.0,0.0,0.0,unusable,5,0.3333333333333333,0.6666666666666666,0.001665741254858412,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_5_10pct,3,3,3,3,3,3,0,0.0,3,0,0.0,3,0.3333333333333333,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,0.060123438256992956,0.06285179042067246,0.06639526178567634,1.0,0.0,0.0,unusable,5,0.0,0.6666666666666666,0.000832870627429206,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_0_5pct,5,5,5,5,5,4,0,0.0,4,0,0.0,4,0.5,0.5,4,0.25,0.75,0.0307467116387643,0.03116348864377927,0.03712085510004637,0.0,0.0,0.0,unusable,5,0.2,0.2,0.00138811771238201,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_5_10pct,7,7,7,7,7,7,0,0.0,7,0,0.0,7,0.8571428571428571,0.14285714285714285,7,0.2857142857142857,0.5714285714285714,0.06314225318603783,0.0675978222127267,0.07676741787244334,1.0,0.0,0.0,unusable,5,0.14285714285714285,0.42857142857142855,0.001943364797334814,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,3,t11_t20,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.03912650720028443,0.03912650720028443,0.03912650720028443,0.0,0.0,0.0,unusable,5,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_0_5pct,2,2,2,2,2,2,0,0.0,1,0,0.0,2,0.5,0.5,1,0.0,1.0,0.03277673723386776,0.032885630391229714,0.03299452354859167,0.0,0.0,0.0,unusable,5,0.0,0.5,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_5_10pct,3,3,3,3,3,3,0,0.0,3,0,0.0,3,1.0,0.0,3,0.6666666666666666,0.3333333333333333,0.05611367027274827,0.05675287051171907,0.06953496929269243,1.0,0.0,0.0,unusable,5,0.6666666666666666,0.3333333333333333,0.000832870627429206,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,4plus,t11_t20,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.0715667079495117,0.0715667079495117,0.0715667079495117,1.0,0.0,0.0,unusable,5,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,up_5_10pct,3,3,3,3,3,3,1,0.3333333333333333,1,0,0.0,3,1.0,0.0,1,1.0,0.0,0.05512291265006719,0.05526462048146197,0.0665250790238372,1.0,0.0,0.0,unusable,6,0.3333333333333333,0.0,0.000832870627429206,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t21_t30,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.022471956014182393,0.022471956014182393,0.022471956014182393,0.0,0.0,0.0,unusable,6,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,up_0_5pct,18,18,18,18,15,15,2,0.13333333333333333,15,1,0.06666666666666667,15,0.6,0.4,14,0.42857142857142855,0.5714285714285714,0.024850394145635224,0.027585211517490604,0.03591932708738654,0.0,0.0,0.0,too_sparse_report_only,6,0.2777777777777778,0.5,0.004997223764575236,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,up_5_10pct,2,2,2,2,2,2,1,0.5,1,0,0.0,2,1.0,0.0,1,1.0,0.0,0.055874878345525014,0.05667389451157134,0.05747291067761767,1.0,0.0,0.0,unusable,6,0.5,0.0,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t6_t10,up_0_5pct,3,3,3,3,3,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.03133531932637934,0.043037933119786764,0.04315160872198287,0.0,0.0,0.0,unusable,6,0.0,0.0,0.000832870627429206,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t6_t10,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.06382974465322566,0.06382974465322566,0.06382974465322566,1.0,0.0,0.0,unusable,6,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t11_t20,up_0_5pct,6,6,6,6,6,3,0,0.0,2,0,0.0,3,0.6666666666666666,0.3333333333333333,2,0.0,0.5,0.04169095068719003,0.04464617185780417,0.04555502623225216,0.0,0.0,0.0,unusable,6,0.0,0.0,0.001665741254858412,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t11_t20,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.11007668147246896,0.11007668147246896,0.11007668147246896,1.0,1.0,0.0,unusable,6,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t11_t20,up_5_10pct,12,12,12,12,11,8,1,0.125,4,1,0.25,8,0.875,0.125,4,1.0,0.0,0.05524531896276191,0.061596625643906666,0.07043806137719322,1.0,0.0,0.0,too_sparse_report_only,6,0.3333333333333333,0.25,0.003331482509716824,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t21_t30,up_5_10pct,3,3,3,3,3,2,0,0.0,2,0,0.0,3,1.0,0.0,2,0.5,0.5,0.06296312383634817,0.06632360563707129,0.07510153635218642,1.0,0.0,0.0,unusable,6,0.3333333333333333,0.0,0.000832870627429206,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_0_5pct,6,6,6,6,6,5,0,0.0,5,0,0.0,5,0.8,0.2,5,0.6,0.4,0.02701883551181805,0.033155056805821315,0.04076117671571161,0.0,0.0,0.0,unusable,6,0.3333333333333333,0.3333333333333333,0.001665741254858412,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_5_10pct,2,2,2,2,2,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.05165186621720458,0.05252243659587508,0.053393006974545576,1.0,0.0,0.0,unusable,6,0.0,0.0,0.000555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_0_5pct,4,4,4,4,4,3,0,0.0,2,0,0.0,3,0.3333333333333333,0.6666666666666666,2,0.0,1.0,0.027999620333601427,0.03539105514830854,0.0391308779312477,0.0,0.0,0.0,unusable,6,0.0,0.25,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_5_10pct,4,4,4,4,4,3,0,0.0,3,0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.3333333333333333,0.6666666666666666,0.05862727803200235,0.06021918359021938,0.06487327308858021,1.0,0.0,0.0,unusable,6,0.25,0.25,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,down_or_flat,1,1,1,1,1,1,1,1.0,1,1,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unusable,6,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_0_5pct,4,4,4,4,4,4,0,0.0,4,0,0.0,4,0.25,0.75,4,0.0,1.0,0.022241374429215477,0.027526394263739373,0.03539344875477918,0.0,0.0,0.0,unusable,6,0.0,0.5,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_10_20pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.10417189376126679,0.10630294885357072,0.10843400394587466,1.0,1.0,0.0,unusable,6,0.0,1.0,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_5_10pct,9,9,9,8,9,7,1,0.14285714285714285,7,0,0.0,8,0.875,0.0,8,0.125,0.875,0.055691544609195454,0.059551391022097055,0.06430310893152114,1.0,0.0,0.0,unusable,6,0.1111111111111111,0.5555555555555556,0.002498611882287618,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_0_5pct,6,6,6,6,6,5,0,0.0,4,0,0.0,5,0.8,0.2,4,0.75,0.25,0.03441640132378815,0.03697432453495919,0.045454213674886,0.0,0.0,0.0,unusable,6,0.3333333333333333,0.16666666666666666,0.001665741254858412,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_10_20pct,4,4,4,4,4,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.25,0.75,0.13279467940413742,0.13897989911999153,0.14514604433483091,1.0,1.0,0.0,unusable,6,0.25,0.25,0.001110494169905608,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_5_10pct,11,11,11,10,10,9,0,0.0,6,0,0.0,9,1.0,0.0,6,0.5,0.5,0.06308040603168452,0.07452726288674993,0.08413438333916268,1.0,0.0,0.0,too_sparse_report_only,6,0.18181818181818182,0.09090909090909091,0.003053858967240422,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t3_t5,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.049565190854279795,0.049565190854279795,0.049565190854279795,0.0,0.0,0.0,unusable,6,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t6_t10,up_0_5pct,6,6,6,5,6,5,0,0.0,4,0,0.0,5,0.6,0.4,4,0.5,0.25,0.026104409931419048,0.035635215556314215,0.03895092361171698,0.0,0.0,0.0,unusable,6,0.3333333333333333,0.3333333333333333,0.001665741254858412,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t6_t10,up_5_10pct,4,4,4,4,4,3,1,0.3333333333333333,3,1,0.3333333333333333,3,1.0,0.0,2,0.5,0.5,0.06292160195668323,0.06594188463837114,0.07058657224425324,1.0,0.0,0.0,unusable,6,0.25,0.25,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_0_5pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.0,0.5,0.0399553461742676,0.04253745262362518,0.04511955907298276,0.0,0.0,0.0,unusable,6,0.0,0.5,0.000555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_5_10pct,5,5,5,5,5,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,0.75,0.07192847709405514,0.07211420620007569,0.07320520278112763,1.0,0.0,0.0,unusable,6,0.0,0.6,0.00138811771238201,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t21_t30,up_0_5pct,1,1,1,1,1,1,0,0.0,0,0,,1,1.0,0.0,0,,,0.009074357862205007,0.009074357862205007,0.009074357862205007,0.0,0.0,0.0,unusable,6,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t21_t30,up_5_10pct,6,6,6,6,5,6,1,0.16666666666666666,6,0,0.0,6,0.8333333333333334,0.16666666666666666,6,0.5,0.3333333333333333,0.07759049173283578,0.09073972557312404,0.09508791309463482,1.0,0.0,0.0,unusable,6,0.5,0.16666666666666666,0.001665741254858412,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t6_t10,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.03353662636399224,0.03353662636399224,0.03353662636399224,0.0,0.0,0.0,unusable,6,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t6_t10,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.05958959036263556,0.05958959036263556,0.05958959036263556,1.0,0.0,0.0,unusable,6,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,1,t3_t5,up_0_5pct,7,7,7,7,7,6,1,0.16666666666666666,6,1,0.16666666666666666,6,0.5,0.5,6,0.3333333333333333,0.6666666666666666,0.0180999986034297,0.023717239491835462,0.029285063262055377,0.0,0.0,0.0,unusable,5,0.14285714285714285,0.0,0.001943364797334814,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,1,t3_t5,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.07284903087489703,0.07284903087489703,0.07284903087489703,1.0,0.0,0.0,unusable,5,1.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,1,t6_t10,up_0_5pct,2,2,2,2,2,1,1,1.0,1,1,1.0,1,1.0,0.0,1,1.0,0.0,0.02103137680365552,0.022386433876119494,0.023741490948583466,0.0,0.0,0.0,unusable,5,0.5,0.0,0.000555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,2,t11_t20,up_0_5pct,7,7,7,7,7,4,0,0.0,4,1,0.25,4,0.75,0.25,4,0.5,0.5,0.026784363395344513,0.03255131926157073,0.04077414892957143,0.0,0.0,0.0,unusable,5,0.14285714285714285,0.2857142857142857,0.001943364797334814,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,2,t11_t20,up_5_10pct,3,3,3,3,3,2,0,0.0,1,0,0.0,2,0.5,0.5,1,0.0,1.0,0.05964368568355105,0.062329105116699646,0.06472582269259941,1.0,0.0,0.0,unusable,5,0.0,0.3333333333333333,0.000832870627429206,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,2,t21_t30,up_0_5pct,1,1,1,1,1,1,1,1.0,1,1,1.0,1,0.0,0.0,1,0.0,1.0,0.015542334649536027,0.015542334649536027,0.015542334649536027,0.0,0.0,0.0,unusable,5,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,2,t3_t5,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.03255208406092902,0.03255208406092902,0.03255208406092902,0.0,0.0,0.0,unusable,5,1.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,2,t6_t10,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.5,0.5,0.05717607536277286,0.05822975636078753,0.059283437358802205,1.0,0.0,0.0,unusable,5,0.5,0.5,0.000555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,3,t11_t20,up_0_5pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.04237290875249422,0.04237290875249422,0.04237290875249422,0.0,0.0,0.0,unusable,5,0.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,3,t11_t20,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.06599998474121094,0.06599998474121094,0.06599998474121094,1.0,0.0,0.0,unusable,5,0.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,3,t21_t30,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.04356847109293538,0.04356847109293538,0.04356847109293538,0.0,0.0,0.0,unusable,5,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,3,t6_t10,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.04885351324404552,0.04885351324404552,0.04885351324404552,0.0,0.0,0.0,unusable,5,0.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,3,t6_t10,up_5_10pct,1,1,1,1,1,1,1,1.0,1,1,1.0,1,1.0,0.0,1,1.0,0.0,0.08242952636381973,0.08242952636381973,0.08242952636381973,1.0,0.0,0.0,unusable,5,1.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,4plus,t11_t20,missing_or_invalid,1,1,1,1,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable,5,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,4plus,t11_t20,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.05737287161133309,0.06227344597036466,0.06717402032939623,1.0,0.0,0.0,unusable,5,0.0,0.5,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,4plus,t6_t10,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.046518819658136756,0.046518819658136756,0.046518819658136756,0.0,0.0,0.0,unusable,5,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout,1,t6_t10,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.007828150423936364,0.007828150423936364,0.007828150423936364,0.0,0.0,0.0,unusable,3,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout|volatility_band|volume_money,2,t11_t20,up_0_5pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.0,1.0,0.026937418959964432,0.028751934944353796,0.03056645092874316,0.0,0.0,0.0,unusable,5,0.0,0.5,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout|volatility_band|volume_money,2,t11_t20,up_5_10pct,2,2,2,2,2,2,1,0.5,2,0,0.0,2,1.0,0.0,2,0.5,0.5,0.05705136396130678,0.06188337253342391,0.06671538110554104,1.0,0.0,0.0,unusable,5,0.5,0.0,0.000555247084952804,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.017543880996655048,0.017543880996655048,0.017543880996655048,0.0,0.0,0.0,unusable,5,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout|volume_money,2,t11_t20,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.04283804292492066,0.04283804292492066,0.04283804292492066,0.0,0.0,0.0,unusable,4,1.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|oscillator|range_breakout|volume_money,3,t11_t20,up_0_5pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.04287580103656041,0.04287580103656041,0.04287580103656041,0.0,0.0,0.0,unusable,4,0.0,0.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown,1,t3_t5,down_or_flat,3,3,3,3,3,2,0,0.0,2,0,0.0,2,0.0,1.0,1,0.0,1.0,-0.02448555617921716,-0.019702801067228104,-0.01742378674816525,0.0,0.0,0.0,unusable,3,0.0,1.0,0.000832870627429206,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown,1,t3_t5,up_0_5pct,4,4,4,3,4,2,0,0.0,2,0,0.0,2,1.0,0.0,2,1.0,0.0,0.0032653961098318973,0.006689813172615744,0.011181399646775503,0.0,0.0,0.0,unusable,3,0.5,0.0,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown,1,t3_t5,up_10_20pct,2,2,2,2,2,0,0,,0,0,,0,,,0,,,0.10818528011228273,0.10968315299645603,0.11118102588062934,1.0,1.0,0.0,unusable,3,0.0,1.0,0.000555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown,1,t3_t5,up_5_10pct,5,5,5,5,5,3,0,0.0,3,0,0.0,3,1.0,0.0,3,0.6666666666666666,0.3333333333333333,0.05475603645051064,0.06275302412728423,0.07866505606729501,1.0,0.0,0.0,unusable,3,0.0,0.4,0.00138811771238201,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t11_t20,up_0_5pct,3,3,3,3,3,3,1,0.3333333333333333,3,1,0.3333333333333333,3,0.0,1.0,3,0.0,1.0,0.0037456783396343507,0.005121634077604353,0.01104712527978069,0.0,0.0,0.0,unusable,4,0.0,0.6666666666666666,0.000832870627429206,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t3_t5,down_or_flat,4,4,4,4,4,2,2,1.0,2,2,1.0,2,0.0,1.0,2,0.0,1.0,-0.00856783431338387,-0.007174829771577851,-0.006000324721145367,0.0,0.0,0.0,unusable,4,0.0,0.75,0.001110494169905608,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_0_5pct,20,20,20,20,20,13,1,0.07692307692307693,13,1,0.07692307692307693,13,0.6923076923076923,0.23076923076923078,13,0.15384615384615385,0.6923076923076923,0.015356403966199417,0.024447623525645,0.0335758380775118,0.0,0.0,0.0,too_sparse_report_only,4,0.1,0.45,0.00555247084952804,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_10_20pct,8,8,8,8,7,5,1,0.2,5,0,0.0,5,0.8,0.2,5,0.2,0.8,0.10148428120212666,0.10437900580389059,0.11013217017306376,1.0,1.0,0.0,unusable,4,0.0,0.625,0.002220988339811216,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_5_10pct,14,14,14,13,14,11,1,0.09090909090909091,11,1,0.09090909090909091,11,0.9090909090909091,0.09090909090909091,10,0.5,0.5,0.059718091282399355,0.06947366844636793,0.07373872595282782,1.0,0.0,0.0,too_sparse_report_only,4,0.14285714285714285,0.42857142857142855,0.003886729594669628,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t6_t10,up_10_20pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.15248229678599068,0.15248229678599068,0.15248229678599068,1.0,1.0,0.0,unusable,4,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,t6_t10,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.05343515687761191,0.05343515687761191,0.05343515687761191,1.0,0.0,0.0,unusable,4,1.0,0.0,0.000277623542476402,denominator_thin
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.026400190650160305,0.026400190650160305,0.026400190650160305,0.0,0.0,0.0,unusable,4,0.0,1.0,0.000277623542476402,split_missing
robustness,cumulative_family_set_after_step,momentum_rps|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_5_10pct,2,2,2,2,2,2,1,0.5,1,1,1.0,2,0.5,0.5,2,0.5,0.5,0.059376755813162985,0.06080205287736662,0.062227349941570254,1.0,0.0,0.0,unusable,4,0.5,0.5,0.000555247084952804,split_missing
