split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,matched_path_row_count,matched_precision_row_count,matched_precision_condition_group_count,precision_condition_group_uniqueness_status,precision_label_fields_consistent,fresh_signal_close_price_consistent,fresh_entry_date_consistent,fresh_entry_price_consistent,fresh_path_fields_consistent,reconciliation_status,failure_reason
train,9b9546ea57079d12,SZ002050,2021-04-08,3,momentum_rps|range_breakout,2,2,2,2,unique,True,True,True,True,True,passed,
train,9b9546ea57079d12,SZ002050,2021-04-19,10,oscillator|price_trend|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
train,9b9546ea57079d12,SZ002050,2021-04-22,13,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ba5d1919b1b27de,SH600015,2020-02-21,4,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ba5d1919b1b27de,SH600015,2020-03-05,13,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9bb1292676b4c3b9,SH601988,2025-06-23,3,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9bb1292676b4c3b9,SH601988,2025-07-09,15,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bb375bf09a9d0ea,SH601881,2022-01-20,19,pullback_drawdown|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9bb98f496f5dce18,SH600919,2019-01-09,3,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bb98f496f5dce18,SH600919,2019-01-18,10,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bb98f496f5dce18,SH600919,2019-02-11,21,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bba008c90cb48be,SH601009,2019-12-17,4,oscillator|pullback_drawdown|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
train,9bbaad04babc903d,SH600377,2019-09-12,10,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bc2a0ced41426d4,SZ001965,2019-06-05,3,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bc2a0ced41426d4,SZ001965,2019-07-01,20,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9bc790c19c853b6d,SZ000858,2023-11-01,3,oscillator|pullback_drawdown|range_breakout|volume_money,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9bd61e8cb3087513,SH601658,2024-12-03,5,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9bd61e8cb3087513,SH601658,2024-12-23,19,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9bda053641880025,SH600030,2023-01-18,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9bde08f66e13c2c0,SH600023,2018-08-29,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9bde08f66e13c2c0,SH600023,2018-08-30,4,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9bde08f66e13c2c0,SH600023,2018-09-27,23,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9be498439602896a,SH601888,2020-02-20,3,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,5,5,5,unique,True,True,True,True,True,passed,
validation,9bf9f762281866a0,SH601727,2023-09-08,4,momentum_rps|pullback_drawdown|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
validation,9bf9f762281866a0,SH601727,2023-09-11,5,oscillator|price_trend|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
train,9c0eb7df524327f0,SH600588,2021-05-20,3,momentum_rps|pullback_drawdown|range_breakout,3,3,3,3,unique,True,True,True,True,True,passed,
train,9c0eb7df524327f0,SH600588,2021-05-25,6,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c11496f453d704d,SH601800,2019-07-01,14,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9c26c2f211f904ae,SH601166,2023-06-19,8,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9c26c2f211f904ae,SH601166,2023-07-20,29,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9c2fcd0bfedfff56,SH601319,2023-07-28,3,momentum_rps|pullback_drawdown|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
validation,9c4a7ae00878f5cd,SH600256,2023-10-16,12,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9c5056a31fd15237,SH601336,2025-07-29,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9c5056a31fd15237,SH601336,2025-07-30,4,price_trend|range_breakout|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
robustness,9c5056a31fd15237,SH601336,2025-08-25,22,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c54f26aac00e3f9,SH600958,2019-01-08,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c54f26aac00e3f9,SH600958,2019-02-01,21,range_breakout|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c54f26aac00e3f9,SH600958,2019-02-11,22,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c54f26aac00e3f9,SH600958,2019-02-13,24,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c584d1c26c4a9ff,SH600703,2017-10-09,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c584d1c26c4a9ff,SH600703,2017-10-10,4,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c584d1c26c4a9ff,SH600703,2017-10-16,8,price_trend|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c584d1c26c4a9ff,SH600703,2017-10-18,10,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9c5cd66fc12a3c32,SH601600,2024-05-30,3,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c64bc2a399814c1,SH600015,2018-07-25,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c64bc2a399814c1,SH600015,2018-08-24,25,momentum_rps|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c6843e060a8ea6c,SH600547,2020-07-06,3,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c6843e060a8ea6c,SH600547,2020-07-07,4,oscillator|price_trend|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
train,9c6843e060a8ea6c,SH600547,2020-07-24,17,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c6b363c8fae5e76,SZ000001,2021-01-12,3,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c6b363c8fae5e76,SZ000001,2021-01-15,6,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c6b363c8fae5e76,SZ000001,2021-01-18,7,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c869972c5bfe82a,SH600010,2018-01-25,13,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c86ff7d17a13abf,SH600816,2017-10-12,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c86ff7d17a13abf,SH600816,2017-10-13,4,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9c86ff7d17a13abf,SH600816,2017-10-17,6,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9c924156a6163ce7,SH601788,2022-12-05,4,pullback_drawdown|range_breakout,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c9dc48931093e59,SH601618,2020-11-23,10,price_trend|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9c9dc48931093e59,SH601618,2020-11-24,11,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9cc393031510f35f,SZ000338,2019-10-30,3,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9cc393031510f35f,SZ000338,2019-11-01,5,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,unique,True,True,True,True,True,passed,
train,9cc4fec7631db2a4,SH601166,2020-04-30,3,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,5,5,5,unique,True,True,True,True,True,passed,
validation,9cc6c9da76d88a0b,SZ002311,2022-08-24,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9cc8abd3dc0915ef,SH600115,2024-07-31,10,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9cd5aa78c007c926,SZ002241,2023-09-11,5,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ce9e41498d78049,SH600519,2019-11-13,4,oscillator|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9ced2588957e955b,SH601800,2022-05-05,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9ced2588957e955b,SH601800,2022-05-10,6,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9cfad15fd9b704f0,SH601727,2019-01-28,17,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9cfad15fd9b704f0,SH601727,2019-02-13,24,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9cfad15fd9b704f0,SH601727,2019-02-14,25,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d05179f2b4eecfb,SH601018,2019-03-07,8,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d05179f2b4eecfb,SH601018,2019-03-11,10,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d0a7d37a0bdc088,SH600760,2021-01-04,3,oscillator|price_trend|range_breakout|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
train,9d0a7d37a0bdc088,SH600760,2021-02-09,29,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9d0b99ed5b06ffcf,SZ002594,2022-03-01,4,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9d1f95f39da93e19,SH601628,2025-05-14,5,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,unique,True,True,True,True,True,passed,
validation,9d2dca9a9a994ffc,SH600803,2023-01-11,3,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9d315a2c06609c08,SH600066,2025-07-02,7,oscillator|volatility_band|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
robustness,9d315a2c06609c08,SH600066,2025-07-03,8,momentum_rps|price_trend|pullback_drawdown,3,3,3,3,unique,True,True,True,True,True,passed,
robustness,9d3a97b84700763a,SH601916,2024-05-16,9,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9d3a97b84700763a,SH601916,2024-05-20,11,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d3d86b6580382f9,SH601618,2019-09-02,4,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d3d86b6580382f9,SH601618,2019-09-03,5,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,unique,True,True,True,True,True,passed,
validation,9d48ce023fd39ecc,SZ003816,2022-04-19,9,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9d48ce023fd39ecc,SZ003816,2022-04-22,12,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
train,9d4d7736ed83009d,SH600900,2017-10-18,5,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d4d7736ed83009d,SH600900,2017-11-17,27,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d4d7736ed83009d,SH600900,2017-11-22,30,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9d58f9f40359062c,SZ000617,2022-12-06,5,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d72be83ab19a7b8,SZ000001,2017-10-12,3,momentum_rps|pullback_drawdown|range_breakout,3,3,3,3,unique,True,True,True,True,True,passed,
train,9d72be83ab19a7b8,SZ000001,2017-11-07,21,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d72be83ab19a7b8,SZ000001,2017-11-08,22,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9d72f8563f924188,SZ000596,2022-06-08,4,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9d72f8563f924188,SZ000596,2022-06-10,6,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9d72f8563f924188,SZ000596,2022-06-20,12,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d7799dceed67ed6,SH601888,2020-05-29,3,pullback_drawdown|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9d7799dceed67ed6,SH601888,2020-06-09,10,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9d799e2ae139994e,SH601319,2024-08-29,9,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9d799e2ae139994e,SH601319,2024-08-30,10,price_trend|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9d799e2ae139994e,SH601319,2024-09-02,11,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9d8513a723ae2713,SH601166,2020-03-05,13,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d87c3a2a15d0b59,SH601006,2020-08-17,3,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9d8dd0357b88bdfa,SH600236,2025-09-24,25,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d9ada7217ea1076,SH601211,2019-12-06,3,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9d9ada7217ea1076,SH601211,2019-12-13,8,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9d9ada7217ea1076,SH601211,2019-12-17,10,price_trend|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9db26aea0c5b3c08,SH601988,2017-12-25,14,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9db26aea0c5b3c08,SH601988,2017-12-26,15,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9db26aea0c5b3c08,SH601988,2018-01-03,20,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9db26aea0c5b3c08,SH601988,2018-01-15,28,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9db26aea0c5b3c08,SH601988,2018-01-16,29,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9dbc9b78b50e068a,SH600886,2023-05-04,4,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,unique,True,True,True,True,True,passed,
train,9dbcf0601118ce6b,SH603939,2020-11-03,3,momentum_rps|price_trend|pullback_drawdown,3,3,3,3,unique,True,True,True,True,True,passed,
train,9dc3ddcf47c459f1,SH601727,2021-02-03,7,oscillator|price_trend,2,2,2,2,unique,True,True,True,True,True,passed,
train,9dc3ddcf47c459f1,SH601727,2021-02-04,8,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9dc3ddcf47c459f1,SH601727,2021-02-08,10,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9dc3e06bc85e7fe7,SH600025,2021-06-28,5,oscillator|price_trend|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
train,9de267b1cb44e884,SH601766,2018-09-18,3,momentum_rps|oscillator|price_trend|range_breakout,4,4,4,4,unique,True,True,True,True,True,passed,
train,9de267b1cb44e884,SH601766,2018-09-19,4,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9de267b1cb44e884,SH601766,2018-09-21,6,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9df4d9c5d5d3bd4b,SH600585,2023-09-20,3,oscillator|range_breakout,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9dfe8025ce645220,SH603993,2022-11-07,3,price_trend|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9dfe8025ce645220,SH603993,2022-11-08,4,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9e046ec1eef37c91,SZ000166,2024-12-24,12,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9e046ec1eef37c91,SZ000166,2024-12-27,15,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e110508d9de9902,SH603392,2021-05-18,3,momentum_rps|price_trend|range_breakout,3,3,3,3,unique,True,True,True,True,True,passed,
train,9e110508d9de9902,SH603392,2021-06-04,16,oscillator|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e110508d9de9902,SH603392,2021-06-11,21,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9e1125cf2be72d12,SZ000157,2023-12-25,3,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9e1125cf2be72d12,SZ000157,2024-01-16,18,oscillator|price_trend,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9e1125cf2be72d12,SZ000157,2024-01-17,19,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e152f748731c062,SH601006,2018-11-02,9,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e2200bb43b75665,SH600600,2020-04-10,3,oscillator|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e2200bb43b75665,SH600600,2020-04-13,4,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e2200bb43b75665,SH600600,2020-04-24,13,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e2200bb43b75665,SH600600,2020-04-27,14,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9e2d93f1c34575b0,SH601601,2023-01-16,3,momentum_rps|oscillator|price_trend|pullback_drawdown,4,4,4,4,unique,True,True,True,True,True,passed,
validation,9e2d93f1c34575b0,SH601601,2023-02-09,16,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9e2d93f1c34575b0,SH601601,2023-02-13,18,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e3358b0f18c61f9,SZ002078,2021-02-22,4,oscillator|price_trend|volatility_band|volume_money,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9e387b07a9235737,SH600039,2025-05-09,3,oscillator|price_trend|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9e387b07a9235737,SH600039,2025-05-12,4,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9e387b07a9235737,SH600039,2025-06-03,19,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e491ebf24663f92,SH600176,2020-10-14,3,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,4,4,4,unique,True,True,True,True,True,passed,
train,9e548c8061fd26b2,SH600150,2020-07-09,3,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9e55f7eb75613537,SH600372,2024-09-27,3,pullback_drawdown|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e59b29cbee09e43,SH600958,2020-06-22,15,price_trend|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e59b29cbee09e43,SH600958,2020-06-23,16,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e59b29cbee09e43,SH600958,2020-07-02,21,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e59b29cbee09e43,SH600958,2020-07-03,22,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e66c1faf6ed472c,SH601628,2019-06-11,10,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e66c1faf6ed472c,SH601628,2019-06-20,17,momentum_rps|oscillator|price_trend|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
train,9e66c1faf6ed472c,SH601628,2019-06-21,18,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e6ac145c5bc99d9,SZ000858,2020-04-09,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e6ac145c5bc99d9,SZ000858,2020-04-23,13,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e6ac145c5bc99d9,SZ000858,2020-04-28,16,price_trend|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
train,9e6ac145c5bc99d9,SZ000858,2020-05-08,21,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e75a3d750a8b79e,SH601238,2021-12-13,3,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9e77c5ab2f279e70,SH601901,2021-09-08,4,oscillator|volatility_band|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
robustness,9e7f86b583dd67bf,SH601021,2024-04-02,12,oscillator|pullback_drawdown|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
robustness,9e7f86b583dd67bf,SH601021,2024-04-15,19,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ebc0fa6a91beadc,SZ000002,2019-03-01,4,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ebc0fa6a91beadc,SZ000002,2019-03-04,5,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ebc0fa6a91beadc,SZ000002,2019-03-05,6,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ec20e26fba70823,SH603486,2021-08-12,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9ecaf9e42a09a0c4,SH600926,2022-04-07,3,momentum_rps|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9ecaf9e42a09a0c4,SH600926,2022-04-18,10,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ed02c35a75ea8a5,SH600018,2025-08-21,9,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ed02c35a75ea8a5,SH600018,2025-08-25,11,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9edb978bd18160e5,SZ000100,2023-11-06,5,oscillator|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9ee734d234595a1d,SH601939,2025-06-18,25,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ee734d234595a1d,SH601939,2025-06-20,27,momentum_rps|pullback_drawdown|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
train,9eedecc55b13afc4,SH601318,2018-08-27,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9eedecc55b13afc4,SH601318,2018-09-19,20,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9eef7c5acbbaba40,SH600019,2020-10-16,4,oscillator|range_breakout|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
train,9eef7c5acbbaba40,SH600019,2020-10-19,5,price_trend|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9eef7c5acbbaba40,SH600019,2020-10-27,11,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9ef0d5e8703acccd,SH601800,2023-02-01,4,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
validation,9ef0d5e8703acccd,SH601800,2023-02-13,12,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9ef0d5e8703acccd,SH601800,2023-02-20,17,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9ef3a39edae6c7a3,SZ000963,2022-06-08,4,price_trend|range_breakout|volume_money,3,3,3,3,unique,True,True,True,True,True,passed,
validation,9ef3a39edae6c7a3,SZ000963,2022-06-09,5,momentum_rps|oscillator,2,2,2,2,unique,True,True,True,True,True,passed,
validation,9ef3a39edae6c7a3,SZ000963,2022-06-13,7,volatility_band,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ef4885ddf1a7f8b,SH601888,2024-02-23,3,range_breakout,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ef4885ddf1a7f8b,SH601888,2024-03-12,15,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9ef4885ddf1a7f8b,SH601888,2024-03-14,17,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ef802abe466a8cc,SH601668,2022-01-05,13,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ef802abe466a8cc,SH601668,2022-01-06,14,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9ef802abe466a8cc,SH601668,2022-01-07,15,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9efa61ff2369792a,SH603369,2024-07-17,4,momentum_rps|pullback_drawdown|range_breakout|volume_money,4,4,4,4,unique,True,True,True,True,True,passed,
robustness,9efa61ff2369792a,SH603369,2024-07-18,5,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9efa61ff2369792a,SH603369,2024-07-19,6,price_trend,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f07eaf0398704d2,SH600309,2017-10-10,3,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
train,9f07eaf0398704d2,SH600309,2017-10-11,4,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f10a4040e50233d,SH601766,2020-02-26,7,price_trend|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
train,9f10a4040e50233d,SH601766,2020-03-02,10,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9f17db51b25b7276,SH601838,2024-03-05,9,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f20871f959d6d8b,SH600066,2018-02-13,3,momentum_rps|oscillator|price_trend|pullback_drawdown,4,4,4,4,unique,True,True,True,True,True,passed,
train,9f20871f959d6d8b,SH600066,2018-03-07,14,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f20ccf2c1ef8319,SH601899,2018-01-30,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9f39870bd9c9f2a2,SH600919,2024-01-16,5,oscillator|volume_money,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9f39870bd9c9f2a2,SH600919,2024-02-21,25,price_trend|pullback_drawdown,2,2,2,2,unique,True,True,True,True,True,passed,
robustness,9f39870bd9c9f2a2,SH600919,2024-02-22,26,momentum_rps,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f4231e3877d64f9,SZ003816,2020-11-26,6,oscillator|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9f4b8fc6eab95e26,SH600745,2021-06-10,12,momentum_rps|oscillator|price_trend|volatility_band,4,4,4,4,unique,True,True,True,True,True,passed,
validation,9f534d61358d5acf,SZ000661,2023-07-13,7,volume_money,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9f534d61358d5acf,SZ000661,2023-07-26,16,oscillator,1,1,1,1,unique,True,True,True,True,True,passed,
validation,9f534d61358d5acf,SZ000661,2023-07-28,18,pullback_drawdown|volatility_band,2,2,2,2,unique,True,True,True,True,True,passed,
train,9f6df9bbc2473fe5,SH601607,2018-01-09,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
train,9f6eb5a9dc100b32,SZ002594,2018-08-16,3,pullback_drawdown,1,1,1,1,unique,True,True,True,True,True,passed,
robustness,9f72d63a03cdf8cd,SZ000963,2024-09-27,3,oscillator|pullback_drawdown|volatility_band,3,3,3,3,unique,True,True,True,True,True,passed,
