pooling_level,pooling_key,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,train_fresh_step_count,train_seed_anchor_big_winner_rate,train_seed_P_good,train_seed_P_bad,train_wait_return_p50,validation_fresh_step_count,validation_seed_anchor_big_winner_rate,validation_seed_P_good,validation_seed_P_bad,validation_wait_return_p50,robustness_fresh_step_count,robustness_seed_anchor_big_winner_rate,robustness_seed_P_good,robustness_seed_P_bad,robustness_wait_return_p50,denominator_stability_status,direction_stability_status,price_stability_status,overall_stability_status
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t3_t5,up_0_5pct,18,0.06666666666666667,0.6,0.4,0.02002632493771539,4,0.0,0.6666666666666666,0.3333333333333333,0.028690142574423372,12,0.0,0.7,0.3,0.025933809062004376,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t3_t5,up_5_10pct,2,0.5,1.0,0.0,0.0551879833551866,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t6_t10,down_or_flat,0,,,,,0,,,,,1,0.0,0.0,1.0,-0.009790233668210857,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t6_t10,up_0_5pct,1,0.0,0.0,1.0,0.03114830633029575,1,,,,0.03683714713217201,1,0.0,1.0,0.0,0.0316650072343847,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t11_t20,up_0_5pct,0,,,,,1,0.0,1.0,0.0,0.035658918740292256,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t3_t5,down_or_flat,0,,,,,0,,,,,1,0.0,0.0,1.0,-0.004668996694802141,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t3_t5,up_0_5pct,3,0.0,1.0,0.0,0.035343051625008615,1,0.0,1.0,0.0,0.0443665149273087,2,,,,0.04092177015140486,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t6_t10,up_0_5pct,2,0.0,0.5,0.5,0.03070458704332757,0,,,,,1,0.0,1.0,0.0,0.029569864045651872,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t6_t10,up_5_10pct,1,0.0,0.0,1.0,0.05281779551949972,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t11_t20,down_or_flat,0,,,,,0,,,,,1,0.0,0.0,1.0,-0.0091324111433575,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t11_t20,up_0_5pct,2,0.0,0.5,0.5,0.021604824491633368,0,,,,,2,0.0,0.5,0.5,0.025275090698453018,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t21_t30,up_0_5pct,1,1.0,1.0,0.0,0.018922013394530257,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t3_t5,down_or_flat,5,0.0,0.0,1.0,-0.0004899671218322466,1,0.0,0.0,1.0,-0.023164995496464225,3,0.0,0.0,1.0,-0.003731310088747497,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t3_t5,up_0_5pct,16,0.0,0.4,0.5333333333333333,0.02006279526080257,9,0.16666666666666666,0.3333333333333333,0.5,0.021621600722988132,7,0.2,0.6,0.4,0.02828745318939152,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t3_t5,up_5_10pct,0,,,,,0,,,,,1,0.0,1.0,0.0,0.06005590982396458,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t6_t10,down_or_flat,1,0.0,0.0,1.0,-0.0040060053308339505,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t6_t10,up_0_5pct,3,0.0,0.5,0.5,0.025745264806795065,2,0.0,1.0,0.0,0.03769390564263331,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.02960972706751752,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t6_t10,up_5_10pct,1,,,,0.06710308321651093,0,,,,,1,1.0,1.0,0.0,0.053790012691757205,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t11_t20,up_0_5pct,3,0.0,0.3333333333333333,0.6666666666666666,0.026052128337430203,4,0.0,0.6666666666666666,0.3333333333333333,0.020084160998643852,8,0.0,0.16666666666666666,0.8333333333333334,0.017648498304384086,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t11_t20,up_5_10pct,0,,,,,0,,,,,1,0.0,0.0,0.0,0.05020455232845489,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t21_t30,up_0_5pct,0,,,,,2,0.0,1.0,0.0,0.01390323378836067,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t21_t30,up_5_10pct,0,,,,,1,,,,0.054419101519439295,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t3_t5,up_0_5pct,3,0.0,0.3333333333333333,0.6666666666666666,0.028846203810601434,1,,,,0.0475428793869388,1,0.0,1.0,0.0,0.004907971009235457,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t6_t10,up_0_5pct,6,0.0,0.25,0.75,0.03854163936379362,1,1.0,1.0,0.0,0.044690068670968364,6,0.0,0.6,0.4,0.03480597893829185,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t6_t10,up_5_10pct,2,1.0,1.0,0.0,0.0652763884341433,2,0.5,1.0,0.0,0.06400411482039536,1,0.0,1.0,0.0,0.06340819130630759,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t11_t20,up_0_5pct,2,0.0,0.0,1.0,0.02710682975932488,1,0.0,0.0,1.0,0.039660086696560404,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t11_t20,up_5_10pct,0,,,,,0,,,,,1,,1.0,0.0,0.05890931478071115,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t21_t30,up_0_5pct,1,0.0,0.0,1.0,0.014306206687290102,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t6_t10,up_0_5pct,1,0.0,1.0,0.0,0.03338388241239376,0,,,,,1,0.0,1.0,0.0,0.041666658655289845,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=0|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t6_t10,up_5_10pct,2,0.0,0.0,1.0,0.06778390837844361,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=1,1,t6_t10,up_0_5pct,2,0.5,0.5,0.5,0.0036365901385030375,0,,,,,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t11_t20,up_0_5pct,1,,1.0,0.0,0.008259219589028088,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,up_0_5pct,3,0.0,0.3333333333333333,0.6666666666666666,0.015761847983646993,5,0.0,0.3333333333333333,0.6666666666666666,0.007158522848439652,4,0.0,1.0,0.0,0.017081661353169353,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t6_t10,up_0_5pct,2,0.0,1.0,0.0,0.024246896301557186,0,,,,,1,0.0,1.0,0.0,0.02633091069841398,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t6_t10,up_5_10pct,1,1.0,1.0,0.0,0.05074629287566834,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t11_t20,down_or_flat,2,0.0,0.5,0.0,-0.001577775962757877,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t11_t20,up_0_5pct,4,0.0,0.25,0.75,0.0153889807664086,3,0.0,1.0,0.0,0.03910620392936659,1,0.0,1.0,0.0,0.020654025256611863,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t3_t5,down_or_flat,0,,,,,1,0.0,1.0,0.0,-0.00439885763243919,1,0.0,1.0,0.0,-0.0008888286110781962,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t3_t5,up_0_5pct,1,0.0,0.0,1.0,0.01593252812356072,2,0.0,0.5,0.5,0.04261629251614185,1,,,,0.00324321437526387,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t6_t10,up_0_5pct,16,0.0,0.3076923076923077,0.6153846153846154,0.028472290751079155,1,,,,0.03532005298050045,2,1.0,1.0,0.0,0.03569129243989233,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,2,t11_t20,up_0_5pct,1,1.0,1.0,0.0,0.01184838701913593,1,0.0,0.0,1.0,0.02277037684884098,1,0.0,1.0,0.0,0.02226723324701685,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,2,t11_t20,up_5_10pct,1,0.0,1.0,0.0,0.05259559330820296,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,2,t6_t10,up_0_5pct,1,0.0,1.0,0.0,0.04028021322888242,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t11_t20,up_5_10pct,0,,,,,0,,,,,1,0.0,1.0,0.0,0.07241372166292503,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t3_t5,up_0_5pct,1,1.0,0.0,1.0,0.04467551860562935,4,0.25,0.75,0.25,0.013989128636312187,1,0.0,0.0,1.0,0.023660563531515244,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,1,t6_t10,up_0_5pct,0,,,,,1,0.0,0.0,1.0,0.0062111527933432775,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=0,2,t6_t10,up_0_5pct,0,,,,,1,,,,0.03467406361682235,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t11_t20,up_0_5pct,3,0.0,1.0,0.0,0.01960782480441492,0,,,,,4,0.0,1.0,0.0,0.03528889632334553,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t21_t30,up_0_5pct,2,0.0,1.0,0.0,0.03144187866944337,0,,,,,2,,1.0,0.0,0.019649084746652057,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t3_t5,up_0_5pct,1,,1.0,0.0,0.030831401245490886,0,,,,,1,0.0,1.0,0.0,0.029494469010191038,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t6_t10,up_0_5pct,6,0.2,0.4,0.4,0.017943295455241204,1,,,,0.010353151667185756,4,0.0,0.0,1.0,0.026586514105149006,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,1,t6_t10,up_5_10pct,1,0.0,0.0,1.0,0.059348102029777916,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t11_t20,up_0_5pct,1,0.0,1.0,0.0,0.028199486732911616,1,0.0,1.0,0.0,0.029820996475860673,2,0.0,1.0,0.0,0.031848931700679595,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t11_t20,up_5_10pct,0,,,,,1,0.0,1.0,0.0,0.06771756051322719,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t3_t5,up_0_5pct,0,,,,,1,1.0,1.0,0.0,0.00992851457387034,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,2,t6_t10,up_5_10pct,0,,,,,1,0.0,1.0,0.0,0.05207863539439672,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=0|contains_range_breakout=1|contains_volatility_band=1|contains_volume_money=1,3,t11_t20,up_5_10pct,1,0.0,1.0,0.0,0.06939209239323918,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,down_or_flat,2,0.0,0.0,1.0,-0.009175913077019815,0,,,,,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.013967686466849316,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,up_0_5pct,7,0.75,0.5,0.5,0.015128578307516571,3,0.0,0.3333333333333333,0.3333333333333333,0.012994323860025192,1,0.0,1.0,0.0,0.041290283203125,denominator_thin,direction_only,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,up_5_10pct,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.07429621844940604,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=1,1,t3_t5,down_or_flat,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,-0.006666685405530393,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=0|contains_volume_money=1,1,t3_t5,up_0_5pct,0,,,,,1,0.0,1.0,0.0,0.021479385794433092,1,,,,0.045580167261835,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=1|contains_volume_money=0,1,t3_t5,down_or_flat,0,,,,,0,,,,,1,0.0,0.0,1.0,-0.021319415673096143,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=1|contains_volume_money=0,1,t3_t5,up_0_5pct,2,0.0,1.0,0.0,0.017590384890981525,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=0|contains_volatility_band=1|contains_volume_money=1,1,t3_t5,up_gt_20pct,0,,,,,0,,,,,1,0.0,1.0,0.0,0.25429738899855936,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,down_or_flat,4,0.0,0.3333333333333333,0.6666666666666666,-0.003484315003488725,1,0.0,0.0,1.0,-0.010897440521596469,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,up_0_5pct,8,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.012997498057151446,5,0.0,0.6,0.4,0.02632046157362411,3,0.0,0.5,0.5,0.02050467420741242,denominator_thin,unstable,stable_descriptive,denominator_thin
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t3_t5,up_5_10pct,4,0.5,1.0,0.0,0.073362950328281,0,,,,,3,0.0,1.0,0.0,0.05694760993242065,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t6_t10,up_0_5pct,1,0.0,1.0,0.0,0.03210328116746619,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,1,t6_t10,up_5_10pct,0,,,,,1,0.0,1.0,0.0,0.050406859349685584,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t11_t20,up_0_5pct,2,0.0,1.0,0.0,0.03478694672627425,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t3_t5,up_10_20pct,1,1.0,1.0,0.0,0.10686484194282553,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t3_t5,up_5_10pct,2,0.0,1.0,0.0,0.06292443581618712,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t6_t10,down_or_flat,1,0.0,0.0,1.0,-0.013926823460436166,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t6_t10,up_0_5pct,2,0.5,0.5,0.5,0.017057608422472947,0,,,,,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=0,2,t6_t10,up_5_10pct,0,,,,,1,0.0,0.0,0.0,0.06440674240169453,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t11_t20,up_0_5pct,1,,,,0.048022620939509375,0,,,,,0,,,,,split_missing,unstable,stable_descriptive,split_missing
family_presence_signature,contains_momentum_rps=0|contains_oscillator=0|contains_price_trend=1|contains_pullback_drawdown=1|contains_range_breakout=1|contains_volatility_band=0|contains_volume_money=1,1,t3_t5,down_or_flat,4,0.0,0.5,0.5,-0.0050920318397470465,1,0.0,1.0,0.0,-0.00022442921895460266,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
