split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,added_family_count_bucket,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status,fresh_close_return_t20_p50,fresh_close_return_t60_p50,fresh_close_return_t120_p50,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,fresh_early_failure_rate,fresh_hit_plus10_before_minus5_rate,fresh_path_quality_clean_or_tradable_rate
train,4plus,t21_t30,up_5_10pct,1,20,20,20,19,20,17,1,0.058823529411764705,17,1,0.058823529411764705,17,0.8235294117647058,0.17647058823529413,17,0.29411764705882354,0.7058823529411765,0.059757054075007254,0.06976481723184047,0.08497711284339521,1.0,0.0,0.0,too_sparse_report_only,-0.032978757684732254,-0.0344358373327713,0.0041436755188897,0.1771883106866536,-0.2151691520993228,0.4,0.25,0.25
train,4plus,t21_t30,up_5_10pct,2plus,10,10,10,10,10,8,0,0.0,9,0,0.0,8,0.875,0.125,9,0.3333333333333333,0.6666666666666666,0.06853451862441234,0.08007346340266575,0.08383102739518039,1.0,0.0,0.0,too_sparse_report_only,-0.0479896087844907,-0.0168612339556047,-0.1543450131430174,0.07276974473237835,-0.24038464179370778,0.3,0.3,0.1
train,4plus,t21_t30,up_gt_20pct,1,11,11,11,10,10,11,4,0.36363636363636365,11,2,0.18181818181818182,11,1.0,0.0,11,0.2727272727272727,0.7272727272727273,0.21460022801122614,0.2225870494488813,0.2493658424641294,1.0,1.0,1.0,too_sparse_report_only,0.0264706336090729,-0.0225489751507063,-0.0500000233743709,0.1823530044247683,-0.2840909029334045,0.6363636363636364,0.36363636363636365,0.2727272727272727
train,4plus,t21_t30,up_gt_20pct,2plus,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.20669579329671062,0.20669579329671062,0.20669579329671062,1.0,1.0,1.0,unusable,0.0536790949182042,0.0102533218984446,-0.051266609492223,0.1495777776627387,-0.2019936797309377,0.0,0.0,0.0
train,4plus,t6_t10,up_0_5pct,1,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.044730868623059195,0.044730868623059195,0.044730868623059195,0.0,0.0,0.0,unusable,-0.0642234825712905,-0.1204644297013767,-0.1956942458327847,0.0163279930955271,-0.2848982384206254,0.0,0.0,0.0
train,4plus,t6_t10,up_10_20pct,1,19,18,18,16,19,13,3,0.23076923076923078,14,3,0.21428571428571427,14,1.0,0.0,15,0.13333333333333333,0.8666666666666667,0.12341615576393516,0.13313312854632753,0.16775552439604335,1.0,1.0,0.0,too_sparse_report_only,-0.0353356562998109,-0.0552238650883878,-0.1366340341871889,0.1510654137990648,-0.384862697657495,0.7894736842105263,0.15789473684210525,0.10526315789473684
train,4plus,t6_t10,up_10_20pct,2plus,4,4,4,4,4,4,1,0.25,4,0,0.0,4,1.0,0.0,4,0.25,0.75,0.13845328790194422,0.15000750221800407,0.16523236547139614,1.0,1.0,0.0,unusable,-0.0459225626670565,-0.13076684632146182,-0.07816287039306205,0.0753602779504869,-0.35961906144349065,0.75,0.25,0.0
train,4plus,t6_t10,up_5_10pct,1,11,11,11,10,10,9,0,0.0,9,0,0.0,9,1.0,0.0,9,0.4444444444444444,0.5555555555555556,0.062296305179538436,0.07147889837720212,0.07842794227955863,1.0,0.0,0.0,too_sparse_report_only,0.0083069432341938,-0.0837287146717316,-0.1503941526172721,0.1012658101386361,-0.3012287165818981,0.2727272727272727,0.36363636363636365,0.18181818181818182
train,4plus,t6_t10,up_5_10pct,2plus,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.08160724442642403,0.08260995061218901,0.08361265679795399,1.0,0.0,0.0,unusable,-0.13897567076540113,-0.06836782156098384,-0.0824116932676089,0.15796671323024464,-0.2936677666188058,0.5,0.0,0.0
train,4plus,t6_t10,up_gt_20pct,1,2,2,2,2,2,2,1,0.5,2,1,0.5,2,1.0,0.0,2,0.0,1.0,0.22079263834664337,0.23250522604486223,0.2442178137430811,1.0,1.0,1.0,unusable,0.0450137165861431,-0.016071589362290667,0.6664019852578746,0.7574124063266995,-0.30207966557688865,1.0,0.5,0.0
train,4plus,t6_t10,up_gt_20pct,2plus,1,1,1,1,1,1,1,1.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.21883252648459295,0.21883252648459295,0.21883252648459295,1.0,1.0,1.0,unusable,0.1179812360877878,0.3148423148434502,0.2413745833304086,0.4782843556026448,-0.3523704855139614,1.0,0.0,0.0
validation,1,t11_t20,down_or_flat,1,26,26,26,25,24,19,1,0.05263157894736842,18,1,0.05555555555555555,19,0.42105263157894735,0.42105263157894735,18,0.3888888888888889,0.3888888888888889,-0.010152683761396414,-0.006301072055335755,-0.003347178666990497,0.0,0.0,0.0,too_sparse_report_only,0.0208679864104419,-0.0036603361122538,0.04224802497098945,0.13008944390439364,-0.12530786984258674,0.15384615384615385,0.34615384615384615,0.2692307692307692
validation,1,t11_t20,down_or_flat,2plus,6,6,6,5,5,2,0,0.0,2,0,0.0,2,1.0,0.0,2,1.0,0.0,-0.006511835604834204,-0.004291240412667541,-0.0012315396375944254,0.0,0.0,0.0,unusable,-0.0303490563689524,-0.021032264720402597,0.0845925662952431,0.16037035656052676,-0.13578367229651367,0.3333333333333333,0.3333333333333333,0.16666666666666666
validation,1,t11_t20,up_0_5pct,1,70,70,70,58,60,45,1,0.022222222222222223,42,1,0.023809523809523808,46,0.391304347826087,0.5,43,0.3023255813953488,0.5348837209302325,0.00989300080769212,0.01712970154774862,0.027157099411485752,0.0,0.0,0.0,thin_report_only,-0.0081521659906398,0.0024212474013529,0.0410447359536543,0.1535298170038506,-0.14510163600121512,0.22857142857142856,0.24285714285714285,0.15714285714285714
validation,1,t11_t20,up_0_5pct,2plus,40,40,40,36,38,23,2,0.08695652173913043,25,1,0.04,23,0.5217391304347826,0.34782608695652173,25,0.36,0.6,0.010865660731314064,0.02180589681151668,0.030437809659559056,0.0,0.0,0.0,too_sparse_report_only,-0.0075497363748279,0.0214853337272158,0.0240055684343105,0.14464103673644751,-0.16112198195223693,0.175,0.275,0.2
validation,1,t11_t20,up_10_20pct,1,4,4,4,4,4,4,1,0.25,4,0,0.0,4,1.0,0.0,4,1.0,0.0,0.12438291839504562,0.13227249498836025,0.1415862034686315,1.0,1.0,0.0,unusable,0.2070902303842975,0.0187894409830881,-0.058144518048516905,0.32579851417416106,-0.3598131308551962,0.0,1.0,1.0
validation,1,t11_t20,up_10_20pct,2plus,6,6,6,6,6,5,1,0.2,5,0,0.0,5,1.0,0.0,5,0.6,0.4,0.13629559771523653,0.14365486999457133,0.15127626246898934,1.0,1.0,0.0,unusable,0.0814572143372653,0.0101701959627433,-0.0221040077274554,0.28396196879583674,-0.3234605793341117,0.3333333333333333,0.6666666666666666,0.5
validation,1,t11_t20,up_5_10pct,1,12,12,12,12,12,9,2,0.2222222222222222,11,2,0.18181818181818182,9,1.0,0.0,11,0.36363636363636365,0.6363636363636364,0.056430257391376915,0.0629472567411492,0.06630601651920492,1.0,0.0,0.0,too_sparse_report_only,0.0012585266529115497,0.1417910881507034,0.0348454787404302,0.28883935608502953,-0.2880347377860737,0.3333333333333333,0.3333333333333333,0.25
validation,1,t11_t20,up_5_10pct,2plus,12,12,12,12,10,12,0,0.0,11,0,0.0,12,0.5833333333333334,0.4166666666666667,11,0.18181818181818182,0.8181818181818182,0.058342579907864345,0.07207043984172667,0.08424121199818119,1.0,0.0,0.0,too_sparse_report_only,-0.01108644872126625,-0.0987457393850612,-0.0557916713117329,0.07604425543754365,-0.2652525261778354,0.4166666666666667,0.16666666666666666,0.16666666666666666
validation,1,t11_t20,up_gt_20pct,1,2,2,2,2,2,2,2,1.0,2,0,0.0,2,1.0,0.0,2,1.0,0.0,0.2732845425846191,0.27724672514066606,0.28120890769671303,1.0,1.0,1.0,unusable,0.15785072382131354,0.09037792052570909,-0.09453250298421396,0.43196216475319316,-0.4741355025679639,0.0,1.0,0.5
validation,1,t21_t30,down_or_flat,1,11,11,11,9,8,10,1,0.1,7,1,0.14285714285714285,10,0.8,0.0,7,1.0,0.0,-0.014208771318483804,-0.009689867320980872,-0.003945297788658486,0.0,0.0,0.0,too_sparse_report_only,0.0335191790222968,0.099853957083261,0.122302128657699,0.1966759826032365,-0.123367187388079,0.0,0.6363636363636364,0.5454545454545454
validation,1,t21_t30,down_or_flat,2plus,4,4,4,4,4,2,0,0.0,1,0,0.0,3,0.3333333333333333,0.6666666666666666,2,0.5,0.5,-0.010294917864391684,-0.008726249871367442,-0.0073228215925779105,0.0,0.0,0.0,unusable,0.0180450953140101,-0.0045113096809199,-0.08388936924304134,0.1177809823994469,-0.164916092457875,0.0,0.25,0.25
validation,1,t21_t30,up_0_5pct,1,19,19,19,15,16,13,0,0.0,9,0,0.0,13,0.46153846153846156,0.38461538461538464,9,0.4444444444444444,0.4444444444444444,0.005844008687748703,0.013299814640265195,0.019514531730577822,0.0,0.0,0.0,too_sparse_report_only,-0.0172946681537466,-0.016288678795630653,0.078838096280146,0.1266406394888548,-0.123367187388079,0.10526315789473684,0.2631578947368421,0.15789473684210525
validation,1,t21_t30,up_0_5pct,2plus,3,3,3,3,3,3,0,0.0,3,0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,0.012620312660973854,0.016129016752173708,0.023909606141559014,0.0,0.0,0.0,unusable,0.0341296595065419,0.0082768741153487,0.0474040719525388,0.1640331310333445,-0.1400933595637248,0.3333333333333333,0.6666666666666666,0.6666666666666666
validation,1,t21_t30,up_5_10pct,1,2,2,2,2,2,1,0,0.0,0,0,,1,1.0,0.0,0,,,0.06025335399075854,0.06658122632492491,0.07290909865909129,1.0,0.0,0.0,unusable,0.07443710570066829,-0.07651590502798365,,0.1799388346540291,-0.34444192151454395,0.5,0.5,0.0
validation,1,t3_t5,down_or_flat,1,93,93,93,77,80,70,6,0.08571428571428572,72,6,0.08333333333333333,71,0.2535211267605634,0.7323943661971831,73,0.3424657534246575,0.6438356164383562,-0.018256741713760682,-0.009654498532078115,-0.0029586474980016764,0.0,0.0,0.0,thin_report_only,-0.0121715847023001,-0.03012549476345,-0.0593777195599022,0.1585583318263901,-0.2687404535307249,0.43010752688172044,0.34408602150537637,0.21505376344086022
validation,1,t3_t5,down_or_flat,2plus,33,33,33,32,31,26,0,0.0,26,0,0.0,26,0.3076923076923077,0.6538461538461539,26,0.34615384615384615,0.6538461538461539,-0.012834313832887245,-0.003992460958903821,-0.0018483830548463587,0.0,0.0,0.0,too_sparse_report_only,-0.0225586865551428,-0.1380580627687195,-0.08712679634283571,0.1040768959474469,-0.2474813682615683,0.5151515151515151,0.3333333333333333,0.21212121212121213
validation,1,t3_t5,missing_or_invalid,1,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable,,,,,,0.0,0.0,0.0
validation,1,t3_t5,up_0_5pct,1,378,378,378,211,213,297,22,0.07407407407407407,303,18,0.0594059405940594,301,0.4850498338870432,0.4717607973421927,303,0.33993399339933994,0.6237623762376238,0.008068547907098655,0.015719673704740034,0.027776081415708864,0.0,0.0,0.0,sufficient,-0.01382554168985565,-0.0141700750709633,-0.022308957708986,0.13251460212987926,-0.22395589118384002,0.40476190476190477,0.2830687830687831,0.2222222222222222
validation,1,t3_t5,up_0_5pct,2plus,410,410,410,205,218,321,22,0.06853582554517133,322,19,0.059006211180124224,322,0.4906832298136646,0.4720496894409938,322,0.32608695652173914,0.65527950310559,0.019470341182386164,0.027613019077377454,0.03884223300403189,0.0,0.0,0.0,sufficient,-0.0221606443298612,-0.02252008186146045,-0.033339445471339,0.11687358621198696,-0.22541756368447655,0.45121951219512196,0.2731707317073171,0.2146341463414634
validation,1,t3_t5,up_10_20pct,1,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.0,1.0,0.10227280245492498,0.10272571478238501,0.10317862710984504,1.0,1.0,0.0,unusable,0.046474586502169096,-0.13647924639886966,-0.17267674297553495,0.09889399081939469,-0.2988632386420328,1.0,0.0,0.0
validation,1,t3_t5,up_10_20pct,2plus,32,32,32,30,28,29,3,0.10344827586206896,29,2,0.06896551724137931,29,0.896551724137931,0.10344827586206896,29,0.27586206896551724,0.7241379310344828,0.11311541575272765,0.12215619475932371,0.14325897795731668,1.0,1.0,0.0,too_sparse_report_only,-0.0373558429179899,-0.11889302299227715,-0.1692759359152196,0.12443349725476974,-0.3439522595090778,0.625,0.28125,0.1875
validation,1,t3_t5,up_5_10pct,1,36,36,36,34,29,22,0,0.0,22,0,0.0,22,0.8181818181818182,0.18181818181818182,22,0.3181818181818182,0.6818181818181818,0.05461417311705219,0.06081080949613937,0.07260080820669518,1.0,0.0,0.0,too_sparse_report_only,-0.0504939321119276,-0.105442060284632,-0.09466720120292896,0.08953244910535971,-0.2908884563318429,0.6111111111111112,0.25,0.1111111111111111
validation,1,t3_t5,up_5_10pct,2plus,156,156,156,118,105,128,10,0.078125,130,6,0.046153846153846156,130,0.8153846153846154,0.17692307692307693,132,0.25,0.7045454545454546,0.05819504719290186,0.06725146183525776,0.07965886256502491,1.0,0.0,0.0,thin_report_only,-0.01849754732131795,-0.03896875083635505,-0.0675515320633974,0.1193335984683815,-0.274430801178357,0.5192307692307693,0.23717948717948717,0.1794871794871795
validation,1,t3_t5,up_gt_20pct,1,1,1,1,1,1,1,1,1.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.2487223282131148,0.2487223282131148,0.2487223282131148,1.0,1.0,1.0,unusable,-0.2687585007771209,-0.2046384741627116,-0.0109140415468935,0.2701228535497111,-0.3139073248375059,1.0,0.0,0.0
validation,1,t3_t5,up_gt_20pct,2plus,3,3,3,3,3,3,0,0.0,3,0,0.0,3,1.0,0.0,3,0.0,1.0,0.2170178794228539,0.22996422285231466,0.23496734085864435,1.0,1.0,1.0,unusable,-0.1624818061733186,-0.1925773227337709,-0.2925764463271424,0.0257315151235455,-0.4334600841982934,1.0,0.3333333333333333,0.0
validation,1,t6_t10,down_or_flat,1,31,31,31,27,27,24,0,0.0,21,0,0.0,25,0.4,0.32,22,0.45454545454545453,0.22727272727272727,-0.004545414152223648,-0.002808986130333757,0.0,0.0,0.0,0.0,too_sparse_report_only,0.0231267298754365,0.0189749215896583,0.039623543623198046,0.1185633467670272,-0.1547497990022367,0.0967741935483871,0.41935483870967744,0.2903225806451613
validation,1,t6_t10,down_or_flat,2plus,3,3,3,3,3,2,0,0.0,2,0,0.0,2,0.0,1.0,2,0.5,0.5,-0.01009549296948875,-0.0016529303415808716,-0.0008264651707904358,0.0,0.0,0.0,unusable,-0.051446898009358,-0.1149487851692481,-0.008791712011896151,0.0149006876086601,-0.2349102822735906,0.3333333333333333,0.3333333333333333,0.3333333333333333
validation,1,t6_t10,up_0_5pct,1,133,133,133,98,96,97,0,0.0,97,0,0.0,97,0.4020618556701031,0.4845360824742268,96,0.3333333333333333,0.6458333333333334,0.009595128757416527,0.01639342660450316,0.02459017995287449,0.0,0.0,0.0,thin_report_only,-0.0105822891810375,-0.014616143272682649,-0.010260199797711301,0.1078603171112912,-0.1887159173906505,0.3233082706766917,0.24812030075187969,0.18796992481203006
validation,1,t6_t10,up_0_5pct,2plus,97,97,97,80,74,72,4,0.05555555555555555,72,2,0.027777777777777776,75,0.5866666666666667,0.29333333333333333,75,0.4,0.52,0.0164948299544585,0.02872669893412816,0.037459287308605926,0.0,0.0,0.0,thin_report_only,0.0041322273338813,-0.009203192408798449,-0.0008382421312678,0.1177394055689491,-0.1935193235796454,0.31958762886597936,0.31958762886597936,0.25773195876288657
validation,1,t6_t10,up_10_20pct,1,4,4,4,4,4,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.25,0.75,0.10779510654949964,0.10876526632024841,0.11758270914739083,1.0,1.0,0.0,unusable,-0.0173310060594681,-0.15767971335299769,-0.2520447880130637,0.11084838570603345,-0.3753214098013969,0.75,0.25,0.25
validation,1,t6_t10,up_10_20pct,2plus,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.5,0.5,0.11707203413299344,0.1266356001346164,0.13619916613623934,1.0,1.0,0.0,unusable,-0.1176514111485408,-0.11116213861177335,-0.14101805797328992,0.08137462554278355,-0.2899753005500243,0.5,0.5,0.0
validation,1,t6_t10,up_5_10pct,1,23,23,23,21,23,21,4,0.19047619047619047,22,3,0.13636363636363635,21,0.9523809523809523,0.047619047619047616,22,0.5454545454545454,0.45454545454545453,0.05450907378989167,0.06337141765502596,0.07660413045464687,1.0,0.0,0.0,too_sparse_report_only,0.0221401999759998,0.058206609917407295,0.0049669410484607,0.2217972931513694,-0.2982827375798703,0.391304347826087,0.5652173913043478,0.43478260869565216
validation,1,t6_t10,up_5_10pct,2plus,19,19,19,18,19,15,1,0.06666666666666667,14,1,0.07142857142857142,14,0.8571428571428571,0.14285714285714285,14,0.5714285714285714,0.42857142857142855,0.06321716351551943,0.06666660145816783,0.07631644733026344,1.0,0.0,0.0,too_sparse_report_only,0.0108695548889241,-0.0437220112093081,-0.08053846959954894,0.1493441492127905,-0.2778828051437839,0.3157894736842105,0.47368421052631576,0.3684210526315789
validation,1,t6_t10,up_gt_20pct,1,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.3391728213854721,0.3391728213854721,0.3391728213854721,1.0,1.0,1.0,unusable,-0.210755852032442,-0.2031250021658663,,0.0846656934937928,-0.506197668919681,1.0,0.0,0.0
validation,2,t11_t20,down_or_flat,1,10,10,10,8,10,7,0,0.0,6,0,0.0,7,0.42857142857142855,0.5714285714285714,6,0.6666666666666666,0.3333333333333333,-0.010421957244047764,-0.003913905661451944,-0.0013761086624635432,0.0,0.0,0.0,too_sparse_report_only,0.043388419845778,0.0078740083570405,0.058160334875822256,0.14304307678661085,-0.1426630968291833,0.1,0.4,0.4
validation,2,t11_t20,down_or_flat,2plus,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unusable,0.0944906765045618,0.1521461246578823,0.0880846242098509,0.1896220437699254,-0.0985460395142659,0.0,1.0,1.0
validation,2,t11_t20,up_0_5pct,1,113,113,113,83,94,78,4,0.05128205128205128,75,4,0.05333333333333334,78,0.5641025641025641,0.3717948717948718,75,0.41333333333333333,0.5333333333333333,0.015989324947268457,0.024999975785613415,0.035658918740292256,0.0,0.0,0.0,thin_report_only,-0.0190058642603586,0.0029498496028923,0.0059701437301107,0.1159874228596327,-0.1650350055156386,0.2743362831858407,0.30973451327433627,0.20353982300884957
validation,2,t11_t20,up_0_5pct,2plus,36,36,36,35,30,30,2,0.06666666666666667,26,2,0.07692307692307693,30,0.5666666666666667,0.3333333333333333,26,0.46153846153846156,0.4230769230769231,0.023334524022214087,0.032007917502419936,0.04001077044370194,0.0,0.0,0.0,too_sparse_report_only,-0.0155038616418132,0.0044642661646576,0.01550692926470625,0.111229370942544,-0.20528917214690895,0.25,0.3611111111111111,0.25
validation,2,t11_t20,up_10_20pct,1,20,20,20,20,19,18,3,0.16666666666666666,18,1,0.05555555555555555,18,1.0,0.0,18,0.3333333333333333,0.6666666666666666,0.10814505049002948,0.12214405823837038,0.1421152971728366,1.0,1.0,0.0,too_sparse_report_only,-0.0234982313380739,-0.0170697523207487,-0.076285141453489,0.1401697021236081,-0.31020597207481404,0.5,0.35,0.2
validation,2,t11_t20,up_10_20pct,2plus,11,11,11,11,10,10,1,0.1,10,0,0.0,10,1.0,0.0,10,0.4,0.6,0.13066973743626153,0.14596466774882044,0.15542033183561765,1.0,1.0,0.0,too_sparse_report_only,0.0272103318405565,0.0639630376479396,0.0343088111712577,0.1920040954325144,-0.2670642605845208,0.45454545454545453,0.5454545454545454,0.18181818181818182
validation,2,t11_t20,up_5_10pct,1,66,66,66,60,58,52,4,0.07692307692307693,50,4,0.08,52,0.7884615384615384,0.19230769230769232,50,0.32,0.66,0.058506659839785424,0.06851632524901374,0.07799685428210473,1.0,0.0,0.0,thin_report_only,-0.0185902226146248,0.012825217805088801,-0.040723703878747644,0.15305597018516992,-0.22701997244780625,0.45454545454545453,0.25757575757575757,0.16666666666666666
validation,2,t11_t20,up_5_10pct,2plus,40,40,40,35,35,30,2,0.06666666666666667,32,1,0.03125,30,0.7333333333333333,0.23333333333333334,32,0.375,0.5625,0.05531132419912166,0.06593555011094288,0.08142416781732392,1.0,0.0,0.0,too_sparse_report_only,-0.005649712187015,-0.0088826461988238,0.0033321970041780002,0.16378683693788693,-0.21024609898090874,0.425,0.325,0.25
validation,2,t11_t20,up_gt_20pct,1,6,6,6,5,6,6,1,0.16666666666666666,6,0,0.0,6,1.0,0.0,6,0.5,0.5,0.21484169081919718,0.22336232376545084,0.2713246993720844,1.0,1.0,1.0,unusable,-0.02264386305335935,-0.12268221471809965,-0.23126466565571974,0.1069245636172662,-0.46037049322250406,0.5,0.5,0.3333333333333333
validation,2,t11_t20,up_gt_20pct,2plus,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.25490473449872014,0.2668234667965358,0.27874219909435144,1.0,1.0,1.0,unusable,-0.1248012533059636,-0.1185269820238813,-0.3308432163914249,0.0384825317279892,-0.41574925483884084,1.0,0.0,0.0
validation,2,t21_t30,down_or_flat,1,12,12,12,11,11,10,0,0.0,9,0,0.0,10,0.3,0.4,9,0.4444444444444444,0.4444444444444444,-0.007030146081376837,-0.005918972422511493,-0.003086416724856822,0.0,0.0,0.0,too_sparse_report_only,0.0169492381566322,0.0169492381566322,0.0338983752884385,0.1160558447693679,-0.1120161832467351,0.0,0.3333333333333333,0.3333333333333333
validation,2,t21_t30,up_0_5pct,1,34,34,34,30,31,26,1,0.038461538461538464,22,1,0.045454545454545456,26,0.6153846153846154,0.34615384615384615,22,0.5,0.4090909090909091,0.02133305572346067,0.027207165173888548,0.03689928077349003,0.0,0.0,0.0,too_sparse_report_only,0.010736276276317451,0.0104019491570286,0.0527634499084185,0.12892869924174893,-0.13521050218109892,0.2647058823529412,0.38235294117647056,0.29411764705882354
validation,2,t21_t30,up_0_5pct,2plus,13,13,13,13,13,4,0,0.0,3,0,0.0,5,0.6,0.4,4,0.75,0.25,0.02127660590285041,0.030913221907960864,0.04215452673130127,0.0,0.0,0.0,too_sparse_report_only,0.0105559475727673,-0.0033003269167261,-0.045480302764949444,0.1762332035708989,-0.1397379644425231,0.15384615384615385,0.23076923076923078,0.23076923076923078
validation,2,t21_t30,up_10_20pct,1,10,10,10,10,9,9,0,0.0,8,0,0.0,9,1.0,0.0,8,0.125,0.875,0.11689560760256623,0.13483524630570343,0.15493140476798456,1.0,1.0,0.0,too_sparse_report_only,-0.05408173674920285,-0.1056052003342059,-0.1642710584356647,0.0543047468983052,-0.297495145780798,0.7,0.2,0.1
validation,2,t21_t30,up_10_20pct,2plus,5,5,5,5,5,3,0,0.0,3,0,0.0,3,1.0,0.0,3,0.6666666666666666,0.3333333333333333,0.11041879549420752,0.11637930148563558,0.12792514683014122,1.0,1.0,0.0,unusable,0.0090090311239652,0.0326843020367446,0.0566280641313454,0.2065368736712474,-0.1931154949714543,0.0,0.6,0.4
validation,2,t21_t30,up_5_10pct,1,16,16,16,15,14,12,1,0.08333333333333333,15,1,0.06666666666666667,12,0.8333333333333334,0.16666666666666666,15,0.3333333333333333,0.6666666666666666,0.06307258094612095,0.06646251340857212,0.07349488769414392,1.0,0.0,0.0,too_sparse_report_only,-0.018083110570342148,-0.021698424878336897,-0.0327868544904811,0.10671448224183665,-0.20849538040019489,0.3125,0.3125,0.3125
validation,2,t21_t30,up_5_10pct,2plus,8,8,8,7,7,8,1,0.125,7,1,0.14285714285714285,8,0.875,0.125,7,0.42857142857142855,0.42857142857142855,0.061565729387486556,0.07873722684766515,0.08880345547262763,1.0,0.0,0.0,unusable,-0.00435016545062805,0.0018333117167154515,0.1302148865790653,0.15528758655203084,-0.1796856600492367,0.375,0.375,0.125
validation,2,t21_t30,up_gt_20pct,2plus,2,2,2,2,2,2,1,0.5,2,0,0.0,2,1.0,0.0,2,0.5,0.5,0.32757069550913687,0.3389244811490859,0.35027826678903495,1.0,1.0,1.0,unusable,-0.05474733690140621,-0.06637553776849489,-0.2191169760671701,0.239670884759007,-0.4401770227018488,0.0,0.5,0.0
validation,2,t3_t5,down_or_flat,1,4,4,4,4,3,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.5,0.5,-0.013505269174949708,-0.007133854482171076,-0.0007669378759451451,0.0,0.0,0.0,unusable,-0.034147887047934006,-0.2070344052882228,-0.1632818810437393,0.17037329397153256,-0.15915555860620495,0.25,0.25,0.0
validation,2,t3_t5,up_0_5pct,1,72,72,72,64,58,57,6,0.10526315789473684,55,5,0.09090909090909091,58,0.5344827586206896,0.3793103448275862,56,0.39285714285714285,0.5714285714285714,0.020543539892461327,0.027583368842813982,0.03750166021483525,0.0,0.0,0.0,thin_report_only,-0.0184331614961699,0.0079681199213161,-0.035044013113217504,0.14476895776417004,-0.22244827445879406,0.3611111111111111,0.3194444444444444,0.2222222222222222
validation,2,t3_t5,up_0_5pct,2plus,30,30,30,29,27,19,3,0.15789473684210525,21,2,0.09523809523809523,19,0.6842105263157895,0.3157894736842105,21,0.5238095238095238,0.47619047619047616,0.02627961693144165,0.03653083138040114,0.041484824894938266,0.0,0.0,0.0,too_sparse_report_only,-0.00214015612058645,-0.012895976418482901,-0.0092171763692598,0.14469402001781295,-0.22004327921099454,0.4,0.4,0.3
validation,2,t3_t5,up_10_20pct,1,9,9,9,9,8,8,0,0.0,8,0,0.0,8,1.0,0.0,8,0.125,0.875,0.10428437742263141,0.1104227944028231,0.1173118804912181,1.0,1.0,0.0,unusable,-0.099505598268533,-0.1385088705531432,-0.2681539715431168,0.0902255945186787,-0.3481646554004528,0.7777777777777778,0.1111111111111111,0.1111111111111111
validation,2,t3_t5,up_10_20pct,2plus,8,8,8,8,7,8,0,0.0,8,0,0.0,8,1.0,0.0,8,0.375,0.625,0.1134163473414484,0.12336828031679858,0.13394491509327183,1.0,1.0,0.0,unusable,-0.0267234295644068,-0.10857593304636695,-0.10809376515824845,0.10713938671336096,-0.277430961589411,0.625,0.375,0.125
validation,2,t3_t5,up_5_10pct,1,42,42,42,38,38,38,3,0.07894736842105263,38,1,0.02631578947368421,38,0.7631578947368421,0.23684210526315788,38,0.2894736842105263,0.7105263157894737,0.0602500666582359,0.06940081154944133,0.09016036199889854,1.0,0.0,0.0,too_sparse_report_only,-0.038306462854674,-0.0797822069331751,-0.14393748757617345,0.1135717887564818,-0.3372564370857072,0.5952380952380952,0.2619047619047619,0.21428571428571427
validation,2,t3_t5,up_5_10pct,2plus,39,39,39,39,37,30,2,0.06666666666666667,30,1,0.03333333333333333,30,0.7666666666666667,0.2,30,0.43333333333333335,0.5666666666666667,0.05883913017009157,0.06636280193257682,0.07850739455702083,1.0,0.0,0.0,too_sparse_report_only,0.001228412135845,-0.0021726251906510003,-0.029867337919234703,0.1154708210943349,-0.2732326047808283,0.5128205128205128,0.3333333333333333,0.28205128205128205
