split,checkpoint,fresh_distinct_family_count_bucket,wait_return_bucket_before_or_at_checkpoint,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status
validation,T+20,2,down_or_flat,,38,38,36,36,23,0,0.0,22,0,0.0,23,0.17391304347826086,0.782608695652174,22,0.2727272727272727,0.6818181818181818,-0.008034694764978895,-0.003913905661451944,-0.0016357544079810549,0.0,0.0,0.0,too_sparse_report_only
validation,T+20,2,up_0_5pct,,251,251,155,171,169,7,0.04142011834319527,169,9,0.05325443786982249,171,0.30409356725146197,0.5964912280701754,171,0.19883040935672514,0.7368421052631579,0.013477862820479136,0.023706926008538964,0.032974206548651575,0.0,0.0,0.0,sufficient
validation,T+20,2,up_10_20pct,,24,24,24,23,22,1,0.045454545454545456,22,1,0.045454545454545456,22,1.0,0.0,22,0.13636363636363635,0.8636363636363636,0.11236900416299322,0.12317434965901863,0.15266611601693447,1.0,1.0,0.0,too_sparse_report_only
validation,T+20,2,up_5_10pct,,49,49,45,44,39,3,0.07692307692307693,37,2,0.05405405405405406,38,0.7105263157894737,0.23684210526315788,37,0.1891891891891892,0.8108108108108109,0.06440674240169453,0.07460036727470909,0.08602148676927501,1.0,0.0,0.0,too_sparse_report_only
validation,T+20,2,up_gt_20pct,,4,4,4,4,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.20900817360821705,0.22030897116606984,0.24904261762030871,1.0,1.0,1.0,unusable
validation,T+20,3plus,down_or_flat,,8,8,8,8,6,0,0.0,6,0,0.0,6,0.5,0.5,6,0.6666666666666666,0.3333333333333333,-0.013947833539432852,-0.006113570796220491,-0.0016083590293410333,0.0,0.0,0.0,unusable
validation,T+20,3plus,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
validation,T+20,3plus,up_0_5pct,,316,316,170,182,231,12,0.05194805194805195,231,9,0.03896103896103896,231,0.4069264069264069,0.5238095238095238,231,0.2510822510822511,0.7012987012987013,0.02428445801693435,0.03448281846945678,0.043044898477508586,0.0,0.0,0.0,sufficient
validation,T+20,3plus,up_10_20pct,,163,163,121,100,151,25,0.16556291390728478,153,12,0.0784313725490196,152,0.9868421052631579,0.013157894736842105,154,0.2727272727272727,0.7142857142857143,0.11381979547177357,0.12685616503316055,0.1503051207759485,1.0,1.0,0.0,thin_report_only
validation,T+20,3plus,up_5_10pct,,386,386,209,207,308,19,0.06168831168831169,305,12,0.03934426229508197,312,0.7532051282051282,0.22435897435897437,309,0.2815533980582524,0.6957928802588996,0.06039170810711175,0.0695672670164671,0.08392105672037242,1.0,0.0,0.0,sufficient
validation,T+20,3plus,up_gt_20pct,,24,24,22,23,23,5,0.21739130434782608,23,2,0.08695652173913043,23,1.0,0.0,23,0.21739130434782608,0.782608695652174,0.22193673278507137,0.23860874179762948,0.25989318319450205,1.0,1.0,1.0,too_sparse_report_only
validation,T+3,0,no_fresh,,2039,2039,304,0,1532,76,0.04960835509138381,0,0,,1543,0.24044069993519118,0.7180816591056384,0,,,,,,0.0,0.0,0.0,sufficient
validation,T+3,1,down_or_flat,,77,77,65,68,62,5,0.08064516129032258,63,5,0.07936507936507936,62,0.24193548387096775,0.7419354838709677,63,0.3333333333333333,0.6507936507936508,-0.018404911564885107,-0.010073228563069359,-0.0034204966575820395,0.0,0.0,0.0,thin_report_only
validation,T+3,1,up_0_5pct,,265,265,184,170,207,17,0.0821256038647343,212,13,0.06132075471698113,211,0.4881516587677725,0.4786729857819905,212,0.3443396226415094,0.6320754716981132,0.008200281978074209,0.015600683907987856,0.030303000448463457,0.0,0.0,0.0,sufficient
validation,T+3,1,up_10_20pct,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.10181989012746495,0.10181989012746495,0.10181989012746495,1.0,1.0,0.0,unusable
validation,T+3,1,up_5_10pct,,30,30,28,23,17,0,0.0,17,0,0.0,17,0.8823529411764706,0.11764705882352941,17,0.35294117647058826,0.6470588235294118,0.054497045561762825,0.06000037583081186,0.07192304435734503,1.0,0.0,0.0,too_sparse_report_only
validation,T+3,2,down_or_flat,,30,30,29,28,23,0,0.0,23,0,0.0,23,0.34782608695652173,0.6086956521739131,23,0.391304347826087,0.6086956521739131,-0.016167529062218938,-0.0041956592956715055,-0.002018659420975011,0.0,0.0,0.0,too_sparse_report_only
validation,T+3,2,up_0_5pct,,179,179,131,140,148,12,0.08108108108108109,148,11,0.07432432432432433,149,0.4697986577181208,0.5033557046979866,148,0.3310810810810811,0.6554054054054054,0.012781605858429024,0.02343754026029954,0.03357672729229788,0.0,0.0,0.0,thin_report_only
validation,T+3,2,up_10_20pct,,9,9,9,9,8,0,0.0,8,0,0.0,8,1.0,0.0,8,0.25,0.75,0.1130177407497166,0.12285716193062912,0.128004876577116,1.0,1.0,0.0,unusable
validation,T+3,2,up_5_10pct,,28,28,25,24,26,2,0.07692307692307693,26,1,0.038461538461538464,26,0.8461538461538461,0.15384615384615385,26,0.11538461538461539,0.7692307692307693,0.059411373554240365,0.06565071141300571,0.08138479389413977,1.0,0.0,0.0,too_sparse_report_only
validation,T+3,2,up_gt_20pct,,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.2105447077081235,0.2170178794228539,0.22349105113758427,1.0,1.0,1.0,unusable
validation,T+3,3plus,down_or_flat,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,-0.0020463665268377618,-0.0020463665268377618,-0.0020463665268377618,0.0,0.0,0.0,unusable
validation,T+3,3plus,up_0_5pct,,119,119,94,80,83,4,0.04819277108433735,84,3,0.03571428571428571,83,0.4939759036144578,0.46987951807228917,84,0.27380952380952384,0.6904761904761905,0.02456179264383973,0.03448272622135784,0.04271286494257087,0.0,0.0,0.0,thin_report_only
validation,T+3,3plus,up_10_20pct,,19,19,17,19,17,2,0.11764705882352941,17,1,0.058823529411764705,17,0.8823529411764706,0.11764705882352941,17,0.29411764705882354,0.7058823529411765,0.11276189483192456,0.11899784481557174,0.13723644023579384,1.0,1.0,0.0,too_sparse_report_only
validation,T+3,3plus,up_5_10pct,,91,91,76,69,71,4,0.056338028169014086,73,4,0.0547945205479452,72,0.8055555555555556,0.18055555555555555,74,0.25675675675675674,0.7162162162162162,0.05837323353356716,0.06936417641636594,0.07791438186574784,1.0,0.0,0.0,thin_report_only
validation,T+3,3plus,up_gt_20pct,,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.23997045886497403,0.23997045886497403,0.23997045886497403,1.0,1.0,1.0,unusable
validation,T+30,0,no_fresh,,1216,1216,297,0,912,38,0.041666666666666664,0,0,,916,0.03056768558951965,0.9574235807860262,0,,,,,,0.0,0.0,0.0,sufficient
validation,T+30,1,down_or_flat,,88,88,78,79,69,3,0.043478260869565216,70,3,0.04285714285714286,70,0.14285714285714285,0.7428571428571429,71,0.2112676056338028,0.6901408450704225,-0.018043696719368257,-0.0071005087955469115,-0.002772711137304845,0.0,0.0,0.0,thin_report_only
validation,T+30,1,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
validation,T+30,1,up_0_5pct,,216,216,158,151,168,2,0.011904761904761904,168,2,0.011904761904761904,172,0.16279069767441862,0.7441860465116279,169,0.08284023668639054,0.8698224852071006,0.007879534753748918,0.015346690971888899,0.027534889417473007,0.0,0.0,0.0,sufficient
validation,T+30,1,up_10_20pct,,4,4,4,4,4,1,0.25,4,0,0.0,4,0.75,0.25,4,0.5,0.5,0.10317862710984504,0.11769225903316294,0.14080692892962232,1.0,1.0,0.0,unusable
validation,T+30,1,up_5_10pct,,27,27,27,25,16,1,0.0625,18,1,0.05555555555555555,16,0.6875,0.3125,18,0.16666666666666666,0.8333333333333334,0.06033415903172468,0.06946106553398335,0.07685443131368042,1.0,0.0,0.0,too_sparse_report_only
validation,T+30,1,up_gt_20pct,,4,4,4,4,3,3,1.0,3,0,0.0,3,1.0,0.0,3,0.6666666666666666,0.3333333333333333,0.2641723520747078,0.27724672514066606,0.298671523035938,1.0,1.0,1.0,unusable
validation,T+30,2,down_or_flat,,44,44,40,41,26,0,0.0,25,0,0.0,27,0.18518518518518517,0.8148148148148148,26,0.3076923076923077,0.6923076923076923,-0.009911637796596762,-0.004213505687380048,-0.0016472050303809327,0.0,0.0,0.0,too_sparse_report_only
validation,T+30,2,up_0_5pct,,230,230,145,163,155,4,0.025806451612903226,149,4,0.026845637583892617,157,0.2484076433121019,0.643312101910828,151,0.1390728476821192,0.7947019867549668,0.013210910215094518,0.02331669712183626,0.032608657168335276,0.0,0.0,0.0,sufficient
validation,T+30,2,up_10_20pct,,25,25,25,24,22,1,0.045454545454545456,22,1,0.045454545454545456,22,1.0,0.0,22,0.13636363636363635,0.8636363636363636,0.1130177407497166,0.12349153738740815,0.15679165121212613,1.0,1.0,0.0,too_sparse_report_only
validation,T+30,2,up_5_10pct,,45,45,41,40,37,2,0.05405405405405406,36,1,0.027777777777777776,36,0.7222222222222222,0.2222222222222222,36,0.1388888888888889,0.8611111111111112,0.0647482261185841,0.07506421733692559,0.08602148676927501,1.0,0.0,0.0,too_sparse_report_only
validation,T+30,2,up_gt_20pct,,4,4,4,4,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.20900817360821705,0.22030897116606984,0.24904261762030871,1.0,1.0,1.0,unusable
validation,T+30,3plus,down_or_flat,,10,10,10,10,8,0,0.0,7,0,0.0,8,0.25,0.5,7,0.42857142857142855,0.42857142857142855,-0.010738485153551941,-0.0011703515318443047,0.0,0.0,0.0,0.0,too_sparse_report_only
validation,T+30,3plus,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
validation,T+30,3plus,up_0_5pct,,329,329,173,183,233,10,0.04291845493562232,230,8,0.034782608695652174,234,0.3803418803418803,0.5427350427350427,231,0.22943722943722944,0.70995670995671,0.022776611409641045,0.03392130310474695,0.04281146515166445,0.0,0.0,0.0,sufficient
validation,T+30,3plus,up_10_20pct,,206,206,141,124,186,28,0.15053763440860216,187,12,0.06417112299465241,187,0.9893048128342246,0.0106951871657754,187,0.28342245989304815,0.7058823529411765,0.11045436405548653,0.12300518785515424,0.1489183487454142,1.0,1.0,0.0,sufficient
validation,T+30,3plus,up_5_10pct,,403,403,212,216,318,19,0.059748427672955975,315,15,0.047619047619047616,322,0.7391304347826086,0.2391304347826087,319,0.2884012539184953,0.6802507836990596,0.06095546767302473,0.06959709007069592,0.08453256978826884,1.0,0.0,0.0,sufficient
validation,T+30,3plus,up_gt_20pct,,38,38,32,32,36,10,0.2777777777777778,36,3,0.08333333333333333,36,1.0,0.0,36,0.3333333333333333,0.6666666666666666,0.2231082091031677,0.24147823053293926,0.2792583802608424,1.0,1.0,1.0,too_sparse_report_only
validation,T+5,0,no_fresh,,1746,1746,303,0,1299,58,0.044649730561970746,0,0,,1308,0.18654434250764526,0.7729357798165137,0,,,,,,0.0,0.0,0.0,sufficient
validation,T+5,1,down_or_flat,,84,84,70,74,63,5,0.07936507936507936,65,5,0.07692307692307693,64,0.234375,0.75,66,0.3181818181818182,0.6666666666666666,-0.01829378417654179,-0.009184578069384997,-0.0029639119901178346,0.0,0.0,0.0,thin_report_only
validation,T+5,1,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
validation,T+5,1,up_0_5pct,,300,300,191,187,243,16,0.06584362139917696,249,13,0.05220883534136546,246,0.44715447154471544,0.5121951219512195,248,0.2903225806451613,0.6693548387096774,0.007887356445798133,0.015536068409865544,0.02768499882796216,0.0,0.0,0.0,sufficient
validation,T+5,1,up_10_20pct,,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.0,1.0,0.10227280245492498,0.10272571478238501,0.10317862710984504,1.0,1.0,0.0,unusable
validation,T+5,1,up_5_10pct,,29,29,27,24,18,0,0.0,18,0,0.0,18,0.7777777777777778,0.2222222222222222,18,0.2777777777777778,0.7222222222222222,0.05736439896707468,0.061759772822185255,0.07380658711085109,1.0,0.0,0.0,too_sparse_report_only
validation,T+5,1,up_gt_20pct,,1,1,1,1,1,1,1.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.2487223282131148,0.2487223282131148,0.2487223282131148,1.0,1.0,1.0,unusable
validation,T+5,2,down_or_flat,,29,29,28,27,20,0,0.0,20,0,0.0,20,0.25,0.75,20,0.3,0.7,-0.012834313832887245,-0.003992460958903821,-0.001630029096781116,0.0,0.0,0.0,too_sparse_report_only
validation,T+5,2,up_0_5pct,,229,229,160,162,178,15,0.08426966292134831,177,14,0.07909604519774012,180,0.43333333333333335,0.5111111111111111,178,0.29775280898876405,0.6797752808988764,0.014829288035993482,0.02416927760233234,0.03284069035370196,0.0,0.0,0.0,sufficient
validation,T+5,2,up_10_20pct,,9,9,9,9,8,0,0.0,8,0,0.0,8,0.875,0.125,8,0.125,0.875,0.1104227944028231,0.11560694151451423,0.12349153738740815,1.0,1.0,0.0,unusable
validation,T+5,2,up_5_10pct,,31,31,30,29,28,2,0.07142857142857142,28,0,0.0,28,0.7857142857142857,0.21428571428571427,28,0.10714285714285714,0.8214285714285714,0.056836429273101174,0.06740646916527515,0.07853961403148435,1.0,0.0,0.0,too_sparse_report_only
validation,T+5,2,up_gt_20pct,,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.2105447077081235,0.2170178794228539,0.22349105113758427,1.0,1.0,1.0,unusable
validation,T+5,3plus,down_or_flat,,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.5,0.5,-0.001790420853776703,-0.0015344751807156443,-0.0012785295076545855,0.0,0.0,0.0,unusable
validation,T+5,3plus,up_0_5pct,,198,198,144,123,144,10,0.06944444444444445,147,7,0.047619047619047616,144,0.5347222222222222,0.4375,147,0.32653061224489793,0.6598639455782312,0.025596658409711703,0.03458739665564714,0.042358992523238215,0.0,0.0,0.0,thin_report_only
validation,T+5,3plus,up_10_20pct,,42,42,38,34,39,3,0.07692307692307693,39,2,0.05128205128205128,39,0.9487179487179487,0.05128205128205128,39,0.2564102564102564,0.7435897435897436,0.1106152863831113,0.11980335669186415,0.14096601676221465,1.0,1.0,0.0,too_sparse_report_only
validation,T+5,3plus,up_5_10pct,,183,183,138,127,148,12,0.08108108108108109,149,8,0.053691275167785234,150,0.7466666666666667,0.23333333333333334,151,0.2913907284768212,0.6887417218543046,0.05883913017009157,0.0679347813763218,0.08191239860200028,1.0,0.0,0.0,thin_report_only
validation,T+5,3plus,up_gt_20pct,,3,3,3,3,3,0,0.0,3,0,0.0,3,1.0,0.0,3,0.0,1.0,0.23860874179762948,0.23879787002304442,0.23938416444400923,1.0,1.0,1.0,unusable
robustness,T+10,0,no_fresh,,1453,1453,326,0,994,74,0.0744466800804829,0,0,,1005,0.1791044776119403,0.7910447761194029,0,,,,,,0.0,0.0,0.0,sufficient
robustness,T+10,1,down_or_flat,,62,62,55,44,44,5,0.11363636363636363,43,5,0.11627906976744186,44,0.22727272727272727,0.75,42,0.2619047619047619,0.7380952380952381,-0.011954280562306852,-0.007189372188883825,-0.0034171690413354883,0.0,0.0,0.0,thin_report_only
robustness,T+10,1,up_0_5pct,,309,309,175,192,234,19,0.0811965811965812,230,18,0.0782608695652174,237,0.47257383966244726,0.4767932489451477,230,0.33043478260869563,0.6260869565217392,0.008941893044958515,0.016666673938692922,0.02701272518812603,0.0,0.0,0.0,sufficient
robustness,T+10,1,up_10_20pct,,8,8,8,6,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.1440877736648405,0.15435901079889247,0.16665653923740814,1.0,1.0,0.0,unusable
robustness,T+10,1,up_5_10pct,,36,36,35,31,26,1,0.038461538461538464,26,1,0.038461538461538464,26,0.6923076923076923,0.23076923076923078,26,0.19230769230769232,0.7692307692307693,0.055662324471467406,0.06449168004488914,0.07791572996445317,1.0,0.0,0.0,too_sparse_report_only
robustness,T+10,1,up_gt_20pct,,6,6,6,5,5,0,0.0,5,0,0.0,5,1.0,0.0,5,0.0,1.0,0.2542453382801714,0.2715650247291067,0.3165436689653822,1.0,1.0,1.0,unusable
robustness,T+10,2,down_or_flat,,26,26,25,22,19,3,0.15789473684210525,19,3,0.15789473684210525,21,0.23809523809523808,0.7619047619047619,20,0.35,0.65,-0.014873253780797346,-0.005908201504122912,-0.002488105369482324,0.0,0.0,0.0,too_sparse_report_only
robustness,T+10,2,up_0_5pct,,258,258,152,178,196,17,0.08673469387755102,190,17,0.08947368421052632,200,0.495,0.46,192,0.375,0.5729166666666666,0.015648971506422693,0.023927273615146016,0.03398729610645529,0.0,0.0,0.0,sufficient
robustness,T+10,2,up_10_20pct,,22,22,22,22,15,1,0.06666666666666667,14,0,0.0,15,1.0,0.0,14,0.2857142857142857,0.7142857142857143,0.11048962085281461,0.1217985542644735,0.15281265386155296,1.0,1.0,0.0,too_sparse_report_only
robustness,T+10,2,up_5_10pct,,43,43,38,43,29,4,0.13793103448275862,29,3,0.10344827586206896,30,0.7333333333333333,0.23333333333333334,29,0.27586206896551724,0.7241379310344828,0.054439698043166285,0.06423507588018107,0.07969411922966618,1.0,0.0,0.0,too_sparse_report_only
robustness,T+10,2,up_gt_20pct,,14,14,14,7,13,4,0.3076923076923077,13,0,0.0,13,1.0,0.0,13,0.07692307692307693,0.9230769230769231,0.23187192255387062,0.2736113670171174,0.3080362002587849,1.0,1.0,1.0,too_sparse_report_only
robustness,T+10,3plus,down_or_flat,,7,7,7,6,4,1,0.25,4,1,0.25,4,0.25,0.75,4,0.25,0.75,-0.014580689971894711,-0.007484731910016085,-0.004991140357523072,0.0,0.0,0.0,unusable
robustness,T+10,3plus,missing_or_invalid,,3,3,3,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+10,3plus,up_0_5pct,,262,262,150,169,198,18,0.09090909090909091,191,17,0.08900523560209424,204,0.6225490196078431,0.35784313725490197,195,0.37948717948717947,0.5846153846153846,0.026874696017593458,0.035300963092215754,0.04187001297955367,0.0,0.0,0.0,sufficient
robustness,T+10,3plus,up_10_20pct,,124,124,95,91,74,18,0.24324324324324326,72,13,0.18055555555555555,75,0.9733333333333334,0.02666666666666667,73,0.3013698630136986,0.6712328767123288,0.10986071500059102,0.12785141816109546,0.1552969199108702,1.0,1.0,0.0,thin_report_only
robustness,T+10,3plus,up_5_10pct,,299,299,179,193,205,28,0.13658536585365855,200,18,0.09,209,0.7894736842105263,0.20095693779904306,204,0.36764705882352944,0.6029411764705882,0.058265499796972486,0.06655070473587443,0.07999999261671498,1.0,0.0,0.0,sufficient
robustness,T+10,3plus,up_gt_20pct,,41,41,38,23,32,7,0.21875,31,0,0.0,31,0.967741935483871,0.03225806451612903,31,0.0,1.0,0.2283409392009379,0.25570772974786626,0.3298946078741334,1.0,1.0,1.0,too_sparse_report_only
robustness,T+20,0,no_fresh,,1208,1208,323,0,818,59,0.07212713936430318,0,0,,826,0.07990314769975787,0.8995157384987893,0,,,,,,0.0,0.0,0.0,sufficient
robustness,T+20,1,down_or_flat,,69,69,60,56,43,4,0.09302325581395349,39,4,0.10256410256410256,43,0.18604651162790697,0.7906976744186046,39,0.23076923076923078,0.7692307692307693,-0.01372543061434861,-0.007382826202027348,-0.0037813891294110613,0.0,0.0,0.0,thin_report_only
robustness,T+20,1,missing_or_invalid,,1,1,1,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+20,1,up_0_5pct,,242,242,157,162,178,15,0.08426966292134831,172,13,0.0755813953488372,180,0.3611111111111111,0.6,175,0.25142857142857145,0.6971428571428572,0.007087179566060919,0.015355071616181437,0.027325085807070548,0.0,0.0,0.0,sufficient
robustness,T+20,1,up_10_20pct,,10,10,10,9,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.12386030688254263,0.14161408086885907,0.15559996276763782,1.0,1.0,0.0,too_sparse_report_only
robustness,T+20,1,up_5_10pct,,37,37,36,33,28,2,0.07142857142857142,26,1,0.038461538461538464,28,0.6428571428571429,0.25,26,0.23076923076923078,0.7692307692307693,0.056128573510884516,0.06403374544399298,0.07656610860491941,1.0,0.0,0.0,too_sparse_report_only
robustness,T+20,1,up_gt_20pct,,5,5,5,4,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.25572636974948737,0.28740367970872605,0.32625699871760094,1.0,1.0,1.0,unusable
robustness,T+20,2,down_or_flat,,23,23,21,20,15,3,0.2,15,3,0.2,17,0.058823529411764705,0.9411764705882353,16,0.1875,0.8125,-0.01653293702585229,-0.008968558853510555,-0.002631247112467039,0.0,0.0,0.0,too_sparse_report_only
robustness,T+20,2,up_0_5pct,,234,234,145,168,176,6,0.03409090909090909,166,6,0.03614457831325301,180,0.35555555555555557,0.55,168,0.23214285714285715,0.7142857142857143,0.015628945657484072,0.023922215832941407,0.036058051683279024,0.0,0.0,0.0,sufficient
robustness,T+20,2,up_10_20pct,,29,29,28,28,17,1,0.058823529411764705,16,0,0.0,17,1.0,0.0,16,0.3125,0.6875,0.11310525457419729,0.12208138436612859,0.14718621688742606,1.0,1.0,0.0,too_sparse_report_only
robustness,T+20,2,up_5_10pct,,65,65,60,61,48,7,0.14583333333333334,47,5,0.10638297872340426,50,0.76,0.18,48,0.20833333333333334,0.7916666666666666,0.055621087733276564,0.06798867180790791,0.08441296656286323,1.0,0.0,0.0,thin_report_only
robustness,T+20,2,up_gt_20pct,,15,15,15,8,12,4,0.3333333333333333,12,0,0.0,12,1.0,0.0,12,0.08333333333333333,0.9166666666666666,0.23269363715883518,0.273764295505895,0.31674219051301167,1.0,1.0,1.0,too_sparse_report_only
robustness,T+20,3plus,down_or_flat,,12,12,12,10,7,2,0.2857142857142857,7,2,0.2857142857142857,7,0.2857142857142857,0.5714285714285714,7,0.42857142857142855,0.5714285714285714,-0.012887753710927208,-0.00736366420128326,-0.0018656253903214237,0.0,0.0,0.0,too_sparse_report_only
robustness,T+20,3plus,missing_or_invalid,,6,6,6,2,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+20,3plus,up_0_5pct,,314,314,163,193,238,15,0.06302521008403361,225,16,0.07111111111111111,244,0.5614754098360656,0.4057377049180328,229,0.33624454148471616,0.6157205240174672,0.02602473909734271,0.03506150801021701,0.042246395203925646,0.0,0.0,0.0,sufficient
robustness,T+20,3plus,up_10_20pct,,202,202,139,138,136,30,0.22058823529411764,123,18,0.14634146341463414,137,0.9854014598540146,0.014598540145985401,124,0.3629032258064516,0.6209677419354839,0.10991361444964559,0.12681625171811417,0.15102632840750235,1.0,1.0,0.0,sufficient
robustness,T+20,3plus,up_5_10pct,,437,437,209,249,318,35,0.11006289308176101,297,21,0.0707070707070707,325,0.8,0.18769230769230769,306,0.3202614379084967,0.6470588235294118,0.05890931478071115,0.06761176449298967,0.08073788957610595,1.0,0.0,0.0,sufficient
robustness,T+20,3plus,up_gt_20pct,,64,64,54,38,50,17,0.34,45,4,0.08888888888888889,49,0.9795918367346939,0.02040816326530612,45,0.022222222222222223,0.9777777777777777,0.226616082975448,0.25541986224629476,0.33154862489169146,1.0,1.0,1.0,thin_report_only
robustness,T+3,0,no_fresh,,2142,2142,328,0,1502,122,0.08122503328894808,0,0,,1522,0.3278580814717477,0.640604467805519,0,,,,,,0.0,0.0,0.0,sufficient
robustness,T+3,1,down_or_flat,,55,55,51,38,41,8,0.1951219512195122,41,7,0.17073170731707318,42,0.23809523809523808,0.7619047619047619,41,0.2682926829268293,0.7317073170731707,-0.013004061257391453,-0.009044649100155233,-0.004581258293304191,0.0,0.0,0.0,thin_report_only
robustness,T+3,1,up_0_5pct,,235,235,162,162,164,17,0.10365853658536585,163,16,0.09815950920245399,171,0.5497076023391813,0.40350877192982454,169,0.3905325443786982,0.5680473372781065,0.011509305416249838,0.01914581961285311,0.028196037755469305,0.0,0.0,0.0,sufficient
robustness,T+3,1,up_10_20pct,,9,9,9,6,6,0,0.0,6,0,0.0,6,1.0,0.0,6,0.16666666666666666,0.8333333333333334,0.13612167405165976,0.15187710686140177,0.1622176551165022,1.0,1.0,0.0,unusable
robustness,T+3,1,up_5_10pct,,33,33,30,30,26,3,0.11538461538461539,26,2,0.07692307692307693,26,0.9230769230769231,0.07692307692307693,26,0.5,0.5,0.05475603645051064,0.0607776456137048,0.07349218431735971,1.0,0.0,0.0,too_sparse_report_only
robustness,T+3,1,up_gt_20pct,,6,6,6,4,6,2,0.3333333333333333,6,1,0.16666666666666666,6,1.0,0.0,6,0.0,1.0,0.24338033238952073,0.288100309434818,0.3257192215567967,1.0,1.0,1.0,unusable
robustness,T+3,2,down_or_flat,,16,16,15,15,12,2,0.16666666666666666,12,2,0.16666666666666666,12,0.4166666666666667,0.5833333333333334,11,0.45454545454545453,0.5454545454545454,-0.014330216484187253,-0.006002741568521486,-0.0031104577474543593,0.0,0.0,0.0,too_sparse_report_only
robustness,T+3,2,up_0_5pct,,162,162,123,117,117,13,0.1111111111111111,116,10,0.08620689655172414,119,0.5630252100840336,0.4117647058823529,117,0.42735042735042733,0.5299145299145299,0.015873014028003507,0.025638917773507575,0.03520243723334293,0.0,0.0,0.0,thin_report_only
robustness,T+3,2,up_10_20pct,,11,11,11,11,6,0,0.0,6,0,0.0,6,1.0,0.0,6,0.3333333333333333,0.6666666666666666,0.10989633090115336,0.1248458333281055,0.14723762723785494,1.0,1.0,0.0,too_sparse_report_only
robustness,T+3,2,up_5_10pct,,26,26,24,24,18,3,0.16666666666666666,18,2,0.1111111111111111,18,0.8333333333333334,0.16666666666666666,18,0.3888888888888889,0.6111111111111112,0.054999433505730055,0.06269989532061682,0.06784378484260489,1.0,0.0,0.0,too_sparse_report_only
robustness,T+3,2,up_gt_20pct,,7,7,7,4,6,1,0.16666666666666666,6,0,0.0,6,1.0,0.0,6,0.0,1.0,0.21992832594019107,0.23105020794890607,0.28624848486155974,1.0,1.0,1.0,unusable
robustness,T+3,3plus,down_or_flat,,3,3,3,3,1,1,1.0,1,1,1.0,1,0.0,1.0,1,0.0,1.0,-0.007840726610745752,-0.007484731910016085,-0.005112208066255897,0.0,0.0,0.0,unusable
robustness,T+3,3plus,up_0_5pct,,124,124,95,92,96,14,0.14583333333333334,96,13,0.13541666666666666,97,0.6494845360824743,0.3402061855670103,97,0.44329896907216493,0.5257731958762887,0.02655800076681275,0.034903964921546904,0.0415753127742427,0.0,0.0,0.0,thin_report_only
robustness,T+3,3plus,up_10_20pct,,32,32,31,23,19,5,0.2631578947368421,18,3,0.16666666666666666,19,0.9473684210526315,0.05263157894736842,18,0.3888888888888889,0.6111111111111112,0.11535014123441073,0.13908000432148215,0.16323193936032643,1.0,1.0,0.0,too_sparse_report_only
robustness,T+3,3plus,up_5_10pct,,100,100,84,80,61,7,0.11475409836065574,59,4,0.06779661016949153,62,0.8064516129032258,0.1774193548387097,59,0.3898305084745763,0.576271186440678,0.05671490493937409,0.06389419359285486,0.07737333988869477,1.0,0.0,0.0,thin_report_only
