date,side,block_reason,order_count,blocked_order_count,blocked_notional,block_rate,limit_rule_source
2021-09-16,sell,filled,282,0,4903561.280652584,0.0,config_default
2021-09-17,buy,filled,285,0,4766108.087631326,0.0,config_default
2021-09-17,sell,filled,285,0,4721171.114153713,0.0,config_default
2021-09-22,buy,filled,285,0,4717082.966389979,0.0,config_default
2021-09-22,sell,filled,285,0,4710352.966297221,0.0,config_default
2021-09-23,buy,filled,249,0,4256414.628877947,0.0,config_default
2021-09-23,sell,filled,249,0,4241990.2822660655,0.0,config_default
2021-09-24,buy,filled,279,0,4647912.406424384,0.0,config_default
2021-09-24,sell,filled,279,0,4555594.615239262,0.0,config_default
2021-09-24,sell,suspended_or_missing_open,3,3,31175.659794351457,1.0,config_default
2021-09-27,buy,filled,279,0,4739884.559557985,0.0,config_default
2021-09-27,sell,filled,279,0,4800435.741466075,0.0,config_default
2021-09-28,buy,filled,237,0,3923372.227540203,0.0,config_default
2021-09-28,sell,filled,237,0,3922602.156260821,0.0,config_default
2021-09-29,buy,filled,246,0,4012376.934015171,0.0,config_default
2021-09-29,sell,filled,246,0,3994398.658184437,0.0,config_default
2021-09-30,buy,filled,207,0,3379168.0954579883,0.0,config_default
2021-09-30,sell,filled,207,0,3382127.398792536,0.0,config_default
2021-10-08,buy,filled,258,0,4392011.960041533,0.0,config_default
2021-10-08,sell,filled,258,0,4384459.990580835,0.0,config_default
2021-10-11,buy,filled,261,0,4262496.81872693,0.0,config_default
2021-10-11,sell,filled,261,0,4316398.267076903,0.0,config_default
2021-10-12,buy,filled,270,0,4335390.988241156,0.0,config_default
2021-10-12,sell,filled,270,0,4201088.788436018,0.0,config_default
2021-10-13,buy,filled,252,0,3999574.1384931235,0.0,config_default
2021-10-13,sell,filled,252,0,4094841.208839311,0.0,config_default
2021-10-14,buy,filled,240,0,3863011.8892663806,0.0,config_default
2021-10-14,sell,filled,240,0,3912220.072600105,0.0,config_default
2021-10-15,buy,filled,258,0,4183409.360122343,0.0,config_default
2021-10-15,sell,filled,258,0,4129828.2584102806,0.0,config_default
2021-10-18,buy,filled,306,0,5029713.709414927,0.0,config_default
2021-10-18,sell,filled,306,0,4966655.506508703,0.0,config_default
2021-10-19,buy,filled,279,0,4670323.191975124,0.0,config_default
2021-10-19,sell,filled,279,0,4621515.955503641,0.0,config_default
2021-10-20,buy,filled,264,0,4407496.538315879,0.0,config_default
2021-10-20,sell,filled,264,0,4306431.511572406,0.0,config_default
2021-10-20,sell,limit_down_sell_block,12,12,198630.8663151415,1.0,config_default
2021-10-21,buy,filled,258,0,4360375.598784879,0.0,config_default
2021-10-21,sell,filled,258,0,4378682.652494864,0.0,config_default
2021-10-22,buy,filled,291,0,4834059.426452996,0.0,config_default
2021-10-22,sell,filled,291,0,4740816.6258103205,0.0,config_default
2021-10-25,buy,filled,273,0,4743736.6681908015,0.0,config_default
2021-10-25,sell,filled,273,0,4791860.161438685,0.0,config_default
2021-10-26,buy,filled,279,0,4767078.763670991,0.0,config_default
2021-10-26,sell,filled,279,0,4744251.58470396,0.0,config_default
2021-10-27,buy,filled,261,0,4458233.463284866,0.0,config_default
2021-10-27,sell,filled,261,0,4403268.558176568,0.0,config_default
2021-10-28,buy,filled,276,0,4536761.16444665,0.0,config_default
2021-10-28,sell,filled,276,0,4620953.290572312,0.0,config_default
2021-10-29,buy,filled,255,0,4164201.9421493458,0.0,config_default
2021-10-29,sell,filled,255,0,4202576.029767561,0.0,config_default
2021-11-01,buy,filled,291,0,4950959.596300374,0.0,config_default
2021-11-01,sell,filled,291,0,5023513.897061316,0.0,config_default
2021-11-02,buy,filled,279,0,4529980.970811024,0.0,config_default
2021-11-02,sell,filled,279,0,4558616.352178081,0.0,config_default
2021-11-03,buy,filled,213,0,3501741.4152258625,0.0,config_default
2021-11-03,sell,filled,213,0,3566490.305843452,0.0,config_default
2021-11-04,buy,filled,249,0,4073153.388765059,0.0,config_default
2021-11-04,sell,filled,249,0,4122803.0342608686,0.0,config_default
2021-11-05,buy,filled,261,0,4267509.272633883,0.0,config_default
2021-11-05,sell,filled,261,0,4299800.034760735,0.0,config_default
2021-11-08,buy,filled,300,0,4874018.804635581,0.0,config_default
2021-11-08,sell,filled,300,0,5028434.522671368,0.0,config_default
2021-11-09,buy,filled,270,0,4427898.854727011,0.0,config_default
2021-11-09,sell,filled,270,0,4441583.101721298,0.0,config_default
2021-11-10,buy,filled,273,0,4470562.499683879,0.0,config_default
2021-11-10,sell,filled,273,0,4525641.846920075,0.0,config_default
2021-11-11,buy,filled,249,0,3985107.9139562193,0.0,config_default
2021-11-11,sell,filled,249,0,4031340.5575276623,0.0,config_default
2021-11-12,buy,filled,291,0,4720098.077818903,0.0,config_default
2021-11-12,sell,filled,291,0,4685412.867462858,0.0,config_default
2021-11-15,buy,filled,312,0,5091015.317035427,0.0,config_default
2021-11-15,sell,filled,312,0,5133740.625126292,0.0,config_default
2021-11-16,buy,filled,279,0,4540766.968681722,0.0,config_default
2021-11-16,sell,filled,279,0,4453106.32943772,0.0,config_default
2021-11-17,buy,filled,258,0,4243309.304258232,0.0,config_default
2021-11-17,sell,filled,258,0,4302833.074046177,0.0,config_default
2021-11-18,buy,filled,297,0,4848811.112844505,0.0,config_default
2021-11-18,sell,filled,297,0,4801528.991882447,0.0,config_default
2021-11-19,buy,filled,312,0,5002912.7035499215,0.0,config_default
2021-11-19,sell,filled,312,0,4933506.145485879,0.0,config_default
2021-11-22,buy,filled,288,0,4834911.999606778,0.0,config_default
2021-11-22,sell,filled,288,0,4849601.999551554,0.0,config_default
2021-11-23,buy,filled,303,0,5088358.640297506,0.0,config_default
2021-11-23,sell,filled,303,0,5078019.29682452,0.0,config_default
2021-11-24,buy,filled,297,0,4939466.750068367,0.0,config_default
2021-11-24,sell,filled,297,0,4961504.327830734,0.0,config_default
2021-11-24,sell,suspended_or_missing_open,6,6,64069.95575721571,1.0,config_default
2021-11-25,buy,filled,255,0,4324747.089684172,0.0,config_default
2021-11-25,sell,filled,255,0,4258086.100692813,0.0,config_default
2021-11-25,sell,suspended_or_missing_open,6,6,64069.95575721571,1.0,config_default
2021-11-26,buy,filled,282,0,4663904.401714071,0.0,config_default
2021-11-26,sell,filled,282,0,4660574.448185397,0.0,config_default
2021-11-26,sell,suspended_or_missing_open,6,6,64069.95575721571,1.0,config_default
2021-11-29,buy,filled,306,0,5089395.50879712,0.0,config_default
2021-11-29,sell,filled,303,0,4970445.2330676615,0.0,config_default
2021-11-29,sell,suspended_or_missing_open,9,9,127288.46206440357,1.0,config_default
2021-11-30,buy,filled,258,0,4359456.192463219,0.0,config_default
2021-11-30,sell,filled,258,0,4454414.261327121,0.0,config_default
2021-11-30,sell,suspended_or_missing_open,6,6,64069.95575721571,1.0,config_default
2021-12-01,buy,filled,276,0,4796447.8924432425,0.0,config_default
2021-12-01,sell,filled,273,0,4782604.647269438,0.0,config_default
2021-12-01,sell,suspended_or_missing_open,9,9,126066.05715195696,1.0,config_default
2021-12-02,buy,filled,276,0,4610668.614467741,0.0,config_default
2021-12-02,buy,limit_up_buy_block,3,3,31056.85492549521,1.0,config_default
2021-12-02,sell,filled,279,0,4663288.043993497,0.0,config_default
2021-12-03,buy,filled,282,0,4674032.213715863,0.0,config_default
2021-12-03,sell,filled,279,0,4696403.300321365,0.0,config_default
2021-12-06,buy,filled,312,0,5390750.2126184665,0.0,config_default
2021-12-06,sell,filled,312,0,5427236.131956131,0.0,config_default
2021-12-07,buy,filled,267,0,4671655.21273121,0.0,config_default
2021-12-07,sell,filled,267,0,4630034.24708961,0.0,config_default
2021-12-08,buy,filled,273,0,4561888.599599978,0.0,config_default
2021-12-08,sell,filled,273,0,4601091.339705971,0.0,config_default
2021-12-09,buy,filled,303,0,5102171.433517736,0.0,config_default
2021-12-09,sell,filled,303,0,5151856.55196993,0.0,config_default
2021-12-10,buy,filled,300,0,5173285.747002496,0.0,config_default
2021-12-10,sell,filled,300,0,5226685.122400297,0.0,config_default
2021-12-13,buy,filled,342,0,5903517.199892862,0.0,config_default
2021-12-13,sell,filled,342,0,5930327.204607409,0.0,config_default
2021-12-14,buy,filled,312,0,5509971.038813352,0.0,config_default
2021-12-14,sell,filled,312,0,5543620.843256723,0.0,config_default
2021-12-15,buy,filled,300,0,5177596.149583176,0.0,config_default
2021-12-15,sell,filled,300,0,5138519.545870659,0.0,config_default
2021-12-16,buy,filled,267,0,4737824.388924764,0.0,config_default
2021-12-16,sell,filled,267,0,4709089.113149578,0.0,config_default
2021-12-17,buy,filled,285,0,4960588.54848744,0.0,config_default
2021-12-17,sell,filled,285,0,4990485.002506654,0.0,config_default
2021-12-20,buy,filled,294,0,4979951.611344237,0.0,config_default
2021-12-20,sell,filled,294,0,4988742.385720815,0.0,config_default
2021-12-21,buy,filled,219,0,3774285.7050865367,0.0,config_default
2021-12-21,sell,filled,219,0,3780410.72805502,0.0,config_default
2021-12-22,buy,filled,234,0,4091264.0793966027,0.0,config_default
2021-12-22,sell,filled,234,0,4080523.369341817,0.0,config_default
2021-12-23,buy,filled,288,0,4778747.190191103,0.0,config_default
2021-12-23,sell,filled,288,0,4713113.073583256,0.0,config_default
2021-12-24,buy,filled,282,0,4817486.546053194,0.0,config_default
2021-12-24,sell,filled,282,0,4801998.9166888,0.0,config_default
2021-12-27,buy,filled,255,0,4400510.128568981,0.0,config_default
2021-12-27,sell,filled,255,0,4484394.412104312,0.0,config_default
2021-12-28,buy,filled,261,0,4445239.461507601,0.0,config_default
2021-12-28,sell,filled,261,0,4466011.075123776,0.0,config_default
2021-12-29,buy,filled,270,0,4635797.055132242,0.0,config_default
2021-12-29,sell,filled,270,0,4615178.815613128,0.0,config_default
2021-12-30,buy,filled,285,0,4831383.79510194,0.0,config_default
2021-12-30,sell,filled,285,0,4833624.896781637,0.0,config_default
2021-12-31,buy,filled,249,0,4378557.488437711,0.0,config_default
2021-12-31,sell,filled,249,0,4440249.27122173,0.0,config_default
2022-01-04,buy,filled,294,0,5252772.917135354,0.0,config_default
2022-01-04,sell,filled,294,0,5339330.114984601,0.0,config_default
2022-01-05,buy,filled,297,0,5008972.606556882,0.0,config_default
2022-01-05,sell,filled,297,0,5060347.758868211,0.0,config_default
2022-01-06,buy,filled,234,0,3989325.6525643202,0.0,config_default
2022-01-06,sell,filled,234,0,4076916.323915589,0.0,config_default
2022-01-07,buy,filled,237,0,4023766.406508328,0.0,config_default
2022-01-07,sell,filled,237,0,4006796.548757421,0.0,config_default
2022-01-10,buy,filled,231,0,3970398.203724341,0.0,config_default
2022-01-10,sell,filled,231,0,4050972.816324451,0.0,config_default
2022-01-11,buy,filled,246,0,4107211.7136694537,0.0,config_default
2022-01-11,sell,filled,246,0,4138344.436864012,0.0,config_default
2022-01-12,buy,filled,252,0,4150999.7072253576,0.0,config_default
2022-01-12,sell,filled,252,0,4254450.850274945,0.0,config_default
2022-01-13,buy,filled,234,0,4007539.994983646,0.0,config_default
2022-01-13,sell,filled,234,0,3951207.761927789,0.0,config_default
2022-01-14,buy,filled,252,0,4091763.9991427083,0.0,config_default
2022-01-14,sell,filled,252,0,4144989.7574394075,0.0,config_default
2022-01-17,buy,filled,240,0,4047210.833941263,0.0,config_default
2022-01-17,sell,filled,240,0,4023735.8582506194,0.0,config_default
2022-01-18,buy,filled,237,0,3927240.352008821,0.0,config_default
2022-01-18,sell,filled,237,0,3853806.5834117443,0.0,config_default
2022-01-19,buy,filled,270,0,4450210.982632447,0.0,config_default
2022-01-19,sell,filled,270,0,4316381.543613784,0.0,config_default
2022-01-19,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-20,buy,filled,297,0,4921893.779370941,0.0,config_default
2022-01-20,sell,filled,297,0,4966654.852667345,0.0,config_default
2022-01-20,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-21,buy,filled,249,0,4139051.2057545716,0.0,config_default
2022-01-21,sell,filled,249,0,4085267.2053249124,0.0,config_default
2022-01-21,sell,limit_down_sell_block,6,6,78445.0158678077,1.0,config_default
2022-01-21,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-24,buy,filled,279,0,4607320.020623432,0.0,config_default
2022-01-24,sell,filled,279,0,4572907.520305229,0.0,config_default
2022-01-24,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-25,buy,filled,234,0,3981451.701201616,0.0,config_default
2022-01-25,sell,filled,234,0,3951493.1045429865,0.0,config_default
2022-01-25,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-26,buy,filled,258,0,4335050.7197796395,0.0,config_default
2022-01-26,sell,filled,258,0,4338132.600113814,0.0,config_default
2022-01-26,sell,suspended_or_missing_open,3,3,30309.965774411372,1.0,config_default
2022-01-27,buy,filled,240,0,3965376.851512494,0.0,config_default
2022-01-27,sell,filled,240,0,4009117.1730598337,0.0,config_default
2022-01-28,buy,filled,237,0,3868795.5826512314,0.0,config_default
2022-01-28,sell,filled,237,0,3856861.500019591,0.0,config_default
2022-02-07,buy,filled,228,0,3965568.200793104,0.0,config_default
2022-02-07,sell,filled,222,0,3883111.5158542832,0.0,config_default
2022-02-08,buy,filled,219,0,3526512.629244394,0.0,config_default
2022-02-08,sell,filled,219,0,3592097.2157885046,0.0,config_default
2022-02-09,buy,filled,258,0,4029689.030512021,0.0,config_default
2022-02-09,sell,filled,258,0,4063489.1116192825,0.0,config_default
2022-02-10,buy,filled,264,0,4255702.585665229,0.0,config_default
2022-02-10,sell,filled,264,0,4244262.324721967,0.0,config_default
2022-02-11,buy,filled,273,0,4378077.043116834,0.0,config_default
2022-02-11,sell,filled,273,0,4462807.976440458,0.0,config_default
2022-02-14,buy,filled,270,0,4301319.578994015,0.0,config_default
2022-02-14,sell,filled,270,0,4429450.169889073,0.0,config_default
2022-02-15,buy,filled,285,0,4356973.318086507,0.0,config_default
2022-02-15,sell,filled,285,0,4389926.409900933,0.0,config_default
2022-02-16,buy,filled,261,0,4228194.354186446,0.0,config_default
2022-02-16,sell,filled,261,0,4224616.6519682435,0.0,config_default
2022-02-17,buy,filled,258,0,4137197.6361985635,0.0,config_default
2022-02-17,sell,filled,258,0,4109197.767575323,0.0,config_default
2022-02-18,buy,filled,300,0,4754406.197111777,0.0,config_default
2022-02-18,sell,filled,300,0,4715146.001139963,0.0,config_default
2022-02-21,buy,filled,276,0,4500257.578360675,0.0,config_default
2022-02-21,buy,limit_up_buy_block,3,3,68057.62014835064,1.0,config_default
2022-02-21,sell,filled,279,0,4374348.106907803,0.0,config_default
2022-02-22,buy,filled,270,0,4438127.991342582,0.0,config_default
2022-02-22,sell,filled,270,0,4469134.274073545,0.0,config_default
2022-02-23,buy,filled,270,0,4356606.275808987,0.0,config_default
2022-02-23,sell,filled,270,0,4321120.237382776,0.0,config_default
2022-02-24,buy,filled,261,0,4300777.218185293,0.0,config_default
2022-02-24,sell,filled,261,0,4323422.82362905,0.0,config_default
2022-02-25,buy,filled,294,0,4751785.635287167,0.0,config_default
2022-02-25,sell,filled,294,0,4793290.735277527,0.0,config_default
2022-02-28,buy,filled,303,0,4982072.569104471,0.0,config_default
2022-02-28,sell,filled,303,0,5025604.419762762,0.0,config_default
2022-03-01,buy,filled,303,0,5070442.284502326,0.0,config_default
2022-03-01,sell,filled,303,0,5093384.15786978,0.0,config_default
2022-03-02,buy,filled,261,0,4381876.703816418,0.0,config_default
2022-03-02,sell,filled,261,0,4363285.985421609,0.0,config_default
2022-03-03,buy,filled,258,0,4301559.766185964,0.0,config_default
2022-03-03,sell,filled,258,0,4267759.174478761,0.0,config_default
2022-03-04,buy,filled,273,0,4395068.175934392,0.0,config_default
2022-03-04,sell,filled,273,0,4499630.825376673,0.0,config_default
2022-03-07,buy,filled,246,0,4024537.6909299535,0.0,config_default
2022-03-07,sell,filled,246,0,4057961.505209067,0.0,config_default
2022-03-08,buy,filled,255,0,3997262.1274257815,0.0,config_default
2022-03-08,sell,filled,255,0,4001898.6017345637,0.0,config_default
2022-03-09,buy,filled,225,0,3559481.859770663,0.0,config_default
2022-03-09,sell,filled,225,0,3521167.4433922973,0.0,config_default
2022-03-10,buy,filled,222,0,3619229.093416773,0.0,config_default
2022-03-10,sell,filled,222,0,3682211.1706399727,0.0,config_default
2022-03-11,buy,filled,249,0,3807383.1608888265,0.0,config_default
2022-03-11,buy,limit_up_buy_block,6,6,81477.33896880459,1.0,config_default
2022-03-11,sell,filled,255,0,4029844.3998039006,0.0,config_default
2022-03-14,buy,filled,273,0,4243658.554552371,0.0,config_default
2022-03-14,sell,filled,270,0,4084772.180130997,0.0,config_default
2022-03-15,buy,filled,288,0,4143316.710791678,0.0,config_default
2022-03-15,sell,filled,288,0,4151857.8614142006,0.0,config_default
2022-03-16,buy,filled,228,0,3421009.4675323977,0.0,config_default
2022-03-16,sell,filled,228,0,3476618.0437462395,0.0,config_default
2022-03-17,buy,filled,291,0,4320326.463873067,0.0,config_default
2022-03-17,sell,filled,291,0,4297129.269126758,0.0,config_default
2022-03-18,buy,filled,282,0,4293441.891151776,0.0,config_default
2022-03-18,sell,filled,282,0,4300591.190783492,0.0,config_default
2022-03-21,buy,filled,303,0,4670231.329985766,0.0,config_default
2022-03-21,sell,filled,303,0,4590354.360119772,0.0,config_default
2022-03-22,buy,filled,312,0,4584674.802333734,0.0,config_default
2022-03-22,sell,filled,312,0,4580698.568526619,0.0,config_default
2022-03-23,buy,filled,318,0,4758685.450386042,0.0,config_default
2022-03-23,sell,filled,318,0,4852136.682348464,0.0,config_default
2022-03-24,buy,filled,246,0,3856023.6058915607,0.0,config_default
2022-03-24,buy,limit_up_buy_block,3,3,27731.415412852093,1.0,config_default
2022-03-24,sell,filled,249,0,3881270.8662999365,0.0,config_default
2022-03-25,buy,filled,297,0,4360102.426800042,0.0,config_default
2022-03-25,sell,filled,294,0,4364342.724514267,0.0,config_default
2022-03-28,buy,filled,273,0,4138085.144246174,0.0,config_default
2022-03-28,sell,filled,273,0,4162209.464752611,0.0,config_default
2022-03-29,buy,filled,258,0,3894438.8082169844,0.0,config_default
2022-03-29,sell,filled,258,0,3907325.2123519583,0.0,config_default
2022-03-30,buy,filled,267,0,3896830.0113525405,0.0,config_default
2022-03-30,sell,filled,267,0,3928335.0809058878,0.0,config_default
2022-03-31,buy,filled,249,0,3871032.2395945955,0.0,config_default
2022-03-31,sell,filled,249,0,3848283.6823686855,0.0,config_default
2022-04-01,buy,filled,297,0,4469020.592519969,0.0,config_default
2022-04-01,sell,filled,297,0,4503728.017818675,0.0,config_default
2022-04-06,buy,filled,270,0,4194824.793318106,0.0,config_default
2022-04-06,sell,filled,270,0,4206682.6095121885,0.0,config_default
2022-04-07,buy,filled,258,0,3843995.6252148887,0.0,config_default
2022-04-07,sell,filled,258,0,3912154.5498172306,0.0,config_default
2022-04-08,buy,filled,285,0,4099468.020405351,0.0,config_default
2022-04-08,sell,filled,282,0,4017248.068512405,0.0,config_default
2022-04-08,sell,suspended_or_missing_open,6,6,126878.0368658719,1.0,config_default
2022-04-11,buy,filled,297,0,4424406.1828199765,0.0,config_default
2022-04-11,sell,filled,297,0,4289793.465165992,0.0,config_default
2022-04-12,buy,filled,276,0,3874052.178761835,0.0,config_default
2022-04-12,buy,limit_up_buy_block,6,6,74123.68381079513,1.0,config_default
2022-04-12,sell,filled,282,0,4058174.714738413,0.0,config_default
2022-04-13,buy,filled,279,0,4135384.4265162842,0.0,config_default
2022-04-13,sell,filled,273,0,4118955.6542025423,0.0,config_default
2022-04-14,buy,filled,255,0,3772473.5744900797,0.0,config_default
2022-04-14,sell,filled,255,0,3849607.3114624405,0.0,config_default
2022-04-15,buy,filled,243,0,3630360.482260428,0.0,config_default
2022-04-15,sell,filled,243,0,3650709.9910906265,0.0,config_default
2022-04-18,buy,filled,276,0,4176658.558425933,0.0,config_default
2022-04-18,sell,filled,276,0,4222240.9911604235,0.0,config_default
2022-04-19,buy,filled,285,0,4165284.6216350533,0.0,config_default
2022-04-19,sell,filled,285,0,4135475.785837902,0.0,config_default
2022-04-20,buy,filled,300,0,4392758.395168522,0.0,config_default
2022-04-20,sell,filled,300,0,4321069.531594269,0.0,config_default
2022-04-21,buy,filled,246,0,3583187.0929331686,0.0,config_default
2022-04-21,sell,filled,243,0,3557336.4463158236,0.0,config_default
2022-04-21,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-22,buy,filled,219,0,3165269.589483792,0.0,config_default
2022-04-22,sell,filled,219,0,3166007.325883155,0.0,config_default
2022-04-22,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-25,buy,filled,231,0,3464776.8806063603,0.0,config_default
2022-04-25,sell,filled,228,0,3390557.2979225502,0.0,config_default
2022-04-25,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-26,buy,filled,243,0,3308365.520268488,0.0,config_default
2022-04-26,sell,filled,243,0,3407930.723847263,0.0,config_default
2022-04-26,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-27,buy,filled,192,0,2667261.1736021363,0.0,config_default
2022-04-27,sell,filled,192,0,2759050.5822840184,0.0,config_default
2022-04-27,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-28,buy,filled,213,0,3056122.1842553117,0.0,config_default
2022-04-28,sell,filled,213,0,3038364.107397963,0.0,config_default
2022-04-28,sell,suspended_or_missing_open,9,9,105848.08899932826,1.0,config_default
2022-04-29,buy,filled,246,0,3470065.851359916,0.0,config_default
2022-04-29,sell,filled,246,0,3463955.4037167495,0.0,config_default
2022-05-05,buy,filled,321,0,4743188.475168281,0.0,config_default
2022-05-05,sell,filled,321,0,4618363.786691464,0.0,config_default
2022-05-05,sell,limit_down_sell_block,3,3,23535.600522163488,1.0,config_default
2022-05-06,buy,filled,312,0,4386362.656349092,0.0,config_default
2022-05-06,sell,filled,312,0,4316762.169348669,0.0,config_default
2022-05-09,buy,filled,312,0,4370383.957586101,0.0,config_default
2022-05-09,sell,filled,312,0,4506264.22498156,0.0,config_default
2022-05-10,buy,filled,264,0,3677101.870510982,0.0,config_default
2022-05-10,sell,filled,264,0,3703161.9947633147,0.0,config_default
2022-05-11,buy,filled,249,0,3596128.308437079,0.0,config_default
2022-05-11,sell,filled,249,0,3622331.646280062,0.0,config_default
2022-05-12,buy,filled,264,0,3822607.1193889948,0.0,config_default
2022-05-12,sell,filled,264,0,3782716.517366797,0.0,config_default
2022-05-13,buy,filled,264,0,3841792.7600171072,0.0,config_default
2022-05-13,sell,filled,264,0,3793702.227978456,0.0,config_default
2022-05-16,buy,filled,282,0,4224543.133398904,0.0,config_default
2022-05-16,buy,limit_up_buy_block,3,3,26872.68947415804,1.0,config_default
2022-05-16,sell,filled,285,0,4171193.5519328266,0.0,config_default
2022-05-17,buy,filled,303,0,4348452.293481369,0.0,config_default
2022-05-17,sell,filled,300,0,4340023.451473158,0.0,config_default
2022-05-18,buy,filled,252,0,3803389.560194187,0.0,config_default
2022-05-18,sell,filled,252,0,3739524.757739831,0.0,config_default
2022-05-19,buy,filled,318,0,4572535.20457823,0.0,config_default
2022-05-19,sell,filled,318,0,4584784.582627266,0.0,config_default
2022-05-20,sell,filled,546,0,7054221.716645554,0.0,config_default
2022-05-23,buy,filled,540,0,7222844.207184614,0.0,config_default
2022-05-23,buy,limit_up_buy_block,21,21,240538.7171603241,1.0,config_default
2022-05-23,sell,filled,111,0,2292175.121682066,0.0,config_default
2022-05-24,buy,filled,279,0,4139353.392426455,0.0,config_default
2022-05-24,sell,filled,261,0,3958568.744729793,0.0,config_default
2022-05-25,buy,filled,282,0,4084585.5725897565,0.0,config_default
2022-05-25,sell,filled,282,0,4108442.35184088,0.0,config_default
2022-05-26,buy,filled,219,0,3354878.0902308202,0.0,config_default
2022-05-26,sell,filled,219,0,3320978.676589222,0.0,config_default
2022-05-27,buy,filled,225,0,3486736.883326873,0.0,config_default
2022-05-27,sell,filled,225,0,3456467.823214764,0.0,config_default
2022-05-30,buy,filled,288,0,4443132.471883612,0.0,config_default
2022-05-30,sell,filled,288,0,4496324.270371377,0.0,config_default
2022-05-31,buy,filled,312,0,4556440.936353745,0.0,config_default
2022-05-31,sell,filled,312,0,4573337.58103722,0.0,config_default
2022-06-01,buy,filled,297,0,4516642.0577994315,0.0,config_default
2022-06-01,sell,filled,297,0,4566061.053638127,0.0,config_default
2022-06-02,buy,filled,306,0,4550703.956384706,0.0,config_default
2022-06-02,sell,filled,306,0,4627095.406619644,0.0,config_default
2022-06-06,buy,filled,264,0,4112073.677995207,0.0,config_default
2022-06-06,sell,filled,264,0,4136053.879307855,0.0,config_default
2022-06-07,buy,filled,243,0,3820792.8279152033,0.0,config_default
2022-06-07,sell,filled,243,0,3863329.9763744897,0.0,config_default
2022-06-08,buy,filled,264,0,4178839.720177946,0.0,config_default
2022-06-08,sell,filled,264,0,4215794.377434577,0.0,config_default
2022-06-09,buy,filled,261,0,4212438.798073445,0.0,config_default
2022-06-09,sell,filled,261,0,4211147.061288816,0.0,config_default
2022-06-10,buy,filled,267,0,4244454.924496013,0.0,config_default
2022-06-10,sell,filled,267,0,4306236.102112637,0.0,config_default
2022-06-13,buy,filled,225,0,3763764.7344014095,0.0,config_default
2022-06-13,sell,filled,225,0,3752501.922172769,0.0,config_default
2022-06-14,buy,filled,264,0,4114912.2915639053,0.0,config_default
2022-06-14,sell,filled,264,0,4176842.6798406113,0.0,config_default
2022-06-15,buy,filled,252,0,4064839.2812245353,0.0,config_default
2022-06-15,sell,filled,252,0,4045710.997881174,0.0,config_default
2022-06-16,buy,filled,255,0,4175866.633252519,0.0,config_default
2022-06-16,sell,filled,255,0,4186764.7255310067,0.0,config_default
2022-06-17,buy,filled,246,0,4049491.405843824,0.0,config_default
2022-06-17,sell,filled,246,0,4062114.6850640965,0.0,config_default
2022-06-20,buy,filled,285,0,4664772.071895007,0.0,config_default
2022-06-20,sell,filled,285,0,4791453.372528184,0.0,config_default
2022-06-21,buy,filled,255,0,4141342.1611608663,0.0,config_default
2022-06-21,sell,filled,255,0,4171413.1798904813,0.0,config_default
2022-06-22,buy,filled,264,0,4272866.914253724,0.0,config_default
2022-06-22,sell,filled,264,0,4274074.434247114,0.0,config_default
2022-06-23,buy,filled,282,0,4395277.482975445,0.0,config_default
2022-06-23,sell,filled,282,0,4391698.23340842,0.0,config_default
2022-06-24,buy,filled,243,0,3948711.920501139,0.0,config_default
2022-06-24,sell,filled,243,0,3998245.7906544884,0.0,config_default
2022-06-27,buy,filled,291,0,4865567.577758738,0.0,config_default
2022-06-27,sell,filled,291,0,4904302.723318307,0.0,config_default
2022-06-28,buy,filled,267,0,4512690.29710284,0.0,config_default
2022-06-28,sell,filled,267,0,4545719.359775306,0.0,config_default
2022-06-29,buy,filled,246,0,4197537.082654421,0.0,config_default
2022-06-29,sell,filled,246,0,4223144.369984888,0.0,config_default
2022-06-30,buy,filled,309,0,4981902.021545132,0.0,config_default
2022-06-30,sell,filled,309,0,5055420.075451269,0.0,config_default
2022-07-01,buy,filled,252,0,4405755.748680337,0.0,config_default
2022-07-01,sell,filled,252,0,4527158.06500667,0.0,config_default
2022-07-04,buy,filled,288,0,4889515.519585761,0.0,config_default
2022-07-04,sell,filled,288,0,4899008.439846629,0.0,config_default
2022-07-05,buy,filled,273,0,4664211.1803761395,0.0,config_default
2022-07-05,sell,filled,273,0,4621401.162136176,0.0,config_default
2022-07-06,buy,filled,267,0,4547792.666881266,0.0,config_default
2022-07-06,sell,filled,267,0,4646292.923550581,0.0,config_default
2022-07-07,buy,filled,234,0,3957622.707952176,0.0,config_default
2022-07-07,sell,filled,234,0,3993198.310346974,0.0,config_default
2022-07-07,sell,limit_down_sell_block,3,3,29578.14690034544,1.0,config_default
