date,portfolio_id,estimated_trade_notional,money_available,participation_rate_proxy,capacity_warning,pass
2021-03-18,topk_100_full_rebalance,437730.91186863405,49807265584.0,8.788495146966068e-06,False,True
2021-03-19,topk_100_full_rebalance,585515.973728132,60581935744.0,9.664860763154488e-06,False,True
2021-03-22,topk_100_full_rebalance,548589.9245384163,49592024768.0,1.106205941590032e-05,False,True
2021-03-23,topk_100_full_rebalance,590622.8539133158,59147932648.0,9.985519822446184e-06,False,True
2021-03-24,topk_100_full_rebalance,540772.9750103126,63409413472.0,8.528275935703212e-06,False,True
2021-03-25,topk_100_full_rebalance,549624.2685068895,36563328552.0,1.5032117979226626e-05,False,True
2021-03-26,topk_100_full_rebalance,519425.98158645676,53684790724.0,9.675477441215865e-06,False,True
2021-03-29,topk_100_full_rebalance,461097.60146092856,66849710560.0,6.897525772337893e-06,False,True
2021-03-30,topk_100_full_rebalance,671412.3417367636,77439891832.0,8.670109498517146e-06,False,True
2021-03-31,topk_100_full_rebalance,688063.3988347976,80481177776.0,8.549370397509048e-06,False,True
2021-04-01,topk_100_full_rebalance,641773.2181719403,56459445596.0,1.1366976976079415e-05,False,True
2021-04-02,topk_100_full_rebalance,653716.9313184075,79484642744.0,8.224443222621822e-06,False,True
2021-04-06,topk_100_full_rebalance,430770.85619894677,42907175432.0,1.0039599481015466e-05,False,True
2021-04-07,topk_100_full_rebalance,568361.1116467135,50105140408.0,1.1343369303401183e-05,False,True
2021-04-08,topk_100_full_rebalance,633970.6353063157,52101711072.0,1.2167942707874293e-05,False,True
2021-04-09,topk_100_full_rebalance,580114.3122789032,43484161208.0,1.3340818729468252e-05,False,True
2021-04-12,topk_100_full_rebalance,604000.1905138638,73763517288.0,8.18833229109214e-06,False,True
2021-04-13,topk_100_full_rebalance,505361.00788522087,39096476416.0,1.292599881656867e-05,False,True
2021-04-14,topk_100_full_rebalance,433415.3282738144,41444762816.0,1.0457662170683042e-05,False,True
2021-04-15,topk_100_full_rebalance,379417.64891815773,25933608736.0,1.4630345231956296e-05,False,True
2021-04-16,topk_100_full_rebalance,565879.3730312913,59152043768.0,9.566522760409169e-06,False,True
2021-04-19,topk_100_full_rebalance,531900.7138269175,52394984456.0,1.0151748671165164e-05,False,True
2021-04-20,topk_100_full_rebalance,694123.5724016759,102853742312.0,6.748646736606803e-06,False,True
2021-04-21,topk_100_full_rebalance,666289.7886691405,77510295446.0,8.596145645365684e-06,False,True
2021-04-22,topk_100_full_rebalance,540127.5236453069,41841615128.0,1.2908859325649188e-05,False,True
2021-04-23,topk_100_full_rebalance,524905.2140462621,55961862744.0,9.379695176471592e-06,False,True
2021-04-26,topk_100_full_rebalance,584994.1794002942,107429322496.0,5.445386471855259e-06,False,True
2021-04-27,topk_100_full_rebalance,595805.097936883,74963540744.0,7.947931648153513e-06,False,True
2021-04-28,topk_100_full_rebalance,611702.5902029899,89208692144.0,6.856984173869337e-06,False,True
2021-04-29,topk_100_full_rebalance,604426.1796601337,81094506608.0,7.453355411382537e-06,False,True
2021-04-30,topk_100_full_rebalance,674649.5492720945,77846065040.0,8.666456665798538e-06,False,True
2021-05-06,topk_100_full_rebalance,736907.1805142843,94933935008.0,7.762315766771764e-06,False,True
2021-05-07,topk_100_full_rebalance,557079.2395877492,86401058592.0,6.447597386721486e-06,False,True
2021-05-10,topk_100_full_rebalance,575004.29445173,58809294888.0,9.777439017876394e-06,False,True
2021-05-11,topk_100_full_rebalance,456182.58317566867,40429005736.0,1.1283546920607571e-05,False,True
2021-05-12,topk_100_full_rebalance,650505.6519850987,53968957468.0,1.20533299604834e-05,False,True
2021-05-13,topk_100_full_rebalance,646608.2959731986,62041626096.0,1.0422168738334975e-05,False,True
2021-05-14,topk_100_full_rebalance,590789.67638538,69898765384.0,8.452075986461031e-06,False,True
2021-05-17,topk_100_full_rebalance,788111.197074488,88603587960.0,8.894800032593264e-06,False,True
2021-05-18,topk_100_full_rebalance,783693.0937624441,74420486172.0,1.0530609702699055e-05,False,True
2021-05-19,topk_100_full_rebalance,842356.6720731744,107758767096.0,7.817059296184567e-06,False,True
2021-05-20,topk_100_full_rebalance,720085.6674359728,78882287008.0,9.128610423819786e-06,False,True
2021-05-21,topk_100_full_rebalance,640181.8043410914,77480876948.0,8.262449130134894e-06,False,True
2021-05-24,topk_100_full_rebalance,618486.7918399166,77349477928.0,7.99600473600648e-06,False,True
2021-05-25,topk_100_full_rebalance,816168.2243323581,145129513244.0,5.623723294380307e-06,False,True
2021-05-26,topk_100_full_rebalance,953997.9602987986,146622874872.0,6.506474253295247e-06,False,True
2021-05-27,topk_100_full_rebalance,814171.1551739369,113946996408.0,7.14517434280326e-06,False,True
2021-05-28,topk_100_full_rebalance,743228.3296647246,101090644536.0,7.352098041080835e-06,False,True
2021-05-31,topk_100_full_rebalance,822013.929652237,126564331144.0,6.494830907113801e-06,False,True
2021-06-01,topk_100_full_rebalance,742860.698431831,64109708776.0,1.1587335406987951e-05,False,True
2021-06-02,topk_100_full_rebalance,745885.8259946817,88648757856.0,8.413945598722205e-06,False,True
2021-06-03,topk_100_full_rebalance,578697.6759746697,63223419704.0,9.153216935813057e-06,False,True
2021-06-04,topk_100_full_rebalance,554267.8681447194,72894542064.0,7.603695042875541e-06,False,True
2021-06-07,topk_100_full_rebalance,641820.3401304323,92589291740.0,6.931906790395676e-06,False,True
2021-06-08,topk_100_full_rebalance,663204.9033212444,97091211164.0,6.83074086078711e-06,False,True
2021-06-09,topk_100_full_rebalance,641883.7815177507,92005787328.0,6.976558759607582e-06,False,True
2021-06-10,topk_100_full_rebalance,521168.3271474336,62501007928.0,8.338558759689282e-06,False,True
2021-06-11,topk_100_full_rebalance,463904.9268418002,83390500400.0,5.5630428480052655e-06,False,True
2021-06-15,topk_100_full_rebalance,599173.8843987023,78188636272.0,7.663183717827183e-06,False,True
2021-06-16,topk_100_full_rebalance,578654.2130706607,61870311544.0,9.35269596402698e-06,False,True
2021-06-17,topk_100_full_rebalance,550516.3196004154,55041434164.0,1.0001852748969287e-05,False,True
2021-06-18,topk_100_full_rebalance,436270.5292775958,69864326776.0,6.24453922924603e-06,False,True
2021-06-21,topk_100_full_rebalance,589613.6171479902,87531598896.0,6.736008762373175e-06,False,True
2021-06-22,topk_100_full_rebalance,602478.1816967996,89362619168.0,6.7419485608871e-06,False,True
2021-06-23,topk_100_full_rebalance,627769.6098946957,102732797236.0,6.1107029768942216e-06,False,True
2021-06-24,topk_100_full_rebalance,646451.1888261738,91648729784.0,7.053574996071915e-06,False,True
2021-06-25,topk_100_full_rebalance,467986.41554690385,76785318816.0,6.094738196872448e-06,False,True
2021-06-28,topk_100_full_rebalance,811327.9251165866,107271535072.0,7.563310477211203e-06,False,True
2021-06-29,topk_100_full_rebalance,802448.3697328026,96895431736.0,8.28159135426676e-06,False,True
2021-06-30,topk_100_full_rebalance,680485.3453789828,80856317656.0,8.41598238834077e-06,False,True
2021-07-01,topk_100_full_rebalance,559677.0429122022,70559691952.0,7.931965509329838e-06,False,True
2021-07-02,topk_100_full_rebalance,678526.1732020228,108893896520.0,6.231076257588058e-06,False,True
2021-07-05,topk_100_full_rebalance,705978.952661076,119077885408.0,5.9287159008758e-06,False,True
2021-07-06,topk_100_full_rebalance,578497.9667438067,127491738128.0,4.5375329824353205e-06,False,True
2021-07-07,topk_100_full_rebalance,583904.1669280893,91810263880.0,6.359900758931239e-06,False,True
2021-07-08,topk_100_full_rebalance,585927.6567204798,111432224376.0,5.258152747121106e-06,False,True
2021-07-09,topk_100_full_rebalance,635589.0175783951,112682111552.0,5.6405494077477105e-06,False,True
2021-07-12,topk_100_full_rebalance,657838.204284351,111766923192.0,5.885804006202055e-06,False,True
2021-07-13,topk_100_full_rebalance,643285.354237504,77219808776.0,8.3305742973743e-06,False,True
2021-07-14,topk_100_full_rebalance,751024.6425893115,118311824264.0,6.34784094710163e-06,False,True
2021-07-15,topk_100_full_rebalance,706617.291050776,120169988136.0,5.880147797394104e-06,False,True
2021-07-16,topk_100_full_rebalance,713253.5622929778,110869976144.0,6.433243580449506e-06,False,True
2021-07-19,topk_100_full_rebalance,667400.8756047625,103906218336.0,6.4231081285876285e-06,False,True
2021-07-20,topk_100_full_rebalance,746041.1913472066,95433914832.0,7.817359192070481e-06,False,True
2021-07-21,topk_100_full_rebalance,673358.4522343046,102165537832.0,6.5908570201193345e-06,False,True
2021-07-22,topk_100_full_rebalance,705990.3164956623,118052312024.0,5.980317576094018e-06,False,True
2021-07-23,topk_100_full_rebalance,796676.4451610802,119008403256.0,6.694287322277089e-06,False,True
2021-07-26,topk_100_full_rebalance,830271.5583013744,159995911280.0,5.189329850113245e-06,False,True
2021-07-27,topk_100_full_rebalance,734450.1912789687,139941822264.0,5.248253734279876e-06,False,True
2021-07-28,topk_100_full_rebalance,444297.55832308804,71392403344.0,6.22331701290776e-06,False,True
2021-07-29,topk_100_full_rebalance,388292.0684898003,57718216646.0,6.72737466701875e-06,False,True
2021-07-30,topk_100_full_rebalance,535825.5091091772,106396572164.0,5.036116279040025e-06,False,True
2021-08-02,topk_100_full_rebalance,473793.712411811,89238016432.0,5.309325905656421e-06,False,True
2021-08-03,topk_100_full_rebalance,745535.0630531774,124398919472.0,5.993099186211052e-06,False,True
2021-08-04,topk_100_full_rebalance,728231.0267715598,118271101948.0,6.1573031347229655e-06,False,True
2021-08-05,topk_100_full_rebalance,669170.7027482141,102388159272.0,6.535625872231221e-06,False,True
2021-08-06,topk_100_full_rebalance,783168.7235810875,108660717184.0,7.207468751148709e-06,False,True
2021-08-09,topk_100_full_rebalance,747993.0563155859,122988934744.0,6.081791486953883e-06,False,True
2021-08-10,topk_100_full_rebalance,907630.3248241637,157518709504.0,5.762047744564054e-06,False,True
2021-08-11,topk_100_full_rebalance,923025.6120628198,153730953376.0,6.004162413572332e-06,False,True
2021-08-12,topk_100_full_rebalance,806455.2396638477,108484790408.0,7.433809261472079e-06,False,True
2021-08-13,topk_100_full_rebalance,711363.0287365458,98697404748.0,7.207515036011733e-06,False,True
2021-08-16,topk_100_full_rebalance,642132.882478833,115034732144.0,5.582078303751024e-06,False,True
2021-08-17,topk_100_full_rebalance,796219.5508604484,132180731744.0,6.0237187399031835e-06,False,True
2021-08-18,topk_100_full_rebalance,683235.7226118697,88228949904.0,7.743894984075903e-06,False,True
2021-08-19,topk_100_full_rebalance,849616.9081124899,134593569808.0,6.312462841460277e-06,False,True
2021-08-20,topk_100_full_rebalance,756995.2601358746,94187079352.0,8.037145491121976e-06,False,True
2021-08-23,topk_100_full_rebalance,637702.0690575108,102208237600.0,6.239243372468745e-06,False,True
2021-08-24,topk_100_full_rebalance,707671.2448444975,126638107968.0,5.588138169462528e-06,False,True
2021-08-25,topk_100_full_rebalance,589068.4225574996,71300203328.0,8.261805647981499e-06,False,True
2021-08-26,topk_100_full_rebalance,671943.617222689,87316373960.0,7.695505284386972e-06,False,True
2021-08-27,topk_100_full_rebalance,656977.7316924848,106546000492.0,6.166141653921715e-06,False,True
2021-08-30,topk_100_full_rebalance,646674.4395099849,118948471356.0,5.436593107401589e-06,False,True
2021-08-31,topk_100_full_rebalance,637058.0944477901,107727670584.0,5.913597602122547e-06,False,True
2021-09-01,topk_100_full_rebalance,805226.3864931017,175332297600.0,4.59257305992836e-06,False,True
2021-09-02,topk_100_full_rebalance,710050.9359822444,113248042272.0,6.269873825075393e-06,False,True
2021-09-03,topk_100_full_rebalance,677153.6098685456,110174597008.0,6.146186401021064e-06,False,True
2021-09-06,topk_100_full_rebalance,796991.0571293882,134572221928.0,5.922403938279338e-06,False,True
2021-09-07,topk_100_full_rebalance,633337.7360057479,85083998872.0,7.4436761835622995e-06,False,True
2021-09-08,topk_100_full_rebalance,904496.8646147281,124795370232.0,7.2478399073076935e-06,False,True
2021-09-09,topk_100_full_rebalance,754306.2369807636,122373617120.0,6.1639612747663434e-06,False,True
2021-09-10,topk_100_full_rebalance,846402.745569553,167567926336.0,5.0511023444449784e-06,False,True
2021-09-13,topk_100_full_rebalance,801422.3075536842,128682244624.0,6.227916756467692e-06,False,True
2021-09-14,topk_100_full_rebalance,868068.2234659118,132629628072.0,6.545055098809957e-06,False,True
2021-09-15,topk_100_full_rebalance,923745.500740979,141880904168.0,6.510710557970364e-06,False,True
2021-09-16,topk_100_full_rebalance,769947.7405757714,135138464064.0,5.697472928293259e-06,False,True
2021-09-17,topk_100_full_rebalance,750083.4137482046,107123325080.0,7.002054997714458e-06,False,True
2021-09-22,topk_100_full_rebalance,764539.4095893797,119288246608.0,6.409176354999808e-06,False,True
2021-09-23,topk_100_full_rebalance,663695.602816024,93103404248.0,7.12858577166668e-06,False,True
2021-09-24,topk_100_full_rebalance,797356.430102728,130581682640.0,6.106188969098797e-06,False,True
2021-09-27,topk_100_full_rebalance,740287.9566724353,125899325144.0,5.879999402901607e-06,False,True
2021-09-28,topk_100_full_rebalance,641524.355616449,89954545072.0,7.131650269621954e-06,False,True
2021-09-29,topk_100_full_rebalance,678346.4903087383,96535982400.0,7.026877164806667e-06,False,True
2021-09-30,topk_100_full_rebalance,528858.808117966,63955907584.0,8.26911583458276e-06,False,True
2021-10-08,topk_100_full_rebalance,649439.6628191915,101272129856.0,6.412817265151203e-06,False,True
2021-10-11,topk_100_full_rebalance,694737.7417881695,104715466208.0,6.63452846982687e-06,False,True
2021-10-12,topk_100_full_rebalance,721258.4546015598,100306653152.0,7.190534545187133e-06,False,True
2021-10-13,topk_100_full_rebalance,666753.2546409578,81781037440.0,8.152907758478025e-06,False,True
2021-10-14,topk_100_full_rebalance,645244.1517858766,67937743708.0,9.497579939645478e-06,False,True
2021-10-15,topk_100_full_rebalance,664031.2498899727,102742010832.0,6.463093767706888e-06,False,True
2021-10-18,topk_100_full_rebalance,785341.9197001097,106902124904.0,7.346363979250747e-06,False,True
2021-10-19,topk_100_full_rebalance,664190.8874108326,79507196016.0,8.353846201256689e-06,False,True
2021-10-20,topk_100_full_rebalance,694256.1455299937,86597141280.0,8.01707926229587e-06,False,True
2021-10-21,topk_100_full_rebalance,635834.7497582964,81638628464.0,7.78840558349996e-06,False,True
2021-10-22,topk_100_full_rebalance,781832.0214438867,103171204012.0,7.578006178477384e-06,False,True
2021-10-25,topk_100_full_rebalance,596630.7961880732,83996045664.0,7.103081954294715e-06,False,True
2021-10-26,topk_100_full_rebalance,705854.9445434255,89743966928.0,7.86520775385069e-06,False,True
2021-10-27,topk_100_full_rebalance,640132.6780855581,76595887136.0,8.357272198557725e-06,False,True
2021-10-28,topk_100_full_rebalance,764501.8825671868,85210214936.0,8.971951111042164e-06,False,True
2021-10-29,topk_100_full_rebalance,691425.172105314,101427539312.0,6.816937261767039e-06,False,True
2021-11-01,topk_100_full_rebalance,655451.7711370542,107709101776.0,6.085388888491349e-06,False,True
2021-11-02,topk_100_full_rebalance,780352.5152177667,147995993896.0,5.2727948552859975e-06,False,True
2021-11-03,topk_100_full_rebalance,542737.683302102,67516051488.0,8.038646682390273e-06,False,True
2021-11-04,topk_100_full_rebalance,648712.3849180843,92259414936.0,7.031394957014344e-06,False,True
2021-11-05,topk_100_full_rebalance,666098.5397376762,100344016248.0,6.638149085954614e-06,False,True
2021-11-08,topk_100_full_rebalance,744227.3986036713,99446481184.0,7.483697660721358e-06,False,True
2021-11-09,topk_100_full_rebalance,687008.1264657385,84072999952.0,8.171566696299331e-06,False,True
2021-11-10,topk_100_full_rebalance,684601.3698211685,90799690304.0,7.539688379212563e-06,False,True
2021-11-11,topk_100_full_rebalance,679525.3313337155,82722645752.0,8.214501907626503e-06,False,True
2021-11-12,topk_100_full_rebalance,786659.3810525805,85744240232.0,9.174486576872099e-06,False,True
2021-11-15,topk_100_full_rebalance,831836.9010816028,99001952648.0,8.402227217064969e-06,False,True
2021-11-16,topk_100_full_rebalance,726834.5233486599,84348003960.0,8.617092156600926e-06,False,True
2021-11-17,topk_100_full_rebalance,646161.8500232148,64602024060.0,1.0002192027653549e-05,False,True
2021-11-18,topk_100_full_rebalance,794254.9091328686,96822365216.0,8.203217380209352e-06,False,True
2021-11-19,topk_100_full_rebalance,891329.0579480259,114116547464.0,7.810690717130317e-06,False,True
2021-11-22,topk_100_full_rebalance,716802.033693291,110499021152.0,6.486953696243825e-06,False,True
2021-11-23,topk_100_full_rebalance,779061.7636501562,95951539296.0,8.119325331997395e-06,False,True
2021-11-24,topk_100_full_rebalance,824887.9498536919,104187282076.0,7.91735741078237e-06,False,True
2021-11-25,topk_100_full_rebalance,657970.4834433453,68636233432.0,9.586343109798071e-06,False,True
2021-11-26,topk_100_full_rebalance,773147.3680616894,89607099888.0,8.628193179201727e-06,False,True
2021-11-29,topk_100_full_rebalance,794549.938841936,99349642856.0,7.99751177760727e-06,False,True
2021-11-30,topk_100_full_rebalance,702983.8115015278,84249798128.0,8.344041494716587e-06,False,True
2021-12-01,topk_100_full_rebalance,637588.5608324463,82189535144.0,7.757539444837602e-06,False,True
2021-12-02,topk_100_full_rebalance,751094.5605146715,92008501240.0,8.16331698041114e-06,False,True
2021-12-03,topk_100_full_rebalance,799251.0549964511,99555813016.0,8.028170638996243e-06,False,True
2021-12-06,topk_100_full_rebalance,799913.5731353097,108445463800.0,7.376182876681189e-06,False,True
2021-12-07,topk_100_full_rebalance,652408.0921584691,89431425072.0,7.29506537140859e-06,False,True
2021-12-08,topk_100_full_rebalance,794684.0463731188,105296140040.0,7.54713369427629e-06,False,True
2021-12-09,topk_100_full_rebalance,911390.3064632493,162266105480.0,5.616640047946317e-06,False,True
2021-12-10,topk_100_full_rebalance,825650.7308457016,124847902568.0,6.613252716808762e-06,False,True
2021-12-13,topk_100_full_rebalance,963404.0218478895,142710524448.0,6.7507566493382825e-06,False,True
2021-12-14,topk_100_full_rebalance,789900.4229612274,88658378408.0,8.909484215086337e-06,False,True
2021-12-15,topk_100_full_rebalance,827046.7643455174,105235548528.0,7.859005591874357e-06,False,True
2021-12-16,topk_100_full_rebalance,630957.2785833803,80252744736.0,7.862127091839437e-06,False,True
2021-12-17,topk_100_full_rebalance,741031.7061232261,91921205232.0,8.06159693242637e-06,False,True
2021-12-20,topk_100_full_rebalance,791376.9247265884,88318702000.0,8.960468245180828e-06,False,True
2021-12-21,topk_100_full_rebalance,539484.3365265517,42745758776.0,1.2620768749330289e-05,False,True
2021-12-22,topk_100_full_rebalance,560849.4677671951,40754228232.0,1.3761749199971822e-05,False,True
2021-12-23,topk_100_full_rebalance,874701.3310760118,85874072064.0,1.0185860645156279e-05,False,True
2021-12-24,topk_100_full_rebalance,780826.1742743669,70827401512.0,1.1024351558938312e-05,False,True
2021-12-27,topk_100_full_rebalance,651396.1438454549,66746414884.0,9.75926789442594e-06,False,True
2021-12-28,topk_100_full_rebalance,686947.9200640463,66898840664.0,1.0268457767665183e-05,False,True
2021-12-29,topk_100_full_rebalance,735390.1095134863,69026748560.0,1.065369765858614e-05,False,True
2021-12-30,topk_100_full_rebalance,765925.4769037104,86143672920.0,8.891256327263999e-06,False,True
2021-12-31,topk_100_full_rebalance,611551.4875817965,60265024200.0,1.0147701684351044e-05,False,True
2022-01-04,topk_100_full_rebalance,675714.7620198441,84396466108.0,8.006434311540358e-06,False,True
2022-01-05,topk_100_full_rebalance,819327.628329239,109922435776.0,7.453688799244453e-06,False,True
2022-01-06,topk_100_full_rebalance,560268.5301742336,79076634720.0,7.085133708055117e-06,False,True
2022-01-07,topk_100_full_rebalance,596353.4517930382,90722432944.0,6.573384690434258e-06,False,True
2022-01-10,topk_100_full_rebalance,509127.289864928,60466855224.0,8.419939948569533e-06,False,True
2022-01-11,topk_100_full_rebalance,630331.4330615157,60893319536.0,1.0351405340759343e-05,False,True
2022-01-12,topk_100_full_rebalance,650702.8613113479,64063441648.0,1.0157163657966888e-05,False,True
2022-01-13,topk_100_full_rebalance,526132.9209967582,49611264096.0,1.060511016164933e-05,False,True
2022-01-14,topk_100_full_rebalance,613840.21184659,67709421496.0,9.065802044739863e-06,False,True
2022-01-17,topk_100_full_rebalance,514080.79893332557,43764263000.0,1.1746588739157463e-05,False,True
2022-01-18,topk_100_full_rebalance,575631.9225093357,58360342168.0,9.863408971323077e-06,False,True
2022-01-19,topk_100_full_rebalance,724593.202682408,80268336240.0,9.027136186252762e-06,False,True
2022-01-20,topk_100_full_rebalance,726593.2253278012,94554479808.0,7.684387104695657e-06,False,True
2022-01-21,topk_100_full_rebalance,605362.7086080434,64761287552.0,9.347601499151296e-06,False,True
2022-01-24,topk_100_full_rebalance,654239.303825844,69808554344.0,9.371907353959915e-06,False,True
2022-01-25,topk_100_full_rebalance,516108.982725716,47522542516.0,1.0860298195365941e-05,False,True
2022-01-26,topk_100_full_rebalance,534428.4398460798,56336702960.0,9.486327949037645e-06,False,True
2022-01-27,topk_100_full_rebalance,580012.5028804657,69377069984.0,8.360291130977862e-06,False,True
2022-01-28,topk_100_full_rebalance,548852.3306894273,63487505856.0,8.645044773601814e-06,False,True
2022-02-07,topk_100_full_rebalance,370507.5137216105,45622351152.0,8.121184120633996e-06,False,True
2022-02-08,topk_100_full_rebalance,525398.5079420871,54043203592.0,9.721823893131711e-06,False,True
2022-02-09,topk_100_full_rebalance,638385.6353405345,60634929648.0,1.0528347918378284e-05,False,True
2022-02-10,topk_100_full_rebalance,607105.3578591861,70797935416.0,8.575184492201776e-06,False,True
2022-02-11,topk_100_full_rebalance,610941.6380030903,66569259088.0,9.177533990508551e-06,False,True
2022-02-14,topk_100_full_rebalance,599794.6293895871,61884996016.0,9.69208480250227e-06,False,True
2022-02-15,topk_100_full_rebalance,750493.3465361433,89767762208.0,8.360388273879241e-06,False,True
2022-02-16,topk_100_full_rebalance,622877.7788462413,52425438216.0,1.1881212633452855e-05,False,True
2022-02-17,topk_100_full_rebalance,642917.3483004494,61652121888.0,1.0428146325091647e-05,False,True
2022-02-18,topk_100_full_rebalance,752860.5586261178,68354236376.0,1.1014102395714222e-05,False,True
2022-02-21,topk_100_full_rebalance,664768.1482545141,59899897092.0,1.109798481345468e-05,False,True
2022-02-22,topk_100_full_rebalance,582750.1885829469,70801215992.0,8.230793502879856e-06,False,True
2022-02-23,topk_100_full_rebalance,645399.072565306,67719185240.0,9.53052034335589e-06,False,True
2022-02-24,topk_100_full_rebalance,607891.3613606768,82262636976.0,7.389641077735305e-06,False,True
2022-02-25,topk_100_full_rebalance,729784.9332459958,82601258424.0,8.835034080230853e-06,False,True
2022-02-28,topk_100_full_rebalance,709465.5948097389,73037878444.0,9.7136665237847e-06,False,True
2022-03-01,topk_100_full_rebalance,673480.7189863015,85016413204.0,7.921772909547004e-06,False,True
2022-03-02,topk_100_full_rebalance,570615.2237435377,62691432056.0,9.101965053754516e-06,False,True
2022-03-03,topk_100_full_rebalance,595289.2005510981,77341811952.0,7.696861316367239e-06,False,True
2022-03-04,topk_100_full_rebalance,642461.0665294606,65313276528.0,9.836607512012288e-06,False,True
2022-03-07,topk_100_full_rebalance,536197.7764553423,68424714784.0,7.836317303593984e-06,False,True
2022-03-08,topk_100_full_rebalance,565270.1081006023,65666262656.0,8.608227196693567e-06,False,True
2022-03-09,topk_100_full_rebalance,420047.3230277707,55843304112.0,7.521892368426458e-06,False,True
2022-03-10,topk_100_full_rebalance,391312.70848701545,69059373408.0,5.6663228925515395e-06,False,True
2022-03-11,topk_100_full_rebalance,551244.5229852309,75057618800.0,7.344284721502928e-06,False,True
2022-03-14,topk_100_full_rebalance,561245.3162902769,63476879744.0,8.84172817809822e-06,False,True
2022-03-15,topk_100_full_rebalance,698036.5184211744,107459890752.0,6.495786600343094e-06,False,True
2022-03-16,topk_100_full_rebalance,442549.3651845061,105346742200.0,4.200883254124076e-06,False,True
2022-03-17,topk_100_full_rebalance,707613.5472202742,106065496768.0,6.671477236071e-06,False,True
2022-03-18,topk_100_full_rebalance,598148.4398525828,75221349944.0,7.951843995061057e-06,False,True
2022-03-21,topk_100_full_rebalance,678989.8603903399,62616107396.0,1.0843693238486343e-05,False,True
2022-03-22,topk_100_full_rebalance,808614.9327489019,75288115612.0,1.0740273231383926e-05,False,True
2022-03-23,topk_100_full_rebalance,774705.4571370274,80863666104.0,9.580389988015963e-06,False,True
2022-03-24,topk_100_full_rebalance,503217.7710675204,42296357920.0,1.1897425589676409e-05,False,True
2022-03-25,topk_100_full_rebalance,758701.0055956816,77775556816.0,9.75500577116539e-06,False,True
2022-03-28,topk_100_full_rebalance,536100.8742786612,57058728344.0,9.395598006436027e-06,False,True
2022-03-29,topk_100_full_rebalance,515311.7046363333,50005091668.0,1.0305184681145163e-05,False,True
2022-03-30,topk_100_full_rebalance,623950.8617401742,74396328192.0,8.386850223708609e-06,False,True
2022-03-31,topk_100_full_rebalance,487930.20410143846,52579034496.0,9.279938454148644e-06,False,True
2022-04-01,topk_100_full_rebalance,627083.0274862862,82109201656.0,7.63718334655691e-06,False,True
2022-04-06,topk_100_full_rebalance,541312.9429313388,61889857280.0,8.74639184385818e-06,False,True
2022-04-07,topk_100_full_rebalance,581889.3056264262,57898354992.0,1.0050187189373994e-05,False,True
2022-04-08,topk_100_full_rebalance,694356.3071341107,74765137136.0,9.287166903353042e-06,False,True
2022-04-11,topk_100_full_rebalance,618670.2790419464,77183538400.0,8.015572904104464e-06,False,True
2022-04-12,topk_100_full_rebalance,632935.271314888,67782384096.0,9.337754635754085e-06,False,True
2022-04-13,topk_100_full_rebalance,496566.1172284121,49355516128.0,1.0061005459665408e-05,False,True
2022-04-14,topk_100_full_rebalance,512328.49451926985,66348367272.0,7.72179505818043e-06,False,True
2022-04-15,topk_100_full_rebalance,477150.77665344666,52397396296.0,9.106383339316274e-06,False,True
2022-04-18,topk_100_full_rebalance,509949.0061356795,64154611912.0,7.948750540883475e-06,False,True
2022-04-19,topk_100_full_rebalance,657704.128249823,63489602632.0,1.0359241529074043e-05,False,True
2022-04-20,topk_100_full_rebalance,650786.8762989728,61118414056.0,1.0647967332769574e-05,False,True
2022-04-21,topk_100_full_rebalance,504509.36075432046,57154296348.0,8.82714674120863e-06,False,True
2022-04-22,topk_100_full_rebalance,425495.2810762272,54629946672.0,7.788681977504295e-06,False,True
2022-04-25,topk_100_full_rebalance,355416.58328444965,44399379320.0,8.004989905891541e-06,False,True
2022-04-26,topk_100_full_rebalance,457512.44422110193,65552948544.0,6.979280938278673e-06,False,True
2022-04-27,topk_100_full_rebalance,307370.4649628661,52183038048.0,5.890237066690803e-06,False,True
2022-04-28,topk_100_full_rebalance,381482.9927008717,49811449016.0,7.658540360436716e-06,False,True
2022-04-29,topk_100_full_rebalance,522613.5356713345,68504689012.0,7.628872464186911e-06,False,True
2022-05-05,topk_100_full_rebalance,634888.1992994377,84527369360.0,7.511037006196944e-06,False,True
2022-05-06,topk_100_full_rebalance,668410.1205958442,67249236648.0,9.939296769931779e-06,False,True
2022-05-09,topk_100_full_rebalance,663468.7123231491,62067372508.0,1.0689492490400382e-05,False,True
2022-05-10,topk_100_full_rebalance,517005.93971710466,63750921664.0,8.109779846666228e-06,False,True
2022-05-11,topk_100_full_rebalance,497387.0299433434,79170294912.0,6.282495606416561e-06,False,True
2022-05-12,topk_100_full_rebalance,568951.6005793023,56332371912.0,1.0099904926213544e-05,False,True
2022-05-13,topk_100_full_rebalance,576202.3665686839,44812854082.0,1.2857970740143672e-05,False,True
2022-05-16,topk_100_full_rebalance,608428.2232834256,58715015948.0,1.0362395606300612e-05,False,True
2022-05-17,topk_100_full_rebalance,691930.430105876,75302014896.0,9.188737261034843e-06,False,True
2022-05-18,topk_100_full_rebalance,531598.3003851873,48377027000.0,1.0988651708282679e-05,False,True
2022-05-19,topk_100_full_rebalance,719584.0818935513,72584207808.0,9.913782951203347e-06,False,True
2022-05-20,topk_100_full_rebalance,888150.6768210836,112058406688.0,7.925783554052558e-06,False,True
