population_id,rule_arm_id,input_denominator_id,denominator_id,split,readout_only_flag,threshold_id,capacity_id,post_dedup_sample_n,post_dedup_fast_fail_positive_n,post_dedup_fast_fail_winner_n,post_dedup_winner_n,random_rejected_fast_fail_positive_n,random_rejected_fast_fail_winner_n,random_rejected_fast_fail_non_winner_n,rule_baseline_rejected_fast_fail_positive_n,rule_baseline_rejected_fast_fail_winner_n,rule_baseline_rejected_fast_fail_non_winner_n,rule_baseline_status,capture_lift_power_status,winner_injury_power_status,fast_fail_ml_supported_gate_allowed
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9400,keep_9400,8318,702,70,1491,43,3,40,58,4,54,pass,pass,pass,True
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9500,keep_9500,8318,702,70,1491,40,6,34,47,3,44,pass,pass,pass,True
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9600,keep_9600,8318,702,70,1491,24,3,21,38,2,36,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9700,keep_9700,8318,702,70,1491,25,3,22,22,1,21,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9000,keep_9000,2514,236,5,161,19,1,18,38,0,38,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9250,keep_9250,2514,236,5,161,18,1,17,29,0,29,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9300,keep_9300,2514,236,5,161,17,0,17,28,0,28,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9400,keep_9400,2514,236,5,161,19,0,19,24,0,24,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9500,keep_9500,2514,236,5,161,12,0,12,20,0,20,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9600,keep_9600,2514,236,5,161,7,0,7,17,0,17,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_10d_cap1,same_instrument_rolling_cap_10d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9700,keep_9700,2514,236,5,161,8,0,8,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9000,keep_9000,2882,186,12,588,14,0,14,44,3,41,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9250,keep_9250,2882,186,12,588,15,0,15,35,2,33,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9300,keep_9300,2882,186,12,588,16,2,14,32,2,30,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9400,keep_9400,2882,186,12,588,16,1,15,25,2,23,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9500,keep_9500,2882,186,12,588,11,0,11,19,2,17,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9600,keep_9600,2882,186,12,588,8,0,8,16,2,14,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9700,keep_9700,2882,186,12,588,5,1,4,13,2,11,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9000,keep_9000,4524,408,44,822,40,7,33,58,6,52,pass,pass,pass,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9250,keep_9250,4524,408,44,822,30,3,27,42,3,39,pass,pass,pass,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9300,keep_9300,4524,408,44,822,31,3,28,38,3,35,pass,pass,pass,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9400,keep_9400,4524,408,44,822,20,4,16,35,3,32,pass,pass,pass,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9500,keep_9500,4524,408,44,822,19,2,17,23,2,21,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9600,keep_9600,4524,408,44,822,18,3,15,19,2,17,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9700,keep_9700,4524,408,44,822,13,2,11,16,1,15,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9000,keep_9000,1391,119,2,101,13,0,13,19,0,19,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9250,keep_9250,1391,119,2,101,6,0,6,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9300,keep_9300,1391,119,2,101,8,0,8,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9400,keep_9400,1391,119,2,101,6,0,6,11,0,11,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9500,keep_9500,1391,119,2,101,9,1,8,9,0,9,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9600,keep_9600,1391,119,2,101,7,0,7,8,0,8,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9700,keep_9700,1391,119,2,101,5,0,5,7,0,7,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9000,keep_9000,4108,296,33,810,33,4,29,65,8,57,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9250,keep_9250,4108,296,33,810,32,2,30,48,6,42,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9300,keep_9300,4108,296,33,810,16,4,12,47,6,41,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9400,keep_9400,4108,296,33,810,17,1,16,39,5,34,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9500,keep_9500,4108,296,33,810,17,4,13,30,4,26,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9600,keep_9600,4108,296,33,810,10,1,9,24,4,20,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9700,keep_9700,4108,296,33,810,10,0,10,20,4,16,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9000,keep_9000,6880,590,62,1230,57,7,50,76,8,68,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9250,keep_9250,6880,590,62,1230,34,3,31,58,4,54,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9300,keep_9300,6880,590,62,1230,37,3,34,56,4,52,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9400,keep_9400,6880,590,62,1230,40,3,37,46,3,43,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9500,keep_9500,6880,590,62,1230,36,4,32,39,3,36,pass,pass,pass,True
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9600,keep_9600,6880,590,62,1230,19,3,16,28,1,27,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9700,keep_9700,6880,590,62,1230,18,3,15,20,1,19,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9000,keep_9000,2212,184,3,140,17,1,16,32,0,32,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9250,keep_9250,2212,184,3,140,15,1,14,24,0,24,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9300,keep_9300,2212,184,3,140,14,0,14,24,0,24,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9400,keep_9400,2212,184,3,140,13,0,13,21,0,21,pass,pass,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9500,keep_9500,2212,184,3,140,8,0,8,18,0,18,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9600,keep_9600,2212,184,3,140,6,0,6,17,0,17,pass,fail_low_count,fail_low_count,False
10A__same_instrument_rolling_cap_20d_cap1,same_instrument_rolling_cap_20d_cap1,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9700,keep_9700,2212,184,3,140,6,0,6,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9000,keep_9000,2996,195,12,622,15,0,15,44,3,41,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9250,keep_9250,2996,195,12,622,15,0,15,36,2,34,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9300,keep_9300,2996,195,12,622,17,2,15,35,2,33,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9400,keep_9400,2996,195,12,622,18,1,17,27,2,25,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9500,keep_9500,2996,195,12,622,12,0,12,20,2,18,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9600,keep_9600,2996,195,12,622,8,0,8,16,2,14,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,keep_9700,keep_9700,2996,195,12,622,5,1,4,13,2,11,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9000,keep_9000,4794,426,46,878,39,7,32,62,6,56,pass,pass,pass,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9250,keep_9250,4794,426,46,878,31,3,28,44,4,40,pass,pass,pass,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9300,keep_9300,4794,426,46,878,32,3,29,42,3,39,pass,pass,pass,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9400,keep_9400,4794,426,46,878,21,4,17,35,3,32,pass,pass,pass,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9500,keep_9500,4794,426,46,878,18,2,16,26,2,24,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9600,keep_9600,4794,426,46,878,19,3,16,20,2,18,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,train,True,keep_9700,keep_9700,4794,426,46,878,14,2,12,16,1,15,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9000,keep_9000,1440,120,2,107,13,0,13,20,0,20,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9250,keep_9250,1440,120,2,107,6,0,6,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9300,keep_9300,1440,120,2,107,9,0,9,13,0,13,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9400,keep_9400,1440,120,2,107,6,0,6,12,0,12,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9500,keep_9500,1440,120,2,107,9,1,8,9,0,9,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9600,keep_9600,1440,120,2,107,8,0,8,8,0,8,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,keep_9700,keep_9700,1440,120,2,107,5,0,5,7,0,7,pass,fail_low_count,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9000,keep_9000,9430,567,59,1970,64,8,56,149,11,138,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9250,keep_9250,9430,567,59,1970,53,5,48,123,10,113,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9300,keep_9300,9430,567,59,1970,37,5,32,116,10,106,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9400,keep_9400,9430,567,59,1970,35,1,34,102,10,92,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9500,keep_9500,9430,567,59,1970,29,5,24,90,10,80,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9600,keep_9600,9430,567,59,1970,26,1,25,70,7,63,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,robustness,False,keep_9700,keep_9700,9430,567,59,1970,16,1,15,48,5,43,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9000,keep_9000,16117,1221,108,2892,113,12,101,182,14,168,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9250,keep_9250,16117,1221,108,2892,87,5,82,137,12,125,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9300,keep_9300,16117,1221,108,2892,88,8,80,128,11,117,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9400,keep_9400,16117,1221,108,2892,76,6,70,111,11,100,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9500,keep_9500,16117,1221,108,2892,68,8,60,91,9,82,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9600,keep_9600,16117,1221,108,2892,42,4,38,71,5,66,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,train,False,keep_9700,keep_9700,16117,1221,108,2892,38,3,35,54,4,50,pass,pass,pass,True
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9000,keep_9000,4342,331,5,292,31,1,30,57,0,57,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9250,keep_9250,4342,331,5,292,24,1,23,44,0,44,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9300,keep_9300,4342,331,5,292,23,0,23,44,0,44,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9400,keep_9400,4342,331,5,292,25,0,25,38,0,38,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9500,keep_9500,4342,331,5,292,17,0,17,33,0,33,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9600,keep_9600,4342,331,5,292,10,0,10,27,0,27,pass,pass,fail_low_count,False
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r_core_horizon_complete,post_dedup_risk_on_r_core,validation,False,keep_9700,keep_9700,4342,331,5,292,12,0,12,20,0,20,pass,pass,fail_low_count,False
