episode_id,instrument,episode_low_date,episode_high_date,episode_mfe_120,market_regime_bucket,split,duration_bucket,matching_11a2_winner_row_n_pre120_to_high,matching_11a2_row_ids,matching_11a2_event_t0_dates,matching_11a2_event_minus_low_days,matching_11a2_mfe_120d_frozen
SZ000617_20240412_0003,SZ000617,2024-04-12,2024-10-14,0.7689320388349512,risk_on,robustness,long,1,8628,2024-04-26,14,0.638889
SZ000617_20250807_0005,SZ000617,2025-08-07,2025-09-01,0.6537059538274603,risk_on,robustness,fast,0,,,,
SZ000630_20200528_0000,SZ000630,2020-05-28,2020-11-23,0.5493827160493825,risk_on,train,long,0,,,,
SZ000630_20210204_0001,SZ000630,2021-02-04,2021-07-27,0.8290155440414508,risk_on,train,long,0,,,,
SZ000657_20251017_0000,SZ000657,2025-10-17,2026-03-03,3.3865030674846626,risk_on,robustness,long,0,,,,
SZ000708_20250922_0000,SZ000708,2025-09-22,2026-02-27,0.5004219409282702,risk_on,robustness,long,0,,,,
SZ000710_20200720_0002,SZ000710,2020-07-20,2020-07-31,0.8215613382899629,risk_on,train,fast,0,,,,
SZ000728_20240415_0003,SZ000728,2024-04-15,2024-10-08,0.5932773109243699,risk_on,robustness,long,0,,,,
SZ000733_20210917_0002,SZ000733,2021-09-17,2022-01-19,0.5437290658727205,risk_on,train,medium,0,,,,
SZ000739_20210528_0003,SZ000739,2021-05-28,2021-11-24,0.7636022514071295,risk_on,train,long,0,,,,
SZ000776_20240415_0002,SZ000776,2024-04-15,2024-10-09,0.5134680134680134,risk_on,robustness,long,0,,,,
SZ000799_20200807_0000,SZ000799,2020-08-07,2021-01-13,2.66773002014775,risk_on,train,long,1,9097,2020-12-31,146,0.760136
SZ000799_20210802_0002,SZ000799,2021-08-02,2021-09-27,0.5045501670314481,risk_on,train,fast,0,,,,
SZ000807_20210702_0000,SZ000807,2021-07-02,2021-09-16,1.1421520236920035,risk_on,train,medium,0,,,,
SZ000807_20211117_0001,SZ000807,2021-11-17,2022-03-07,0.651237890204521,risk_on,train,medium,0,,,,
SZ000830_20210201_0000,SZ000830,2021-02-01,2021-07-19,1.0110987791342954,risk_on,train,long,0,,,,
SZ000869_20200812_0001,SZ000869,2020-08-12,2020-12-23,0.7026833631484797,risk_on,train,long,0,,,,
SZ000877_20250623_0001,SZ000877,2025-06-23,2025-08-26,0.6696832579185521,risk_on,robustness,medium,0,,,,
SZ000895_20200602_0001,SZ000895,2020-06-02,2020-08-31,0.7375964718853363,risk_on,train,medium,3,9351;9352;9353,2020-03-05;2020-05-13;2020-06-19,-89;-20;17,0.816366;0.530592;0.540567
SZ000898_20210208_0000,SZ000898,2021-02-08,2021-05-10,1.0240963855421683,risk_on,train,medium,0,,,,
SZ000898_20210618_0001,SZ000898,2021-06-18,2021-09-09,0.6885245901639343,risk_on,train,medium,0,,,,
SZ000932_20210105_0003,SZ000932,2021-01-05,2021-04-26,1.0026809651474529,risk_on,train,medium,0,,,,
SZ000933_20250623_0004,SZ000933,2025-06-23,2025-11-10,0.7539936102236422,risk_on,robustness,long,0,,,,
SZ000958_20200528_0000,SZ000958,2020-05-28,2020-09-02,0.5414364640883977,risk_on,train,medium,0,,,,
SZ000959_20210709_0002,SZ000959,2021-07-09,2021-09-14,0.9287169042769858,risk_on,train,fast,0,,,,
SZ000960_20251105_0003,SZ000960,2025-11-05,2026-03-02,1.2772556390977443,risk_on,robustness,medium,0,,,,
SZ000975_20210128_0003,SZ000975,2021-01-28,2021-05-18,0.5243004418262149,risk_on,train,medium,0,,,,
SZ000975_20250731_0007,SZ000975,2025-07-31,2026-01-27,1.2193732193732196,risk_on,robustness,long,2,9608;9609,2025-09-01;2025-10-15,32;76,0.9909;0.736424
SZ000983_20210709_0000,SZ000983,2021-07-09,2021-09-09,1.3257575757575757,risk_on,train,fast,0,,,,
SZ000983_20211129_0001,SZ000983,2021-11-29,2022-04-18,0.9390243902439026,risk_on,train,long,0,,,,
SZ000987_20200616_0001,SZ000987,2020-06-16,2020-07-15,1.4692307692307691,risk_on,train,fast,0,,,,
SZ000987_20240415_0003,SZ000987,2024-04-15,2024-10-09,0.5472837022132799,risk_on,robustness,long,0,,,,
SZ000987_20250923_0004,SZ000987,2025-09-23,2026-01-26,0.728813559322034,risk_on,robustness,long,0,,,,
SZ000988_20190329_0001,SZ000988,2019-03-29,2019-09-06,0.5961945031712472,risk_on,train,long,0,,,,
SZ000988_20210204_0003,SZ000988,2021-02-04,2021-08-04,0.553941908713693,risk_on,train,long,0,,,,
SZ000999_20220801_0000,SZ000999,2022-08-01,2022-12-01,0.76759410801964,risk_on,validation,long,0,,,,
SZ001914_20191225_0000,SZ001914,2019-12-25,2020-06-02,1.0201780415430264,risk_on,train,long,0,,,,
SZ001979_20210802_0000,SZ001979,2021-08-02,2022-01-11,0.665841584158416,risk_on,train,long,0,,,,
SZ001979_20240424_0002,SZ001979,2024-04-24,2024-10-08,0.8678977272727273,risk_on,robustness,long,0,,,,
SZ002001_20240411_0003,SZ002001,2024-04-11,2024-10-08,0.5525083612040136,risk_on,robustness,long,0,,,,
SZ002001_20251022_0004,SZ002001,2025-10-22,2026-03-12,0.7512304250559283,risk_on,robustness,long,2,9888;9889,2025-10-09;2025-11-07,-13;16,0.634238;0.547036
SZ002008_20251017_0000,SZ002008,2025-10-17,2026-04-16,1.5174520069808026,risk_on,robustness,long,0,,,,
SZ002044_20201116_0002,SZ002044,2020-11-16,2021-02-23,0.7667844522968197,risk_on,train,medium,0,,,,
SZ002064_20250623_0003,SZ002064,2025-06-23,2025-11-14,0.6467817896389325,risk_on,robustness,long,0,,,,
SZ002074_20250804_0001,SZ002074,2025-08-04,2025-09-12,0.7545774647887324,risk_on,robustness,fast,2,10138;10139,2025-07-17;2025-08-27,-18;23,0.65;0.539864
SZ002075_20200727_0000,SZ002075,2020-07-27,2020-11-18,0.6465696465696467,risk_on,train,medium,0,,,,
SZ002080_20251017_0005,SZ002080,2025-10-17,2026-02-26,0.8400690846286702,risk_on,robustness,long,2,10188;10189,2025-10-10;2025-11-13,-7;27,0.673053;1.03212
SZ002129_20250623_0004,SZ002129,2025-06-23,2025-11-14,0.620253164556962,risk_on,robustness,long,0,,,,
SZ002145_20210616_0000,SZ002145,2021-06-16,2021-08-09,0.7611749680715196,risk_on,train,fast,0,,,,
SZ002152_20210204_0003,SZ002152,2021-02-04,2021-05-10,0.6657789613848202,risk_on,train,medium,0,,,,
SZ002153_20210831_0005,SZ002153,2021-08-31,2022-01-25,1.0032822757111597,risk_on,train,long,0,,,,
SZ002179_20240415_0000,SZ002179,2024-04-15,2024-10-08,0.5614035087719298,risk_on,robustness,long,0,,,,
SZ002192_20210827_0000,SZ002192,2021-08-27,2021-09-13,0.5406686830703833,risk_on,train,fast,0,,,,
SZ002195_20250623_0000,SZ002195,2025-06-23,2025-09-01,0.8178294573643412,risk_on,robustness,medium,0,,,,
SZ002195_20251017_0001,SZ002195,2025-10-17,2026-01-14,0.886981402002861,risk_on,robustness,medium,0,,,,
SZ002202_20210514_0003,SZ002202,2021-05-14,2021-11-05,0.8885714285714283,risk_on,train,long,1,10559,2021-07-13,60,0.636139
SZ002202_20240424_0005,SZ002202,2024-04-24,2024-10-23,0.603988603988604,risk_on,robustness,long,0,,,,
SZ002216_20200612_0000,SZ002216,2020-06-12,2020-08-24,0.8734023128423616,risk_on,train,medium,0,,,,
SZ002223_20210208_0003,SZ002223,2021-02-08,2021-07-08,0.6588702559576347,risk_on,train,long,0,,,,
SZ002242_20191024_0000,SZ002242,2019-10-24,2020-02-18,0.5495767835550183,risk_on,train,medium,0,,,,
SZ002244_20220809_0001,SZ002244,2022-08-09,2022-09-09,0.5741444866920153,risk_on,validation,fast,0,,,,
SZ002266_20200702_0000,SZ002266,2020-07-02,2020-08-03,0.5211267605633805,risk_on,train,fast,0,,,,
SZ002266_20210609_0001,SZ002266,2021-06-09,2021-09-23,0.7076923076923076,risk_on,train,medium,0,,,,
SZ002311_20200612_0000,SZ002311,2020-06-12,2020-09-03,0.7114014251781471,risk_on,train,medium,2,10872;10873,2020-05-12;2020-07-07,-31;25,0.701299;0.557164
SZ002371_20240514_0000,SZ002371,2024-05-14,2024-11-08,0.6529490488481025,risk_on,robustness,long,0,,,,
SZ002371_20250613_0001,SZ002371,2025-06-13,2025-10-09,0.5981510223361901,risk_on,robustness,medium,2,10984;10985,2025-07-23;2025-08-18,40;66,0.611151;0.539349
SZ002372_20210125_0001,SZ002372,2021-01-25,2021-04-12,0.5533910533910535,risk_on,train,medium,0,,,,
SZ002384_20251017_0009,SZ002384,2025-10-17,2026-04-15,1.559322033898305,risk_on,robustness,long,1,11056,2025-11-06,20,2.09473
SZ002385_20210827_0000,SZ002385,2021-08-27,2021-11-15,0.5689655172413792,risk_on,train,medium,0,,,,
SZ002414_20201117_0002,SZ002414,2020-11-17,2021-01-11,0.5687397708674304,risk_on,train,fast,0,,,,
SZ002414_20250904_0007,SZ002414,2025-09-04,2026-01-26,0.7599243856332705,risk_on,robustness,long,0,,,,
SZ002463_20250304_0002,SZ002463,2025-03-04,2025-08-26,0.9264801561483408,risk_on,robustness,long,4,11323;11324;11325;11326,2025-06-04;2025-07-04;2025-08-04;2025-08-22,92;122;153;171,1.54342;0.789272;0.544085;0.523368
SZ002465_20191025_0001,SZ002465,2019-10-25,2020-02-25,0.5100117785630154,risk_on,train,medium,0,,,,
SZ002481_20200528_0000,SZ002481,2020-05-28,2020-07-09,0.5846774193548385,risk_on,train,fast,0,,,,
SZ002493_20250923_0004,SZ002493,2025-09-23,2026-03-03,0.7865786578657865,risk_on,robustness,long,3,11449;11450;11451,2025-08-20;2025-10-10;2025-10-30,-34;17;37,0.592668;0.653768;0.598425
SZ002517_20250801_0001,SZ002517,2025-08-01,2025-09-18,0.7106001121704992,risk_on,robustness,fast,0,,,,
SZ002532_20210625_0002,SZ002532,2021-06-25,2021-09-13,0.6089552238805969,risk_on,train,medium,0,,,,
SZ002555_20210831_0002,SZ002555,2021-08-31,2022-01-19,0.91593973037272,risk_on,train,long,0,,,,
SZ002555_20251017_0006,SZ002555,2025-10-17,2026-01-13,0.6186121570736955,risk_on,robustness,medium,0,,,,
SZ002558_20250801_0001,SZ002558,2025-08-01,2026-01-20,1.3116542994325622,risk_on,robustness,long,2,11640;11641,2025-08-04;2025-08-25,3;24,0.980553;0.730719
SZ002563_20201106_0002,SZ002563,2020-11-06,2021-05-07,0.661896243291592,risk_on,train,long,0,,,,
SZ002572_20201228_0002,SZ002572,2020-12-28,2021-02-18,0.5901369863013699,risk_on,train,fast,0,,,,
SZ002595_20250804_0002,SZ002595,2025-08-04,2026-01-29,0.6755248471963857,risk_on,robustness,long,1,11749,2025-10-27,84,0.561499
SZ002602_20210809_0000,SZ002602,2021-08-09,2022-01-05,0.7108910891089111,risk_on,train,long,0,,,,
SZ002607_20191224_0001,SZ002607,2019-12-24,2020-05-29,0.8300300300300301,risk_on,train,long,3,11830;11831;11832,2020-02-19;2020-03-10;2020-05-06,57;77;134,0.977676;0.720971;0.725
SZ002624_20210831_0003,SZ002624,2021-08-31,2021-12-15,0.8191985088536811,risk_on,train,medium,0,,,,
SZ002625_20210525_0004,SZ002625,2021-05-25,2021-08-12,0.6534056660638938,risk_on,train,medium,0,,,,
SZ002653_20250623_0003,SZ002653,2025-06-23,2025-08-13,0.5393924425784142,risk_on,robustness,fast,0,,,,
SZ002714_20250529_0000,SZ002714,2025-05-29,2025-09-15,0.5852459016393443,risk_on,robustness,medium,1,12044,2025-03-26,-64,0.514883
SZ002736_20240328_0002,SZ002736,2024-03-28,2024-10-09,0.7477243172951884,risk_on,robustness,long,1,12070,2024-04-15,18,0.68
SZ002791_20210922_0003,SZ002791,2021-09-22,2021-12-27,0.5859154929577466,risk_on,train,medium,0,,,,
SZ002812_20251023_0000,SZ002812,2025-10-23,2026-05-06,1.242075664621677,risk_on,robustness,long,0,,,,
SZ002821_20250623_0000,SZ002821,2025-06-23,2025-07-29,0.5520652980460055,risk_on,robustness,fast,0,,,,
SZ002837_20251112_0000,SZ002837,2025-11-12,2026-04-20,0.8886643766417457,risk_on,robustness,long,2,12247;12249,2025-09-05;2025-11-17,-68;5,0.697964;0.664648
SZ002851_20251015_0000,SZ002851,2025-10-15,2026-01-28,1.0721771217712175,risk_on,robustness,medium,0,,,,
SZ002916_20240422_0001,SZ002916,2024-04-22,2024-07-16,0.6768261535841991,risk_on,robustness,medium,0,,,,
SZ002916_20250304_0003,SZ002916,2025-03-04,2025-08-26,0.8633575647432985,risk_on,robustness,long,5,12300;12301;12302;12303;12304,2025-03-07;2025-05-12;2025-06-09;2025-07-07;2025-08-13,3;69;97;125;162,1.03631;1.71733;1.59627;1.13962;0.742201
SZ002920_20210917_0003,SZ002920,2021-09-17,2021-12-23,1.2999565909419766,risk_on,train,medium,0,,,,
SZ002920_20230103_0005,SZ002920,2023-01-03,2023-07-05,0.7085085085085085,risk_on,validation,long,1,12334,2023-04-11,98,0.597612
SZ002948_20200612_0000,SZ002948,2020-06-12,2020-12-04,0.6203966005665722,risk_on,train,long,0,,,,
SZ002985_20210702_0000,SZ002985,2021-07-02,2021-08-11,0.5270189132392675,risk_on,train,fast,0,,,,
SZ300002_20210209_0002,SZ300002,2021-02-09,2021-08-05,0.5,risk_on,train,long,0,,,,
SZ300002_20240422_0004,SZ300002,2024-04-22,2024-10-08,0.768772348033373,risk_on,robustness,long,0,,,,
SZ300008_20210209_0000,SZ300008,2021-02-09,2021-06-08,0.5241228070175441,risk_on,train,medium,0,,,,
SZ300012_20210302_0001,SZ300012,2021-03-02,2021-05-25,0.5216808225301743,risk_on,train,medium,0,,,,
SZ300012_20240419_0002,SZ300012,2024-04-19,2024-10-08,0.5936651583710406,risk_on,robustness,long,0,,,,
SZ300017_20250904_0002,SZ300017,2025-09-04,2026-02-13,1.258669165885661,risk_on,robustness,long,2,12623;12624,2025-08-11;2025-10-15,-24;41,0.71492;1.03719
SZ300033_20210802_0004,SZ300033,2021-08-02,2021-12-23,0.6621352785145889,risk_on,train,long,0,,,,
SZ300033_20240422_0008,SZ300033,2024-04-22,2024-10-09,1.5339027595269386,risk_on,robustness,long,2,12720;12721,2024-05-22;2024-09-27,30;158,1.83723;0.941465
SZ300037_20251020_0002,SZ300037,2025-10-20,2025-11-17,0.5386016852653155,risk_on,robustness,fast,0,,,,
SZ300053_20191028_0001,SZ300053,2019-10-28,2020-02-24,0.5981404958677687,risk_on,train,medium,0,,,,
SZ300059_20240412_0003,SZ300059,2024-04-12,2024-10-09,1.4095477386934676,risk_on,robustness,long,1,12856,2024-09-27,168,0.590486
SZ300072_20210113_0002,SZ300072,2021-01-13,2021-03-17,0.5390625,risk_on,train,fast,0,,,,
SZ300072_20210805_0003,SZ300072,2021-08-05,2021-12-21,0.6806569343065694,risk_on,train,long,0,,,,
SZ300073_20201127_0003,SZ300073,2020-11-27,2021-01-04,0.620361328125,risk_on,train,fast,0,,,,
SZ300085_20210208_0003,SZ300085,2021-02-08,2021-06-22,0.5247093023255816,risk_on,train,long,0,,,,
SZ300088_20210827_0000,SZ300088,2021-08-27,2022-01-04,1.091614906832298,risk_on,train,long,3,13006;13007;13008,2021-06-23;2021-07-12;2021-09-13,-65;-46;17,0.590286;0.662963;0.613174
SZ300118_20201117_0004,SZ300118,2020-11-17,2020-12-28,1.0294310006540224,risk_on,train,fast,0,,,,
SZ300118_20210208_0005,SZ300118,2021-02-08,2021-08-06,0.7797147385103014,risk_on,train,long,0,,,,
SZ300123_20190429_0001,SZ300123,2019-04-29,2019-05-14,0.693877551020408,risk_on,train,fast,0,,,,
SZ300123_20210209_0004,SZ300123,2021-02-09,2021-07-27,0.6782407407407407,risk_on,train,long,0,,,,
SZ300132_20210208_0001,SZ300132,2021-02-08,2021-04-28,0.5516811955168122,risk_on,train,medium,0,,,,
SZ300136_20240422_0007,SZ300136,2024-04-22,2024-10-08,0.6494907130017975,risk_on,robustness,long,0,,,,
SZ300143_20210129_0000,SZ300143,2021-01-29,2021-06-08,0.7763679619349722,risk_on,train,long,0,,,,
SZ300146_20210208_0000,SZ300146,2021-02-08,2021-05-25,0.8205128205128205,risk_on,train,medium,0,,,,
SZ300166_20210208_0001,SZ300166,2021-02-08,2021-07-01,0.5595375722543352,risk_on,train,long,0,,,,
SZ300171_20201119_0002,SZ300171,2020-11-19,2021-05-17,1.3698996655518396,risk_on,train,long,0,,,,
SZ300223_20240410_0005,SZ300223,2024-04-10,2024-10-09,0.5318745692625775,risk_on,robustness,long,1,13560,2024-09-27,170,0.629162
SZ300226_20191030_0000,SZ300226,2019-10-30,2020-02-21,0.5754451733833179,risk_on,train,medium,0,,,,
SZ300236_20210204_0002,SZ300236,2021-02-04,2021-07-30,0.6515469323544836,risk_on,train,long,0,,,,
SZ300244_20191230_0002,SZ300244,2019-12-30,2020-07-01,0.7982599238716694,risk_on,train,long,0,,,,
SZ300244_20201126_0003,SZ300244,2020-11-26,2021-01-25,0.6168608636052091,risk_on,train,medium,0,,,,
SZ300251_20210806_0003,SZ300251,2021-08-06,2021-12-27,0.5449999999999999,risk_on,train,long,0,,,,
SZ300251_20251017_0008,SZ300251,2025-10-17,2026-02-11,0.8537350910232266,risk_on,robustness,long,0,,,,
SZ300255_20250716_0002,SZ300255,2025-07-16,2025-11-03,0.8777166797590992,risk_on,robustness,medium,3,13692;13693;13694,2025-05-20;2025-06-06;2025-07-02,-57;-40;-14,1.79899;0.61291;0.592848
SZ300257_20210618_0002,SZ300257,2021-06-18,2021-09-27,0.5201581027667983,risk_on,train,medium,0,,,,
SZ300274_20240419_0001,SZ300274,2024-04-19,2024-10-08,0.8130475594493116,risk_on,robustness,long,1,13760,2024-05-15,26,0.598042
SZ300276_20200612_0001,SZ300276,2020-06-12,2020-09-09,0.615866388308977,risk_on,train,medium,0,,,,
SZ300292_20190201_0001,SZ300292,2019-02-01,2019-05-16,1.723529411764706,risk_on,train,medium,0,,,,
SZ300296_20210108_0000,SZ300296,2021-01-08,2021-07-08,0.5091911764705883,risk_on,train,long,0,,,,
SZ300308_20251015_0004,SZ300308,2025-10-15,2026-04-14,1.333006535947712,risk_on,robustness,long,5,13913;13914;13915;13916;13917,2025-08-05;2025-08-25;2025-09-17;2025-10-21;2025-11-06,-71;-51;-28;6;22,2.1904;1.1029;0.672904;1.01561;1.08576
SZ300315_20190201_0000,SZ300315,2019-02-01,2019-03-12,0.591973244147157,risk_on,train,fast,0,,,,
SZ300316_20200724_0000,SZ300316,2020-07-24,2021-01-19,0.7325791855203618,risk_on,train,long,4,13949;13950;13952;13953,2020-08-14;2020-09-07;2020-12-02;2020-12-24,21;45;131;153,0.785039;0.695822;0.51747;0.561261
SZ300323_20210524_0000,SZ300323,2021-05-24,2021-07-30,0.6317016317016317,risk_on,train,medium,0,,,,
SZ300346_20251114_0002,SZ300346,2025-11-14,2026-01-16,0.8017817371937639,risk_on,robustness,medium,1,14070,2025-10-20,-25,0.708553
SZ300357_20190422_0002,SZ300357,2019-04-22,2019-10-18,0.9541684853775644,risk_on,train,long,0,,,,
SZ300364_20240422_0001,SZ300364,2024-04-22,2024-10-22,0.5663099115867845,risk_on,robustness,long,0,,,,
SZ300369_20210205_0000,SZ300369,2021-02-05,2021-08-03,1.170464135021097,risk_on,train,long,0,,,,
SZ300373_20210917_0002,SZ300373,2021-09-17,2022-03-16,1.027729636048527,risk_on,train,long,1,14182,2021-11-11,55,0.631799
SZ300373_20240419_0003,SZ300373,2024-04-19,2024-10-08,0.6235544735240415,risk_on,robustness,long,0,,,,
SZ300376_20200612_0001,SZ300376,2020-06-12,2020-10-14,1.9258426966292133,risk_on,train,medium,0,,,,
SZ300376_20210208_0002,SZ300376,2021-02-08,2021-07-21,0.9982728842832472,risk_on,train,long,0,,,,
SZ300383_20191107_0001,SZ300383,2019-11-07,2020-03-05,0.8606755126658627,risk_on,train,medium,2,14224;14225,2019-09-25;2019-12-17,-43;40,0.512997;0.555724
SZ300383_20240422_0004,SZ300383,2024-04-22,2024-10-08,0.5090252707581226,risk_on,robustness,long,0,,,,
SZ300383_20251023_0005,SZ300383,2025-10-23,2026-04-14,0.5015698587127158,risk_on,robustness,long,0,,,,
SZ300394_20250304_0003,SZ300394,2025-03-04,2025-08-26,1.6732964372189554,risk_on,robustness,long,4,14299;14300;14301;14302,2025-03-14;2025-05-29;2025-07-08;2025-08-05,10;86;126;154,2.32622;2.91112;1.94655;1.57699
SZ300394_20251017_0004,SZ300394,2025-10-17,2026-03-02,1.660328317373461,risk_on,robustness,long,4,14301;14302;14303;14304,2025-07-08;2025-08-05;2025-09-02;2025-11-07,-101;-73;-45;21,1.94655;1.57699;0.954964;1.19728
SZ300395_20241125_0002,SZ300395,2024-11-25,2025-04-11,0.5004077194889918,risk_on,robustness,long,2,14317;14318,2025-02-26;2025-04-01,93;127,1.43154;1.33226
SZ300395_20250613_0003,SZ300395,2025-06-13,2025-08-29,1.555058823529412,risk_on,robustness,medium,4,14317;14318;14319;14320,2025-02-26;2025-04-01;2025-06-25;2025-07-11,-107;-73;12;28,1.43154;1.33226;1.18799;0.991018
SZ300395_20251015_0004,SZ300395,2025-10-15,2026-03-02,0.9982352941176468,risk_on,robustness,long,2,14319;14320,2025-06-25;2025-07-11,-112;-96,1.18799;0.991018
SZ300413_20200820_0003,SZ300413,2020-08-20,2021-01-22,0.5730454466306809,risk_on,train,long,0,,,,
SZ300413_20250623_0007,SZ300413,2025-06-23,2025-09-26,0.7577220077220079,risk_on,robustness,medium,0,,,,
SZ300418_20251114_0004,SZ300418,2025-11-14,2026-01-13,0.8437340153452686,risk_on,robustness,fast,0,,,,
SZ300433_20251017_0003,SZ300433,2025-10-17,2026-01-12,0.602360752489856,risk_on,robustness,medium,0,,,,
SZ300442_20240422_0002,SZ300442,2024-04-22,2024-10-08,0.5540875309661437,risk_on,robustness,long,0,,,,
SZ300442_20241125_0003,SZ300442,2024-11-25,2025-02-24,1.4599800730654264,risk_on,robustness,medium,3,14470;14471;14472,2024-10-21;2024-11-13;2024-12-02,-35;-12;7,1.20578;1.05979;1.16833
SZ300442_20251023_0005,SZ300442,2025-10-23,2026-02-27,1.3707915273132665,risk_on,robustness,medium,0,,,,
SZ300454_20240422_0001,SZ300454,2024-04-22,2024-10-08,0.6221837088388213,risk_on,robustness,long,1,14513,2024-09-27,158,1.25381
SZ300454_20251017_0004,SZ300454,2025-10-17,2026-01-28,0.825242718446602,risk_on,robustness,medium,1,14521,2025-09-15,-32,0.525726
SZ300456_20210209_0000,SZ300456,2021-02-09,2021-08-06,0.8788853161843517,risk_on,train,long,0,,,,
SZ300457_20210702_0000,SZ300457,2021-07-02,2021-11-15,1.1956882255389716,risk_on,train,long,0,,,,
SZ300476_20210615_0000,SZ300476,2021-06-15,2021-12-08,0.6849680170575692,risk_on,train,long,0,,,,
SZ300476_20240422_0002,SZ300476,2024-04-22,2024-10-21,1.36367692994199,risk_on,robustness,long,4,14635;14636;14637;14638,2024-03-28;2024-04-18;2024-05-21;2024-10-08,-25;-4;29;169,0.823381;1.07157;0.825293;1.05356
SZ300476_20241125_0003,SZ300476,2024-11-25,2025-03-19,1.5412869373101352,risk_on,robustness,medium,5,14638;14639;14640;14641;14642,2024-10-08;2024-11-13;2024-12-13;2025-02-10;2025-03-06,-48;-12;18;77;101,1.05356;1.08946;1.76245;2.90623;3.8092
SZ300487_20240422_0000,SZ300487,2024-04-22,2024-10-08,0.642909805849103,risk_on,robustness,long,0,,,,
SZ300496_20240422_0001,SZ300496,2024-04-22,2024-10-09,0.7027713625866052,risk_on,robustness,long,0,,,,
SZ300502_20250304_0002,SZ300502,2025-03-04,2025-08-25,3.890318430363461,risk_on,robustness,long,6,14706;14707;14708;14709;14710;14711,2025-03-31;2025-05-20;2025-06-06;2025-07-04;2025-08-06;2025-08-25,27;77;94;122;155;174,4.72346;4.18275;3.20709;2.70601;1.53219;0.583893
SZ300548_20251105_0000,SZ300548,2025-11-05,2026-04-23,2.201236339551827,risk_on,robustness,long,3,14737;14738;14739,2025-07-11;2025-08-18;2025-09-15,-117;-79;-51,1.1199;0.792398;0.508187
SZ300558_20240419_0002,SZ300558,2024-04-19,2024-10-08,0.5491362220334184,risk_on,robustness,long,0,,,,
SZ300558_20250219_0003,SZ300558,2025-02-19,2025-08-06,0.5118532261389406,risk_on,robustness,long,0,,,,
SZ300579_20191021_0000,SZ300579,2019-10-21,2020-02-24,0.6368371212121211,risk_on,train,long,0,,,,
SZ300595_20240422_0001,SZ300595,2024-04-22,2024-10-08,0.5153605015673983,risk_on,robustness,long,0,,,,
SZ300602_20210209_0000,SZ300602,2021-02-09,2021-08-03,0.5554830287206265,risk_on,train,long,0,,,,
SZ300604_20230113_0001,SZ300604,2023-01-13,2023-04-14,0.5795662398745753,risk_on,validation,medium,0,,,,
SZ300616_20200828_0001,SZ300616,2020-08-28,2021-01-04,0.6101996441984581,risk_on,train,long,0,,,,
SZ300616_20210201_0002,SZ300616,2021-02-01,2021-06-28,0.5133584364353596,risk_on,train,long,0,,,,
SZ300620_20251114_0000,SZ300620,2025-11-14,2026-05-14,2.1603037553313222,risk_on,robustness,long,3,14907;14908;14909,2025-08-19;2025-09-17;2025-10-22,-87;-58;-23,1.07432;0.869913;1.54621
SZ300633_20191031_0000,SZ300633,2019-10-31,2020-04-23,0.5046728971962617,risk_on,train,long,0,,,,
SZ300633_20210129_0001,SZ300633,2021-01-29,2021-07-14,0.6900614754098362,risk_on,train,long,0,,,,
SZ300661_20241125_0001,SZ300661,2024-11-25,2025-04-17,0.5188782704057655,risk_on,robustness,long,0,,,,
SZ300662_20210114_0000,SZ300662,2021-01-14,2021-05-28,0.5577671013498056,risk_on,train,long,0,,,,
SZ300672_20210611_0000,SZ300672,2021-06-11,2021-11-24,2.5720023802439753,risk_on,train,long,2,15027;15028,2021-07-23;2021-10-22,42;133,0.527709;0.506809
SZ300676_20240419_0002,SZ300676,2024-04-19,2024-10-08,0.511022576361222,risk_on,robustness,long,0,,,,
SZ300677_20250904_0000,SZ300677,2025-09-04,2026-03-11,0.5692446043165469,risk_on,robustness,long,2,15063;15065,2025-07-23;2025-10-13,-43;39,0.586667;0.768933
SZ300679_20210208_0000,SZ300679,2021-02-08,2021-08-05,1.631668558456299,risk_on,train,long,0,,,,
SZ300679_20210831_0001,SZ300679,2021-08-31,2021-12-06,0.7225554889022194,risk_on,train,medium,0,,,,
SZ300699_20250801_0007,SZ300699,2025-08-01,2026-01-12,0.57543391188251,risk_on,robustness,long,0,,,,
SZ300702_20200528_0000,SZ300702,2020-05-28,2020-08-31,0.827782081074103,risk_on,train,medium,0,,,,
SZ300724_20251023_0002,SZ300724,2025-10-23,2026-02-04,0.7300000000000002,risk_on,robustness,medium,2,15169;15170,2025-09-17;2025-10-29,-36;6,0.544016;0.537778
SZ300741_20210809_0002,SZ300741,2021-08-09,2021-11-29,0.9916112236042808,risk_on,train,medium,2,15213;15214,2021-09-13;2021-11-12,35;95,0.708013;0.566909
SZ300755_20210204_0001,SZ300755,2021-02-04,2021-06-08,1.3812436289500507,risk_on,train,medium,0,,,,
SZ300760_20191224_0000,SZ300760,2019-12-24,2020-06-24,0.8039445420816247,risk_on,train,long,1,15301,2020-01-22,29,0.85126
SZ300760_20200820_0001,SZ300760,2020-08-20,2021-02-18,0.6502384158992465,risk_on,train,long,0,,,,
SZ300762_20201228_0001,SZ300762,2020-12-28,2021-01-05,0.6022576361221779,risk_on,train,fast,0,,,,
SZ300763_20240426_0000,SZ300763,2024-04-26,2024-10-08,0.8868839736127281,risk_on,robustness,long,2,15356;15357,2024-05-22;2024-09-26,26;153,0.600823;0.532703
SZ300763_20251023_0002,SZ300763,2025-10-23,2026-03-20,0.6562750869681564,risk_on,robustness,long,0,,,,
