row_id,instrument,event_t0_date,11a2_mfe_120d_frozen,11a2_mfe_120_recomputed,11a2_basis_status,nearest_any_matched_06_episode_id,nearest_any_matched_06_episode_low_date,nearest_any_matched_06_episode_high_date,nearest_any_matched_06_market_regime_bucket,nearest_any_matched_06_split,nearest_any_matched_06_duration_bucket,nearest_any_matched_06_mfe_120,nearest_any_matched_06_cluster_union_start_date,nearest_any_matched_06_cluster_union_end_date,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_06_episode_window,nearest_any_event_inside_06_cluster_union,nearest_any_event_within_120_calendar_days_before_low_to_high,nearest_risk_on_matched_06_episode_id,nearest_risk_on_matched_06_episode_low_date,nearest_risk_on_matched_06_episode_high_date,nearest_risk_on_matched_06_market_regime_bucket,nearest_risk_on_matched_06_split,nearest_risk_on_matched_06_duration_bucket,nearest_risk_on_matched_06_mfe_120,nearest_risk_on_matched_06_cluster_union_start_date,nearest_risk_on_matched_06_cluster_union_end_date,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_06_episode_window,nearest_risk_on_event_inside_06_cluster_union,nearest_risk_on_event_within_120_calendar_days_before_low_to_high
5626,SH601600,2021-08-02,0.7685185185185186,0.7685185185185186,ok,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,185.0,185.0,after_episode_high,True,False,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,185.0,185.0,after_episode_high,True,False
5642,SH601600,2025-06-09,0.8608169440242057,0.8608169440242057,ok,SH601600_20240806_0004,2024-08-06,2024-10-08,risk_off,robustness,fast,0.5542570951585977,2024-08-06,2024-10-08,307.0,307.0,after_episode_high,False,False,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,1592.0,1592.0,after_episode_high,False,False
5643,SH601600,2025-07-21,0.9673024523160764,0.9673024523160764,ok,SH601600_20240806_0004,2024-08-06,2024-10-08,risk_off,robustness,fast,0.5542570951585977,2024-08-06,2024-10-08,349.0,349.0,after_episode_high,False,False,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,1634.0,1634.0,after_episode_high,False,False
5644,SH601600,2025-08-25,1.0012626262626263,1.0012626262626263,ok,SH601600_20240806_0004,2024-08-06,2024-10-08,risk_off,robustness,fast,0.5542570951585977,2024-08-06,2024-10-08,384.0,384.0,after_episode_high,False,False,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,1669.0,1669.0,after_episode_high,False,False
5645,SH601600,2025-09-29,0.9763092269326684,0.9763092269326684,ok,SH601600_20240806_0004,2024-08-06,2024-10-08,risk_off,robustness,fast,0.5542570951585977,2024-08-06,2024-10-08,419.0,419.0,after_episode_high,False,False,SH601600_20210129_0001,2021-01-29,2021-07-26,risk_on,train,long,1.0476190476190474,2021-01-29,2021-09-13,1704.0,1704.0,after_episode_high,False,False
5665,SH601601,2024-04-22,0.8324561403508772,0.8324561403508772,ok,SH601601_20240412_0001,2024-04-12,2024-10-08,risk_on,robustness,long,1.0212868892114173,2024-04-12,2024-10-08,10.0,10.0,inside_low_to_high_window,True,True,SH601601_20240412_0001,2024-04-12,2024-10-08,risk_on,robustness,long,1.0212868892114173,2024-04-12,2024-10-08,10.0,10.0,inside_low_to_high_window,True,True
5666,SH601601,2024-05-23,0.5126719768283852,0.5126719768283852,ok,SH601601_20240412_0001,2024-04-12,2024-10-08,risk_on,robustness,long,1.0212868892114173,2024-04-12,2024-10-08,41.0,41.0,inside_low_to_high_window,True,True,SH601601_20240412_0001,2024-04-12,2024-10-08,risk_on,robustness,long,1.0212868892114173,2024-04-12,2024-10-08,41.0,41.0,inside_low_to_high_window,True,True
5718,SH601618,2021-07-12,0.9931034482758624,0.9931034482758624,ok,SH601618_20210204_0000,2021-02-04,2021-07-26,risk_on,train,long,0.6260504201680674,2021-02-04,2021-09-10,158.0,158.0,inside_low_to_high_window,True,True,SH601618_20210204_0000,2021-02-04,2021-07-26,risk_on,train,long,0.6260504201680674,2021-02-04,2021-09-10,158.0,158.0,inside_low_to_high_window,True,True
5719,SH601618,2021-08-24,0.574931880108992,0.574931880108992,ok,SH601618_20210204_0000,2021-02-04,2021-07-26,risk_on,train,long,0.6260504201680674,2021-02-04,2021-09-10,201.0,201.0,after_episode_high,True,False,SH601618_20210204_0000,2021-02-04,2021-07-26,risk_on,train,long,0.6260504201680674,2021-02-04,2021-09-10,201.0,201.0,after_episode_high,True,False
5755,SH601628,2024-04-29,0.5952861952861954,0.5952861952861954,ok,SH601628_20240412_0002,2024-04-12,2024-10-08,risk_on,robustness,long,0.8515044939429466,2024-04-12,2024-11-08,17.0,17.0,inside_low_to_high_window,True,True,SH601628_20240412_0002,2024-04-12,2024-10-08,risk_on,robustness,long,0.8515044939429466,2024-04-12,2024-11-08,17.0,17.0,inside_low_to_high_window,True,True
5813,SH601669,2021-07-06,1.5630252100840338,1.5630252100840338,ok,SH601669_20211013_0001,2021-10-13,2022-02-10,transition,train,medium,0.5375426621160408,2021-10-13,2022-02-10,-99.0,99.0,before_episode_low,False,True,SH601669_20210204_0000,2021-02-04,2021-08-03,risk_on,train,long,0.6937499999999999,2021-02-04,2021-09-24,152.0,152.0,inside_low_to_high_window,True,True
5814,SH601669,2021-07-21,1.5068493150684934,1.5068493150684934,ok,SH601669_20211013_0001,2021-10-13,2022-02-10,transition,train,medium,0.5375426621160408,2021-10-13,2022-02-10,-84.0,84.0,before_episode_low,False,True,SH601669_20210204_0000,2021-02-04,2021-08-03,risk_on,train,long,0.6937499999999999,2021-02-04,2021-09-24,167.0,167.0,inside_low_to_high_window,True,True
5815,SH601669,2021-08-06,0.7698259187620891,0.7698259187620891,ok,SH601669_20211013_0001,2021-10-13,2022-02-10,transition,train,medium,0.5375426621160408,2021-10-13,2022-02-10,-68.0,68.0,before_episode_low,False,True,SH601669_20210204_0000,2021-02-04,2021-08-03,risk_on,train,long,0.6937499999999999,2021-02-04,2021-09-24,183.0,183.0,after_episode_high,True,False
5888,SH601689,2024-11-07,0.5303494788473329,0.5303494788473329,ok,SH601689_20250103_0008,2025-01-03,2025-02-07,risk_off,robustness,fast,0.6559044670499778,2025-01-03,2025-02-07,-57.0,57.0,before_episode_low,False,True,SH601689_20240527_0007,2024-05-27,2024-11-12,risk_on,robustness,long,0.5705866595231719,2024-05-27,2025-02-07,164.0,164.0,inside_low_to_high_window,True,True
5923,SH601698,2025-08-22,1.4625228519195614,1.4625228519195614,ok,SH601698_20250923_0003,2025-09-23,2026-01-12,risk_on,robustness,medium,1.675273088381331,2025-09-23,2026-01-12,-32.0,32.0,before_episode_low,False,True,SH601698_20250923_0003,2025-09-23,2026-01-12,risk_on,robustness,medium,1.675273088381331,2025-09-23,2026-01-12,-32.0,32.0,before_episode_low,False,True
5924,SH601698,2025-10-29,1.4150605109816228,1.4150605109816228,ok,SH601698_20250923_0003,2025-09-23,2026-01-12,risk_on,robustness,medium,1.675273088381331,2025-09-23,2026-01-12,36.0,36.0,inside_low_to_high_window,True,True,SH601698_20250923_0003,2025-09-23,2026-01-12,risk_on,robustness,medium,1.675273088381331,2025-09-23,2026-01-12,36.0,36.0,inside_low_to_high_window,True,True
5988,SH601727,2024-04-26,0.713968957871397,0.5587583148558759,mfe_basis_mismatch,SH601727_20240708_0001,2024-07-08,2024-11-08,risk_off,robustness,long,2.5964912280701755,2024-07-08,2024-11-08,-73.0,73.0,before_episode_low,False,True,,,,,,,,,,,,,,
5996,SH601728,2022-11-30,0.7421875000000002,0.7421875000000002,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,SH601728,2023-01-20,0.5067567567567568,0.5067567567567568,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,SH601788,2020-01-06,1.1913385826771652,0.9921259842519689,mfe_basis_mismatch,SH601788_20200204_0001,2020-02-04,2020-07-13,risk_off,train,long,1.9348268839103868,2020-02-04,2020-07-13,-29.0,29.0,before_episode_low,False,True,,,,,,,,,,,,,,
6245,SH601857,2025-09-02,0.5468926553672318,0.5468926553672318,ok,SH601857_20251009_0003,2025-10-09,2026-03-04,risk_on,robustness,long,0.7027363184079602,2025-10-09,2026-03-04,-37.0,37.0,before_episode_low,False,True,SH601857_20251009_0003,2025-10-09,2026-03-04,risk_on,robustness,long,0.7027363184079602,2025-10-09,2026-03-04,-37.0,37.0,before_episode_low,False,True
6303,SH601869,2025-09-11,1.964206313917297,1.964206313917297,ok,SH601869_20251121_0001,2025-11-21,2026-05-12,transition,robustness,long,4.949086884338683,2025-11-21,2026-05-12,-71.0,71.0,before_episode_low,False,True,,,,,,,,,,,,,,
6333,SH601872,2025-09-30,1.542959427207637,1.542959427207637,ok,SH601872_20250408_0007,2025-04-08,2025-09-17,risk_off,robustness,long,0.6582733812949642,2025-04-08,2026-01-15,175.0,175.0,after_episode_high,True,False,SH601872_20200228_0003,2020-02-28,2020-04-23,risk_on,train,fast,0.5323943661971833,2020-02-28,2020-04-23,2041.0,2041.0,after_episode_high,False,False
6334,SH601872,2025-10-31,1.306277056277056,1.306277056277056,ok,SH601872_20250408_0007,2025-04-08,2025-09-17,risk_off,robustness,long,0.6582733812949642,2025-04-08,2026-01-15,206.0,206.0,after_episode_high,True,False,SH601872_20200228_0003,2020-02-28,2020-04-23,risk_on,train,fast,0.5323943661971833,2020-02-28,2020-04-23,2072.0,2072.0,after_episode_high,False,False
6335,SH601872,2025-11-19,1.3315098468271334,1.3315098468271334,ok,SH601872_20250408_0007,2025-04-08,2025-09-17,risk_off,robustness,long,0.6582733812949642,2025-04-08,2026-01-15,225.0,225.0,after_episode_high,True,False,SH601872_20200228_0003,2020-02-28,2020-04-23,risk_on,train,fast,0.5323943661971833,2020-02-28,2020-04-23,2091.0,2091.0,after_episode_high,False,False
6417,SH601888,2018-01-15,0.5459704880817253,0.5459704880817253,ok,SH601888_20180207_0000,2018-02-07,2018-07-18,risk_off,train,long,0.7096930142615423,2018-02-07,2018-07-18,-23.0,23.0,before_episode_low,False,True,SH601888_20200820_0003,2020-08-20,2021-02-18,risk_on,train,long,1.1140262923351156,2020-08-20,2021-02-18,-948.0,948.0,before_episode_low,False,False
6425,SH601888,2020-12-08,0.9428176512747004,0.9428176512747004,ok,SH601888_20200820_0003,2020-08-20,2021-02-18,risk_on,train,long,1.1140262923351156,2020-08-20,2021-02-18,110.0,110.0,inside_low_to_high_window,True,True,SH601888_20200820_0003,2020-08-20,2021-02-18,risk_on,train,long,1.1140262923351156,2020-08-20,2021-02-18,110.0,110.0,inside_low_to_high_window,True,True
6440,SH601888,2025-07-18,0.5607491595966063,0.5607491595966063,ok,SH601888_20250623_0007,2025-06-23,2025-11-12,risk_on,robustness,long,0.5955631399317405,2025-06-23,2026-01-20,25.0,25.0,inside_low_to_high_window,True,True,SH601888_20250623_0007,2025-06-23,2025-11-12,risk_on,robustness,long,0.5955631399317405,2025-06-23,2026-01-20,25.0,25.0,inside_low_to_high_window,True,True
6459,SH601898,2021-12-16,0.6088379705400981,0.6088379705400981,ok,SH601898_20211129_0002,2021-11-29,2022-04-15,risk_on,train,long,0.8048289738430585,2021-11-29,2022-06-15,17.0,17.0,inside_low_to_high_window,True,True,SH601898_20211129_0002,2021-11-29,2022-04-15,risk_on,train,long,0.8048289738430585,2021-11-29,2022-06-15,17.0,17.0,inside_low_to_high_window,True,True
6471,SH601898,2025-10-14,0.6325350949628408,0.6325350949628408,ok,SH601898_20250904_0004,2025-09-04,2026-03-09,risk_on,robustness,long,0.7846441947565543,2025-09-04,2026-03-09,40.0,40.0,inside_low_to_high_window,True,True,SH601898_20250904_0004,2025-09-04,2026-03-09,risk_on,robustness,long,0.7846441947565543,2025-09-04,2026-03-09,40.0,40.0,inside_low_to_high_window,True,True
6535,SH601919,2024-03-11,0.6524122807017545,0.6524122807017545,ok,SH601919_20240329_0000,2024-03-29,2024-06-06,risk_on,robustness,medium,0.7462340672074159,2024-03-29,2024-06-06,-18.0,18.0,before_episode_low,False,True,SH601919_20240329_0000,2024-03-29,2024-06-06,risk_on,robustness,medium,0.7462340672074159,2024-03-29,2024-06-06,-18.0,18.0,before_episode_low,False,True
6536,SH601919,2024-04-15,0.6221743810548979,0.6221743810548979,ok,SH601919_20240329_0000,2024-03-29,2024-06-06,risk_on,robustness,medium,0.7462340672074159,2024-03-29,2024-06-06,17.0,17.0,inside_low_to_high_window,True,True,SH601919_20240329_0000,2024-03-29,2024-06-06,risk_on,robustness,medium,0.7462340672074159,2024-03-29,2024-06-06,17.0,17.0,inside_low_to_high_window,True,True
6691,SH601988,2022-11-29,0.5189393939393938,0.5189393939393938,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,SH601988,2023-01-03,0.507518796992481,0.507518796992481,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,SH603259,2025-02-14,0.7213283122218419,0.7213283122218419,ok,SH603259_20250409_0001,2025-04-09,2025-09-02,risk_off,robustness,long,1.4398625429553262,2025-04-09,2025-09-02,-54.0,54.0,before_episode_low,False,True,,,,,,,,,,,,,,
7046,SH603259,2025-03-07,0.806674338319908,0.6768042084497781,mfe_basis_mismatch,SH603259_20250409_0001,2025-04-09,2025-09-02,risk_off,robustness,long,1.4398625429553262,2025-04-09,2025-09-02,-33.0,33.0,before_episode_low,False,True,,,,,,,,,,,,,,
7095,SH603268,2025-10-21,1.7735562310030395,1.7735562310030395,ok,SH603268_20250619_0000,2025-06-19,2025-12-04,risk_on,robustness,long,1.2881401617250674,2025-06-19,2026-03-12,124.0,124.0,inside_low_to_high_window,True,True,SH603268_20250619_0000,2025-06-19,2025-12-04,risk_on,robustness,long,1.2881401617250674,2025-06-19,2026-03-12,124.0,124.0,inside_low_to_high_window,True,True
7096,SH603268,2025-11-18,1.4207124389543235,1.4207124389543235,ok,SH603268_20250619_0000,2025-06-19,2025-12-04,risk_on,robustness,long,1.2881401617250674,2025-06-19,2026-03-12,152.0,152.0,inside_low_to_high_window,True,True,SH603268_20250619_0000,2025-06-19,2025-12-04,risk_on,robustness,long,1.2881401617250674,2025-06-19,2026-03-12,152.0,152.0,inside_low_to_high_window,True,True
7472,SH603659,2021-05-20,1.2787277701778383,1.2787277701778383,ok,SH603659_20210730_0000,2021-07-30,2021-11-29,transition,train,medium,0.5901717557251906,2021-07-30,2021-11-29,-71.0,71.0,before_episode_low,False,True,,,,,,,,,,,,,,
7473,SH603659,2021-06-04,0.7500656340246781,0.7500656340246781,ok,SH603659_20210730_0000,2021-07-30,2021-11-29,transition,train,medium,0.5901717557251906,2021-07-30,2021-11-29,-56.0,56.0,before_episode_low,False,True,,,,,,,,,,,,,,
7474,SH603659,2021-06-28,0.5222653573875313,0.5222653573875313,ok,SH603659_20210730_0000,2021-07-30,2021-11-29,transition,train,medium,0.5901717557251906,2021-07-30,2021-11-29,-32.0,32.0,before_episode_low,False,True,,,,,,,,,,,,,,
7605,SH603806,2021-07-01,0.6739631336405529,0.6739631336405529,ok,SH603806_20221012_0000,2022-10-12,2023-02-01,risk_off,validation,medium,0.5772256728778471,2022-10-12,2023-02-01,-468.0,468.0,before_episode_low,False,False,,,,,,,,,,,,,,
7650,SH603833,2020-10-12,0.5428631980502276,0.5428631980502276,ok,SH603833_20221101_0000,2022-11-01,2023-02-27,risk_off,validation,medium,0.7886583285957931,2022-11-01,2023-02-27,-750.0,750.0,before_episode_low,False,False,,,,,,,,,,,,,,
7727,SH603882,2020-10-13,0.5843247025892231,0.5843247025892231,ok,SH603882_20201117_0003,2020-11-17,2021-01-25,risk_on,train,medium,1.1787187242232608,2020-11-17,2021-01-25,-35.0,35.0,before_episode_low,False,True,SH603882_20201117_0003,2020-11-17,2021-01-25,risk_on,train,medium,1.1787187242232608,2020-11-17,2021-01-25,-35.0,35.0,before_episode_low,False,True
7729,SH603882,2020-12-24,0.5974196149581696,0.5974196149581696,ok,SH603882_20201117_0003,2020-11-17,2021-01-25,risk_on,train,medium,1.1787187242232608,2020-11-17,2021-01-25,37.0,37.0,inside_low_to_high_window,True,True,SH603882_20201117_0003,2020-11-17,2021-01-25,risk_on,train,medium,1.1787187242232608,2020-11-17,2021-01-25,37.0,37.0,inside_low_to_high_window,True,True
7854,SH603986,2025-11-13,0.9114006212619964,0.9114006212619964,ok,SH603986_20251124_0003,2025-11-24,2026-05-27,transition,robustness,long,2.145669739387732,2025-11-24,2026-05-27,-11.0,11.0,before_episode_low,False,True,,,,,,,,,,,,,,
7885,SH603993,2025-03-10,0.9015047879616964,0.8303693570451438,mfe_basis_mismatch,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,10.0,10.0,inside_low_to_high_window,True,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,10.0,10.0,inside_low_to_high_window,True,True
7886,SH603993,2025-05-12,1.5622317596566524,1.5622317596566524,ok,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,73.0,73.0,inside_low_to_high_window,True,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,73.0,73.0,inside_low_to_high_window,True,True
7887,SH603993,2025-06-11,1.510231923601637,1.510231923601637,ok,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,103.0,103.0,inside_low_to_high_window,True,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,103.0,103.0,inside_low_to_high_window,True,True
7888,SH603993,2025-06-27,1.3031784841075793,1.2750611246943766,ok,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,119.0,119.0,inside_low_to_high_window,True,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,119.0,119.0,inside_low_to_high_window,True,True
7889,SH603993,2025-07-18,1.974201474201474,1.899262899262899,ok,SH603993_20251124_0010,2025-11-24,2026-01-29,transition,robustness,medium,0.9098250336473754,2025-11-24,2026-01-29,-129.0,129.0,before_episode_low,False,False,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,140.0,140.0,inside_low_to_high_window,True,True
7890,SH603993,2025-08-13,1.7157894736842103,1.7157894736842103,ok,SH603993_20251124_0010,2025-11-24,2026-01-29,transition,robustness,medium,0.9098250336473754,2025-11-24,2026-01-29,-103.0,103.0,before_episode_low,False,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,166.0,166.0,inside_low_to_high_window,True,True
7891,SH603993,2025-09-12,1.1435045317220545,1.1435045317220545,ok,SH603993_20251124_0010,2025-11-24,2026-01-29,transition,robustness,medium,0.9098250336473754,2025-11-24,2026-01-29,-73.0,73.0,before_episode_low,False,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,196.0,196.0,after_episode_high,True,False
7892,SH603993,2025-10-20,0.886968085106383,0.886968085106383,ok,SH603993_20251124_0010,2025-11-24,2026-01-29,transition,robustness,medium,0.9098250336473754,2025-11-24,2026-01-29,-35.0,35.0,before_episode_low,False,True,SH603993_20250228_0009,2025-02-28,2025-08-18,risk_on,robustness,long,0.7721518987341771,2025-02-28,2025-09-30,234.0,234.0,after_episode_high,False,False
7900,SH605117,2025-08-25,0.9428366419516864,0.7689547955034679,mfe_basis_mismatch,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,67.0,67.0,inside_low_to_high_window,True,True,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,67.0,67.0,inside_low_to_high_window,True,True
7901,SH605117,2025-09-22,1.0886761032472942,1.0886761032472942,ok,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,95.0,95.0,inside_low_to_high_window,True,True,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,95.0,95.0,inside_low_to_high_window,True,True
7902,SH605117,2025-10-28,1.0223630264629149,1.0223630264629149,ok,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,131.0,131.0,inside_low_to_high_window,True,True,SH605117_20250619_0000,2025-06-19,2025-12-11,risk_on,robustness,long,0.9171461449942464,2025-06-19,2026-01-27,131.0,131.0,inside_low_to_high_window,True,True
8236,SZ000157,2020-12-24,0.7384615384615383,0.7384615384615383,ok,SZ000157_20231024_0000,2023-10-24,2024-04-18,risk_off,validation,long,0.5387387387387386,2023-10-24,2024-04-18,-1034.0,1034.0,before_episode_low,False,False,,,,,,,,,,,,,,
8309,SZ000338,2025-10-31,1.2803986710963455,1.1700996677740862,mfe_basis_mismatch,SZ000338_20250929_0001,2025-09-29,2026-02-25,risk_on,robustness,long,1.2665165165165164,2025-09-29,2026-02-25,32.0,32.0,inside_low_to_high_window,True,True,SZ000338_20250929_0001,2025-09-29,2026-02-25,risk_on,robustness,long,1.2665165165165164,2025-09-29,2026-02-25,32.0,32.0,inside_low_to_high_window,True,True
8343,SZ000408,2025-03-11,0.6227863046044861,0.5988783943329397,ok,SZ000408_20250409_0005,2025-04-09,2025-09-30,risk_off,robustness,long,0.9230769230769232,2025-04-09,2025-09-30,-29.0,29.0,before_episode_low,False,True,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,-239.0,239.0,before_episode_low,False,False
8349,SZ000408,2025-10-09,0.5873173970783532,0.5873173970783532,ok,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,-27.0,27.0,before_episode_low,False,True,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,-27.0,27.0,before_episode_low,False,True
8350,SZ000408,2025-10-24,0.6242568370986923,0.6242568370986923,ok,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,-12.0,12.0,before_episode_low,False,True,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,-12.0,12.0,before_episode_low,False,True
8351,SZ000408,2025-11-14,0.5973939191446709,0.5973939191446709,ok,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,9.0,9.0,inside_low_to_high_window,True,True,SZ000408_20251105_0006,2025-11-05,2026-01-26,risk_on,robustness,medium,0.831800766283525,2025-11-05,2026-01-26,9.0,9.0,inside_low_to_high_window,True,True
8417,SZ000426,2025-09-29,1.2666666666666666,1.2666666666666666,ok,SZ000426_20251105_0000,2025-11-05,2026-01-29,risk_on,robustness,medium,1.760147601476015,2025-11-05,2026-01-29,-37.0,37.0,before_episode_low,False,True,SZ000426_20251105_0000,2025-11-05,2026-01-29,risk_on,robustness,medium,1.760147601476015,2025-11-05,2026-01-29,-37.0,37.0,before_episode_low,False,True
8418,SZ000426,2025-10-29,1.430939226519337,1.430939226519337,ok,SZ000426_20251105_0000,2025-11-05,2026-01-29,risk_on,robustness,medium,1.760147601476015,2025-11-05,2026-01-29,-7.0,7.0,before_episode_low,False,True,SZ000426_20251105_0000,2025-11-05,2026-01-29,risk_on,robustness,medium,1.760147601476015,2025-11-05,2026-01-29,-7.0,7.0,before_episode_low,False,True
8625,SZ000617,2023-02-13,0.5887372013651877,0.5887372013651877,ok,SZ000617_20230112_0002,2023-01-12,2023-05-10,risk_on,validation,medium,0.7972972972972976,2023-01-12,2023-05-10,32.0,32.0,inside_low_to_high_window,True,True,SZ000617_20230112_0002,2023-01-12,2023-05-10,risk_on,validation,medium,0.7972972972972976,2023-01-12,2023-05-10,32.0,32.0,inside_low_to_high_window,True,True
8628,SZ000617,2024-04-26,0.6388888888888888,0.6388888888888888,ok,SZ000617_20240412_0003,2024-04-12,2024-10-14,risk_on,robustness,long,0.7689320388349512,2024-04-12,2024-10-15,14.0,14.0,inside_low_to_high_window,True,True,SZ000617_20240412_0003,2024-04-12,2024-10-14,risk_on,robustness,long,0.7689320388349512,2024-04-12,2024-10-15,14.0,14.0,inside_low_to_high_window,True,True
8948,SZ000768,2020-08-03,0.6108490566037734,0.6108490566037734,ok,SZ000768_20200911_0002,2020-09-11,2021-01-11,transition,train,medium,0.9504997620180864,2020-09-11,2021-01-11,-39.0,39.0,before_episode_low,False,True,,,,,,,,,,,,,,
9049,SZ000786,2020-09-08,0.6812603648424544,0.6812603648424544,ok,SZ000786_20200930_0003,2020-09-30,2021-02-18,transition,train,long,0.8760177646188008,2020-09-30,2021-02-18,-22.0,22.0,before_episode_low,False,True,,,,,,,,,,,,,,
9097,SZ000799,2020-12-31,0.7601358234295417,0.7601358234295417,ok,SZ000799_20210309_0001,2021-03-09,2021-06-18,risk_off,train,medium,1.2767041461700632,2021-03-09,2021-06-18,-68.0,68.0,before_episode_low,False,True,SZ000799_20200807_0000,2020-08-07,2021-01-13,risk_on,train,long,2.66773002014775,2020-08-07,2021-01-13,146.0,146.0,inside_low_to_high_window,True,True
9145,SZ000807,2025-09-17,0.898212512413108,0.898212512413108,ok,SZ000807_20250409_0005,2025-04-09,2025-09-15,risk_off,robustness,long,0.5894897182025896,2025-04-09,2025-11-13,161.0,161.0,after_episode_high,True,False,SZ000807_20211117_0001,2021-11-17,2022-03-07,risk_on,train,medium,0.651237890204521,2021-11-17,2022-03-07,1400.0,1400.0,after_episode_high,False,False
9146,SZ000807,2025-10-16,0.8353336533845415,0.8353336533845415,ok,SZ000807_20250409_0005,2025-04-09,2025-09-15,risk_off,robustness,long,0.5894897182025896,2025-04-09,2025-11-13,190.0,190.0,after_episode_high,True,False,SZ000807_20211117_0001,2021-11-17,2022-03-07,risk_on,train,medium,0.651237890204521,2021-11-17,2022-03-07,1429.0,1429.0,after_episode_high,False,False
9174,SZ000825,2021-08-05,0.5,0.5,ok,SZ000825_20210819_0001,2021-08-19,2021-09-17,transition,train,fast,0.6389261744966444,2021-08-19,2021-09-17,-14.0,14.0,before_episode_low,False,True,,,,,,,,,,,,,,
9223,SZ000858,2020-01-15,0.6267505241090148,0.6267505241090148,ok,SZ000858_20200204_0002,2020-02-04,2020-07-15,risk_off,train,long,1.101278162911612,2020-02-04,2020-08-31,-20.0,20.0,before_episode_low,False,True,,,,,,,,,,,,,,
9228,SZ000858,2020-07-30,0.550365906155833,0.550365906155833,ok,SZ000858_20200923_0003,2020-09-23,2021-02-18,transition,train,long,0.6811975653890443,2020-09-23,2021-02-18,-55.0,55.0,before_episode_low,False,True,,,,,,,,,,,,,,
9229,SZ000858,2020-08-17,0.623682677540645,0.5713604829741037,mfe_basis_mismatch,SZ000858_20200923_0003,2020-09-23,2021-02-18,transition,train,long,0.6811975653890443,2020-09-23,2021-02-18,-37.0,37.0,before_episode_low,False,True,,,,,,,,,,,,,,
