record_source,record_unit,selection_rule,source_relative_path,instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600517,SH600517_20201217_0000,2020-12-17,2021-03-25,4.85,7.63,0.57319587628866,64,98,20,120,SH600517_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-17,2021-03-25,2020-12-17,2021-03-25,0.57319587628866,2020-12-17,0.57319587628866,False,2019-12-05,2021-05-12,True,True,True,True,True,2021-01-15,not_missing,train,medium,main_board,30479262515.52,141899334.95,-0.0953237410071941,-0.2103610675039245,-0.2458770614692653,0.0362823061630218,risk_on,csi300,2,2020-12-17,2021-03-25,q3,q2,q3,q2,q2,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600522,SH600522_20191030_0001,2019-10-30,2020-03-20,7.48,11.69,0.5628342245989304,95,142,20,120,SH600522_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-30,2020-03-20,2020-02-04,2020-07-10,0.9908536585365856,2020-02-04,0.9908536585365856,False,2018-10-19,2020-05-07,True,True,True,True,True,2019-12-17,not_missing,train,long,main_board,25295168695.5,192198641.9,-0.0995203836930456,-0.1016746411483253,-0.1327944572748268,0.0219041278295606,risk_on,csi300,3,2019-10-30,2020-07-10,q2,q2,q3,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600546,SH600546_20220805_0002,2022-08-05,2022-08-25,10.62,16.19,0.5244821092278722,14,20,20,120,SH600546_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-08-05,2022-08-25,2022-08-05,2022-08-25,0.5244821092278722,2022-08-05,0.5244821092278722,False,2021-07-26,2022-10-14,True,True,True,True,True,2022-08-12,not_missing,validation,fast,main_board,28230175433.6,965254073.4,-0.1121951219512196,0.1188524590163935,-0.3584018801410106,0.0491300366300366,risk_on,csi300,1,2022-08-05,2022-08-25,q2,q5,q3,q5,q1,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600547,SH600547_20190429_0001,2019-04-29,2019-09-04,14.05,28.3,1.0142348754448398,88,128,20,120,SH600547_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-04-29,2019-09-04,2019-04-29,2019-09-04,1.0142348754448398,2019-04-29,1.0142348754448398,False,2018-04-19,2019-10-24,True,True,True,True,True,2019-05-14,not_missing,train,long,main_board,65335385198.59,640897744.4,-0.0857699805068226,-0.044806517311609,-0.183874709976798,0.0241648898365316,risk_on,csi300,1,2019-04-29,2019-09-04,q4,q4,q3,q4,q4,q1,2,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600547,SH600547_20251105_0006,2025-11-05,2026-01-29,33.55,65.55,0.9538002980625933,59,85,20,120,SH600547_cluster_0006,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-05,2026-01-29,2025-11-05,2026-01-29,0.9538002980625933,2025-11-05,0.9538002980625933,False,2024-10-25,2026-03-20,True,True,True,True,True,2025-11-10,not_missing,robustness,medium,main_board,158258880593.25,2486799436.05,-0.1090955544200307,0.1034810126582277,-0.2363118703460359,0.0576139948379695,risk_on,csi300,1,2025-11-05,2026-01-29,q5,q5,q3,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600549,SH600549_20250228_0002,2025-02-28,2025-08-22,18.66,28.02,0.5016077170418005,120,175,20,120,SH600549_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-02-28,2025-08-22,2025-04-09,2025-09-02,0.9314586994727592,2025-04-09,0.9314586994727592,True,2024-02-08,2025-10-13,True,True,True,True,True,2025-03-07,not_missing,robustness,long,main_board,31054980232.56,300532001.0,-0.0053163211057947,-0.0626252505010019,-0.1086231538828012,0.0190272581507215,risk_on,csi300,2,2025-02-28,2025-09-02,q3,q3,q5,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600549,SH600549_20250923_0003,2025-09-23,2026-03-04,27.01,81.56,2.0196223620881155,102,162,20,120,SH600549_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-23,2026-03-04,2025-09-23,2026-03-04,2.0196223620881155,2025-09-23,2.0196223620881155,False,2024-09-11,2026-04-16,True,True,True,True,True,,missing_event_absent,robustness,long,main_board,45325575332.3,2332503638.8,-0.0213371266002845,0.3148590539894889,-0.1653017895056111,0.059047965116279,risk_on,csi300,2,2025-09-23,2026-03-04,q4,q5,q5,q5,q4,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600584,SH600584_20190327_0001,2019-03-27,2019-09-16,12.71,19.43,0.5287175452399684,117,173,20,120,SH600584_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-03-27,2019-09-16,2019-07-11,2019-12-17,1.1394316163410303,2019-05-10,1.3433852140077822,False,2018-03-16,2019-11-04,True,True,True,True,True,2019-05-23,not_missing,train,long,main_board,22440243770.0,1070853167.75,0.0014958863126404,0.5320366132723113,-0.1933734939759036,0.0774831964152352,risk_on,csi300,3,2019-03-27,2019-12-17,q2,q5,q5,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600584,SH600584_20191021_0002,2019-10-21,2020-02-25,15.35,34.38,1.2397394136807818,84,127,20,120,SH600584_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-21,2020-02-25,2019-10-21,2020-02-25,1.2397394136807818,2019-10-21,1.2397394136807818,False,2018-10-10,2020-04-08,True,True,True,True,True,,missing_event_absent,train,long,main_board,26046711518.75,962208471.45,-0.1608649789029536,0.330267558528428,-0.2052947052947052,0.0571653048397234,risk_on,csi300,1,2019-10-21,2020-02-25,q2,q5,q2,q5,q3,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600597,SH600597_20200629_0000,2020-06-29,2020-09-02,13.19,20.98,0.5905989385898409,47,65,20,120,SH600597_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-06-29,2020-09-02,2020-06-29,2020-09-02,0.5905989385898409,2020-06-29,0.5905989385898409,False,2019-06-18,2020-10-22,True,True,True,True,True,,missing_event_absent,train,medium,main_board,17987721507.21,324392180.55,-0.0351758793969849,0.3189401373895977,-0.1289695398574206,0.0428943452380952,risk_on,csi300,1,2020-06-29,2020-09-02,q1,q3,q5,q5,q5,q4,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600598,SH600598_20200612_0002,2020-06-12,2020-08-19,11.7,18.92,0.6170940170940173,46,68,20,120,SH600598_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-06-12,2020-08-19,2020-06-12,2020-08-19,0.6170940170940173,2020-06-12,0.6170940170940173,False,2019-06-04,2020-09-30,True,True,True,True,True,2020-06-29,not_missing,train,medium,main_board,25758581881.41,428422375.3,-0.0915228807201801,0.2195367573011077,-0.1733788395904437,0.0364161849710982,risk_on,csi300,1,2020-06-12,2020-08-19,q2,q4,q3,q5,q4,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600621,SH600621_20191210_0000,2019-12-10,2020-04-07,12.06,18.5,0.5339966832504146,77,119,20,120,SH600621_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-12-10,2020-04-07,2019-12-10,2020-04-07,0.5339966832504146,2020-02-04,0.7177344475394616,False,2018-11-29,2020-05-22,True,True,True,True,True,2019-12-16,not_missing,train,medium,main_board,14332749434.92,247311493.9,-0.0898379970544919,-0.0664652567975832,-0.1475862068965517,0.0313106796116504,risk_on,csi300,1,2019-12-10,2020-04-07,q1,q3,q3,q3,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600623,SH600623_20180116_0000,2018-01-16,2018-05-21,6.79,11.04,0.6259204712812958,80,125,20,120,SH600623_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-01-16,2018-05-21,2018-01-16,2018-05-21,0.6259204712812958,2018-01-16,0.6259204712812958,False,2017-01-09,2018-07-03,True,True,True,True,True,2018-01-24,not_missing,train,medium,main_board,17595850887.030003,35165107.05,-0.0668485675306957,-0.2018669778296383,-0.2128883774453394,0.0195175438596491,risk_on,csi300,2,2018-01-16,2018-05-21,q1,q1,q4,q2,q3,q1,2,2
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600660,SH600660_20201020_0001,2020-10-20,2021-01-25,25.07,55.64,1.2193857199840448,68,97,20,120,SH600660_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-10-20,2021-01-25,2020-10-20,2021-01-25,1.2193857199840448,2020-10-20,1.2193857199840448,False,2019-10-09,2021-03-15,True,True,True,True,True,,missing_event_absent,train,medium,main_board,74656457752.32,895021083.45,-0.0263548626577579,0.233772342427093,-0.1425302386400784,0.0464353793366374,risk_on,csi300,2,2020-10-20,2021-01-25,q4,q5,q5,q5,q5,q4,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600663,SH600663_20210204_0001,2021-02-04,2021-07-16,8.63,15.34,0.7775202780996522,106,162,20,120,SH600663_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-04,2021-07-16,2021-02-04,2021-07-16,0.7775202780996522,2021-02-04,0.7775202780996522,False,2020-02-03,2021-08-27,True,True,True,True,True,2021-02-19,not_missing,train,long,main_board,41350523760.0,34944186.65,-0.0491266375545851,-0.189767441860465,-0.2001836547291092,0.0222732491389208,risk_on,csi300,2,2021-02-04,2021-07-16,q4,q1,q5,q2,q3,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600663,SH600663_20240424_0002,2024-04-24,2024-10-08,7.79,11.82,0.5173299101412068,108,167,20,120,SH600663_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-24,2024-10-08,2024-08-29,2024-10-08,0.5865771812080538,2024-08-29,0.5865771812080538,False,2023-04-12,2024-11-19,True,True,True,True,True,2024-04-29,not_missing,robustness,long,main_board,39610425891.11,35732489.35,-0.0449574726609963,-0.0063211125158028,-0.2147852147852147,0.0230916030534351,risk_on,csi300,2,2024-04-24,2024-10-08,q3,q1,q5,q4,q3,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600673,SH600673_20191021_0000,2019-10-21,2019-12-31,6.56,9.85,0.5015243902439024,51,71,20,120,SH600673_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-21,2019-12-31,2019-10-21,2019-12-31,0.5015243902439024,2019-10-21,0.5015243902439024,False,2018-10-10,2020-02-20,True,True,True,True,True,2019-11-05,not_missing,train,medium,main_board,21850755127.75,85264685.85,-0.0869565217391304,-0.0653685674547984,-0.125,0.0195684523809523,risk_on,csi300,1,2019-10-21,2019-12-31,q2,q1,q3,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600685,SH600685_20251023_0005,2025-10-23,2026-02-27,25.53,38.55,0.5099882491186838,83,127,20,120,SH600685_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-23,2026-02-27,2025-10-23,2026-02-27,0.5099882491186838,2025-10-23,0.5099882491186838,False,2024-10-14,2026-04-13,True,True,True,True,True,2025-10-29,not_missing,robustness,long,main_board,37090407358.72,311705410.4,-0.0309239940387481,-0.0388026607538801,-0.1585247492720801,0.0287581699346405,risk_on,csi300,1,2025-10-23,2026-02-27,q3,q3,q5,q4,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600688,SH600688_20210802_0001,2021-08-02,2021-09-15,3.06,4.92,0.6078431372549018,32,44,20,120,SH600688_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-02,2021-09-15,2021-08-02,2021-09-15,0.6078431372549018,2021-08-02,0.6078431372549018,False,2020-07-23,2021-11-05,True,True,True,True,True,2021-09-03,not_missing,train,fast,main_board,34852679470.0,149560974.8,-0.1333333333333333,-0.1235955056179775,-0.1702127659574467,0.0269230769230769,risk_on,csi300,4,2021-08-02,2021-09-15,q3,q2,q2,q3,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600702,SH600702_20210802_0000,2021-08-02,2021-12-10,159.71,250.74,0.5699705716611358,87,130,20,120,SH600702_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-02,2021-12-10,2021-08-02,2021-12-10,0.5699705716611358,2021-08-02,0.5699705716611358,False,2020-07-21,2022-01-24,True,True,True,True,True,2021-08-10,not_missing,train,long,main_board,60818581657.0,3359367291.6,-0.1028309543132668,0.493641710379908,-0.2510063369335618,0.0919305060394828,risk_on,csi300,3,2021-08-02,2021-12-10,q4,q5,q3,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600704,SH600704_20201228_0001,2020-12-28,2021-06-24,3.55,9.87,1.780281690140845,117,178,20,120,SH600704_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-28,2021-06-24,2021-02-04,2021-06-24,1.8859649122807016,2021-02-04,1.8859649122807016,False,2019-12-17,2021-08-05,True,True,True,True,True,2021-01-19,not_missing,train,long,main_board,22020491874.0,108356261.15,-0.0606860158311345,-0.0582010582010581,-0.1099999999999999,0.0171348314606741,risk_on,csi300,4,2020-12-28,2021-06-24,q2,q2,q4,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600733,SH600733_20240513_0005,2024-05-13,2024-07-16,5.92,10.61,0.7922297297297296,45,64,20,120,SH600733_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-05-13,2024-07-16,2024-05-13,2024-07-16,0.7922297297297296,2024-05-13,0.7922297297297296,False,2023-04-26,2024-08-27,True,True,True,True,True,2024-05-21,not_missing,robustness,medium,main_board,33942634299.21,1533979109.35,-0.1135693215339234,0.4587378640776698,-0.2978971962616823,0.0623128119800332,risk_on,csi300,1,2024-05-13,2024-07-16,q3,q5,q3,q5,q2,q5,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600739,SH600739_20200528_0002,2020-05-28,2020-08-04,15.19,30.28,0.9934167215273207,46,68,20,120,SH600739_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-05-28,2020-08-04,2020-05-28,2020-08-04,0.9934167215273207,2020-05-28,0.9934167215273207,False,2019-05-20,2020-09-15,True,True,True,True,True,2020-06-08,not_missing,train,medium,main_board,25010755491.6,275175851.5,-0.1104118993135011,-0.0632530120481927,-0.2351205115592719,0.0339549839228296,risk_on,csi300,1,2020-05-28,2020-08-04,q2,q3,q3,q3,q3,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600754,SH600754_20210802_0004,2021-08-02,2022-01-21,36.11,57.38,0.5890335087233454,116,172,20,120,SH600754_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-02,2022-01-21,2021-09-22,2022-02-11,0.5936739659367396,2021-08-02,0.6325117695929106,False,2020-07-23,2022-03-11,True,True,True,True,True,2021-09-03,not_missing,train,long,main_board,43336784551.5,273060003.55,-0.2422252269654241,-0.2765996680803982,-0.3641815235008104,0.0600688248789191,risk_on,csi300,2,2021-08-02,2022-02-11,q4,q3,q1,q1,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600760,SH600760_20240411_0005,2024-04-11,2024-10-08,33.36,50.51,0.5140887290167866,117,180,20,120,SH600760_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-11,2024-10-08,2024-09-24,2024-11-11,0.6359967715899919,2024-04-11,0.8228417266187051,False,2023-03-29,2024-11-19,True,True,True,True,True,2024-04-22,not_missing,robustness,long,main_board,95099190193.63,377334687.95,-0.1155473294553145,-0.1094249201277954,-0.129812695109261,0.0216890881913303,risk_on,csi300,3,2024-04-11,2024-11-11,q5,q3,q3,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600763,SH600763_20200918_0003,2020-09-18,2021-02-10,122.32,275.0,1.248201438848921,96,145,20,120,SH600763_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-09-18,2021-02-10,2020-09-18,2021-02-10,1.248201438848921,2020-09-18,1.248201438848921,False,2019-09-09,2021-03-31,True,True,True,True,True,2020-09-21,not_missing,train,long,main_board,57715200000.0,738678253.7,-0.0605021980478355,0.151612019362499,-0.2531098211112427,0.0594813228646204,risk_on,csi300,2,2020-09-18,2021-02-10,q4,q5,q4,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600779,SH600779_20200812_0003,2020-08-12,2021-01-06,54.02,99.91,0.8495001851166233,98,147,20,120,SH600779_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-08-12,2021-01-06,2020-12-03,2021-06-03,1.0353996224040278,2020-08-12,1.3948537578674562,False,2019-08-01,2021-02-24,True,True,True,True,True,2020-08-13,not_missing,train,long,main_board,30236093249.22,446587053.45,-0.2768184196755625,0.2433648223121907,-0.3111526479750779,0.061089001447178,risk_on,csi300,3,2020-08-12,2021-06-03,q3,q4,q1,q5,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600779,SH600779_20210802_0005,2021-08-02,2021-10-13,87.54,137.8,0.5741375371258852,45,72,20,120,SH600779_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-02,2021-10-13,2021-08-02,2021-10-13,0.5741375371258852,2021-08-02,0.5741375371258852,False,2020-07-23,2021-11-24,True,True,True,True,True,2021-09-01,not_missing,train,medium,main_board,49937655539.52,1719136213.45,-0.3190058065429826,0.0687930651255834,-0.3597629984688103,0.1086461474472288,risk_on,csi300,1,2021-08-02,2021-10-13,q4,q5,q1,q5,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600803,SH600803_20210706_0000,2021-07-06,2021-09-16,13.01,19.54,0.5019215987701768,52,72,20,120,SH600803_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-07-06,2021-09-16,2021-07-06,2021-09-16,0.5019215987701768,2021-07-06,0.5019215987701768,False,2020-06-24,2021-11-12,True,True,True,True,True,2021-07-07,not_missing,train,medium,main_board,45476740831.62,97379682.05,-0.0504201680672268,-0.1200519143413367,-0.1352040816326529,0.0319321533923303,risk_on,csi300,1,2021-07-06,2021-09-16,q4,q1,q4,q3,q5,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600808,SH600808_20210608_0001,2021-06-08,2021-09-09,3.07,6.23,1.0293159609120526,66,93,20,120,SH600808_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-08,2021-09-09,2021-06-08,2021-09-09,1.0293159609120526,2021-06-08,1.0293159609120526,False,2020-05-28,2021-11-01,True,True,True,True,True,2021-06-09,not_missing,train,medium,main_board,27491431834.02,253113495.25,-0.2075949367088608,0.252,-0.2457831325301205,0.0440894568690096,risk_on,csi300,2,2021-06-08,2021-09-09,q2,q3,q1,q5,q2,q4,4,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600809,SH600809_20191225_0002,2019-12-25,2020-06-29,53.77,95.49,0.7758973405244558,120,187,20,120,SH600809_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-12-25,2020-06-29,2020-03-19,2020-09-11,1.7588666534575,2020-02-04,1.8134976762982424,True,2018-12-14,2020-08-10,True,True,True,True,True,2019-12-30,not_missing,train,long,main_board,74210631849.90001,411480621.95,-0.111527800423936,0.0462749615975424,-0.1660544842363024,0.0291521380069737,risk_on,csi300,3,2019-12-25,2020-09-11,q4,q4,q3,q5,q4,q2,2,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600827,SH600827_20201210_0000,2020-12-10,2021-06-03,11.57,23.12,0.9982713915298184,115,175,20,120,SH600827_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-10,2021-06-03,2020-12-10,2021-06-03,0.9982713915298184,2020-12-10,0.9982713915298184,False,2019-11-29,2021-07-16,True,True,True,True,True,2020-12-22,not_missing,train,long,main_board,22873035259.94,245975946.1,-0.1221981200289226,-0.1086637298091042,-0.3034997131382673,0.0408566721581548,risk_on,csi300,2,2020-12-10,2021-06-03,q2,q3,q2,q3,q1,q4,4,5
